osmid,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,ref,name,tunnel
61513814,unclassified,False,True,150.30599999999998,"LINESTRING (140.2039757 36.0817179, 140.2036909 36.0814392, 140.2033705 36.0811934, 140.2028281 36.0807717, 140.2028058 36.0807544)",,,,,,
400421539,residential,False,True,81.974,"LINESTRING (140.2039757 36.0817179, 140.2032274 36.0820979, 140.2032004 36.0821051)",,,,,,
112290936,residential,False,False,88.451,"LINESTRING (140.1998892 36.082552, 140.2000104 36.0819502, 140.2000369 36.0817657)",,,,,,
92711604,trunk,False,True,78.652,"LINESTRING (140.2028699 36.0774913, 140.2025473 36.0769204, 140.2025055 36.0768482)",2,,40,125,国道125号,
186906316,unclassified,False,True,35.863,"LINESTRING (140.2028699 36.0774913, 140.2029247 36.0774726, 140.2032375 36.0773658)",,,,,,
263352258,residential,False,True,61.013000000000005,"LINESTRING (140.2028699 36.0774913, 140.202814 36.0775101, 140.2022432 36.0777023)",,,,,,
1059791509,trunk,False,False,54.955,"LINESTRING (140.2028699 36.0774913, 140.2030294 36.0777864, 140.2030558 36.0778441, 140.2030616 36.0778567, 140.2030904 36.0779511)",3,,40,125,国道125号,
755081562,unclassified,False,True,111.134,"LINESTRING (140.2055485 36.074916, 140.2060727 36.0758212)",,,,,,
60335637,unclassified,False,False,73.841,"LINESTRING (140.2034888 36.0754192, 140.2032454 36.0754686, 140.2030044 36.0755279, 140.2027895 36.0755907, 140.2027083 36.0756225)",,,,,,
"[226017526, 226017567]",unclassified,False,"[False, True]",154.84199999999998,"LINESTRING (140.2034888 36.0754192, 140.2040003 36.075319, 140.2040409 36.0753195, 140.204078 36.0753268, 140.2041023 36.075345, 140.2043111 36.0757384, 140.2045035 36.0761592)",,,,,,
293866102,unclassified,False,True,111.667,"LINESTRING (140.2034888 36.0754192, 140.2037218 36.0758901, 140.2039515 36.0763265, 140.2039626 36.0763475)",,,,,,
293866091,unclassified,True,False,76.444,"LINESTRING (140.2011199 36.0773163, 140.2019061 36.0770539)",,,,,,
755194450,tertiary,False,True,60.516,"LINESTRING (140.2011199 36.0773163, 140.2004994 36.0775277)",2,,,,,
263352259,residential,False,True,47.481,"LINESTRING (140.2011199 36.0773163, 140.2011045 36.0772872, 140.2010021 36.0770934, 140.2009124 36.0769236)",,,,,,
1059791513,residential,True,False,78.76599999999999,"LINESTRING (140.2011199 36.0773163, 140.2011348 36.0773453, 140.2013189 36.0777035, 140.201456 36.0779705)",,,,,,
226015761,secondary,False,True,53.992,"LINESTRING (140.203004 36.0821714, 140.203408 36.0825308)",2,,40,263,土浦港線,
"[226015761, 1136179893]",secondary,False,False,123.921,"LINESTRING (140.203004 36.0821714, 140.2023329 36.0815411, 140.2021829 36.0814066, 140.2020902 36.0813376)",2,,40,263,土浦港線,
400421539,residential,False,False,19.329,"LINESTRING (140.203004 36.0821714, 140.2031128 36.0821213, 140.2032004 36.0821051)",,,,,,
419404975,residential,False,True,55.245999999999995,"LINESTRING (140.21007 36.0824172, 140.2100416 36.0825205, 140.2096033 36.0826861)",,,,,,
419404977,residential,False,True,54.598,"LINESTRING (140.21007 36.0824172, 140.2099986 36.0823669, 140.2095294 36.0825342)",,,,,,
263352258,residential,False,False,24.096999999999998,"LINESTRING (140.1996727 36.0785658, 140.1997042 36.0785555, 140.1999211 36.0784842)",,,,,,
263352258,residential,False,True,54.979000000000006,"LINESTRING (140.1996727 36.0785658, 140.1996455 36.0785751, 140.1993158 36.0786874, 140.199109 36.0787579)",,,,,,
1059791515,unclassified,True,False,77.79199999999999,"LINESTRING (140.1996727 36.0785658, 140.1993599 36.0779531, 140.1993425 36.0779191)",,,,,,
400418114,residential,False,True,29.384,"LINESTRING (140.2002897 36.0783606, 140.2001615 36.0781175)",,,,,,
263352258,residential,False,False,52.149,"LINESTRING (140.2002897 36.0783606, 140.2005532 36.0782735, 140.2008268 36.0781831)",,,,,,
263352258,residential,False,True,35.864000000000004,"LINESTRING (140.2002897 36.0783606, 140.2002782 36.0783645, 140.1999211 36.0784842)",,,,,,
400418115,residential,False,False,29.788,"LINESTRING (140.2008268 36.0781831, 140.2007027 36.0779347)",,,,,,
263352258,residential,False,False,61.289,"LINESTRING (140.2008268 36.0781831, 140.200853 36.0781743, 140.2011405 36.0780771, 140.201456 36.0779705)",,,,,,
263352258,residential,False,True,52.149,"LINESTRING (140.2008268 36.0781831, 140.2005532 36.0782735, 140.2002897 36.0783606)",,,,,,
263352258,residential,False,False,76.774,"LINESTRING (140.201456 36.0779705, 140.2022432 36.0777023)",,,,,,
263352258,residential,False,True,61.289,"LINESTRING (140.201456 36.0779705, 140.2011405 36.0780771, 140.200853 36.0781743, 140.2008268 36.0781831)",,,,,,
1059791513,residential,True,False,54.482,"LINESTRING (140.201456 36.0779705, 140.2016488 36.078351, 140.2016596 36.0783714, 140.201687 36.0784235)",,,,,,
263352258,residential,False,True,76.774,"LINESTRING (140.2022432 36.0777023, 140.201456 36.0779705)",,,,,,
263352258,residential,False,False,61.013000000000005,"LINESTRING (140.2022432 36.0777023, 140.202814 36.0775101, 140.2028699 36.0774913)",,,,,,
400418116,residential,False,False,55.06700000000001,"LINESTRING (140.2022432 36.0777023, 140.2024478 36.0781056, 140.2024757 36.0781605)",,,,,,
400418116,residential,False,True,78.206,"LINESTRING (140.2022432 36.0777023, 140.2020815 36.0773913, 140.2019207 36.0770819, 140.2019061 36.0770539)",,,,,,
263352259,residential,False,False,47.481,"LINESTRING (140.2009124 36.0769236, 140.2010021 36.0770934, 140.2011045 36.0772872, 140.2011199 36.0773163)",,,,,,
1059791512,primary,False,True,76.679,"LINESTRING (140.201687 36.0784235, 140.2017394 36.0784047, 140.2017878 36.0783895, 140.2024757 36.0781605)",2,,40,24,八間道路,
1059791514,primary,False,False,94.04700000000001,"LINESTRING (140.201687 36.0784235, 140.2016135 36.0784481, 140.2015576 36.0784682, 140.2007203 36.0787474)",2,,40,24,八間道路,
400421452,residential,False,True,94.088,"LINESTRING (140.2019181 36.0788769, 140.2009551 36.0792089)",,,,,,
293866103,residential,True,False,54.528,"LINESTRING (140.2019181 36.0788769, 140.2019141 36.0788679, 140.201721 36.0784923, 140.2017091 36.0784681, 140.201687 36.0784235)",,,,,,
757764673,trunk,False,False,15.622,"LINESTRING (140.2026879 36.0802651, 140.2026587 36.0804036)",2,,40,125,国道125号,
293866103,residential,True,False,82.672,"LINESTRING (140.2026879 36.0802651, 140.2026373 36.0802311, 140.2025923 36.0802008, 140.2024057 36.0798439, 140.2022793 36.0796097)",,,,,,
"[757764673, 1136188431]",trunk,False,True,156.267,"LINESTRING (140.2026879 36.0802651, 140.2027239 36.0801758, 140.202807 36.0799952, 140.2028949 36.0798775, 140.2030065 36.0797573, 140.203205 36.079572, 140.2034134 36.0793867, 140.2035832 36.0792498, 140.2036237 36.079217, 140.2037049 36.0791479)",2,,40,125,国道125号,
1110673781,residential,False,False,20.171,"LINESTRING (140.2012742 36.0818554, 140.2014751 36.0819363)",,,,,,
39096927,trunk,False,False,47.825,"LINESTRING (140.2012742 36.0818554, 140.2011703 36.0820363, 140.2010995 36.0822098, 140.2010831 36.0822559)",2,,40,125,国道125号,
"[1136179895, 39096927]",trunk,False,True,85.137,"LINESTRING (140.2012742 36.0818554, 140.201374 36.0817084, 140.2013975 36.0816738, 140.2015172 36.0815262, 140.2016335 36.0813762, 140.201686 36.0813142, 140.2017863 36.0812127)",2,,40,125,国道125号,
97252931,unclassified,False,False,26.627,"LINESTRING (140.1994451 36.0801995, 140.1997185 36.0801072)",,,,,,
400418111,residential,False,True,48.99,"LINESTRING (140.1994451 36.0801995, 140.19935 36.0806028, 140.1993431 36.0806323)",,,,,,
255926406,tertiary,True,False,98.13,"LINESTRING (140.2010712 36.0810165, 140.2000197 36.0807785)",1,,40,,,
97045147,unclassified,False,True,36.443,"LINESTRING (140.2010712 36.0810165, 140.2010751 36.0809932, 140.2010739 36.0809633, 140.2010718 36.0809089, 140.2009087 36.0807329)",,,,,,
97045147,unclassified,False,False,36.443,"LINESTRING (140.2009087 36.0807329, 140.2010718 36.0809089, 140.2010739 36.0809633, 140.2010751 36.0809932, 140.2010712 36.0810165)",,,,,,
97045147,unclassified,False,True,55.138999999999996,"LINESTRING (140.2009087 36.0807329, 140.2006786 36.0804666, 140.2005891 36.0803428, 140.2005718 36.0803189)",,,,,,
400418112,residential,False,False,74.279,"LINESTRING (140.2009087 36.0807329, 140.2009331 36.0807128, 140.2013617 36.0803605, 140.2014881 36.0802565)",,,,,,
293866103,residential,True,False,15.134,"LINESTRING (140.2021825 36.0794269, 140.2021263 36.0792986)",,,,,,
400418112,residential,False,True,59.69,"LINESTRING (140.2021825 36.0794269, 140.2021022 36.0795582, 140.2020574 36.0796638, 140.2018603 36.0798925)",,,,,,
400418113,residential,False,False,25.175,"LINESTRING (140.2014881 36.0802565, 140.2013816 36.0800471)",,,,,,
400418112,residential,False,False,52.571,"LINESTRING (140.2014881 36.0802565, 140.2015467 36.0802015, 140.2018158 36.0799487, 140.2018603 36.0798925)",,,,,,
400418112,residential,False,True,74.279,"LINESTRING (140.2014881 36.0802565, 140.2013617 36.0803605, 140.2009331 36.0807128, 140.2009087 36.0807329)",,,,,,
97252931,unclassified,False,False,93.551,"LINESTRING (140.2011669 36.0796251, 140.2021263 36.0792986)",,,,,,
400418113,residential,False,False,50.041,"LINESTRING (140.2011669 36.0796251, 140.2009551 36.0792089)",,,,,,
400418113,residential,False,True,50.736,"LINESTRING (140.2011669 36.0796251, 140.2013816 36.0800471)",,,,,,
97252931,unclassified,False,True,78.633,"LINESTRING (140.2011669 36.0796251, 140.2003867 36.0798849, 140.2003579 36.0798945)",,,,,,
400418113,residential,False,True,55.486000000000004,"LINESTRING (140.2007203 36.0787474, 140.2007458 36.0787975, 140.2009551 36.0792089)",,,,,,
1059791514,primary,False,False,79.20100000000001,"LINESTRING (140.2007203 36.0787474, 140.2000207 36.0789829, 140.1999691 36.0790003, 140.1999072 36.0790221)",2,,40,24,八間道路,
1059791514,primary,False,True,94.04700000000001,"LINESTRING (140.2007203 36.0787474, 140.2015576 36.0784682, 140.2016135 36.0784481, 140.201687 36.0784235)",2,,40,24,八間道路,
400418114,residential,False,False,27.123,"LINESTRING (140.1996681 36.077168, 140.1997864 36.0773924)",,,,,,
400418114,residential,False,False,48.839,"LINESTRING (140.1999545 36.0777114, 140.1999682 36.0777383, 140.2001615 36.0781175)",,,,,,
400418114,residential,False,True,38.553999999999995,"LINESTRING (140.1999545 36.0777114, 140.1999385 36.0776811, 140.1997864 36.0773924)",,,,,,
755194450,tertiary,False,False,53.06,"LINESTRING (140.1999545 36.0777114, 140.2004705 36.0775375, 140.2004994 36.0775277)",2,,,,,
755194450,tertiary,False,True,59.653000000000006,"LINESTRING (140.1999545 36.0777114, 140.1995995 36.0778321, 140.1995719 36.0778415, 140.1993793 36.0779066, 140.1993425 36.0779191)",2,,,,,
755194450,tertiary,False,False,60.516,"LINESTRING (140.2004994 36.0775277, 140.2011199 36.0773163)",2,,,,,
400418115,residential,False,True,48.805,"LINESTRING (140.2004994 36.0775277, 140.2005126 36.0775541, 140.2007027 36.0779347)",,,,,,
755194450,tertiary,False,True,53.06,"LINESTRING (140.2004994 36.0775277, 140.2004705 36.0775375, 140.1999545 36.0777114)",2,,,,,
1110682920,residential,False,False,26.332,"LINESTRING (140.2015724 36.0763747, 140.2016805 36.0765948)",,,,,,
293866091,unclassified,True,False,58.522999999999996,"LINESTRING (140.2019061 36.0770539, 140.2024002 36.0768842, 140.2025055 36.0768482)",,,,,,
400418116,residential,False,False,78.206,"LINESTRING (140.2019061 36.0770539, 140.2019207 36.0770819, 140.2020815 36.0773913, 140.2022432 36.0777023)",,,,,,
1110682920,residential,False,True,54.929,"LINESTRING (140.2019061 36.0770539, 140.2018903 36.0770217, 140.2017898 36.0768171, 140.2016805 36.0765948)",,,,,,
400418116,residential,False,False,70.627,"LINESTRING (140.2024757 36.0781605, 140.2024978 36.0782015, 140.2027012 36.0785794, 140.2028272 36.0787258)",,,,,,
400418116,residential,False,True,55.06700000000001,"LINESTRING (140.2024757 36.0781605, 140.2024478 36.0781056, 140.2022432 36.0777023)",,,,,,
1059791512,primary,False,False,76.679,"LINESTRING (140.2024757 36.0781605, 140.2017878 36.0783895, 140.2017394 36.0784047, 140.201687 36.0784235)",2,,40,24,八間道路,
"[1059791512, 1059791511]",primary,False,True,59.949000000000005,"LINESTRING (140.2024757 36.0781605, 140.202631 36.0781075, 140.2029171 36.07801, 140.2029683 36.0779927, 140.2030904 36.0779511)","['2', '3']",,40,24,八間道路,
97252931,unclassified,False,False,54.697,"LINESTRING (140.2028272 36.0787258, 140.2031126 36.0784107, 140.2031383 36.078384, 140.2031897 36.0783307)",,,,,,
97252931,unclassified,False,True,73.31899999999999,"LINESTRING (140.2028272 36.0787258, 140.2027346 36.0788276, 140.202599 36.0789499, 140.2022801 36.0792137)",,,,,,
400418116,residential,False,True,70.627,"LINESTRING (140.2028272 36.0787258, 140.2027012 36.0785794, 140.2024978 36.0782015, 140.2024757 36.0781605)",,,,,,
226015750,secondary,False,False,45.985,"LINESTRING (140.209299 36.080626, 140.2094983 36.0810069)",2,,50,263,土浦港線,
1136179887,secondary,False,True,56.528,"LINESTRING (140.209299 36.080626, 140.2090459 36.0801606)",2,,50,263,土浦港線,
400418117,residential,False,True,61.482,"LINESTRING (140.209299 36.080626, 140.2092181 36.0806439, 140.2086391 36.0807719)",,,,,,
1111026247,residential,False,False,61.443999999999996,"LINESTRING (140.209299 36.080626, 140.2093715 36.0806102, 140.2099592 36.0804823)",,,,,,
400418118,residential,False,False,54.038,"LINESTRING (140.2086391 36.0807719, 140.2088606 36.0812237)",,,,,,
400418117,residential,False,False,61.482,"LINESTRING (140.2086391 36.0807719, 140.2092181 36.0806439, 140.209299 36.080626)",,,,,,
400418117,residential,False,True,54.219,"LINESTRING (140.2086391 36.0807719, 140.2080841 36.080891, 140.2080666 36.0808948, 140.2080564 36.0808981)",,,,,,
419404975,residential,False,True,48.602,"LINESTRING (140.2096033 36.0826861, 140.2091133 36.0828711)",,,,,,
419404975,residential,False,False,55.245999999999995,"LINESTRING (140.2096033 36.0826861, 140.2100416 36.0825205, 140.21007 36.0824172)",,,,,,
97045147,unclassified,False,False,49.855,"LINESTRING (140.200147 36.0794798, 140.2001588 36.0795031, 140.2003408 36.0798608, 140.2003579 36.0798945)",,,,,,
97045147,unclassified,False,True,55.281000000000006,"LINESTRING (140.200147 36.0794798, 140.2001358 36.0794578, 140.199953 36.0790991, 140.1999391 36.0790757, 140.1999072 36.0790221)",,,,,,
400421452,residential,False,False,78.622,"LINESTRING (140.200147 36.0794798, 140.200174 36.0794707, 140.2009551 36.0792089)",,,,,,
400421452,residential,False,True,61.96900000000001,"LINESTRING (140.200147 36.0794798, 140.2001184 36.0794896, 140.1998315 36.0795873, 140.1995116 36.0796963)",,,,,,
400418113,residential,False,True,50.041,"LINESTRING (140.2009551 36.0792089, 140.2011669 36.0796251)",,,,,,
400421452,residential,False,False,94.088,"LINESTRING (140.2009551 36.0792089, 140.2019181 36.0788769)",,,,,,
400418113,residential,False,False,55.486000000000004,"LINESTRING (140.2009551 36.0792089, 140.2007458 36.0787975, 140.2007203 36.0787474)",,,,,,
400421452,residential,False,True,78.622,"LINESTRING (140.2009551 36.0792089, 140.200174 36.0794707, 140.200147 36.0794798)",,,,,,
400421453,residential,False,False,35.098,"LINESTRING (140.1995949 36.0777975, 140.199446 36.0775057)",,,,,,
400421453,residential,False,True,35.098,"LINESTRING (140.199446 36.0775057, 140.1995949 36.0777975)",,,,,,
406727294,residential,False,False,23.432,"LINESTRING (140.199446 36.0775057, 140.1992055 36.0775871)",,,,,,
406727294,residential,False,True,33.084,"LINESTRING (140.199446 36.0775057, 140.1997864 36.0773924)",,,,,,
755194450,tertiary,False,False,19.477,"LINESTRING (140.199142 36.0779856, 140.1993045 36.0779317, 140.1993425 36.0779191)",2,,,,,
400421465,residential,False,False,51.741,"LINESTRING (140.2001326 36.0804703, 140.1999162 36.0800391)",,,,,,
400421465,residential,False,True,35.741,"LINESTRING (140.2001326 36.0804703, 140.2000327 36.080743, 140.2000197 36.0807785)",,,,,,
400421466,residential,False,False,42.910000000000004,"LINESTRING (140.2001326 36.0804703, 140.2005452 36.0803281, 140.2005718 36.0803189)",,,,,,
97252931,unclassified,False,True,19.313,"LINESTRING (140.1999162 36.0800391, 140.1997185 36.0801072)",,,,,,
400421465,residential,False,True,51.741,"LINESTRING (140.1999162 36.0800391, 140.2001326 36.0804703)",,,,,,
97252931,unclassified,False,False,42.827,"LINESTRING (140.1999162 36.0800391, 140.2000372 36.0799995, 140.2003275 36.0799044, 140.2003579 36.0798945)",,,,,,
400418113,residential,False,False,50.736,"LINESTRING (140.2013816 36.0800471, 140.2011669 36.0796251)",,,,,,
400418113,residential,False,True,25.175,"LINESTRING (140.2013816 36.0800471, 140.2014881 36.0802565)",,,,,,
400421466,residential,False,False,46.327,"LINESTRING (140.2013816 36.0800471, 140.2018603 36.0798925)",,,,,,
400421466,residential,False,True,78.80000000000001,"LINESTRING (140.2013816 36.0800471, 140.200603 36.0803084, 140.2005718 36.0803189)",,,,,,
400421466,residential,False,True,46.327,"LINESTRING (140.2018603 36.0798925, 140.2013816 36.0800471)",,,,,,
400418112,residential,False,False,59.69,"LINESTRING (140.2018603 36.0798925, 140.2020574 36.0796638, 140.2021022 36.0795582, 140.2021825 36.0794269)",,,,,,
400418112,residential,False,True,52.571,"LINESTRING (140.2018603 36.0798925, 140.2018158 36.0799487, 140.2015467 36.0802015, 140.2014881 36.0802565)",,,,,,
400421468,residential,False,False,29.308,"LINESTRING (140.1999211 36.0784842, 140.1997874 36.0782438)",,,,,,
263352258,residential,False,False,35.864000000000004,"LINESTRING (140.1999211 36.0784842, 140.2002782 36.0783645, 140.2002897 36.0783606)",,,,,,
263352258,residential,False,True,24.096999999999998,"LINESTRING (140.1999211 36.0784842, 140.1997042 36.0785555, 140.1996727 36.0785658)",,,,,,
400421468,residential,False,True,45.576,"LINESTRING (140.1995928 36.0778653, 140.1997874 36.0782438)",,,,,,
226015761,secondary,False,False,53.992,"LINESTRING (140.203408 36.0825308, 140.203004 36.0821714)",2,,40,263,土浦港線,
226015761,secondary,False,True,8.092,"LINESTRING (140.203408 36.0825308, 140.2034671 36.0825857)",2,,40,263,土浦港線,
400421538,residential,False,False,59.146,"LINESTRING (140.203408 36.0825308, 140.2034931 36.0824147, 140.2035435 36.0823689, 140.2039067 36.0822339, 140.2039202 36.0822276)",,,,,,
61513814,unclassified,False,False,38.829,"LINESTRING (140.2043193 36.0820388, 140.2045811 36.0823166)",,,,,,
61513814,unclassified,False,True,47.188,"LINESTRING (140.2043193 36.0820388, 140.2039757 36.0817179)",,,,,,
400421538,residential,False,False,66.352,"LINESTRING (140.2043193 36.0820388, 140.2049508 36.0817296)",,,,,,
400421538,residential,False,True,41.558,"LINESTRING (140.2043193 36.0820388, 140.2039202 36.0822276)",,,,,,
400421539,residential,False,False,46.191,"LINESTRING (140.2046851 36.081374, 140.2049508 36.0817296)",,,,,,
400421539,residential,False,True,74.34,"LINESTRING (140.2046851 36.081374, 140.2039757 36.0817179)",,,,,,
400421540,residential,False,False,17.533,"LINESTRING (140.2046851 36.081374, 140.2045847 36.0812388)",,,,,,
400421538,residential,False,False,9.518,"LINESTRING (140.2049508 36.0817296, 140.2050562 36.0817212)",,,,,,
400421538,residential,False,True,66.352,"LINESTRING (140.2049508 36.0817296, 140.2043193 36.0820388)",,,,,,
400421539,residential,False,True,46.191,"LINESTRING (140.2049508 36.0817296, 140.2046851 36.081374)",,,,,,
400421540,residential,False,True,18.523,"LINESTRING (140.2044794 36.0810956, 140.2045847 36.0812388)",,,,,,
400421540,residential,False,False,18.523,"LINESTRING (140.2045847 36.0812388, 140.2044794 36.0810956)",,,,,,
400421540,residential,False,True,17.533,"LINESTRING (140.2045847 36.0812388, 140.2046851 36.081374)",,,,,,
400421541,residential,False,False,34.672,"LINESTRING (140.2045847 36.0812388, 140.204869 36.081028)",,,,,,
92711631,tertiary,False,False,45.771,"LINESTRING (140.20557 36.0812437, 140.2059948 36.0810166)",,,,,,
92711631,tertiary,False,True,25.945,"LINESTRING (140.20557 36.0812437, 140.2053355 36.0813798)",,,,,,
400421541,residential,False,True,84.217,"LINESTRING (140.20557 36.0812437, 140.2050585 36.0808846, 140.204869 36.081028)",,,,,,
400421541,residential,False,True,34.672,"LINESTRING (140.204869 36.081028, 140.2045847 36.0812388)",,,,,,
400421542,residential,False,True,57.339,"LINESTRING (140.204869 36.081028, 140.2053355 36.0813798)",,,,,,
400421541,residential,False,False,84.217,"LINESTRING (140.204869 36.081028, 140.2050585 36.0808846, 140.20557 36.0812437)",,,,,,
400421543,residential,False,False,23.107,"LINESTRING (140.2058903 36.0822041, 140.2061226 36.082115)",,,,,,
400421543,residential,False,True,65.131,"LINESTRING (140.2058903 36.0822041, 140.2052477 36.082475)",,,,,,
400421544,residential,False,False,42.318,"LINESTRING (140.2058903 36.0822041, 140.2060999 36.0825449)",,,,,,
400421819,residential,False,False,146.61,"LINESTRING (140.2064047 36.0830405, 140.2078685 36.0824583)",,,,,,
724728038,residential,False,False,46.37,"LINESTRING (140.2064047 36.0830405, 140.2058937 36.0830984)",,,,,,
400421544,residential,False,True,61.540000000000006,"LINESTRING (140.2064047 36.0830405, 140.2061844 36.0826824, 140.2060999 36.0825449)",,,,,,
60860900,unclassified,False,True,73.466,"LINESTRING (140.2080436 36.0831007, 140.2080412 36.0830465, 140.2079906 36.0827887, 140.2079369 36.0826074, 140.2078685 36.0824583)",,,,,,
60860900,unclassified,False,True,104.903,"LINESTRING (140.2078685 36.0824583, 140.2074487 36.081578)",,,,,,
400421819,residential,False,True,146.61,"LINESTRING (140.2078685 36.0824583, 140.2064047 36.0830405)",,,,,,
60860900,unclassified,False,False,73.46600000000001,"LINESTRING (140.2078685 36.0824583, 140.2079369 36.0826074, 140.2079906 36.0827887, 140.2080412 36.0830465, 140.2080436 36.0831007)",,,,,,
293866090,tertiary,False,False,66.943,"LINESTRING (140.2090209 36.0774437, 140.2087236 36.0768917)",,,,,,
293866090,tertiary,False,True,27.482,"LINESTRING (140.2090209 36.0774437, 140.2090495 36.0774941, 140.2091406 36.0776711)",,,,,,
406727293,residential,False,False,65.991,"LINESTRING (140.2090209 36.0774437, 140.2089735 36.07746, 140.2083985 36.0776581, 140.2083454 36.0776764)",,,,,,
"[467673098, 92711595]",unclassified,False,False,251.827,"LINESTRING (140.2083454 36.0776764, 140.2084629 36.0779086, 140.2089224 36.0788065, 140.2092329 36.0793884, 140.2088502 36.0795345, 140.2087759 36.0795629)",,,,,,
92711595,unclassified,False,True,67.141,"LINESTRING (140.2083454 36.0776764, 140.2080894 36.0771704, 140.2080612 36.077118)",,,,,,
406727293,residential,False,True,65.991,"LINESTRING (140.2083454 36.0776764, 140.2083985 36.0776581, 140.2089735 36.07746, 140.2090209 36.0774437)",,,,,,
1110673836,residential,False,False,60.09,"LINESTRING (140.2004599 36.0775053, 140.200305 36.077209, 140.2000548 36.0772924)",,,,,,
400418114,residential,False,True,27.123,"LINESTRING (140.1997864 36.0773924, 140.1996681 36.077168)",,,,,,
406727294,residential,False,False,33.084,"LINESTRING (140.1997864 36.0773924, 140.199446 36.0775057)",,,,,,
406727294,residential,False,True,26.539,"LINESTRING (140.1997864 36.0773924, 140.2000594 36.0773014)",,,,,,
400418114,residential,False,False,38.553999999999995,"LINESTRING (140.1997864 36.0773924, 140.1999385 36.0776811, 140.1999545 36.0777114)",,,,,,
406727294,residential,False,True,23.432,"LINESTRING (140.1992055 36.0775871, 140.199446 36.0775057)",,,,,,
467673122,residential,False,False,47.905,"LINESTRING (140.2095294 36.0825342, 140.2090425 36.0827096)",,,,,,
419404977,residential,False,False,54.598,"LINESTRING (140.2095294 36.0825342, 140.2099986 36.0823669, 140.21007 36.0824172)",,,,,,
467673121,residential,False,True,78.772,"LINESTRING (140.2095294 36.0825342, 140.2092594 36.0820052, 140.2091952 36.0818793)",,,,,,
60860899,tertiary,False,False,153.933,"LINESTRING (140.2065243 36.0804916, 140.205762 36.0792519)",2,,,,,
60860899,tertiary,False,True,18.929,"LINESTRING (140.2065243 36.0804916, 140.206638 36.0806349)",2,,,,,
755194485,tertiary,False,True,32.739000000000004,"LINESTRING (140.2068383 36.0770989, 140.2070583 36.0770228, 140.2070745 36.0770173, 140.2071735 36.0769836)",,,,,,
"[755372578, 755372579]",tertiary,True,False,78.72300000000001,"LINESTRING (140.2068383 36.0770989, 140.2068646 36.077139, 140.2068823 36.0771734, 140.2069076 36.0772272, 140.2069607 36.0773326, 140.2070062 36.0774228, 140.2071671 36.0777548)",,,,,,
466006167,tertiary,False,False,108.519,"LINESTRING (140.207323 36.0778752, 140.207368 36.0778026, 140.2074269 36.0777168, 140.2074622 36.0776583, 140.2074808 36.0775991, 140.2074809 36.0775543, 140.207473 36.0775103, 140.2074593 36.0774768, 140.2072726 36.0771221, 140.2072556 36.0770901, 140.2072049 36.0770191, 140.2071735 36.0769836)",,,,,,
466006167,tertiary,False,True,28.894000000000002,"LINESTRING (140.207323 36.0778752, 140.2073036 36.0779198, 140.2072972 36.0779579, 140.2072922 36.0779932, 140.2072925 36.0780366, 140.2073086 36.0781309)",,,,,,
755194488,tertiary,True,False,40.577999999999996,"LINESTRING (140.207323 36.0778752, 140.2074007 36.0778942, 140.2074361 36.0778891, 140.2076811 36.0778176, 140.2077506 36.0777973)",,,,,,
467593643,residential,False,True,35.612,"LINESTRING (140.2003956 36.0820905, 140.2004466 36.0817729)",,,,,,
467593643,residential,False,False,64.689,"LINESTRING (140.2003956 36.0820905, 140.2003553 36.0822991, 140.2002498 36.0826598)",,,,,,
749422764,residential,False,True,64.477,"LINESTRING (140.2003956 36.0820905, 140.2007255 36.0821632, 140.2010831 36.0822559)",,,,,,
112290935,unclassified,True,False,35.153999999999996,"LINESTRING (140.2002498 36.0826598, 140.2001625 36.0826059, 140.1998892 36.082552)",,,,,旧水戸街道,
467593643,residential,False,True,64.689,"LINESTRING (140.2002498 36.0826598, 140.2003553 36.0822991, 140.2003956 36.0820905)",,,,,,
467593645,residential,False,False,2.085,"LINESTRING (140.2022636 36.082304, 140.2022404 36.0823041)",,,,,,
92711631,tertiary,False,True,45.771,"LINESTRING (140.2059948 36.0810166, 140.20557 36.0812437)",,,,,,
467593649,tertiary,False,False,68.54,"LINESTRING (140.2059948 36.0810166, 140.2060994 36.0809898, 140.2064419 36.080864, 140.2066915 36.0807674)",,,,,,
750091852,unclassified,True,False,61.738,"LINESTRING (140.2059948 36.0810166, 140.2059336 36.0809521, 140.2057995 36.0808382, 140.2055031 36.080631)",,,,,,
400421543,residential,False,True,23.107,"LINESTRING (140.2061226 36.082115, 140.2058903 36.0822041)",,,,,,
400421543,residential,False,False,133.293,"LINESTRING (140.2061226 36.082115, 140.2068603 36.0818158, 140.2071067 36.0817165, 140.2074487 36.081578)",,,,,,
467593650,residential,False,False,73.149,"LINESTRING (140.2061226 36.082115, 140.205797 36.0817446, 140.205613 36.0816057)",,,,,,
467593650,residential,False,True,73.149,"LINESTRING (140.205613 36.0816057, 140.205797 36.0817446, 140.2061226 36.082115)",,,,,,
226015750,secondary,False,True,45.985,"LINESTRING (140.2094983 36.0810069, 140.209299 36.080626)",2,,50,263,土浦港線,
467673119,residential,False,False,62.17100000000001,"LINESTRING (140.2094983 36.0810069, 140.2094263 36.0810314, 140.2088606 36.0812237)",,,,,,
400418118,residential,False,True,54.038,"LINESTRING (140.2088606 36.0812237, 140.2086391 36.0807719)",,,,,,
