osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
154434513,176,御本丸大手町線,secondary,False,False,17.509,"LINESTRING (136.2213016 36.0624495, 136.2213359 36.0626045)",,,
154463666,,,unclassified,False,False,54.625,"LINESTRING (136.2268739 36.0572739, 136.2269689 36.0573191, 136.2270693 36.0573572, 136.2274523 36.0573993)",,,
1194867932,5,福井加賀線,primary,False,True,49.532,"LINESTRING (136.2268739 36.0572739, 136.2265484 36.0573824, 136.2263686 36.0574512)",4,50,
154440884,,,unclassified,False,False,52.566,"LINESTRING (136.2233571 36.0574155, 136.2235968 36.0578467)",,,
154458289,,,tertiary,False,True,56.477000000000004,"LINESTRING (136.2233571 36.0574155, 136.2229262 36.0575745, 136.222785 36.0576254)",,,
154456070,,,unclassified,False,False,109.642,"LINESTRING (136.2247092 36.0574423, 136.2235968 36.0578467)",,,
154455997,,,unclassified,False,False,63.295,"LINESTRING (136.2247092 36.0574423, 136.2249352 36.0578575, 136.2249677 36.0579172, 136.224985 36.0579656)",,,
154460465,,,unclassified,False,True,92.268,"LINESTRING (136.2263686 36.0574512, 136.2264451 36.0575066, 136.2271181 36.0580181)",,,
"[154435544, 1043692394]",5,福井加賀線,primary,False,True,31.768,"LINESTRING (136.2263686 36.0574512, 136.2263222 36.057469, 136.2260773 36.0575726, 136.2260541 36.0575814)",4,50,yes
1194867932,5,福井加賀線,primary,False,False,49.532,"LINESTRING (136.2263686 36.0574512, 136.2265484 36.0573824, 136.2268739 36.0572739)",4,50,
154451982,,,unclassified,False,False,25.804,"LINESTRING (136.2282884 36.0574832, 136.2285741 36.0575057)",,,
154461321,,,residential,False,False,40.494,"LINESTRING (136.2282884 36.0574832, 136.2282793 36.0578473)",,,
154463666,,,unclassified,False,True,75.736,"LINESTRING (136.2282884 36.0574832, 136.2274523 36.0573993)",,,
154451982,,,unclassified,False,False,55.579,"LINESTRING (136.2285741 36.0575057, 136.229188 36.0575651)",,,
154451982,,,unclassified,False,True,25.804,"LINESTRING (136.2285741 36.0575057, 136.2282884 36.0574832)",,,
