osmid,lanes,ref,name,highway,maxspeed,access,oneway,reversed,length,geometry
241202505,2,299,国道299号,trunk,40,yes,False,False,92.378,"LINESTRING (139.0876202 35.9951568, 139.0884362 35.9946525)"
418996747,2,140,彩甲斐街道,trunk,,yes,False,False,23.013,"LINESTRING (139.0876202 35.9951568, 139.0877005 35.9953533)"
696984696,2,299,国道299号,trunk,,yes,False,True,60.57,"LINESTRING (139.0876202 35.9951568, 139.0870759 35.9954774)"
697136303,2,140,彩甲斐街道,trunk,,yes,False,True,130.88,"LINESTRING (139.0876202 35.9951568, 139.0871571 35.994041)"
697136303,2,140,彩甲斐街道,trunk,,yes,False,False,122.696,"LINESTRING (139.0862552 35.9919161, 139.0866931 35.9929611)"
697136303,2,140,彩甲斐街道,trunk,,yes,False,True,76.486,"LINESTRING (139.0862552 35.9919161, 139.0860504 35.9912485)"
138340632,,,,tertiary,,,False,False,88.417,"LINESTRING (139.0862552 35.9919161, 139.085752 35.9920533, 139.0853352 35.9921943)"
28460785,,,,unclassified,,,True,False,179.72799999999998,"LINESTRING (139.0908452 35.9920446, 139.0907489 35.9920339, 139.0902166 35.9919744, 139.090024 35.9919495, 139.0894062 35.9918628, 139.0892733 35.9918486, 139.0888689 35.9918114)"
241202505,2,299,国道299号,trunk,40,yes,False,True,40.677,"LINESTRING (139.0908452 35.9920446, 139.0907348 35.9921254, 139.0905639 35.9923281)"
241202505,2,299,国道299号,trunk,40,yes,False,True,82.086,"LINESTRING (139.0905639 35.9923281, 139.090093 35.9929604)"
241202505,2,299,国道299号,trunk,40,yes,False,False,40.677,"LINESTRING (139.0905639 35.9923281, 139.0907348 35.9921254, 139.0908452 35.9920446)"
697136303,2,140,彩甲斐街道,trunk,,yes,False,True,50.76,"LINESTRING (139.0868873 35.9933897, 139.0866931 35.9929611)"
28460786,,,,unclassified,,,True,False,82.55,"LINESTRING (139.0868873 35.9933897, 139.0872381 35.9932884, 139.0877515 35.9931402)"
697136303,2,140,彩甲斐街道,trunk,,yes,False,False,76.39,"LINESTRING (139.0868873 35.9933897, 139.087014 35.9937127, 139.0871571 35.994041)"
"[28460788, 697755149, 230404767]",2,232,西武秩父停車場線,"['secondary', 'tertiary']",30,,False,False,196.562,"LINESTRING (139.085195 35.98899, 139.0840994 35.989436, 139.0841229 35.9897384, 139.0841788 35.990099, 139.0841955 35.9902071)"
697315711,2,140,彩甲斐街道,trunk,,yes,False,True,119.69000000000001,"LINESTRING (139.085195 35.98899, 139.0851115 35.9888919, 139.084478 35.9881308, 139.0844506 35.9880979)"
922543318,2,140,彩甲斐街道,trunk,,yes,False,False,97.952,"LINESTRING (139.085195 35.98899, 139.0853336 35.9891609, 139.0854335 35.9893337, 139.0856192 35.9897956)"
59188643,,,,unclassified,,,False,False,136.018,"LINESTRING (139.0841955 35.9902071, 139.0852528 35.989901, 139.0856192 35.9897956)"
697755149,,,,tertiary,,,False,False,95.08,"LINESTRING (139.0841955 35.9902071, 139.0842697 35.9905965, 139.0842807 35.9906686, 139.0843385 35.9910542)"
"[28460788, 697755149, 230404767]",2,232,西武秩父停車場線,"['secondary', 'tertiary']",30,,False,True,196.562,"LINESTRING (139.0841955 35.9902071, 139.0841788 35.990099, 139.0841229 35.9897384, 139.0840994 35.989436, 139.085195 35.98899)"
59188638,,,,unclassified,,,False,True,209.35199999999998,"LINESTRING (139.0893255 35.9882727, 139.0891609 35.9883071, 139.0889447 35.9883384, 139.0888771 35.9883399, 139.0888226 35.988335, 139.088773 35.988314, 139.0886774 35.9882426, 139.0885213 35.9880945, 139.0884616 35.9880296, 139.0884322 35.9880107, 139.0883993 35.9880073, 139.0883668 35.9880279, 139.0883714 35.9880733, 139.0883954 35.988108, 139.0885057 35.9882644, 139.0885263 35.9883164, 139.0885316 35.9883708, 139.0885239 35.9884331, 139.0884726 35.9885319, 139.0881748 35.9888603)"
138340880,,,,tertiary,,,False,False,194.065,"LINESTRING (139.0893255 35.9882727, 139.0894653 35.9885462, 139.0896069 35.9887066, 139.0897573 35.988824, 139.0899077 35.9889285, 139.0905325 35.9892913, 139.0908484 35.9894492)"
59188638,,,,unclassified,,,False,False,79.373,"LINESTRING (139.0856192 35.9897956, 139.0864711 35.9896101)"
922543318,2,140,彩甲斐街道,trunk,,yes,False,False,80.294,"LINESTRING (139.0856192 35.9897956, 139.0858167 35.9904998)"
59188643,,,,unclassified,,,False,True,136.018,"LINESTRING (139.0856192 35.9897956, 139.0852528 35.989901, 139.0841955 35.9902071)"
922543318,2,140,彩甲斐街道,trunk,,yes,False,True,97.952,"LINESTRING (139.0856192 35.9897956, 139.0854335 35.9893337, 139.0853336 35.9891609, 139.085195 35.98899)"
59188638,,,,unclassified,,,False,False,209.35199999999998,"LINESTRING (139.0881748 35.9888603, 139.0884726 35.9885319, 139.0885239 35.9884331, 139.0885316 35.9883708, 139.0885263 35.9883164, 139.0885057 35.9882644, 139.0883954 35.988108, 139.0883714 35.9880733, 139.0883668 35.9880279, 139.0883993 35.9880073, 139.0884322 35.9880107, 139.0884616 35.9880296, 139.0885213 35.9880945, 139.0886774 35.9882426, 139.088773 35.988314, 139.0888226 35.988335, 139.0888771 35.9883399, 139.0889447 35.9883384, 139.0891609 35.9883071, 139.0893255 35.9882727)"
59188638,,,,unclassified,,,False,True,58.664,"LINESTRING (139.0881748 35.9888603, 139.0880042 35.9889765, 139.0876232 35.9891361)"
"[138341194, 138340698]",,,,residential,,,False,False,137.98,"LINESTRING (139.0881748 35.9888603, 139.0883969 35.989348, 139.0883045 35.9895728, 139.0881733 35.9898825, 139.0880157 35.9899738)"
138341901,,,,residential,,,False,False,88.997,"LINESTRING (139.0881748 35.9888603, 139.0880673 35.9885934, 139.0880479 35.9884002, 139.0879523 35.9880837)"
301057557,,,,unclassified,,,True,False,58.205,"LINESTRING (139.083402 35.9929764, 139.0832212 35.9925236, 139.0832031 35.9924783)"
372720519,,,,unclassified,,,True,False,275.4959999999999,"LINESTRING (139.083402 35.9929764, 139.0829785 35.9931418, 139.0825738 35.9932964, 139.0823925 35.9933606, 139.0822581 35.9933999, 139.0821479 35.9934304, 139.0820538 35.9934588, 139.0819521 35.9934852, 139.0817064 35.99355, 139.081383 35.9936386, 139.0813673 35.9936428, 139.0810508 35.9937368, 139.0808789 35.9937915, 139.0807526 35.9938385, 139.0806314 35.9938827, 139.0805725 35.9939128)"
922321213,,73,秩父上名栗線,primary,,,False,True,114.59,"LINESTRING (139.0805725 35.9939128, 139.0806668 35.9940447, 139.081266 35.9947769)"
697315711,2,140,彩甲斐街道,trunk,,yes,False,False,96.935,"LINESTRING (139.0838555 35.9873712, 139.0844506 35.9880979)"
138343437,,,,unclassified,,,False,False,327.52700000000004,"LINESTRING (139.0838555 35.9873712, 139.0832977 35.9878038, 139.0830933 35.9879435, 139.0830549 35.9879625, 139.0827849 35.9880961, 139.0827536 35.9881133, 139.0823621 35.988328, 139.0823267 35.9883504, 139.0822139 35.988427, 139.081844 35.9887216, 139.081478 35.9890233, 139.0811055 35.989286)"
138340478,,,,residential,,,False,True,66.791,"LINESTRING (139.0879523 35.9880837, 139.0872639 35.9883085)"
138341901,,,,residential,,,False,True,88.997,"LINESTRING (139.0879523 35.9880837, 139.0880479 35.9884002, 139.0880673 35.9885934, 139.0881748 35.9888603)"
138340478,,,,residential,,,False,False,66.791,"LINESTRING (139.0872639 35.9883085, 139.0879523 35.9880837)"
"[138341704, 138339874]",,,,unclassified,,,False,"[False, True]",97.552,"LINESTRING (139.0872639 35.9883085, 139.08734 35.988466, 139.0876232 35.9891361)"
138341937,,,,unclassified,,,False,True,99.617,"LINESTRING (139.0876232 35.9891361, 139.0880157 35.9899738)"
59188638,,,,unclassified,,,False,False,58.664,"LINESTRING (139.0876232 35.9891361, 139.0880042 35.9889765, 139.0881748 35.9888603)"
59188638,,,,unclassified,,,False,True,116.775,"LINESTRING (139.0876232 35.9891361, 139.0873326 35.9892762, 139.0872301 35.9893256, 139.0868339 35.9895098, 139.0864711 35.9896101)"
"[138341704, 138339874]",,,,unclassified,,,False,"[False, True]",97.552,"LINESTRING (139.0876232 35.9891361, 139.08734 35.988466, 139.0872639 35.9883085)"
138340880,,,,tertiary,,,False,True,194.065,"LINESTRING (139.0908484 35.9894492, 139.0905325 35.9892913, 139.0899077 35.9889285, 139.0897573 35.988824, 139.0896069 35.9887066, 139.0894653 35.9885462, 139.0893255 35.9882727)"
