osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,access,lanes
123686542,tertiary,False,False,52.319,"LINESTRING (136.9049344 35.5399166, 136.9049295 35.5403871)",,,,,
"[123686200, 123686199]",tertiary,False,True,232.36700000000002,"LINESTRING (136.9049344 35.5399166, 136.9033378 35.5399255, 136.9023663 35.5399232)",,,,,
"[378496653, 378496654, 123687367]",secondary,False,True,264.27299999999997,"LINESTRING (136.9111655 35.5398864, 136.9112402 35.5401013, 136.9113065 35.5402839, 136.9114587 35.5407121, 136.9115517 35.5409685, 136.9116285 35.5411843, 136.9116584 35.5412683, 136.9116663 35.5414029, 136.9116324 35.5415564, 136.9114213 35.5421802)",281,県道関美濃線,yes,,
"[123686200, 123686199]",tertiary,False,False,232.36700000000002,"LINESTRING (136.9023663 35.5399232, 136.9033378 35.5399255, 136.9049344 35.5399166)",,,,,
123686510,unclassified,False,False,112.98400000000001,"LINESTRING (136.9023663 35.5399232, 136.9023406 35.540302, 136.9024292 35.5404417, 136.9024281 35.5409212)",,,,,
"[858415330, 858415331, 123687124]",unclassified,False,False,208.967,"LINESTRING (136.9120392 35.540538, 136.9121933 35.5409045, 136.912236 35.541006, 136.912419 35.5414413, 136.9124526 35.541534, 136.912707 35.5421951, 136.9127796 35.5423167)",,,yes,no,
123685633,residential,False,False,276.175,"LINESTRING (136.9091065 35.5406757, 136.9091777 35.5406883, 136.9093491 35.540765, 136.9095332 35.5408956, 136.9099209 35.5412388, 136.9100065 35.5413146, 136.9102803 35.5415282, 136.9106179 35.5416955, 136.9108282 35.5417574, 136.9109379 35.5417671, 136.91098 35.5417708, 136.9110842 35.5418308, 136.9111691 35.5419782, 136.9112835 35.542112, 136.9114213 35.5421802)",,,,,
123687323,tertiary,False,False,305.753,"LINESTRING (136.9091065 35.5406757, 136.9091628 35.5409022, 136.9091798 35.5411505, 136.9092433 35.5412805, 136.9093493 35.5413832, 136.909705 35.5416074, 136.909836 35.54169, 136.9102138 35.541914, 136.9104903 35.5420658, 136.9107105 35.5422608, 136.9108556 35.5423977, 136.9109586 35.5424692, 136.9112725 35.542601)",,,,,
123685784,unclassified,False,False,225.796,"LINESTRING (136.9024281 35.5409212, 136.9049235 35.5409433)",,,,,
123685982,unclassified,False,False,112.869,"LINESTRING (136.9024281 35.5409212, 136.9024061 35.5419361)",,,,,
123686510,unclassified,False,True,112.98400000000001,"LINESTRING (136.9024281 35.5409212, 136.9024292 35.5404417, 136.9023406 35.540302, 136.9023663 35.5399232)",,,,,
123685784,unclassified,False,True,225.796,"LINESTRING (136.9049235 35.5409433, 136.9024281 35.5409212)",,,,,
123686150,unclassified,False,False,144.669,"LINESTRING (136.9049235 35.5409433, 136.9065222 35.5409644)",,,,,
123686264,tertiary,False,False,114.083,"LINESTRING (136.9049235 35.5409433, 136.9049007 35.5419691)",,,,,
123686542,tertiary,False,True,61.849,"LINESTRING (136.9049235 35.5409433, 136.9049295 35.5403871)",,,,,
123686150,unclassified,False,True,144.669,"LINESTRING (136.9065222 35.5409644, 136.9049235 35.5409433)",,,,,
587693248,residential,False,False,209.60399999999998,"LINESTRING (136.9065222 35.5409644, 136.9065745 35.5406436, 136.9065745 35.5405235, 136.906545 35.5403991, 136.9049295 35.5403871)",,,,,
587693248,residential,False,True,157.61999999999998,"LINESTRING (136.9065222 35.5409644, 136.9064967 35.5410801, 136.9064243 35.5413212, 136.9064029 35.5414773, 136.9061869 35.5419563, 136.9061507 35.5419771, 136.9059777 35.5419956, 136.9059992 35.5421364, 136.9060045 35.5422008)",,,,,
123685795,unclassified,False,False,75.962,"LINESTRING (136.9024061 35.5419361, 136.9023891 35.5426191)",,,,,
123685842,unclassified,False,False,225.737,"LINESTRING (136.9024061 35.5419361, 136.9049007 35.5419691)",,,,,
123685982,unclassified,False,True,112.869,"LINESTRING (136.9024061 35.5419361, 136.9024281 35.5409212)",,,,,
123685842,unclassified,False,True,225.737,"LINESTRING (136.9049007 35.5419691, 136.9024061 35.5419361)",,,,,
123686255,tertiary,False,False,39.319,"LINESTRING (136.9049007 35.5419691, 136.9048993 35.5423227)",,,,,
123686264,tertiary,False,True,114.083,"LINESTRING (136.9049007 35.5419691, 136.9049235 35.5409433)",,,,,
587693250,residential,False,False,53.805,"LINESTRING (136.9082799 35.5419699, 136.9084963 35.5424206)",,,,,
123686034,residential,False,True,51.165,"LINESTRING (136.9082799 35.5419699, 136.9077963 35.5420589, 136.9077274 35.5420504)",,,,,
1185836348,trunk,False,False,58.597,"LINESTRING (136.9077274 35.5420504, 136.9078565 35.5425668)",156,国道156号,,,2
123686034,residential,False,False,51.165,"LINESTRING (136.9077274 35.5420504, 136.9077963 35.5420589, 136.9082799 35.5419699)",,,,,
123686447,unclassified,False,True,95.001,"LINESTRING (136.9077274 35.5420504, 136.9067973 35.54218, 136.9066911 35.5421755)",,,,,
123685542,residential,False,True,6.49,"LINESTRING (136.9084963 35.5424206, 136.9084319 35.5424463)",,,,,
587693250,residential,False,True,53.805,"LINESTRING (136.9084963 35.5424206, 136.9082799 35.5419699)",,,,,
123685542,residential,False,False,180.65599999999998,"LINESTRING (136.9084963 35.5424206, 136.9086669 35.5424676, 136.908837 35.5425685, 136.9091579 35.5428775, 136.9092458 35.5430008, 136.9093383 35.5432283, 136.9093741 35.5433406, 136.9094463 35.5436368, 136.9094548 35.5437387)",,,,,
123686389,residential,False,True,91.671,"LINESTRING (136.9066911 35.5421755, 136.90666 35.542552, 136.9066072 35.542997)",,,,,
123686447,unclassified,False,False,95.001,"LINESTRING (136.9066911 35.5421755, 136.9067973 35.54218, 136.9077274 35.5420504)",,,,,
"[587693249, 1084347498, 1084347499]",unclassified,False,True,44.887,"LINESTRING (136.9066911 35.5421755, 136.9063747 35.5421594, 136.9062594 35.5421571, 136.9062433 35.5422073)",,,yes,,
123685633,residential,False,True,276.175,"LINESTRING (136.9114213 35.5421802, 136.9112835 35.542112, 136.9111691 35.5419782, 136.9110842 35.5418308, 136.91098 35.5417708, 136.9109379 35.5417671, 136.9108282 35.5417574, 136.9106179 35.5416955, 136.9102803 35.5415282, 136.9100065 35.5413146, 136.9099209 35.5412388, 136.9095332 35.5408956, 136.9093491 35.540765, 136.9091777 35.5406883, 136.9091065 35.5406757)",,,,,
123686925,unclassified,False,True,73.178,"LINESTRING (136.9114213 35.5421802, 136.91155 35.5422379, 136.9117364 35.5423882, 136.912125 35.542313)",,,,,
"[378496653, 378496654, 123687367]",secondary,False,False,264.27299999999997,"LINESTRING (136.9114213 35.5421802, 136.9116324 35.5415564, 136.9116663 35.5414029, 136.9116584 35.5412683, 136.9116285 35.5411843, 136.9115517 35.5409685, 136.9114587 35.5407121, 136.9113065 35.5402839, 136.9112402 35.5401013, 136.9111655 35.5398864)",281,県道関美濃線,yes,,
"[123687370, 123687373]",secondary,False,True,48.789,"LINESTRING (136.9114213 35.5421802, 136.911399 35.542287, 136.9112725 35.542601)",281,関美濃線,,,
123685774,tertiary,False,False,36.9,"LINESTRING (136.9048993 35.5423227, 136.9048872 35.5426544)",,,,,
123686255,tertiary,False,True,39.319,"LINESTRING (136.9048993 35.5423227, 136.9049007 35.5419691)",,,,,
123686801,unclassified,False,False,101.949,"LINESTRING (136.9048993 35.5423227, 136.9053854 35.5423265, 136.905849 35.5422117, 136.9060045 35.5422008)",,,,,
"[858415330, 858415331, 123687124]",unclassified,False,True,208.967,"LINESTRING (136.9127796 35.5423167, 136.912707 35.5421951, 136.9124526 35.541534, 136.912419 35.5414413, 136.912236 35.541006, 136.9121933 35.5409045, 136.9120392 35.540538)",,,yes,no,
