osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,bridge
39087241,unclassified,False,False,35.551,"LINESTRING (139.3874344 35.4243461, 139.3872937 35.4243413, 139.3870478 35.4242982)",,,,,,
"[450661802, 450661803, 933394271]",primary,False,False,56.066,"LINESTRING (139.3874344 35.4243461, 139.3874411 35.4242834, 139.3874784 35.4239166, 139.387488 35.4238438)",2,43,藤沢厚木線,40,yes,
450661802,primary,False,True,52.012,"LINESTRING (139.3875404 35.423378, 139.387488 35.4238438)",2,43,藤沢厚木線,40,,
367669869,residential,False,False,163.225,"LINESTRING (139.3875404 35.423378, 139.3880786 35.4233595, 139.3888211 35.4233797, 139.3893373 35.4234292)",,,,,,
450661802,primary,False,False,108.471,"LINESTRING (139.3875404 35.423378, 139.3875986 35.4228126, 139.3876404 35.4224059)",2,43,藤沢厚木線,40,,
32351231,secondary,False,False,49.174,"LINESTRING (139.3886199 35.4213719, 139.3880773 35.4213647)",,408,,,,
387274853,primary,False,False,79.356,"LINESTRING (139.3886199 35.4213719, 139.3886885 35.4213739, 139.3888812 35.4213795, 139.3894951 35.4213975)",2,43,藤沢厚木線,40,,
948896252,primary,False,True,50.446,"LINESTRING (139.3886199 35.4213719, 139.3884453 35.421409, 139.388309 35.4214538, 139.3881075 35.421543)",2,43,藤沢厚木線,40,,
199030245,primary,False,True,2.832,"LINESTRING (139.3902101 35.4214511, 139.3901795 35.4214459)",2,43,藤沢厚木線,40,,
"[757759709, 199030245]",primary,False,False,136.662,"LINESTRING (139.3902101 35.4214511, 139.3908515 35.4215244, 139.3912013 35.4215336, 139.3914736 35.4215274, 139.3915639 35.4215272, 139.3917117 35.4215256)","['2', '3']",43,藤沢厚木線,40,,
367669830,residential,False,True,112.63900000000001,"LINESTRING (139.3902101 35.4214511, 139.3902081 35.4214817, 139.3901715 35.4220334, 139.3901131 35.4224606)",,,,,,
34001171,tertiary,False,False,90.334,"LINESTRING (139.3948766 35.4216682, 139.3948718 35.4217268, 139.394872 35.4218124, 139.3948726 35.4218495, 139.3948742 35.421961, 139.3949034 35.4224799)",2,,,,,
112383402,primary,False,True,123.441,"LINESTRING (139.3948766 35.4216682, 139.3947803 35.4216586, 139.3947166 35.421652, 139.3943609 35.4216276, 139.3940498 35.4216047, 139.3938097 35.4215817, 139.3935217 35.4215542)",2,43,藤沢厚木線,40,,
188993870,primary,False,False,18.844,"LINESTRING (139.3948766 35.4216682, 139.394963 35.4216752, 139.3950839 35.4216812)",2,43,藤沢厚木線,40,,
948896253,secondary,False,True,17.509,"LINESTRING (139.3878841 35.4213621, 139.3880773 35.4213647)",,408,,,,
32839385,secondary,True,False,38.771,"LINESTRING (139.3878841 35.4213621, 139.3879349 35.4213968, 139.3879715 35.4214316, 139.3879814 35.4214528, 139.3879873 35.4214739, 139.3879913 35.4214983, 139.3879893 35.4215226, 139.3879739 35.4215682, 139.3879536 35.4216128, 139.3879211 35.4216674)",,408,,,,
