osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,tunnel
116907802,tertiary,False,True,122.003,"LINESTRING (133.5843282 34.6247448, 133.5833572 34.6244253, 133.5830804 34.6243611)",,,,,,
243990319,unclassified,False,False,63.123,"LINESTRING (133.5843282 34.6247448, 133.5844195 34.6247821, 133.584946 34.6249974)",,,,,,
1248755914,primary,False,False,224.535,"LINESTRING (133.5843282 34.6247448, 133.5837482 34.626234, 133.583581 34.6266682)",2,35,倉敷成羽線,,,
1248755914,primary,False,True,158.921,"LINESTRING (133.5843282 34.6247448, 133.584776 34.6234859, 133.5848553 34.6233882)",2,35,倉敷成羽線,,,
1248691476,residential,False,True,198.77999999999997,"LINESTRING (133.5848553 34.6233882, 133.584781 34.6233675, 133.5847013 34.6233821, 133.584108 34.6237071, 133.5838584 34.6238501, 133.5830804 34.6243611)",,,,,,
1248755914,primary,False,False,158.921,"LINESTRING (133.5848553 34.6233882, 133.584776 34.6234859, 133.5843282 34.6247448)",2,35,倉敷成羽線,,,
1248755914,primary,False,True,20.976,"LINESTRING (133.5848553 34.6233882, 133.5849027 34.6233425, 133.5850186 34.6232563)",2,35,倉敷成羽線,,,
116907801,tertiary,False,True,19.439,"LINESTRING (133.5819596 34.6308509, 133.5820929 34.6308789, 133.582167 34.63087)",,,,,,
1248755914,primary,False,True,44.732,"LINESTRING (133.5819596 34.6308509, 133.5821189 34.6305202, 133.5821303 34.6304746)",2,35,倉敷成羽線,,,
1248755914,primary,False,False,226.175,"LINESTRING (133.5828477 34.6285281, 133.5821303 34.6304746)",2,35,倉敷成羽線,,,
1248755914,primary,False,True,53.673,"LINESTRING (133.5828477 34.6285281, 133.5830176 34.6280661)",2,35,倉敷成羽線,,,
116907792,unclassified,False,True,95.89099999999999,"LINESTRING (133.5828477 34.6285281, 133.5825947 34.6284579, 133.5822133 34.6283483, 133.5818769 34.6282082)",,,,,,
243877452,tertiary,False,False,148.81,"LINESTRING (133.5828477 34.6285281, 133.5832035 34.628624, 133.5834351 34.6287188, 133.5835808 34.6287915, 133.5843448 34.6290431)",,,,,,
244894362,residential,False,False,58.838,"LINESTRING (133.5818769 34.6282082, 133.5823531 34.6278526)",,,,,,
116907792,unclassified,False,False,95.89099999999999,"LINESTRING (133.5818769 34.6282082, 133.5822133 34.6283483, 133.5825947 34.6284579, 133.5828477 34.6285281)",,,,,,
84013575,unclassified,False,False,34.567,"LINESTRING (133.5850186 34.6232563, 133.5851096 34.6233587, 133.5852949 34.6234617)",2,,本陣通り,30,,
1248755914,primary,False,False,20.976,"LINESTRING (133.5850186 34.6232563, 133.5849027 34.6233425, 133.5848553 34.6233882)",2,35,倉敷成羽線,,,
84013584,tertiary,False,True,28.182,"LINESTRING (133.5874273 34.6279729, 133.5871446 34.6278723)",,,,,,
116907807,tertiary,False,False,121.82100000000001,"LINESTRING (133.5874273 34.6279729, 133.5874989 34.6279988, 133.5886549 34.628397)",,,,,,
243990310,tertiary,False,False,133.649,"LINESTRING (133.5874273 34.6279729, 133.5874669 34.6279006, 133.5880045 34.6268688)",,,,,,
243990310,tertiary,False,True,82.262,"LINESTRING (133.5883482 34.6261852, 133.5880045 34.6268688)",,,,,,
244247214,unclassified,False,False,117.891,"LINESTRING (133.5883482 34.6261852, 133.5895265 34.6266141)",,,,,,
243990310,tertiary,False,False,150.50099999999998,"LINESTRING (133.5883482 34.6261852, 133.5885388 34.625863, 133.5886413 34.625717, 133.5888481 34.6254248, 133.5889238 34.6253055, 133.5889844 34.6251584, 133.5890045 34.62506, 133.5890139 34.6249616)",,,,,,
243990319,unclassified,False,True,109.562,"LINESTRING (133.5883482 34.6261852, 133.5873212 34.6258054, 133.5872531 34.6257876)",,,,,,
84013584,tertiary,False,False,98.787,"LINESTRING (133.583581 34.6266682, 133.5845862 34.6269924)",,,,,,
1248755914,primary,False,False,163.76500000000001,"LINESTRING (133.583581 34.6266682, 133.5833622 34.6272127, 133.5830176 34.6280661)",2,35,倉敷成羽線,,,
1248755914,primary,False,True,224.535,"LINESTRING (133.583581 34.6266682, 133.5837482 34.626234, 133.5843282 34.6247448)",2,35,倉敷成羽線,,,
90101701,unclassified,False,True,4.404,"LINESTRING (133.5917689 34.6242126, 133.5917211 34.624208)",2,,本陣通り,,,
116907772,unclassified,False,False,88.419,"LINESTRING (133.5917689 34.6242126, 133.5918641 34.6234213)",1,,橋台小路,,,
1250183050,unclassified,False,False,85.315,"LINESTRING (133.5899058 34.6303285, 133.589949 34.630309, 133.5903747 34.6301915, 133.5906081 34.6301418, 133.5907955 34.6301036)",1,,,40,,
1250183050,unclassified,False,True,97.083,"LINESTRING (133.5899058 34.6303285, 133.5896607 34.6303836, 133.5894575 34.6304039, 133.5892048 34.6303949, 133.5888715 34.6303087)",1,,,40,,
116907802,tertiary,False,False,122.003,"LINESTRING (133.5830804 34.6243611, 133.5833572 34.6244253, 133.5843282 34.6247448)",,,,,,
"[116907808, 116907802, 116907806]",tertiary,False,"[False, True]",131.989,"LINESTRING (133.5830804 34.6243611, 133.5830445 34.6243523, 133.5823357 34.6241638, 133.5817065 34.6239995)",,,,,yes,
1248691476,residential,False,False,198.77999999999997,"LINESTRING (133.5830804 34.6243611, 133.5838584 34.6238501, 133.584108 34.6237071, 133.5847013 34.6233821, 133.584781 34.6233675, 133.5848553 34.6233882)",,,,,,
116907801,tertiary,False,False,176.689,"LINESTRING (133.5861833 34.629652, 133.5843919 34.6290586)",,,,,,
116907801,tertiary,False,True,17.698,"LINESTRING (133.5861833 34.629652, 133.5863614 34.6297141)",,,,,,
243990314,residential,False,False,102.397,"LINESTRING (133.5861833 34.629652, 133.5866304 34.6288078)",,,,,,
116907800,unclassified,False,False,91.174,"LINESTRING (133.5891114 34.6231851, 133.589036 34.6239412, 133.5890915 34.6239821)",1,,塩屋小路,,,
808635135,trunk,False,False,254.483,"LINESTRING (133.5891114 34.6231851, 133.5898513 34.6233367, 133.5901994 34.6233867, 133.5905667 34.6233992, 133.5918641 34.6234213)",2,486,国道486号,,,
116907767,unclassified,False,False,6.371,"LINESTRING (133.5908764 34.6291511, 133.590813 34.6291274)",,,,,,
116907767,unclassified,False,True,104.039,"LINESTRING (133.5908764 34.6291511, 133.5908998 34.6291649, 133.5909221 34.6291779, 133.5911409 34.6293023, 133.5911748 34.6293357, 133.5912548 34.6294705, 133.5913524 34.6296121, 133.5915709 34.6298699)",,,,,,
"[1250183048, 1250183049, 244247215]",unclassified,False,False,50.968,"LINESTRING (133.5908764 34.6291511, 133.5908906 34.6291253, 133.5909056 34.6290862, 133.5909108 34.6290732, 133.5909178 34.6290559, 133.5910961 34.6287303)",,,,,yes,
116907801,tertiary,False,False,95.27499999999999,"LINESTRING (133.5887801 34.6303754, 133.5887261 34.6303925, 133.5886655 34.6303986, 133.5886243 34.6303948, 133.5885774 34.6303889, 133.5877882 34.6301683)",,,,,,
116907801,tertiary,False,True,11.375,"LINESTRING (133.5887801 34.6303754, 133.5888295 34.630352, 133.5888715 34.6303087)",,,,,,
"[197266905, 197267411]","['unclassified', 'residential']",False,"[False, True]",263.278,"LINESTRING (133.5887801 34.6303754, 133.5887999 34.6304813, 133.5886082 34.6311904, 133.588471 34.63144, 133.588155 34.631324, 133.5879127 34.6312653, 133.5873179 34.6314035, 133.5870037 34.6313866)",,,,,,
116907807,tertiary,False,False,2.526,"LINESTRING (133.5886549 34.628397, 133.5886804 34.6284057)",,,,,,
