osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,tunnel
138326722,,,unclassified,False,True,181.16400000000002,,"LINESTRING (140.419377 35.696774, 140.419339 35.696687, 140.41932 35.696634, 140.419278 35.696522, 140.419188 35.696415, 140.419092 35.696386, 140.418726 35.696364, 140.418616 35.696341, 140.418472 35.696291, 140.418389 35.696229, 140.418333 35.696172, 140.418264 35.696065, 140.418216 35.695908, 140.418202 35.695721)",
"[138328538, 138329333]",,,unclassified,False,False,146.852,,"LINESTRING (140.4086446 35.6969009, 140.4091421 35.6965499, 140.4092959 35.6964064, 140.4095464 35.6961726, 140.4096103 35.6961476, 140.409647 35.696149, 140.4096977 35.696156, 140.4097982 35.6961876, 140.4098658 35.6962287)",
138329857,,,unclassified,False,False,39.872,,"LINESTRING (140.4115219 35.696948, 140.4119226 35.6970986)",
138329857,,,unclassified,False,True,21.338,,"LINESTRING (140.4115219 35.696948, 140.4114419 35.6969223, 140.4113077 35.6968674)",
"[138329989, 138328439]",,,residential,False,"[False, True]",392.054,,"LINESTRING (140.4115219 35.696948, 140.4116302 35.6967284, 140.4117079 35.6965726, 140.4117669 35.6964779, 140.4118179 35.6964321, 140.4118716 35.696406, 140.4120191 35.6963798, 140.4122041 35.6963559, 140.4123168 35.6963428, 140.4124222 35.6960874, 140.4125449 35.6958652, 140.4127851 35.6955252, 140.4127777 35.6954813, 140.4126211 35.6953385, 140.4125865 35.695307, 140.4123786 35.6951387, 140.4121748 35.6950095, 140.4121197 35.6949313, 140.412133 35.69486, 140.412182 35.694783, 140.4125109 35.6941845)",
38079066,,,tertiary,False,False,22.98,,"LINESTRING (140.412302 35.6972148, 140.412184 35.6973979)",
38079066,,,tertiary,False,True,192.368,,"LINESTRING (140.412302 35.6972148, 140.4124549 35.6970207, 140.4128888 35.6966876, 140.4132534 35.696386, 140.4136969 35.6960192, 140.4137642 35.6959636)",
138329857,,,unclassified,False,True,36.638,,"LINESTRING (140.412302 35.6972148, 140.4119888 35.6971235, 140.4119226 35.6970986)",
38079066,,,tertiary,False,True,22.98,,"LINESTRING (140.412184 35.6973979, 140.412302 35.6972148)",
138326607,,,residential,False,False,37.134,,"LINESTRING (140.412184 35.6973979, 140.411875 35.6972945, 140.4118012 35.6972766)",
220004298,,,residential,False,False,105.82499999999999,,"LINESTRING (140.4119385 35.6944344, 140.411799 35.6944017, 140.4117212 35.6944082, 140.4116597 35.6944302, 140.4116141 35.6944629, 140.411606 35.6945087, 140.4115711 35.694574, 140.4115229 35.6946198, 140.4114665 35.6946568, 140.4113859 35.6946762, 140.4112934 35.6946849, 140.4111983 35.6946785, 140.4111205 35.6946677, 140.4109543 35.694617)",
220004298,,,residential,False,True,105.82499999999999,,"LINESTRING (140.4109543 35.694617, 140.4111205 35.6946677, 140.4111983 35.6946785, 140.4112934 35.6946849, 140.4113859 35.6946762, 140.4114665 35.6946568, 140.4115229 35.6946198, 140.4115711 35.694574, 140.411606 35.6945087, 140.4116141 35.6944629, 140.4116597 35.6944302, 140.4117212 35.6944082, 140.411799 35.6944017, 140.4119385 35.6944344)",
377074102,62,芝山はにわ道,primary,False,False,124.61699999999999,2,"LINESTRING (140.4109543 35.694617, 140.4114384 35.6939223, 140.4115611 35.6937344, 140.4116244 35.6936374)",
377074102,62,芝山はにわ道,primary,False,True,204.44,2,"LINESTRING (140.4109543 35.694617, 140.4106293 35.6950742, 140.4106025 35.6951131, 140.4105666 35.6951632, 140.4104383 35.6953521, 140.4101752 35.6957393, 140.4098658 35.6962287)",
455433660,45,八日市場八街線,primary,False,False,51.916000000000004,2,"LINESTRING (140.418536 35.6910724, 140.4187298 35.6911162, 140.4190867 35.6912062)",
455433660,45,八日市場八街線,primary,False,True,68.92399999999999,2,"LINESTRING (140.418536 35.6910724, 140.418204 35.6910867, 140.4181114 35.6910857, 140.417955 35.6910697, 140.4178834 35.6910728, 140.4177841 35.6911089)",
635884523,,,unclassified,False,False,181.23399999999998,,"LINESTRING (140.418536 35.6910724, 140.4186063 35.6909367, 140.4186454 35.6907672, 140.4187008 35.6905553, 140.4188769 35.6903355, 140.4194515 35.6896475)",
455433660,45,八日市場八街線,primary,False,False,186.971,2,"LINESTRING (140.4148954 35.6947697, 140.4149547 35.6944995, 140.4149936 35.6944241, 140.4152822 35.6938647, 140.4154726 35.6933501, 140.4155541 35.6931812)",
455433660,45,八日市場八街線,primary,False,True,57.732,2,"LINESTRING (140.4148954 35.6947697, 140.4148526 35.6948499, 140.4147572 35.6949904, 140.4146255 35.6951387, 140.4145618 35.6952105)",
593543981,,,unclassified,False,True,320.509,,"LINESTRING (140.4148954 35.6947697, 140.4151137 35.6948191, 140.4152183 35.6949041, 140.415347 35.6950522, 140.415508 35.6952134, 140.4157467 35.6953485, 140.4159344 35.6955554, 140.4150466 35.6958887, 140.4146765 35.6959192, 140.4142178 35.6959388, 140.4141342 35.696155)",
377074102,62,芝山はにわ道,primary,False,True,110.287,2,"LINESTRING (140.4139238 35.6903129, 140.4133472 35.6911459, 140.4133254 35.6911775)",
592901273,,,unclassified,False,False,260.502,,"LINESTRING (140.4139238 35.6903129, 140.4148232 35.690628, 140.4153224 35.6908783, 140.4156328 35.6911598, 140.4161346 35.6917201)",
138329525,,,residential,False,False,34.274,,"LINESTRING (140.4161346 35.6917201, 140.415959 35.691754, 140.4157729 35.6918113)",
138329525,,,residential,False,True,43.471,,"LINESTRING (140.4161346 35.6917201, 140.416249 35.691698, 140.4166105 35.6916651)",
592901273,,,unclassified,False,True,260.502,,"LINESTRING (140.4161346 35.6917201, 140.4156328 35.6911598, 140.4153224 35.6908783, 140.4148232 35.690628, 140.4139238 35.6903129)",
592901275,,,unclassified,False,False,56.293,,"LINESTRING (140.4108417 35.6920699, 140.4111117 35.6916136)",
592901275,,,unclassified,False,True,24.203000000000003,,"LINESTRING (140.4108417 35.6920699, 140.4107587 35.6920607, 140.4105749 35.692071)",
592901276,,,unclassified,False,False,185.26499999999996,,"LINESTRING (140.4108417 35.6920699, 140.4109932 35.692157, 140.4110281 35.6921984, 140.4110947 35.6924468, 140.4111295 35.6925578, 140.4113815 35.692834, 140.4114512 35.6928765, 140.4114974 35.6929033, 140.4114846 35.6930897, 140.4114688 35.6932899, 140.4114633 35.6933593, 140.4114564 35.6934467, 140.4114451 35.6935376)",
592901275,,,unclassified,False,True,56.293,,"LINESTRING (140.4111117 35.6916136, 140.4108417 35.6920699)",
138329721,,,unclassified,False,False,58.878,,"LINESTRING (140.4111117 35.6916136, 140.411034 35.691608, 140.410952 35.691579, 140.410862 35.691529, 140.410779 35.691399, 140.410703 35.691253)",
"[138329721, 138327397, 138328527]",,,unclassified,False,"[False, True]",341.70500000000004,,"LINESTRING (140.4111117 35.6916136, 140.411186 35.691619, 140.4115115 35.6916127, 140.412375 35.691596, 140.4127488 35.6916307, 140.4130801 35.6917276, 140.414379 35.692212, 140.414534 35.692278, 140.414676 35.692377)",yes
466842951,45,八日市場八街線,primary,False,False,19.63,2,"LINESTRING (140.4114451 35.6935376, 140.4114989 35.6935675, 140.4116244 35.6936374)",
592901276,,,unclassified,False,True,185.265,,"LINESTRING (140.4114451 35.6935376, 140.4114564 35.6934467, 140.4114633 35.6933593, 140.4114688 35.6932899, 140.4114846 35.6930897, 140.4114974 35.6929033, 140.4114512 35.6928765, 140.4113815 35.692834, 140.4111295 35.6925578, 140.4110947 35.6924468, 140.4110281 35.6921984, 140.4109932 35.692157, 140.4108417 35.6920699)",
592901275,,,unclassified,False,False,24.203000000000003,,"LINESTRING (140.4105749 35.692071, 140.4107587 35.6920607, 140.4108417 35.6920699)",
377074102,62,芝山はにわ道,primary,False,False,110.287,2,"LINESTRING (140.4133254 35.6911775, 140.4133472 35.6911459, 140.4139238 35.6903129)",
377074102,62,芝山はにわ道,primary,False,True,313.713,2,"LINESTRING (140.4133254 35.6911775, 140.413052 35.6915723, 140.4124159 35.6924924, 140.4117 35.6935281, 140.4116244 35.6936374)",
593543978,,,tertiary,False,False,243.48000000000002,,"LINESTRING (140.4133254 35.6911775, 140.4135838 35.6913273, 140.4138315 35.6915515, 140.4140368 35.6915889, 140.4143624 35.6915429, 140.4149818 35.6915803, 140.4154879 35.6916895, 140.4157729 35.6918113)",
138329525,,,residential,False,False,117.675,,"LINESTRING (140.4157729 35.6918113, 140.415738 35.691822, 140.415499 35.691926, 140.415094 35.692119, 140.414676 35.692377)",
138329525,,,residential,False,True,34.274,,"LINESTRING (140.4157729 35.6918113, 140.415959 35.691754, 140.4161346 35.6917201)",
593543978,,,tertiary,False,True,243.48,,"LINESTRING (140.4157729 35.6918113, 140.4154879 35.6916895, 140.4149818 35.6915803, 140.4143624 35.6915429, 140.4140368 35.6915889, 140.4138315 35.6915515, 140.4135838 35.6913273, 140.4133254 35.6911775)",
399143285,290,大里小池線,secondary,False,False,37.075,,"LINESTRING (140.4141342 35.696155, 140.4144805 35.6963341)",
399143285,290,大里小池線,secondary,False,True,39.615,,"LINESTRING (140.4141342 35.696155, 140.4138258 35.6959955, 140.4137642 35.6959636)",
593543981,,,unclassified,False,False,320.50899999999996,,"LINESTRING (140.4141342 35.696155, 140.4142178 35.6959388, 140.4146765 35.6959192, 140.4150466 35.6958887, 140.4159344 35.6955554, 140.4157467 35.6953485, 140.415508 35.6952134, 140.415347 35.6950522, 140.4152183 35.6949041, 140.4151137 35.6948191, 140.4148954 35.6947697)",
37933925,290,大里小池線,secondary,False,False,32.224000000000004,,"LINESTRING (140.4140168 35.695759, 140.4138666 35.6958766, 140.4137642 35.6959636)",
37933925,290,大里小池線,secondary,False,True,78.542,,"LINESTRING (140.4140168 35.695759, 140.4141165 35.695664, 140.4143546 35.6954548, 140.4144862 35.6952997, 140.4145618 35.6952105)",
593543982,,,unclassified,False,False,125.738,,"LINESTRING (140.4140168 35.695759, 140.4134039 35.6950265, 140.4132557 35.6948129)",
466842951,45,八日市場八街線,primary,False,False,126.203,2,"LINESTRING (140.4132557 35.6948129, 140.4132854 35.694829, 140.4135655 35.6948886, 140.4144822 35.6951848, 140.4145618 35.6952105)",
466842951,45,八日市場八街線,primary,False,True,93.671,2,"LINESTRING (140.4132557 35.6948129, 140.4132136 35.6947902, 140.4125538 35.6942214, 140.412537 35.6942069)",
593543982,,,unclassified,False,True,125.738,,"LINESTRING (140.4132557 35.6948129, 140.4134039 35.6950265, 140.4140168 35.695759)",
593543984,,,unclassified,False,False,57.693,,"LINESTRING (140.4109717 35.6973087, 140.4113077 35.6968674)",
138326607,,,residential,False,True,80.95,,"LINESTRING (140.4109717 35.6973087, 140.4114896 35.6973926, 140.4115666 35.6974019, 140.4116136 35.6973893, 140.411752 35.697282, 140.4118012 35.6972766)",
593543984,,,unclassified,False,True,57.693,,"LINESTRING (140.4113077 35.6968674, 140.4109717 35.6973087)",
138329857,,,unclassified,False,False,21.338,,"LINESTRING (140.4113077 35.6968674, 140.4114419 35.6969223, 140.4115219 35.696948)",
138329857,,,unclassified,False,True,148.43900000000002,,"LINESTRING (140.4113077 35.6968674, 140.4109918 35.696738, 140.4105713 35.6965682, 140.4101889 35.6963946, 140.4098658 35.6962287)",
593543985,,,unclassified,False,False,22.626,,"LINESTRING (140.4118012 35.6972766, 140.4119226 35.6970986)",
138326607,,,residential,False,False,80.95,,"LINESTRING (140.4118012 35.6972766, 140.411752 35.697282, 140.4116136 35.6973893, 140.4115666 35.6974019, 140.4114896 35.6973926, 140.4109717 35.6973087)",
138326607,,,residential,False,True,37.134,,"LINESTRING (140.4118012 35.6972766, 140.411875 35.6972945, 140.412184 35.6973979)",
138329857,,,unclassified,False,True,39.872,,"LINESTRING (140.4119226 35.6970986, 140.4115219 35.696948)",
593543985,,,unclassified,False,True,22.626,,"LINESTRING (140.4119226 35.6970986, 140.4118012 35.6972766)",
138329857,,,unclassified,False,False,36.638,,"LINESTRING (140.4119226 35.6970986, 140.4119888 35.6971235, 140.412302 35.6972148)",
138326708,,,unclassified,False,False,342.933,,"LINESTRING (140.4176447 35.6926849, 140.41765 35.693011, 140.417678 35.693191, 140.417699 35.693304, 140.417802 35.693591, 140.417823 35.693642, 140.417968 35.694054, 140.418037 35.69429, 140.418113 35.69469, 140.418154 35.695113, 140.418181 35.69535, 140.418202 35.695721)",
138326708,,,unclassified,False,True,175.817,,"LINESTRING (140.4176447 35.6926849, 140.417642 35.692515, 140.41774 35.691754, 140.4177841 35.6911089)",
455433630,62,成田松尾線旧道,primary,False,False,176.423,,"LINESTRING (140.4194515 35.6896475, 140.4190867 35.6912062)",
635884523,,,unclassified,False,True,181.234,,"LINESTRING (140.4194515 35.6896475, 140.4188769 35.6903355, 140.4187008 35.6905553, 140.4186454 35.6907672, 140.4186063 35.6909367, 140.418536 35.6910724)",
466842951,45,八日市場八街線,primary,False,True,3.429,2,"LINESTRING (140.412537 35.6942069, 140.4125109 35.6941845)",
138329801,,,residential,False,False,282.56399999999996,,"LINESTRING (140.412537 35.6942069, 140.4129834 35.6936852, 140.4132503 35.6934554, 140.41341 35.693393, 140.413641 35.693226, 140.414096 35.692865, 140.414676 35.692377)",
466842951,45,八日市場八街線,primary,False,False,93.671,2,"LINESTRING (140.412537 35.6942069, 140.4125538 35.6942214, 140.4132136 35.6947902, 140.4132557 35.6948129)",
