osmid,ref,name,highway,oneway,reversed,length,geometry,access,lanes,maxspeed,bridge,tunnel
193414124,,,unclassified,False,False,175.42000000000002,"LINESTRING (138.5755416 35.6685563, 138.5756462 35.6684511, 138.5757734 35.6682618, 138.5758156 35.6680945, 138.5758593 35.6680353, 138.5758835 35.6679612, 138.5758899 35.6676956, 138.5759005 35.6670511)",,,,,
193414124,,,unclassified,False,True,77.00200000000001,"LINESTRING (138.5755416 35.6685563, 138.5754402 35.6685728, 138.5752834 35.6685985, 138.5752448 35.6686067, 138.5747113 35.6687124)",,,,,
794344198,,,unclassified,False,False,43.44499999999999,"LINESTRING (138.5755416 35.6685563, 138.5756525 35.6686049, 138.5759648 35.6687419)",,,,,
182630175,,,unclassified,False,False,160.986,"LINESTRING (138.5743248 35.6672993, 138.5744838 35.6678463, 138.5745358 35.6680155, 138.5745435 35.6680461, 138.5746331 35.6684017, 138.5746663 35.6685336, 138.5747113 35.6687124)",,,,,
182630175,,,unclassified,False,True,62.148,"LINESTRING (138.5743248 35.6672993, 138.5742708 35.6671314, 138.5741374 35.6668273, 138.5741081 35.6668115, 138.5740666 35.6668074)",,,,,
193414120,,,unclassified,False,False,50.399,"LINESTRING (138.5743248 35.6672993, 138.5745695 35.6673076, 138.5748759 35.6672557)",,,,,
166820449,106,飯田通り,secondary,False,True,8.238,"LINESTRING (138.565878 35.6657013, 138.5657954 35.6657327)",,,,,
217932656,,,residential,False,True,41.733,"LINESTRING (138.565878 35.6657013, 138.5660858 35.6660365)",,,,,
166820449,106,飯田通り,secondary,False,False,72.809,"LINESTRING (138.565878 35.6657013, 138.5660567 35.6656678, 138.5661454 35.6656484, 138.5666625 35.6655514)",,,,,
217932656,,,residential,False,False,102.143,"LINESTRING (138.5665541 35.6668726, 138.5660858 35.6660365)",,,,,
509508991,6,甲府韮崎線,primary,False,False,73.78,"LINESTRING (138.5665541 35.6668726, 138.5658002 35.6671278)",,,,,
509508991,6,甲府韮崎線,primary,False,True,50.495,"LINESTRING (138.5665541 35.6668726, 138.5670819 35.6667231)",,,,,
170121993,,,unclassified,True,False,47.941,"LINESTRING (138.5673332 35.6649806, 138.5673718 35.6654106)",,,,,
217932657,,,unclassified,False,True,74.614,"LINESTRING (138.5673332 35.6649806, 138.5668681 35.6649976, 138.5667909 35.6650004, 138.5665081 35.6650107)",,,,,
217932656,,,residential,False,False,41.733,"LINESTRING (138.5660858 35.6660365, 138.565878 35.6657013)",,,,,
217932656,,,residential,False,True,102.143,"LINESTRING (138.5660858 35.6660365, 138.5665541 35.6668726)",,,,,
228528545,,,residential,False,False,63.824,"LINESTRING (138.5660858 35.6660365, 138.5667705 35.665895)",,,,,
255516617,,,tertiary,False,False,30.307,"LINESTRING (138.5691665 35.668128, 138.5692402 35.6683939)",,2,,,
255516617,,,tertiary,False,True,28.803,"LINESTRING (138.5691665 35.668128, 138.5690782 35.6678791)",,2,,,
226734710,,,unclassified,True,False,109.235,"LINESTRING (138.5691665 35.668128, 138.5695392 35.6680314, 138.5695694 35.6679904, 138.5694837 35.6677562, 138.5694201 35.6677308, 138.5690782 35.6678791)",,,,,
43705112,,,tertiary,False,False,85.614,"LINESTRING (138.5704939 35.6680518, 138.5707726 35.6687877)",,,,,
43705142,,,tertiary,False,False,63.147,"LINESTRING (138.5704939 35.6680518, 138.5709776 35.6679161, 138.5710194 35.6679062, 138.5711354 35.6678695, 138.5711527 35.6678626)",,,,,
166096618,31,,primary,False,True,119.478,"LINESTRING (138.5704939 35.6680518, 138.5697576 35.6682586, 138.5692402 35.6683939)",,2,,,
"[166099474, 166099475, 166099476]",31,"['舞鶴通り', '舞鶴通り (Maiduru-dori)']",primary,False,False,265.721,"LINESTRING (138.5704939 35.6680518, 138.5704593 35.6679655, 138.5703368 35.6674347, 138.5702677 35.6671617, 138.5700487 35.6663224, 138.5699419 35.6658914, 138.5698996 35.6657121)",,,,yes,
43705142,,,tertiary,False,True,27.031,"LINESTRING (138.5717065 35.6676162, 138.5714495 35.6677407)",,,,,
818598399,,,tertiary,False,True,53.399,"LINESTRING (138.5717065 35.6676162, 138.5714952 35.6671677)",,,,,
43705142,,,tertiary,False,False,28.663999999999998,"LINESTRING (138.5717065 35.6676162, 138.571931 35.6675074, 138.571985 35.6674957)",,,,,
191527395,,,tertiary,False,True,40.188,"LINESTRING (138.5671416 35.668581, 138.5672911 35.6689214)",,,,,
191527395,,,tertiary,False,False,74.58,"LINESTRING (138.5671416 35.668581, 138.567041 35.6683205, 138.5668801 35.6679449)",,,,,
226739671,,,residential,False,True,133.684,"LINESTRING (138.5671416 35.668581, 138.5662236 35.6688398, 138.5661696 35.6688543, 138.5663131 35.6692019)",,,,,
169659323,,,tertiary,False,False,119.272,"LINESTRING (138.5685333 35.6685579, 138.5672911 35.6689214)",,,,,
169659323,,,tertiary,False,True,66.411,"LINESTRING (138.5685333 35.6685579, 138.5692402 35.6683939)",,,,,
226739672,,,residential,False,False,49.742,"LINESTRING (138.5675273 35.6695065, 138.5670078 35.6696548)",,,,,
165719376,,,unclassified,False,True,68.476,"LINESTRING (138.5675273 35.6695065, 138.5674562 35.6693177, 138.5672911 35.6689214)",,,,,
169659323,,,tertiary,False,False,64.71,"LINESTRING (138.5663131 35.6692019, 138.56563 35.6693771)",,,,,
169659323,,,tertiary,False,True,42.975,"LINESTRING (138.5663131 35.6692019, 138.5667612 35.6690721)",,,,,
226739671,,,residential,False,False,133.684,"LINESTRING (138.5663131 35.6692019, 138.5661696 35.6688543, 138.5662236 35.6688398, 138.5671416 35.668581)",,,,,
169659323,,,tertiary,False,False,42.975,"LINESTRING (138.5667612 35.6690721, 138.5663131 35.6692019)",,,,,
169659323,,,tertiary,False,True,50.717,"LINESTRING (138.5667612 35.6690721, 138.5672911 35.6689214)",,,,,
226739673,,,residential,False,False,68.516,"LINESTRING (138.5667612 35.6690721, 138.5670078 35.6696548)",,,,,
226739672,,,residential,False,True,49.742,"LINESTRING (138.5670078 35.6696548, 138.5675273 35.6695065)",,,,,
226739673,,,residential,False,True,68.516,"LINESTRING (138.5670078 35.6696548, 138.5667612 35.6690721)",,,,,
43705112,,,tertiary,False,True,85.614,"LINESTRING (138.5707726 35.6687877, 138.5704939 35.6680518)",,,,,
226746852,,,residential,False,False,63.252,"LINESTRING (138.5707726 35.6687877, 138.5714279 35.6685873)",,,,,
43705112,,,tertiary,False,False,54.913,"LINESTRING (138.5707726 35.6687877, 138.5708109 35.6688708, 138.5708536 35.6689846, 138.5709563 35.6692583)",,,,,
191849563,,,unclassified,False,True,63.083,"LINESTRING (138.5716841 35.6692299, 138.5710214 35.6694088)",,,,,
226746853,,,residential,False,False,75.109,"LINESTRING (138.5716841 35.6692299, 138.5714279 35.6685873)",,,,,
228228218,,,residential,False,False,54.205,"LINESTRING (138.5716841 35.6692299, 138.5718574 35.6696966)",,,,,
191849563,,,unclassified,False,False,53.156,"LINESTRING (138.5716841 35.6692299, 138.5719965 35.6691646, 138.5722516 35.6691038)",,,,,
226746853,,,residential,False,True,84.331,"LINESTRING (138.5711527 35.6678626, 138.5714279 35.6685873)",,,,,
43705142,,,tertiary,False,False,30.052,"LINESTRING (138.5711527 35.6678626, 138.5714187 35.6677556, 138.5714495 35.6677407)",,,,,
43705142,,,tertiary,False,True,63.147,"LINESTRING (138.5711527 35.6678626, 138.5711354 35.6678695, 138.5710194 35.6679062, 138.5709776 35.6679161, 138.5704939 35.6680518)",,,,,
43705142,,,tertiary,False,False,27.031,"LINESTRING (138.5714495 35.6677407, 138.5717065 35.6676162)",,,,,
226746854,,,residential,False,False,89.141,"LINESTRING (138.5714495 35.6677407, 138.5717449 35.6685056)",,,,,
43705142,,,tertiary,False,True,30.052,"LINESTRING (138.5714495 35.6677407, 138.5714187 35.6677556, 138.5711527 35.6678626)",,,,,
689261118,,,unclassified,False,True,12.339,"LINESTRING (138.5764822 35.6624797, 138.5763471 35.662496)",,,,,
509508991,6,甲府韮崎線,primary,False,True,73.78,"LINESTRING (138.5658002 35.6671278, 138.5665541 35.6668726)",,,,,
228528545,,,residential,False,True,63.824,"LINESTRING (138.5667705 35.665895, 138.5660858 35.6660365)",,,,,
453727970,,,unclassified,True,False,39.433,"LINESTRING (138.5667705 35.665895, 138.5666625 35.6655514)",,,,,
43705112,,,tertiary,False,True,17.738,"LINESTRING (138.5710214 35.6694088, 138.5709563 35.6692583)",,,,,
191849563,,,unclassified,False,False,63.083,"LINESTRING (138.5710214 35.6694088, 138.5716841 35.6692299)",,,,,
43705142,,,tertiary,False,False,29.585,"LINESTRING (138.5725203 35.667335, 138.5728275 35.6672428)",,,,,
43705142,,,tertiary,False,True,51.553,"LINESTRING (138.5725203 35.667335, 138.571985 35.6674957)",,,,,
256117085,,,residential,False,True,124.749,"LINESTRING (138.5725203 35.667335, 138.5723837 35.6669766, 138.5720185 35.6670534, 138.5714952 35.6671677)",,,,,
43705112,,,tertiary,False,False,17.738,"LINESTRING (138.5709563 35.6692583, 138.5710214 35.6694088)",,,,,
43705112,,,tertiary,False,True,54.913,"LINESTRING (138.5709563 35.6692583, 138.5708536 35.6689846, 138.5708109 35.6688708, 138.5707726 35.6687877)",,,,,
43705113,,,unclassified,False,False,117.409,"LINESTRING (138.5709563 35.6692583, 138.5703029 35.6694218, 138.5697103 35.6695585)",,,,,
43705113,,,unclassified,False,True,117.409,"LINESTRING (138.5697103 35.6695585, 138.5703029 35.6694218, 138.5709563 35.6692583)",,,,,
255646196,31,武田通り,primary,False,False,136.309,"LINESTRING (138.5697103 35.6695585, 138.5696147 35.6692945, 138.5694939 35.6690196, 138.5694806 35.6689865, 138.5692402 35.6683939)",,,,,
226746852,,,residential,False,True,30.043,"LINESTRING (138.5717449 35.6685056, 138.5714279 35.6685873)",,,,,
226746854,,,residential,False,True,89.141,"LINESTRING (138.5717449 35.6685056, 138.5714495 35.6677407)",,,,,
795842351,,,residential,False,False,37.817,"LINESTRING (138.5717449 35.6685056, 138.5721451 35.6684058)",,,,,
226746852,,,residential,False,False,30.043,"LINESTRING (138.5714279 35.6685873, 138.5717449 35.6685056)",,,,,
226746852,,,residential,False,True,63.252,"LINESTRING (138.5714279 35.6685873, 138.5707726 35.6687877)",,,,,
226746853,,,residential,False,False,84.331,"LINESTRING (138.5714279 35.6685873, 138.5711527 35.6678626)",,,,,
226746853,,,residential,False,True,75.109,"LINESTRING (138.5714279 35.6685873, 138.5716841 35.6692299)",,,,,
191526597,,,unclassified,False,False,56.166,"LINESTRING (138.5713243 35.6634069, 138.571918 35.663257)",,,,,
191526596,,,unclassified,False,False,68.68,"LINESTRING (138.5713243 35.6634069, 138.571186 35.6629477, 138.5711536 35.6628052)",,,,,
191526596,,,unclassified,False,True,68.518,"LINESTRING (138.5713243 35.6634069, 138.5713734 35.6637251, 138.5714277 35.6640173)",,,,,
191526597,,,unclassified,False,True,100.22800000000001,"LINESTRING (138.5713243 35.6634069, 138.5709958 35.6634878, 138.570265 35.6636748)",,,,,
191526596,,,unclassified,False,False,68.518,"LINESTRING (138.5714277 35.6640173, 138.5713734 35.6637251, 138.5713243 35.6634069)",,,,,
191526598,,,unclassified,False,False,121.05099999999999,"LINESTRING (138.5714277 35.6640173, 138.5709617 35.6639332, 138.5703601 35.6638602, 138.5703462 35.6638585, 138.570265 35.6636748)",,,,,
191526598,,,unclassified,False,True,62.397999999999996,"LINESTRING (138.5714277 35.6640173, 138.5717435 35.6640759, 138.5721102 35.6640701)",,,,,
482950451,,,tertiary,False,False,20.921,"LINESTRING (138.5684985 35.6664961, 138.5682741 35.6665426)",,,,,
129722780,,,tertiary,True,False,27.749999999999996,"LINESTRING (138.5684985 35.6664961, 138.5684103 35.6664591, 138.5683672 35.6664325, 138.568321 35.6663999, 138.5682987 35.666362, 138.5682972 35.6663288)",no,,,,
482950451,,,tertiary,False,True,20.921,"LINESTRING (138.5682741 35.6665426, 138.5684985 35.6664961)",,,,,
129722780,,,tertiary,True,False,95.43299999999999,"LINESTRING (138.5682741 35.6665426, 138.5681983 35.6665994, 138.5681916 35.6666236, 138.5681914 35.6666674, 138.5682042 35.6666958, 138.5682287 35.6667269, 138.5682648 35.6667457, 138.5683048 35.6667592, 138.5683554 35.6667634, 138.568559 35.6667104, 138.568599 35.6666912, 138.5686335 35.6666703, 138.5686717 35.6666345, 138.5686711 35.6665883, 138.568648 35.6665435, 138.5686222 35.6665185, 138.5685719 35.6664964, 138.5685323 35.6664947, 138.5684985 35.6664961)",no,,,,
169659325,,,tertiary,False,True,48.195,"LINESTRING (138.5690782 35.6678791, 138.5689394 35.6674606)",,2,,,
255516617,,,tertiary,False,False,28.803,"LINESTRING (138.5690782 35.6678791, 138.5691665 35.668128)",,2,,,
169659325,,,tertiary,False,False,48.195,"LINESTRING (138.5689394 35.6674606, 138.5690782 35.6678791)",,2,,,
268191616,,,tertiary,False,True,193.667,"LINESTRING (138.5689394 35.6674606, 138.5668801 35.6679449)",,,,,
"[521664048, 818598398, 818598399]",,,tertiary,False,False,259.73,"LINESTRING (138.5689394 35.6674606, 138.5690399 35.6674376, 138.5691293 35.6674174, 138.5694409 35.6673494, 138.5695239 35.6673304, 138.5701668 35.6671834, 138.5703877 35.6671306, 138.570633 35.6670696, 138.5713446 35.6668929, 138.5714952 35.6671677)",,,,,yes
191526272,,,tertiary,False,False,107.509,"LINESTRING (138.5678932 35.6634788, 138.5690366 35.6632108)",,,,,
191526272,,,tertiary,False,True,9.883,"LINESTRING (138.5678932 35.6634788, 138.5677857 35.6634953)",,,,,
255767414,6,甲府韮崎線,primary,True,False,82.315,"LINESTRING (138.5678932 35.6634788, 138.5678144 35.6627413)",,,,,
167461461,6,甲府韮崎線,primary,True,False,82.347,"LINESTRING (138.5676803 35.6627597, 138.5677857 35.6634953)",,,,,
175907724,,,unclassified,True,False,12.286,"LINESTRING (138.5676803 35.6627597, 138.5678144 35.6627413)",,,,,
193054569,,,residential,True,False,26.867,"LINESTRING (138.5676803 35.6627597, 138.5673858 35.6627933)",,,,,
175907724,,,unclassified,True,False,102.541,"LINESTRING (138.5678144 35.6627413, 138.5689293 35.6625684)",,,,,
255767414,6,甲府韮崎線,primary,True,False,121.155,"LINESTRING (138.5678144 35.6627413, 138.5677363 35.6624031, 138.5675672 35.6616704)",,,,,
193054569,,,residential,True,False,105.795,"LINESTRING (138.5673858 35.6627933, 138.5667155 35.6628209, 138.5662191 35.6628688)",,,,,
193054570,,,residential,False,True,119.593,"LINESTRING (138.5673858 35.6627933, 138.5671972 35.6623053, 138.5670617 35.6618264, 138.5670406 35.6617558)",,,,,
818598399,,,tertiary,False,False,53.399,"LINESTRING (138.5714952 35.6671677, 138.5717065 35.6676162)",,,,,
256117085,,,residential,False,False,124.749,"LINESTRING (138.5714952 35.6671677, 138.5720185 35.6670534, 138.5723837 35.6669766, 138.5725203 35.667335)",,,,,
"[521664048, 818598398, 818598399]",,,tertiary,False,True,259.73,"LINESTRING (138.5714952 35.6671677, 138.5713446 35.6668929, 138.570633 35.6670696, 138.5703877 35.6671306, 138.5701668 35.6671834, 138.5695239 35.6673304, 138.5694409 35.6673494, 138.5691293 35.6674174, 138.5690399 35.6674376, 138.5689394 35.6674606)",,,,,yes
191526268,,,unclassified,False,True,91.075,"LINESTRING (138.5663333 35.6644314, 138.5662901 35.6636131)",,,,,
217931975,,,unclassified,False,False,3.108,"LINESTRING (138.5663333 35.6644314, 138.5663677 35.664431)",,,,,
217931975,,,unclassified,False,True,65.959,"LINESTRING (138.5663333 35.6644314, 138.5656329 35.6644512, 138.5656036 35.6644508)",,,,,
217931975,,,unclassified,False,True,3.108,"LINESTRING (138.5663677 35.664431, 138.5663333 35.6644314)",,,,,
165482535,,,tertiary,False,False,37.014,"LINESTRING (138.5670406 35.6617558, 138.5674423 35.6616903)",,,,,
165482535,,,tertiary,False,True,84.54,"LINESTRING (138.5670406 35.6617558, 138.5661231 35.6619053)",,,,,
193054570,,,residential,False,False,119.593,"LINESTRING (138.5670406 35.6617558, 138.5670617 35.6618264, 138.5671972 35.6623053, 138.5673858 35.6627933)",,,,,
165482535,,,tertiary,False,True,37.014,"LINESTRING (138.5674423 35.6616903, 138.5670406 35.6617558)",,,,,
167461461,6,甲府韮崎線,primary,True,False,120.84,"LINESTRING (138.5674423 35.6616903, 138.5676803 35.6627597)",,,,,
638653295,411,城東通り,trunk,False,False,11.499,"LINESTRING (138.5674423 35.6616903, 138.5675672 35.6616704)",,2,40,,
"[43705137, 1116807763, 1116807764]",,蛍橋,unclassified,False,False,246.98199999999997,"LINESTRING (138.5762236 35.6646584, 138.5760668 35.6645023, 138.5760183 35.6644357, 138.5759672 35.6643656, 138.5759628 35.6643596, 138.5756902 35.6639737, 138.5754371 35.6636368, 138.5753278 35.6635016, 138.5751299 35.6633185, 138.5750936 35.6632421, 138.5749572 35.662727)",,,,yes,
794344198,,,unclassified,False,True,43.44499999999999,"LINESTRING (138.5759648 35.6687419, 138.5756525 35.6686049, 138.5755416 35.6685563)",,,,,
228228218,,,residential,False,True,54.205,"LINESTRING (138.5718574 35.6696966, 138.5716841 35.6692299)",,,,,
