osmid,lanes,ref,name,highway,width,oneway,reversed,length,geometry,bridge
72875286,,,,unclassified,,False,True,294.879,"LINESTRING (130.4257076 33.5000534, 130.4256461 33.5001493, 130.4252841 33.5007132, 130.4249206 33.5013565, 130.4246675 33.501829, 130.4245817 33.5019676, 130.4243841 33.5022869, 130.4243539 33.5023486, 130.4243118 33.5024347)",
154715310,,,,unclassified,,False,True,245.32700000000003,"LINESTRING (130.4257076 33.5000534, 130.4256378 33.5000199, 130.4254795 33.499955, 130.4252784 33.4998656, 130.4250986 33.4997962, 130.4247258 33.4996665, 130.424463 33.4995547, 130.4243557 33.499501, 130.4242989 33.4994002, 130.4242721 33.4992593, 130.4242721 33.4991452, 130.4243311 33.4990043, 130.4243798 33.4988702, 130.424374 33.4987404, 130.4243243 33.4985836)",
72875286,,,,unclassified,,False,True,68.465,"LINESTRING (130.4262072 33.4993592, 130.4258434 33.499895)",
740869829,,,,residential,,False,False,99.677,"LINESTRING (130.4262072 33.4993592, 130.4253007 33.4988774)",
72875286,,,,unclassified,,False,False,117.53,"LINESTRING (130.4262072 33.4993592, 130.4265185 33.4989576, 130.4268612 33.4984543)",
155007862,,,,unclassified,,False,False,9.287,"LINESTRING (130.4233119 33.5000578, 130.4233377 33.5001385)",
154658822,,,,unclassified,,False,False,185.243,"LINESTRING (130.4233119 33.5000578, 130.4225501 33.4998767, 130.4222356 33.4998378, 130.4218534 33.4997649, 130.4217233 33.4997305, 130.4213673 33.499691)",
154686340,,,,unclassified,,False,True,131.855,"LINESTRING (130.4233119 33.5000578, 130.4231194 33.4994579, 130.4229421 33.4989128)",
155008091,,,,unclassified,,False,False,57.372,"LINESTRING (130.4213673 33.499691, 130.4210587 33.5001382)",
154658822,,,,unclassified,,False,False,62.747,"LINESTRING (130.4213673 33.499691, 130.4212272 33.4996301, 130.4211298 33.4995383, 130.4210081 33.4993693, 130.420941 33.4992713)",
154658822,,,,unclassified,,False,True,185.243,"LINESTRING (130.4213673 33.499691, 130.4217233 33.4997305, 130.4218534 33.4997649, 130.4222356 33.4998378, 130.4225501 33.4998767, 130.4233119 33.5000578)",
61278974,,,,tertiary,,False,False,190.136,"LINESTRING (130.420941 33.4992713, 130.4211933 33.4991943, 130.421395 33.4991483, 130.4216044 33.4991118, 130.422003 33.4990555, 130.4229421 33.4989128)",
61278974,,,,tertiary,,False,True,73.063,"LINESTRING (130.420941 33.4992713, 130.4204922 33.4994017, 130.4202786 33.49941, 130.4201801 33.4994029)",
154658822,,,,unclassified,,False,True,62.747,"LINESTRING (130.420941 33.4992713, 130.4210081 33.4993693, 130.4211298 33.4995383, 130.4212272 33.4996301, 130.4213673 33.499691)",
155010301,,,,unclassified,,False,True,103.63499999999999,"LINESTRING (130.420941 33.4992713, 130.4208254 33.4990715, 130.4206939 33.4989306, 130.420584 33.4988456, 130.4205012 33.4987946, 130.4204177 33.498689, 130.4203613 33.4986062, 130.420343 33.4985083)",
61278974,,,,tertiary,,False,False,37.436,"LINESTRING (130.4229421 33.4989128, 130.4233379 33.4988464)",
61278974,,,,tertiary,,False,True,190.136,"LINESTRING (130.4229421 33.4989128, 130.422003 33.4990555, 130.4216044 33.4991118, 130.421395 33.4991483, 130.4211933 33.4991943, 130.420941 33.4992713)",
154686340,,,,unclassified,,False,False,131.855,"LINESTRING (130.4229421 33.4989128, 130.4231194 33.4994579, 130.4233119 33.5000578)",
155010560,,,,unclassified,,False,True,87.02199999999999,"LINESTRING (130.4229421 33.4989128, 130.4229282 33.4988165, 130.4227753 33.4985436, 130.422655 33.4983987, 130.4225044 33.4982327)",
154712885,,,,unclassified,,False,False,8.947,"LINESTRING (130.4249299 33.4975752, 130.4248901 33.4976485)",
72875286,,,,unclassified,,False,False,66.09,"LINESTRING (130.4236687 33.5026735, 130.4238817 33.5025453, 130.4243118 33.5024347)",
72875286,,,,unclassified,,False,True,116.66299999999998,"LINESTRING (130.4236687 33.5026735, 130.423634 33.5026943, 130.4234798 33.5028966, 130.42344 33.5029489, 130.4232532 33.5031434, 130.4230269 33.503379, 130.4229424 33.5035236)",
154714739,,,,residential,,False,True,45.477000000000004,"LINESTRING (130.4236687 33.5026735, 130.4237491 33.5027082, 130.4238487 33.5027307, 130.4239989 33.5027575, 130.4241355 33.5027932)",
72875286,,,,unclassified,,False,False,68.465,"LINESTRING (130.4258434 33.499895, 130.4262072 33.4993592)",
72875286,,,,unclassified,,False,True,21.651,"LINESTRING (130.4258434 33.499895, 130.4257076 33.5000534)",
154714815,,,,unclassified,,False,False,124.638,"LINESTRING (130.4258434 33.499895, 130.42575 33.4997983, 130.4256749 33.4996865, 130.4255837 33.4995344, 130.4254657 33.4992951, 130.4254174 33.4991765, 130.4253007 33.4988774)",
154714739,,,,residential,,False,False,45.477,"LINESTRING (130.4241355 33.5027932, 130.4239989 33.5027575, 130.4238487 33.5027307, 130.4237491 33.5027082, 130.4236687 33.5026735)",
154714740,,,,unclassified,,False,False,43.085,"LINESTRING (130.4241355 33.5027932, 130.4242403 33.5025808, 130.4243118 33.5024347)",
154714740,,,,unclassified,,False,True,29.278,"LINESTRING (130.4241355 33.5027932, 130.4241246 33.5029095, 130.4241384 33.5030557)",
"[172477937, 174582909]",,,,residential,,False,"[False, True]",287.128,"LINESTRING (130.4241355 33.5027932, 130.4242131 33.5028223, 130.4244116 33.5030012, 130.4244286 33.5030086, 130.4255749 33.5035085, 130.4257735 33.5035739, 130.4269551 33.5037113)",
154712885,,,,unclassified,,False,True,8.947,"LINESTRING (130.4248901 33.4976485, 130.4249299 33.4975752)",
154727428,,,,unclassified,,False,True,48.951,"LINESTRING (130.4248901 33.4976485, 130.4249999 33.4977257, 130.4250769 33.4978543, 130.4251616 33.4980163)",
"[154727552, 154727553, 154727554]",,,,unclassified,,False,False,586.067,"LINESTRING (130.4248901 33.4976485, 130.4244007 33.4976064, 130.4241003 33.4975908, 130.4238965 33.4975773, 130.4237436 33.4975393, 130.4236293 33.4974663, 130.4234523 33.4972695, 130.4233574 33.4971412, 130.4232957 33.4970696, 130.4232243 33.4970301, 130.4229507 33.4968959, 130.4226235 33.4967572, 130.4224534 33.4966849, 130.4222657 33.4966021, 130.4221101 33.4965462, 130.4220618 33.4965466, 130.4220227 33.496547, 130.4219277 33.4965596, 130.4216981 33.4967729, 130.4215335 33.4968996, 130.4214326 33.4969943, 130.4211027 33.4973254, 130.4210024 33.497347, 130.4208897 33.4973201, 130.4207567 33.4972135, 130.4206145 33.4970637, 130.4204724 33.4969518, 130.420357 33.4968982, 130.4202567 33.4968728, 130.4200995 33.4968378, 130.4199172 33.4968176, 130.4197501 33.4968141, 130.4196563 33.4968273)",yes
155007922,,,,unclassified,,False,True,24.198,"LINESTRING (130.4235936 33.5000958, 130.4233377 33.5001385)",
155007822,,,,unclassified,,False,False,131.298,"LINESTRING (130.4235936 33.5000958, 130.4237679 33.5006818, 130.4238295 33.5008316, 130.4238804 33.5009456, 130.4239073 33.5010194, 130.4239047 33.5010934, 130.4238804 33.5011402, 130.4238012 33.5012083)",
155007822,,,,unclassified,,False,True,141.11,"LINESTRING (130.4235936 33.5000958, 130.4235425 33.4998474, 130.4234781 33.4994158, 130.4234003 33.4990288, 130.4233379 33.4988464)",
61278974,,,,tertiary,,False,True,37.436,"LINESTRING (130.4233379 33.4988464, 130.4229421 33.4989128)",
"[156278227, 156278190, 61278974]",,,,tertiary,,False,False,96.72899999999998,"LINESTRING (130.4233379 33.4988464, 130.4235062 33.4988235, 130.423956 33.4987265, 130.4241509 33.4986687, 130.4243243 33.4985836)",yes
155007822,,,,unclassified,,False,False,141.11,"LINESTRING (130.4233379 33.4988464, 130.4234003 33.4990288, 130.4234781 33.4994158, 130.4235425 33.4998474, 130.4235936 33.5000958)",
155007944,,,,unclassified,,False,False,42.871,"LINESTRING (130.4234353 33.5009726, 130.4238012 33.5012083)",
155007862,,,,unclassified,,False,False,95.217,"LINESTRING (130.4234353 33.5009726, 130.4232635 33.5012498, 130.4230437 33.5014535, 130.4232316 33.5016737)",
155007862,,,,unclassified,,False,True,97.358,"LINESTRING (130.4234353 33.5009726, 130.4235265 33.5008272, 130.4235372 33.5007959, 130.4235211 33.5006952, 130.4234379 33.5004513, 130.4233377 33.5001385)",
155007862,,,,unclassified,,False,True,9.287,"LINESTRING (130.4233377 33.5001385, 130.4233119 33.5000578)",
155007922,,,,unclassified,,False,False,24.198,"LINESTRING (130.4233377 33.5001385, 130.4235936 33.5000958)",
155007862,,,,unclassified,,False,False,97.35799999999999,"LINESTRING (130.4233377 33.5001385, 130.4234379 33.5004513, 130.4235211 33.5006952, 130.4235372 33.5007959, 130.4235265 33.5008272, 130.4234353 33.5009726)",
155007944,,,,unclassified,,False,True,42.871,"LINESTRING (130.4238012 33.5012083, 130.4234353 33.5009726)",
"[822437736, 155007822]",,,,unclassified,,False,"[False, True]",75.088,"LINESTRING (130.4238012 33.5012083, 130.4237919 33.5012163, 130.4235612 33.5014489, 130.4235022 33.5014578, 130.4232316 33.5016737)",
155007822,,,,unclassified,,False,True,131.298,"LINESTRING (130.4238012 33.5012083, 130.4238804 33.5011402, 130.4239047 33.5010934, 130.4239073 33.5010194, 130.4238804 33.5009456, 130.4238295 33.5008316, 130.4237679 33.5006818, 130.4235936 33.5000958)",
155008091,,,,unclassified,,False,True,57.372,"LINESTRING (130.4210587 33.5001382, 130.4213673 33.499691)",
155008159,,,,unclassified,,False,True,101.57,"LINESTRING (130.4210587 33.5001382, 130.4206217 33.4999393, 130.4204365 33.4998564, 130.4201879 33.4997349, 130.4200935 33.4997095)",
"[155009578, 155008363]",,,,unclassified,,False,False,53.324999999999996,"LINESTRING (130.4210587 33.5001382, 130.4210453 33.5004133, 130.4211476 33.5004721, 130.4211503 33.5005727)",
155008216,,,,unclassified,,False,True,94.027,"LINESTRING (130.4206592 33.5011515, 130.419749 33.5007787)",
729079605,2,385,国道385号,trunk,5,True,False,60.104,"LINESTRING (130.4196581 33.5007494, 130.4195083 33.5012753)",
155272013,,,,unclassified,,False,True,41.944,"LINESTRING (130.4196581 33.5007494, 130.419526 33.5006521, 130.4193134 33.5005052)",
155009044,,,,unclassified,,False,True,67.82,"LINESTRING (130.4201173 33.5019881, 130.4199966 33.50195, 130.4197873 33.5018583, 130.4194711 33.5017047)",
155009383,,,,unclassified,,False,False,46.813,"LINESTRING (130.4201173 33.5019881, 130.4202089 33.5020265, 130.4202916 33.5020619, 130.4203859 33.5021093, 130.4204498 33.5021513, 130.4205384 33.5022162)",
"[155009641, 155009854]",,,,unclassified,,False,True,191.196,"LINESTRING (130.4201173 33.5019881, 130.4200613 33.502069, 130.4199992 33.5021312, 130.4199268 33.5022072, 130.4198919 33.5022609, 130.4198249 33.5023996, 130.4197529 33.5025566, 130.4197042 33.5026589, 130.4196774 33.5027059, 130.4196184 33.5027797, 130.4195866 33.5028138, 130.4195463 33.5028339, 130.4194605 33.5029368, 130.4194059 33.5030101, 130.4193493 33.5031305, 130.419278 33.5032309, 130.4192069 33.5033769, 130.4190618 33.5033758)",
155009383,,,,unclassified,,False,True,46.813,"LINESTRING (130.4205384 33.5022162, 130.4204498 33.5021513, 130.4203859 33.5021093, 130.4202916 33.5020619, 130.4202089 33.5020265, 130.4201173 33.5019881)",
"[155009578, 155008363]",,,,unclassified,,False,True,53.325,"LINESTRING (130.4211503 33.5005727, 130.4211476 33.5004721, 130.4210453 33.5004133, 130.4210587 33.5001382)",
"[155009641, 155009854]",,,,unclassified,,False,False,191.196,"LINESTRING (130.4190618 33.5033758, 130.4192069 33.5033769, 130.419278 33.5032309, 130.4193493 33.5031305, 130.4194059 33.5030101, 130.4194605 33.5029368, 130.4195463 33.5028339, 130.4195866 33.5028138, 130.4196184 33.5027797, 130.4196774 33.5027059, 130.4197042 33.5026589, 130.4197529 33.5025566, 130.4198249 33.5023996, 130.4198919 33.5022609, 130.4199268 33.5022072, 130.4199992 33.5021312, 130.4200613 33.502069, 130.4201173 33.5019881)",
729079606,2,385,国道385号,trunk,5,True,False,190.209,"LINESTRING (130.4190618 33.5033758, 130.4190802 33.5031204, 130.4191061 33.5029299, 130.4191416 33.502779, 130.4192496 33.5023752, 130.4193847 33.5019808, 130.4194711 33.5017047)",
155010208,,,,unclassified,,False,False,10.306,"LINESTRING (130.4202325 33.4985183, 130.420343 33.4985083)",
155010208,,,,unclassified,,False,True,10.353,"LINESTRING (130.4202325 33.4985183, 130.4201209 33.4985155)",
729079606,2,385,国道385号,trunk,5,True,False,65.565,"LINESTRING (130.4202325 33.4985183, 130.4202073 33.4983018, 130.4201504 33.4980856, 130.4200827 33.4979458)",
155010208,,,,unclassified,,False,True,10.306,"LINESTRING (130.420343 33.4985083, 130.4202325 33.4985183)",
"[155010208, 155010514]",,,,unclassified,,False,False,206.9,"LINESTRING (130.420343 33.4985083, 130.4205786 33.4985034, 130.4207073 33.4984407, 130.4208146 33.4984295, 130.4209863 33.4984295, 130.4210426 33.4984318, 130.4211499 33.4984117, 130.4214342 33.4984049, 130.421617 33.498345, 130.4220538 33.4983692, 130.4221155 33.4983647, 130.4222735 33.4983111, 130.4225044 33.4982327)",
155010301,,,,unclassified,,False,False,103.635,"LINESTRING (130.420343 33.4985083, 130.4203613 33.4986062, 130.4204177 33.498689, 130.4205012 33.4987946, 130.420584 33.4988456, 130.4206939 33.4989306, 130.4208254 33.4990715, 130.420941 33.4992713)",
155010208,,,,unclassified,,False,False,10.353,"LINESTRING (130.4201209 33.4985155, 130.4202325 33.4985183)",
729079605,2,385,国道385号,trunk,5,True,False,61.632,"LINESTRING (130.4201209 33.4985155, 130.4201306 33.4988156, 130.4201199 33.4990695)",
155010514,,,,unclassified,,False,True,17.049,"LINESTRING (130.4226734 33.4981723, 130.4225044 33.4982327)",
155010514,,,,unclassified,,False,False,17.049,"LINESTRING (130.4225044 33.4982327, 130.4226734 33.4981723)",
"[155010208, 155010514]",,,,unclassified,,False,True,206.9,"LINESTRING (130.4225044 33.4982327, 130.4222735 33.4983111, 130.4221155 33.4983647, 130.4220538 33.4983692, 130.421617 33.498345, 130.4214342 33.4984049, 130.4211499 33.4984117, 130.4210426 33.4984318, 130.4209863 33.4984295, 130.4208146 33.4984295, 130.4207073 33.4984407, 130.4205786 33.4985034, 130.420343 33.4985083)",
155010560,,,,unclassified,,False,False,87.02199999999999,"LINESTRING (130.4225044 33.4982327, 130.422655 33.4983987, 130.4227753 33.4985436, 130.4229282 33.4988165, 130.4229421 33.4989128)",
156278148,2,385,国道385号,trunk,5,False,False,11.658,"LINESTRING (130.4200557 33.4978434, 130.4200827 33.4979458)",
155272002,,,,unclassified,,False,True,138.763,"LINESTRING (130.4200557 33.4978434, 130.4200075 33.497869, 130.4199857 33.4978962, 130.4199093 33.4980099, 130.4198694 33.4981023, 130.4198548 33.498169, 130.4198458 33.4982326, 130.4198385 33.4983114, 130.4198403 33.4985189, 130.4198476 33.4987568, 130.419853 33.4989235, 130.4198367 33.4990386)",
156278148,2,385,国道385号,trunk,5,False,True,118.9,"LINESTRING (130.4200557 33.4978434, 130.4198568 33.4973382, 130.4196563 33.4968273)",
155272000,,,,unclassified,,False,True,26.484,"LINESTRING (130.4198367 33.4990386, 130.4201199 33.4990695)",
155272002,,,,unclassified,,False,False,138.763,"LINESTRING (130.4198367 33.4990386, 130.419853 33.4989235, 130.4198476 33.4987568, 130.4198403 33.4985189, 130.4198385 33.4983114, 130.4198458 33.4982326, 130.4198548 33.498169, 130.4198694 33.4981023, 130.4199093 33.4980099, 130.4199857 33.4978962, 130.4200075 33.497869, 130.4200557 33.4978434)",
155272002,,,,unclassified,,False,True,34.893,"LINESTRING (130.4198367 33.4990386, 130.4198216 33.4991425, 130.4198094 33.4992265, 130.4197903 33.49935)",
155272000,,,,unclassified,,False,False,26.484,"LINESTRING (130.4201199 33.4990695, 130.4198367 33.4990386)",
729079605,2,385,国道385号,trunk,5,True,False,36.354,"LINESTRING (130.4201199 33.4990695, 130.4200624 33.4993929)",
155271997,,,,unclassified,,False,True,22.53,"LINESTRING (130.419744 33.4996007, 130.4199743 33.4996653)",
155272002,,,,unclassified,,False,False,28.229,"LINESTRING (130.419744 33.4996007, 130.4197622 33.4995325, 130.4197903 33.49935)",
155272002,,,,unclassified,,False,True,109.224,"LINESTRING (130.419744 33.4996007, 130.4196931 33.4997083, 130.4196514 33.499781, 130.4195914 33.4998916, 130.4194842 33.5000643, 130.4193988 33.5002097, 130.419328 33.5003734, 130.419308 33.5004325, 130.4193134 33.5005052)",
155271997,,,,unclassified,,False,False,22.53,"LINESTRING (130.4199743 33.4996653, 130.419744 33.4996007)",
729079605,2,385,国道385号,trunk,5,True,False,124.071,"LINESTRING (130.4199743 33.4996653, 130.4198617 33.5000232, 130.4196581 33.5007494)",
155272002,,,,unclassified,,False,False,109.224,"LINESTRING (130.4193134 33.5005052, 130.419308 33.5004325, 130.419328 33.5003734, 130.4193988 33.5002097, 130.4194842 33.5000643, 130.4195914 33.4998916, 130.4196514 33.499781, 130.4196931 33.4997083, 130.419744 33.4996007)",
155272013,,,,unclassified,,False,False,41.944,"LINESTRING (130.4193134 33.5005052, 130.419526 33.5006521, 130.4196581 33.5007494)",
155272013,,,,unclassified,,False,True,69.46399999999998,"LINESTRING (130.4193134 33.5005052, 130.4192898 33.5005294, 130.41897 33.5008203, 130.4189537 33.5008461, 130.4189355 33.5008854, 130.4189264 33.5009203, 130.4189046 33.5009794, 130.4188925 33.5010077)",
155272013,,,,unclassified,,False,False,69.464,"LINESTRING (130.4188925 33.5010077, 130.4189046 33.5009794, 130.4189264 33.5009203, 130.4189355 33.5008854, 130.4189537 33.5008461, 130.41897 33.5008203, 130.4192898 33.5005294, 130.4193134 33.5005052)",
155272013,,,,unclassified,,False,True,190.252,"LINESTRING (130.4188925 33.5010077, 130.4188774 33.501043, 130.4188247 33.5011203, 130.4187556 33.5012127, 130.4187175 33.5012703, 130.4186739 33.5013384, 130.4186775 33.5014233, 130.4186848 33.5014945, 130.4186975 33.5015808, 130.4187084 33.501649, 130.4187248 33.5016975, 130.418752 33.5017642, 130.4187774 33.5018126, 130.4188192 33.5018611, 130.4188683 33.5019278, 130.4188919 33.501955, 130.4189192 33.5019869, 130.4189446 33.5020096, 130.4189737 33.5020263, 130.4189846 33.5020475, 130.4189973 33.5021035, 130.4190064 33.5021399, 130.41901 33.5022278, 130.4190227 33.5023293, 130.4190409 33.5025158, 130.4191054 33.5025767)",
155272021,,,,unclassified,,False,True,64.449,"LINESTRING (130.4188925 33.5010077, 130.4190918 33.5010869, 130.4192407 33.501146, 130.4194242 33.5012309, 130.4195083 33.5012753)",
"[174582826, 174582823]",,,,unclassified,,False,True,543.0330000000001,"LINESTRING (130.4188925 33.5010077, 130.4188339 33.5009863, 130.4186666 33.5009784, 130.4182638 33.5009429, 130.4180169 33.5008623, 130.4179109 33.5008643, 130.4178219 33.5008783, 130.4175604 33.5010546, 130.4174167 33.5011124, 130.4172361 33.501138, 130.4171641 33.501119, 130.4170831 33.501081, 130.4170231 33.501033, 130.4169751 33.5009427, 130.4169431 33.5008557, 130.4168491 33.5002567, 130.4168521 33.5001407, 130.4168751 33.5000477, 130.4169711 33.4998537, 130.4169941 33.4997667, 130.4169921 33.4992837, 130.4169751 33.4992117, 130.4169291 33.4991017, 130.4167711 33.4988437, 130.4167201 33.4987237, 130.4167141 33.4986127, 130.4168461 33.4979347)",
155272021,,,,unclassified,,False,True,7.985,"LINESTRING (130.4195083 33.5012753, 130.41959 33.501298)",
155272021,,,,unclassified,,False,False,64.449,"LINESTRING (130.4195083 33.5012753, 130.4194242 33.5012309, 130.4192407 33.501146, 130.4190918 33.5010869, 130.4188925 33.5010077)",
729079605,2,385,国道385号,trunk,5,True,False,149.494,"LINESTRING (130.4195083 33.5012753, 130.4193669 33.5016809, 130.4192911 33.5019438, 130.4191662 33.5023484, 130.4191054 33.5025767)",
155272013,,,,unclassified,,False,False,190.252,"LINESTRING (130.4191054 33.5025767, 130.4190409 33.5025158, 130.4190227 33.5023293, 130.41901 33.5022278, 130.4190064 33.5021399, 130.4189973 33.5021035, 130.4189846 33.5020475, 130.4189737 33.5020263, 130.4189446 33.5020096, 130.4189192 33.5019869, 130.4188919 33.501955, 130.4188683 33.5019278, 130.4188192 33.5018611, 130.4187774 33.5018126, 130.418752 33.5017642, 130.4187248 33.5016975, 130.4187084 33.501649, 130.4186975 33.5015808, 130.4186848 33.5014945, 130.4186775 33.5014233, 130.4186739 33.5013384, 130.4187175 33.5012703, 130.4187556 33.5012127, 130.4188247 33.5011203, 130.4188774 33.501043, 130.4188925 33.5010077)",
155007862,,,,unclassified,,False,True,95.217,"LINESTRING (130.4232316 33.5016737, 130.4230437 33.5014535, 130.4232635 33.5012498, 130.4234353 33.5009726)",
"[822437736, 155007822]",,,,unclassified,,False,"[False, True]",75.088,"LINESTRING (130.4232316 33.5016737, 130.4235022 33.5014578, 130.4235612 33.5014489, 130.4237919 33.5012163, 130.4238012 33.5012083)",
822437736,,,,unclassified,,False,True,59.994,"LINESTRING (130.4232316 33.5016737, 130.4232308 33.5017245, 130.4232881 33.50189, 130.4229793 33.502074)",
172477940,,,,residential,,False,False,19.932,"LINESTRING (130.4231751 33.5037057, 130.4233805 33.5037586)",
172477940,,,,residential,,False,True,29.589,"LINESTRING (130.4231751 33.5037057, 130.4229424 33.5035236)",
172477940,,,,residential,,False,False,29.589,"LINESTRING (130.4229424 33.5035236, 130.4231751 33.5037057)",
72875286,,,,unclassified,,False,False,116.663,"LINESTRING (130.4229424 33.5035236, 130.4230269 33.503379, 130.4232532 33.5031434, 130.42344 33.5029489, 130.4234798 33.5028966, 130.423634 33.5026943, 130.4236687 33.5026735)",
174582857,,,,unclassified,,False,False,53.04900000000001,"LINESTRING (130.4229424 33.5035236, 130.4227694 33.5034471, 130.422437 33.5033)",
174582943,,,,unclassified,,False,False,39.83,"LINESTRING (130.4168945 33.4949714, 130.4169796 33.4953225)",
"[174582960, 174582914]",,,,unclassified,,False,False,137.39000000000001,"LINESTRING (130.4168945 33.4949714, 130.4164814 33.4950219, 130.416553 33.495356, 130.416581 33.495411, 130.416622 33.495457, 130.4170145 33.4957373)",
174582868,,,,unclassified,,False,True,55.434,"LINESTRING (130.4182705 33.4951545, 130.4176797 33.4952306)",
174582816,,,,unclassified,,False,False,69.465,"LINESTRING (130.4182705 33.4951545, 130.4185994 33.4951249, 130.418644 33.4951767, 130.4186293 33.4954615)",
174582837,,,,unclassified,,False,True,65.719,"LINESTRING (130.4176797 33.4952306, 130.4169796 33.4953225)",
