osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,width
378696806,4,414,国道414号,trunk,False,False,6.272,"LINESTRING (138.8636469 35.0962347, 138.8636262 35.0962885)",
331790134,4,139,原木沼津線,secondary,True,False,62.015,"LINESTRING (138.8636469 35.0962347, 138.8635209 35.0962172, 138.8629719 35.0961574)",
378696806,4,414,国道414号,trunk,False,True,165.286,"LINESTRING (138.8636469 35.0962347, 138.8636731 35.0961704, 138.8639873 35.0954313, 138.8642428 35.0948305)",
61646002,,,,tertiary,False,True,5.504,"LINESTRING (138.8707308 35.0971342, 138.8707231 35.0971833)",
331790134,4,139,原木沼津線,secondary,True,False,25.065,"LINESTRING (138.8707308 35.0971342, 138.8704605 35.0970906)",
352410500,,,,tertiary,False,True,38.872,"LINESTRING (138.8707308 35.0971342, 138.8707943 35.0967885)",
406449786,,,,residential,False,True,154.196,"LINESTRING (138.8620688 35.0975232, 138.8621348 35.097292, 138.8622273 35.0969404, 138.8623003 35.0966352, 138.8624085 35.0961648)",
1169312347,,,,tertiary,False,False,122.951,"LINESTRING (138.8704367 35.0919569, 138.8704094 35.0930624)",
1169312347,,,,tertiary,False,True,40.397,"LINESTRING (138.8704367 35.0919569, 138.8704266 35.0915937)",
62258129,,,,residential,False,True,63.102000000000004,"LINESTRING (138.8704367 35.0919569, 138.8710745 35.0919546, 138.87113 35.0919589)",
126384283,,,,unclassified,False,True,72.512,"LINESTRING (138.8704367 35.0919569, 138.8700351 35.0919986, 138.8696468 35.0920435)",
62286626,,,,residential,False,False,28.528,"LINESTRING (138.8714761 35.0976288, 138.8715639 35.0973825)",
62286626,,,,residential,False,True,5.206,"LINESTRING (138.8715801 35.0973376, 138.8715639 35.0973825)",
331790134,4,139,原木沼津線,secondary,True,False,22.301,"LINESTRING (138.8715801 35.0973376, 138.8713462 35.0972776)",
126384367,,,,unclassified,False,False,50.128,"LINESTRING (138.8692103 35.0903937, 138.8691703 35.0906615, 138.8691596 35.0908423)",
126383935,,,,tertiary,False,False,104.219,"LINESTRING (138.8636843 35.0904897, 138.862903 35.0911751)",
352425970,,,,residential,False,False,50.565,"LINESTRING (138.8636843 35.0904897, 138.8637317 35.0905137, 138.8638432 35.0905822, 138.864159 35.0907246)",
126383659,,,,unclassified,False,False,58.323,"LINESTRING (138.8615883 35.0907243, 138.862179 35.090928)",
352425942,,,,tertiary,False,True,75.681,"LINESTRING (138.8615883 35.0907243, 138.8614793 35.0909844, 138.8613561 35.0913121, 138.8613264 35.09137)",
126384219,,,,unclassified,False,True,90.305,"LINESTRING (138.8645479 35.0908934, 138.8642375 35.0916648)",
352425970,,,,residential,False,True,40.054,"LINESTRING (138.8645479 35.0908934, 138.864159 35.0907246)",
126383792,,,,unclassified,False,True,64.363,"LINESTRING (138.8645479 35.0908934, 138.864618 35.0909017, 138.8652536 35.0909306)",
126383591,,,,unclassified,False,True,98.032,"LINESTRING (138.8652536 35.0909306, 138.8649018 35.0917639)",
126383792,,,,unclassified,False,False,64.363,"LINESTRING (138.8652536 35.0909306, 138.864618 35.0909017, 138.8645479 35.0908934)",
126383818,,,,unclassified,False,True,64.20100000000001,"LINESTRING (138.8652536 35.0909306, 138.8658872 35.0909508, 138.8659587 35.090953)",
378696806,4,414,国道414号,trunk,False,False,108.006,"LINESTRING (138.8659587 35.090953, 138.865559 35.0918676)",
126383818,,,,unclassified,False,False,64.20100000000001,"LINESTRING (138.8659587 35.090953, 138.8658872 35.0909508, 138.8652536 35.0909306)",
126383818,,,,unclassified,False,True,92.932,"LINESTRING (138.8659587 35.090953, 138.8660009 35.0909529, 138.8669801 35.0909508)",
126383725,,,,unclassified,False,True,42.178,"LINESTRING (138.8669801 35.0909508, 138.8670061 35.0909502, 138.8674016 35.0909415, 138.8674435 35.0909406)",
126383818,,,,unclassified,False,False,92.932,"LINESTRING (138.8669801 35.0909508, 138.8660009 35.0909529, 138.8659587 35.090953)",
126383950,,,,unclassified,False,True,76.502,"LINESTRING (138.8669801 35.0909508, 138.8669583 35.0910659, 138.8668324 35.091335, 138.8667081 35.0915995)",
126383867,,,,unclassified,False,False,89.812,"LINESTRING (138.8674435 35.0909406, 138.8684306 35.0909443)",
126383725,,,,unclassified,False,False,42.178,"LINESTRING (138.8674435 35.0909406, 138.8674016 35.0909415, 138.8670061 35.0909502, 138.8669801 35.0909508)",
126383881,,,,unclassified,False,True,73.981,"LINESTRING (138.8674435 35.0909406, 138.8674482 35.0910059, 138.8674125 35.0916051)",
126383867,,,,unclassified,False,True,89.812,"LINESTRING (138.8684306 35.0909443, 138.8674435 35.0909406)",
126384245,,,,unclassified,False,True,75.416,"LINESTRING (138.8684306 35.0909443, 138.8683167 35.0916161)",
403647264,,,,residential,False,True,67.303,"LINESTRING (138.8684306 35.0909443, 138.8686643 35.0909171, 138.8691596 35.0908423)",
126383899,,,,unclassified,False,False,50.131,"LINESTRING (138.8623973 35.0909961, 138.862903 35.0911751)",
126383659,,,,unclassified,False,True,21.258000000000003,"LINESTRING (138.8623973 35.0909961, 138.8623637 35.0909847, 138.862179 35.090928)",
126383899,,,,unclassified,False,True,50.131,"LINESTRING (138.862903 35.0911751, 138.8623973 35.0909961)",
126383935,,,,tertiary,False,True,104.219,"LINESTRING (138.862903 35.0911751, 138.8636843 35.0904897)",
126383965,,,,tertiary,False,False,8.364,"LINESTRING (138.862903 35.0911751, 138.8628622 35.0912425)",
126383775,,,,unclassified,False,True,57.564,"LINESTRING (138.8613264 35.09137, 138.8619574 35.0914078)",
352425942,,,,tertiary,False,False,75.681,"LINESTRING (138.8613264 35.09137, 138.8613561 35.0913121, 138.8614793 35.0909844, 138.8615883 35.0907243)",
126383775,,,,unclassified,False,False,57.564,"LINESTRING (138.8619574 35.0914078, 138.8613264 35.09137)",
283101424,,,,residential,False,False,57.034,"LINESTRING (138.8619574 35.0914078, 138.862179 35.090928)",
126383775,,,,unclassified,False,True,69.4,"LINESTRING (138.8619574 35.0914078, 138.862283 35.0914449, 138.8625668 35.0915062, 138.8627073 35.091507)",
126383959,,,,unclassified,False,True,34.322,"LINESTRING (138.8634447 35.0914446, 138.8638004 35.0915474)",
126384091,,,,unclassified,False,True,198.06,"LINESTRING (138.8634447 35.0914446, 138.8627104 35.0931214)",
126384095,,,,unclassified,False,True,57.566,"LINESTRING (138.8634447 35.0914446, 138.8628622 35.0912425)",
126383965,,,,tertiary,False,True,32.613,"LINESTRING (138.8627073 35.091507, 138.8628622 35.0912425)",
126383775,,,,unclassified,False,False,69.4,"LINESTRING (138.8627073 35.091507, 138.8625668 35.0915062, 138.862283 35.0914449, 138.8619574 35.0914078)",
