osmid,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,ref,name
87455459,unclassified,,False,True,113.508,,"LINESTRING (134.1327319 34.2651486, 134.1325757 34.2651556, 134.132047 34.2652053, 134.1316406 34.2652692, 134.1315238 34.2653217)",,,
44091814,primary,,False,False,7.582,,"LINESTRING (134.134595 34.272654, 134.1345464 34.2727091)",2,38,三木牟礼線
"[60795389, 44091813, 44091814]",primary,,False,True,78.77499999999999,yes,"LINESTRING (134.134595 34.272654, 134.1346359 34.2726088, 134.134675 34.2725733, 134.1348602 34.2724305, 134.1349351 34.2723686, 134.1349976 34.2723046, 134.1350625 34.2721994, 134.1350849 34.2720942)",2,38,三木牟礼線
87455402,unclassified,,False,False,140.799,,"LINESTRING (134.134595 34.272654, 134.1345598 34.2723663, 134.1345385 34.2722624, 134.134516 34.2721726, 134.1343258 34.2715517, 134.1342925 34.2714744, 134.1342643 34.2714219)",,,
87455445,unclassified,,False,False,108.754,,"LINESTRING (134.1294059 34.2656814, 134.1291705 34.2647229)",,,
87455445,unclassified,,False,True,29.451,,"LINESTRING (134.1294059 34.2656814, 134.1294718 34.2659406)",,,
87455459,unclassified,,False,False,37.739,,"LINESTRING (134.1294059 34.2656814, 134.1298157 34.2656593)",,,
87455442,residential,,False,False,41.258,,"LINESTRING (134.131822 34.273092, 134.1322643 34.2730281)",,,
87455442,residential,,False,True,76.365,,"LINESTRING (134.131822 34.273092, 134.1310099 34.2732379)",,,
151800850,residential,,False,True,34.167,,"LINESTRING (134.131822 34.273092, 134.1317222 34.272796)",,,
44091814,primary,,False,True,7.582,,"LINESTRING (134.1345464 34.2727091, 134.134595 34.272654)",2,38,三木牟礼線
87455464,residential,,False,False,95.798,,"LINESTRING (134.1345464 34.2727091, 134.1344015 34.2726989, 134.1335322 34.2728821)",,,
87455445,unclassified,,False,False,4.854,,"LINESTRING (134.1312399 34.2720132, 134.1312193 34.271973)",,,
87455447,unclassified,,False,False,17.031,,"LINESTRING (134.1330074 34.26934, 134.1330717 34.2693851, 134.133107 34.2694633)",,,
87455447,unclassified,,False,True,83.33,,"LINESTRING (134.1330074 34.26934, 134.1325486 34.2693771, 134.1321099 34.2694428)",,,
181207289,unclassified,,False,True,169.42899999999997,,"LINESTRING (134.1330074 34.26934, 134.1328056 34.2689098, 134.1326488 34.2684235, 134.1325573 34.2680417, 134.1325537 34.2678719)",,,
87455445,unclassified,,False,True,34.556,,"LINESTRING (134.1290942 34.2644186, 134.1291127 34.2644888, 134.129117 34.2645048, 134.1291705 34.2647229)",,,
87455448,residential,,False,False,48.131,,"LINESTRING (134.1304401 34.2732287, 134.130941 34.2731021)",,,
87455419,residential,,False,False,152.105,,"LINESTRING (134.1304401 34.2732287, 134.130114 34.272479, 134.1300056 34.272276, 134.1299716 34.2722248, 134.1299251 34.2721916, 134.1298013 34.2721148, 134.1297703 34.2720688, 134.1297393 34.272015)",,,
87455445,unclassified,,False,False,61.153,,"LINESTRING (134.1299994 34.2679696, 134.1298602 34.2674318)",,,
87455445,unclassified,,False,True,77.01299999999999,,"LINESTRING (134.1299994 34.2679696, 134.1301776 34.2685801, 134.1301717 34.2686445)",,,
1231359729,residential,,False,False,47.342,,"LINESTRING (134.1299994 34.2679696, 134.1303554 34.2678835, 134.1303098 34.2677704)",,,
181207315,unclassified,,False,False,21.027,,"LINESTRING (134.1327311 34.2649595, 134.1327319 34.2651486)",,,
1231359722,residential,,False,True,85.675,,"LINESTRING (134.1327311 34.2649595, 134.132587 34.2649398, 134.1324663 34.2649154, 134.1323805 34.2648555, 134.1323242 34.2647824, 134.1322678 34.2647558, 134.1321337 34.2647247, 134.1318931 34.2647255)",,,
181207289,unclassified,,False,False,169.429,,"LINESTRING (134.1325537 34.2678719, 134.1325573 34.2680417, 134.1326488 34.2684235, 134.1328056 34.2689098, 134.1330074 34.26934)",,,
181207289,unclassified,,False,True,113.83500000000001,,"LINESTRING (134.1325537 34.2678719, 134.1326213 34.2673652, 134.1326314 34.2668513)",,,
196315290,residential,,False,False,87.167,,"LINESTRING (134.1325537 34.2678719, 134.132448 34.267919, 134.1322854 34.2680615, 134.1320783 34.2681399, 134.1317972 34.2683306)",,,
"[60795348, 60795405, 60795366]",tertiary,40,False,False,11.475000000000001,yes,"LINESTRING (134.1335379 34.2693484, 134.1335564 34.2693428, 134.1336114 34.2693282, 134.1336568 34.2693169)",,,
"[59377663, 60795348, 60795399]",tertiary,40,False,True,41.606,yes,"LINESTRING (134.1335379 34.2693484, 134.133484 34.2693627, 134.1332328 34.2694294, 134.133107 34.2694633)",,,
87455463,unclassified,,False,False,279.62699999999995,,"LINESTRING (134.1335379 34.2693484, 134.1334902 34.2692149, 134.1334757 34.2691297, 134.133473 34.2690517, 134.1334924 34.2689619, 134.1335244 34.2688646, 134.133545 34.268789, 134.1335382 34.2687257, 134.1335153 34.2686577, 134.1334318 34.2684488, 134.1333747 34.2683061, 134.1333415 34.2681946, 134.1333083 34.2680501, 134.133282 34.2678686, 134.1332683 34.2676929, 134.1332637 34.2675625, 134.1332683 34.2673858, 134.1332843 34.2672138, 134.1333141 34.2670588, 134.1333506 34.2669142, 134.133361 34.266883)",,,
44091817,tertiary,40,False,True,2.167,,"LINESTRING (134.139817 34.2681527, 134.1397938 34.2681562)",,,
87455459,unclassified,,False,False,84.965,,"LINESTRING (134.1306351 34.265521, 134.1314181 34.2653692, 134.1315238 34.2653217)",,,
87455459,unclassified,,False,True,77.061,,"LINESTRING (134.1306351 34.265521, 134.1300055 34.265649, 134.1298157 34.2656593)",,,
1131961591,residential,,False,False,74.742,,"LINESTRING (134.1376206 34.2663198, 134.1371089 34.2664376, 134.1368759 34.266467, 134.1368665 34.2664294)",,,
42941176,primary,,False,False,37.253,,"LINESTRING (134.1364354 34.2664962, 134.1365119 34.2668252)",2,38,三木牟礼線
42941176,primary,,False,True,53.342,,"LINESTRING (134.1364354 34.2664962, 134.1363259 34.2660251)",2,38,三木牟礼線
1131961591,residential,,False,True,40.306,,"LINESTRING (134.1364354 34.2664962, 134.1368665 34.2664294)",,,
196315196,residential,,False,False,125.22200000000001,,"LINESTRING (134.1364354 34.2664962, 134.1357832 34.2665862, 134.1350913 34.2666815)",,,
1131961597,residential,,False,False,33.594,,"LINESTRING (134.1350913 34.2666815, 134.1350349 34.266383)",,,
196315196,residential,,False,False,53.119,,"LINESTRING (134.1350913 34.2666815, 134.1348388 34.2667375, 134.1346026 34.2668292, 134.1345476 34.2668362)",,,
196315196,residential,,False,True,125.22200000000001,,"LINESTRING (134.1350913 34.2666815, 134.1357832 34.2665862, 134.1364354 34.2664962)",,,
196315135,residential,,False,True,37.705,,"LINESTRING (134.1314096 34.2669103, 134.1310421 34.2670611)",,,
1231359720,residential,,False,False,27.334,,"LINESTRING (134.1314096 34.2669103, 134.1314766 34.2671498)",,,
196315135,residential,,False,False,49.349000000000004,,"LINESTRING (134.1314096 34.2669103, 134.1317391 34.2668488, 134.1319373 34.2668322)",,,
196315196,residential,,False,True,30.064,,"LINESTRING (134.1342231 34.2668706, 134.1345476 34.2668362)",,,
1231697661,residential,,False,False,23.891,,"LINESTRING (134.1342231 34.2668706, 134.1341722 34.2666599)",,,
196315196,residential,,False,False,80.202,,"LINESTRING (134.1342231 34.2668706, 134.1338636 34.2669309, 134.133361 34.266883)",,,
196315135,residential,,False,False,63.819,,"LINESTRING (134.1319373 34.2668322, 134.1326314 34.2668513)",,,
196315135,residential,,False,True,49.349000000000004,,"LINESTRING (134.1319373 34.2668322, 134.1317391 34.2668488, 134.1314096 34.2669103)",,,
1231359730,residential,,False,False,173.84799999999998,,"LINESTRING (134.1319373 34.2668322, 134.1318119 34.2663496, 134.1317824 34.2662188, 134.1316912 34.2659639, 134.1316295 34.265454, 134.1315238 34.2653217)",,,
87455463,unclassified,,False,False,97.423,,"LINESTRING (134.133361 34.266883, 134.1333827 34.26678, 134.1334032 34.2666553, 134.1334158 34.2664937, 134.1334403 34.2660103)",,,
87455463,unclassified,,False,True,279.62699999999995,,"LINESTRING (134.133361 34.266883, 134.1333506 34.2669142, 134.1333141 34.2670588, 134.1332843 34.2672138, 134.1332683 34.2673858, 134.1332637 34.2675625, 134.1332683 34.2676929, 134.133282 34.2678686, 134.1333083 34.2680501, 134.1333415 34.2681946, 134.1333747 34.2683061, 134.1334318 34.2684488, 134.1335153 34.2686577, 134.1335382 34.2687257, 134.133545 34.268789, 134.1335244 34.2688646, 134.1334924 34.2689619, 134.133473 34.2690517, 134.1334757 34.2691297, 134.1334902 34.2692149, 134.1335379 34.2693484)",,,
196315196,residential,,False,True,80.202,,"LINESTRING (134.133361 34.266883, 134.1338636 34.2669309, 134.1342231 34.2668706)",,,
1231359733,residential,,False,True,26.346,,"LINESTRING (134.130918 34.2668519, 134.1309964 34.2670798)",,,
1231359731,residential,,False,False,21.445999999999998,,"LINESTRING (134.130918 34.2668519, 134.131085 34.2668217, 134.1311118 34.2668683)",,,
1231359733,residential,,False,False,31.965000000000003,,"LINESTRING (134.130918 34.2668519, 134.1309133 34.2667641, 134.1308624 34.266569)",,,
196315135,residential,,False,True,63.819,,"LINESTRING (134.1326314 34.2668513, 134.1319373 34.2668322)",,,
181207289,unclassified,,False,False,113.83500000000001,,"LINESTRING (134.1326314 34.2668513, 134.1326213 34.2673652, 134.1325537 34.2678719)",,,
181207289,unclassified,,False,True,174.037,,"LINESTRING (134.1326314 34.2668513, 134.1326853 34.2664958, 134.1327406 34.2652898)",,,
196315135,residential,,False,False,4.686,,"LINESTRING (134.1309964 34.2670798, 134.1310421 34.2670611)",,,
196315135,residential,,False,True,37.746,,"LINESTRING (134.1309964 34.2670798, 134.1306215 34.2672185)",,,
1231359733,residential,,False,False,26.346,,"LINESTRING (134.1309964 34.2670798, 134.130918 34.2668519)",,,
196315135,residential,,False,False,37.746,,"LINESTRING (134.1306215 34.2672185, 134.1309964 34.2670798)",,,
196315135,residential,,False,True,19.059,,"LINESTRING (134.1306215 34.2672185, 134.1304318 34.2672878)",,,
1231359719,residential,,False,False,148.42700000000002,,"LINESTRING (134.1306215 34.2672185, 134.130747 34.2675421, 134.1307846 34.2676463, 134.1308275 34.267868, 134.1308731 34.2678923, 134.1310017 34.2685)",,,
196315135,residential,,False,False,19.059,,"LINESTRING (134.1304318 34.2672878, 134.1306215 34.2672185)",,,
196315135,residential,,False,True,54.913,,"LINESTRING (134.1304318 34.2672878, 134.1298602 34.2674318)",,,
1231359732,residential,,False,False,102.582,,"LINESTRING (134.1304318 34.2672878, 134.1303366 34.2668904, 134.1303715 34.2668439, 134.130342 34.2667197, 134.130739 34.2666466)",,,
87455445,unclassified,,False,False,106.46,,"LINESTRING (134.1298602 34.2674318, 134.1296171 34.2664957)",,,
87455445,unclassified,,False,True,61.153,,"LINESTRING (134.1298602 34.2674318, 134.1299994 34.2679696)",,,
196315135,residential,,False,False,54.913,,"LINESTRING (134.1298602 34.2674318, 134.1304318 34.2672878)",,,
44091817,tertiary,40,False,False,112.086,,"LINESTRING (134.1385943 34.2683391, 134.1397938 34.2681562)",,,
44091817,tertiary,40,False,True,155.916,,"LINESTRING (134.1385943 34.2683391, 134.1369346 34.2686304)",,,
196315523,residential,,False,False,100.076,,"LINESTRING (134.1385943 34.2683391, 134.138785 34.2692252)",,,
196315290,residential,,False,False,72.522,,"LINESTRING (134.1310017 34.2685, 134.1302382 34.2686651)",,,
196315290,residential,,False,True,2.703,,"LINESTRING (134.1310017 34.2685, 134.1310311 34.2684991)",,,
1231359719,residential,,False,True,148.42700000000002,,"LINESTRING (134.1310017 34.2685, 134.1308731 34.2678923, 134.1308275 34.267868, 134.1307846 34.2676463, 134.130747 34.2675421, 134.1306215 34.2672185)",,,
196315290,residential,,False,False,6.526,,"LINESTRING (134.1302382 34.2686651, 134.1301717 34.2686445)",,,
196315290,residential,,False,True,72.522,,"LINESTRING (134.1302382 34.2686651, 134.1310017 34.2685)",,,
1231359716,residential,,False,False,41.508,,"LINESTRING (134.1302382 34.2686651, 134.1303581 34.269025)",,,
196315523,residential,,False,True,100.076,,"LINESTRING (134.138785 34.2692252, 134.1385943 34.2683391)",,,
196316175,unclassified,,False,False,15.781,,"LINESTRING (134.138785 34.2692252, 134.1389535 34.2691978)",,,
196316175,unclassified,,False,True,13.848,,"LINESTRING (134.138785 34.2692252, 134.1386373 34.2692499)",,,
