osmid,highway,oneway,reversed,length,geometry,bridge,name,ref,lanes
119879288,unclassified,False,False,64.719,"LINESTRING (131.4776238 34.1817377, 131.476955 34.181557)",,,,
119878972,unclassified,False,True,9.155,"LINESTRING (131.4745205 34.1815617, 131.4744588 34.1814971)",,,,
119878549,secondary,True,False,158.21000000000004,"LINESTRING (131.4745205 34.1815617, 131.4746946 34.1814065, 131.4747957 34.1812737, 131.474883 34.1811388, 131.4749499 34.1809867, 131.4749962 34.1808379, 131.4751252 34.1802621)",,厳島早間田線,203,
119878972,unclassified,False,False,126.129,"LINESTRING (131.4745205 34.1815617, 131.4746084 34.1816348, 131.4747301 34.1817143, 131.4748502 34.1817796, 131.474987 34.1818417, 131.4754594 34.1820364, 131.4757005 34.1821252)",,,,
119878958,unclassified,False,False,50.899,"LINESTRING (131.4777727 34.1795901, 131.4782107 34.1793104)",,,,
119878525,unclassified,False,False,95.276,"LINESTRING (131.4777727 34.1795901, 131.4781881 34.1800353, 131.4784575 34.1802277)",,,,
"[119878751, 119878558, 310175727]",unclassified,False,True,23.146,"LINESTRING (131.4777727 34.1795901, 131.477685 34.1796093, 131.4775555 34.1796305, 131.4775277 34.179637)",yes,御茶屋橋,,
119878549,secondary,True,False,166.37100000000004,"LINESTRING (131.4751252 34.1802621, 131.4752082 34.1799124, 131.4752454 34.1796746, 131.4752625 34.1794111, 131.4752599 34.1791082, 131.4752467 34.1789168, 131.4752346 34.1787756)",,厳島早間田線,203,
119878579,unclassified,False,False,253.93,"LINESTRING (131.4751252 34.1802621, 131.4753535 34.1803033, 131.4755244 34.1803341, 131.476988 34.1805981, 131.4772427 34.1806471, 131.4776652 34.1806923, 131.47783 34.1807111)",,,,
119878972,unclassified,False,True,126.12899999999999,"LINESTRING (131.4757005 34.1821252, 131.4754594 34.1820364, 131.474987 34.1818417, 131.4748502 34.1817796, 131.4747301 34.1817143, 131.4746084 34.1816348, 131.4745205 34.1815617)",,,,
"[119879270, 119878607]",unclassified,False,True,207.636,"LINESTRING (131.4772069 34.1779901, 131.4779044 34.1774076, 131.4783112 34.177069, 131.4787869 34.1766567)",,,,
119878684,unclassified,True,False,108.64500000000001,"LINESTRING (131.4772069 34.1779901, 131.4766663 34.1774658, 131.4764249 34.1772584)",,,,
"[119878816, 119878965]",unclassified,False,False,18.604,"LINESTRING (131.4772069 34.1779901, 131.4771757 34.178003, 131.4770386 34.1780824)",yes,,,
119878523,secondary,False,False,30.828,"LINESTRING (131.4785873 34.1746287, 131.4783728 34.1748417)",,山口秋穂線,194;205,
119878636,unclassified,False,False,63.167,"LINESTRING (131.4785873 34.1746287, 131.4791248 34.1749822)",,,,
119879071,tertiary,False,False,55.725,"LINESTRING (131.4704665 34.181289, 131.4702667 34.1817621)",,,,
119879071,tertiary,False,True,129.714,"LINESTRING (131.4704665 34.181289, 131.4705791 34.1810116, 131.4709493 34.1801931)",,,,
119879224,unclassified,False,False,159.37899999999996,"LINESTRING (131.4704665 34.181289, 131.4705817 34.1813234, 131.4706478 34.1814347, 131.4709492 34.1822409, 131.4710533 34.1825094, 131.4710725 34.18259)",,,,
119878507,secondary,False,True,221.28900000000002,"LINESTRING (131.4754363 34.1774144, 131.4770822 34.1785346, 131.4772981 34.1786745)",,宮野大歳線,204,
119878523,secondary,False,True,62.449,"LINESTRING (131.4754363 34.1774144, 131.475561 34.1773134, 131.4759424 34.1770404)",,山口秋穂線,194;205,
517552886,secondary,True,False,45.601,"LINESTRING (131.4754363 34.1774144, 131.475308 34.1774553, 131.4751953 34.1775962, 131.4751206 34.1777076)",,厳島早間田線,203,
1036697523,secondary,False,False,198.39499999999998,"LINESTRING (131.4754363 34.1774144, 131.4746574 34.1769343, 131.4737203 34.1763338)",,宮野大歳線,204,
119879166,unclassified,False,True,5.249,"LINESTRING (131.4778365 34.180758, 131.47783 34.1807111)",,,,
"[119878752, 325171626, 119878637]",unclassified,False,False,20.576,"LINESTRING (131.4778365 34.180758, 131.4778742 34.1807637, 131.4780241 34.1807937, 131.4780542 34.1808003)",yes,亀山橋,,
119879128,unclassified,True,False,110.835,"LINESTRING (131.4778365 34.180758, 131.4778098 34.1809374, 131.477752 34.1812715, 131.4777493 34.1812825, 131.4776711 34.1816051, 131.4776238 34.1817377)",,,,
119879060,unclassified,False,True,115.819,"LINESTRING (131.4775153 34.1786245, 131.4784804 34.1779556)",,,,
119879261,unclassified,False,False,17.487,"LINESTRING (131.4775153 34.1786245, 131.4773906 34.1787432)",,,,
119878684,unclassified,True,False,76.522,"LINESTRING (131.4775153 34.1786245, 131.477433 34.1783816, 131.4773498 34.1781973, 131.4772836 34.1780838, 131.4772069 34.1779901)",,,,
119879288,unclassified,False,True,64.719,"LINESTRING (131.476955 34.181557, 131.4776238 34.1817377)",,,,
119878523,secondary,False,False,39.867,"LINESTRING (131.4783728 34.1748417, 131.4781032 34.1751224)",,山口秋穂線,194;205,
119878523,secondary,False,True,30.828,"LINESTRING (131.4783728 34.1748417, 131.4785873 34.1746287)",,山口秋穂線,194;205,
119878686,unclassified,False,True,10.313,"LINESTRING (131.4737288 34.1824943, 131.4736504 34.182428)",,,,
119878549,secondary,True,False,127.703,"LINESTRING (131.4737288 34.1824943, 131.4738238 34.1823617, 131.4740389 34.1820251, 131.4742012 34.1818336, 131.4743514 34.1816901, 131.4745205 34.1815617)",,厳島早間田線,203,
119878523,secondary,False,False,13.756,"LINESTRING (131.4775399 34.1757182, 131.4774447 34.1758136)",,山口秋穂線,194;205,
119878523,secondary,False,True,84.109,"LINESTRING (131.4775399 34.1757182, 131.4781032 34.1751224)",,山口秋穂線,194;205,
"[119879121, 119878869]",unclassified,False,True,190.202,"LINESTRING (131.4775399 34.1757182, 131.4768108 34.1751766, 131.4767089 34.1749947, 131.4763348 34.1747095, 131.4763401 34.1746718, 131.4764923 34.1745258, 131.476495 34.1744781)",,,,
119878495,tertiary,False,False,75.812,"LINESTRING (131.4741979 34.1757791, 131.4741284 34.1758522, 131.4738022 34.1762173, 131.4737203 34.1763338)",,,,
119879009,unclassified,True,False,230.31100000000004,"LINESTRING (131.4741979 34.1757791, 131.4742319 34.1758271, 131.4743499 34.1759081, 131.4745082 34.1760057, 131.4746879 34.1760823, 131.4752646 34.1762354, 131.4754215 34.1762775, 131.4755288 34.176323, 131.4756454 34.1764018, 131.4757594 34.1765227, 131.4758399 34.1766814, 131.4758882 34.1768179, 131.4759056 34.1769577, 131.4759424 34.1770404)",,,,
"[119878528, 119878826, 119879186, 119878678, 119879160]",tertiary,False,True,261.76099999999997,"LINESTRING (131.4741979 34.1757791, 131.4742421 34.1757514, 131.4743722 34.1756915, 131.474387 34.1756848, 131.4744366 34.1756626, 131.474505 34.1756282, 131.4745801 34.175555, 131.4748564 34.1751389, 131.4749811 34.1749714, 131.4751702 34.1748116, 131.4754344 34.1746285, 131.4756959 34.1744188, 131.4760875 34.1740638)",yes,,,
119886037,unclassified,False,True,100.15,"LINESTRING (131.4741979 34.1757791, 131.4741746 34.1756531, 131.4741898 34.1754585, 131.4742627 34.1752722, 131.4744323 34.1749165)",,,,
"[119879250, 119878843]",residential,False,True,260.523,"LINESTRING (131.4737866 34.1801822, 131.4737669 34.1801562, 131.4736877 34.180144, 131.473555 34.1801451, 131.4734754 34.1801692, 131.4733806 34.1802009, 131.473335 34.1802062, 131.4732787 34.1802184, 131.4730334 34.1803621, 131.4728938 34.1803748, 131.4727543 34.1803493, 131.4726524 34.1803193, 131.472519 34.1802993, 131.4724512 34.1803315, 131.4723856 34.1803815, 131.4723225 34.180438, 131.472261 34.1805172, 131.4722516 34.1806907, 131.472251 34.180896, 131.4722769 34.1809706, 131.4723341 34.1810471, 131.472504 34.181249, 131.472584 34.1813345)",,,,
119878523,secondary,False,False,84.109,"LINESTRING (131.4781032 34.1751224, 131.4775399 34.1757182)",,山口秋穂線,194;205,
119878523,secondary,False,True,39.867,"LINESTRING (131.4781032 34.1751224, 131.4783728 34.1748417)",,山口秋穂線,194;205,
"[119878869, 119879174]",unclassified,False,"[False, True]",198.31199999999998,"LINESTRING (131.4781032 34.1751224, 131.4768095 34.1742075, 131.476495 34.1744781)",,,,
119879024,unclassified,False,False,115.06300000000002,"LINESTRING (131.4720132 34.1812104, 131.4721318 34.1813766, 131.4725137 34.1816626, 131.4729051 34.1819232)",,,,
"[119879024, 764837628, 764837629]",unclassified,False,True,155.022,"LINESTRING (131.4720132 34.1812104, 131.471875 34.18096, 131.4717461 34.1807804, 131.4715622 34.1805309, 131.4714582 34.1804253, 131.4713608 34.1803687, 131.4711137 34.1802671, 131.4709493 34.1801931)",yes,,,
516532385,residential,False,False,61.858000000000004,"LINESTRING (131.4720132 34.1812104, 131.4720784 34.1811958, 131.4721575 34.1811636, 131.4722045 34.1811492, 131.4722796 34.1811514, 131.4723305 34.1811914, 131.4724056 34.1812535, 131.4724606 34.1812945, 131.472521 34.1813267, 131.4725465 34.1813411, 131.472584 34.1813345)",,,,
119879224,unclassified,False,True,159.37899999999996,"LINESTRING (131.4710725 34.18259, 131.4710533 34.1825094, 131.4709492 34.1822409, 131.4706478 34.1814347, 131.4705817 34.1813234, 131.4704665 34.181289)",,,,
1036697524,trunk,True,False,118.192,"LINESTRING (131.4710725 34.18259, 131.4708665 34.1823824, 131.4702667 34.1817621)",,山口バイパス,9,2
119885250,unclassified,False,True,90.11,"LINESTRING (131.472158 34.1763525, 131.4714537 34.1757893)",,,,
119885250,unclassified,False,False,120.327,"LINESTRING (131.472158 34.1763525, 131.4727423 34.1768438, 131.473083 34.1771175)",,,,
119886737,unclassified,False,False,218.01,"LINESTRING (131.472158 34.1763525, 131.4707513 34.1777664, 131.470629 34.1776858)",,,,
119885526,unclassified,False,True,47.364,"LINESTRING (131.4707595 34.1751941, 131.4703603 34.1749251)",,,,
119886707,unclassified,False,True,98.889,"LINESTRING (131.4707595 34.1751941, 131.4714036 34.1744821)",,,,
119888094,unclassified,False,False,51.598,"LINESTRING (131.4707595 34.1751941, 131.4704071 34.1755551)",,,,
119885725,unclassified,False,False,59.95399999999999,"LINESTRING (131.4707595 34.1751941, 131.4710938 34.1754173, 131.4712048 34.1754797, 131.4712274 34.17555)",,,,
119887554,unclassified,False,False,38.563,"LINESTRING (131.4740683 34.1747445, 131.4744323 34.1749165)",,,,
119887554,unclassified,False,True,110.332,"LINESTRING (131.4740683 34.1747445, 131.4741135 34.1746715, 131.4736006 34.1743658, 131.4735965 34.174343, 131.473257 34.1741112)",,,,
701207190,residential,False,False,61.318999999999996,"LINESTRING (131.4740683 34.1747445, 131.4739425 34.1746864, 131.4736649 34.1750526)",,,,
119886623,unclassified,False,True,98.034,"LINESTRING (131.4703241 34.1763732, 131.4694852 34.1758295)",,,,
119886646,unclassified,False,False,93.731,"LINESTRING (131.4703241 34.1763732, 131.4696439 34.1770008)",,,,
"[764837636, 119886646]",unclassified,False,True,123.72800000000001,"LINESTRING (131.4703241 34.1763732, 131.4706913 34.1760084, 131.4707163 34.1759836, 131.4711557 34.1756073, 131.4712274 34.17555)",yes,,,
119885903,unclassified,False,False,19.127,"LINESTRING (131.4692933 34.1790354, 131.4694635 34.1791342)",,,,
119885359,unclassified,False,True,109.95500000000001,"LINESTRING (131.4692933 34.1790354, 131.4688789 34.178773, 131.4686252 34.1786014, 131.4684117 34.1784677, 131.4683669 34.1784149)",,,,
"[764837632, 764837633, 119885789]",unclassified,False,True,194.0,"LINESTRING (131.4692933 34.1790354, 131.4693238 34.1790085, 131.46936 34.178968, 131.4699177 34.178381, 131.470629 34.1776858)",yes,,,
119886959,unclassified,False,False,56.514,"LINESTRING (131.4685478 34.1736815, 131.4690212 34.1740054)",,,,
119886650,unclassified,False,False,111.138,"LINESTRING (131.4722513 34.1750386, 131.4714537 34.1757893)",,,,
119879037,secondary,False,False,176.566,"LINESTRING (131.4722513 34.1750386, 131.4719455 34.1747206, 131.4715984 34.1743596, 131.471074 34.1737847)",,宮野大歳線,204,
119879037,secondary,False,True,199.207,"LINESTRING (131.4722513 34.1750386, 131.4730015 34.1758638, 131.4732209 34.1760302, 131.4737203 34.1763338)",,宮野大歳線,204,
119886843,unclassified,False,True,138.822,"LINESTRING (131.4722513 34.1750386, 131.4723977 34.1749417, 131.4728608 34.1744906, 131.4731935 34.1741665, 131.473257 34.1741112)",,,,
119886013,primary,False,False,44.859,"LINESTRING (131.4688676 34.1753998, 131.4685238 34.1756859)",,山口防府線,21,
119886013,primary,False,True,28.388,"LINESTRING (131.4688676 34.1753998, 131.4690894 34.1752223)",,山口防府線,21,
119887966,unclassified,False,False,36.993,"LINESTRING (131.4688676 34.1753998, 131.4691771 34.1756122)",,,,
119887554,unclassified,False,True,38.563,"LINESTRING (131.4744323 34.1749165, 131.4740683 34.1747445)",,,,
119886037,unclassified,False,False,100.15,"LINESTRING (131.4744323 34.1749165, 131.4742627 34.1752722, 131.4741898 34.1754585, 131.4741746 34.1756531, 131.4741979 34.1757791)",,,,
119886267,unclassified,False,True,104.946,"LINESTRING (131.4744323 34.1749165, 131.4744946 34.1747932, 131.474507 34.1746821, 131.4744897 34.1745545, 131.4744882 34.174439, 131.4745158 34.174302, 131.4746092 34.1741347, 131.4746729 34.1740142)",,,,
119886843,unclassified,False,False,138.822,"LINESTRING (131.473257 34.1741112, 131.4731935 34.1741665, 131.4728608 34.1744906, 131.4723977 34.1749417, 131.4722513 34.1750386)",,,,
119887554,unclassified,False,False,110.33200000000001,"LINESTRING (131.473257 34.1741112, 131.4735965 34.174343, 131.4736006 34.1743658, 131.4741135 34.1746715, 131.4740683 34.1747445)",,,,
119886013,primary,False,True,44.859,"LINESTRING (131.4685238 34.1756859, 131.4688676 34.1753998)",,山口防府線,21,
119886959,unclassified,False,False,5.578,"LINESTRING (131.4690212 34.1740054, 131.4690677 34.1740376)",,,,
119886959,unclassified,False,True,56.514,"LINESTRING (131.4690212 34.1740054, 131.4685478 34.1736815)",,,,
119885250,unclassified,False,False,90.11,"LINESTRING (131.4714537 34.1757893, 131.472158 34.1763525)",,,,
119886650,unclassified,False,True,111.138,"LINESTRING (131.4714537 34.1757893, 131.4722513 34.1750386)",,,,
119885250,unclassified,False,True,34.382,"LINESTRING (131.4714537 34.1757893, 131.4713337 34.1756975, 131.4712708 34.1756374, 131.4712274 34.17555)",,,,
119886267,unclassified,False,False,104.94600000000001,"LINESTRING (131.4746729 34.1740142, 131.4746092 34.1741347, 131.4745158 34.174302, 131.4744882 34.174439, 131.4744897 34.1745545, 131.474507 34.1746821, 131.4744946 34.1747932, 131.4744323 34.1749165)",,,,
119885250,unclassified,False,False,34.382000000000005,"LINESTRING (131.4712274 34.17555, 131.4712708 34.1756374, 131.4713337 34.1756975, 131.4714537 34.1757893)",,,,
119885725,unclassified,False,True,59.954,"LINESTRING (131.4712274 34.17555, 131.4712048 34.1754797, 131.4710938 34.1754173, 131.4707595 34.1751941)",,,,
"[764837636, 119886646]",unclassified,False,False,123.72799999999998,"LINESTRING (131.4712274 34.17555, 131.4711557 34.1756073, 131.4707163 34.1759836, 131.4706913 34.1760084, 131.4703241 34.1763732)",yes,,,
119887350,residential,False,True,146.88,"LINESTRING (131.4684136 34.1801294, 131.4694635 34.1791342)",,,,
119885526,unclassified,False,False,20.266,"LINESTRING (131.4699199 34.1746282, 131.4700907 34.1747433)",,,,
119886959,unclassified,False,True,54.098,"LINESTRING (131.4699199 34.1746282, 131.4694691 34.1743158)",,,,
119886013,primary,False,False,101.002,"LINESTRING (131.4699199 34.1746282, 131.4693748 34.1750171, 131.4690894 34.1752223)",,山口防府線,21,
119886013,primary,False,True,141.687,"LINESTRING (131.4699199 34.1746282, 131.4701622 34.1744583, 131.470362 34.1743183, 131.4707577 34.174018, 131.471074 34.1737847)",,山口防府線,21,
119879037,secondary,False,True,176.566,"LINESTRING (131.471074 34.1737847, 131.4715984 34.1743596, 131.4719455 34.1747206, 131.4722513 34.1750386)",,宮野大歳線,204,
119886013,primary,False,False,141.687,"LINESTRING (131.471074 34.1737847, 131.4707577 34.174018, 131.470362 34.1743183, 131.4701622 34.1744583, 131.4699199 34.1746282)",,山口防府線,21,
119885903,unclassified,False,True,19.127,"LINESTRING (131.4694635 34.1791342, 131.4692933 34.1790354)",,,,
119887350,residential,False,False,146.88,"LINESTRING (131.4694635 34.1791342, 131.4684136 34.1801294)",,,,
119887892,unclassified,False,False,181.14699999999996,"LINESTRING (131.4694635 34.1791342, 131.4696289 34.1792474, 131.4697875 34.179381, 131.469949 34.1794952, 131.4707244 34.1799706, 131.4708782 34.1801209, 131.4709493 34.1801931)",,,,
678578684,unclassified,False,False,48.98,"LINESTRING (131.4702685 34.1757386, 131.4698645 34.1754517)",,,,
678578683,unclassified,False,False,54.611,"LINESTRING (131.4698645 34.1754517, 131.4694852 34.1758295)",,,,
678578683,unclassified,False,True,74.223,"LINESTRING (131.4698645 34.1754517, 131.4703603 34.1749251)",,,,
678578684,unclassified,False,True,48.98,"LINESTRING (131.4698645 34.1754517, 131.4702685 34.1757386)",,,,
"[764837632, 764837633, 119885789]",unclassified,False,False,194.0,"LINESTRING (131.470629 34.1776858, 131.4699177 34.178381, 131.46936 34.178968, 131.4693238 34.1790085, 131.4692933 34.1790354)",yes,,,
"[119886737, 764837634, 764837635]",unclassified,False,False,118.404,"LINESTRING (131.470629 34.1776858, 131.4699343 34.177214, 131.4697938 34.1771146, 131.4696852 34.1770314, 131.4696439 34.1770008)",yes,,,
119886737,unclassified,False,True,218.01,"LINESTRING (131.470629 34.1776858, 131.4707513 34.1777664, 131.472158 34.1763525)",,,,
119886646,unclassified,False,False,43.13,"LINESTRING (131.4696439 34.1770008, 131.4693316 34.1772901)",,,,
119886646,unclassified,False,True,93.731,"LINESTRING (131.4696439 34.1770008, 131.4703241 34.1763732)",,,,
"[119886737, 764837634, 764837635]",unclassified,False,True,118.404,"LINESTRING (131.4696439 34.1770008, 131.4696852 34.1770314, 131.4697938 34.1771146, 131.4699343 34.177214, 131.470629 34.1776858)",yes,,,
119887966,unclassified,False,False,37.245,"LINESTRING (131.4691771 34.1756122, 131.4694852 34.1758295)",,,,
119887966,unclassified,False,True,36.993,"LINESTRING (131.4691771 34.1756122, 131.4688676 34.1753998)",,,,
678578685,residential,False,False,128.057,"LINESTRING (131.4691771 34.1756122, 131.4700907 34.1747433)",,,,
119886623,unclassified,False,False,98.034,"LINESTRING (131.4694852 34.1758295, 131.4703241 34.1763732)",,,,
119887966,unclassified,False,True,37.245,"LINESTRING (131.4694852 34.1758295, 131.4691771 34.1756122)",,,,
678578683,unclassified,False,True,54.611,"LINESTRING (131.4694852 34.1758295, 131.4698645 34.1754517)",,,,
119885359,unclassified,False,False,109.95500000000001,"LINESTRING (131.4683669 34.1784149, 131.4684117 34.1784677, 131.4686252 34.1786014, 131.4688789 34.178773, 131.4692933 34.1790354)",,,,
119885359,unclassified,False,True,21.144,"LINESTRING (131.4683669 34.1784149, 131.4684024 34.1783245, 131.4684426 34.1782354)",,,,
119885359,unclassified,False,False,21.144,"LINESTRING (131.4684426 34.1782354, 131.4684024 34.1783245, 131.4683669 34.1784149)",,,,
119886646,unclassified,False,True,61.681999999999995,"LINESTRING (131.4684426 34.1782354, 131.4685365 34.1780512, 131.4685875 34.1779723, 131.468639 34.1778829, 131.4687485 34.1777936, 131.4687886 34.1777729)",,,,
119886161,residential,False,False,199.177,"LINESTRING (131.4720114 34.1784734, 131.4724809 34.1787366, 131.4724312 34.1789496, 131.4724393 34.1790672, 131.472509 34.1792536, 131.4726619 34.1794555, 131.472768 34.1795688, 131.4728818 34.1796352, 131.4731179 34.1797418, 131.4732056 34.179749)",,,,
