osmid,highway,oneway,reversed,length,geometry,ref,name,tunnel,lanes
114616190,tertiary,False,True,13.955,"LINESTRING (131.8394746 34.6747344, 131.8396156 34.6746864)",,,,
114616988,residential,False,False,137.417,"LINESTRING (131.8394746 34.6747344, 131.8392299 34.6744536, 131.8391173 34.6743285, 131.8389576 34.6739057, 131.8389091 34.6738119, 131.8387947 34.6737391, 131.8388048 34.6736685)",,,,
114617400,residential,False,True,97.36,"LINESTRING (131.8394746 34.6747344, 131.8395295 34.67493, 131.839537 34.6750039, 131.8396071 34.6756018)",,,,
114616171,unclassified,False,False,105.818,"LINESTRING (131.843349 34.6727205, 131.84342 34.6727596, 131.8435239 34.6728651, 131.8436076 34.6728939, 131.8437163 34.6729126, 131.8438129 34.6729589, 131.8440073 34.6731451, 131.8440539 34.6732333, 131.8440469 34.6733793)",,,,
114618064,unclassified,False,True,248.45100000000002,"LINESTRING (131.843349 34.6727205, 131.8432049 34.6726399, 131.8431701 34.6725858, 131.8431245 34.672438, 131.843101 34.6723704, 131.8429404 34.6721088, 131.8428209 34.6718213, 131.8427214 34.6716322, 131.8426383 34.6714676, 131.8426132 34.6713764, 131.8426075 34.671302, 131.8426367 34.6711657, 131.8426601 34.6710758, 131.8426623 34.6706483)",,,,
114618188,residential,False,False,305.19200000000006,"LINESTRING (131.843349 34.6727205, 131.8436349 34.6723355, 131.8436836 34.6722585, 131.843747 34.671985, 131.8438106 34.6719067, 131.8438735 34.6718625, 131.8438862 34.6718016, 131.8437602 34.6715443, 131.8436986 34.671515, 131.8433811 34.6714499, 131.8432943 34.671405, 131.8432113 34.6713512, 131.84308 34.6712056, 131.8430484 34.671137, 131.8429132 34.6707575, 131.8428811 34.6706712, 131.8428211 34.6706427, 131.8426623 34.6706483)",,,,
114616971,primary,False,False,35.191,"LINESTRING (131.8397768 34.676816, 131.8394232 34.6769409)",54,益田澄川線,,
114616971,primary,False,True,64.098,"LINESTRING (131.8397768 34.676816, 131.8404135 34.6765749)",54,益田澄川線,,
114617893,unclassified,False,True,44.708,"LINESTRING (131.8397768 34.676816, 131.8399972 34.6771749)",,,,
114617489,unclassified,False,False,113.32400000000001,"LINESTRING (131.8457788 34.672237, 131.8459351 34.6722081, 131.8460075 34.6721699, 131.8461099 34.6713576)",,,,
114617489,unclassified,False,True,193.12900000000002,"LINESTRING (131.8457788 34.672237, 131.8457146 34.6722445, 131.8456536 34.6722426, 131.8455627 34.6721643, 131.8455411 34.6721089, 131.8455492 34.6720142, 131.8456405 34.6714323, 131.8456276 34.6713383, 131.8455148 34.6713572, 131.84533 34.6714727, 131.8452792 34.6715301, 131.8452271 34.6716446, 131.8451831 34.6718533)",,,,
665496956,residential,False,False,98.21900000000001,"LINESTRING (131.8457788 34.672237, 131.8457758 34.6721645, 131.8458791 34.6713582)",,,,
114616195,unclassified,False,True,50.645,"LINESTRING (131.841594 34.6789799, 131.8413219 34.6785832)",,,,
114616584,unclassified,False,False,111.905,"LINESTRING (131.841594 34.6789799, 131.8426617 34.6784881)",,,,
114617921,unclassified,False,True,26.219,"LINESTRING (131.8471212 34.6719762, 131.8468699 34.6720897)",,,,
1165524307,residential,False,False,99.21,"LINESTRING (131.8471212 34.6719762, 131.8470802 34.6718986, 131.8471178 34.6717883, 131.8471231 34.6717265, 131.8470427 34.6716692, 131.8470346 34.6715743, 131.8470588 34.6714795, 131.8469434 34.6713604, 131.8468308 34.6711839)",,,,
114616494,unclassified,False,True,40.458,"LINESTRING (131.8382574 34.6768757, 131.8380639 34.6765485)",,,,
114617668,unclassified,False,False,93.708,"LINESTRING (131.8382574 34.6768757, 131.8391868 34.6765207)",,,,
114617668,unclassified,False,True,66.283,"LINESTRING (131.8382574 34.6768757, 131.8376 34.6771268)",,,,
114617883,unclassified,False,False,52.645,"LINESTRING (131.8382574 34.6768757, 131.8385071 34.6773023)",,,,
114616988,residential,False,True,137.417,"LINESTRING (131.8388048 34.6736685, 131.8387947 34.6737391, 131.8389091 34.6738119, 131.8389576 34.6739057, 131.8391173 34.6743285, 131.8392299 34.6744536, 131.8394746 34.6747344)",,,,
114616592,unclassified,False,True,101.765,"LINESTRING (131.8410202 34.6768146, 131.8399972 34.6771749)",,,,
114616757,unclassified,False,True,48.388,"LINESTRING (131.8410202 34.6768146, 131.8408065 34.6764165)",,,,
"[114616912, 114616510, 114616430, 114616151]",unclassified,False,False,206.09300000000002,"LINESTRING (131.8410202 34.6768146, 131.8410486 34.67684, 131.8413614 34.6767225, 131.8414321 34.6767612, 131.8416001 34.6770001, 131.8416797 34.6770169, 131.8418006 34.6769723, 131.8418245 34.6768726, 131.8416821 34.6766227, 131.8416712 34.6765989, 131.8419064 34.6765146, 131.8423458 34.6763437)",,,,
114616496,secondary,False,True,64.153,"LINESTRING (131.8427521 34.6784464, 131.8430876 34.6789531)",310,益田吉田線,,
114616584,unclassified,False,True,9.478,"LINESTRING (131.8427521 34.6784464, 131.8426617 34.6784881)",,,,
114616767,unclassified,False,True,7.744,"LINESTRING (131.8427521 34.6784464, 131.8428246 34.6784104)",,,,
"[114616496, 114616611, 114618110]",secondary,False,False,281.234,"LINESTRING (131.8427521 34.6784464, 131.8423236 34.6778281, 131.8419292 34.6772782, 131.8416216 34.6767605, 131.8415813 34.6766895, 131.8414633 34.6764615, 131.8413154 34.6762129)",310,益田吉田線,yes,1
114616720,unclassified,False,False,38.783,"LINESTRING (131.8386875 34.6762905, 131.8383086 34.6764472)",,,,
114617040,unclassified,False,False,30.56,"LINESTRING (131.8386875 34.6762905, 131.8389936 34.6761802)",,,,
114617815,unclassified,False,False,118.572,"LINESTRING (131.8386875 34.6762905, 131.838668 34.6762674, 131.8386341 34.6760496, 131.8386013 34.6755345, 131.8385497 34.6752934, 131.8385336 34.6752369)",,,,
114616198,unclassified,False,True,60.799,"LINESTRING (131.842739 34.67453, 131.8422669 34.674915)",,,,
114617171,unclassified,False,True,21.486,"LINESTRING (131.842739 34.67453, 131.8429077 34.6743955)",,,,
114617515,unclassified,False,False,87.19500000000001,"LINESTRING (131.842739 34.67453, 131.8425538 34.6743877, 131.842354 34.6741877, 131.8422689 34.6740185, 131.8421684 34.6739133)",,,,
114617272,residential,False,True,325.076,"LINESTRING (131.8375592 34.6732718, 131.837811 34.6731395, 131.8379277 34.673134, 131.8380524 34.6730899, 131.8383162 34.6728905, 131.8383636 34.672813, 131.838343 34.6727531, 131.8383043 34.6726666, 131.8383001 34.6726106, 131.838381 34.6724508, 131.8385408 34.6720848, 131.838757 34.671599, 131.838741 34.67155, 131.8386342 34.6715214, 131.838593 34.6714887, 131.8387015 34.671281, 131.8386774 34.6712161, 131.8385474 34.6711495, 131.8384572 34.6711157, 131.8383292 34.6710959)",,,,
114616125,residential,False,False,29.514000000000003,"LINESTRING (131.8415469 34.67315, 131.8415053 34.6729782, 131.8414691 34.672893)",,,,
"[114617515, 114616125]","['residential', 'unclassified']",False,True,103.05100000000002,"LINESTRING (131.8415469 34.67315, 131.841732 34.673387, 131.8419044 34.6736728, 131.8420449 34.6737737, 131.8421684 34.6739133)",,,,
665501764,residential,False,True,88.744,"LINESTRING (131.8415469 34.67315, 131.8414079 34.6732057, 131.8413515 34.6732476, 131.8412845 34.6735035, 131.8412469 34.6735697, 131.8411839 34.6736325, 131.8410565 34.6737053, 131.8410136 34.6737594)",,,,
114617503,unclassified,False,True,52.843,"LINESTRING (131.8443795 34.6750628, 131.844616 34.6754964)",,,,
402844199,primary,False,False,104.678,"LINESTRING (131.8443795 34.6750628, 131.8433396 34.6754563)",54,益田澄川線,,
402844199,primary,False,True,52.947,"LINESTRING (131.8443795 34.6750628, 131.8449011 34.6748561)",54,益田澄川線,,
114618180,unclassified,False,False,52.903,"LINESTRING (131.8425467 34.6780182, 131.8422651 34.6776026)",,,,
114618180,unclassified,False,True,50.474,"LINESTRING (131.8425467 34.6780182, 131.8428246 34.6784104)",,,,
114616802,unclassified,False,False,123.275,"LINESTRING (131.8425467 34.6780182, 131.8428937 34.6778497, 131.8434788 34.6772393)",,,,
114616341,unclassified,False,False,123.148,"LINESTRING (131.8433856 34.6759466, 131.844616 34.6754964)",,,,
114616341,unclassified,False,True,104.837,"LINESTRING (131.8433856 34.6759466, 131.8423458 34.6763437)",,,,
114616289,unclassified,False,False,78.794,"LINESTRING (131.8433856 34.6759466, 131.8434222 34.6764945, 131.843425 34.6765339, 131.8434337 34.6766541)",,,,
114616289,unclassified,False,True,54.771,"LINESTRING (131.8433856 34.6759466, 131.843366 34.6755782, 131.8433396 34.6754563)",,,,
"[114617515, 114616125]","['unclassified', 'residential']",False,False,103.05099999999999,"LINESTRING (131.8421684 34.6739133, 131.8420449 34.6737737, 131.8419044 34.6736728, 131.841732 34.673387, 131.8415469 34.67315)",,,,
114617515,unclassified,False,True,87.195,"LINESTRING (131.8421684 34.6739133, 131.8422689 34.6740185, 131.842354 34.6741877, 131.8425538 34.6743877, 131.842739 34.67453)",,,,
665501765,residential,False,False,112.38599999999998,"LINESTRING (131.8421684 34.6739133, 131.8420529 34.67397, 131.8419832 34.6739888, 131.8419094 34.6739888, 131.8412295 34.6738509, 131.8411316 34.6738299, 131.8410136 34.6737594)",,,,
114617741,unclassified,False,False,42.12,"LINESTRING (131.8466945 34.6725288, 131.8466579 34.6729064)",,,,
114617480,unclassified,False,False,180.44599999999997,"LINESTRING (131.8466945 34.6725288, 131.8461784 34.672526, 131.84605 34.672525, 131.845907 34.672537, 131.845798 34.672565, 131.8456767 34.672634, 131.8453553 34.672853, 131.8452037 34.6729468, 131.8449096 34.6730422)",,,,
114617498,unclassified,False,True,53.79900000000001,"LINESTRING (131.8466945 34.6725288, 131.8467027 34.6723634, 131.8467462 34.6722057, 131.8467951 34.6721396, 131.8468699 34.6720897)",,,,
114616802,unclassified,False,False,50.488,"LINESTRING (131.8434788 34.6772393, 131.843916 34.6775166)",,,,
114616802,unclassified,False,True,123.275,"LINESTRING (131.8434788 34.6772393, 131.8428937 34.6778497, 131.8425467 34.6780182)",,,,
299761694,residential,False,False,65.203,"LINESTRING (131.8434788 34.6772393, 131.8434431 34.6767878, 131.8434337 34.6766541)",,,,
114616563,unclassified,False,False,58.325,"LINESTRING (131.8450708 34.6771252, 131.8445261 34.6768523)",,,,
114617016,tertiary,False,False,98.46600000000001,"LINESTRING (131.8450708 34.6771252, 131.8448914 34.677361, 131.8444468 34.677846)",,,,
"[114617492, 114617851, 114618164]",tertiary,False,True,283.215,"LINESTRING (131.8450708 34.6771252, 131.8455526 34.6764264, 131.8458 34.6760707, 131.8462164 34.6754737, 131.8463062 34.6753278, 131.8463279 34.6751871, 131.846311 34.6750307, 131.8462376 34.6748576)",,,yes,
114616198,unclassified,False,False,60.799,"LINESTRING (131.8422669 34.674915, 131.842739 34.67453)",,,,
114617938,unclassified,False,True,43.727,"LINESTRING (131.8422669 34.674915, 131.842604 34.6751939)",,,,
114616159,unclassified,False,True,44.786,"LINESTRING (131.8422669 34.674915, 131.8419228 34.6746858, 131.8418762 34.6746811)",,,,
114617054,unclassified,False,False,186.508,"LINESTRING (131.8463846 34.6711653, 131.8464412 34.6712045, 131.846509 34.6712619, 131.8465317 34.6713254, 131.8464842 34.6714035, 131.8464973 34.6714491, 131.846696 34.6718815, 131.8466767 34.6719239, 131.8466277 34.6719664, 131.8464134 34.6720615, 131.8463458 34.6721347, 131.8463941 34.6721568, 131.8464504 34.6721049, 131.846551 34.6720685, 131.8466918 34.672051, 131.8467789 34.6720524, 131.8468699 34.6720897)",,,,
665496955,unclassified,False,True,35.477,"LINESTRING (131.8463846 34.6711653, 131.8463337 34.6712281, 131.8462418 34.6713373, 131.8461827 34.6713513, 131.8461099 34.6713576)",,,,
665496959,unclassified,False,False,62.45,"LINESTRING (131.8463846 34.6711653, 131.8461669 34.6710986, 131.8460769 34.6710629, 131.8460126 34.6709863, 131.845986 34.6709177, 131.8459739 34.6707948)",,,,
114617883,unclassified,False,True,52.645,"LINESTRING (131.8385071 34.6773023, 131.8382574 34.6768757)",,,,
