osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,width,geometry
109391495,False,,,,unclassified,True,36.203,,,"LINESTRING (140.7516486 40.8227291, 140.751599 40.8227322, 140.751221 40.822765)"
109721787,True,,,,tertiary,False,74.91199999999999,,,"LINESTRING (140.7516486 40.8227291, 140.7517234 40.8233049, 140.7517116 40.8233996)"
109721828,False,,,,unclassified,False,94.494,,,"LINESTRING (140.7516486 40.8227291, 140.7516984 40.8227232, 140.7522445 40.8226466, 140.7524962 40.8226179, 140.7527564 40.8225909)"
109098798,False,,,税務署通り,tertiary,True,11.92,,,"LINESTRING (140.7503771 40.8248909, 140.750376 40.8247837)"
109098798,False,,,税務署通り,tertiary,False,61.004000000000005,,,"LINESTRING (140.7503771 40.8248909, 140.7503746 40.8253391, 140.7503718 40.8254395)"
109377180,False,,,,unclassified,True,66.063,,,"LINESTRING (140.7503771 40.8248909, 140.7502551 40.8248926, 140.7495921 40.8249017)"
109721655,True,,,,unclassified,False,48.618,,,"LINESTRING (140.7527564 40.8225909, 140.7526699 40.8221586)"
109721828,False,,,,unclassified,True,94.494,,,"LINESTRING (140.7527564 40.8225909, 140.7524962 40.8226179, 140.7522445 40.8226466, 140.7516984 40.8227232, 140.7516486 40.8227291)"
1096463958,False,,,,unclassified,True,12.638,,,"LINESTRING (140.7517116 40.8233996, 140.7516968 40.8235127)"
25339355,True,3,4;45,国道4号,trunk,False,114.007,50,50,"LINESTRING (140.7517116 40.8233996, 140.7515864 40.8233902, 140.7511645 40.8233582, 140.7506142 40.8233162, 140.7503634 40.8232978)"
584353595,False,,,,residential,True,52.113,,,"LINESTRING (140.7452223 40.8238968, 140.7450881 40.8239088, 140.7446118 40.8239747)"
958818075,True,2,120,柳町通り,secondary,False,53.064,,,"LINESTRING (140.7452223 40.8238968, 140.7452703 40.8242878, 140.7452802 40.824372)"
109388694,False,,,,tertiary,False,45.474999999999994,,,"LINESTRING (140.7481651 40.8224138, 140.7481855 40.82227, 140.7482091 40.8221219, 140.748212 40.8220768, 140.7482101 40.8220068)"
109388694,False,,,,tertiary,True,77.07300000000001,,,"LINESTRING (140.7481651 40.8224138, 140.7480773 40.8230098, 140.7480653 40.8231028)"
109388701,True,,,,unclassified,False,123.10799999999999,,,"LINESTRING (140.7481651 40.8224138, 140.7482193 40.822417, 140.7482957 40.822424, 140.7484419 40.8224345, 140.748526 40.8224454, 140.748613 40.822466, 140.7487297 40.8225104, 140.74891 40.8225838, 140.7494076 40.8227995, 140.7494898 40.822842)"
109377132,False,,,,tertiary,False,83.60600000000001,,,"LINESTRING (140.7466704 40.8261893, 140.7465767 40.8261965, 140.7458453 40.8262529, 140.745682 40.8262664)"
109377132,False,,,,tertiary,True,85.312,,,"LINESTRING (140.7466704 40.8261893, 140.7467824 40.8261848, 140.7475916 40.8261525, 140.7476829 40.8261488)"
225652598,False,,,,unclassified,False,75.97,,,"LINESTRING (140.7466704 40.8261893, 140.7466654 40.8261258, 140.7465968 40.8255944, 140.7465848 40.8255092)"
958818106,False,2,16,新町通り,primary,True,15.82,,,"LINESTRING (140.7454835 40.8255553, 140.7456699 40.8255367)"
225652600,True,2,18,柳町通り,primary,False,80.59,,,"LINESTRING (140.7454835 40.8255553, 140.7454867 40.8256632, 140.7455018 40.8261728, 140.7455037 40.8262799)"
225654058,False,2,16,新町通り,primary,False,140.13799999999998,,,"LINESTRING (140.7454835 40.8255553, 140.7453207 40.8255783, 140.7446425 40.825674, 140.7446128 40.8256782, 140.7440143 40.8257627, 140.7438472 40.82579)"
109247149,False,,,,tertiary,False,49.190999999999995,,,"LINESTRING (140.7434817 40.82469, 140.7433661 40.8247057, 140.7429065 40.8247691)"
109247149,False,,,,tertiary,True,78.208,,,"LINESTRING (140.7434817 40.82469, 140.7435993 40.8246695, 140.7442393 40.8245561, 140.7443868 40.82453)"
109247152,False,,,,unclassified,True,65.614,,,"LINESTRING (140.7434817 40.82469, 140.7435112 40.8247831, 140.7436706 40.8252625)"
109388694,False,,,,tertiary,False,31.948999999999998,,,"LINESTRING (140.7479548 40.8239106, 140.7479617 40.8238629, 140.7479963 40.823625)"
109388694,False,,,,tertiary,True,132.029,,,"LINESTRING (140.7479548 40.8239106, 140.7479444 40.8239834, 140.7478406 40.8247102, 140.7478157 40.8248018, 140.7477365 40.8249215, 140.7476226 40.8250512)"
109247151,False,,,,tertiary,False,26.628,,,"LINESTRING (140.744055 40.8263869, 140.7439808 40.8261541)"
109377132,False,,,,tertiary,True,122.571,,,"LINESTRING (140.744055 40.8263869, 140.744188 40.8263646, 140.7453547 40.8262925, 140.7455037 40.8262799)"
109377132,False,,,,tertiary,False,85.312,,,"LINESTRING (140.7476829 40.8261488, 140.7475916 40.8261525, 140.7467824 40.8261848, 140.7466704 40.8261893)"
109377132,False,,,,tertiary,True,117.57300000000001,,,"LINESTRING (140.7476829 40.8261488, 140.7477816 40.8261484, 140.7489782 40.8261424, 140.7490802 40.8261416)"
109377153,False,,,,tertiary,False,74.675,,,"LINESTRING (140.7476829 40.8261488, 140.7476762 40.8260875, 140.7476405 40.8255688, 140.7476335 40.8254783)"
109247143,True,,,,unclassified,False,128.89,,,"LINESTRING (140.7436955 40.8230972, 140.743679 40.8230193, 140.7434211 40.8219963, 140.7434115 40.8219582)"
958818076,True,3,4;45,国道4号,trunk,False,58.867000000000004,50,50,"LINESTRING (140.7436955 40.8230972, 140.7431918 40.8231768, 140.7430109 40.8232062)"
226061847,False,,,,unclassified,True,36.378,,,"LINESTRING (140.745504 40.8206157, 140.7450874 40.8207031)"
109388691,False,,,,unclassified,True,75.178,,,"LINESTRING (140.745504 40.8206157, 140.7456427 40.8209726, 140.7457562 40.8212643)"
109388695,False,,,,unclassified,False,55.881,,,"LINESTRING (140.745504 40.8206157, 140.7460072 40.8207565, 140.7461246 40.8207943)"
109388697,False,,,,unclassified,False,59.175,,,"LINESTRING (140.745504 40.8206157, 140.7456173 40.8203347, 140.7457084 40.8201065)"
109247148,False,,,,tertiary,False,45.822,,,"LINESTRING (140.7422663 40.8201055, 140.7423633 40.820511)"
109257270,False,,,,residential,False,19.921,,,"LINESTRING (140.7422663 40.8201055, 140.7424924 40.8200524)"
109247148,False,,,,tertiary,True,55.834999999999994,,,"LINESTRING (140.7422663 40.8201055, 140.7421606 40.8196746, 140.7421452 40.8196118)"
109257307,False,,,,residential,True,61.528000000000006,,,"LINESTRING (140.7422663 40.8201055, 140.74221 40.820117, 140.7415651 40.8202623)"
109257202,False,,,,residential,True,45.049,,,"LINESTRING (140.7417077 40.8206528, 140.7415651 40.8202623)"
109257279,False,,,,residential,False,23.346,,,"LINESTRING (140.7417077 40.8206528, 140.7414449 40.8207201)"
225890060,False,,,,residential,True,44.626,,,"LINESTRING (140.7417077 40.8206528, 140.741851 40.8210392)"
109257256,False,,,,residential,True,57.376000000000005,,,"LINESTRING (140.7417077 40.8206528, 140.742303 40.820524, 140.7423633 40.820511)"
109257227,False,,,,residential,False,54.621,,,"LINESTRING (140.7439367 40.8215003, 140.7432914 40.8215535)"
109257271,False,,,,residential,False,46.116,,,"LINESTRING (140.7439367 40.8215003, 140.7438689 40.821332, 140.7438048 40.8211728, 140.7437573 40.82111)"
109257291,False,,,,residential,True,43.703,,,"LINESTRING (140.7439367 40.8215003, 140.7440555 40.8218462, 140.7440673 40.8218807)"
109247148,False,,,,tertiary,False,28.502,,,"LINESTRING (140.7424625 40.8209306, 140.74252 40.8211832)"
109247148,False,,,,tertiary,True,47.398,,,"LINESTRING (140.7424625 40.8209306, 140.7423633 40.820511)"
109257191,False,,,,residential,False,52.855,,,"LINESTRING (140.7424625 40.8209306, 140.742406 40.8209398, 140.741851 40.8210392)"
109257310,False,,,,residential,False,102.428,,,"LINESTRING (140.7424625 40.8209306, 140.7428363 40.8208732, 140.7436601 40.8207663)"
109247148,False,,,,tertiary,True,42.862,,,"LINESTRING (140.7419778 40.8188769, 140.7418908 40.8184971)"
109247148,False,,,,tertiary,False,82.923,,,"LINESTRING (140.7419778 40.8188769, 140.7421327 40.8195569, 140.7421452 40.8196118)"
109257215,False,,,,residential,True,53.227000000000004,,,"LINESTRING (140.7419778 40.8188769, 140.742031 40.8188699, 140.742047 40.8188678, 140.7426045 40.8188124)"
109257296,False,,,,residential,True,62.109,,,"LINESTRING (140.7419778 40.8188769, 140.7419313 40.8188878, 140.741896 40.818896, 140.7412759 40.8190496)"
592029202,False,,,,residential,False,44.063,,,"LINESTRING (140.7436601 40.8207663, 140.7435853 40.8203741)"
109257205,False,,,,residential,False,61.696,,,"LINESTRING (140.7436601 40.8207663, 140.7440571 40.8207255, 140.7442674 40.8206813, 140.7443775 40.8206581)"
109257271,False,,,,residential,True,39.549,,,"LINESTRING (140.7436601 40.8207663, 140.7437186 40.8210651, 140.7437573 40.82111)"
109257310,False,,,,residential,True,102.428,,,"LINESTRING (140.7436601 40.8207663, 140.7428363 40.8208732, 140.7424625 40.8209306)"
109247148,False,,,,tertiary,True,48.196,,,"LINESTRING (140.7426104 40.8216112, 140.74252 40.8211832)"
109257263,False,,,,residential,False,57.662,,,"LINESTRING (140.7426104 40.8216112, 140.7432914 40.8215535)"
109247148,False,,,,tertiary,False,48.027,,,"LINESTRING (140.7426104 40.8216112, 140.7426947 40.8219771, 140.7427084 40.8220367)"
109257246,False,,,,unclassified,False,70.349,,,"LINESTRING (140.7426104 40.8216112, 140.742552 40.8216146, 140.7422909 40.8216349, 140.7419954 40.821657, 140.7419929 40.8216572, 140.7417791 40.8216778)"
109247148,False,,,,tertiary,False,48.231,,,"LINESTRING (140.7417954 40.8180694, 140.7418908 40.8184971)"
109257286,False,,,,residential,False,124.897,,,"LINESTRING (140.7417954 40.8180694, 140.7418437 40.8180659, 140.7428509 40.8179918, 140.7431934 40.817965, 140.7432158 40.8179629, 140.7432722 40.8179576)"
109257208,False,,,,residential,False,45.727,,,"LINESTRING (140.7432914 40.8215535, 140.7432155 40.8211463)"
109257227,False,,,,residential,True,54.621,,,"LINESTRING (140.7432914 40.8215535, 140.7439367 40.8215003)"
109257263,False,,,,residential,True,57.662,,,"LINESTRING (140.7432914 40.8215535, 140.7426104 40.8216112)"
109257208,False,,,,residential,True,46.121,,,"LINESTRING (140.7432914 40.8215535, 140.7433996 40.8219181, 140.7434115 40.8219582)"
225890060,False,,,,residential,False,44.626,,,"LINESTRING (140.741851 40.8210392, 140.7417077 40.8206528)"
109257191,False,,,,residential,True,52.855,,,"LINESTRING (140.741851 40.8210392, 140.742406 40.8209398, 140.7424625 40.8209306)"
225890059,False,,,,residential,True,70.44999999999999,,,"LINESTRING (140.741851 40.8210392, 140.7419012 40.8211815, 140.7419244 40.8212088, 140.7419705 40.8212193, 140.7424625 40.821187, 140.74252 40.8211832)"
39121846,True,,,,tertiary,False,62.236000000000004,,,"LINESTRING (140.7440673 40.8218807, 140.7444259 40.8218407, 140.7447025 40.8218099, 140.7447986 40.8217972)"
109257291,False,,,,residential,False,43.703,,,"LINESTRING (140.7440673 40.8218807, 140.7440555 40.8218462, 140.7439367 40.8215003)"
109247148,False,,,,tertiary,False,47.398,,,"LINESTRING (140.7423633 40.820511, 140.7424625 40.8209306)"
109247148,False,,,,tertiary,True,45.822,,,"LINESTRING (140.7423633 40.820511, 140.7422663 40.8201055)"
109257256,False,,,,residential,False,57.376000000000005,,,"LINESTRING (140.7423633 40.820511, 140.742303 40.820524, 140.7417077 40.8206528)"
592029204,False,,,,residential,False,69.011,,,"LINESTRING (140.7423633 40.820511, 140.7426387 40.8204358, 140.7424924 40.8200524)"
109257246,False,,,,unclassified,True,21.347,,,"LINESTRING (140.7415321 40.8217216, 140.7417791 40.8216778)"
1179758886,False,,,,unclassified,False,55.011,,,"LINESTRING (140.7415321 40.8217216, 140.7415865 40.8218291, 140.7417565 40.8221366, 140.7417801 40.8221793)"
109257202,False,,,,residential,False,45.049,,,"LINESTRING (140.7415651 40.8202623, 140.7417077 40.8206528)"
109257289,False,,,,residential,False,60.917,,,"LINESTRING (140.7415651 40.8202623, 140.7413793 40.8197803, 140.7413623 40.8197364)"
