osmid,highway,maxspeed,oneway,reversed,length,geometry,ref,name,lanes
26728160,tertiary,30,False,True,296.243,"LINESTRING (140.833584 42.0273492, 140.8334399 42.027063, 140.833412 42.027024, 140.8333647 42.026994, 140.8333062 42.0269777, 140.8332357 42.0269752, 140.8331766 42.0269917, 140.8331141 42.0270238, 140.8330749 42.0270569, 140.8326461 42.0274426, 140.8325959 42.027479, 140.832531 42.0274988, 140.832463 42.0275016, 140.8324023 42.0274896, 140.8323419 42.0274597, 140.8323088 42.0274181, 140.8322852 42.0273707, 140.8322922 42.0273121, 140.8323409 42.0272347, 140.8324234 42.027121, 140.8324954 42.0269924, 140.8325445 42.0268994, 140.8326033 42.0267665, 140.8326205 42.0266535, 140.8326196 42.0263364, 140.8326193 42.0262522)",,,
288277420,primary,40,False,False,360.019,"LINESTRING (140.833584 42.0273492, 140.8328366 42.027818, 140.8322529 42.0281113, 140.831191 42.0285494, 140.8306787 42.0287636, 140.8305108 42.0288297, 140.8302783 42.0289213, 140.8298903 42.0290408)",43,大沼公園鹿部線,
26683101,tertiary,40,False,True,136.84,"LINESTRING (140.8262941 42.0303567, 140.8268655 42.0300226, 140.8273545 42.0297337, 140.8275743 42.0295769)",,,
397487350,tertiary,40,True,False,79.036,"LINESTRING (140.8262941 42.0303567, 140.8261225 42.0304413, 140.8261068 42.0304514, 140.8260903 42.030462, 140.8255917 42.0307806, 140.8255657 42.0308129)",,,
397487360,tertiary,40,True,False,79.94500000000001,"LINESTRING (140.8255657 42.0308129, 140.8256802 42.0307765, 140.8257434 42.0307511, 140.825825 42.030717, 140.8259682 42.030633, 140.8260611 42.0305687, 140.8262941 42.0303567)",,,
26728160,tertiary,30,False,False,96.275,"LINESTRING (140.832627 42.0253864, 140.8326193 42.0262522)",,,
288277421,trunk,,False,True,134.132,"LINESTRING (140.832627 42.0253864, 140.8340867 42.0248579)",278,国道278号,2
26709538,trunk,,False,False,404.216,"LINESTRING (140.832627 42.0253864, 140.8317643 42.0256899, 140.8282043 42.0269424)",278,国道278号,2
"[988274814, 26709526]",tertiary,30,False,True,458.25300000000004,"LINESTRING (140.832627 42.0253864, 140.8326918 42.0250027, 140.8327275 42.0248478, 140.8327723 42.0246718, 140.8328432 42.0246164, 140.8328636 42.0244905, 140.8328767 42.0244099, 140.8329114 42.0241959, 140.8328977 42.0239314, 140.8328919 42.023485, 140.8329079 42.0232462, 140.8329825 42.0228736, 140.8342085 42.0223871, 140.8348574 42.0221466)",,,
26728160,tertiary,30,False,True,96.275,"LINESTRING (140.8326193 42.0262522, 140.832627 42.0253864)",,,
26728160,tertiary,30,False,False,296.243,"LINESTRING (140.8326193 42.0262522, 140.8326196 42.0263364, 140.8326205 42.0266535, 140.8326033 42.0267665, 140.8325445 42.0268994, 140.8324954 42.0269924, 140.8324234 42.027121, 140.8323409 42.0272347, 140.8322922 42.0273121, 140.8322852 42.0273707, 140.8323088 42.0274181, 140.8323419 42.0274597, 140.8324023 42.0274896, 140.832463 42.0275016, 140.832531 42.0274988, 140.8325959 42.027479, 140.8326461 42.0274426, 140.8330749 42.0270569, 140.8331141 42.0270238, 140.8331766 42.0269917, 140.8332357 42.0269752, 140.8333062 42.0269777, 140.8333647 42.026994, 140.833412 42.027024, 140.8334399 42.027063, 140.833584 42.0273492)",,,
363362808,residential,,False,True,193.13199999999998,"LINESTRING (140.8326193 42.0262522, 140.8330721 42.0261042, 140.8331511 42.0260717, 140.8333703 42.0259196, 140.8336978 42.0256112, 140.8339609 42.025368, 140.8341481 42.0251899, 140.8341919 42.0251182, 140.8342335 42.0250554)",,,
26709550,unclassified,,False,True,327.999,"LINESTRING (140.8318386 42.026048, 140.8311028 42.0264817, 140.8308365 42.0266316, 140.8303362 42.0268484, 140.8298261 42.0270753, 140.8296286 42.0271327, 140.8295184 42.0271393, 140.8293342 42.0271245, 140.8290222 42.0271156, 140.8287733 42.0271595, 140.8284565 42.0272593, 140.8283604 42.0272883)",,,
26683101,tertiary,40,False,False,136.83999999999997,"LINESTRING (140.8275743 42.0295769, 140.8273545 42.0297337, 140.8268655 42.0300226, 140.8262941 42.0303567)",,,
118968605,unclassified,,False,False,279.37,"LINESTRING (140.8275743 42.0295769, 140.8273713 42.0289625, 140.8273885 42.0288732, 140.8274657 42.0287649, 140.8276202 42.0286501, 140.8278262 42.0284843, 140.8279378 42.0283186, 140.8280928 42.0280984, 140.828202 42.0278844, 140.8283145 42.0277062, 140.8283393 42.027579, 140.8283604 42.0272883)",,,
288277420,primary,40,False,True,76.352,"LINESTRING (140.8275743 42.0295769, 140.8279392 42.0295346, 140.8281201 42.0295117, 140.8283313 42.0294777, 140.8284767 42.0294368)",43,大沼公園鹿部線,
26709538,trunk,,False,True,404.216,"LINESTRING (140.8282043 42.0269424, 140.8317643 42.0256899, 140.832627 42.0253864)",278,国道278号,2
118968605,unclassified,,False,True,40.716,"LINESTRING (140.8282043 42.0269424, 140.8282586 42.0270205, 140.8283604 42.0272883)",,,
26709550,unclassified,,False,False,327.999,"LINESTRING (140.8283604 42.0272883, 140.8284565 42.0272593, 140.8287733 42.0271595, 140.8290222 42.0271156, 140.8293342 42.0271245, 140.8295184 42.0271393, 140.8296286 42.0271327, 140.8298261 42.0270753, 140.8303362 42.0268484, 140.8308365 42.0266316, 140.8311028 42.0264817, 140.8318386 42.026048)",,,
118968605,unclassified,,False,False,40.716,"LINESTRING (140.8283604 42.0272883, 140.8282586 42.0270205, 140.8282043 42.0269424)",,,
118968605,unclassified,,False,True,279.37,"LINESTRING (140.8283604 42.0272883, 140.8283393 42.027579, 140.8283145 42.0277062, 140.828202 42.0278844, 140.8280928 42.0280984, 140.8279378 42.0283186, 140.8278262 42.0284843, 140.8276202 42.0286501, 140.8274657 42.0287649, 140.8273885 42.0288732, 140.8273713 42.0289625, 140.8275743 42.0295769)",,,
288277421,trunk,,False,False,134.132,"LINESTRING (140.8340867 42.0248579, 140.832627 42.0253864)",278,国道278号,2
363362811,residential,,False,True,25.086,"LINESTRING (140.8340867 42.0248579, 140.8342335 42.0250554)",,,
288277421,trunk,,False,True,205.072,"LINESTRING (140.8340867 42.0248579, 140.8356193 42.02431, 140.8363256 42.024061)",278,国道278号,2
363362811,residential,,False,False,25.086,"LINESTRING (140.8342335 42.0250554, 140.8340867 42.0248579)",,,
363362808,residential,,False,False,193.132,"LINESTRING (140.8342335 42.0250554, 140.8341919 42.0251182, 140.8341481 42.0251899, 140.8339609 42.025368, 140.8336978 42.0256112, 140.8333703 42.0259196, 140.8331511 42.0260717, 140.8330721 42.0261042, 140.8326193 42.0262522)",,,
363362808,residential,,False,True,121.92599999999999,"LINESTRING (140.8342335 42.0250554, 140.8342796 42.0249857, 140.8343352 42.0249423, 140.83442 42.0249162, 140.8345077 42.0249162, 140.8346188 42.0249683, 140.8348761 42.0251486, 140.8354273 42.0253695)",,,
288277420,primary,40,False,False,76.352,"LINESTRING (140.8284767 42.0294368, 140.8283313 42.0294777, 140.8281201 42.0295117, 140.8279392 42.0295346, 140.8275743 42.0295769)",43,大沼公園鹿部線,
288277420,primary,40,False,True,124.81,"LINESTRING (140.8284767 42.0294368, 140.8288368 42.0293354, 140.8295403 42.0291485, 140.8297695 42.029078, 140.8298903 42.0290408)",43,大沼公園鹿部線,
397487336,residential,,False,True,86.93599999999999,"LINESTRING (140.8284767 42.0294368, 140.8281559 42.0288764, 140.8281595 42.0287879, 140.8282578 42.0287457)",,,
288277420,primary,40,False,False,124.81,"LINESTRING (140.8298903 42.0290408, 140.8297695 42.029078, 140.8295403 42.0291485, 140.8288368 42.0293354, 140.8284767 42.0294368)",43,大沼公園鹿部線,
288277420,primary,40,False,True,360.019,"LINESTRING (140.8298903 42.0290408, 140.8302783 42.0289213, 140.8305108 42.0288297, 140.8306787 42.0287636, 140.831191 42.0285494, 140.8322529 42.0281113, 140.8328366 42.027818, 140.833584 42.0273492)",43,大沼公園鹿部線,
460600359,residential,,False,False,71.14099999999999,"LINESTRING (140.8298903 42.0290408, 140.8299155 42.0288971, 140.8296662 42.0285292, 140.8296645 42.0284752, 140.8296959 42.028458)",,,
460600359,residential,,False,True,71.141,"LINESTRING (140.8296959 42.028458, 140.8296645 42.0284752, 140.8296662 42.0285292, 140.8299155 42.0288971, 140.8298903 42.0290408)",,,
363362808,residential,,False,False,121.92599999999999,"LINESTRING (140.8354273 42.0253695, 140.8348761 42.0251486, 140.8346188 42.0249683, 140.8345077 42.0249162, 140.83442 42.0249162, 140.8343352 42.0249423, 140.8342796 42.0249857, 140.8342335 42.0250554)",,,
288277421,trunk,,False,False,205.072,"LINESTRING (140.8363256 42.024061, 140.8356193 42.02431, 140.8340867 42.0248579)",278,国道278号,2
"[526980955, 527179143]",unclassified,,False,True,253.91,"LINESTRING (140.8363256 42.024061, 140.8362561 42.0239608, 140.8360805 42.0239728, 140.8348574 42.0221466)",,,
"[988274814, 26709526]",tertiary,30,False,False,458.25300000000004,"LINESTRING (140.8348574 42.0221466, 140.8342085 42.0223871, 140.8329825 42.0228736, 140.8329079 42.0232462, 140.8328919 42.023485, 140.8328977 42.0239314, 140.8329114 42.0241959, 140.8328767 42.0244099, 140.8328636 42.0244905, 140.8328432 42.0246164, 140.8327723 42.0246718, 140.8327275 42.0248478, 140.8326918 42.0250027, 140.832627 42.0253864)",,,
"[526980955, 527179143]",unclassified,,False,False,253.91,"LINESTRING (140.8348574 42.0221466, 140.8360805 42.0239728, 140.8362561 42.0239608, 140.8363256 42.024061)",,,
397487336,residential,,False,False,86.93599999999999,"LINESTRING (140.8282578 42.0287457, 140.8281595 42.0287879, 140.8281559 42.0288764, 140.8284767 42.0294368)",,,
