osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,est_width,bridge
104812546,residential,False,True,15.958,"LINESTRING (141.7120228 39.0856488, 141.7118494 39.085599)",,,,,,
104812566,residential,False,True,50.468,"LINESTRING (141.7120228 39.0856488, 141.7119028 39.0859364, 141.7118427 39.0860806)",,,,,,
104791176,tertiary,False,False,24.181,"LINESTRING (141.7095957 39.0854843, 141.7093334 39.0854079)",2,,,,,
104791176,tertiary,False,True,6.716,"LINESTRING (141.7095957 39.0854843, 141.7096677 39.0855072)",2,,,,,
104812575,unclassified,False,True,99.829,"LINESTRING (141.7095957 39.0854843, 141.7098792 39.0846139)",,,,,,
104812539,residential,False,False,55.006,"LINESTRING (141.7136616 39.0841854, 141.7134417 39.0846497)",,,,,,
104812539,residential,False,True,57.053,"LINESTRING (141.7136616 39.0841854, 141.7138896 39.0837038)",,,,,,
104812557,residential,False,True,79.307,"LINESTRING (141.7136616 39.0841854, 141.7128011 39.0839353)",,,,,,
104812539,residential,False,True,146.693,"LINESTRING (141.7128573 39.0858885, 141.7134417 39.0846497)",,,,,,
104812546,residential,False,True,47.431,"LINESTRING (141.7128573 39.0858885, 141.7123419 39.0857405)",,,,,,
"[104812546, 104812582]",residential,False,False,94.917,"LINESTRING (141.7128573 39.0858885, 141.7133656 39.0860345, 141.713566 39.0856305)",,,,,,
104812553,residential,False,True,48.362,"LINESTRING (141.7096591 39.0832816, 141.7090991 39.0832672)",,,,,,
104812599,unclassified,False,True,33.171,"LINESTRING (141.7096591 39.0832816, 141.7094965 39.0835519)",,,,,,
111142690,unclassified,False,False,74.711,"LINESTRING (141.7096591 39.0832816, 141.710249 39.0827899)",,,,,3.0m〜5.5m,
816570415,unclassified,False,False,61.996,"LINESTRING (141.7096591 39.0832816, 141.7097406 39.0833135, 141.7098425 39.0833343, 141.710364 39.0833252)",,,,,,
104812566,residential,False,False,4.453,"LINESTRING (141.7118264 39.0861186, 141.7118427 39.0860806)",,,,,,
104812566,residential,False,True,12.101,"LINESTRING (141.7118264 39.0861186, 141.7117755 39.08622)",,,,,,
104812549,residential,False,False,61.786,"LINESTRING (141.7127369 39.0833779, 141.7132175 39.0829661)",,,,,,
104812549,residential,False,True,59.95,"LINESTRING (141.7127369 39.0833779, 141.7122796 39.0837837)",,,,,,
104812555,residential,False,False,105.887,"LINESTRING (141.7127369 39.0833779, 141.7138896 39.0837038)",,,,,,
104812582,residential,False,False,98.759,"LINESTRING (141.713566 39.0856305, 141.7139773 39.0848017)",,,,,,
104812585,residential,False,True,57.984,"LINESTRING (141.713566 39.0856305, 141.7141947 39.0858143)",,,,,,
"[104812546, 104812582]",residential,False,True,94.917,"LINESTRING (141.713566 39.0856305, 141.7133656 39.0860345, 141.7128573 39.0858885)",,,,,,
104812544,residential,False,False,146.523,"LINESTRING (141.7123419 39.0857405, 141.7129123 39.0844994)",,,,,,
104812546,residential,False,False,47.431,"LINESTRING (141.7123419 39.0857405, 141.7128573 39.0858885)",,,,,,
104812546,residential,False,True,29.368,"LINESTRING (141.7123419 39.0857405, 141.7120228 39.0856488)",,,,,,
104812539,residential,False,False,57.053,"LINESTRING (141.7138896 39.0837038, 141.7136616 39.0841854)",,,,,,
104812539,residential,False,True,55.644,"LINESTRING (141.7138896 39.0837038, 141.714112 39.0832341)",,,,,,
104812555,residential,False,True,105.887,"LINESTRING (141.7138896 39.0837038, 141.7127369 39.0833779)",,,,,,
104812549,residential,False,True,61.786,"LINESTRING (141.7132175 39.0829661, 141.7127369 39.0833779)",,,,,,
810770930,residential,False,False,82.759,"LINESTRING (141.7132175 39.0829661, 141.714112 39.0832341)",,,,,,
107055908,unclassified,False,False,260.48900000000003,"LINESTRING (141.7050677 39.0836399, 141.7052235 39.0835949, 141.7055148 39.083439, 141.7055634 39.0834026, 141.7058709 39.0831305, 141.7059128 39.0830977, 141.7059662 39.0830802, 141.7062035 39.0830444, 141.7067635 39.0828823, 141.7068403 39.0828744, 141.7069201 39.0828797, 141.7074701 39.0830319, 141.7077032 39.0831309)",,,,,,
107055908,unclassified,False,True,55.569,"LINESTRING (141.7050677 39.0836399, 141.7049521 39.0836063, 141.7048279 39.0835462, 141.7047338 39.0834824, 141.7045711 39.083336)",,,,,,
111091386,unclassified,False,False,53.164,"LINESTRING (141.7050677 39.0836399, 141.7047474 39.0838853, 141.7046854 39.0839125, 141.704594 39.0839317)",,,,,,
107055908,unclassified,False,False,55.569,"LINESTRING (141.7045711 39.083336, 141.7047338 39.0834824, 141.7048279 39.0835462, 141.7049521 39.0836063, 141.7050677 39.0836399)",,,,,,
107055908,unclassified,False,True,40.196,"LINESTRING (141.7045711 39.083336, 141.7045015 39.0832544, 141.7044311 39.0830964, 141.7043963 39.0830533, 141.7043535 39.0830221)",,,,,,
780432373,residential,False,False,107.726,"LINESTRING (141.7045711 39.083336, 141.7044926 39.0833306, 141.7044036 39.0833173, 141.7034577 39.0829149)",,,,,,
107055908,unclassified,False,False,10.018,"LINESTRING (141.7038184 39.0812941, 141.7037216 39.0813438)",,,,,,
"[107055908, 107055909]",unclassified,False,"[False, True]",224.878,"LINESTRING (141.7038184 39.0812941, 141.7043101 39.0810315, 141.7046457 39.0809563, 141.7048123 39.080909, 141.7049475 39.0808462, 141.7052591 39.0805326, 141.7053522 39.0804875, 141.7054627 39.0804622, 141.7060478 39.0804092)",,,,,,
929022570,residential,False,False,78.56,"LINESTRING (141.7038184 39.0812941, 141.7038237 39.0812312, 141.7038621 39.0810385, 141.7033077 39.0809123)",,,,,,
107055908,unclassified,False,False,20.015,"LINESTRING (141.7037623 39.0824754, 141.7038939 39.0826236)",,,,,,
780432372,residential,False,True,55.493,"LINESTRING (141.7037623 39.0824754, 141.7034577 39.0829149)",,,,,,
107055908,unclassified,False,True,31.284,"LINESTRING (141.7037623 39.0824754, 141.7037302 39.0824073, 141.7037127 39.0823427, 141.7036955 39.0822005)",,,,,,
107055908,unclassified,False,False,59.583,"LINESTRING (141.7077032 39.0831309, 141.7077818 39.0831627, 141.707982 39.0832313, 141.7082134 39.0832589, 141.7083615 39.0832483)",,,,,,
107055908,unclassified,False,True,260.489,"LINESTRING (141.7077032 39.0831309, 141.7074701 39.0830319, 141.7069201 39.0828797, 141.7068403 39.0828744, 141.7067635 39.0828823, 141.7062035 39.0830444, 141.7059662 39.0830802, 141.7059128 39.0830977, 141.7058709 39.0831305, 141.7055634 39.0834026, 141.7055148 39.083439, 141.7052235 39.0835949, 141.7050677 39.0836399)",,,,,,
365435434,unclassified,False,False,128.687,"LINESTRING (141.7077032 39.0831309, 141.7079136 39.0827034, 141.7079261 39.0826424, 141.70792 39.0825737, 141.7078964 39.0825004, 141.7078521 39.0824426, 141.7074485 39.0821536)",,,,,3.0m〜5.5m,
111103571,unclassified,False,True,75.197,"LINESTRING (141.7098493 39.0813054, 141.7106797 39.0815099)",,,,,3.0m〜5.5m,
111142922,trunk,False,False,30.775,"LINESTRING (141.7098493 39.0813054, 141.7097209 39.0815636)",4,45,盛バイパス,,,
111142922,trunk,False,True,203.467,"LINESTRING (141.7098493 39.0813054, 141.7106913 39.0795963)",4,45,盛バイパス,,,
107055909,unclassified,False,True,356.80100000000004,"LINESTRING (141.7098493 39.0813054, 141.7097084 39.0812659, 141.7091045 39.0810963, 141.7088326 39.0810524, 141.7079057 39.0809662, 141.7077703 39.0809629, 141.7074916 39.0809835, 141.7072135 39.08097, 141.7065794 39.0808309, 141.7064779 39.0808032, 141.7064046 39.0807636, 141.7060931 39.0804406, 141.7060478 39.0804092)",,,,,,
107055909,unclassified,False,False,356.801,"LINESTRING (141.7060478 39.0804092, 141.7060931 39.0804406, 141.7064046 39.0807636, 141.7064779 39.0808032, 141.7065794 39.0808309, 141.7072135 39.08097, 141.7074916 39.0809835, 141.7077703 39.0809629, 141.7079057 39.0809662, 141.7088326 39.0810524, 141.7091045 39.0810963, 141.7097084 39.0812659, 141.7098493 39.0813054)",,,,,,
"[107055908, 107055909]",unclassified,False,"[False, True]",224.878,"LINESTRING (141.7060478 39.0804092, 141.7054627 39.0804622, 141.7053522 39.0804875, 141.7052591 39.0805326, 141.7049475 39.0808462, 141.7048123 39.080909, 141.7046457 39.0809563, 141.7043101 39.0810315, 141.7038184 39.0812941)",,,,,,
111091372,unclassified,False,True,207.92100000000002,"LINESTRING (141.7060478 39.0804092, 141.705151 39.080079, 141.7049974 39.080027, 141.7047785 39.0799633, 141.7045512 39.0799282, 141.7043773 39.0799261, 141.7041106 39.0799496, 141.7037761 39.0800003)",,,,,3.0m〜5.5m,
107055908,unclassified,False,False,31.284,"LINESTRING (141.7036955 39.0822005, 141.7037127 39.0823427, 141.7037302 39.0824073, 141.7037623 39.0824754)",,,,,,
107055908,unclassified,False,True,100.55999999999999,"LINESTRING (141.7036955 39.0822005, 141.7036772 39.0821022, 141.7036721 39.0820807, 141.7035887 39.0819777, 141.7035785 39.0819511, 141.7035486 39.0817502, 141.7035539 39.0817109, 141.7035732 39.0816544, 141.7036797 39.0813898, 141.7037216 39.0813438)",,,,,,
111091457,residential,False,True,55.391999999999996,"LINESTRING (141.7036955 39.0822005, 141.7034461 39.082159, 141.7032603 39.082128, 141.7030711 39.0820864)",,,,,3.0m〜5.5m,
107055908,unclassified,False,True,10.018,"LINESTRING (141.7037216 39.0813438, 141.7038184 39.0812941)",,,,,,
111091322,residential,False,True,42.523,"LINESTRING (141.7037216 39.0813438, 141.703229 39.081349)",,,,,3.0m〜5.5m,
107055908,unclassified,False,False,100.56,"LINESTRING (141.7037216 39.0813438, 141.7036797 39.0813898, 141.7035732 39.0816544, 141.7035539 39.0817109, 141.7035486 39.0817502, 141.7035785 39.0819511, 141.7035887 39.0819777, 141.7036721 39.0820807, 141.7036772 39.0821022, 141.7036955 39.0822005)",,,,,,
365435434,unclassified,False,True,128.687,"LINESTRING (141.7074485 39.0821536, 141.7078521 39.0824426, 141.7078964 39.0825004, 141.70792 39.0825737, 141.7079261 39.0826424, 141.7079136 39.0827034, 141.7077032 39.0831309)",,,,,3.0m〜5.5m,
1076068753,residential,False,False,10.39,"LINESTRING (141.705953 39.084634, 141.7058347 39.0846167)",,,,,,
111091358,residential,False,False,226.075,"LINESTRING (141.7032515 39.0851418, 141.703522 39.085184, 141.7036712 39.0851964, 141.7036607 39.0856345, 141.7039296 39.0856322, 141.7039463 39.0856099, 141.7040862 39.085347, 141.7040921 39.0853099, 141.7040905 39.0850832, 141.704541 39.0850905, 141.704699 39.085138)",,,,,3.0m〜5.5m,
111091372,unclassified,False,False,207.921,"LINESTRING (141.7037761 39.0800003, 141.7041106 39.0799496, 141.7043773 39.0799261, 141.7045512 39.0799282, 141.7047785 39.0799633, 141.7049974 39.080027, 141.705151 39.080079, 141.7060478 39.0804092)",,,,,3.0m〜5.5m,
111091373,unclassified,False,True,97.338,"LINESTRING (141.7054338 39.0846088, 141.7054303 39.0846846, 141.7053906 39.0847701, 141.7053282 39.0848168, 141.7052537 39.0848441, 141.7051792 39.0848479, 141.7050454 39.0848407, 141.7049882 39.084854, 141.7049326 39.0848743, 141.7048832 39.0849139, 141.7048292 39.0849682, 141.704699 39.085138)",,,,,3.0m〜5.5m,
111091437,unclassified,False,False,108.402,"LINESTRING (141.7054338 39.0846088, 141.7054119 39.0845681, 141.7053699 39.0845364, 141.7049682 39.0843255, 141.7047878 39.0842197, 141.7047073 39.084151, 141.7046345 39.0840663, 141.7046067 39.0839987, 141.704594 39.0839317)",,,,,3.0m〜5.5m,
1076068753,residential,False,True,34.71,"LINESTRING (141.7054338 39.0846088, 141.705647 39.0846014, 141.7058347 39.0846167)",,,,,,
111091322,residential,False,False,42.523,"LINESTRING (141.703229 39.081349, 141.7037216 39.0813438)",,,,,3.0m〜5.5m,
111091322,residential,False,True,39.436,"LINESTRING (141.703229 39.081349, 141.7027796 39.0814129)",,,,,3.0m〜5.5m,
929022570,residential,False,True,49.032,"LINESTRING (141.703229 39.081349, 141.7033077 39.0809123)",,,,,,
929022572,residential,False,False,83.12,"LINESTRING (141.703229 39.081349, 141.7030711 39.0820864)",,,,,,
111091432,residential,False,True,43.389,"LINESTRING (141.7080272 39.0841001, 141.7085028 39.0842265)",,,,,3.0m〜5.5m,
111142922,trunk,False,False,99.58700000000002,"LINESTRING (141.7080272 39.0841001, 141.7078386 39.0848342, 141.7078246 39.0848956, 141.7078035 39.0849787)",4,45,盛バイパス,,,
111142922,trunk,False,True,99.405,"LINESTRING (141.7080272 39.0841001, 141.70814 39.0836998, 141.7081935 39.0835524, 141.7082817 39.083379, 141.7083615 39.0832483)",4,45,盛バイパス,,,
111091386,unclassified,False,True,53.164,"LINESTRING (141.704594 39.0839317, 141.7046854 39.0839125, 141.7047474 39.0838853, 141.7050677 39.0836399)",,,,,,
111091437,unclassified,False,True,108.402,"LINESTRING (141.704594 39.0839317, 141.7046067 39.0839987, 141.7046345 39.0840663, 141.7047073 39.084151, 141.7047878 39.0842197, 141.7049682 39.0843255, 141.7053699 39.0845364, 141.7054119 39.0845681, 141.7054338 39.0846088)",,,,,3.0m〜5.5m,
111091322,residential,False,False,39.436,"LINESTRING (141.7027796 39.0814129, 141.703229 39.081349)",,,,,3.0m〜5.5m,
"[111091457, 111091388]",residential,False,False,112.08699999999999,"LINESTRING (141.7027796 39.0814129, 141.7026561 39.082092, 141.7030711 39.0820864)",,,,,3.0m〜5.5m,
"[111091408, 929022571]",residential,False,"[False, True]",113.12,"LINESTRING (141.7027796 39.0814129, 141.7029027 39.080736, 141.7033321 39.0807518)",,,,,3.0m〜5.5m,
111091358,residential,False,True,226.075,"LINESTRING (141.704699 39.085138, 141.704541 39.0850905, 141.7040905 39.0850832, 141.7040921 39.0853099, 141.7040862 39.085347, 141.7039463 39.0856099, 141.7039296 39.0856322, 141.7036607 39.0856345, 141.7036712 39.0851964, 141.703522 39.085184, 141.7032515 39.0851418)",,,,,3.0m〜5.5m,
111091373,unclassified,False,False,97.33799999999998,"LINESTRING (141.704699 39.085138, 141.7048292 39.0849682, 141.7048832 39.0849139, 141.7049326 39.0848743, 141.7049882 39.084854, 141.7050454 39.0848407, 141.7051792 39.0848479, 141.7052537 39.0848441, 141.7053282 39.0848168, 141.7053906 39.0847701, 141.7054303 39.0846846, 141.7054338 39.0846088)",,,,,3.0m〜5.5m,
104812599,unclassified,False,False,99.612,"LINESTRING (141.7091021 39.0843938, 141.7094965 39.0835519)",,,,,,
111091432,residential,False,False,54.97,"LINESTRING (141.7091021 39.0843938, 141.7085028 39.0842265)",,,,,3.0m〜5.5m,
816556997,residential,False,False,71.398,"LINESTRING (141.7091021 39.0843938, 141.7098792 39.0846139)",,,,,,
104812599,unclassified,False,True,99.52,"LINESTRING (141.7091021 39.0843938, 141.70875 39.0851633, 141.7087138 39.0852365)",,,,,,
413343562,residential,False,False,62.079,"LINESTRING (141.708472 39.0778263, 141.7091007 39.0780974)",,,,,,
785512332,residential,False,False,55.793,"LINESTRING (141.708472 39.0778263, 141.7079943 39.0774883)",,,,,,
111103574,unclassified,False,False,71.834,"LINESTRING (141.708472 39.0778263, 141.7086196 39.0780905, 141.7087196 39.078255, 141.7088217 39.0784123)",,,,,3.0m〜5.5m,
111103575,unclassified,False,False,40.848,"LINESTRING (141.711577 39.0810108, 141.7111774 39.080814)",,,,,3.0m〜5.5m,
111103665,unclassified,False,True,73.961,"LINESTRING (141.711577 39.0810108, 141.7122817 39.0813892)",,,,,3.0m〜5.5m,
111103590,unclassified,False,False,78.55199999999999,"LINESTRING (141.711577 39.0810108, 141.7113255 39.0813379, 141.7111829 39.081644)",,,,,3.0m〜5.5m,
111103590,unclassified,False,True,105.33500000000001,"LINESTRING (141.711577 39.0810108, 141.7122133 39.0802823, 141.7122536 39.0802229)",,,,,3.0m〜5.5m,
111103567,secondary,False,True,136.062,"LINESTRING (141.7137454 39.0787952, 141.7131194 39.0799182)",,230,丸森権現堂線,,5.5m〜13.0m,
780874371,tertiary,False,True,57.009,"LINESTRING (141.7137454 39.0787952, 141.7131565 39.0785631)",,,,,,
111103600,residential,False,True,64.342,"LINESTRING (141.7101897 39.0808871, 141.7107935 39.0806517, 141.7108626 39.0806591)",,,,,3.0m〜5.5m,
111103569,tertiary,False,True,152.714,"LINESTRING (141.712085 39.0774598, 141.7126061 39.0778813, 141.7126572 39.0779429, 141.7129905 39.0783374, 141.7131743 39.0785355)",,,,,5.5m〜13.0m,
111103578,unclassified,False,False,55.128,"LINESTRING (141.7116382 39.0794064, 141.7113606 39.0798529)",,,,,3.0m〜5.5m,
104812613,unclassified,False,False,88.16399999999999,"LINESTRING (141.7116382 39.0794064, 141.7117074 39.079442, 141.7120708 39.0797367, 141.712119 39.0797615, 141.7124421 39.0798757)",,,,,,
104812613,unclassified,False,True,67.548,"LINESTRING (141.7116382 39.0794064, 141.711029 39.0792273, 141.7109064 39.0791912)",,,,,,
111103574,unclassified,False,False,46.205,"LINESTRING (141.7102273 39.0793891, 141.7106913 39.0795963)",,,,,3.0m〜5.5m,
1075778715,residential,False,True,22.646,"LINESTRING (141.7102273 39.0793891, 141.710333 39.0792027)",,,,,,
111103574,unclassified,False,True,71.185,"LINESTRING (141.7102273 39.0793891, 141.709849 39.0791211, 141.7095803 39.0789972)",,,,,3.0m〜5.5m,
53456964,secondary,False,True,178.837,"LINESTRING (141.7131194 39.0799182, 141.7122817 39.0813892)",2,230,丸森権現堂線,40,,
111103567,secondary,False,False,136.062,"LINESTRING (141.7131194 39.0799182, 141.7137454 39.0787952)",,230,丸森権現堂線,,5.5m〜13.0m,
104812613,unclassified,False,True,59.239999999999995,"LINESTRING (141.7131194 39.0799182, 141.7130572 39.0799103, 141.7129178 39.0799058, 141.7127561 39.0799246, 141.7124421 39.0798757)",,,,,,
"[111103628, 111103622]",unclassified,False,False,74.79899999999999,"LINESTRING (141.7131194 39.0799182, 141.7135136 39.0799153, 141.7137724 39.079914, 141.7139857 39.0799218)",,,,,3.0m〜5.5m,
111103574,unclassified,False,True,46.205,"LINESTRING (141.7106913 39.0795963, 141.7102273 39.0793891)",,,,,3.0m〜5.5m,
111103623,unclassified,False,False,64.434,"LINESTRING (141.7106913 39.0795963, 141.7113606 39.0798529)",,,,,3.0m〜5.5m,
111142922,trunk,False,False,203.467,"LINESTRING (141.7106913 39.0795963, 141.7098493 39.0813054)",4,45,盛バイパス,,,
111142922,trunk,False,True,48.721000000000004,"LINESTRING (141.7106913 39.0795963, 141.7107247 39.0795333, 141.7109064 39.0791912)",4,45,盛バイパス,,,
111103571,unclassified,False,False,45.922,"LINESTRING (141.7111829 39.081644, 141.7106797 39.0815099)",,,,,3.0m〜5.5m,
111103642,unclassified,False,False,69.838,"LINESTRING (141.7111829 39.081644, 141.7109156 39.0822368)",,,,,3.0m〜5.5m,
111103590,unclassified,False,True,78.55199999999999,"LINESTRING (141.7111829 39.081644, 141.7113255 39.0813379, 141.711577 39.0810108)",,,,,3.0m〜5.5m,
111103575,unclassified,False,True,26.452,"LINESTRING (141.7108626 39.0806591, 141.7111214 39.0807865)",,,,,3.0m〜5.5m,
111103563,unclassified,False,True,99.77000000000001,"LINESTRING (141.7108626 39.0806591, 141.7108799 39.0805825, 141.7113606 39.0798529)",,,,,3.0m〜5.5m,
111103600,residential,False,False,64.342,"LINESTRING (141.7108626 39.0806591, 141.7107935 39.0806517, 141.7101897 39.0808871)",,,,,3.0m〜5.5m,
1075778773,unclassified,False,False,3.432,"LINESTRING (141.7131743 39.0785355, 141.7131565 39.0785631)",,,,,3.0m〜5.5m,
111103569,tertiary,False,False,152.714,"LINESTRING (141.7131743 39.0785355, 141.7129905 39.0783374, 141.7126572 39.0779429, 141.7126061 39.0778813, 141.712085 39.0774598)",,,,,5.5m〜13.0m,
111103578,unclassified,False,True,55.128,"LINESTRING (141.7113606 39.0798529, 141.7116382 39.0794064)",,,,,3.0m〜5.5m,
111103623,unclassified,False,False,37.937,"LINESTRING (141.7113606 39.0798529, 141.7117483 39.0800136)",,,,,3.0m〜5.5m,
