osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,tunnel
114267619,residential,False,True,52.937,"LINESTRING (130.4011273 32.4992424, 130.4006405 32.4990014)",,,,,
943464872,residential,False,True,111.048,"LINESTRING (130.4011273 32.4992424, 130.4010616 32.4992869, 130.4006134 32.500134)",,,,,
"[114267613, 114266669, 114064080]",trunk,False,"[False, True]",173.01600000000002,"LINESTRING (130.3950604 32.4987423, 130.394893 32.4986171, 130.3939907 32.4979097, 130.393913 32.4978663, 130.3938335 32.4978331, 130.3937767 32.497808, 130.3936937 32.4977834, 130.393639 32.4977773)",2,324,国道324号,yes,
114266669,trunk,False,True,96.298,"LINESTRING (130.3950604 32.4987423, 130.3953092 32.4989637, 130.3955579 32.4991567, 130.3957066 32.4992454, 130.3958355 32.4993015)",2,324,国道324号,,
942881041,residential,False,False,14.364,"LINESTRING (130.3950604 32.4987423, 130.3950132 32.4988112, 130.3949877 32.4988559)",,,,,
114267619,residential,False,False,52.937,"LINESTRING (130.4006405 32.4990014, 130.4011273 32.4992424)",,,,,
943464873,residential,False,False,69.837,"LINESTRING (130.4006405 32.4990014, 130.4009955 32.4984493)",,,,,
114267619,residential,False,True,138.486,"LINESTRING (130.4006405 32.4990014, 130.400111 32.4987052, 130.3999126 32.4986605, 130.3997576 32.4986518, 130.3995811 32.4986569, 130.3992771 32.4986567)",,,,,
114263157,motorway_link,False,True,228.68500000000003,"LINESTRING (130.3921671 32.4980499, 130.392017 32.4991485, 130.3920347 32.4993276, 130.3920913 32.4994679, 130.3921869 32.4995574, 130.3923178 32.4996261, 130.3927381 32.49974)",,324,松島有明道路,,
114064080,trunk,False,False,261.667,"LINESTRING (130.3927381 32.49974, 130.3928687 32.4993586, 130.3929136 32.4991866, 130.3929306 32.4989631, 130.3929035 32.4983519, 130.3929197 32.4982227, 130.3929751 32.4980956, 130.393071 32.4979761, 130.3931903 32.497896, 130.3933146 32.497827, 130.3934442 32.4977887, 130.393544 32.4977783, 130.393639 32.4977773)",2,324,国道324号,,
114263157,motorway_link,False,False,228.685,"LINESTRING (130.3927381 32.49974, 130.3923178 32.4996261, 130.3921869 32.4995574, 130.3920913 32.4994679, 130.3920347 32.4993276, 130.392017 32.4991485, 130.3921671 32.4980499)",,324,松島有明道路,,
114266677,unclassified,False,True,52.834,"LINESTRING (130.393639 32.4977773, 130.3939127 32.497362)",,,,,
"[114064080, 114266669, 114267613]",trunk,False,"[False, True]",173.01600000000002,"LINESTRING (130.393639 32.4977773, 130.3936937 32.4977834, 130.3937767 32.497808, 130.3938335 32.4978331, 130.393913 32.4978663, 130.3939907 32.4979097, 130.394893 32.4986171, 130.3950604 32.4987423)",2,324,国道324号,yes,
114064080,trunk,False,True,261.66700000000003,"LINESTRING (130.393639 32.4977773, 130.393544 32.4977783, 130.3934442 32.4977887, 130.3933146 32.497827, 130.3931903 32.497896, 130.393071 32.4979761, 130.3929751 32.4980956, 130.3929197 32.4982227, 130.3929035 32.4983519, 130.3929306 32.4989631, 130.3929136 32.4991866, 130.3928687 32.4993586, 130.3927381 32.49974)",2,324,国道324号,,
114261679,residential,False,False,92.029,"LINESTRING (130.3989561 32.4994388, 130.3992771 32.4986567)",,,,,
114261754,trunk,False,False,149.592,"LINESTRING (130.3989561 32.4994388, 130.3987581 32.4993853, 130.3986555 32.4993644, 130.3985528 32.499349, 130.3984501 32.4993379, 130.3983475 32.499333, 130.3980314 32.4993402, 130.3973771 32.4993625)",2,324,国道324号,,
114261754,trunk,False,True,41.152,"LINESTRING (130.3989561 32.4994388, 130.399153 32.4995136, 130.3993508 32.4996002)",2,324,国道324号,,
114261754,trunk,False,False,48.541,"LINESTRING (130.4010957 32.5002907, 130.4009527 32.500253, 130.4007955 32.5002047, 130.4006134 32.500134)",2,324,国道324号,,
114261754,trunk,False,True,21.109,"LINESTRING (130.4010957 32.5002907, 130.4012126 32.500314, 130.4013168 32.5003247)",2,324,国道324号,,
114267043,residential,False,False,57.38,"LINESTRING (130.4010957 32.5002907, 130.4010396 32.5003535, 130.4009286 32.5003952, 130.4005406 32.5004665)",,,,,
114261754,trunk,False,False,37.232,"LINESTRING (130.3973771 32.4993625, 130.3969809 32.4993838)",2,324,国道324号,,
