osmid,lanes,highway,oneway,reversed,length,ref,name,geometry,maxspeed,tunnel,junction
144565826,2,tertiary,False,False,66.105,,,"LINESTRING (136.5144556 34.7314384, 136.5137414 34.7315328)",,,
218399820,2,tertiary,False,False,48.492,,桜橋通り,"LINESTRING (136.5144556 34.7314384, 136.5143701 34.731008)",,,
218399820,2,tertiary,False,True,45.46,,桜橋通り,"LINESTRING (136.5144556 34.7314384, 136.5145357 34.7318419)",,,
29372682,,unclassified,False,False,46.675,,,"LINESTRING (136.5163144 34.7311817, 136.516395 34.7315962)",,,
144564053,,tertiary,False,True,85.844,,,"LINESTRING (136.5163144 34.7311817, 136.5153875 34.7313071)",,,
144572512,,unclassified,False,False,48.25,,,"LINESTRING (136.5163144 34.7311817, 136.5162246 34.7307541)",,,
72662992,,tertiary,False,False,46.128,,,"LINESTRING (136.5115904 34.7314227, 136.5116783 34.7318312)",,,
72662992,,tertiary,False,True,76.404,,,"LINESTRING (136.5115904 34.7314227, 136.5113976 34.7307541)",,,
144569900,,unclassified,False,False,34.071,,,"LINESTRING (136.5115904 34.7314227, 136.5119567 34.7313656)",,,
144569900,,unclassified,False,True,33.808,,,"LINESTRING (136.5115904 34.7314227, 136.5112251 34.7314708)",,,
72662992,,tertiary,False,False,54.659,,,"LINESTRING (136.5108224 34.7297043, 136.5110707 34.7301515)",,,
144561057,,unclassified,False,False,54.841,,,"LINESTRING (136.5108224 34.7297043, 136.5104745 34.729955, 136.5103955 34.7300474)",,,
72662988,2,tertiary,False,False,21.911,,,"LINESTRING (136.5116783 34.7318312, 136.5119152 34.7318008)",,,
72662992,,tertiary,False,True,46.128,,,"LINESTRING (136.5116783 34.7318312, 136.5115904 34.7314227)",,,
144562492,2,tertiary,False,False,18.902,,,"LINESTRING (136.5116783 34.7318312, 136.5114762 34.7318674)",30,,
72662992,,tertiary,False,False,76.404,,,"LINESTRING (136.5113976 34.7307541, 136.5115904 34.7314227)",,,
72662992,,tertiary,False,True,73.364,,,"LINESTRING (136.5113976 34.7307541, 136.5110707 34.7301515)",,,
144562288,,unclassified,False,False,34.192,,,"LINESTRING (136.5113976 34.7307541, 136.5117542 34.730661)",,,
144562288,,unclassified,False,True,34.929,,,"LINESTRING (136.5113976 34.7307541, 136.5110358 34.7308554)",,,
72662988,2,tertiary,False,False,48.307,,,"LINESTRING (136.5123716 34.7317335, 136.5128912 34.7316536)",,,
72662988,2,tertiary,False,True,42.373,,,"LINESTRING (136.5123716 34.7317335, 136.5119152 34.7318008)",,,
218399821,,unclassified,False,True,58.137,,上浜通り,"LINESTRING (136.5123716 34.7317335, 136.5124614 34.7322511)",,,
218399822,,unclassified,False,False,46.43,,上浜通り,"LINESTRING (136.5123716 34.7317335, 136.5123001 34.7313201)",,,
372788737,2,tertiary,False,True,42.125,,,"LINESTRING (136.5118335 34.7358847, 136.5119023 34.7362593)",,,
29395733,,unclassified,False,True,135.947,,,"LINESTRING (136.5118335 34.7358847, 136.5110942 34.7360786, 136.5110518 34.736228, 136.5110072 34.7366579)",,,
372788737,2,tertiary,False,False,88.90299999999999,,,"LINESTRING (136.5118335 34.7358847, 136.5117022 34.735216, 136.5117121 34.7350941)",,,
547383851,,unclassified,False,False,49.134,,,"LINESTRING (136.5118335 34.7358847, 136.5118972 34.7358676, 136.5123445 34.7357472)",,,
29395733,,unclassified,False,False,63.918,,,"LINESTRING (136.5109499 34.7372308, 136.5110072 34.7366579)",,,
29395733,,unclassified,False,True,105.45299999999999,,,"LINESTRING (136.5109499 34.7372308, 136.5109352 34.7373016, 136.5109333 34.7376572, 136.5109707 34.7380075, 136.5110045 34.7381745)",,,
144562645,,tertiary,False,True,28.546000000000003,,,"LINESTRING (136.5109499 34.7372308, 136.5109856 34.7372364, 136.5112553 34.737188)",,,
"[372788736, 144568961, 372788733, 372788734, 372788735]",,unclassified,False,"[False, True]",93.14500000000001,,,"LINESTRING (136.5109499 34.7372308, 136.5108718 34.7372331, 136.5106755 34.7372207, 136.5106165 34.7371949, 136.5105636 34.7371947, 136.5105252 34.7371952, 136.5105141 34.7371953, 136.5104574 34.737201, 136.5103556 34.7372148, 136.5102055 34.7372526, 136.5100442 34.7372929, 136.5099619 34.7373212)",,yes,
29395733,,unclassified,False,False,105.453,,,"LINESTRING (136.5110045 34.7381745, 136.5109707 34.7380075, 136.5109333 34.7376572, 136.5109352 34.7373016, 136.5109499 34.7372308)",,,
144562791,,unclassified,False,True,41.602000000000004,,,"LINESTRING (136.5110045 34.7381745, 136.5110642 34.7381759, 136.5114596 34.7381852)",,,
29395733,,unclassified,False,True,63.918,,,"LINESTRING (136.5110072 34.7366579, 136.5109499 34.7372308)",,,
373171616,,unclassified,False,False,87.469,,,"LINESTRING (136.5110072 34.7366579, 136.5119524 34.7365336)",,,
29395733,,unclassified,False,False,135.947,,,"LINESTRING (136.5110072 34.7366579, 136.5110518 34.736228, 136.5110942 34.7360786, 136.5118335 34.7358847)",,,
"[26369856, 602297875]",3,trunk,True,False,223.25699999999998,23,国道23号,"LINESTRING (136.5122303 34.7297365, 136.512635 34.7305069, 136.5126879 34.7306424, 136.5127682 34.7308988, 136.5128696 34.7314911, 136.5128912 34.7316536)",,,
144562857,,unclassified,False,False,44.217,,,"LINESTRING (136.5122303 34.7297365, 136.512146 34.7297637, 136.5117924 34.7299052)",,,
144562771,,residential,False,False,60.793,,,"LINESTRING (136.5148124 34.7298408, 136.5141561 34.7299301)",,,
144568046,,residential,False,True,33.178,,,"LINESTRING (136.5148124 34.7298408, 136.5148707 34.7301353)",,,
144562561,,residential,False,True,11.16,,,"LINESTRING (136.5134867 34.7299194, 136.5135075 34.7300183)",,,
144563264,,residential,False,True,32.404,,,"LINESTRING (136.5134867 34.7299194, 136.513164 34.7299557, 136.5131354 34.729959)",,,
144562857,,unclassified,False,False,31.298,,,"LINESTRING (136.5117924 34.7299052, 136.5114743 34.7300095)",,,
144562857,,unclassified,False,True,44.217,,,"LINESTRING (136.5117924 34.7299052, 136.512146 34.7297637, 136.5122303 34.7297365)",,,
218399823,,unclassified,False,True,78.375,,上浜通り,"LINESTRING (136.5117924 34.7299052, 136.5120029 34.7302492, 136.512068 34.7303941, 136.512124 34.7305529)",,,
144562771,,residential,False,False,60.078,,,"LINESTRING (136.5141561 34.7299301, 136.5135075 34.7300183)",,,
144562771,,residential,False,True,60.793,,,"LINESTRING (136.5141561 34.7299301, 136.5148124 34.7298408)",,,
218399820,2,tertiary,False,True,83.508,,桜橋通り,"LINESTRING (136.5141561 34.7299301, 136.5143033 34.7306713)",,,
144569822,,residential,False,False,61.818,,,"LINESTRING (136.5131354 34.729959, 136.5132365 34.7305087)",,,
144563264,,residential,False,False,32.404,,,"LINESTRING (136.5131354 34.729959, 136.513164 34.7299557, 136.5134867 34.7299194)",,,
144563264,,residential,False,True,51.283,,,"LINESTRING (136.5131354 34.729959, 136.5127116 34.7301118, 136.512622 34.7301452)",,,
144562561,,residential,False,False,11.16,,,"LINESTRING (136.5135075 34.7300183, 136.5134867 34.7299194)",,,
144562771,,residential,False,True,60.078,,,"LINESTRING (136.5135075 34.7300183, 136.5141561 34.7299301)",,,
1019956470,,residential,False,False,50.163,,,"LINESTRING (136.5135075 34.7300183, 136.5135908 34.7304642)",,,
144562857,,unclassified,False,False,40.121,,,"LINESTRING (136.5114743 34.7300095, 136.5110707 34.7301515)",,,
144562857,,unclassified,False,True,31.298,,,"LINESTRING (136.5114743 34.7300095, 136.5117924 34.7299052)",,,
144568039,,unclassified,False,False,76.856,,,"LINESTRING (136.5114743 34.7300095, 136.5116302 34.7303435, 136.5117542 34.730661)",,,
144561057,,unclassified,False,False,31.628,,,"LINESTRING (136.5103955 34.7300474, 136.5103231 34.7301049, 136.5101921 34.7302527, 136.5101815 34.7302694)",,,
144561057,,unclassified,False,True,54.841,,,"LINESTRING (136.5103955 34.7300474, 136.5104745 34.729955, 136.5108224 34.7297043)",,,
144562443,,unclassified,False,False,35.54,,,"LINESTRING (136.5103955 34.7300474, 136.5104066 34.7301268, 136.5104822 34.7303583)",,,
144565854,,residential,False,True,122.498,,,"LINESTRING (136.5187392 34.730083, 136.5174157 34.7302577)",,,
26369909,2,secondary,False,False,208.9,114,上浜高茶屋久居線,"LINESTRING (136.5187392 34.730083, 136.5188001 34.7303577, 136.5190038 34.7314417, 136.5190908 34.7319392)",,,
72662992,,tertiary,False,False,73.364,,,"LINESTRING (136.5110707 34.7301515, 136.5113976 34.7307541)",,,
72662992,,tertiary,False,True,54.659,,,"LINESTRING (136.5110707 34.7301515, 136.5108224 34.7297043)",,,
144562857,,unclassified,False,False,29.697,,,"LINESTRING (136.5110707 34.7301515, 136.5107719 34.7302565)",,,
144562857,,unclassified,False,True,40.121,,,"LINESTRING (136.5110707 34.7301515, 136.5114743 34.7300095)",,,
144562857,,unclassified,False,True,28.793,,,"LINESTRING (136.5104822 34.7303583, 136.5107719 34.7302565)",,,
144562443,,unclassified,False,True,35.54,,,"LINESTRING (136.5104822 34.7303583, 136.5104066 34.7301268, 136.5103955 34.7300474)",,,
144574123,,unclassified,False,True,68.577,,,"LINESTRING (136.5104822 34.7303583, 136.5105804 34.7306918, 136.5106775 34.7309535)",,,
144569822,,residential,False,False,34.506,,,"LINESTRING (136.5132365 34.7305087, 136.5132993 34.7308147)",,,
144569822,,residential,False,True,61.818,,,"LINESTRING (136.5132365 34.7305087, 136.5131354 34.729959)",,,
1237117213,,residential,False,False,32.754,,,"LINESTRING (136.5132365 34.7305087, 136.513274 34.730504, 136.5135908 34.7304642)",,,
144563264,,residential,False,False,51.283,,,"LINESTRING (136.512622 34.7301452, 136.5127116 34.7301118, 136.5131354 34.729959)",,,
144565854,,residential,False,False,122.498,,,"LINESTRING (136.5174157 34.7302577, 136.5187392 34.730083)",,,
144565854,,residential,False,True,113.504,,,"LINESTRING (136.5174157 34.7302577, 136.5161909 34.7304272)",,,
144564307,,residential,False,True,59.428,,,"LINESTRING (136.5174157 34.7302577, 136.5173434 34.7298929, 136.5173112 34.7297302)",,,
144561036,,residential,False,False,2.33,,,"LINESTRING (136.5161909 34.7304272, 136.5161658 34.7304309)",,,
144565854,,residential,False,False,113.504,,,"LINESTRING (136.5161909 34.7304272, 136.5174157 34.7302577)",,,
144561036,,residential,False,False,60.748,,,"LINESTRING (136.5149608 34.7305908, 136.5143055 34.7306826)",,,
144568046,,residential,False,False,51.314,,,"LINESTRING (136.5149608 34.7305908, 136.5148707 34.7301353)",,,
144561036,,residential,False,True,111.58,,,"LINESTRING (136.5149608 34.7305908, 136.5159745 34.7304526, 136.5159837 34.7304535, 136.5161658 34.7304309)",,,
144568046,,residential,False,True,36.998,,,"LINESTRING (136.5149608 34.7305908, 136.5149587 34.730621, 136.5150085 34.7309207)",,,
144562288,,unclassified,False,False,9.996,,,"LINESTRING (136.512124 34.7305529, 136.512161 34.7306375)",,,
1237117221,,unclassified,False,True,9.996,,上浜通り,"LINESTRING (136.512124 34.7305529, 136.512161 34.7306375)",,,
144562288,,unclassified,False,True,35.868,,,"LINESTRING (136.512124 34.7305529, 136.5117542 34.730661)",,,
218399823,,unclassified,False,False,78.375,,上浜通り,"LINESTRING (136.512124 34.7305529, 136.512068 34.7303941, 136.5120029 34.7302492, 136.5117924 34.7299052)",,,
144561036,,residential,False,True,60.748,,,"LINESTRING (136.5143055 34.7306826, 136.5149608 34.7305908)",,,
218399820,2,tertiary,False,False,1.272,,桜橋通り,"LINESTRING (136.5143055 34.7306826, 136.5143033 34.7306713)",,,
218399820,2,tertiary,False,True,36.661,,桜橋通り,"LINESTRING (136.5143055 34.7306826, 136.5143701 34.731008)",,,
144562288,,unclassified,False,False,35.868,,,"LINESTRING (136.5117542 34.730661, 136.512124 34.7305529)",,,
144562288,,unclassified,False,True,34.192,,,"LINESTRING (136.5117542 34.730661, 136.5113976 34.7307541)",,,
144568039,,unclassified,False,False,80.53200000000001,,,"LINESTRING (136.5117542 34.730661, 136.5118792 34.7310542, 136.5119567 34.7313656)",,,
144568039,,unclassified,False,True,76.856,,,"LINESTRING (136.5117542 34.730661, 136.5116302 34.7303435, 136.5114743 34.7300095)",,,
144561452,,residential,False,False,60.604,,,"LINESTRING (136.51365 34.730765, 136.5143033 34.7306713)",,,
144561452,,residential,False,True,4.852,,,"LINESTRING (136.51365 34.730765, 136.5135977 34.7307725)",,,
1019956470,,residential,False,True,33.882,,,"LINESTRING (136.51365 34.730765, 136.5135908 34.7304642)",,,
144569822,,residential,False,True,34.506,,,"LINESTRING (136.5132993 34.7308147, 136.5132365 34.7305087)",,,
1019956471,,residential,False,False,27.671,,,"LINESTRING (136.5132993 34.7308147, 136.5133321 34.7308106, 136.5135977 34.7307725)",,,
1019956471,,residential,False,True,35.522,,,"LINESTRING (136.5132993 34.7308147, 136.5130042 34.7308576, 136.5129165 34.7308702)",,,
602297876,3,trunk,True,False,85.10900000000001,23,国道23号,"LINESTRING (136.5129165 34.7308702, 136.5128612 34.7306967, 136.5128068 34.7305391, 136.5127599 34.73043, 136.512622 34.7301452)",,,
1019956471,,residential,False,False,35.522,,,"LINESTRING (136.5129165 34.7308702, 136.5130042 34.7308576, 136.5132993 34.7308147)",,,
144562288,,unclassified,False,False,34.512,,,"LINESTRING (136.5106775 34.7309535, 136.5110358 34.7308554)",,,
1237117217,,unclassified,False,True,16.426,,,"LINESTRING (136.5106775 34.7309535, 136.5105016 34.7309839)",,,
144565742,,unclassified,False,True,66.41300000000001,,,"LINESTRING (136.5106775 34.7309535, 136.5107651 34.7312433, 136.5108622 34.7315311)",,,
144574123,,unclassified,False,False,68.577,,,"LINESTRING (136.5106775 34.7309535, 136.5105804 34.7306918, 136.5104822 34.7303583)",,,
144570659,,unclassified,False,True,92.497,,,"LINESTRING (136.5103068 34.7312237, 136.510394 34.7315359, 136.5104216 34.7317179, 136.5104417 34.7320456)",,,
144562859,,unclassified,False,True,85.555,,,"LINESTRING (136.5137414 34.7315328, 136.5135977 34.7307725)",,,
144565826,2,tertiary,False,True,66.105,,,"LINESTRING (136.5137414 34.7315328, 136.5144556 34.7314384)",,,
218401213,,unclassified,False,False,67.903,,,"LINESTRING (136.5137414 34.7315328, 136.5138557 34.7321362)",,,
144565826,2,tertiary,False,False,64.215,,,"LINESTRING (136.5137414 34.7315328, 136.5131372 34.7316188, 136.5130486 34.7316292)",,,
144569900,,unclassified,False,False,33.834,,,"LINESTRING (136.5108622 34.7315311, 136.5112251 34.7314708)",,,
144565742,,unclassified,False,False,66.41300000000001,,,"LINESTRING (136.5108622 34.7315311, 136.5107651 34.7312433, 136.5106775 34.7309535)",,,
144567221,,unclassified,False,False,46.306999999999995,,,"LINESTRING (136.5108622 34.7315311, 136.5109703 34.7318884, 136.510982 34.7319357)",,,
144562304,,unclassified,False,True,54.266,,,"LINESTRING (136.5176786 34.7316321, 136.5177685 34.7321145)",,,
72662988,2,tertiary,False,False,42.373,,,"LINESTRING (136.5119152 34.7318008, 136.5123716 34.7317335)",,,
72662988,2,tertiary,False,True,21.911,,,"LINESTRING (136.5119152 34.7318008, 136.5116783 34.7318312)",,,
144572897,,unclassified,False,True,55.178,,,"LINESTRING (136.5119152 34.7318008, 136.5119992 34.7322922)",,,
144562492,2,tertiary,False,False,45.796,,,"LINESTRING (136.5114762 34.7318674, 136.510982 34.7319357)",30,,
144562492,2,tertiary,False,True,18.902,,,"LINESTRING (136.5114762 34.7318674, 136.5116783 34.7318312)",30,,
144573719,,unclassified,False,True,81.29599999999999,,,"LINESTRING (136.5114762 34.7318674, 136.511483 34.7319082, 136.5115947 34.732592)",,,
144562492,2,tertiary,False,False,22.707,,,"LINESTRING (136.510982 34.7319357, 136.5107396 34.7319806)",30,,
144562492,2,tertiary,False,True,45.796,,,"LINESTRING (136.510982 34.7319357, 136.5114762 34.7318674)",30,,
144567221,,unclassified,False,True,46.306999999999995,,,"LINESTRING (136.510982 34.7319357, 136.5109703 34.7318884, 136.5108622 34.7315311)",,,
144575780,,unclassified,False,True,80.283,,,"LINESTRING (136.510982 34.7319357, 136.5109952 34.7319935, 136.5110949 34.7326406, 136.5110969 34.7326514)",,,
218399820,2,tertiary,False,False,11.256,,桜橋通り,"LINESTRING (136.5145556 34.7319418, 136.5145357 34.7318419)",,,
218399820,2,tertiary,False,True,27.546,,桜橋通り,"LINESTRING (136.5145556 34.7319418, 136.5146041 34.7321863)",,,
144564128,,unclassified,False,True,31.724999999999998,,,"LINESTRING (136.5145556 34.7319418, 136.5142532 34.7319771, 136.5142155 34.7319918)",,,
144564128,,unclassified,False,False,31.724999999999998,,,"LINESTRING (136.5142155 34.7319918, 136.5142532 34.7319771, 136.5145556 34.7319418)",,,
144564128,,unclassified,False,True,36.666,,,"LINESTRING (136.5142155 34.7319918, 136.5139217 34.7321186, 136.5138557 34.7321362)",,,
144578307,,unclassified,False,True,116.52099999999999,,,"LINESTRING (136.5142155 34.7319918, 136.5143028 34.7321859, 136.5143521 34.7323173, 136.5143902 34.7324584, 136.5144103 34.73256, 136.5144267 34.7327074, 136.514406 34.7330149)",,,
144566812,2,tertiary,False,False,39.368,,,"LINESTRING (136.5104417 34.7320456, 136.5100225 34.7321272)",,,
144562492,2,tertiary,False,True,28.175000000000004,,,"LINESTRING (136.5104417 34.7320456, 136.5105201 34.732031, 136.5105582 34.732022, 136.5106249 34.7320056, 136.5107396 34.7319806)",30,,
