osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,est_width
120483309,,,,unclassified,False,True,41.304,"LINESTRING (131.2035841 34.1680331, 131.203572 34.16808, 131.2036199 34.168142, 131.203715 34.1682839, 131.2037591 34.1683636)",,,
120484355,,,,unclassified,False,False,80.843,"LINESTRING (131.2035841 34.1680331, 131.2036166 34.167992, 131.2035698 34.1677079, 131.2035667 34.1675993, 131.2036074 34.1674891, 131.2037004 34.1673405)",,,
264742100,2,435,国道435号,trunk,False,False,9.427,"LINESTRING (131.2011973 34.1659892, 131.2011236 34.1659303)",,,
120481981,,,,unclassified,False,True,101.462,"LINESTRING (131.2011973 34.1659892, 131.2012456 34.1659555, 131.2012685 34.165919, 131.2012804 34.1656539, 131.2012859 34.1655325, 131.2013003 34.1651814, 131.2013156 34.1651014)",,,
264742100,2,435,国道435号,trunk,False,True,43.738,"LINESTRING (131.2011973 34.1659892, 131.2014408 34.1662191, 131.2014877 34.1662977)",,,
120482322,,,,tertiary,False,True,87.898,"LINESTRING (131.2045564 34.1670237, 131.2048516 34.1677755)",,,5.5m〜13.0m
264742102,2,435,国道435号,trunk,False,False,28.698,"LINESTRING (131.2045564 34.1670237, 131.2048673 34.1670446)",,,
344262385,2,435,国道435号,trunk,False,True,31.396,"LINESTRING (131.2045564 34.1670237, 131.2042224 34.1669658)",,,
120485639,,,,unclassified,False,False,70.056,"LINESTRING (131.2013629 34.164596, 131.2006058 34.1646631)",,,
120481981,,,,unclassified,False,False,56.467,"LINESTRING (131.2013629 34.164596, 131.2013665 34.1646284, 131.2013429 34.1649519, 131.2013156 34.1651014)",,,
120482038,,,,unclassified,False,True,185.533,"LINESTRING (131.2013629 34.164596, 131.2017077 34.1645702, 131.2019929 34.1645689, 131.2022238 34.1645945, 131.2024544 34.164642, 131.2027223 34.1647326, 131.2030461 34.1648753, 131.2032528 34.1650034)",,,
264742102,2,435,国道435号,trunk,False,True,28.698,"LINESTRING (131.2048673 34.1670446, 131.2045564 34.1670237)",,,
120485215,,,,unclassified,False,True,186.08599999999998,"LINESTRING (131.2048673 34.1670446, 131.2046808 34.1663162, 131.2045911 34.1660347, 131.2045123 34.1658798, 131.2044166 34.1657636, 131.2043204 34.1656847, 131.2042237 34.165594, 131.2041389 34.1655283)",,,
"[120483574, 264742101, 264742102]",2,435,国道435号,trunk,False,False,42.581,"LINESTRING (131.2048673 34.1670446, 131.2049235 34.1670449, 131.2052898 34.1670531, 131.2053299 34.1670553)",yes,,
120482458,,,,unclassified,True,False,55.054,"LINESTRING (131.2044002 34.1689148, 131.2044409 34.1689987, 131.20458 34.1691495, 131.2047866 34.1692799)",,,3.0m〜5.5m
120483309,,,,unclassified,False,False,85.665,"LINESTRING (131.2044002 34.1689148, 131.2040859 34.1686782, 131.2039157 34.1685353, 131.2037901 34.1684256, 131.2037591 34.1683636)",,,
"[120484877, 120485550]",,,,unclassified,False,"[False, True]",234.05400000000006,"LINESTRING (131.2022686 34.1688536, 131.2027122 34.1693261, 131.202849 34.1694515, 131.202925 34.169496, 131.203016 34.169539, 131.2033885 34.1696285, 131.2034693 34.169656, 131.203554 34.169716, 131.203697 34.1698601, 131.2037905 34.1700185, 131.2038644 34.1700867, 131.2040386 34.1702371, 131.2040698 34.1702375)",,,
120485690,,,,unclassified,False,False,17.386,"LINESTRING (131.2022686 34.1688536, 131.2021999 34.1687746, 131.202142 34.1687401)",,,
120481682,2,316,国道316号,trunk,False,False,13.842,"LINESTRING (131.2092191 34.1696561, 131.2092137 34.1697805)",,,
120481682,2,316,国道316号,trunk,False,True,115.30599999999998,"LINESTRING (131.2092191 34.1696561, 131.2092182 34.1693128, 131.2092099 34.1689644, 131.2092121 34.1686192)",,,
120482011,,,,residential,False,True,210.767,"LINESTRING (131.2092191 34.1696561, 131.209111 34.169597, 131.208673 34.16951, 131.2081848 34.1695028, 131.2081872 34.1693116, 131.208192 34.1689304, 131.2082004 34.1684913)",,,
"[465554773, 120485286]",,,,residential,False,False,80.172,"LINESTRING (131.2046991 34.1649762, 131.2044587 34.1652233, 131.2041389 34.1655283)",yes,,
120482038,,,,unclassified,False,False,185.53300000000002,"LINESTRING (131.2032528 34.1650034, 131.2030461 34.1648753, 131.2027223 34.1647326, 131.2024544 34.164642, 131.2022238 34.1645945, 131.2019929 34.1645689, 131.2017077 34.1645702, 131.2013629 34.164596)",,,
120482038,,,,unclassified,False,True,100.71700000000001,"LINESTRING (131.2032528 34.1650034, 131.203588 34.165164, 131.2038166 34.1652869, 131.2040037 34.165428, 131.2041389 34.1655283)",,,
"[465554768, 465554769, 465554770]",,,,unclassified,False,False,98.184,"LINESTRING (131.2032528 34.1650034, 131.2032889 34.1649479, 131.2035202 34.164584, 131.2037427 34.164219)",yes,,
465554771,,,,unclassified,False,True,67.803,"LINESTRING (131.2032528 34.1650034, 131.2031865 34.1651171, 131.2031549 34.1652175, 131.203146 34.1655972)",,,
120484355,,,,unclassified,False,False,53.386,"LINESTRING (131.2037004 34.1673405, 131.2038682 34.1668809)",,,
120484355,,,,unclassified,False,True,80.843,"LINESTRING (131.2037004 34.1673405, 131.2036074 34.1674891, 131.2035667 34.1675993, 131.2035698 34.1677079, 131.2036166 34.167992, 131.2035841 34.1680331)",,,
525590177,,,,unclassified,False,False,78.849,"LINESTRING (131.2037004 34.1673405, 131.2039142 34.1674122, 131.2040169 34.1674989, 131.2040791 34.1675965, 131.2042355 34.1678521)",,,
525590177,,,,unclassified,False,True,25.627,"LINESTRING (131.2037004 34.1673405, 131.2036644 34.1673138, 131.2034584 34.1672288)",,,
120481645,2,316,国道316号,trunk,False,False,40.096999999999994,"LINESTRING (131.2102078 34.1644115, 131.2101948 34.1645237, 131.2101786 34.1646157, 131.2101342 34.1647662)",,,
120483486,,,,unclassified,False,False,160.59199999999998,"LINESTRING (131.2102078 34.1644115, 131.210032 34.1644004, 131.2098632 34.1643607, 131.2097208 34.164366, 131.2095827 34.1643638, 131.2094117 34.1643262, 131.2092271 34.1642994, 131.2089524 34.1642748, 131.2087005 34.1642588, 131.2085679 34.1642229, 131.2085052 34.1641816)",,,
120484355,,,,unclassified,False,True,53.386,"LINESTRING (131.2038682 34.1668809, 131.2037004 34.1673405)",,,
344262385,2,435,国道435号,trunk,False,False,33.927,"LINESTRING (131.2038682 34.1668809, 131.2042224 34.1669658)",,,
344262385,2,435,国道435号,trunk,False,True,77.298,"LINESTRING (131.2038682 34.1668809, 131.2030633 34.1666816)",,,
120482586,,,,tertiary,False,True,80.467,"LINESTRING (131.2058905 34.1696543, 131.206764 34.1696912)",,,
"[120482545, 120483086]",,,,tertiary,False,False,79.287,"LINESTRING (131.2058905 34.1696543, 131.205407 34.1696333, 131.2053394 34.1696334, 131.2051222 34.1696357, 131.2050348 34.1696616)",yes,,
543816438,,,,unclassified,False,True,139.64499999999998,"LINESTRING (131.2058905 34.1696543, 131.205796 34.1694134, 131.2057673 34.1691872, 131.2056915 34.1684146)",,,
120483714,,,,tertiary,False,False,107.214,"LINESTRING (131.2068548 34.1684717, 131.2056915 34.1684146)",,,
120482596,,,,tertiary,False,True,153.834,"LINESTRING (131.2068548 34.1684717, 131.2069178 34.1679757, 131.2069824 34.167497, 131.2070081 34.1670945)",,,
120483770,,,,tertiary,False,False,135.90800000000002,"LINESTRING (131.2068548 34.1684717, 131.2067962 34.1691506, 131.2067661 34.1694584, 131.206764 34.1696912)",,,
120485393,,,,tertiary,False,True,123.98499999999999,"LINESTRING (131.2068548 34.1684717, 131.2078072 34.1685072, 131.2079993 34.1685085, 131.2082004 34.1684913)",,,
120483494,,,,unclassified,False,True,30.617,"LINESTRING (131.2016728 34.1628462, 131.2015795 34.1631105)",,,
120482167,,,,unclassified,False,True,99.70800000000001,"LINESTRING (131.2016728 34.1628462, 131.2018418 34.162848, 131.2021919 34.1628213, 131.2024225 34.1627781, 131.2025861 34.1627891, 131.2027416 34.1628282)",,,
120481682,2,316,国道316号,trunk,False,False,101.511,"LINESTRING (131.2092213 34.1671339, 131.2092153 34.1680468)",,,
120483574,2,435,国道435号,trunk,False,True,203.669,"LINESTRING (131.2092213 34.1671339, 131.2070081 34.1670945)",,,
120481629,2,316,国道316号,trunk,False,True,93.619,"LINESTRING (131.2092213 34.1671339, 131.2092182 34.1667128, 131.2092265 34.1665713, 131.2092519 34.1664299, 131.2092874 34.1662969)",,,
120483574,2,435,国道435号,trunk,False,False,119.14399999999999,"LINESTRING (131.2092213 34.1671339, 131.2102327 34.1671562, 131.2103713 34.1671555, 131.2105131 34.1671319)",,,
120483017,,,,unclassified,False,False,155.078,"LINESTRING (131.2053299 34.1670553, 131.205438 34.1674738, 131.2055419 34.1678046, 131.2056396 34.1681129, 131.2056895 34.1683008, 131.2056915 34.1684146)",,,
120483574,2,435,国道435号,trunk,False,False,154.462,"LINESTRING (131.2053299 34.1670553, 131.2056464 34.1670627, 131.2070081 34.1670945)",,,
"[264742102, 264742101, 120483574]",2,435,国道435号,trunk,False,True,42.581,"LINESTRING (131.2053299 34.1670553, 131.2052898 34.1670531, 131.2049235 34.1670449, 131.2048673 34.1670446)",yes,,
120481629,2,316,国道316号,trunk,False,False,93.619,"LINESTRING (131.2092874 34.1662969, 131.2092519 34.1664299, 131.2092265 34.1665713, 131.2092182 34.1667128, 131.2092213 34.1671339)",,,
"[120481645, 120481629, 120483102]",2,316,国道316号,trunk,False,True,188.233,"LINESTRING (131.2092874 34.1662969, 131.2093079 34.1662225, 131.2093366 34.1661458, 131.2093737 34.1660548, 131.2094593 34.1658984, 131.2095567 34.1657463, 131.209717 34.165502, 131.2098841 34.165293, 131.2100137 34.1650676, 131.2100875 34.164917, 131.2101342 34.1647662)",yes,,
120485589,,,,tertiary,False,False,201.867,"LINESTRING (131.2092874 34.1662969, 131.2087756 34.1662547, 131.2071007 34.1661489)",,,
120485259,,,,unclassified,False,True,124.941,"LINESTRING (131.2103527 34.1702642, 131.2101592 34.1702546, 131.2099676 34.1702016, 131.2098179 34.1701422, 131.2097101 34.1700828, 131.2096189 34.1700085, 131.209566 34.1699332, 131.2095009 34.1698454, 131.2094539 34.169807, 131.2093666 34.1697911, 131.2092137 34.1697805)",,,
543818925,,,,unclassified,False,True,200.147,"LINESTRING (131.2103527 34.1702642, 131.2103429 34.1698768, 131.2103649 34.1698214, 131.210386 34.1696834, 131.2104042 34.1694105, 131.2104407 34.1692598, 131.2104665 34.169194, 131.2105697 34.1690975, 131.2106194 34.1690032, 131.2106355 34.1689133, 131.2106817 34.1687169, 131.2107127 34.1685224)",,,
543818926,,,,unclassified,False,False,55.976,"LINESTRING (131.2103527 34.1702642, 131.210504 34.1704734, 131.2105456 34.1705788, 131.2105492 34.1707275)",,,
543814779,,,,unclassified,False,False,38.550000000000004,"LINESTRING (131.2001696 34.1681342, 131.2001547 34.1681061, 131.2001494 34.1678287, 131.2001385 34.1677912)",,,
543814779,,,,unclassified,False,True,138.723,"LINESTRING (131.2001696 34.1681342, 131.2002124 34.1681493, 131.2004176 34.1681582, 131.2005644 34.1681756, 131.2006516 34.1681937, 131.2008333 34.1682614, 131.2008914 34.1682958, 131.2009513 34.168369, 131.2009951 34.1683916, 131.2010536 34.1684014, 131.2012701 34.1684031, 131.201357 34.1684212, 131.2015615 34.168494)",,,
120482438,,,,tertiary,False,True,49.01599999999999,"LINESTRING (131.2050348 34.1696616, 131.2048721 34.1694695, 131.2047942 34.1693507, 131.2047866 34.1692799)",,,
"[120482545, 120483086]",,,,tertiary,False,True,79.287,"LINESTRING (131.2050348 34.1696616, 131.2051222 34.1696357, 131.2053394 34.1696334, 131.205407 34.1696333, 131.2058905 34.1696543)",yes,,
120483574,2,435,国道435号,trunk,False,False,203.669,"LINESTRING (131.2070081 34.1670945, 131.2092213 34.1671339)",,,
120482596,,,,tertiary,False,False,153.834,"LINESTRING (131.2070081 34.1670945, 131.2069824 34.167497, 131.2069178 34.1679757, 131.2068548 34.1684717)",,,
120483574,2,435,国道435号,trunk,False,True,154.462,"LINESTRING (131.2070081 34.1670945, 131.2056464 34.1670627, 131.2053299 34.1670553)",,,
120483932,,,,tertiary,False,True,105.49099999999999,"LINESTRING (131.2070081 34.1670945, 131.2070693 34.1664692, 131.2071007 34.1661489)",,,
120483494,,,,unclassified,False,False,30.617,"LINESTRING (131.2015795 34.1631105, 131.2016728 34.1628462)",,,
120484724,,,,unclassified,False,True,52.378,"LINESTRING (131.2015795 34.1631105, 131.2014377 34.1635667)",,,
120483871,,,,unclassified,False,False,174.518,"LINESTRING (131.2015795 34.1631105, 131.2027882 34.1633624, 131.2027994 34.1631332, 131.2027416 34.1628282)",,,
120483486,,,,unclassified,False,True,379.917,"LINESTRING (131.2051119 34.1633237, 131.2052467 34.1633124, 131.2054129 34.1633143, 131.2055903 34.1633333, 131.2057756 34.1633637, 131.2059503 34.1633838, 131.2060269 34.1633964, 131.2060931 34.1633728, 131.2061401 34.163344, 131.206313 34.1633911, 131.2065008 34.163486, 131.2065612 34.1636025, 131.207143 34.1638939, 131.207281 34.1639794, 131.2073846 34.1640264, 131.2074332 34.1640229, 131.207698 34.1637854, 131.207788 34.1637331, 131.2078745 34.1637149, 131.2080371 34.1637166, 131.2081438 34.1637581, 131.2082359 34.1638305, 131.2083566 34.163982, 131.2084358 34.1640843, 131.2085052 34.1641816)",,,
120484565,,,,unclassified,False,False,235.50600000000003,"LINESTRING (131.2051119 34.1633237, 131.2050618 34.1632985, 131.2048902 34.1631542, 131.2048137 34.1631041, 131.2046836 34.1630857, 131.2044425 34.1630855, 131.204256 34.1630901, 131.204121 34.163113, 131.2040251 34.1631087, 131.2039313 34.1630888, 131.2038365 34.1630318, 131.2036822 34.1629406, 131.2035398 34.1628884, 131.2034203 34.1628568, 131.2032946 34.1628538, 131.203018 34.1628535, 131.2027416 34.1628282)",,,
120485445,,,,unclassified,False,False,191.38,"LINESTRING (131.2051119 34.1633237, 131.2051168 34.1634084, 131.2053172 34.1638617, 131.2054196 34.1640347, 131.2054665 34.1641745, 131.2054535 34.1642664, 131.2054028 34.164343, 131.2052865 34.1646859, 131.2052357 34.1647216, 131.2051304 34.1647794, 131.2050505 34.1648798)",,,
120482586,,,,tertiary,False,False,80.467,"LINESTRING (131.206764 34.1696912, 131.2058905 34.1696543)",,,
120482933,,,,tertiary,False,False,225.60700000000003,"LINESTRING (131.206764 34.1696912, 131.2071811 34.169713, 131.2079012 34.1697419, 131.2082521 34.169756, 131.2092137 34.1697805)",,,
120483770,,,,tertiary,False,True,135.90800000000002,"LINESTRING (131.206764 34.1696912, 131.2067661 34.1694584, 131.2067962 34.1691506, 131.2068548 34.1684717)",,,
120484724,,,,unclassified,False,False,52.378,"LINESTRING (131.2014377 34.1635667, 131.2015795 34.1631105)",,,
543814446,,,,tertiary,False,True,58.5,"LINESTRING (131.2014377 34.1635667, 131.2008208 34.1634393)",,,
465553170,,,,tertiary,False,False,224.879,"LINESTRING (131.2014377 34.1635667, 131.2024105 34.163769, 131.202758 34.1638583, 131.2032339 34.1640201, 131.2037427 34.164219)",,,
"[120484877, 120485550]",,,,unclassified,False,"[False, True]",234.05399999999997,"LINESTRING (131.2040698 34.1702375, 131.2040386 34.1702371, 131.2038644 34.1700867, 131.2037905 34.1700185, 131.203697 34.1698601, 131.203554 34.169716, 131.2034693 34.169656, 131.2033885 34.1696285, 131.203016 34.169539, 131.202925 34.169496, 131.202849 34.1694515, 131.2027122 34.1693261, 131.2022686 34.1688536)",,,
"[543814780, 120484453]",,,,"['unclassified', 'residential']",False,True,234.798,"LINESTRING (131.2040698 34.1702375, 131.204068 34.1698135, 131.2040153 34.1692419, 131.2040135 34.1692062, 131.2039923 34.1691729, 131.2038002 34.1690113, 131.2035194 34.168796, 131.2034001 34.1686949, 131.2033251 34.1685982, 131.2030993 34.1684454)",,,
120482447,,,,tertiary,False,False,7.158,"LINESTRING (131.204942 34.168381, 131.2049316 34.1684448)",,,5.5m〜13.0m
120483557,,,,tertiary,False,False,4.665,"LINESTRING (131.204942 34.168381, 131.2049463 34.1683392)",,,5.5m〜13.0m
"[120483714, 120482340, 120482645]",,,,tertiary,False,True,69.058,"LINESTRING (131.204942 34.168381, 131.2053164 34.1683985, 131.2056543 34.1684138, 131.2056915 34.1684146)",yes,,
543814777,,,,unclassified,False,True,86.626,"LINESTRING (131.2001385 34.1677912, 131.2003298 34.1677352, 131.200431 34.1677116, 131.200458 34.1676877, 131.2005336 34.1673987, 131.2005872 34.1672572, 131.2006047 34.167212)",,,
543814779,,,,unclassified,False,True,38.55,"LINESTRING (131.2001385 34.1677912, 131.2001494 34.1678287, 131.2001547 34.1681061, 131.2001696 34.1681342)",,,
120481964,,,,unclassified,True,False,61.216,"LINESTRING (131.2049125 34.1685635, 131.2044002 34.1689148)",,,3.0m〜5.5m
120482447,,,,tertiary,False,True,13.315,"LINESTRING (131.2049125 34.1685635, 131.2049316 34.1684448)",,,5.5m〜13.0m
120483772,,,,tertiary,False,True,80.538,"LINESTRING (131.2049125 34.1685635, 131.2048752 34.1687936, 131.2048297 34.1690975, 131.2048007 34.1692082, 131.2047866 34.1692799)",,,5.5m〜13.0m
120484082,,33,下関美祢線,primary,False,True,49.499,"LINESTRING (131.2014877 34.1662977, 131.2009722 34.1661703)",,,5.5m〜13.0m
120482601,,,,tertiary,False,False,50.675999999999995,"LINESTRING (131.2014877 34.1662977, 131.201462 34.1663887, 131.2012342 34.1666981)",,,
264742100,2,435,国道435号,trunk,False,False,43.738,"LINESTRING (131.2014877 34.1662977, 131.2014408 34.1662191, 131.2011973 34.1659892)",,,
344262385,2,435,国道435号,trunk,False,False,151.12,"LINESTRING (131.2014877 34.1662977, 131.2020365 34.1664359, 131.2021159 34.1664564, 131.2030633 34.1666816)",,,
120483574,2,435,国道435号,trunk,False,False,11.213,"LINESTRING (131.2105131 34.1671319, 131.2106319 34.1671094)",,,
120483574,2,435,国道435号,trunk,False,True,119.14399999999999,"LINESTRING (131.2105131 34.1671319, 131.2103713 34.1671555, 131.2102327 34.1671562, 131.2092213 34.1671339)",,,
543816046,,,,unclassified,False,False,117.698,"LINESTRING (131.2022807 34.1673069, 131.2012342 34.1666981)",,,
543816045,,,,unclassified,False,False,102.99000000000001,"LINESTRING (131.2022807 34.1673069, 131.2024523 34.1671841, 131.2026456 34.1671291, 131.2027284 34.1670726, 131.2028537 34.1669487, 131.2029972 34.1667823, 131.2030633 34.1666816)",,,
120482438,,,,tertiary,False,False,49.016,"LINESTRING (131.2047866 34.1692799, 131.2047942 34.1693507, 131.2048721 34.1694695, 131.2050348 34.1696616)",,,
120483772,,,,tertiary,False,False,80.538,"LINESTRING (131.2047866 34.1692799, 131.2048007 34.1692082, 131.2048297 34.1690975, 131.2048752 34.1687936, 131.2049125 34.1685635)",,,5.5m〜13.0m
"[120483753, 543814967, 543814969]",,,,"['unclassified', 'residential']",False,"[False, True]",162.202,"LINESTRING (131.202142 34.1687401, 131.2021945 34.1686803, 131.2024767 34.1684257, 131.2025043 34.1684095, 131.2026909 34.1684409, 131.2027692 34.1684267, 131.2028121 34.1684101, 131.2028356 34.1683957, 131.2028808 34.1683357, 131.2030449 34.1681276, 131.2030843 34.1680649, 131.2029744 34.167971, 131.203095 34.1677936)",,yes,
120484242,,,,unclassified,False,False,60.025,"LINESTRING (131.202142 34.1687401, 131.2017049 34.1685608, 131.2015615 34.168494)",,,
120485690,,,,unclassified,False,True,17.386,"LINESTRING (131.202142 34.1687401, 131.2021999 34.1687746, 131.2022686 34.1688536)",,,
543816046,,,,unclassified,False,True,117.698,"LINESTRING (131.2012342 34.1666981, 131.2022807 34.1673069)",,,
120482601,,,,tertiary,False,True,50.675999999999995,"LINESTRING (131.2012342 34.1666981, 131.201462 34.1663887, 131.2014877 34.1662977)",,,
120482038,,,,unclassified,False,False,100.71700000000001,"LINESTRING (131.2041389 34.1655283, 131.2040037 34.165428, 131.2038166 34.1652869, 131.203588 34.165164, 131.2032528 34.1650034)",,,
120485215,,,,unclassified,False,False,186.086,"LINESTRING (131.2041389 34.1655283, 131.2042237 34.165594, 131.2043204 34.1656847, 131.2044166 34.1657636, 131.2045123 34.1658798, 131.2045911 34.1660347, 131.2046808 34.1663162, 131.2048673 34.1670446)",,,
"[465554773, 120485286]",,,,residential,False,True,80.172,"LINESTRING (131.2041389 34.1655283, 131.2044587 34.1652233, 131.2046991 34.1649762)",yes,,
120485445,,,,unclassified,False,True,191.38,"LINESTRING (131.2050505 34.1648798, 131.2051304 34.1647794, 131.2052357 34.1647216, 131.2052865 34.1646859, 131.2054028 34.164343, 131.2054535 34.1642664, 131.2054665 34.1641745, 131.2054196 34.1640347, 131.2053172 34.1638617, 131.2051168 34.1634084, 131.2051119 34.1633237)",,,
465554765,,,,tertiary,False,True,141.09,"LINESTRING (131.2050505 34.1648798, 131.2047355 34.1646988, 131.2042832 34.164469, 131.2037427 34.164219)",,,
465554767,,,,tertiary,False,False,191.564,"LINESTRING (131.2050505 34.1648798, 131.2052817 34.1649975, 131.2054682 34.165079, 131.205668 34.165146, 131.2058539 34.1651876, 131.2060423 34.1652108, 131.2062471 34.1652117, 131.2064038 34.1652041, 131.2066107 34.165176, 131.2068047 34.1651331, 131.2070167 34.1650618)",,,
120481682,2,316,国道316号,trunk,False,True,101.511,"LINESTRING (131.2092153 34.1680468, 131.2092213 34.1671339)",,,
120484203,,,,unclassified,True,False,123.874,"LINESTRING (131.2092153 34.1680468, 131.2102755 34.1673601)",,,
120481682,2,316,国道316号,trunk,False,False,63.649,"LINESTRING (131.2092153 34.1680468, 131.2092151 34.1681379, 131.2092121 34.1686192)",,,
120485707,,,,tertiary,False,False,107.112,"LINESTRING (131.2092153 34.1680468, 131.2088578 34.1682693, 131.2086646 34.1683694, 131.2085216 34.1684193, 131.2084028 34.1684548, 131.2082905 34.1684795, 131.2082004 34.1684913)",,,
120482011,,,,residential,False,False,210.767,"LINESTRING (131.2082004 34.1684913, 131.208192 34.1689304, 131.2081872 34.1693116, 131.2081848 34.1695028, 131.208673 34.16951, 131.209111 34.169597, 131.2092191 34.1696561)",,,
120485393,,,,tertiary,False,False,123.985,"LINESTRING (131.2082004 34.1684913, 131.2079993 34.1685085, 131.2078072 34.1685072, 131.2068548 34.1684717)",,,
120485707,,,,tertiary,False,True,107.11200000000001,"LINESTRING (131.2082004 34.1684913, 131.2082905 34.1684795, 131.2084028 34.1684548, 131.2085216 34.1684193, 131.2086646 34.1683694, 131.2088578 34.1682693, 131.2092153 34.1680468)",,,
