osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
687264022,2,197,甲州街道,secondary,50,False,False,49.758,"LINESTRING (138.1610205 35.9847547, 138.1606692 35.9851003)",,
687264022,2,197,甲州街道,secondary,50,False,True,67.112,"LINESTRING (138.1610205 35.9847547, 138.1615006 35.9842928)",,
141284137,2,197,甲州街道,secondary,50,False,False,93.82400000000001,"LINESTRING (138.1570109 35.9869248, 138.1568736 35.9869212, 138.156617 35.9869144, 138.1565282 35.9869072, 138.156358 35.9868895, 138.1561815 35.9868484, 138.1560191 35.986806, 138.1559878 35.9867963)",,
"[141284137, 687264022]",2,197,甲州街道,secondary,50,False,True,401.561,"LINESTRING (138.1570109 35.9869248, 138.1571397 35.9869169, 138.1572081 35.9869126, 138.1574634 35.9868963, 138.1577094 35.9868574, 138.1580599 35.9867834, 138.158169 35.9867454, 138.1585037 35.9866305, 138.1590185 35.986449, 138.1593157 35.9862778, 138.1595161 35.9861127, 138.1599251 35.9857638, 138.1606157 35.985148, 138.1606692 35.9851003)",,
141284606,2,,,tertiary,,False,False,101.792,"LINESTRING (138.1570109 35.9869248, 138.1570147 35.9870289, 138.157019 35.987097, 138.1570405 35.9874192, 138.1570641 35.9875167, 138.1571372 35.987681, 138.1572227 35.9878101)",,
277267672,,20,甲州街道,trunk,,False,True,99.894,"LINESTRING (138.1536429 35.9865503, 138.15417 35.9862537, 138.1544861 35.9859742)",,
1060572607,,,,unclassified,,False,True,49.510999999999996,"LINESTRING (138.1536429 35.9865503, 138.1537083 35.9866243, 138.1538319 35.9867643, 138.1540055 35.9868804)",,
141284426,,,,tertiary,,False,False,9.197,"LINESTRING (138.1580563 35.9812664, 138.1581288 35.9813247)",,
1058535156,1,20,坂室バイパス,trunk,,True,False,66.55199999999999,"LINESTRING (138.1580563 35.9812664, 138.1576289 35.9816687, 138.1575936 35.9817304)",,
141284062,2,20,坂室バイパス,trunk,,False,False,86.521,"LINESTRING (138.1553439 35.9847057, 138.1549742 35.985424)",,
141284316,,,,unclassified,,False,True,55.408,"LINESTRING (138.1553439 35.9847057, 138.1547391 35.9847995)",,
"[141284049, 1058535154, 141284062]",2,20,坂室バイパス,trunk,,False,True,393.47400000000005,"LINESTRING (138.1553439 35.9847057, 138.1557383 35.9838186, 138.1560094 35.9833086, 138.1561346 35.9831361, 138.1562826 35.9829387, 138.1564466 35.9827587, 138.1566439 35.9825536, 138.1568278 35.982392, 138.1575936 35.9817304)",yes,
141284316,,,,unclassified,,False,False,34.706,"LINESTRING (138.1553439 35.9847057, 138.155421 35.984694, 138.1557237 35.9846512)",,
141284062,2,20,坂室バイパス,trunk,,False,True,86.521,"LINESTRING (138.1549742 35.985424, 138.1553439 35.9847057)",,
141284062,2,20,坂室バイパス,trunk,,False,False,75.31,"LINESTRING (138.1549742 35.985424, 138.1546061 35.9858389, 138.1544861 35.9859742)",,
141284153,,,,residential,,False,False,161.018,"LINESTRING (138.1549742 35.985424, 138.1550434 35.985461, 138.155081 35.9854811, 138.1551726 35.9854745, 138.1552181 35.9854146, 138.1552575 35.9852497, 138.1553196 35.9850992, 138.1553812 35.9850552, 138.1561977 35.9849341, 138.1563403 35.9848641)",,
141284541,,,,unclassified,,False,False,14.822,"LINESTRING (138.1539425 35.9812743, 138.153913 35.9813538, 138.1538933 35.9814015)",,
141284840,,,,unclassified,,False,False,113.288,"LINESTRING (138.1572959 35.9813114, 138.1564351 35.9820549)",,
141284840,,,,unclassified,,False,True,128.618,"LINESTRING (138.1572959 35.9813114, 138.1569537 35.9810513, 138.1563102 35.9816277)",,
386949719,,,,unclassified,,False,True,137.24099999999999,"LINESTRING (138.1572959 35.9813114, 138.1575317 35.981481, 138.1566836 35.9821791)",,
141284317,,,,unclassified,,False,False,50.574,"LINESTRING (138.1559125 35.9813063, 138.1563102 35.9816277)",,
141284338,,,,tertiary,,False,True,119.221,"LINESTRING (138.1559125 35.9813063, 138.1550232 35.9821011)",,
141284571,,,,unclassified,,False,True,23.919,"LINESTRING (138.1590186 35.9813442, 138.1592062 35.9814966)",,
546483932,,,,residential,,False,False,23.407,"LINESTRING (138.1590186 35.9813442, 138.1588269 35.9812019)",,
141284810,,,,unclassified,,False,True,52.751,"LINESTRING (138.1538933 35.9814015, 138.1535339 35.9817763)",,
141284541,,,,unclassified,,False,True,14.822,"LINESTRING (138.1538933 35.9814015, 138.153913 35.9813538, 138.1539425 35.9812743)",,
141284773,,,,unclassified,,False,True,41.540000000000006,"LINESTRING (138.1538933 35.9814015, 138.154254 35.981465, 138.1543223 35.9815155)",,
141284793,,,,unclassified,,False,True,49.036,"LINESTRING (138.1543223 35.9815155, 138.1547062 35.9818285)",,
141284773,,,,unclassified,,False,False,41.540000000000006,"LINESTRING (138.1543223 35.9815155, 138.154254 35.981465, 138.1538933 35.9814015)",,
141284317,,,,unclassified,,False,True,50.574,"LINESTRING (138.1563102 35.9816277, 138.1559125 35.9813063)",,
141284442,,,,unclassified,,False,True,39.784,"LINESTRING (138.1563102 35.9816277, 138.1560103 35.9818906)",,
141284840,,,,unclassified,,False,False,128.618,"LINESTRING (138.1563102 35.9816277, 138.1569537 35.9810513, 138.1572959 35.9813114)",,
141284810,,,,unclassified,,False,False,52.751,"LINESTRING (138.1535339 35.9817763, 138.1538933 35.9814015)",,
141284747,,,,unclassified,,False,True,109.66799999999999,"LINESTRING (138.1535339 35.9817763, 138.1532625 35.9821684, 138.1531656 35.982285, 138.1527543 35.9825002)",,
141284726,,,,unclassified,,False,True,41.622,"LINESTRING (138.1547062 35.9818285, 138.1550232 35.9821011)",,
141284793,,,,unclassified,,False,False,49.036,"LINESTRING (138.1547062 35.9818285, 138.1543223 35.9815155)",,
141284941,,,,unclassified,,False,True,136.182,"LINESTRING (138.1547062 35.9818285, 138.1543494 35.9821382, 138.1541116 35.9824272, 138.1540701 35.9825338, 138.1540371 35.9826208, 138.1540226 35.9826702, 138.1541946 35.9828146)",,
141284383,,,,unclassified,,False,True,71.717,"LINESTRING (138.1560103 35.9818906, 138.1554718 35.9823661)",,
141284442,,,,unclassified,,False,False,39.784,"LINESTRING (138.1560103 35.9818906, 138.1563102 35.9816277)",,
141284840,,,,unclassified,,False,True,42.365,"LINESTRING (138.1560103 35.9818906, 138.1564351 35.9820549)",,
141284840,,,,unclassified,,False,False,42.365,"LINESTRING (138.1564351 35.9820549, 138.1560103 35.9818906)",,
141284840,,,,unclassified,,False,True,113.288,"LINESTRING (138.1564351 35.9820549, 138.1572959 35.9813114)",,
386949718,,,,unclassified,,False,True,14.588,"LINESTRING (138.1564351 35.9820549, 138.1564477 35.9821857)",,
141284300,,,,tertiary,,False,True,46.192,"LINESTRING (138.1550232 35.9821011, 138.1546891 35.9824165)",,
141284338,,,,tertiary,,False,False,119.221,"LINESTRING (138.1550232 35.9821011, 138.1559125 35.9813063)",,
141284369,,,,unclassified,,False,True,49.976,"LINESTRING (138.1550232 35.9821011, 138.1554718 35.9823661)",,
141284726,,,,unclassified,,False,False,41.622,"LINESTRING (138.1550232 35.9821011, 138.1547062 35.9818285)",,
