osmid,highway,oneway,reversed,length,lanes,geometry,ref,name
131832035,unclassified,False,True,40.308,,"LINESTRING (140.3160966 35.6650721, 140.3161557 35.6647128)",,
582090029,tertiary,False,True,69.731,2,"LINESTRING (140.3160966 35.6650721, 140.3153335 35.6649778)",,
582090029,tertiary,False,False,135.404,2,"LINESTRING (140.3160966 35.6650721, 140.3163244 35.6650964, 140.3174407 35.6652154, 140.3175827 35.6652305)",,
131831259,unclassified,False,True,72.524,,"LINESTRING (140.3196562 35.6654682, 140.3197243 35.6654728, 140.3204562 35.6655227)",,
1084353001,trunk,False,False,126.607,2,"LINESTRING (140.3196562 35.6654682, 140.3196587 35.6654171, 140.3196628 35.6653212, 140.3197009 35.6644298, 140.3197052 35.6643303)",409,国道409号
1087742416,trunk,False,True,155.72,2,"LINESTRING (140.3196562 35.6654682, 140.3196538 35.6655212, 140.3196155 35.6663682, 140.3195936 35.6668677)",409,国道409号
"[1019346320, 1132152259]",tertiary,False,True,189.173,2,"LINESTRING (140.3196562 35.6654682, 140.3182362 35.6653054, 140.317713 35.6652454, 140.3175827 35.6652305)",,
177970951,tertiary,False,True,17.973,,"LINESTRING (140.3142746 35.6648615, 140.3142119 35.6647913, 140.3141534 35.6647334)",,
582090029,tertiary,False,False,96.58,2,"LINESTRING (140.3142746 35.6648615, 140.3147179 35.6648963, 140.3153335 35.6649778)",,
131832138,tertiary,False,False,168.03900000000002,,"LINESTRING (140.3198068 35.6614656, 140.3197432 35.6614656, 140.3194799 35.6614659, 140.3189304 35.6615257, 140.3188213 35.6615375, 140.3187134 35.6615493, 140.3185574 35.6615662, 140.31805 35.6616214, 140.3179596 35.6616187)",,
1084426999,trunk,False,True,51.02499999999999,2,"LINESTRING (140.3198068 35.6614656, 140.3198062 35.661487, 140.3198045 35.661597, 140.3198014 35.6617928, 140.319801 35.6618122, 140.3197968 35.6619244)",409,国道409号
131831436,unclassified,False,True,92.658,,"LINESTRING (140.3167687 35.6614416, 140.3164598 35.6622362)",,
131832567,tertiary,False,True,109.41999999999999,,"LINESTRING (140.3167687 35.6614416, 140.3178844 35.6616143, 140.3179596 35.6616187)",,
