osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge
292440148,unclassified,False,True,9.842,"LINESTRING (142.5748717 43.9032344, 142.57495 43.9031662)",,,,,
"[178433753, 178433755]",unclassified,False,"[False, True]",50.697,"LINESTRING (142.5748717 43.9032344, 142.57521 43.9035356, 142.575188 43.9036022)",,,,,
"[178433753, 178433892]",unclassified,False,True,161.089,"LINESTRING (142.5748717 43.9032344, 142.574676 43.9031129, 142.5741519 43.9028481, 142.5740715 43.9028219, 142.573958 43.9028145, 142.5738692 43.902853, 142.5735857 43.9033969)",,,,,
178433699,unclassified,False,False,64.506,"LINESTRING (142.5735857 43.9033969, 142.5743403 43.9035992)",,,,,
178433892,unclassified,False,True,7.617,"LINESTRING (142.5735857 43.9033969, 142.5735468 43.9034594)",,,,,
"[178433753, 178433892]",unclassified,False,False,161.089,"LINESTRING (142.5735857 43.9033969, 142.5738692 43.902853, 142.573958 43.9028145, 142.5740715 43.9028219, 142.5741519 43.9028481, 142.574676 43.9031129, 142.5748717 43.9032344)",,,,,
178433816,unclassified,False,True,88.333,"LINESTRING (142.5735468 43.9034594, 142.5725251 43.9031608)",,,,,
178433892,unclassified,False,False,7.617,"LINESTRING (142.5735468 43.9034594, 142.5735857 43.9033969)",,,,,
178433892,unclassified,False,True,84.563,"LINESTRING (142.5735468 43.9034594, 142.5731562 43.9041659)",,,,,
178433651,unclassified,False,False,63.412,"LINESTRING (142.575188 43.9036022, 142.5758439 43.9039214)",,,,,
178433755,unclassified,False,True,24.759,"LINESTRING (142.575188 43.9036022, 142.5750731 43.9038089)",,,,,
"[178433753, 178433755]",unclassified,False,"[False, True]",50.697,"LINESTRING (142.575188 43.9036022, 142.57521 43.9035356, 142.5748717 43.9032344)",,,,,
178433699,unclassified,False,False,63.171,"LINESTRING (142.5743403 43.9035992, 142.5750731 43.9038089)",,,,,
178433699,unclassified,False,True,64.506,"LINESTRING (142.5743403 43.9035992, 142.5735857 43.9033969)",,,,,
178433706,unclassified,False,True,93.136,"LINESTRING (142.5743403 43.9035992, 142.5739048 43.9043758)",,,,,
178433616,unclassified,False,False,49.565,"LINESTRING (142.5714552 43.9036963, 142.5720303 43.9038606)",,,,,
178433699,unclassified,False,True,63.171,"LINESTRING (142.5750731 43.9038089, 142.5743403 43.9035992)",,,,,
178433755,unclassified,False,False,24.759,"LINESTRING (142.5750731 43.9038089, 142.575188 43.9036022)",,,,,
178433755,unclassified,False,True,93.077,"LINESTRING (142.5750731 43.9038089, 142.5746476 43.9045878)",,,,,
178433616,unclassified,False,False,96.38,"LINESTRING (142.5720303 43.9038606, 142.5731562 43.9041659)",,,,,
178433616,unclassified,False,True,49.565,"LINESTRING (142.5720303 43.9038606, 142.5714552 43.9036963)",,,,,
178433640,unclassified,False,True,85.495,"LINESTRING (142.5720303 43.9038606, 142.5716299 43.9045733)",,,,,
1263363454,residential,False,True,87.33,"LINESTRING (142.5720303 43.9038606, 142.5725251 43.9031608)",,,,,
178433651,unclassified,False,True,63.412,"LINESTRING (142.5758439 43.9039214, 142.575188 43.9036022)",,,,,
178433700,unclassified,False,True,103.611,"LINESTRING (142.5758439 43.9039214, 142.5753959 43.9047955)",,,,,
178433799,unclassified,False,False,86.038,"LINESTRING (142.5758439 43.9039214, 142.5758837 43.9038513, 142.5759965 43.9039009, 142.5766915 43.9042365)",,,,,
178433616,unclassified,False,False,64.356,"LINESTRING (142.5731562 43.9041659, 142.5739048 43.9043758)",,,,,
178433616,unclassified,False,True,96.38,"LINESTRING (142.5731562 43.9041659, 142.5720303 43.9038606)",,,,,
178433892,unclassified,False,False,84.563,"LINESTRING (142.5731562 43.9041659, 142.5735468 43.9034594)",,,,,
178433892,unclassified,False,True,52.199,"LINESTRING (142.5731562 43.9041659, 142.5729207 43.9046036)",,,,,
178433616,unclassified,False,False,64.009,"LINESTRING (142.5739048 43.9043758, 142.5746476 43.9045878)",,,,,
178433616,unclassified,False,True,64.356,"LINESTRING (142.5739048 43.9043758, 142.5731562 43.9041659)",,,,,
178433706,unclassified,False,False,93.136,"LINESTRING (142.5739048 43.9043758, 142.5743403 43.9035992)",,,,,
178433706,unclassified,False,True,86.659,"LINESTRING (142.5739048 43.9043758, 142.5735041 43.9050997)",,,,,
178433621,unclassified,False,True,97.639,"LINESTRING (142.5716299 43.9045733, 142.572764 43.9048948)",,,,,
178433640,unclassified,False,False,85.495,"LINESTRING (142.5716299 43.9045733, 142.5720303 43.9038606)",,,,,
178433616,unclassified,False,False,64.245,"LINESTRING (142.5746476 43.9045878, 142.5753959 43.9047955)",,,,,
178433616,unclassified,False,True,64.009,"LINESTRING (142.5746476 43.9045878, 142.5739048 43.9043758)",,,,,
178433755,unclassified,False,False,93.077,"LINESTRING (142.5746476 43.9045878, 142.5750731 43.9038089)",,,,,
178433755,unclassified,False,True,86.061,"LINESTRING (142.5746476 43.9045878, 142.5742438 43.905305)",,,,,
178433616,unclassified,False,False,62.834,"LINESTRING (142.5753959 43.9047955, 142.5761243 43.905005)",,,,,
178433616,unclassified,False,True,64.245,"LINESTRING (142.5753959 43.9047955, 142.5746476 43.9045878)",,,,,
178433700,unclassified,False,False,103.611,"LINESTRING (142.5753959 43.9047955, 142.5758439 43.9039214)",,,,,
178433700,unclassified,False,True,85.573,"LINESTRING (142.5753959 43.9047955, 142.575004 43.9055114)",,,,,
178433621,unclassified,False,False,97.639,"LINESTRING (142.572764 43.9048948, 142.5716299 43.9045733)",,,,,
178433621,unclassified,False,True,63.52,"LINESTRING (142.572764 43.9048948, 142.5735041 43.9050997)",,,,,
178433892,unclassified,False,False,34.729,"LINESTRING (142.572764 43.9048948, 142.5729207 43.9046036)",,,,,
178433892,unclassified,False,True,86.879,"LINESTRING (142.572764 43.9048948, 142.5723811 43.9056258)",,,,,
178433616,unclassified,False,False,33.71,"LINESTRING (142.5761243 43.905005, 142.5765148 43.9051179)",,,,,
178433616,unclassified,False,True,62.834,"LINESTRING (142.5761243 43.905005, 142.5753959 43.9047955)",,,,,
178433717,unclassified,False,False,67.113,"LINESTRING (142.5761243 43.905005, 142.5764037 43.904436)",,,,,
178433717,unclassified,False,True,103.134,"LINESTRING (142.5761243 43.905005, 142.5756498 43.9058672)",,,,,
178433621,unclassified,False,False,63.52,"LINESTRING (142.5735041 43.9050997, 142.572764 43.9048948)",,,,,
178433621,unclassified,False,True,49.244,"LINESTRING (142.5735041 43.9050997, 142.5740773 43.9052596)",,,,,
178433706,unclassified,False,False,86.659,"LINESTRING (142.5735041 43.9050997, 142.5739048 43.9043758)",,,,,
178433616,unclassified,False,True,31.138,"LINESTRING (142.5768755 43.9052222, 142.5765148 43.9051179)",,,,,
178433799,unclassified,False,True,130.151,"LINESTRING (142.5768755 43.9052222, 142.5771893 43.9046098, 142.5766915 43.9042365)",,,,,
226219197,unclassified,False,False,34.454,"LINESTRING (142.5768755 43.9052222, 142.5769892 43.9052704, 142.5770724 43.905328, 142.5771636 43.9054421)",,,,,
178433622,primary,False,True,23.007,"LINESTRING (142.5789022 43.9052978, 142.5786896 43.9054369)",2,101;296,下川愛別線,,
196799987,trunk,False,False,82.436,"LINESTRING (142.5789022 43.9052978, 142.5798632 43.9055628)",2,39,国道39号,,
19797270,trunk,False,True,214.617,"LINESTRING (142.5789022 43.9052978, 142.5781265 43.9049822, 142.5767493 43.9041606)",,39,国道39号,60,
