osmid,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,name,bridge
124213665,unclassified,False,True,69.182,"LINESTRING (139.9107666 39.1996249, 139.9108139 39.1996423, 139.9110102 39.1997145, 139.9111 39.199746, 139.9111215 39.1997569, 139.9114867 39.1998995)",,,,,
124214264,unclassified,False,True,72.93900000000001,"LINESTRING (139.9107666 39.1996249, 139.9108129 39.1997649, 139.910844 39.199926, 139.9108848 39.2000562, 139.9109954 39.2002529)",,,,,
124217324,primary,False,True,9.374,"LINESTRING (139.9079855 39.2022603, 139.9080938 39.2022523)",50,2,58,象潟矢島線,
124214264,unclassified,False,False,50.157,"LINESTRING (139.9079855 39.2022603, 139.9079939 39.2020759, 139.9080237 39.2018634, 139.9080311 39.2018109)",,,,,
124219346,primary,False,False,101.56700000000001,"LINESTRING (139.9079855 39.2022603, 139.9076539 39.2023022, 139.9071529 39.2023637, 139.9069834 39.2023729, 139.9068179 39.2023769)",50,2,58,象潟矢島線,
124216635,tertiary,False,True,110.119,"LINESTRING (139.9024924 39.2049288, 139.9026503 39.2049418, 139.9026874 39.2049459, 139.9028857 39.2049825, 139.9029486 39.2049911, 139.9034695 39.205093, 139.9037334 39.2051577)",,,,,
124218111,unclassified,False,True,141.04,"LINESTRING (139.9024924 39.2049288, 139.9024966 39.205051, 139.9024522 39.2051744, 139.9024033 39.2054457, 139.9023728 39.2057162, 139.9023148 39.2060424, 139.9022356 39.2061719)",,,,,
124219341,trunk,False,False,100.129,"LINESTRING (139.9062855 39.1989988, 139.906235 39.1990721, 139.9060104 39.1994223, 139.9058381 39.1996519, 139.9057338 39.1997908)",50,2,7,国道7号,
"[587289059, 587289062]",unclassified,False,True,42.503,"LINESTRING (139.9062855 39.1989988, 139.9063772 39.1990368, 139.9065408 39.1991075, 139.9065954 39.1991254, 139.9067239 39.1991734)",30,,,,
124214165,primary,False,False,34.977000000000004,"LINESTRING (139.9045985 39.2021902, 139.9043414 39.202163, 139.9041985 39.2021382)",50,3,58,象潟矢島線,
"[587289051, 124214165, 124216429]",primary,False,True,134.232,"LINESTRING (139.9045985 39.2021902, 139.9048054 39.2021962, 139.9056638 39.2022897, 139.9061436 39.2023386)",50,"['2', '3']",58,象潟矢島線,
124218180,unclassified,False,False,117.83500000000001,"LINESTRING (139.9045985 39.2021902, 139.9046334 39.2020648, 139.904762 39.2019405, 139.9049184 39.201814, 139.9051785 39.2017104, 139.9053584 39.2016469, 139.9056351 39.2016128)",30,1,,,
124216641,tertiary,False,True,15.363,"LINESTRING (139.9108783 39.19902, 139.9109914 39.1989132)",30,2,,,
922866337,residential,False,False,38.149,"LINESTRING (139.9108783 39.19902, 139.9105185 39.1988201)",,,,,
124216641,tertiary,False,False,63.088,"LINESTRING (139.9108783 39.19902, 139.9104635 39.1994567, 139.9104446 39.1994771)",30,2,,,
124213726,residential,False,True,114.952,"LINESTRING (139.905352 39.2060924, 139.9065336 39.2065724)",,,,,
124217935,tertiary,False,False,43.427,"LINESTRING (139.905352 39.2060924, 139.9055285 39.2058419, 139.9055893 39.2057479)",,,,,
461641674,tertiary,False,True,43.7,"LINESTRING (139.905352 39.2060924, 139.9052014 39.20631, 139.9051144 39.2064396)",,,,,
124213612,unclassified,False,False,120.896,"LINESTRING (139.9051043 39.2008963, 139.9054057 39.2004466, 139.9056845 39.2000148, 139.9055867 39.1999532)",,,,,
124213612,unclassified,False,True,159.09799999999998,"LINESTRING (139.9051043 39.2008963, 139.904745 39.201414, 139.9045298 39.2017423, 139.9043832 39.2019493, 139.904269 39.2020431, 139.9041985 39.2021382)",,,,,
587289045,unclassified,False,False,29.497,"LINESTRING (139.9051043 39.2008963, 139.9049959 39.2008493, 139.9048073 39.2007644)",,,,,
124217935,tertiary,False,True,19.775,"LINESTRING (139.9056627 39.2055794, 139.9055893 39.2057479)",,,,,
124218041,tertiary,False,False,44.836,"LINESTRING (139.9056627 39.2055794, 139.9051596 39.2054764)",,,,,
124214302,tertiary,False,False,61.227000000000004,"LINESTRING (139.9056627 39.2055794, 139.905692 39.205429, 139.9057438 39.2050325)",,,,,
124215599,tertiary,False,True,119.932,"LINESTRING (139.9056627 39.2055794, 139.9065931 39.2057644, 139.9070073 39.2058578)",,,,,
124214658,unclassified,False,False,60.47,"LINESTRING (139.906884 39.2014337, 139.9068627 39.2013856, 139.906767 39.201107, 139.9066889 39.2009115)",30,1,,,
124214658,unclassified,False,True,106.16799999999999,"LINESTRING (139.906884 39.2014337, 139.9069002 39.2014936, 139.9069351 39.2016872, 139.9069297 39.2017618, 139.9068734 39.2019322, 139.9068532 39.2019988, 139.9068251 39.2022897, 139.9068179 39.2023769)",30,1,,,
124218180,unclassified,False,False,104.80900000000001,"LINESTRING (139.906884 39.2014337, 139.9072238 39.2013835, 139.9074453 39.2013398, 139.9075713 39.2013013, 139.9076029 39.2012855, 139.9076853 39.2012443, 139.9077639 39.2011743, 139.9078062 39.2011339, 139.9078236 39.2011172, 139.907863 39.2010795, 139.9078821 39.2010451, 139.9078954 39.2010116)",30,1,,,
124218180,unclassified,False,True,70.105,"LINESTRING (139.906884 39.2014337, 139.906422 39.201495, 139.9060837 39.2015469)",30,1,,,
124216570,tertiary,False,False,18.256,"LINESTRING (139.9059877 39.203362, 139.9060096 39.2031987)",,,,,
124218913,residential,False,True,45.597,"LINESTRING (139.9059877 39.203362, 139.9054627 39.2033106)",,,,,
124214302,tertiary,False,True,92.093,"LINESTRING (139.9059877 39.203362, 139.905877 39.204067, 139.9058615 39.2041844)",,,,,
124213665,unclassified,False,False,74.497,"LINESTRING (139.9125279 39.2011381, 139.9120626 39.2006473, 139.9120061 39.2006049)",,,,,
124218532,unclassified,False,False,59.082,"LINESTRING (139.9020971 39.2043731, 139.9024484 39.2039168)",,,,,
927654763,residential,False,False,44.915,"LINESTRING (139.9020971 39.2043731, 139.9025448 39.20458)",,,,,
124218041,tertiary,False,True,44.836,"LINESTRING (139.9051596 39.2054764, 139.9056627 39.2055794)",,,,,
124216635,tertiary,False,False,127.929,"LINESTRING (139.9051596 39.2054764, 139.9043606 39.2053116, 139.9037334 39.2051577)",,,,,
124218913,residential,False,False,54.803,"LINESTRING (139.9051596 39.2054764, 139.9051877 39.2053312, 139.905236 39.2049872)",,,,,
124219341,trunk,False,False,41.616,"LINESTRING (139.9047321 39.2008388, 139.9044162 39.2011219)",50,2,7,国道7号,
124219341,trunk,False,True,10.511,"LINESTRING (139.9047321 39.2008388, 139.9047759 39.2007973, 139.9048073 39.2007644)",50,2,7,国道7号,
124219441,tertiary,False,True,70.857,"LINESTRING (139.9047321 39.2008388, 139.9044685 39.2007675, 139.9039865 39.2006937, 139.9039352 39.2006992)",,,,,
124214264,unclassified,False,False,67.859,"LINESTRING (139.9097764 39.2009325, 139.9105122 39.200715)",,,,,
124214264,unclassified,False,True,56.646,"LINESTRING (139.9097764 39.2009325, 139.9091632 39.2011161)",,,,,
461639681,residential,False,False,44.108,"LINESTRING (139.9097764 39.2009325, 139.9099616 39.2013023)",,,,,
461639683,residential,False,True,28.932,"LINESTRING (139.9097764 39.2009325, 139.9096612 39.2006881)",,,,,
124216671,unclassified,False,False,25.686,"LINESTRING (139.908073 39.1993785, 139.9077764 39.1993555)",30,,,,
124216671,unclassified,False,True,34.984,"LINESTRING (139.908073 39.1993785, 139.9084732 39.1994314)",30,,,,
124213577,unclassified,False,True,58.908,"LINESTRING (139.908073 39.1993785, 139.9080588 39.1994375, 139.9079391 39.199898)",,1,,,
124215466,residential,False,True,36.983000000000004,"LINESTRING (139.908073 39.1993785, 139.9080844 39.1993309, 139.9081031 39.1992708, 139.9081955 39.1991654, 139.9082716 39.199091)",,,,,
124218169,unclassified,False,False,9.992,"LINESTRING (139.9037361 39.2017136, 139.9036471 39.201656)",,,,,
587289055,trunk,False,False,26.145,"LINESTRING (139.9037361 39.2017136, 139.903538 39.2018917)",50,3,7,国道7号,
"[124219341, 587289055]",trunk,False,True,88.113,"LINESTRING (139.9037361 39.2017136, 139.9040191 39.2014735, 139.9044162 39.2011219)",50,"['2', '3']",7,国道7号,
124216554,residential,False,True,46.832,"LINESTRING (139.9082041 39.2063131, 139.907961 39.2066898)",,,,,
"[124214097, 926138230, 926138231]",tertiary,False,True,69.628,"LINESTRING (139.9082041 39.2063131, 139.9087623 39.2065488, 139.9089074 39.2066113, 139.908913 39.2066137)",,,,,yes
124215599,tertiary,False,False,114.97200000000001,"LINESTRING (139.9082041 39.2063131, 139.90808 39.206255, 139.9072471 39.2059345, 139.9070073 39.2058578)",,,,,
124215560,primary,False,True,58.331999999999994,"LINESTRING (139.9061436 39.2023386, 139.9062806 39.202351, 139.9066025 39.202377, 139.9068179 39.2023769)",50,3,58,象潟矢島線,
"[587289051, 124216429, 124214165]",primary,False,False,134.232,"LINESTRING (139.9061436 39.2023386, 139.9056638 39.2022897, 139.9048054 39.2021962, 139.9045985 39.2021902)",50,"['2', '3']",58,象潟矢島線,
124216570,tertiary,False,True,96.39099999999999,"LINESTRING (139.9061436 39.2023386, 139.906113 39.2024539, 139.9061014 39.2025142, 139.9060096 39.2031987)",,,,,
525337010,residential,False,True,15.419999999999998,"LINESTRING (139.9061436 39.2023386, 139.9061599 39.2022398, 139.9061711 39.2022017)",,,,,
124213992,tertiary,False,False,478.2579999999999,"LINESTRING (139.9114882 39.2028207, 139.9105412 39.2042545, 139.9102385 39.2047128, 139.9094021 39.2059734, 139.909006 39.2065772, 139.908913 39.2066137)",,,,,
124213992,tertiary,False,True,17.194,"LINESTRING (139.9114882 39.2028207, 139.911527 39.2027698, 139.9115902 39.2026878)",,,,,
124214264,unclassified,False,False,33.186,"LINESTRING (139.9111559 39.2005242, 139.9109954 39.2002529)",,,,,
124214264,unclassified,False,True,59.386,"LINESTRING (139.9111559 39.2005242, 139.9105122 39.200715)",,,,,
921746118,residential,False,False,29.886,"LINESTRING (139.9111559 39.2005242, 139.9113049 39.2007669)",,,,,
124218111,unclassified,False,False,141.04,"LINESTRING (139.9022356 39.2061719, 139.9023148 39.2060424, 139.9023728 39.2057162, 139.9024033 39.2054457, 139.9024522 39.2051744, 139.9024966 39.205051, 139.9024924 39.2049288)",,,,,
124214658,unclassified,False,True,46.389,"LINESTRING (139.9073272 39.1993282, 139.9070651 39.1996926)",30,1,,,
124216671,unclassified,False,True,9.821,"LINESTRING (139.9073272 39.1993282, 139.907441 39.199333)",30,,,,
124216671,unclassified,False,False,21.493,"LINESTRING (139.9073272 39.1993282, 139.9072731 39.1993174, 139.9070915 39.1992655)",30,,,,
124218169,unclassified,False,True,11.601,"LINESTRING (139.903702 39.2008107, 139.9036952 39.2009149)",,,,,
124216750,tertiary,False,True,52.535,"LINESTRING (139.903702 39.2008107, 139.9035823 39.2008555, 139.9033984 39.2009, 139.9031593 39.2010189)",,,,,
124219441,tertiary,False,False,25.212,"LINESTRING (139.903702 39.2008107, 139.9037836 39.2007373, 139.9038113 39.2007123, 139.9039352 39.2006992)",,,,,
124213577,unclassified,False,False,11.143,"LINESTRING (139.9079188 39.2005735, 139.9078906 39.2005438, 139.9078534 39.2004874)",,1,,,
124218180,unclassified,False,False,160.355,"LINESTRING (139.9079188 39.2005735, 139.9079584 39.2005292, 139.9081248 39.2004394, 139.9084137 39.2003372, 139.9091153 39.2001253, 139.909585 39.199956)",30,1,,,
124218180,unclassified,False,True,49.207,"LINESTRING (139.9079188 39.2005735, 139.9079047 39.2006134, 139.907905 39.2006692, 139.9079195 39.2009491, 139.9078954 39.2010116)",30,1,,,
461639687,residential,False,False,24.669,"LINESTRING (139.909585 39.199956, 139.9094587 39.1997569)",,,,,
124218180,unclassified,False,False,91.64300000000001,"LINESTRING (139.909585 39.199956, 139.9098065 39.1998706, 139.9100353 39.1997441, 139.9102099 39.1996268, 139.9104446 39.1994771)",30,1,,,
124218180,unclassified,False,True,160.355,"LINESTRING (139.909585 39.199956, 139.9091153 39.2001253, 139.9084137 39.2003372, 139.9081248 39.2004394, 139.9079584 39.2005292, 139.9079188 39.2005735)",30,1,,,
124218169,unclassified,False,False,38.678,"LINESTRING (139.9036471 39.201656, 139.9036696 39.2013086)",,,,,
124218169,unclassified,False,True,9.992,"LINESTRING (139.9036471 39.201656, 139.9037361 39.2017136)",,,,,
772568650,residential,False,False,60.063,"LINESTRING (139.9036471 39.201656, 139.9035705 39.2016462, 139.9033558 39.2016194, 139.903276 39.2016253, 139.9029622 39.2016805)",,,,,
124218913,residential,False,False,45.597,"LINESTRING (139.9054627 39.2033106, 139.9059877 39.203362)",,,,,
124218913,residential,False,True,92.246,"LINESTRING (139.9054627 39.2033106, 139.9054377 39.2035315, 139.905358 39.2041362)",,,,,
921738476,unclassified,False,True,332.832,"LINESTRING (139.9054627 39.2033106, 139.9053377 39.203301, 139.9053323 39.2033405, 139.9042353 39.2032221, 139.9041843 39.2032449, 139.9040824 39.2041615, 139.9037334 39.2051577)",,,,,
124215466,residential,False,False,23.506,"LINESTRING (139.908608 39.1986882, 139.908476 39.1988732)",,,,,
461640721,residential,False,False,28.497,"LINESTRING (139.908608 39.1986882, 139.9089159 39.1987817)",,,,,
124213992,tertiary,False,True,478.25800000000004,"LINESTRING (139.908913 39.2066137, 139.909006 39.2065772, 139.9094021 39.2059734, 139.9102385 39.2047128, 139.9105412 39.2042545, 139.9114882 39.2028207)",,,,,
"[124214097, 926138230, 926138231]",tertiary,False,False,69.628,"LINESTRING (139.908913 39.2066137, 139.9089074 39.2066113, 139.9087623 39.2065488, 139.9082041 39.2063131)",,,,,yes
124213612,unclassified,False,False,159.098,"LINESTRING (139.9041985 39.2021382, 139.904269 39.2020431, 139.9043832 39.2019493, 139.9045298 39.2017423, 139.904745 39.201414, 139.9051043 39.2008963)",,,,,
124214165,primary,False,False,28.964,"LINESTRING (139.9041985 39.2021382, 139.9040357 39.2021006, 139.903877 39.2020622)",50,3,58,象潟矢島線,
124214165,primary,False,True,34.977000000000004,"LINESTRING (139.9041985 39.2021382, 139.9043414 39.202163, 139.9045985 39.2021902)",50,3,58,象潟矢島線,
124214658,unclassified,False,False,106.168,"LINESTRING (139.9068179 39.2023769, 139.9068251 39.2022897, 139.9068532 39.2019988, 139.9068734 39.2019322, 139.9069297 39.2017618, 139.9069351 39.2016872, 139.9069002 39.2014936, 139.906884 39.2014337)",30,1,,,
124215560,primary,False,False,58.332,"LINESTRING (139.9068179 39.2023769, 139.9066025 39.202377, 139.9062806 39.202351, 139.9061436 39.2023386)",50,3,58,象潟矢島線,
124219346,primary,False,True,101.567,"LINESTRING (139.9068179 39.2023769, 139.9069834 39.2023729, 139.9071529 39.2023637, 139.9076539 39.2023022, 139.9079855 39.2022603)",50,2,58,象潟矢島線,
124214165,primary,False,False,34.916,"LINESTRING (139.903877 39.2020622, 139.9037253 39.2019916, 139.9036535 39.2019623, 139.903538 39.2018917)",50,3,58,象潟矢島線,
124214165,primary,False,True,28.964,"LINESTRING (139.903877 39.2020622, 139.9040357 39.2021006, 139.9041985 39.2021382)",50,3,58,象潟矢島線,
124218532,unclassified,False,True,240.373,"LINESTRING (139.903877 39.2020622, 139.9038027 39.2021431, 139.9036989 39.2023242, 139.903393 39.2027074, 139.9031687 39.2029882, 139.9025623 39.2037688, 139.9024484 39.2039168)",,,,,
124214264,unclassified,False,True,33.186,"LINESTRING (139.9109954 39.2002529, 139.9111559 39.2005242)",,,,,
525337016,residential,False,False,41.986,"LINESTRING (139.9109954 39.2002529, 139.9105377 39.2003824)",,,,,
124214264,unclassified,False,False,72.939,"LINESTRING (139.9109954 39.2002529, 139.9108848 39.2000562, 139.910844 39.199926, 139.9108129 39.1997649, 139.9107666 39.1996249)",,,,,
124219341,trunk,False,True,22.063,"LINESTRING (139.9055867 39.1999532, 139.9057338 39.1997908)",50,2,7,国道7号,
124213612,unclassified,False,True,120.89600000000002,"LINESTRING (139.9055867 39.1999532, 139.9056845 39.2000148, 139.9054057 39.2004466, 139.9051043 39.2008963)",,,,,
124219341,trunk,False,False,112.529,"LINESTRING (139.9055867 39.1999532, 139.905188 39.2003981, 139.9048073 39.2007644)",50,2,7,国道7号,
461639489,residential,False,False,37.849,"LINESTRING (139.9047222 39.2062863, 139.9051144 39.2064396)",,,,,
461639489,residential,False,False,115.358,"LINESTRING (139.9051144 39.2064396, 139.9063022 39.2069183)",,,,,
461639489,residential,False,True,37.849,"LINESTRING (139.9051144 39.2064396, 139.9047222 39.2062863)",,,,,
461641674,tertiary,False,True,39.738,"LINESTRING (139.9051144 39.2064396, 139.9049157 39.2067621)",,,,,
461641674,tertiary,False,False,43.7,"LINESTRING (139.9051144 39.2064396, 139.9052014 39.20631, 139.905352 39.2060924)",,,,,
461639489,residential,False,True,115.358,"LINESTRING (139.9063022 39.2069183, 139.9051144 39.2064396)",,,,,
461639489,residential,False,False,43.323,"LINESTRING (139.9063022 39.2069183, 139.9063997 39.2067726, 139.9065336 39.2065724)",,,,,
124213726,residential,False,False,114.952,"LINESTRING (139.9065336 39.2065724, 139.905352 39.2060924)",,,,,
124213726,residential,False,True,114.609,"LINESTRING (139.9065336 39.2065724, 139.9077188 39.2070403)",,,,,
461639489,residential,False,False,44.361,"LINESTRING (139.9065336 39.2065724, 139.9067764 39.2062206)",,,,,
461639489,residential,False,True,43.323,"LINESTRING (139.9065336 39.2065724, 139.9063997 39.2067726, 139.9063022 39.2069183)",,,,,
124217935,tertiary,False,False,19.775,"LINESTRING (139.9055893 39.2057479, 139.9056627 39.2055794)",,,,,
461639490,residential,False,False,114.999,"LINESTRING (139.9055893 39.2057479, 139.9067764 39.2062206)",,,,,
124217935,tertiary,False,True,43.427,"LINESTRING (139.9055893 39.2057479, 139.9055285 39.2058419, 139.905352 39.2060924)",,,,,
461639489,residential,False,False,44.981,"LINESTRING (139.9067764 39.2062206, 139.9070073 39.2058578)",,,,,
461639489,residential,False,True,44.361,"LINESTRING (139.9067764 39.2062206, 139.9065336 39.2065724)",,,,,
461639490,residential,False,False,114.629,"LINESTRING (139.9067764 39.2062206, 139.907961 39.2066898)",,,,,
461639490,residential,False,True,114.999,"LINESTRING (139.9067764 39.2062206, 139.9055893 39.2057479)",,,,,
124216554,residential,False,False,46.832,"LINESTRING (139.907961 39.2066898, 139.9082041 39.2063131)",,,,,
124216554,residential,False,True,44.209,"LINESTRING (139.907961 39.2066898, 139.9077188 39.2070403)",,,,,
461639490,residential,False,True,114.629,"LINESTRING (139.907961 39.2066898, 139.9067764 39.2062206)",,,,,
461639391,residential,False,False,59.8,"LINESTRING (139.9035198 39.2065943, 139.903199 39.2070712)",,,,,
921738487,residential,False,False,15.607,"LINESTRING (139.9035198 39.2065943, 139.9036009 39.2064688)",,,,,
921738487,residential,False,True,37.686,"LINESTRING (139.9035198 39.2065943, 139.9039147 39.20674)",,,,,
461641674,tertiary,False,False,36.361,"LINESTRING (139.9047168 39.2070505, 139.9049157 39.2067621)",,,,,
461641674,tertiary,False,True,31.81,"LINESTRING (139.9047168 39.2070505, 139.9045477 39.2073048)",,,,,
921738487,residential,False,False,42.027,"LINESTRING (139.9047168 39.2070505, 139.904284 39.2068762)",,,,,
461639673,unclassified,False,False,84.804,"LINESTRING (139.9089686 39.2026616, 139.9088146 39.2031458, 139.9087196 39.2033993)",,,,,
461639673,unclassified,False,True,96.614,"LINESTRING (139.9089686 39.2026616, 139.9085466 39.2025977, 139.9081912 39.2024732, 139.9080938 39.2022523)",,,,,
461639677,residential,False,False,54.881,"LINESTRING (139.9089686 39.2026616, 139.9090379 39.2024747, 139.9091249 39.2021833)",,,,,
124214302,tertiary,False,False,10.079,"LINESTRING (139.9058499 39.2042746, 139.9058615 39.2041844)",,,,,
124214302,tertiary,False,True,84.775,"LINESTRING (139.9058499 39.2042746, 139.905777 39.204755, 139.9057438 39.2050325)",,,,,
461639673,unclassified,False,True,329.505,"LINESTRING (139.9058499 39.2042746, 139.9081018 39.204481, 139.9082268 39.2044241, 139.9084102 39.2040147, 139.9087196 39.2033993)",,,,,
461639674,unclassified,False,False,234.573,"LINESTRING (139.9087196 39.2033993, 139.9060096 39.2031987)",,,,,
461639673,unclassified,False,False,329.505,"LINESTRING (139.9087196 39.2033993, 139.9084102 39.2040147, 139.9082268 39.2044241, 139.9081018 39.204481, 139.9058499 39.2042746)",,,,,
461639673,unclassified,False,True,84.804,"LINESTRING (139.9087196 39.2033993, 139.9088146 39.2031458, 139.9089686 39.2026616)",,,,,
124216570,tertiary,False,True,18.256,"LINESTRING (139.9060096 39.2031987, 139.9059877 39.203362)",,,,,
461639674,unclassified,False,True,234.573,"LINESTRING (139.9060096 39.2031987, 139.9087196 39.2033993)",,,,,
124216570,tertiary,False,False,96.39099999999999,"LINESTRING (139.9060096 39.2031987, 139.9061014 39.2025142, 139.906113 39.2024539, 139.9061436 39.2023386)",,,,,
461639675,residential,False,False,44.043,"LINESTRING (139.9057438 39.2050325, 139.905236 39.2049872)",,,,,
124214302,tertiary,False,False,84.775,"LINESTRING (139.9057438 39.2050325, 139.905777 39.204755, 139.9058499 39.2042746)",,,,,
124214302,tertiary,False,True,61.227000000000004,"LINESTRING (139.9057438 39.2050325, 139.905692 39.205429, 139.9056627 39.2055794)",,,,,
124218913,residential,False,False,95.209,"LINESTRING (139.905236 39.2049872, 139.905358 39.2041362)",,,,,
461639675,residential,False,True,44.043,"LINESTRING (139.905236 39.2049872, 139.9057438 39.2050325)",,,,,
124218913,residential,False,True,54.803,"LINESTRING (139.905236 39.2049872, 139.9051877 39.2053312, 139.9051596 39.2054764)",,,,,
124214302,tertiary,False,True,10.079,"LINESTRING (139.9058615 39.2041844, 139.9058499 39.2042746)",,,,,
461639676,residential,False,False,43.714,"LINESTRING (139.9058615 39.2041844, 139.905358 39.2041362)",,,,,
124214302,tertiary,False,False,92.093,"LINESTRING (139.9058615 39.2041844, 139.905877 39.204067, 139.9059877 39.203362)",,,,,
124218913,residential,False,True,95.209,"LINESTRING (139.905358 39.2041362, 139.905236 39.2049872)",,,,,
461639676,residential,False,True,43.714,"LINESTRING (139.905358 39.2041362, 139.9058615 39.2041844)",,,,,
124218913,residential,False,False,92.246,"LINESTRING (139.905358 39.2041362, 139.9054377 39.2035315, 139.9054627 39.2033106)",,,,,
124217324,primary,False,False,89.178,"LINESTRING (139.9091249 39.2021833, 139.9080938 39.2022523)",50,2,58,象潟矢島線,
124217324,primary,False,True,90.975,"LINESTRING (139.9091249 39.2021833, 139.9101561 39.2021461, 139.9101794 39.2021483)",50,2,58,象潟矢島線,
461639677,residential,False,True,54.881,"LINESTRING (139.9091249 39.2021833, 139.9090379 39.2024747, 139.9089686 39.2026616)",,,,,
461639679,residential,False,False,90.095,"LINESTRING (139.9080311 39.2018109, 139.9090741 39.2017541)",,,,,
124214264,unclassified,False,False,50.699,"LINESTRING (139.9080311 39.2018109, 139.9080464 39.2016449, 139.9080634 39.2015164, 139.9080834 39.2014384, 139.9081789 39.2014059)",,,,,
124214264,unclassified,False,True,50.157,"LINESTRING (139.9080311 39.2018109, 139.9080237 39.2018634, 139.9079939 39.2020759, 139.9079855 39.2022603)",,,,,
461639679,residential,False,True,90.095,"LINESTRING (139.9090741 39.2017541, 139.9080311 39.2018109)",,,,,
461639681,residential,False,True,14.457,"LINESTRING (139.9100152 39.2014255, 139.9099616 39.2013023)",,,,,
461639681,residential,False,False,14.457,"LINESTRING (139.9099616 39.2013023, 139.9100152 39.2014255)",,,,,
461639681,residential,False,True,44.108,"LINESTRING (139.9099616 39.2013023, 139.9097764 39.2009325)",,,,,
461639682,residential,False,False,111.184,"LINESTRING (139.9099616 39.2013023, 139.9106922 39.2010816, 139.9105122 39.200715)",,,,,
124214264,unclassified,False,False,59.386,"LINESTRING (139.9105122 39.200715, 139.9111559 39.2005242)",,,,,
124214264,unclassified,False,True,67.859,"LINESTRING (139.9105122 39.200715, 139.9097764 39.2009325)",,,,,
