osmid,oneway,highway,reversed,length,ref,name,maxspeed,geometry,lanes,bridge,access,tunnel
103641925,True,tertiary,False,36.298,,,,"LINESTRING (141.8864504 39.2742576, 141.8864312 39.2739315)",,,,
103643730,False,primary,True,12.288,4,釜石港線,40,"LINESTRING (141.8864504 39.2742576, 141.8863083 39.274247)",,,,
103643730,False,primary,False,33.742000000000004,4,釜石港線,40,"LINESTRING (141.8864504 39.2742576, 141.8867682 39.2742812, 141.8868406 39.2742866)",,,,
851812663,False,tertiary,False,33.985,,,,"LINESTRING (141.887849 39.2745529, 141.8876013 39.2747909)",,,,
103643730,False,primary,True,43.461999999999996,4,釜石港線,40,"LINESTRING (141.887849 39.2745529, 141.887507 39.274402, 141.8874036 39.2743702)",,,,
851812662,False,residential,False,78.87899999999999,,,40,"LINESTRING (141.887849 39.2745529, 141.8883814 39.2747602, 141.8886646 39.2748762)",2,,,
"[851812664, 179294705]",False,"['primary', 'tertiary']",True,318.86299999999994,4,釜石港線,,"LINESTRING (141.887849 39.2745529, 141.8880068 39.2743968, 141.8882909 39.2741158, 141.8884528 39.2739608, 141.8885367 39.2739135, 141.8886521 39.2739207, 141.8890153 39.2741649, 141.8894222 39.2744558, 141.8898217 39.2746195, 141.8900691 39.2746748, 141.8903167 39.2746996, 141.8904491 39.2746949, 141.8908316 39.2746728)",2,,,
103641927,False,unclassified,True,79.906,,,,"LINESTRING (141.8911295 39.2753534, 141.8908316 39.2746728)",,,,
179083677,False,residential,False,25.01,,,,"LINESTRING (141.8911295 39.2753534, 141.8911935 39.2755728)",,,,
851812662,False,residential,True,67.44200000000001,,,40,"LINESTRING (141.8911295 39.2753534, 141.8906898 39.2754599, 141.8905594 39.2754839, 141.8904382 39.2754831, 141.8903735 39.2754681)",2,,,
"[104685133, 53459319]",True,trunk,False,201.47299999999998,45,釜石バイパス,,"LINESTRING (141.8863146 39.2776112, 141.8862834 39.2777452, 141.8862919 39.2779155, 141.8863498 39.2781198, 141.8865368 39.278579, 141.8866665 39.2789114, 141.8867815 39.2792032, 141.8868789 39.279347)",1,yes,,
103815626,False,trunk,True,88.599,45,国道45号,,"LINESTRING (141.8869859 39.2801213, 141.8870452 39.2797604, 141.8868789 39.279347)",2,,,
"[53459330, 53459331]",False,tertiary,True,254.49399999999997,,,40,"LINESTRING (141.8868789 39.279347, 141.8867907 39.2790642, 141.8863362 39.2779184, 141.8862254 39.2777936, 141.8856374 39.2773327)",,,,
"[103815606, 104685207]",True,trunk,False,199.654,45,釜石バイパス,,"LINESTRING (141.8868789 39.279347, 141.886876 39.2791766, 141.8868311 39.2790628, 141.8867612 39.2788685, 141.8864556 39.2780516, 141.8863683 39.2778103, 141.8863146 39.2776112)",1,,,
103815626,False,trunk,False,88.599,45,国道45号,,"LINESTRING (141.8868789 39.279347, 141.8870452 39.2797604, 141.8869859 39.2801213)",2,,,
103633381,False,unclassified,True,46.77,,,,"LINESTRING (141.8857186 39.2733005, 141.8859003 39.2733414, 141.8861997 39.2733682, 141.8862475 39.2733854)",,,no,
103633371,False,residential,True,106.198,,,,"LINESTRING (141.8809928 39.2723597, 141.8821278 39.272734)",,,,
103641926,False,residential,False,56.605000000000004,,,,"LINESTRING (141.8809928 39.2723597, 141.8808317 39.2727335, 141.8807847 39.2728426)",,,,
103633371,False,residential,False,18.464,,,,"LINESTRING (141.8823217 39.272805, 141.8821278 39.272734)",,,,
103633371,False,residential,True,115.80199999999999,,,,"LINESTRING (141.8823217 39.272805, 141.882858 39.2729779, 141.8835638 39.273205)",,,,
103633371,False,residential,False,106.198,,,,"LINESTRING (141.8821278 39.272734, 141.8809928 39.2723597)",,,,
103633371,False,residential,True,18.464,,,,"LINESTRING (141.8821278 39.272734, 141.8823217 39.272805)",,,,
103641933,True,unclassified,False,47.204,,,,"LINESTRING (141.8821278 39.272734, 141.8819676 39.27314)",,,,
103633381,False,unclassified,False,85.89099999999999,,,,"LINESTRING (141.8873107 39.2736807, 141.8871067 39.2736706, 141.8868029 39.27359, 141.8865729 39.2735026, 141.8864849 39.2734709, 141.886377 39.2734321)",,,no,
53459330,False,tertiary,True,44.714,,,40,"LINESTRING (141.8848456 39.2758249, 141.8847309 39.2754327)",,,,
103815629,False,tertiary,True,66.637,,,30,"LINESTRING (141.8848456 39.2758249, 141.8854981 39.2755024)",,,,
53459330,False,tertiary,False,182.981,,,40,"LINESTRING (141.8848456 39.2758249, 141.8850824 39.2764147, 141.8853191 39.2770042, 141.8856374 39.2773327)",,,,
103815629,False,tertiary,False,57.803,,,30,"LINESTRING (141.8848456 39.2758249, 141.8845201 39.2759677, 141.8842595 39.2760786)",,,,
103815629,False,tertiary,True,18.386,,,30,"LINESTRING (141.8808796 39.2753627, 141.8810801 39.2754197)",,,,
103641931,False,residential,False,56.398,,,,"LINESTRING (141.8833408 39.2761741, 141.8834753 39.2756777)",,,,
103815629,False,tertiary,True,38.385,,,30,"LINESTRING (141.8833408 39.2761741, 141.8837857 39.2761505)",,,,
103647864,False,residential,True,94.65199999999999,,,,"LINESTRING (141.8833408 39.2761741, 141.8832856 39.2762348, 141.883242 39.276338, 141.8831677 39.276445, 141.8830909 39.2765323, 141.8830371 39.2766255, 141.8829807 39.2767128, 141.882932 39.2768357, 141.8828936 39.2769448)",,,,
103815629,False,tertiary,False,64.04,,,30,"LINESTRING (141.8833408 39.2761741, 141.8831946 39.2761529, 141.8826482 39.2759701)",,,,
103641928,True,unclassified,False,47.137,,,,"LINESTRING (141.8821579 39.2732095, 141.8823217 39.272805)",,,,
103641929,False,unclassified,False,18.112,,,,"LINESTRING (141.8821579 39.2732095, 141.8819676 39.27314)",,,,
103641929,False,unclassified,True,114.476,,,,"LINESTRING (141.8821579 39.2732095, 141.8827134 39.2733621, 141.8834112 39.2735538)",,,,
53459330,False,tertiary,False,34.166,,,40,"LINESTRING (141.8846434 39.275133, 141.8847309 39.2754327)",,,,
53459330,False,tertiary,True,45.089,,,40,"LINESTRING (141.8846434 39.275133, 141.8845278 39.2747375)",,,,
103641930,False,tertiary,False,54.253,,,,"LINESTRING (141.8846434 39.275133, 141.8840235 39.2752212)",,,,
103641930,False,tertiary,True,65.81,,,,"LINESTRING (141.8846434 39.275133, 141.8853971 39.2750337)",,,,
103641926,False,residential,False,49.296,,,,"LINESTRING (141.8804454 39.2735245, 141.8804158 39.2735812, 141.8802307 39.2739355)",,,,
103641926,False,residential,True,81.40899999999999,,,,"LINESTRING (141.8804454 39.2735245, 141.8804764 39.2734349, 141.8806499 39.2731441, 141.8807847 39.2728426)",,,,
103643730,False,primary,False,106.95700000000001,4,釜石港線,40,"LINESTRING (141.8804454 39.2735245, 141.8807226 39.2736357, 141.8809872 39.2737305, 141.8812654 39.2738124, 141.8815924 39.2738876)",,,,
103641926,False,residential,False,54.585,,,,"LINESTRING (141.8802307 39.2739355, 141.8801401 39.2740644, 141.8802607 39.2743021, 141.8802886 39.2743882)",,,,
103641926,False,residential,True,49.296,,,,"LINESTRING (141.8802307 39.2739355, 141.8804158 39.2735812, 141.8804454 39.2735245)",,,,
103641930,False,tertiary,True,65.577,,,,"LINESTRING (141.8802307 39.2739355, 141.8807243 39.2741591, 141.8808942 39.2742248)",,,,
103641932,False,residential,False,39.23,,,,"LINESTRING (141.8840928 39.2755699, 141.8840235 39.2752212)",,,,
103645609,False,residential,False,57.005,,,,"LINESTRING (141.8840928 39.2755699, 141.8847309 39.2754327)",,,,
103645609,False,residential,True,54.488,,,,"LINESTRING (141.8840928 39.2755699, 141.8834753 39.2756777)",,,,
103641932,False,residential,True,58.582,,,,"LINESTRING (141.8840928 39.2755699, 141.8841549 39.2758529, 141.8842595 39.2760786)",,,,
103643730,False,primary,False,2.377,4,釜石港線,40,"LINESTRING (141.8843735 39.274306, 141.8844008 39.2743028)",,,,
103641929,False,unclassified,False,32.262,,,,"LINESTRING (141.8843735 39.274306, 141.8843668 39.2742362, 141.8843272 39.2740182)",,,,
103643730,False,primary,True,47.857,4,釜石港線,40,"LINESTRING (141.8843735 39.274306, 141.8841001 39.2743261, 141.8839901 39.2743247, 141.8838234 39.2742941)",,,,
103641923,False,unclassified,False,52.837,,,,"LINESTRING (141.8854981 39.2755024, 141.8853971 39.2750337)",,,,
103815629,False,tertiary,False,66.637,,,30,"LINESTRING (141.8854981 39.2755024, 141.8848456 39.2758249)",,,,
103815629,False,tertiary,True,69.262,,,30,"LINESTRING (141.8854981 39.2755024, 141.8861763 39.2751672)",,,,
103643730,False,primary,True,74.665,4,釜石港線,40,"LINESTRING (141.8852637 39.2742345, 141.8844008 39.2743028)",,,,
105145860,False,unclassified,True,23.56,,,,"LINESTRING (141.8852637 39.2742345, 141.8852314 39.2740241)",,,,
103641923,False,unclassified,True,44.318,,,,"LINESTRING (141.8852637 39.2742345, 141.8852782 39.2743036, 141.8853279 39.2746299)",,,,
103643730,False,primary,False,90.333,4,釜石港線,40,"LINESTRING (141.8852637 39.2742345, 141.8857019 39.2742019, 141.8863083 39.274247)",,,,
103641924,False,residential,True,18.4,,,,"LINESTRING (141.8827916 39.2748928, 141.8826795 39.2750337)",,,,
103641930,False,tertiary,False,78.087,,,,"LINESTRING (141.8827916 39.2748928, 141.8819766 39.2745844)",,,,
103641924,False,residential,False,37.861,,,,"LINESTRING (141.8827916 39.2748928, 141.882923 39.2746628, 141.8829695 39.2745814)",,,,
103641930,False,tertiary,True,78.142,,,,"LINESTRING (141.8827916 39.2748928, 141.8833057 39.2751243, 141.8836093 39.2751834)",,,,
103641928,True,unclassified,False,53.011,,,,"LINESTRING (141.8810801 39.2754197, 141.8812997 39.2749743)",,,,
103815629,False,tertiary,False,18.386,,,30,"LINESTRING (141.8810801 39.2754197, 141.8808796 39.2753627)",,,,
103815629,False,tertiary,True,13.562,,,30,"LINESTRING (141.8810801 39.2754197, 141.8812187 39.2754777)",,,,
103641933,True,unclassified,False,57.948,,,,"LINESTRING (141.8815924 39.2738876, 141.8813668 39.2743786)",,,,
103643730,False,primary,False,17.984,4,釜石港線,40,"LINESTRING (141.8815924 39.2738876, 141.8817969 39.2739207)",,,,
103643730,False,primary,True,106.957,4,釜石港線,40,"LINESTRING (141.8815924 39.2738876, 141.8812654 39.2738124, 141.8809872 39.2737305, 141.8807226 39.2736357, 141.8804454 39.2735245)",,,,
103641928,True,unclassified,False,45.694,,,,"LINESTRING (141.8817969 39.2739207, 141.8819996 39.2735409)",,,,
103643730,False,primary,False,34.724,4,釜石港線,40,"LINESTRING (141.8817969 39.2739207, 141.882189 39.2739941)",,,,
103643730,False,primary,True,17.984,4,釜石港線,40,"LINESTRING (141.8817969 39.2739207, 141.8815924 39.2738876)",,,,
103641929,False,unclassified,True,107.06,,,,"LINESTRING (141.8807847 39.2728426, 141.8819676 39.27314)",,,,
103641926,False,residential,False,81.40899999999999,,,,"LINESTRING (141.8807847 39.2728426, 141.8806499 39.2731441, 141.8804764 39.2734349, 141.8804454 39.2735245)",,,,
103641926,False,residential,True,56.605000000000004,,,,"LINESTRING (141.8807847 39.2728426, 141.8808317 39.2727335, 141.8809928 39.2723597)",,,,
103641929,False,unclassified,False,107.06,,,,"LINESTRING (141.8819676 39.27314, 141.8807847 39.2728426)",,,,
103641929,False,unclassified,True,18.112,,,,"LINESTRING (141.8819676 39.27314, 141.8821579 39.2732095)",,,,
103641933,True,unclassified,False,89.188,,,,"LINESTRING (141.8819676 39.27314, 141.8817947 39.2734958, 141.8815924 39.2738876)",,,,
103641924,False,residential,True,40.949,,,,"LINESTRING (141.8835638 39.273205, 141.8834112 39.2735538)",,,,
103633371,False,residential,False,115.80199999999999,,,,"LINESTRING (141.8835638 39.273205, 141.882858 39.2729779, 141.8823217 39.272805)",,,,
103633371,False,residential,True,77.50399999999999,,,,"LINESTRING (141.8835638 39.273205, 141.8837007 39.2732385, 141.8837816 39.2732627, 141.8843916 39.2734454, 141.8844064 39.2734501)",,,,
103641923,False,unclassified,False,45.294,,,,"LINESTRING (141.8853971 39.2750337, 141.8853279 39.2746299)",,,,
103641923,False,unclassified,True,52.837,,,,"LINESTRING (141.8853971 39.2750337, 141.8854981 39.2755024)",,,,
103641930,False,tertiary,False,65.81,,,,"LINESTRING (141.8853971 39.2750337, 141.8846434 39.275133)",,,,
103641930,False,tertiary,True,67.426,,,,"LINESTRING (141.8853971 39.2750337, 141.8861742 39.2749575)",,,,
103641928,True,unclassified,False,60.598,,,,"LINESTRING (141.8815481 39.2744305, 141.8817969 39.2739207)",,,,
103641930,False,tertiary,False,16.639,,,,"LINESTRING (141.8815481 39.2744305, 141.8813668 39.2743786)",,,,
103641930,False,tertiary,True,35.17,,,,"LINESTRING (141.8815481 39.2744305, 141.8819179 39.274565)",,,,
103641924,False,residential,False,40.949,,,,"LINESTRING (141.8834112 39.2735538, 141.8835638 39.273205)",,,,
103641924,False,residential,True,37.198,,,,"LINESTRING (141.8834112 39.2735538, 141.8832997 39.273877)",,,,
103641929,False,unclassified,False,114.476,,,,"LINESTRING (141.8834112 39.2735538, 141.8827134 39.2733621, 141.8821579 39.2732095)",,,,
103641929,False,unclassified,True,76.61099999999999,,,,"LINESTRING (141.8834112 39.2735538, 141.8836887 39.27363, 141.8840298 39.2737362, 141.8841714 39.273807, 141.8842071 39.2738437)",,,,
103815629,False,tertiary,False,13.562,,,30,"LINESTRING (141.8812187 39.2754777, 141.8810801 39.2754197)",,,,
103815629,False,tertiary,True,82.328,,,30,"LINESTRING (141.8812187 39.2754777, 141.8820965 39.2757717)",,,,
103647892,False,residential,False,96.33500000000001,,,,"LINESTRING (141.8812187 39.2754777, 141.8811429 39.2758781, 141.8811069 39.2760641, 141.8810108 39.2763274)",,,,
103641925,True,tertiary,False,76.745,,,,"LINESTRING (141.8863342 39.2749419, 141.8864504 39.2742576)",,,,
103641930,False,tertiary,False,13.881,,,,"LINESTRING (141.8863342 39.2749419, 141.8861742 39.2749575)",,,,
103641930,False,tertiary,True,18.874,,,,"LINESTRING (141.8863342 39.2749419, 141.8865526 39.2749268)",,,,
103641931,False,residential,False,50.922,,,,"LINESTRING (141.8836093 39.2751834, 141.8837177 39.2747332)",,,,
103641931,False,residential,True,56.161,,,,"LINESTRING (141.8836093 39.2751834, 141.8834753 39.2756777)",,,,
103641930,False,tertiary,False,78.142,,,,"LINESTRING (141.8836093 39.2751834, 141.8833057 39.2751243, 141.8827916 39.2748928)",,,,
103641930,False,tertiary,True,36.538,,,,"LINESTRING (141.8836093 39.2751834, 141.883887 39.2752375, 141.8840235 39.2752212)",,,,
103641924,False,residential,False,47.633,,,,"LINESTRING (141.8820965 39.2757717, 141.8823849 39.2754061)",,,,
103815629,False,tertiary,False,82.328,,,30,"LINESTRING (141.8820965 39.2757717, 141.8812187 39.2754777)",,,,
103815629,False,tertiary,True,52.363,,,30,"LINESTRING (141.8820965 39.2757717, 141.8826482 39.2759701)",,,,
103647887,False,residential,True,92.958,,,,"LINESTRING (141.8820965 39.2757717, 141.881956 39.2759453, 141.881874 39.2760603, 141.8817921 39.2761773, 141.8817408 39.2762963, 141.8815974 39.2765105)",,,,
103641931,False,residential,True,49.666,,,,"LINESTRING (141.8838234 39.2742941, 141.8837177 39.2747332)",,,,
103643730,False,primary,True,55.221,4,釜石港線,40,"LINESTRING (141.8838234 39.2742941, 141.8831992 39.2741795)",,,,
103643730,False,primary,False,47.857,4,釜石港線,40,"LINESTRING (141.8838234 39.2742941, 141.8839901 39.2743247, 141.8841001 39.2743261, 141.8843735 39.274306)",,,,
103643730,False,primary,False,55.221,4,釜石港線,40,"LINESTRING (141.8831992 39.2741795, 141.8838234 39.2742941)",,,,
103643730,False,primary,True,89.367,4,釜石港線,40,"LINESTRING (141.8831992 39.2741795, 141.882189 39.2739941)",,,,
103641924,False,residential,False,34.733,,,,"LINESTRING (141.8831992 39.2741795, 141.8832205 39.2741101, 141.8832997 39.273877)",,,,
103641924,False,residential,True,48.867999999999995,,,,"LINESTRING (141.8831992 39.2741795, 141.8831551 39.2742567, 141.8829767 39.2745688, 141.8829695 39.2745814)",,,,
103641930,False,tertiary,False,26.939,,,,"LINESTRING (141.8876013 39.2747909, 141.8872975 39.2748491)",,,,
851812663,False,tertiary,True,33.985,,,,"LINESTRING (141.8876013 39.2747909, 141.887849 39.2745529)",,,,
970002108,False,unclassified,True,35.279,,,,"LINESTRING (141.8876013 39.2747909, 141.8873791 39.2750575)",,,,
103641933,True,unclassified,False,34.3,,,,"LINESTRING (141.881022 39.2750746, 141.8808796 39.2753627)",,,,
103641926,False,residential,True,106.802,,,,"LINESTRING (141.881022 39.2750746, 141.8804033 39.274772, 141.8803448 39.2745654, 141.880301 39.2744267, 141.8802886 39.2743882)",,,,
103641932,False,residential,False,58.582,,,,"LINESTRING (141.8842595 39.2760786, 141.8841549 39.2758529, 141.8840928 39.2755699)",,,,
103815629,False,tertiary,False,41.867000000000004,,,30,"LINESTRING (141.8842595 39.2760786, 141.8841498 39.2761104, 141.8840081 39.2761387, 141.8837857 39.2761505)",,,,
103815629,False,tertiary,True,57.803,,,30,"LINESTRING (141.8842595 39.2760786, 141.8845201 39.2759677, 141.8848456 39.2758249)",,,,
103641927,False,unclassified,False,79.906,,,,"LINESTRING (141.8908316 39.2746728, 141.8911295 39.2753534)",,,,
"[851812664, 179294705]",False,"['primary', 'tertiary']",False,318.863,4,釜石港線,,"LINESTRING (141.8908316 39.2746728, 141.8904491 39.2746949, 141.8903167 39.2746996, 141.8900691 39.2746748, 141.8898217 39.2746195, 141.8894222 39.2744558, 141.8890153 39.2741649, 141.8886521 39.2739207, 141.8885367 39.2739135, 141.8884528 39.2739608, 141.8882909 39.2741158, 141.8880068 39.2743968, 141.887849 39.2745529)",2,,,
103641930,False,tertiary,False,44.129,,,,"LINESTRING (141.8813668 39.2743786, 141.8808942 39.2742248)",,,,
103641930,False,tertiary,True,16.639,,,,"LINESTRING (141.8813668 39.2743786, 141.8815481 39.2744305)",,,,
103641933,True,unclassified,False,55.654,,,,"LINESTRING (141.8813668 39.2743786, 141.8811342 39.2748456)",,,,
103641930,False,tertiary,True,54.253,,,,"LINESTRING (141.8840235 39.2752212, 141.8846434 39.275133)",,,,
103641932,False,residential,True,39.23,,,,"LINESTRING (141.8840235 39.2752212, 141.8840928 39.2755699)",,,,
103641930,False,tertiary,False,36.538,,,,"LINESTRING (141.8840235 39.2752212, 141.883887 39.2752375, 141.8836093 39.2751834)",,,,
103641924,False,residential,False,48.867999999999995,,,,"LINESTRING (141.8829695 39.2745814, 141.8829767 39.2745688, 141.8831551 39.2742567, 141.8831992 39.2741795)",,,,
103641924,False,residential,True,37.861,,,,"LINESTRING (141.8829695 39.2745814, 141.882923 39.2746628, 141.8827916 39.2748928)",,,,
103645593,False,residential,False,66.83,,,,"LINESTRING (141.8829695 39.2745814, 141.8833898 39.2746399, 141.8837177 39.2747332)",,,,
103641928,True,unclassified,False,39.289,,,,"LINESTRING (141.8819996 39.2735409, 141.8821579 39.2732095)",,,,
"[294654953, 103645611]",False,residential,False,118.0,,,,"LINESTRING (141.8819996 39.2735409, 141.8820369 39.2735478, 141.8832997 39.273877)",,,,
53459330,False,tertiary,False,4.827,,,40,"LINESTRING (141.8845083 39.2746968, 141.8845278 39.2747375)",,,,
53459330,False,tertiary,True,44.813,,,40,"LINESTRING (141.8845083 39.2746968, 141.8844911 39.274612, 141.8844181 39.274382, 141.8844008 39.2743028)",,,,
