osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,tunnel,bridge
117026939,unclassified,False,True,13.268,,,,"LINESTRING (132.0792978 34.896798, 132.0792912 34.8966788)",,
117027097,unclassified,False,True,61.036,,,,"LINESTRING (132.0792978 34.896798, 132.079295 34.8973469)",,
117027125,unclassified,False,True,64.214,,,,"LINESTRING (132.0792978 34.896798, 132.0785937 34.8967965)",,
117027125,unclassified,False,False,64.214,,,,"LINESTRING (132.0785937 34.8967965, 132.0792978 34.896798)",,
712437580,trunk,False,False,61.071,4,186,国道186号,"LINESTRING (132.0785937 34.8967965, 132.0786001 34.8973457)",,
117027309,unclassified,False,True,126.30199999999999,,,,"LINESTRING (132.0785937 34.8967965, 132.0779159 34.8968064, 132.0777509 34.8967997, 132.0775927 34.8967865, 132.0774883 34.8967803, 132.0772102 34.8967808)",,
"[117027139, 712437580]",trunk,False,True,53.309,"['2', '4']",186,国道186号,"LINESTRING (132.0785937 34.8967965, 132.078595 34.8963803, 132.0786143 34.8963191)",,
466231930,unclassified,False,True,63.375,,,紺屋町商店街,"LINESTRING (132.0786001 34.8973457, 132.079295 34.8973469)",,
466231932,unclassified,True,False,88.354,,,新町商店街,"LINESTRING (132.0786001 34.8973457, 132.0776313 34.8973455)",,
712437580,trunk,False,False,68.358,4,186,国道186号,"LINESTRING (132.0786001 34.8973457, 132.0786218 34.8979602)",,
712437580,trunk,False,True,61.071,4,186,国道186号,"LINESTRING (132.0786001 34.8973457, 132.0785937 34.8967965)",,
712437580,trunk,False,False,7.408,4,186,国道186号,"LINESTRING (132.0786218 34.8979602, 132.0786198 34.8980268)",,
712437580,trunk,False,True,68.358,4,186,国道186号,"LINESTRING (132.0786218 34.8979602, 132.0786001 34.8973457)",,
117026949,unclassified,False,True,90.089,,,,"LINESTRING (132.0786218 34.8979602, 132.078001 34.8979509, 132.0776348 34.897932)",,
117027292,unclassified,False,False,51.798,,,,"LINESTRING (132.074857 34.8964812, 132.0752522 34.8967907, 132.0752697 34.896801)",,
657097397,unclassified,False,True,70.95400000000001,,,,"LINESTRING (132.074857 34.8964812, 132.0749552 34.8963766, 132.0753496 34.8959874)",,
117027145,unclassified,False,False,22.678,,,,"LINESTRING (132.0754903 34.8953365, 132.0757202 34.8954142)",,
117027145,unclassified,False,True,67.852,,,,"LINESTRING (132.0754903 34.8953365, 132.0747855 34.8951411)",,
117026939,unclassified,False,False,73.558,,,,"LINESTRING (132.0786143 34.8963191, 132.0792912 34.8966788)",,
117027139,trunk,False,True,4.083,2,186,国道186号,"LINESTRING (132.0786143 34.8963191, 132.0786309 34.896285)",,
"[117027139, 712437580]",trunk,False,False,53.309,"['2', '4']",186,国道186号,"LINESTRING (132.0786143 34.8963191, 132.078595 34.8963803, 132.0785937 34.8967965)",,
117027139,trunk,False,False,4.083,2,186,国道186号,"LINESTRING (132.0786309 34.896285, 132.0786143 34.8963191)",,
228203386,unclassified,False,False,12.328,,,,"LINESTRING (132.0786309 34.896285, 132.0785146 34.8962285)",,
"[670295736, 117027113, 117027139]",trunk,False,True,364.739,2,186,国道186号,"LINESTRING (132.0786309 34.896285, 132.078731 34.8962129, 132.0788652 34.8961464, 132.0790208 34.8960831, 132.079218 34.8960155, 132.0793847 34.8959892, 132.0795895 34.8959771, 132.07984 34.8959981, 132.0800297 34.8960291, 132.0801747 34.8960768, 132.080411 34.896163, 132.080603 34.896251, 132.0811226 34.8965971, 132.0819058 34.8971634, 132.0820206 34.8972467)",yes,
117026957,unclassified,False,False,25.131,,,,"LINESTRING (132.0759794 34.8954909, 132.0757202 34.8954142)",,
117026957,unclassified,False,True,89.054,,,,"LINESTRING (132.0759794 34.8954909, 132.0762258 34.8955707, 132.0764919 34.8956553, 132.0764446 34.8957475, 132.0763279 34.8959779)",,
