osmid,highway,oneway,reversed,length,geometry,lanes,name,bridge
804838594,unclassified,False,False,75.026,"LINESTRING (140.534906 36.3963817, 140.5357432 36.3964152)",,,
103978538,tertiary,True,False,60.333999999999996,"LINESTRING (140.534906 36.3963817, 140.5349577 36.3963282, 140.5349851 36.3958539)",,,
804838594,unclassified,False,True,71.579,"LINESTRING (140.534906 36.3963817, 140.5341676 36.3963371, 140.5341122 36.3963202)",,,
60437325,tertiary,True,False,8.917,"LINESTRING (140.5350718 36.3949975, 140.5349726 36.3949901)",2,昭和通り,
760509381,tertiary,True,False,67.612,"LINESTRING (140.532689 36.3949123, 140.5334382 36.39499)",2,昭和通り,
802172456,tertiary,False,False,11.228,"LINESTRING (140.532689 36.3949123, 140.5326998 36.3948117)",,,
802172457,tertiary,False,True,91.65799999999999,"LINESTRING (140.532689 36.3949123, 140.532677 36.3950169, 140.532653 36.3957359)",,,
60437324,tertiary,True,False,13.788,"LINESTRING (140.5349726 36.3949901, 140.5349588 36.3951136)",,,
60437325,tertiary,True,False,79.143,"LINESTRING (140.5349726 36.3949901, 140.5340927 36.3949198)",2,昭和通り,
103978557,unclassified,False,False,12.723,"LINESTRING (140.5370667 36.3952764, 140.5370815 36.3951626)",,,
103978557,unclassified,False,True,55.839,"LINESTRING (140.5370667 36.3952764, 140.5370812 36.3953418, 140.5371088 36.3953791, 140.5373659 36.3957124)",,,
760509381,tertiary,True,False,204.185,"LINESTRING (140.5370667 36.3952764, 140.5375509 36.395319, 140.5383465 36.3953855, 140.5393367 36.395458)",2,昭和通り,
60437324,tertiary,True,False,82.127,"LINESTRING (140.5349588 36.3951136, 140.5349006 36.3958507)",,,
760509381,tertiary,True,False,9.106,"LINESTRING (140.5349588 36.3951136, 140.53506 36.395122)",2,昭和通り,
103978538,tertiary,True,False,13.884,"LINESTRING (140.53506 36.395122, 140.5350718 36.3949975)",,,
760509381,tertiary,True,False,69.969,"LINESTRING (140.53506 36.395122, 140.5353492 36.3951411, 140.5358386 36.3951781)",2,昭和通り,
68514388,tertiary,False,False,10.507,"LINESTRING (140.5301329 36.3947406, 140.5301222 36.3948347)",,,
68514388,tertiary,False,True,70.57,"LINESTRING (140.5301329 36.3947406, 140.5302207 36.3941099)",,,
68514388,tertiary,False,False,120.206,"LINESTRING (140.530409 36.3927195, 140.5302696 36.3937947)",,,
802172453,tertiary,False,False,49.723,"LINESTRING (140.530409 36.3927195, 140.5309617 36.3927644)",,,
108123593,tertiary,False,False,53.67,"LINESTRING (140.5330558 36.3918564, 140.5324639 36.3917793)",2,,
108123593,tertiary,False,True,63.333,"LINESTRING (140.5330558 36.3918564, 140.5337556 36.3919405)",2,,
68514377,tertiary,False,True,112.227,"LINESTRING (140.5330558 36.3918564, 140.5330014 36.3923163, 140.5329257 36.3928602)",,,
68514377,tertiary,False,False,88.152,"LINESTRING (140.5326998 36.3948117, 140.5327864 36.394022)",,,
802172456,tertiary,False,True,11.228,"LINESTRING (140.5326998 36.3948117, 140.532689 36.3949123)",,,
972882445,tertiary,True,False,107.398,"LINESTRING (140.5326998 36.3948117, 140.5315007 36.3947766)",2,昭和通り,
103978565,tertiary,False,False,64.945,"LINESTRING (140.5357432 36.3964152, 140.5356955 36.396998)",,,
103978565,tertiary,False,True,58.108,"LINESTRING (140.5357432 36.3964152, 140.5357785 36.3958934)",,,
503055685,residential,False,False,100.357,"LINESTRING (140.5357432 36.3964152, 140.5368634 36.3964543)",,,
804838594,unclassified,False,True,75.026,"LINESTRING (140.5357432 36.3964152, 140.534906 36.3963817)",,,
104008920,residential,False,False,38.712,"LINESTRING (140.5350516 36.3984058, 140.5349754 36.3987485)",,,
103978594,unclassified,False,False,47.158,"LINESTRING (140.5350516 36.3984058, 140.5354219 36.3985265, 140.5355491 36.398532)",,,
103978594,unclassified,False,True,71.70299999999999,"LINESTRING (140.5350516 36.3984058, 140.5348563 36.3982575, 140.5346216 36.3980988, 140.534542 36.3980582, 140.5344339 36.3979974)",,,
103978535,unclassified,False,True,55.668,"LINESTRING (140.5355871 36.3980323, 140.5355491 36.398532)",,,
103978535,unclassified,False,False,46.399,"LINESTRING (140.5355871 36.3980323, 140.53561 36.3977005, 140.5356466 36.3976208)",,,
104009023,residential,False,False,103.56,"LINESTRING (140.5355871 36.3980323, 140.5345599 36.3979801, 140.5344339 36.3979974)",,,
103978576,tertiary,False,False,57.154,"LINESTRING (140.5332645 36.3975054, 140.5326268 36.3974786)",,,
103978576,tertiary,False,True,56.454,"LINESTRING (140.5332645 36.3975054, 140.5338942 36.3975346)",,,
103978615,unclassified,False,False,70.904,"LINESTRING (140.5332645 36.3975054, 140.5332041 36.3981412)",,,
103978615,unclassified,False,True,138.272,"LINESTRING (140.5332645 36.3975054, 140.5333565 36.3962641)",,,
103978565,tertiary,False,True,38.263,"LINESTRING (140.5356466 36.3976208, 140.535674 36.3972774)",,,
103978576,tertiary,False,False,77.609,"LINESTRING (140.5356466 36.3976208, 140.5347808 36.3975824)",,,
103978576,tertiary,False,True,98.226,"LINESTRING (140.5356466 36.3976208, 140.5367418 36.3976775)",,,
103978535,unclassified,False,True,46.399,"LINESTRING (140.5356466 36.3976208, 140.53561 36.3977005, 140.5355871 36.3980323)",,,
103978529,tertiary,False,False,99.528,"LINESTRING (140.5341122 36.3963202, 140.5339569 36.3972065)",,,
103978529,tertiary,False,True,57.062,"LINESTRING (140.5341122 36.3963202, 140.5341621 36.3958086)",,,
