osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,lanes
139483650,unclassified,False,False,18.518,"LINESTRING (135.1803272 34.2301072, 135.1801748 34.2302161)",,,,
139476870,unclassified,False,False,73.622,"LINESTRING (135.1745172 34.2304341, 135.1745813 34.230435, 135.1753173 34.2304616)",,,,
139476870,unclassified,False,True,69.257,"LINESTRING (135.1745172 34.2304341, 135.1744352 34.2304335, 135.1737639 34.2304283)",,,,
139480656,tertiary,False,True,65.124,"LINESTRING (135.1745172 34.2304341, 135.1745017 34.2309339, 135.1745002 34.2310196)",本町通り,,,
139471494,secondary,False,False,71.221,"LINESTRING (135.182588 34.23043, 135.1822587 34.230826, 135.1821491 34.2309578)",和歌山海南線,135,,
139477401,unclassified,False,False,76.324,"LINESTRING (135.1753173 34.2304616, 135.176147 34.2304856)",,,,
139481625,unclassified,False,True,63.728,"LINESTRING (135.1753173 34.2304616, 135.175303 34.2310346)",,,,
139476870,unclassified,False,True,73.622,"LINESTRING (135.1753173 34.2304616, 135.1745813 34.230435, 135.1745172 34.2304341)",,,,
139477401,unclassified,False,True,76.324,"LINESTRING (135.176147 34.2304856, 135.1753173 34.2304616)",,,,
139477977,unclassified,False,False,61.288,"LINESTRING (135.176147 34.2304856, 135.1761579 34.2310367)",,,,
139479628,unclassified,False,False,84.355,"LINESTRING (135.1796962 34.230759, 135.1804285 34.2312161)",,,,
139483650,unclassified,False,True,74.745,"LINESTRING (135.1796962 34.230759, 135.18006 34.23033, 135.1800754 34.2303147, 135.1801748 34.2302161)",,,,
139483934,unclassified,False,False,88.644,"LINESTRING (135.1796962 34.230759, 135.1793977 34.2311443, 135.1792131 34.2314477)",,,,
139478976,unclassified,False,True,59.355,"LINESTRING (135.173761 34.2310101, 135.1737395 34.2315436)",,,,
474368255,unclassified,False,False,64.693,"LINESTRING (135.173761 34.2310101, 135.1737612 34.2309572, 135.1737622 34.2307454, 135.1737639 34.2304283)",,,,
474368256,unclassified,False,False,67.965,"LINESTRING (135.173761 34.2310101, 135.1744343 34.2310188, 135.1745002 34.2310196)",,,,
139480656,tertiary,False,False,65.124,"LINESTRING (135.1745002 34.2310196, 135.1745017 34.2309339, 135.1745172 34.2304341)",本町通り,,,
139480656,tertiary,False,True,59.28,"LINESTRING (135.1745002 34.2310196, 135.1744986 34.231109, 135.1744964 34.2315527)",本町通り,,,
474368256,unclassified,False,False,73.82300000000001,"LINESTRING (135.1745002 34.2310196, 135.1745713 34.2310203, 135.175303 34.2310346)",,,,
474368256,unclassified,False,True,67.965,"LINESTRING (135.1745002 34.2310196, 135.1744343 34.2310188, 135.173761 34.2310101)",,,,
139476721,unclassified,False,True,57.977,"LINESTRING (135.175303 34.2310346, 135.1753013 34.231556)",,,,
139481625,unclassified,False,False,63.728,"LINESTRING (135.175303 34.2310346, 135.1753173 34.2304616)",,,,
474368256,unclassified,False,False,78.594,"LINESTRING (135.175303 34.2310346, 135.1761579 34.2310367)",,,,
474368256,unclassified,False,True,73.82300000000001,"LINESTRING (135.175303 34.2310346, 135.1745713 34.2310203, 135.1745002 34.2310196)",,,,
139477977,unclassified,False,True,61.288,"LINESTRING (135.1761579 34.2310367, 135.176147 34.2304856)",,,,
139481470,unclassified,False,False,22.996,"LINESTRING (135.1761579 34.2310367, 135.1761606 34.2312435)",,,,
474368256,unclassified,False,True,78.594,"LINESTRING (135.1761579 34.2310367, 135.175303 34.2310346)",,,,
139479628,unclassified,False,True,84.355,"LINESTRING (135.1804285 34.2312161, 135.1796962 34.230759)",,,,
139481145,unclassified,False,True,14.028,"LINESTRING (135.1804285 34.2312161, 135.1803629 34.23133)",,,,
139480584,unclassified,False,False,90.274,"LINESTRING (135.1804285 34.2312161, 135.1807894 34.2306231, 135.1808699 34.2304909)",,,,
139479577,unclassified,False,False,34.908,"LINESTRING (135.1761606 34.2312435, 135.1761553 34.2315574)",,,,
139481355,unclassified,False,False,48.9,"LINESTRING (135.1761606 34.2312435, 135.1766925 34.2312416)",,,,
139481470,unclassified,False,True,22.996,"LINESTRING (135.1761606 34.2312435, 135.1761579 34.2310367)",,,,
139480646,unclassified,False,False,70.882,"LINESTRING (135.1766925 34.2312416, 135.1774633 34.2312568)",,,,
139481355,unclassified,False,True,48.9,"LINESTRING (135.1766925 34.2312416, 135.1761606 34.2312435)",,,,
139483145,unclassified,False,False,13.35,"LINESTRING (135.1836708 34.2314755, 135.1836956 34.2313572)",,,,
139477834,unclassified,False,False,96.083,"LINESTRING (135.1792131 34.2314477, 135.1802548 34.2315178)",,,,
139478457,unclassified,False,False,73.505,"LINESTRING (135.1792131 34.2314477, 135.1788852 34.2320506)",,,,
