osmid,highway,oneway,reversed,length,geometry,ref,name,lanes
104479164,unclassified,False,False,121.554,"LINESTRING (140.3414137 38.2520503, 140.3415852 38.2523897, 140.3417811 38.2527206, 140.3419911 38.2530441)",,,
105610247,unclassified,False,True,334.123,"LINESTRING (140.3414137 38.2520503, 140.3422767 38.2517893, 140.3434778 38.2514323, 140.3443797 38.2511782, 140.3450001 38.2510034)",,,
934876516,unclassified,False,False,79.378,"LINESTRING (140.3414137 38.2520503, 140.3406292 38.2522884, 140.3405618 38.2522814)",,,
105614011,primary,True,False,99.391,"LINESTRING (140.3369786 38.2539679, 140.3364981 38.2531576)",18,山形朝日線,
104479160,unclassified,False,False,194.721,"LINESTRING (140.3369786 38.2539679, 140.3384653 38.253428, 140.3382259 38.2530028)",,,
104479202,unclassified,False,False,149.384,"LINESTRING (140.3360285 38.2523806, 140.3375535 38.2517718)",,,
105614011,primary,True,False,131.264,"LINESTRING (140.3360285 38.2523806, 140.3353971 38.2513093)",18,山形朝日線,
105614011,primary,True,False,19.496,"LINESTRING (140.3353971 38.2513093, 140.3353011 38.251151)",18,山形朝日線,
774071828,tertiary,False,True,9.517,"LINESTRING (140.3346208 38.2557057, 140.3345765 38.2556275)",,,
107533698,tertiary,False,False,153.39399999999998,"LINESTRING (140.3346208 38.2557057, 140.3348848 38.2561571, 140.3350083 38.2563734, 140.3350772 38.2565366, 140.3351374 38.2566969, 140.3351619 38.2568441, 140.3351653 38.2570023)",,,
107533784,tertiary,False,True,271.915,"LINESTRING (140.3346208 38.2557057, 140.3359328 38.2552319, 140.3363809 38.2550754, 140.3371243 38.2548102, 140.3374562 38.2546946)",,,
105610247,unclassified,False,False,334.123,"LINESTRING (140.3450001 38.2510034, 140.3443797 38.2511782, 140.3434778 38.2514323, 140.3422767 38.2517893, 140.3414137 38.2520503)",,,
"[934876513, 665787830]",unclassified,False,True,113.959,"LINESTRING (140.3450001 38.2510034, 140.3451049 38.2510521, 140.3453361 38.251443, 140.3455971 38.2518971)",,,
104479160,unclassified,False,True,148.942,"LINESTRING (140.3375535 38.2517718, 140.3382259 38.2530028)",,,
104479202,unclassified,False,False,65.424,"LINESTRING (140.3375535 38.2517718, 140.3382374 38.2515315)",,,
104479202,unclassified,False,True,149.384,"LINESTRING (140.3375535 38.2517718, 140.3360285 38.2523806)",,,
105624272,unclassified,False,True,122.644,"LINESTRING (140.3417288 38.2557976, 140.3423058 38.2568032)",,,
107533768,primary,False,False,126.29,"LINESTRING (140.3417288 38.2557976, 140.3424359 38.2555299, 140.3430364 38.2553123)",19,山形山寺線,
