osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,tunnel
"[226223890, 291437884]",,"['secondary', 'tertiary']",False,"[False, True]",231.016,"LINESTRING (142.3642793 44.0976735, 142.3642695 44.0976408, 142.3642123 44.09745, 142.3641564 44.0972638, 142.3641149 44.0971255, 142.3640045 44.0967576, 142.3639428 44.0965519, 142.3628257 44.0967443, 142.3626832 44.0967688)",293,温根別剣渕停車場線,
226223890,,tertiary,False,True,65.05,"LINESTRING (142.3642793 44.0976735, 142.3643181 44.0977887, 142.3643119 44.0978287, 142.3642459 44.0982523)",,,
226224234,,unclassified,False,False,207.994,"LINESTRING (142.3574017 44.0978218, 142.3599269 44.0980149, 142.3599917 44.0980199)",,,
226224234,,unclassified,False,True,56.908,"LINESTRING (142.3574017 44.0978218, 142.3573413 44.0982433, 142.3573288 44.0983309)",,,
674193312,,residential,False,False,82.412,"LINESTRING (142.3574017 44.0978218, 142.3571562 44.0978045, 142.3563756 44.0977427)",,,
226223725,,unclassified,False,True,64.26,"LINESTRING (142.3665307 44.0978769, 142.3666932 44.0984429)",,,
226224101,,unclassified,False,True,360.12,"LINESTRING (142.3665307 44.0978769, 142.36598 44.096114, 142.365605 44.094938, 142.3655363 44.094718)",,,
226223676,,unclassified,False,True,76.373,"LINESTRING (142.3599917 44.0980199, 142.3601038 44.0973378)",,,
226223992,,unclassified,False,True,55.47,"LINESTRING (142.3599917 44.0980199, 142.3599293 44.0984372, 142.3599175 44.0985159)",,,
226224045,,unclassified,False,False,199.33599999999998,"LINESTRING (142.3599917 44.0980199, 142.3600605 44.0980249, 142.3623829 44.0981941, 142.3624752 44.0982008)",,,
226224234,,unclassified,False,True,207.994,"LINESTRING (142.3599917 44.0980199, 142.3599269 44.0980149, 142.3574017 44.0978218)",,,
291437884,,secondary,False,True,9.545,"LINESTRING (142.3624873 44.0981154, 142.3624752 44.0982008)",293,温根別剣渕停車場線,
226224181,,tertiary,False,True,141.255,"LINESTRING (142.3624873 44.0981154, 142.3625663 44.0981216, 142.3642459 44.0982523)",,,
291437884,,secondary,False,False,64.51299999999999,"LINESTRING (142.3624873 44.0981154, 142.3625558 44.0976325, 142.3625691 44.0975382)",293,温根別剣渕停車場線,
576806038,,secondary,False,True,4.573,"LINESTRING (142.3552741 44.0981796, 142.3552801 44.0981387)",545,三和剣淵線,
41120745,,secondary,False,False,164.939,"LINESTRING (142.3552741 44.0981796, 142.3554441 44.0981942, 142.3573288 44.0983309)",293;984,温根別剣淵停車場線,
889242528,,secondary,False,False,54.495000000000005,"LINESTRING (142.3552741 44.0981796, 142.3552606 44.0982817, 142.3552097 44.0986675)",293;984,温根別剣渕停車場線,
291437884,,secondary,False,False,9.545,"LINESTRING (142.3624752 44.0982008, 142.3624873 44.0981154)",293,温根別剣渕停車場線,
226224045,,unclassified,False,True,199.33599999999998,"LINESTRING (142.3624752 44.0982008, 142.3623829 44.0981941, 142.3600605 44.0980249, 142.3599917 44.0980199)",,,
291437884,,secondary,False,True,56.286,"LINESTRING (142.3624752 44.0982008, 142.3624193 44.098596, 142.3624039 44.0987044)",293,温根別剣渕停車場線,
226223890,,tertiary,False,False,65.05,"LINESTRING (142.3642459 44.0982523, 142.3643119 44.0978287, 142.3643181 44.0977887, 142.3642793 44.0976735)",,,
226223890,,tertiary,False,True,55.785,"LINESTRING (142.3642459 44.0982523, 142.3642443 44.0982655, 142.3642008 44.0986853, 142.3641849 44.0987518)",,,
226224181,,tertiary,False,False,141.255,"LINESTRING (142.3642459 44.0982523, 142.3625663 44.0981216, 142.3624873 44.0981154)",,,
41120745,,secondary,False,True,3.324,"LINESTRING (142.3573702 44.098334, 142.3573288 44.0983309)",293;984,温根別剣淵停車場線,
41120745,,secondary,False,False,204.41500000000002,"LINESTRING (142.3573702 44.098334, 142.3574835 44.098342, 142.3589483 44.0984467, 142.3597581 44.0985044, 142.3599175 44.0985159)",293;984,温根別剣淵停車場線,
226223970,,unclassified,False,False,54.965,"LINESTRING (142.3573702 44.098334, 142.3573618 44.0984085, 142.3573146 44.0988267)",,,
226223725,,unclassified,False,False,64.26,"LINESTRING (142.3666932 44.0984429, 142.3665307 44.0978769)",,,
226223645,,unclassified,False,True,59.247,"LINESTRING (142.3666932 44.0984429, 142.3668576 44.098923, 142.3668704 44.0989603)",,,
41120745,,secondary,False,False,199.65200000000002,"LINESTRING (142.3599175 44.0985159, 142.3622455 44.0986931, 142.3624039 44.0987044)",293;984,温根別剣淵停車場線,
41120745,,secondary,False,True,204.41500000000002,"LINESTRING (142.3599175 44.0985159, 142.3597581 44.0985044, 142.3589483 44.0984467, 142.3574835 44.098342, 142.3573702 44.098334)",293;984,温根別剣淵停車場線,
226223670,,unclassified,False,True,56.204,"LINESTRING (142.3599175 44.0985159, 142.3599089 44.0985943, 142.3598624 44.0990198)",,,
226223992,,unclassified,False,False,55.47,"LINESTRING (142.3599175 44.0985159, 142.3599293 44.0984372, 142.3599917 44.0980199)",,,
226223890,,tertiary,False,False,55.785,"LINESTRING (142.3641849 44.0987518, 142.3642008 44.0986853, 142.3642443 44.0982655, 142.3642459 44.0982523)",,,
226223935,,unclassified,False,False,65.458,"LINESTRING (142.3641849 44.0987518, 142.3637976 44.0987346, 142.363555 44.0987378, 142.3633747 44.0987786)",,,
226224014,,unclassified,False,False,188.273,"LINESTRING (142.3641849 44.0987518, 142.3644896 44.0987733, 142.3652043 44.0988193, 142.3651844 44.0990252, 142.3646633 44.0989822, 142.3644492 44.0989482, 142.3641486 44.0989221)",,,
226224126,,unclassified,False,True,169.014,"LINESTRING (142.3552097 44.0986675, 142.3552793 44.0986728, 142.3573146 44.0988267)",,,
889242528,,secondary,False,True,54.495000000000005,"LINESTRING (142.3552097 44.0986675, 142.3552606 44.0982817, 142.3552741 44.0981796)",293;984,温根別剣渕停車場線,
41120745,,secondary,False,True,199.65200000000002,"LINESTRING (142.3624039 44.0987044, 142.3622455 44.0986931, 142.3599175 44.0985159)",293;984,温根別剣淵停車場線,
226223922,,unclassified,False,True,55.934999999999995,"LINESTRING (142.3624039 44.0987044, 142.3623928 44.0987901, 142.3623366 44.0992051)",,,
291437884,,secondary,False,False,56.286,"LINESTRING (142.3624039 44.0987044, 142.3624193 44.098596, 142.3624752 44.0982008)",293,温根別剣渕停車場線,
889242527,,secondary,False,False,77.96000000000001,"LINESTRING (142.3624039 44.0987044, 142.3625665 44.0987168, 142.3633747 44.0987786)",984,温根別ビバカルウシ線,
226223935,,unclassified,False,True,65.458,"LINESTRING (142.3633747 44.0987786, 142.363555 44.0987378, 142.3637976 44.0987346, 142.3641849 44.0987518)",,,
226224052,,unclassified,False,False,64.591,"LINESTRING (142.3633747 44.0987786, 142.3635458 44.0988445, 142.3637913 44.0988952, 142.3641486 44.0989221)",,,
"[291437882, 291437883, 889242527]",,secondary,False,False,281.949,"LINESTRING (142.3633747 44.0987786, 142.3639931 44.0988261, 142.3651249 44.0989052, 142.3655674 44.0989413, 142.3667881 44.0990386, 142.3668858 44.0990458)",984,温根別ビバカルウシ線,yes
889242527,,secondary,False,True,77.96000000000001,"LINESTRING (142.3633747 44.0987786, 142.3625665 44.0987168, 142.3624039 44.0987044)",984,温根別ビバカルウシ線,
226223578,,unclassified,False,True,9.586,"LINESTRING (142.3668704 44.0989603, 142.3668858 44.0990458)",,,
226223645,,unclassified,False,False,59.247,"LINESTRING (142.3668704 44.0989603, 142.3668576 44.098923, 142.3666932 44.0984429)",,,
226224197,,unclassified,False,False,242.61700000000002,"LINESTRING (142.3668704 44.0989603, 142.3662098 44.0989067, 142.3655134 44.0988419, 142.3655285 44.0990459, 142.3661959 44.099091, 142.3663037 44.0990977, 142.3669097 44.0991351)",,,
226223970,,unclassified,False,True,54.965,"LINESTRING (142.3573146 44.0988267, 142.3573618 44.0984085, 142.3573702 44.098334)",,,
226224126,,unclassified,False,False,169.014,"LINESTRING (142.3573146 44.0988267, 142.3552793 44.0986728, 142.3552097 44.0986675)",,,
226224239,,unclassified,False,True,204.582,"LINESTRING (142.3573146 44.0988267, 142.3586075 44.0989247, 142.3588664 44.0989443, 142.3589407 44.0989499, 142.3597855 44.099014, 142.3598624 44.0990198)",,,
226223578,,unclassified,False,False,9.586,"LINESTRING (142.3668858 44.0990458, 142.3668704 44.0989603)",,,
226223688,,unclassified,False,True,10.111,"LINESTRING (142.3668858 44.0990458, 142.3669097 44.0991351)",,,
"[291437882, 291437883, 889242527]",,secondary,False,True,281.949,"LINESTRING (142.3668858 44.0990458, 142.3667881 44.0990386, 142.3655674 44.0989413, 142.3651249 44.0989052, 142.3639931 44.0988261, 142.3633747 44.0987786)",984,温根別ビバカルウシ線,yes
226223456,,unclassified,False,False,55.614000000000004,"LINESTRING (142.3641486 44.0989221, 142.3641372 44.0989912, 142.3640669 44.0994188)",,,
226224014,,unclassified,False,True,188.27300000000002,"LINESTRING (142.3641486 44.0989221, 142.3644492 44.0989482, 142.3646633 44.0989822, 142.3651844 44.0990252, 142.3652043 44.0988193, 142.3644896 44.0987733, 142.3641849 44.0987518)",,,
226224052,,unclassified,False,True,64.59100000000001,"LINESTRING (142.3641486 44.0989221, 142.3637913 44.0988952, 142.3635458 44.0988445, 142.3633747 44.0987786)",,,
226223670,,unclassified,False,False,56.204,"LINESTRING (142.3598624 44.0990198, 142.3599089 44.0985943, 142.3599175 44.0985159)",,,
226224218,,unclassified,False,True,198.645,"LINESTRING (142.3598624 44.0990198, 142.359921 44.0990242, 142.3622513 44.0991987, 142.3623366 44.0992051)",,,
226224239,,unclassified,False,False,204.582,"LINESTRING (142.3598624 44.0990198, 142.3597855 44.099014, 142.3589407 44.0989499, 142.3588664 44.0989443, 142.3586075 44.0989247, 142.3573146 44.0988267)",,,
226223922,,unclassified,False,True,10.043,"LINESTRING (142.3623366 44.0992051, 142.362326 44.0992951)",,,
226223922,,unclassified,False,False,55.934999999999995,"LINESTRING (142.3623366 44.0992051, 142.3623928 44.0987901, 142.3624039 44.0987044)",,,
226224218,,unclassified,False,False,198.645,"LINESTRING (142.3623366 44.0992051, 142.3622513 44.0991987, 142.359921 44.0990242, 142.3598624 44.0990198)",,,
226223688,,unclassified,False,False,10.111,"LINESTRING (142.3669097 44.0991351, 142.3668858 44.0990458)",,,
226223931,,unclassified,False,True,60.855,"LINESTRING (142.3669097 44.0991351, 142.3669205 44.0991681, 142.3670833 44.099668)",,,
226224197,,unclassified,False,True,242.61700000000002,"LINESTRING (142.3669097 44.0991351, 142.3663037 44.0990977, 142.3661959 44.099091, 142.3655285 44.0990459, 142.3655134 44.0988419, 142.3662098 44.0989067, 142.3668704 44.0989603)",,,
226223922,,unclassified,False,False,10.043,"LINESTRING (142.362326 44.0992951, 142.3623366 44.0992051)",,,
226223922,,unclassified,False,True,64.305,"LINESTRING (142.362326 44.0992951, 142.3622426 44.0998703)",,,
226224162,,unclassified,False,False,139.695,"LINESTRING (142.362326 44.0992951, 142.3640669 44.0994188)",,,
226223772,,unclassified,False,False,65.196,"LINESTRING (142.3640669 44.0994188, 142.3639943 44.1000028)",,,
226224162,,unclassified,False,True,139.695,"LINESTRING (142.3640669 44.0994188, 142.362326 44.0992951)",,,
226223456,,unclassified,False,True,55.614000000000004,"LINESTRING (142.3640669 44.0994188, 142.3641372 44.0989912, 142.3641486 44.0989221)",,,
226223873,,unclassified,False,False,65.74600000000001,"LINESTRING (142.3670833 44.099668, 142.367253 44.1001746, 142.3672507 44.1002448)",,,
226223931,,unclassified,False,False,60.855,"LINESTRING (142.3670833 44.099668, 142.3669205 44.0991681, 142.3669097 44.0991351)",,,
226223922,,unclassified,False,False,64.305,"LINESTRING (142.3622426 44.0998703, 142.362326 44.0992951)",,,
226224020,,unclassified,False,False,140.651,"LINESTRING (142.3622426 44.0998703, 142.3639943 44.1000028)",,,
226223772,,unclassified,False,True,65.196,"LINESTRING (142.3639943 44.1000028, 142.3640669 44.0994188)",,,
226224020,,unclassified,False,False,95.486,"LINESTRING (142.3639943 44.1000028, 142.3651823 44.1001006)",,,
226224020,,unclassified,False,True,140.651,"LINESTRING (142.3639943 44.1000028, 142.3622426 44.0998703)",,,
226223690,,unclassified,False,True,68.621,"LINESTRING (142.3672507 44.1002448, 142.3663954 44.1001849)",,,
226223873,,unclassified,False,True,65.74600000000001,"LINESTRING (142.3672507 44.1002448, 142.367253 44.1001746, 142.3670833 44.099668)",,,
226224101,,unclassified,False,False,58.014,"LINESTRING (142.3653774 44.0942089, 142.3655363 44.094718)",,,
226224101,,unclassified,False,True,37.753,"LINESTRING (142.3653774 44.0942089, 142.365274 44.0938776)",,,
672926205,,residential,False,True,95.394,"LINESTRING (142.3653774 44.0942089, 142.3641885 44.0941258)",,,
672926205,,residential,False,False,95.394,"LINESTRING (142.3641885 44.0941258, 142.3653774 44.0942089)",,,
672926206,,residential,False,True,39.355,"LINESTRING (142.3641885 44.0941258, 142.3640972 44.093778)",,,
672926206,,residential,False,False,154.47,"LINESTRING (142.3641885 44.0941258, 142.3643319 44.0946358, 142.3655363 44.094718)",,,
226224101,,unclassified,False,True,58.014,"LINESTRING (142.3655363 44.094718, 142.3653774 44.0942089)",,,
226224101,,unclassified,False,False,360.12,"LINESTRING (142.3655363 44.094718, 142.365605 44.094938, 142.36598 44.096114, 142.3665307 44.0978769)",,,
672926206,,residential,False,True,154.47,"LINESTRING (142.3655363 44.094718, 142.3643319 44.0946358, 142.3641885 44.0941258)",,,
62263977,,tertiary,False,False,58.522,"LINESTRING (142.3640972 44.093778, 142.3648249 44.09384)",,,
672926206,,residential,False,False,39.355,"LINESTRING (142.3640972 44.093778, 142.3641885 44.0941258)",,,
62263977,,tertiary,False,True,75.376,"LINESTRING (142.3640972 44.093778, 142.3637679 44.09375, 142.3631611 44.0936915)",,,
226224341,,tertiary,False,True,4.085,"LINESTRING (142.3601544 44.0973432, 142.3601038 44.0973378)",,,
226223903,,unclassified,False,False,83.861,"LINESTRING (142.3601544 44.0973432, 142.360162 44.0972924, 142.3602724 44.0965938)",,,
226224341,,tertiary,False,False,194.047,"LINESTRING (142.3601544 44.0973432, 142.360226 44.097351, 142.3625691 44.0975382)",,,
226224020,,unclassified,False,True,95.486,"LINESTRING (142.3651823 44.1001006, 142.3639943 44.1000028)",,,
226223690,,unclassified,False,False,68.621,"LINESTRING (142.3663954 44.1001849, 142.3672507 44.1002448)",,,
41120745,,secondary,False,False,3.324,"LINESTRING (142.3573288 44.0983309, 142.3573702 44.098334)",293;984,温根別剣淵停車場線,
41120745,,secondary,False,True,164.939,"LINESTRING (142.3573288 44.0983309, 142.3554441 44.0981942, 142.3552741 44.0981796)",293;984,温根別剣淵停車場線,
226224234,,unclassified,False,False,56.908,"LINESTRING (142.3573288 44.0983309, 142.3573413 44.0982433, 142.3574017 44.0978218)",,,
576806038,,secondary,False,False,4.573,"LINESTRING (142.3552801 44.0981387, 142.3552741 44.0981796)",545,三和剣淵線,
576806038,,secondary,False,True,129.298,"LINESTRING (142.3552801 44.0981387, 142.3552972 44.0980214, 142.3553907 44.0973609, 142.3554444 44.0969819)",545,三和剣淵線,
674193312,,residential,False,True,82.412,"LINESTRING (142.3563756 44.0977427, 142.3571562 44.0978045, 142.3574017 44.0978218)",,,
