osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,lanes,access
"[894150484, 894150485]",tertiary,False,False,110.33600000000001,,,,"LINESTRING (138.7688038 35.4987292, 138.7689004 35.498725, 138.7690408 35.4987191, 138.770021 35.498678)",2,
"[894150484, 749670692]",tertiary,False,True,114.52699999999999,,,30,"LINESTRING (138.7688038 35.4987292, 138.7687143 35.498733, 138.7681348 35.4987576, 138.7675404 35.4987828)",2,
22735757,secondary,False,False,40.191,707,富士河口湖富士線,40,"LINESTRING (138.7661271 35.498856, 138.7660888 35.4984959)",2,
308308921,tertiary,False,True,22.471,,,30,"LINESTRING (138.7661271 35.498856, 138.7658833 35.498894)",2,
749670692,tertiary,False,False,68.306,,,30,"LINESTRING (138.7661271 35.498856, 138.76688 35.4988156)",2,
894150485,tertiary,False,False,17.269,,,,"LINESTRING (138.770021 35.498678, 138.7702115 35.4986699)",,
98717042,residential,False,False,82.736,,,,"LINESTRING (138.770021 35.498678, 138.7700105 35.4984896, 138.7700622 35.4982181, 138.7704069 35.498211)",,
"[894150484, 894150485]",tertiary,False,True,110.33600000000001,,,,"LINESTRING (138.770021 35.498678, 138.7690408 35.4987191, 138.7689004 35.498725, 138.7688038 35.4987292)",2,
72370189,unclassified,False,False,52.294,,,,"LINESTRING (138.7662705 35.4972216, 138.7668404 35.4971448)",,
22735757,secondary,False,True,143.863,707,富士河口湖富士線,40,"LINESTRING (138.7662705 35.4972216, 138.7661074 35.4977428, 138.7660779 35.497914, 138.766063 35.4980971, 138.7660686 35.4983083, 138.7660888 35.4984959)",2,
175866472,secondary,False,True,198.583,707,富士河口湖富士線,,"LINESTRING (138.7662705 35.4972216, 138.764493 35.4974441, 138.7642788 35.4974863, 138.764114 35.4975338)",2,
109403533,secondary,False,True,9.142,714,鳴沢富士河口湖線,,"LINESTRING (138.7674988 35.5012801, 138.7673981 35.5012863)",,
308308701,trunk,False,True,6.405,137,御坂みち,,"LINESTRING (138.7674988 35.5012801, 138.767539 35.5012327)",2,yes
308308701,trunk,False,False,86.452,137,御坂みち,,"LINESTRING (138.7674988 35.5012801, 138.7674785 35.5014974, 138.7675409 35.5016646, 138.7676558 35.501871, 138.7677422 35.5020127)",2,yes
93879221,residential,False,False,50.702,,,,"LINESTRING (138.7694508 35.5001727, 138.7698434 35.5004979)",,
308308671,trunk,False,False,50.108,137,御坂みち,,"LINESTRING (138.7694508 35.5001727, 138.7693147 35.500224, 138.7692666 35.5002516, 138.7691776 35.5003213, 138.769021 35.5004485)",2,yes
308308671,trunk,False,True,46.967,137,御坂みち,,"LINESTRING (138.7694508 35.5001727, 138.7697426 35.500005, 138.7698661 35.4999201)",2,yes
308308921,tertiary,False,False,22.471,,,30,"LINESTRING (138.7658833 35.498894, 138.7661271 35.498856)",2,
308308921,tertiary,False,True,128.171,,,30,"LINESTRING (138.7658833 35.498894, 138.7645035 35.4991524)",2,
273944190,residential,False,True,88.361,,,,"LINESTRING (138.7658833 35.498894, 138.7657838 35.499023, 138.7657513 35.4991087, 138.7657157 35.4991731, 138.7656676 35.4992424, 138.7655592 35.4993685, 138.7655003 35.499419, 138.7654585 35.4994505, 138.7653903 35.4994884, 138.76533 35.4995314)",,
40723430,secondary,True,False,95.3,707,富士河口湖富士線,,"LINESTRING (138.764114 35.4975338, 138.7639035 35.4975427, 138.7636295 35.4975944, 138.7630794 35.4976826)",2,
64443529,tertiary,False,True,87.565,,,30,"LINESTRING (138.764114 35.4975338, 138.764096 35.4977165, 138.7642537 35.4983069)",2,
72370153,tertiary,False,False,98.43599999999999,,船津登山道,40,"LINESTRING (138.764114 35.4975338, 138.7641529 35.4973586, 138.7642535 35.4970155, 138.764334 35.4967316, 138.7643403 35.4966687)",2,
175866472,secondary,False,False,198.58300000000003,707,富士河口湖富士線,,"LINESTRING (138.764114 35.4975338, 138.7642788 35.4974863, 138.764493 35.4974441, 138.7662705 35.4972216)",2,
72370189,unclassified,False,True,45.766,,,,"LINESTRING (138.7677517 35.4970559, 138.7672485 35.4970955)",,
72370189,unclassified,False,False,106.678,,,,"LINESTRING (138.7677517 35.4970559, 138.767911 35.4970343, 138.7680168 35.497009, 138.7684225 35.4968971, 138.7686433 35.496853, 138.7688916 35.4968236)",,
72370190,residential,False,False,198.99099999999999,,,,"LINESTRING (138.7677517 35.4970559, 138.7677672 35.4972731, 138.7677296 35.4974653, 138.7676687 35.4976156, 138.7676303 35.4977077, 138.7675848 35.497771, 138.7674599 35.4979349, 138.7674497 35.498003, 138.7674711 35.4981405, 138.767525 35.4983275, 138.7675495 35.498536, 138.7675404 35.4987828)",,
72370190,residential,False,True,55.382000000000005,,,,"LINESTRING (138.7677517 35.4970559, 138.7677027 35.4970135, 138.7676598 35.4969084, 138.7676262 35.4967709, 138.7676266 35.496582)",,
749670692,tertiary,False,True,59.895,,,30,"LINESTRING (138.7675404 35.4987828, 138.76688 35.4988156)",2,
72370190,residential,False,False,72.99,,,,"LINESTRING (138.7675404 35.4987828, 138.7675692 35.4991811, 138.7675912 35.4994379)",,
72370190,residential,False,True,198.991,,,,"LINESTRING (138.7675404 35.4987828, 138.7675495 35.498536, 138.767525 35.4983275, 138.7674711 35.4981405, 138.7674497 35.498003, 138.7674599 35.4979349, 138.7675848 35.497771, 138.7676303 35.4977077, 138.7676687 35.4976156, 138.7677296 35.4974653, 138.7677672 35.4972731, 138.7677517 35.4970559)",,
"[749670692, 894150484]",tertiary,False,False,114.52699999999999,,,30,"LINESTRING (138.7675404 35.4987828, 138.7681348 35.4987576, 138.7687143 35.498733, 138.7688038 35.4987292)",2,
32881012,secondary,False,False,4.569,710,青木ヶ原船津線,40,"LINESTRING (138.7608594 35.5053079, 138.7609098 35.5053057)",,
87243568,unclassified,False,False,90.976,,,,"LINESTRING (138.7604723 35.501518, 138.7605647 35.5023327)",,
87243568,unclassified,False,True,36.233,,,,"LINESTRING (138.7604723 35.501518, 138.7604512 35.5011926)",,
109403533,secondary,False,False,99.534,714,鳴沢富士河口湖線,,"LINESTRING (138.7604723 35.501518, 138.7615706 35.5015603)",,
32881012,secondary,False,False,105.321,710,青木ヶ原船津線,40,"LINESTRING (138.7609098 35.5053057, 138.7620733 35.5053101)",,
32881012,secondary,False,True,4.569,710,青木ヶ原船津線,40,"LINESTRING (138.7609098 35.5053057, 138.7608594 35.5053079)",,
87243568,unclassified,False,True,99.148,,,,"LINESTRING (138.7609098 35.5053057, 138.7608042 35.5044182)",,
308308921,tertiary,False,True,13.808,,,30,"LINESTRING (138.7627851 35.4996008, 138.7626908 35.4996984)",2,
273894438,residential,False,False,75.136,,,,"LINESTRING (138.7627851 35.4996008, 138.762766 35.4995137, 138.7627572 35.4994441, 138.7627517 35.4994013, 138.7627211 35.4993335, 138.7626685 35.4992087, 138.7626586 35.499099, 138.7626736 35.4989394)",,
308308921,tertiary,False,False,164.322,,,30,"LINESTRING (138.7627851 35.4996008, 138.7634878 35.4993343, 138.7645035 35.4991524)",2,
89049918,residential,False,True,168.908,,,,"LINESTRING (138.760315 35.4988426, 138.7606486 35.4991294, 138.7608376 35.4993824, 138.7610345 35.4995265, 138.7613932 35.4995505, 138.7615598 35.499677, 138.7617055 35.4997391)",,
89049931,residential,False,False,76.856,,,,"LINESTRING (138.760315 35.4988426, 138.7604251 35.4984276, 138.7604281 35.498161)",,
89049931,residential,False,True,115.465,,,,"LINESTRING (138.760315 35.4988426, 138.7602321 35.4993977, 138.7602449 35.4998768)",,
89049920,residential,False,True,39.764,,,,"LINESTRING (138.7642595 35.5041367, 138.76418 35.503785)",,
32881012,secondary,False,False,246.383,710,青木ヶ原船津線,40,"LINESTRING (138.7642595 35.5041367, 138.7643254 35.5041027, 138.764439 35.5040174, 138.7645221 35.5039665, 138.7646107 35.5039247, 138.7647304 35.5038938, 138.7648463 35.5038768, 138.7650806 35.5038681, 138.7652249 35.5038644, 138.765816 35.5038139, 138.7662126 35.5037877, 138.7666706 35.503757, 138.7668792 35.5037495)",,
32881012,secondary,False,True,133.727,710,青木ヶ原船津線,40,"LINESTRING (138.7642595 35.5041367, 138.7641971 35.5042791, 138.7641358 35.5044823, 138.7640741 35.5046834, 138.7640156 35.5048868, 138.7639589 35.5050519, 138.7638971 35.5051564, 138.7638513 35.5052216, 138.7637907 35.5052616)",,
89049915,residential,False,False,66.32,,,,"LINESTRING (138.76418 35.503785, 138.7648945 35.5036531)",,
89049920,residential,False,False,39.764,,,,"LINESTRING (138.76418 35.503785, 138.7642595 35.5041367)",,
89049915,residential,False,True,66.877,,,,"LINESTRING (138.76418 35.503785, 138.7639334 35.5037978, 138.7637445 35.5037546, 138.7636804 35.5036665, 138.7636756 35.5035284)",,
89049934,residential,False,False,45.998000000000005,,,,"LINESTRING (138.7638124 35.5007484, 138.7638268 35.5008263, 138.7639069 35.5009409, 138.7639429 35.5011418)",,
89049934,residential,False,True,65.084,,,,"LINESTRING (138.7638124 35.5007484, 138.7638667 35.5006746, 138.7639907 35.5005812, 138.7640732 35.5004586, 138.7641469 35.5002449)",,
109404659,unclassified,False,True,100.63300000000001,,,,"LINESTRING (138.7638124 35.5007484, 138.76363 35.500669, 138.763499 35.500579, 138.763423 35.5005, 138.7633947 35.5002928, 138.7633234 35.5001549, 138.7632097 35.5000517)",,
89049932,residential,False,False,102.683,,,,"LINESTRING (138.761709 35.5036181, 138.7609885 35.5035941, 138.7606835 35.5033671)",,
89049932,residential,False,True,81.426,,,,"LINESTRING (138.761709 35.5036181, 138.7618131 35.5034239, 138.7622555 35.503466, 138.7624416 35.5034219)",,
92421120,residential,False,False,142.11,,,,"LINESTRING (138.761709 35.5036181, 138.7617181 35.5037708, 138.7616028 35.5041245, 138.7614972 35.5041558, 138.7611659 35.5044138, 138.7608042 35.5044182)",,
89049927,unclassified,False,False,51.48,,,,"LINESTRING (138.7650628 35.4999533, 138.7647788 35.4995522)",,
89049923,residential,False,False,69.925,,,,"LINESTRING (138.7650628 35.4999533, 138.7647286 35.5003489, 138.7646565 35.500415, 138.7646005 35.5004545)",,
89049927,unclassified,False,True,78.618,,,,"LINESTRING (138.7650628 35.4999533, 138.7652995 35.5002646, 138.7654831 35.500571)",,
89049931,residential,False,False,10.532,,,,"LINESTRING (138.7604281 35.498161, 138.7604202 35.4980665)",,
175866471,secondary,True,False,155.755,707,富士河口湖富士線,,"LINESTRING (138.7604281 35.498161, 138.7621221 35.497916)",2,
89049931,residential,False,True,76.856,,,,"LINESTRING (138.7604281 35.498161, 138.7604251 35.4984276, 138.760315 35.4988426)",,
89049913,residential,False,True,160.341,,,,"LINESTRING (138.7661381 35.5014484, 138.7662311 35.5015524, 138.7662516 35.5017689, 138.7663451 35.5019226, 138.7661965 35.5025042, 138.7663248 35.5028179)",,
89049915,residential,False,False,108.001,,,,"LINESTRING (138.7661381 35.5014484, 138.766047 35.5014939, 138.7656748 35.5016128, 138.7651241 35.5019463)",,
89049915,residential,False,True,33.864,,,,"LINESTRING (138.7661381 35.5014484, 138.7661909 35.501422, 138.7662986 35.5011835)",,
308308921,tertiary,False,False,128.171,,,30,"LINESTRING (138.7645035 35.4991524, 138.7658833 35.498894)",2,
64443529,tertiary,False,False,72.211,,,30,"LINESTRING (138.7645035 35.4991524, 138.7644325 35.4988467, 138.7643513 35.4986871, 138.7643119 35.4985247)",2,
89049927,unclassified,False,True,51.049,,,,"LINESTRING (138.7645035 35.4991524, 138.7645532 35.4992056, 138.7647788 35.4995522)",,
89049934,residential,False,False,43.556,,,,"LINESTRING (138.7645035 35.4991524, 138.7644675 35.4992281, 138.7644285 35.4993638, 138.7643868 35.4994991, 138.7643706 35.4995279)",,
308308921,tertiary,False,True,164.322,,,30,"LINESTRING (138.7645035 35.4991524, 138.7634878 35.4993343, 138.7627851 35.4996008)",2,
109403533,secondary,False,False,57.911,714,鳴沢富士河口湖線,,"LINESTRING (138.7639429 35.5011418, 138.7645547 35.5009896)",,
109403533,secondary,False,True,5.747,714,鳴沢富士河口湖線,,"LINESTRING (138.7639429 35.5011418, 138.7638827 35.5011582)",,
89049934,residential,False,False,77.986,,,,"LINESTRING (138.7639429 35.5011418, 138.764216 35.5016894, 138.7642406 35.5017979)",,
89049934,residential,False,True,45.998,,,,"LINESTRING (138.7639429 35.5011418, 138.7639069 35.5009409, 138.7638268 35.5008263, 138.7638124 35.5007484)",,
89049930,residential,False,False,89.31,,,,"LINESTRING (138.7617055 35.4997391, 138.7626908 35.4996984)",,
89049918,residential,False,False,168.90800000000002,,,,"LINESTRING (138.7617055 35.4997391, 138.7615598 35.499677, 138.7613932 35.4995505, 138.7610345 35.4995265, 138.7608376 35.4993824, 138.7606486 35.4991294, 138.760315 35.4988426)",,
89049930,residential,False,True,134.39,,,,"LINESTRING (138.7617055 35.4997391, 138.760775 35.4999072, 138.7602449 35.4998768)",,
87243568,unclassified,False,False,117.387,,,,"LINESTRING (138.7606835 35.5033671, 138.7608042 35.5044182)",,
87243568,unclassified,False,True,115.522,,,,"LINESTRING (138.7606835 35.5033671, 138.7605647 35.5023327)",,
89049932,residential,False,True,102.683,,,,"LINESTRING (138.7606835 35.5033671, 138.7609885 35.5035941, 138.761709 35.5036181)",,
89049932,residential,False,False,81.426,,,,"LINESTRING (138.7624416 35.5034219, 138.7622555 35.503466, 138.7618131 35.5034239, 138.761709 35.5036181)",,
89049932,residential,False,True,10.559,,,,"LINESTRING (138.7624416 35.5034219, 138.7625277 35.5033759, 138.7625402 35.5033714)",,
92421134,residential,False,False,48.279,,,,"LINESTRING (138.7624416 35.5034219, 138.7625031 35.5035734, 138.7625223 35.5036985, 138.7625271 35.503847)",,
89049917,unclassified,False,True,14.389,,,,"LINESTRING (138.7601074 35.5013448, 138.7600204 35.5012365)",,
308308921,tertiary,False,False,35.426,,,30,"LINESTRING (138.7601074 35.5013448, 138.7604512 35.5011926)",2,
89049932,residential,False,False,49.155,,,,"LINESTRING (138.7630581 35.5033559, 138.7628913 35.5033168, 138.7627278 35.5033038, 138.7625402 35.5033714)",,
89049932,residential,False,True,83.845,,,,"LINESTRING (138.7630581 35.5033559, 138.7634424 35.5028435, 138.7636295 35.5028231)",,
92421096,residential,False,False,21.284,,,,"LINESTRING (138.7630581 35.5033559, 138.7630718 35.5034177, 138.7631632 35.5035226)",,
89049915,residential,False,True,29.479,,,,"LINESTRING (138.7636295 35.5028231, 138.7635857 35.5025604)",,
89049915,residential,False,False,78.985,,,,"LINESTRING (138.7636295 35.5028231, 138.7636889 35.5030639, 138.7636733 35.5034611, 138.7636756 35.5035284)",,
89049932,residential,False,False,83.845,,,,"LINESTRING (138.7636295 35.5028231, 138.7634424 35.5028435, 138.7630581 35.5033559)",,
89049927,unclassified,False,False,4.064,,,,"LINESTRING (138.7655048 35.500603, 138.7654831 35.500571)",,
89049927,unclassified,False,True,28.687,,,,"LINESTRING (138.7655048 35.500603, 138.7654771 35.50086)",,
93718843,residential,False,False,154.56199999999998,,,,"LINESTRING (138.7655048 35.500603, 138.7657394 35.5004761, 138.7658149 35.500372, 138.7659868 35.500232, 138.7665927 35.4999162, 138.7668863 35.4998241)",,
89049927,unclassified,False,True,51.48,,,,"LINESTRING (138.7647788 35.4995522, 138.7650628 35.4999533)",,
89049916,unclassified,False,False,49.952,,,,"LINESTRING (138.7647788 35.4995522, 138.7652969 35.4995321, 138.76533 35.4995314)",,
89049916,unclassified,False,True,37.451,,,,"LINESTRING (138.7647788 35.4995522, 138.7647326 35.4995445, 138.7647085 35.4995454, 138.7646444 35.4995543, 138.7645097 35.4995534, 138.764456 35.4995458, 138.7643706 35.4995279)",,
89049927,unclassified,False,False,51.049,,,,"LINESTRING (138.7647788 35.4995522, 138.7645532 35.4992056, 138.7645035 35.4991524)",,
32881012,secondary,False,False,8.212,710,青木ヶ原船津線,40,"LINESTRING (138.7620733 35.5053101, 138.762164 35.5053087)",,
32881012,secondary,False,True,105.321,710,青木ヶ原船津線,40,"LINESTRING (138.7620733 35.5053101, 138.7609098 35.5053057)",,
89049931,residential,False,True,87.445,,,,"LINESTRING (138.7602449 35.4998768, 138.7601162 35.5006562)",,
89049930,residential,False,False,134.39,,,,"LINESTRING (138.7602449 35.4998768, 138.760775 35.4999072, 138.7617055 35.4997391)",,
89049931,residential,False,False,115.465,,,,"LINESTRING (138.7602449 35.4998768, 138.7602321 35.4993977, 138.760315 35.4988426)",,
89049916,unclassified,False,False,87.409,,,,"LINESTRING (138.7675912 35.4994379, 138.7685566 35.4994233)",,
89049916,unclassified,False,True,67.206,,,,"LINESTRING (138.7675912 35.4994379, 138.7668499 35.4994706)",,
72370190,residential,False,True,72.99,,,,"LINESTRING (138.7675912 35.4994379, 138.7675692 35.4991811, 138.7675404 35.4987828)",,
32881012,secondary,False,False,13.651,710,青木ヶ原船津線,40,"LINESTRING (138.762164 35.5053087, 138.7623148 35.5053074)",,
32881012,secondary,False,True,8.212,710,青木ヶ原船津線,40,"LINESTRING (138.762164 35.5053087, 138.7620733 35.5053101)",,
89049915,residential,False,True,66.32,,,,"LINESTRING (138.7648945 35.5036531, 138.76418 35.503785)",,
89049915,residential,False,False,177.519,,,,"LINESTRING (138.7648945 35.5036531, 138.765674 35.5035336, 138.7656627 35.5034661, 138.7658411 35.5033347, 138.7659919 35.5032189, 138.7660365 35.5031774, 138.7660662 35.5031289, 138.7660769 35.50302, 138.766096 35.502963, 138.7661746 35.5028851, 138.7663248 35.5028179)",,
"[109404553, 109404401]",residential,False,True,239.899,,,,"LINESTRING (138.7648945 35.5036531, 138.7648785 35.5035898, 138.764839 35.503401, 138.764928 35.50339, 138.765422 35.503321, 138.765431 35.503304, 138.765423 35.503237, 138.765364 35.502984, 138.765302 35.502861, 138.765192 35.502572, 138.7652186 35.5021374, 138.7651241 35.5019463)",,
89049915,residential,False,False,83.56099999999999,,,,"LINESTRING (138.7651241 35.5019463, 138.7649832 35.5020246, 138.7648446 35.5021043, 138.7646842 35.5021595, 138.7645114 35.5021945, 138.7642842 35.5022266)",,
89049915,residential,False,True,108.00099999999999,,,,"LINESTRING (138.7651241 35.5019463, 138.7656748 35.5016128, 138.766047 35.5014939, 138.7661381 35.5014484)",,
109403685,residential,False,True,117.25899999999999,,,,"LINESTRING (138.7651241 35.5019463, 138.7651291 35.5018946, 138.7650388 35.5017467, 138.7649731 35.5015915, 138.764765 35.501086, 138.7647374 35.5009476)",,
"[109404401, 109404553]",residential,False,False,239.89900000000003,,,,"LINESTRING (138.7651241 35.5019463, 138.7652186 35.5021374, 138.765192 35.502572, 138.765302 35.502861, 138.765364 35.502984, 138.765423 35.503237, 138.765431 35.503304, 138.765422 35.503321, 138.764928 35.50339, 138.764839 35.503401, 138.7648785 35.5035898, 138.7648945 35.5036531)",,
32881012,secondary,False,False,271.354,710,青木ヶ原船津線,40,"LINESTRING (138.7668792 35.5037495, 138.7670569 35.5037431, 138.7673058 35.503764, 138.7675547 35.503799, 138.7677693 35.5038269, 138.7679525 35.5038378, 138.7680502 35.5038297, 138.768132 35.5038071, 138.7682891 35.5037458, 138.7685474 35.5036121, 138.7687705 35.5034897, 138.768899 35.5034231, 138.7690317 35.5033752, 138.7691989 35.5033409, 138.7693672 35.5033162, 138.7694443 35.5032976, 138.7694833 35.5032691, 138.7696184 35.50314)",,
32881012,secondary,False,True,246.38299999999998,710,青木ヶ原船津線,40,"LINESTRING (138.7668792 35.5037495, 138.7666706 35.503757, 138.7662126 35.5037877, 138.765816 35.5038139, 138.7652249 35.5038644, 138.7650806 35.5038681, 138.7648463 35.5038768, 138.7647304 35.5038938, 138.7646107 35.5039247, 138.7645221 35.5039665, 138.764439 35.5040174, 138.7643254 35.5041027, 138.7642595 35.5041367)",,
89049913,residential,False,False,116.225,,,,"LINESTRING (138.7668792 35.5037495, 138.7667691 35.5035764, 138.7665244 35.5033061, 138.7663248 35.5028179)",,
89049915,residential,False,False,29.479,,,,"LINESTRING (138.7635857 35.5025604, 138.7636295 35.5028231)",,
89049915,residential,False,True,48.055,,,,"LINESTRING (138.7635857 35.5025604, 138.763692 35.5024009, 138.7638765 35.5023165, 138.7639695 35.5022961)",,
109404991,residential,False,False,98.381,,,,"LINESTRING (138.7635857 35.5025604, 138.763492 35.502511, 138.7631716 35.5023824, 138.7628533 35.5022395, 138.7626988 35.5020749)",,
89049917,unclassified,False,False,14.389,,,,"LINESTRING (138.7600204 35.5012365, 138.7601074 35.5013448)",,
89049931,residential,False,False,65.107,,,,"LINESTRING (138.7600204 35.5012365, 138.7601162 35.5006562)",,
89049930,residential,False,True,89.31,,,,"LINESTRING (138.7626908 35.4996984, 138.7617055 35.4997391)",,
308308921,tertiary,False,False,13.808,,,30,"LINESTRING (138.7626908 35.4996984, 138.7627851 35.4996008)",2,
308308921,tertiary,False,True,81.283,,,30,"LINESTRING (138.7626908 35.4996984, 138.7620284 35.5001919)",2,
109404659,unclassified,False,False,64.76400000000001,,,,"LINESTRING (138.7626908 35.4996984, 138.7627587 35.4997026, 138.7628862 35.4997404, 138.7630087 35.4998009, 138.7631826 35.500027, 138.7632097 35.5000517)",,
89049915,residential,False,False,29.517,,,,"LINESTRING (138.7642842 35.5022266, 138.7639695 35.5022961)",,
89049915,residential,False,True,83.56099999999999,,,,"LINESTRING (138.7642842 35.5022266, 138.7645114 35.5021945, 138.7646842 35.5021595, 138.7648446 35.5021043, 138.7649832 35.5020246, 138.7651241 35.5019463)",,
89049934,residential,False,True,47.876,,,,"LINESTRING (138.7642842 35.5022266, 138.7642556 35.5018641, 138.7642406 35.5017979)",,
92421134,residential,False,True,48.278999999999996,,,,"LINESTRING (138.7625271 35.503847, 138.7625223 35.5036985, 138.7625031 35.5035734, 138.7624416 35.5034219)",,
92421096,residential,False,False,46.388,,,,"LINESTRING (138.7631632 35.5035226, 138.7636756 35.5035284)",,
92421096,residential,False,True,21.284,,,,"LINESTRING (138.7631632 35.5035226, 138.7630718 35.5034177, 138.7630581 35.5033559)",,
92421138,residential,False,False,236.85200000000003,,,,"LINESTRING (138.7631632 35.5035226, 138.763096 35.5036633, 138.7631064 35.5039478, 138.7631118 35.5039974, 138.7630984 35.5040425, 138.7630288 35.5041304, 138.7630384 35.5043082, 138.762916 35.5044626, 138.7627671 35.5045506, 138.762359 35.5046952, 138.7623347 35.5048897, 138.7622974 35.5049644, 138.762293 35.505061, 138.7623148 35.5053074)",,
87243568,unclassified,False,False,99.148,,,,"LINESTRING (138.7608042 35.5044182, 138.7609098 35.5053057)",,
87243568,unclassified,False,True,117.387,,,,"LINESTRING (138.7608042 35.5044182, 138.7606835 35.5033671)",,
92421120,residential,False,True,142.11,,,,"LINESTRING (138.7608042 35.5044182, 138.7611659 35.5044138, 138.7614972 35.5041558, 138.7616028 35.5041245, 138.7617181 35.5037708, 138.761709 35.5036181)",,
92421096,residential,False,True,46.388,,,,"LINESTRING (138.7636756 35.5035284, 138.7631632 35.5035226)",,
89049915,residential,False,False,66.877,,,,"LINESTRING (138.7636756 35.5035284, 138.7636804 35.5036665, 138.7637445 35.5037546, 138.7639334 35.5037978, 138.76418 35.503785)",,
89049915,residential,False,True,78.985,,,,"LINESTRING (138.7636756 35.5035284, 138.7636733 35.5034611, 138.7636889 35.5030639, 138.7636295 35.5028231)",,
89049931,residential,False,False,87.445,,,,"LINESTRING (138.7601162 35.5006562, 138.7602449 35.4998768)",,
89049931,residential,False,True,65.107,,,,"LINESTRING (138.7601162 35.5006562, 138.7600204 35.5012365)",,
93718845,residential,False,False,78.369,,,,"LINESTRING (138.7668863 35.4998241, 138.7670567 35.5005151)",,
93718845,residential,False,True,39.445,,,,"LINESTRING (138.7668863 35.4998241, 138.7668499 35.4994706)",,
93718843,residential,False,True,154.56199999999998,,,,"LINESTRING (138.7668863 35.4998241, 138.7665927 35.4999162, 138.7659868 35.500232, 138.7658149 35.500372, 138.7657394 35.5004761, 138.7655048 35.500603)",,
89049916,unclassified,False,False,67.206,,,,"LINESTRING (138.7668499 35.4994706, 138.7675912 35.4994379)",,
89049916,unclassified,False,True,4.371,,,,"LINESTRING (138.7668499 35.4994706, 138.7668017 35.4994729)",,
93718845,residential,False,False,39.445,,,,"LINESTRING (138.7668499 35.4994706, 138.7668863 35.4998241)",,
93718845,residential,False,True,78.369,,,,"LINESTRING (138.7670567 35.5005151, 138.7668863 35.4998241)",,
72370189,unclassified,False,False,88.679,,,,"LINESTRING (138.7697686 35.4967435, 138.770744 35.4966701)",,
72370189,unclassified,False,True,40.096,,,,"LINESTRING (138.7697686 35.4967435, 138.769327 35.4967712)",,
