osmid,highway,oneway,reversed,length,geometry,bridge,ref,name,maxspeed
52500825,tertiary,False,False,118.878,"LINESTRING (136.916054 36.5927121, 136.9159748 36.5916449)",,,,
195051756,residential,False,True,58.782,"LINESTRING (136.916054 36.5927121, 136.9166705 36.5925265)",,,,
972418048,residential,False,True,197.89000000000001,"LINESTRING (136.9173311 36.5847107, 136.9172384 36.5847554, 136.9151311 36.584706)",,,,
"[972418049, 972418050, 106855852]",residential,False,False,128.972,"LINESTRING (136.9173311 36.5847107, 136.9173637 36.5847309, 136.9174347 36.5847546, 136.9177302 36.584792, 136.9180011 36.5847999, 136.9187369 36.5849399)",yes,,,
106855854,tertiary,False,False,67.95,"LINESTRING (136.9197124 36.5905635, 136.9195788 36.5905874, 136.9189695 36.5906963)",,,,
106855854,tertiary,False,True,82.506,"LINESTRING (136.9197124 36.5905635, 136.9198334 36.5905242, 136.9202868 36.590377, 136.9205623 36.5902728)",,,,
106855856,primary,False,False,28.684,"LINESTRING (136.9197124 36.5905635, 136.9196782 36.5904493, 136.9196372 36.5903127)",,20,砺波福光線,
191028527,primary,False,False,64.751,"LINESTRING (136.9197124 36.5905635, 136.9197357 36.5906625, 136.9198898 36.5911279)",,20,砺波福光線,
105819498,primary,False,False,115.176,"LINESTRING (136.9202786 36.5884062, 136.9204188 36.5886689, 136.9206549 36.5891113, 136.9208209 36.5893446)",,71,池尻福野線,
191520542,primary,False,True,112.56899999999999,"LINESTRING (136.9202786 36.5884062, 136.920098 36.588096, 136.9199024 36.5875425, 136.9198703 36.5874515)",,71,池尻福野線,
195052758,unclassified,False,True,63.943999999999996,"LINESTRING (136.9202786 36.5884062, 136.920579 36.588291, 136.920936 36.588179)",,,,
279711462,tertiary,False,False,117.814,"LINESTRING (136.9202786 36.5884062, 136.9200539 36.5884204, 136.9191127 36.5884426, 136.9189602 36.5884462)",,,,
279711462,tertiary,False,True,115.95000000000002,"LINESTRING (136.9202786 36.5884062, 136.920405 36.588396, 136.921022 36.5884449, 136.9214309 36.588581, 136.921516 36.5886357)",,,,
105819500,unclassified,False,True,109.453,"LINESTRING (136.9232806 36.5926694, 136.9238231 36.5924766, 136.9244531 36.5924296)",,,,
191520610,secondary,False,True,45.375,"LINESTRING (136.9232806 36.5926694, 136.9230737 36.5923726, 136.9230324 36.5923133)",,277,福野城端線,
191589343,unclassified,False,True,72.376,"LINESTRING (136.9244531 36.5924296, 136.9242664 36.5917962)",,,,
105819500,unclassified,False,False,109.453,"LINESTRING (136.9244531 36.5924296, 136.9238231 36.5924766, 136.9232806 36.5926694)",,,,
195054161,tertiary,False,False,115.09,"LINESTRING (136.9212857 36.5912945, 136.9200129 36.5914586)",,,,
195050711,unclassified,False,True,127.05199999999999,"LINESTRING (136.9212857 36.5912945, 136.9214498 36.5914444, 136.922063 36.5922487)",,,,
195053566,unclassified,False,False,56.025,"LINESTRING (136.9212857 36.5912945, 136.920963 36.59101, 136.9209104 36.5908987)",,,,
195054161,tertiary,False,True,80.464,"LINESTRING (136.9212857 36.5912945, 136.9218277 36.5911526, 136.9221204 36.5910282)",,,,
105819498,primary,False,False,135.043,"LINESTRING (136.9214678 36.5899331, 136.9215036 36.5899902, 136.9219068 36.5906323, 136.9221204 36.5910282)",,71,池尻福野線,
105819498,primary,False,True,87.62899999999999,"LINESTRING (136.9214678 36.5899331, 136.9212453 36.5897275, 136.9208911 36.5894431, 136.9208209 36.5893446)",,71,池尻福野線,
105819504,secondary,False,False,104.143,"LINESTRING (136.9214678 36.5899331, 136.9215423 36.5898944, 136.9222122 36.5894182, 136.9223405 36.5893134)",,278,福野停車場線,
106855854,tertiary,False,False,89.267,"LINESTRING (136.9214678 36.5899331, 136.9213526 36.5899833, 136.921067 36.590082, 136.9205623 36.5902728)",,,,
191590443,unclassified,False,True,96.714,"LINESTRING (136.9239525 36.5863786, 136.923102 36.5860209, 136.9229881 36.5859834)",,,,
195055135,tertiary,False,True,9.554,"LINESTRING (136.9244351 36.589776, 136.9243705 36.5897075)",,,,
195054161,tertiary,False,False,25.439999999999998,"LINESTRING (136.9244351 36.589776, 136.9243066 36.58978, 136.9241663 36.5898354)",,,,
105819499,primary,False,False,50.244,"LINESTRING (136.9210537 36.5926593, 136.9215445 36.5924382)",,71,池尻福野線,
105819502,secondary,False,False,124.396,"LINESTRING (136.9230324 36.5923133, 136.9235082 36.5921132, 136.9241956 36.5918392, 136.9242664 36.5917962)",,279,安居福野線,
191520609,secondary,False,True,44.443999999999996,"LINESTRING (136.9230324 36.5923133, 136.9229953 36.5922562, 136.922845 36.5920247, 136.9227794 36.5919724)",,277;279,,
191520610,secondary,False,False,45.375,"LINESTRING (136.9230324 36.5923133, 136.9230737 36.5923726, 136.9232806 36.5926694)",,277,福野城端線,
105819498,primary,False,True,45.997,"LINESTRING (136.9227794 36.5919724, 136.9226774 36.5918593, 136.9225166 36.5916176)",,71,池尻福野線,
105819499,primary,False,True,70.958,"LINESTRING (136.9227794 36.5919724, 136.9226887 36.5920094, 136.922063 36.5922487)",,71,池尻福野線,
