osmid,lanes,highway,oneway,reversed,length,ref,name,geometry,bridge,width
160566324,4,tertiary,False,True,85.241,,,"LINESTRING (136.6861707 35.0649449, 136.6852599 35.0651235)",,
160566329,,unclassified,False,False,10.897,,,"LINESTRING (136.6861707 35.0649449, 136.6862837 35.0649125)",,
239276725,2,trunk,True,False,102.872,1,国道1号,"LINESTRING (136.6861707 35.0649449, 136.6864182 35.0658476)",,
319867568,,unclassified,False,False,25.839,,,"LINESTRING (136.6805747 35.0678362, 136.6806229 35.0676072)",,
319867568,,unclassified,False,True,97.366,,,"LINESTRING (136.6805747 35.0678362, 136.6805672 35.0679719, 136.680581 35.0681545, 136.6806048 35.068711)",,
51653969,,unclassified,False,False,57.715,,山手通り,"LINESTRING (136.6806229 35.0676072, 136.6812562 35.0675802)",,
319867568,,unclassified,False,True,25.839,,,"LINESTRING (136.6806229 35.0676072, 136.6805747 35.0678362)",,
51678628,,tertiary,False,False,50.68,,,"LINESTRING (136.6806229 35.0676072, 136.6806671 35.0673346, 136.6807191 35.0671589)",,
51678629,,residential,False,False,87.232,,,"LINESTRING (136.6809083 35.0648583, 136.6818344 35.0646562)",,
51678628,,tertiary,False,False,86.256,,,"LINESTRING (136.6809083 35.0648583, 136.6807974 35.0646341, 136.680696 35.0644956, 136.6806728 35.0644333, 136.6806652 35.0643773, 136.6806285 35.0641282)",,
51678628,,tertiary,False,True,121.25,,,"LINESTRING (136.6809083 35.0648583, 136.680951 35.064935, 136.6809686 35.0650219, 136.6809668 35.0651009, 136.680923 35.0653352, 136.6808916 35.065535, 136.6808292 35.0659323)",,
140690135,,unclassified,False,False,2.759,,,"LINESTRING (136.6802819 35.0704117, 136.6803118 35.0704158)",,
140690135,,unclassified,False,True,37.691,,,"LINESTRING (136.6802819 35.0704117, 136.6798679 35.0704024)",,
1126494603,,residential,False,False,131.642,,,"LINESTRING (136.6802819 35.0704117, 136.6802964 35.070379, 136.6803049 35.0703479, 136.6803443 35.0700495, 136.6803781 35.0697847, 136.6803917 35.0693417, 136.680391 35.069234)",,
319867568,,unclassified,False,False,54.34,,,"LINESTRING (136.6806409 35.0691988, 136.6806048 35.068711)",,
1126494603,,residential,False,True,23.077,,,"LINESTRING (136.6806409 35.0691988, 136.680391 35.069234)",,
"[319867568, 319867565]",2,"['unclassified', 'tertiary']",False,True,151.894,,,"LINESTRING (136.6806409 35.0691988, 136.6806631 35.0693926, 136.6807084 35.06947, 136.6807382 35.0695427, 136.6807524 35.0696388, 136.6808254 35.0705489)",,
233077353,,residential,False,True,60.92,,,"LINESTRING (136.6822955 35.0690245, 136.6822056 35.0684816)",,
51675988,,unclassified,True,False,72.811,,門前通り,"LINESTRING (136.6822955 35.0690245, 136.681796 35.0690737, 136.6815012 35.0691028)",,
233077353,,residential,False,False,209.748,,,"LINESTRING (136.6822955 35.0690245, 136.6823281 35.0693894, 136.6823734 35.0698961, 136.682473 35.0709052)",,
51653972,,unclassified,True,False,58.279,,,"LINESTRING (136.6815012 35.0691028, 136.6814173 35.0685832)",,
51675988,,unclassified,True,False,79.029,,門前通り,"LINESTRING (136.6815012 35.0691028, 136.6811896 35.0691321, 136.6806409 35.0691988)",,
140690135,,unclassified,False,True,73.464,,,"LINESTRING (136.682473 35.0709052, 136.6816923 35.0707372)",,
140690135,,unclassified,False,False,145.687,,,"LINESTRING (136.682473 35.0709052, 136.6830267 35.0710184, 136.6834102 35.0710316, 136.6835251 35.0710287, 136.6835652 35.0710289, 136.684053 35.0709815)",,
233077353,,residential,False,True,209.748,,,"LINESTRING (136.682473 35.0709052, 136.6823734 35.0698961, 136.6823281 35.0693894, 136.6822955 35.0690245)",,
140690135,,unclassified,False,True,108.878,,,"LINESTRING (136.6852403 35.0708611, 136.684053 35.0709815)",,
140690135,,unclassified,False,False,165.313,,,"LINESTRING (136.6852403 35.0708611, 136.6859117 35.0708379, 136.6866441 35.0707795, 136.6869878 35.0707724, 136.687052 35.0707797)",,
141081480,,unclassified,False,False,61.126999999999995,,,"LINESTRING (136.6852403 35.0708611, 136.685203 35.070614, 136.6852253 35.0704914, 136.6852355 35.0703148)",,
140690135,,unclassified,False,True,165.313,,,"LINESTRING (136.687052 35.0707797, 136.6869878 35.0707724, 136.6866441 35.0707795, 136.6859117 35.0708379, 136.6852403 35.0708611)",,
379649084,2,trunk,False,False,32.457,1,国道1号,"LINESTRING (136.687052 35.0707797, 136.687103 35.070663, 136.687179 35.070507)",,
51678628,,tertiary,False,False,4.438,,,"LINESTRING (136.6804656 35.0639076, 136.6804448 35.0638715)",,
51678628,,tertiary,False,True,8.934,,,"LINESTRING (136.6804656 35.0639076, 136.6805399 35.0639601)",,
51657153,2,tertiary,False,False,65.54299999999999,,,"LINESTRING (136.6804656 35.0639076, 136.6801698 35.0639702, 136.6797702 35.0640607)",,
"[51657153, 51657154, 239273554]",2,tertiary,False,True,440.85,,,"LINESTRING (136.6804656 35.0639076, 136.681105 35.0637435, 136.6815817 35.0636362, 136.6822195 35.0635083, 136.6831918 35.0634113, 136.6848444 35.0631309, 136.6851895 35.0630616)",yes,
51657153,2,tertiary,False,False,20.733,,,"LINESTRING (136.6797702 35.0640607, 136.6796816 35.0640768, 136.6795482 35.0641025)",,
51657153,2,tertiary,False,True,65.54299999999999,,,"LINESTRING (136.6797702 35.0640607, 136.6801698 35.0639702, 136.6804656 35.0639076)",,
387338134,,residential,False,True,104.20899999999999,,,"LINESTRING (136.6797702 35.0640607, 136.6797655 35.0638321, 136.6797438 35.063689, 136.6797033 35.0634938, 136.6796905 35.0631276)",,
51654687,2,secondary,False,False,63.301,504,桑名港線,"LINESTRING (136.6894156 35.0622628, 136.6887343 35.0623772)",,
141079788,,tertiary,False,True,127.231,,,"LINESTRING (136.6894156 35.0622628, 136.6897798 35.0633675)",,
51654687,2,secondary,False,True,12.384,504,桑名港線,"LINESTRING (136.6856335 35.0629641, 136.6857648 35.0629349)",,
239276725,2,trunk,True,False,61.308,1,国道1号,"LINESTRING (136.6856335 35.0629641, 136.685783 35.0635017)",,
239273554,2,tertiary,False,False,41.847,,,"LINESTRING (136.6856335 35.0629641, 136.6855135 35.0629938, 136.6851895 35.0630616)",,
239276726,,unclassified,False,True,20.333,,,"LINESTRING (136.6883698 35.0683071, 136.6882093 35.0684343)",,
399259670,,residential,False,False,33.521,,,"LINESTRING (136.6883698 35.0683071, 136.6881172 35.0680877)",,
239276726,,unclassified,False,False,67.165,,,"LINESTRING (136.6883698 35.0683071, 136.6885814 35.0681544, 136.6888395 35.068036, 136.6889954 35.0680065)",,
140897783,,residential,False,False,36.447,,,"LINESTRING (136.6897548 35.0678378, 136.6896582 35.0675197)",,
239276726,,unclassified,False,True,71.63,,,"LINESTRING (136.6897548 35.0678378, 136.6893991 35.0679236, 136.6890855 35.0679895, 136.6889954 35.0680065)",,
51657150,,unclassified,True,False,41.677,,,"LINESTRING (136.6853978 35.068715, 136.6849426 35.068756)",,
387497592,,residential,False,False,43.462,,,"LINESTRING (136.6853978 35.068715, 136.6853013 35.0683322)",,
141079783,2,trunk,True,False,93.248,1,国道1号,"LINESTRING (136.6871406 35.0685685, 136.6873335 35.0693921)",,
239276726,,unclassified,False,False,11.13,,,"LINESTRING (136.6871406 35.0685685, 136.6872627 35.0685741)",,
51657150,,unclassified,True,False,159.476,,,"LINESTRING (136.6871406 35.0685685, 136.6870726 35.0685729, 136.6864266 35.0686148, 136.6860132 35.0686533, 136.6853978 35.068715)",,
141079800,,residential,False,True,73.048,,,"LINESTRING (136.6879092 35.0684884, 136.6877773 35.0678404)",,
239276726,,unclassified,False,False,27.967,,,"LINESTRING (136.6879092 35.0684884, 136.6882093 35.0684343)",,
239276726,,unclassified,False,True,59.605000000000004,,,"LINESTRING (136.6879092 35.0684884, 136.6876148 35.0685293, 136.6872627 35.0685741)",,
140897775,,unclassified,False,True,5.716,,,"LINESTRING (136.6882093 35.0684343, 136.6881862 35.0684821)",,
239276726,,unclassified,False,False,20.333,,,"LINESTRING (136.6882093 35.0684343, 136.6883698 35.0683071)",,
239276726,,unclassified,False,True,27.967,,,"LINESTRING (136.6882093 35.0684343, 136.6879092 35.0684884)",,
51675984,,tertiary,False,False,110.28399999999999,,,"LINESTRING (136.6807191 35.0671589, 136.6804762 35.0671701, 136.6802249 35.0671799, 136.6801386 35.06718, 136.6799157 35.0671676, 136.6795106 35.0671339)",,
51678628,,tertiary,False,False,57.612,,,"LINESTRING (136.6807191 35.0671589, 136.6807711 35.0668242, 136.6807921 35.0666443)",,
