osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name,maxspeed
169188870,trunk,False,True,275.605,"LINESTRING (130.3807355 33.2061183, 130.3806821 33.206205, 130.3806336 33.2062827, 130.3805139 33.206428, 130.3804017 33.2065388, 130.3798684 33.207011, 130.3797428 33.2071222, 130.3793778 33.2074454, 130.3792768 33.2075332, 130.3788327 33.2079189, 130.3787772 33.2079671)",,2,208,国道208号,
169189042,trunk,False,False,114.371,"LINESTRING (130.3807355 33.2061183, 130.3813583 33.2064007, 130.381516 33.2064755, 130.3815581 33.2064976, 130.3817949 33.2066376)",,2,442,国道442号,
169188870,trunk,False,False,275.605,"LINESTRING (130.3787772 33.2079671, 130.3788327 33.2079189, 130.3792768 33.2075332, 130.3793778 33.2074454, 130.3797428 33.2071222, 130.3798684 33.207011, 130.3804017 33.2065388, 130.3805139 33.206428, 130.3806336 33.2062827, 130.3806821 33.206205, 130.3807355 33.2061183)",,2,208,国道208号,
169190793,tertiary,False,False,51.233000000000004,"LINESTRING (130.3787772 33.2079671, 130.3788304 33.2080054, 130.3789576 33.208097, 130.3791189 33.2083211)",,,442,旧国道442号,
1151525859,tertiary,False,True,38.739000000000004,"LINESTRING (130.3787772 33.2079671, 130.3786885 33.2079171, 130.3784319 33.2077724)",,,,,
"[169189819, 169190319]",residential,False,"[False, True]",98.636,"LINESTRING (130.3834651 33.2021283, 130.3830611 33.2024018, 130.3826155 33.2026577)",,"['1', '3']",,,
"[592763360, 169190531]",unclassified,False,False,247.587,"LINESTRING (130.3858751 33.202473, 130.386165 33.2028961, 130.3869228 33.2040076, 130.3872064 33.2044008)",,2,,,
169189447,residential,False,True,72.961,"LINESTRING (130.3797559 33.2022836, 130.3796497 33.2021814, 130.3794926 33.2020238, 130.3794197 33.2019438, 130.3793529 33.2018573, 130.3793221 33.2017484)",,1,,,20
"[760973016, 169190078]",unclassified,False,False,21.855999999999998,"LINESTRING (130.3797559 33.2022836, 130.3797124 33.2023216, 130.3796054 33.2024343)",yes,1,,,
169191187,tertiary,False,False,121.742,"LINESTRING (130.3872064 33.2044008, 130.3861617 33.2048575, 130.3860464 33.2049074)",,2,,いちょう通り,
"[592763360, 169190531]",unclassified,False,True,247.587,"LINESTRING (130.3872064 33.2044008, 130.3869228 33.2040076, 130.386165 33.2028961, 130.3858751 33.202473)",,2,,,
169191091,residential,False,False,141.316,"LINESTRING (130.3816758 33.2032001, 130.3808966 33.2021092)",,,,,
169191033,residential,False,True,134.737,"LINESTRING (130.3816758 33.2032001, 130.381836 33.203407, 130.3820394 33.2036975, 130.3824191 33.2042398)",,,,,
"[169189819, 760990020, 760990021, 760990022]","['residential', 'unclassified']",False,True,106.559,"LINESTRING (130.3816758 33.2032001, 130.3822102 33.2029363, 130.3824785 33.2027459, 130.3824849 33.2027422, 130.3825634 33.2026951, 130.3826155 33.2026577)",yes,3,,,
169190041,unclassified,False,False,17.158,"LINESTRING (130.3824191 33.2042398, 130.3825122 33.204373)",,1,,,
169189600,unclassified,False,True,73.025,"LINESTRING (130.3824191 33.2042398, 130.3821499 33.2043832, 130.3817549 33.2045897)",,2,,,
169191033,residential,False,False,134.737,"LINESTRING (130.3824191 33.2042398, 130.3820394 33.2036975, 130.381836 33.203407, 130.3816758 33.2032001)",,,,,
169190041,unclassified,False,True,3.026,"LINESTRING (130.3827885 33.2047681, 130.3827721 33.2047446)",,1,,,
169189416,unclassified,False,False,219.055,"LINESTRING (130.3860464 33.2049074, 130.3863303 33.2052275, 130.3865723 33.2055172, 130.3866467 33.2056203, 130.3866516 33.2056741, 130.3866215 33.2057054, 130.3865742 33.2057392, 130.3865537 33.2057905, 130.3865398 33.2060983, 130.3865511 33.2063344, 130.3865273 33.2065873, 130.3865817 33.2066755)",,,,,
169191187,tertiary,False,False,201.92700000000002,"LINESTRING (130.3860464 33.2049074, 130.3859135 33.2049667, 130.3854215 33.2051888, 130.3854009 33.205198, 130.3841314 33.205762)",,2,,いちょう通り,
169191187,tertiary,False,True,121.742,"LINESTRING (130.3860464 33.2049074, 130.3861617 33.2048575, 130.3872064 33.2044008)",,2,,いちょう通り,
"[169190202, 169191187, 169190454]",tertiary,False,False,231.38,"LINESTRING (130.3841314 33.205762, 130.3837371 33.2059326, 130.3835881 33.2059988, 130.3834508 33.2060597, 130.383247 33.2061509, 130.3832306 33.2061584, 130.382988 33.2062696, 130.3828493 33.2063331, 130.3827783 33.2063612, 130.3821113 33.206649, 130.3819466 33.2067517)",yes,2,,いちょう通り,
169191187,tertiary,False,True,201.92700000000002,"LINESTRING (130.3841314 33.205762, 130.3854009 33.205198, 130.3854215 33.2051888, 130.3859135 33.2049667, 130.3860464 33.2049074)",,2,,いちょう通り,
169191243,unclassified,False,False,227.029,"LINESTRING (130.3841314 33.205762, 130.3841983 33.2058571, 130.3842697 33.2059641, 130.3844168 33.206189, 130.3844664 33.2062649, 130.3846894 33.2066237, 130.3847391 33.2066907, 130.3848504 33.2068407, 130.3850208 33.2070652, 130.38506 33.207103, 130.385285 33.207334, 130.3854234 33.2074873)",,,,,
"[592716225, 169190698, 169189871, 169190969, 169190234]","['unclassified', 'residential']",False,True,381.0630000000001,"LINESTRING (130.3841314 33.205762, 130.3838264 33.2052776, 130.3836394 33.2049693, 130.3835525 33.2048083, 130.3835377 33.2046771, 130.3835402 33.2044975, 130.3835473 33.2043393, 130.3835606 33.2042724, 130.3835187 33.2040795, 130.3834639 33.203871, 130.3833828 33.2037475, 130.3832944 33.203596, 130.3831857 33.2034253, 130.3830375 33.2032737, 130.3828204 33.2029982, 130.3826155 33.2026577)",yes,2,,丘を越えて橋,
169190953,unclassified,False,True,85.07,"LINESTRING (130.3883714 33.206315, 130.3881009 33.206435, 130.3878212 33.2065718, 130.3877037 33.2066328, 130.3875581 33.2066412)",,,,,
169190953,unclassified,False,False,85.07,"LINESTRING (130.3875581 33.2066412, 130.3877037 33.2066328, 130.3878212 33.2065718, 130.3881009 33.206435, 130.3883714 33.206315)",,,,,
169191061,unclassified,False,True,94.435,"LINESTRING (130.3875581 33.2066412, 130.3874217 33.2066003, 130.3872597 33.2065618, 130.3871154 33.2065496, 130.3869527 33.2065685, 130.3865817 33.2066755)",,,,,
169191142,residential,False,True,71.965,"LINESTRING (130.3875581 33.2066412, 130.3875616 33.2067056, 130.3875822 33.2068122, 130.3876219 33.2068924, 130.38772 33.207047, 130.3878708 33.2072185)",,,,,
169189416,unclassified,False,True,219.055,"LINESTRING (130.3865817 33.2066755, 130.3865273 33.2065873, 130.3865511 33.2063344, 130.3865398 33.2060983, 130.3865537 33.2057905, 130.3865742 33.2057392, 130.3866215 33.2057054, 130.3866516 33.2056741, 130.3866467 33.2056203, 130.3865723 33.2055172, 130.3863303 33.2052275, 130.3860464 33.2049074)",,,,,
169190822,unclassified,False,True,140.597,"LINESTRING (130.3865817 33.2066755, 130.3863356 33.206837, 130.385993 33.2070769, 130.3854618 33.2074596, 130.3854234 33.2074873)",,,,,
169191061,unclassified,False,False,94.435,"LINESTRING (130.3865817 33.2066755, 130.3869527 33.2065685, 130.3871154 33.2065496, 130.3872597 33.2065618, 130.3874217 33.2066003, 130.3875581 33.2066412)",,,,,
591380190,trunk,False,True,18.978,"LINESTRING (130.3819466 33.2067517, 130.3817949 33.2066376)",,2,442,国道442号,
"[169190202, 169191187, 169190454]",tertiary,False,True,231.38000000000002,"LINESTRING (130.3819466 33.2067517, 130.3821113 33.206649, 130.3827783 33.2063612, 130.3828493 33.2063331, 130.382988 33.2062696, 130.3832306 33.2061584, 130.383247 33.2061509, 130.3834508 33.2060597, 130.3835881 33.2059988, 130.3837371 33.2059326, 130.3841314 33.205762)",yes,2,,いちょう通り,
591380189,trunk,False,False,239.469,"LINESTRING (130.3819466 33.2067517, 130.3830558 33.207619, 130.3835282 33.2079916, 130.3838411 33.2082088)",,2,442,あおぎり通り,
169190295,residential,False,False,76.172,"LINESTRING (130.3878708 33.2072185, 130.38782 33.2072431, 130.3877841 33.2072684, 130.3875789 33.2073614, 130.3874589 33.2074728, 130.3873892 33.2075879, 130.3873339 33.2077012)",,1,,,
169191142,residential,False,False,71.96500000000002,"LINESTRING (130.3878708 33.2072185, 130.38772 33.207047, 130.3876219 33.2068924, 130.3875822 33.2068122, 130.3875616 33.2067056, 130.3875581 33.2066412)",,,,,
592780133,residential,False,False,48.830999999999996,"LINESTRING (130.3878708 33.2072185, 130.3879314 33.2071884, 130.3880763 33.2070717, 130.3881085 33.2070403, 130.3883123 33.2070403)",,1,,,
"[169190477, 169189854, 169190679]",unclassified,False,False,169.466,"LINESTRING (130.3854234 33.2074873, 130.3854 33.2075049, 130.3851975 33.2076576, 130.3851004 33.2077203, 130.3849297 33.2078154, 130.3846802 33.2079365, 130.3846658 33.2079435, 130.3846208 33.2079584, 130.3841623 33.208087, 130.3838411 33.2082088)",yes,,,,
169190822,unclassified,False,False,140.59699999999998,"LINESTRING (130.3854234 33.2074873, 130.3854618 33.2074596, 130.385993 33.2070769, 130.3863356 33.206837, 130.3865817 33.2066755)",,,,,
169191243,unclassified,False,True,227.02900000000002,"LINESTRING (130.3854234 33.2074873, 130.385285 33.207334, 130.38506 33.207103, 130.3850208 33.2070652, 130.3848504 33.2068407, 130.3847391 33.2066907, 130.3846894 33.2066237, 130.3844664 33.2062649, 130.3844168 33.206189, 130.3842697 33.2059641, 130.3841983 33.2058571, 130.3841314 33.205762)",,,,,
169190721,unclassified,False,False,130.353,"LINESTRING (130.3803532 33.2077669, 130.3800273 33.2079029, 130.3796854 33.2080537, 130.3791189 33.2083211)",,1,,,
169190985,unclassified,False,True,40.742000000000004,"LINESTRING (130.3803532 33.2077669, 130.3805 33.2079466, 130.3805738 33.2080331, 130.3806032 33.2080677)",,,,,
591296229,unclassified,False,False,105.128,"LINESTRING (130.3803532 33.2077669, 130.3804955 33.2076661, 130.3812234 33.2071638)",,1,,,30
169190721,unclassified,False,True,130.353,"LINESTRING (130.3791189 33.2083211, 130.3796854 33.2080537, 130.3800273 33.2079029, 130.3803532 33.2077669)",,1,,,
169190793,tertiary,False,False,107.656,"LINESTRING (130.3791189 33.2083211, 130.3791823 33.2084226, 130.3793475 33.208687, 130.3796118 33.2091101, 130.3796746 33.2091676)",,,442,旧国道442号,
169190793,tertiary,False,True,51.233000000000004,"LINESTRING (130.3791189 33.2083211, 130.3789576 33.208097, 130.3788304 33.2080054, 130.3787772 33.2079671)",,,442,旧国道442号,
169190985,unclassified,False,False,51.974999999999994,"LINESTRING (130.3809095 33.2084585, 130.3807467 33.2082425, 130.3806032 33.2080677)",,,,,
169190985,unclassified,False,True,55.991,"LINESTRING (130.3809095 33.2084585, 130.3811081 33.2086999, 130.3812254 33.2088861)",,,,,
"[592746764, 592746767]",residential,False,False,85.306,"LINESTRING (130.3809095 33.2084585, 130.3812957 33.2082859, 130.3817461 33.2081493)",,1,,,
169190295,residential,False,True,99.44899999999998,"LINESTRING (130.3870705 33.2086636, 130.3871055 33.2086195, 130.3871278 33.208597, 130.3871885 33.2085519, 130.3872558 33.2084967, 130.3873402 33.2084437, 130.3874444 33.208353, 130.3874226 33.2082718, 130.3873915 33.2082257, 130.38736 33.208171, 130.387276 33.208048, 130.387246 33.207983, 130.387246 33.20795, 130.3872478 33.20794)",,1,,,
"[592385753, 592385756, 169190588]",unclassified,False,False,184.105,"LINESTRING (130.3828184 33.2089892, 130.3829495 33.2091164, 130.3830324 33.2091838, 130.383196 33.209316, 130.383678 33.209782, 130.3840812 33.2101461, 130.3841528 33.2102107)",yes,2,,大正橋,
597797393,tertiary,False,False,187.72899999999998,"LINESTRING (130.3828184 33.2089892, 130.3829329 33.2089979, 130.3847363 33.2091357, 130.3848023 33.2091412, 130.3848272 33.2091463)",,,442,旧国道442号,
"[597797394, 597797395]",tertiary,False,True,148.672,"LINESTRING (130.3828184 33.2089892, 130.3813188 33.2088863, 130.3812254 33.2088861)",,,442,旧国道442号,
591381293,trunk,False,False,27.254,"LINESTRING (130.3848272 33.2091463, 130.3851189 33.2091689)",,2,442,国道442号,
169189154,secondary,False,False,102.54899999999999,"LINESTRING (130.3848272 33.2091463, 130.384799 33.2092042, 130.3847605 33.2092898, 130.384621 33.2095007, 130.3845898 33.2095975, 130.3845476 33.210023)",,,710,宮本大川線,
516796835,trunk,False,True,24.061999999999998,"LINESTRING (130.3848272 33.2091463, 130.3848302 33.2090564, 130.3847743 33.2089389)",,2,442,あおぎり通り,
597797393,tertiary,False,True,187.729,"LINESTRING (130.3848272 33.2091463, 130.3848023 33.2091412, 130.3847363 33.2091357, 130.3829329 33.2089979, 130.3828184 33.2089892)",,,442,旧国道442号,
169190563,unclassified,False,False,143.503,"LINESTRING (130.3796746 33.2091676, 130.3797388 33.2093322, 130.3799199 33.2095694, 130.3799903 33.2096776, 130.3802645 33.2101276, 130.3804012 33.2103009)",,,,,
169190793,tertiary,False,False,148.68099999999998,"LINESTRING (130.3796746 33.2091676, 130.3797607 33.2091871, 130.3801021 33.2091161, 130.381039 33.2089115, 130.3812254 33.2088861)",,,442,旧国道442号,
169190793,tertiary,False,True,107.65599999999999,"LINESTRING (130.3796746 33.2091676, 130.3796118 33.2091101, 130.3793475 33.208687, 130.3791823 33.2084226, 130.3791189 33.2083211)",,,442,旧国道442号,
169190768,unclassified,False,False,55.108000000000004,"LINESTRING (130.3841528 33.2102107, 130.3842198 33.2102696, 130.3845613 33.2105696)",,,,,
"[592385753, 169190588, 592385756]",unclassified,False,True,184.105,"LINESTRING (130.3841528 33.2102107, 130.3840812 33.2101461, 130.383678 33.209782, 130.383196 33.209316, 130.3830324 33.2091838, 130.3829495 33.2091164, 130.3828184 33.2089892)",yes,2,,大正橋,
"[592388797, 592384295]",tertiary,False,True,58.348,"LINESTRING (130.3841528 33.2102107, 130.3838252 33.2104569, 130.3836495 33.21051)",,2,,,
169189154,secondary,False,True,62.394000000000005,"LINESTRING (130.3845613 33.2105696, 130.3846022 33.2105016, 130.3846049 33.210441, 130.3845578 33.2103138, 130.3845531 33.2102855, 130.3845549 33.2101955, 130.3845476 33.210023)",,,710,宮本大川線,
169190768,unclassified,False,True,55.108000000000004,"LINESTRING (130.3845613 33.2105696, 130.3842198 33.2102696, 130.3841528 33.2102107)",,,,,
169189600,unclassified,False,False,73.025,"LINESTRING (130.3817549 33.2045897, 130.3821499 33.2043832, 130.3824191 33.2042398)",,2,,,
169189600,unclassified,False,True,99.32700000000001,"LINESTRING (130.3817549 33.2045897, 130.38166 33.2045333, 130.38151 33.2044946, 130.3813242 33.204502, 130.3810824 33.2046268, 130.3808863 33.2047421, 130.3808195 33.2047853)",,2,,,
592716229,residential,False,True,66.13499999999999,"LINESTRING (130.3817549 33.2045897, 130.3820501 33.2050262, 130.3820748 33.2051171)",,,,,
591381292,trunk,False,False,41.011,"LINESTRING (130.3847743 33.2089389, 130.3851189 33.2091689)",,2,442,あおぎり通り,
516796835,trunk,False,False,24.061999999999998,"LINESTRING (130.3847743 33.2089389, 130.3848302 33.2090564, 130.3848272 33.2091463)",,2,442,あおぎり通り,
591380189,trunk,False,True,118.876,"LINESTRING (130.3847743 33.2089389, 130.3844977 33.2087243, 130.3843805 33.2086262, 130.3842215 33.2084998, 130.3838411 33.2082088)",,2,442,あおぎり通り,
169191091,residential,False,True,47.712,"LINESTRING (130.3804679 33.2021634, 130.3805224 33.2021382, 130.3807527 33.2020318, 130.3808402 33.2020408, 130.3808966 33.2021092)",,,,,
169516895,trunk,False,False,293.38899999999995,"LINESTRING (130.3804679 33.2021634, 130.3804958 33.2023721, 130.3805436 33.2027327, 130.3805968 33.2031047, 130.380625 33.203317, 130.3806573 33.2035496, 130.380689 33.2037785, 130.3807001 33.2038604, 130.3807452 33.2042808, 130.3807574 33.2043663, 130.3807658 33.2044246, 130.3808195 33.2047853)",,2,208;443,国道208号,
591292196,residential,False,False,83.32199999999999,"LINESTRING (130.380052 33.2051714, 130.3807766 33.2048084, 130.3808195 33.2047853)",,1,,,
591292196,residential,False,True,27.372999999999998,"LINESTRING (130.380052 33.2051714, 130.3801505 33.2053566, 130.3801147 33.2053881)",,1,,,
591292278,residential,False,False,213.387,"LINESTRING (130.380052 33.2051714, 130.3799094 33.2048802, 130.3798798 33.20482, 130.3797954 33.2046476, 130.3794505 33.2043579, 130.3789512 33.2038358, 130.3786699 33.2039787)",,1,,,
591292196,residential,False,False,84.62700000000001,"LINESTRING (130.3793592 33.2060154, 130.379437 33.2059398, 130.3794722 33.2058715, 130.3796127 33.2057502, 130.3795897 33.2057146, 130.3794726 33.2055332, 130.3796722 33.2054948)",,1,,,
591292413,residential,False,False,40.976,"LINESTRING (130.3801147 33.2053881, 130.3801939 33.2057506)",,1,,,
591292196,residential,False,False,27.372999999999998,"LINESTRING (130.3801147 33.2053881, 130.3801505 33.2053566, 130.380052 33.2051714)",,1,,,
591292196,residential,False,True,43.369,"LINESTRING (130.3801147 33.2053881, 130.3800873 33.2054117, 130.3796722 33.2054948)",,1,,,
591292413,residential,False,True,40.976,"LINESTRING (130.3801939 33.2057506, 130.3801147 33.2053881)",,1,,,
760973015,residential,False,False,43.012,"LINESTRING (130.3786699 33.2039787, 130.3789502 33.2042863)",,,,,
591292278,residential,False,True,213.387,"LINESTRING (130.3786699 33.2039787, 130.3789512 33.2038358, 130.3794505 33.2043579, 130.3797954 33.2046476, 130.3798798 33.20482, 130.3799094 33.2048802, 130.380052 33.2051714)",,1,,,
591292337,residential,False,False,50.344,"LINESTRING (130.3786699 33.2039787, 130.3785698 33.2038537, 130.3784521 33.2035679)",,1,,,
591292337,residential,False,True,50.344,"LINESTRING (130.3784521 33.2035679, 130.3785698 33.2038537, 130.3786699 33.2039787)",,1,,,
760973016,unclassified,False,True,121.11,"LINESTRING (130.3784521 33.2035679, 130.3785114 33.2035118, 130.3792962 33.2027388)",,1,,,
591292414,residential,False,False,30.348,"LINESTRING (130.3796722 33.2054948, 130.3798193 33.2057384)",,1,,,
591292196,residential,False,False,43.369,"LINESTRING (130.3796722 33.2054948, 130.3800873 33.2054117, 130.3801147 33.2053881)",,1,,,
591292196,residential,False,True,84.62700000000001,"LINESTRING (130.3796722 33.2054948, 130.3794726 33.2055332, 130.3795897 33.2057146, 130.3796127 33.2057502, 130.3794722 33.2058715, 130.379437 33.2059398, 130.3793592 33.2060154)",,1,,,
591292414,residential,False,True,30.348,"LINESTRING (130.3798193 33.2057384, 130.3796722 33.2054948)",,1,,,
591380190,trunk,False,False,18.978,"LINESTRING (130.3817949 33.2066376, 130.3819466 33.2067517)",,2,442,国道442号,
169189042,trunk,False,True,114.371,"LINESTRING (130.3817949 33.2066376, 130.3815581 33.2064976, 130.381516 33.2064755, 130.3813583 33.2064007, 130.3807355 33.2061183)",,2,442,国道442号,
591296229,unclassified,False,True,79.54499999999999,"LINESTRING (130.3817949 33.2066376, 130.3817571 33.206696, 130.3815883 33.2068703, 130.3813704 33.2070661, 130.3812234 33.2071638)",,1,,,30
592384295,tertiary,False,True,17.412,"LINESTRING (130.3824856 33.2105994, 130.3822995 33.210616)",,2,,,
591576194,residential,False,False,185.204,"LINESTRING (130.3824856 33.2105994, 130.3825137 33.2109154, 130.3825573 33.2109105, 130.3826276 33.2109063, 130.3837148 33.2108454, 130.3836968 33.2106558, 130.3836495 33.21051)",,1,,,
592384295,tertiary,False,False,108.825,"LINESTRING (130.3824856 33.2105994, 130.3835509 33.2105287, 130.3836495 33.21051)",,2,,,
591576194,residential,False,True,185.20399999999995,"LINESTRING (130.3836495 33.21051, 130.3836968 33.2106558, 130.3837148 33.2108454, 130.3826276 33.2109063, 130.3825573 33.2109105, 130.3825137 33.2109154, 130.3824856 33.2105994)",,1,,,
592384295,tertiary,False,True,108.825,"LINESTRING (130.3836495 33.21051, 130.3835509 33.2105287, 130.3824856 33.2105994)",,2,,,
"[591576195, 592384292]",residential,False,True,191.792,"LINESTRING (130.3836495 33.21051, 130.3836255 33.210448, 130.3835989 33.2102607, 130.3830546 33.2102776, 130.3829447 33.2102193, 130.3827945 33.2102282, 130.3822692 33.2102789, 130.3822995 33.210616)",,1,,,
"[592388797, 592384295]",tertiary,False,False,58.348,"LINESTRING (130.3836495 33.21051, 130.3838252 33.2104569, 130.3841528 33.2102107)",,2,,,
592384295,tertiary,False,False,17.412,"LINESTRING (130.3822995 33.210616, 130.3824856 33.2105994)",,2,,,
"[591576195, 592384292]",residential,False,False,191.79200000000003,"LINESTRING (130.3822995 33.210616, 130.3822692 33.2102789, 130.3827945 33.2102282, 130.3829447 33.2102193, 130.3830546 33.2102776, 130.3835989 33.2102607, 130.3836255 33.210448, 130.3836495 33.21051)",,1,,,
592382833,residential,False,False,20.583,"LINESTRING (130.3804012 33.2103009, 130.3805552 33.210168)",,1,,,
169190563,unclassified,False,True,143.503,"LINESTRING (130.3804012 33.2103009, 130.3802645 33.2101276, 130.3799903 33.2096776, 130.3799199 33.2095694, 130.3797388 33.2093322, 130.3796746 33.2091676)",,,,,
592382833,residential,False,True,38.266000000000005,"LINESTRING (130.3810585 33.2098381, 130.3809996 33.209895, 130.380859 33.2099045, 130.3807434 33.209969, 130.3807193 33.2099971)",,1,,,
592382833,residential,False,True,20.583,"LINESTRING (130.3805552 33.210168, 130.3804012 33.2103009)",,1,,,
592382833,residential,False,False,24.439,"LINESTRING (130.3805552 33.210168, 130.3806233 33.2101093, 130.3807193 33.2099971)",,1,,,
592382834,residential,False,False,54.988,"LINESTRING (130.3805552 33.210168, 130.3807004 33.2101719, 130.380757 33.2102004, 130.3809157 33.2103312, 130.3810109 33.2104356)",,1,,,
592382834,residential,False,True,54.988,"LINESTRING (130.3810109 33.2104356, 130.3809157 33.2103312, 130.380757 33.2102004, 130.3807004 33.2101719, 130.3805552 33.210168)",,1,,,
592382833,residential,False,False,38.266,"LINESTRING (130.3807193 33.2099971, 130.3807434 33.209969, 130.380859 33.2099045, 130.3809996 33.209895, 130.3810585 33.2098381)",,1,,,
592382833,residential,False,True,24.439,"LINESTRING (130.3807193 33.2099971, 130.3806233 33.2101093, 130.3805552 33.210168)",,1,,,
"[592382835, 592383629, 592383630]",residential,False,False,47.492000000000004,"LINESTRING (130.3807193 33.2099971, 130.3808613 33.2100524, 130.3809747 33.2100543, 130.3811366 33.2100564, 130.3812151 33.2100575)",yes,1,,,
"[592382835, 592383629, 592383630]",residential,False,True,47.492000000000004,"LINESTRING (130.3812151 33.2100575, 130.3811366 33.2100564, 130.3809747 33.2100543, 130.3808613 33.2100524, 130.3807193 33.2099971)",yes,1,,,
169189154,secondary,False,False,62.394000000000005,"LINESTRING (130.3845476 33.210023, 130.3845549 33.2101955, 130.3845531 33.2102855, 130.3845578 33.2103138, 130.3846049 33.210441, 130.3846022 33.2105016, 130.3845613 33.2105696)",,,710,宮本大川線,
169189154,secondary,False,True,102.54899999999999,"LINESTRING (130.3845476 33.210023, 130.3845898 33.2095975, 130.384621 33.2095007, 130.3847605 33.2092898, 130.384799 33.2092042, 130.3848272 33.2091463)",,,710,宮本大川線,
592392856,residential,False,False,92.78999999999999,"LINESTRING (130.3845476 33.210023, 130.3847734 33.209976, 130.3851813 33.2098453, 130.385255 33.2098508, 130.3853548 33.2098163, 130.385383 33.2096965)",,1,,,
592392856,residential,False,True,92.78999999999999,"LINESTRING (130.385383 33.2096965, 130.3853548 33.2098163, 130.385255 33.2098508, 130.3851813 33.2098453, 130.3847734 33.209976, 130.3845476 33.210023)",,1,,,
169191194,unclassified,False,False,45.598,"LINESTRING (130.3867477 33.2101221, 130.3863101 33.2103068)",,1,,,
"[169190417, 169191194, 169190754]",unclassified,False,True,148.76700000000002,"LINESTRING (130.3867477 33.2101221, 130.3870336 33.2100014, 130.3874016 33.2099237, 130.3874916 33.2098482, 130.3878367 33.209619, 130.3880405 33.2094739, 130.3880517 33.2094215)",yes,1,,,
592392857,residential,False,False,105.52399999999999,"LINESTRING (130.3867477 33.2101221, 130.386637 33.2099865, 130.3865954 33.2097776, 130.386459 33.2096477, 130.3863116 33.2095729, 130.3862684 33.2095534, 130.3862274 33.2095369, 130.3861336 33.2095478, 130.3860455 33.2095836, 130.3860298 33.2095919)",,1,,,
592392857,residential,False,True,38.217,"LINESTRING (130.3856918 33.2097851, 130.3858286 33.2097179, 130.3859266 33.2096458, 130.3860298 33.2095919)",,1,,,
169191194,unclassified,False,True,45.598,"LINESTRING (130.3863101 33.2103068, 130.3867477 33.2101221)",,1,,,
169191194,unclassified,False,False,76.589,"LINESTRING (130.3863101 33.2103068, 130.3859107 33.2104754, 130.3856453 33.2106154, 130.3855931 33.2106436)",,1,,,
592392858,residential,False,False,86.50699999999999,"LINESTRING (130.3863101 33.2103068, 130.3861769 33.2101172, 130.386095 33.2099671, 130.386095 33.2098708, 130.3860269 33.2097885, 130.3860308 33.2096804, 130.3860298 33.2095919)",,1,,,
592392859,residential,False,True,51.633,"LINESTRING (130.3860298 33.2095919, 130.3856915 33.2092238)",,,,,
592392857,residential,False,False,38.217,"LINESTRING (130.3860298 33.2095919, 130.3859266 33.2096458, 130.3858286 33.2097179, 130.3856918 33.2097851)",,1,,,
