osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
134625919,residential,False,True,67.249,"LINESTRING (129.8355978 32.8338566, 129.8355661 32.8338835, 129.8355448 32.8339266, 129.835538 32.8340063, 129.8355433 32.8340897, 129.8355326 32.8341736, 129.8355058 32.8342193, 129.8354387 32.8342598, 129.83531 32.8343297, 129.8352934 32.8343484)",,,
977103803,unclassified,False,True,16.546,"LINESTRING (129.8283525 32.8345287, 129.8282726 32.8343959)",,,
134626232,unclassified,False,False,11.897,"LINESTRING (129.8283525 32.8345287, 129.8284533 32.8344829, 129.8284648 32.8344783)",,,
134626232,unclassified,False,True,435.24,"LINESTRING (129.8283525 32.8345287, 129.8282383 32.834528, 129.8281197 32.8345186, 129.8280533 32.8344897, 129.8279902 32.8344458, 129.8279326 32.8344165, 129.8279071 32.8344052, 129.8278643 32.8344053, 129.8277092 32.8344172, 129.827604 32.8344165, 129.8275171 32.8344035, 129.8273948 32.8343826, 129.827323 32.8343922, 129.827266 32.8344322, 129.8271507 32.8345472, 129.8269709 32.8347234, 129.8269254 32.8348199, 129.8269066 32.8348525, 129.8269078 32.8349165, 129.8269078 32.8350948, 129.826967 32.835293, 129.8270085 32.8353855, 129.826967 32.835502, 129.826914 32.835733, 129.8270355 32.8359863, 129.827097 32.8361563, 129.8269923 32.8362401, 129.8267447 32.8364467, 129.8263838 32.8365604, 129.8260969 32.8365744, 129.8260023 32.8366213)",,,
977103804,unclassified,False,False,85.17999999999999,"LINESTRING (129.8283525 32.8345287, 129.8283389 32.8346446, 129.828347 32.8346739, 129.828359 32.8346914, 129.8283751 32.8347004, 129.8283892 32.8347044, 129.8284408 32.8347038, 129.8286809 32.8346756, 129.8287936 32.8346644, 129.8289069 32.8346728, 129.828933 32.8346948, 129.8289934 32.8347827)",,,
"[134625878, 973372015]","['residential', 'unclassified']",False,"[False, True]",228.82299999999998,"LINESTRING (129.8342226 32.8352061, 129.834066 32.8352553, 129.8338884 32.8352724, 129.8337717 32.8352571, 129.8336925 32.8352455, 129.8334779 32.8351672, 129.833356 32.8351354, 129.8332257 32.8350792, 129.8331588 32.8350362, 129.8331293 32.834999, 129.8331073 32.834949, 129.8330716 32.8348884, 129.833007 32.8347502, 129.8329825 32.834741, 129.8329637 32.8347494, 129.8329074 32.8347838, 129.8327988 32.8348475, 129.8327485 32.8348897, 129.8326928 32.8349697, 129.8325929 32.8351421, 129.8325902 32.8351624, 129.832601 32.835185, 129.8326814 32.8352565, 129.8326418 32.8353413)",,,
134626132,residential,False,True,188.844,"LINESTRING (129.8342226 32.8352061, 129.8341302 32.8349922, 129.8340834 32.8348475, 129.8340949 32.8347432, 129.8341283 32.8346676, 129.834111 32.8344818, 129.8340681 32.8344401, 129.8340331 32.8344008, 129.8340332 32.8343286, 129.8341887 32.8342542, 129.8343898 32.8338892, 129.8344917 32.8338543, 129.8346029 32.8338949, 129.8346311 32.833905)",,,
134626232,unclassified,False,False,435.24000000000007,"LINESTRING (129.8260023 32.8366213, 129.8260969 32.8365744, 129.8263838 32.8365604, 129.8267447 32.8364467, 129.8269923 32.8362401, 129.827097 32.8361563, 129.8270355 32.8359863, 129.826914 32.835733, 129.826967 32.835502, 129.8270085 32.8353855, 129.826967 32.835293, 129.8269078 32.8350948, 129.8269078 32.8349165, 129.8269066 32.8348525, 129.8269254 32.8348199, 129.8269709 32.8347234, 129.8271507 32.8345472, 129.827266 32.8344322, 129.827323 32.8343922, 129.8273948 32.8343826, 129.8275171 32.8344035, 129.827604 32.8344165, 129.8277092 32.8344172, 129.8278643 32.8344053, 129.8279071 32.8344052, 129.8279326 32.8344165, 129.8279902 32.8344458, 129.8280533 32.8344897, 129.8281197 32.8345186, 129.8282383 32.834528, 129.8283525 32.8345287)",,,
195036647,tertiary,False,False,132.061,"LINESTRING (129.8318799 32.8351915, 129.8326768 32.8346859, 129.8330259 32.8344975)",2,50,5
134626132,residential,False,False,105.882,"LINESTRING (129.8344514 32.8335837, 129.83451 32.8336384, 129.8345757 32.8336496, 129.8346071 32.8336322, 129.8351044 32.8333918, 129.8353513 32.8333427, 129.8353969 32.8333382, 129.8354639 32.8333304)",,,
195036647,tertiary,False,True,167.703,"LINESTRING (129.8344514 32.8335837, 129.8339881 32.8338764, 129.8330742 32.8344489, 129.8330259 32.8344975)",2,50,5
134626132,residential,False,False,101.55000000000001,"LINESTRING (129.8354639 32.8333304, 129.8354035 32.8333743, 129.8353686 32.8333991, 129.8352469 32.8334428, 129.8351192 32.8335241, 129.8348835 32.833711, 129.834682 32.8338836, 129.8346311 32.833905)",,,
134626132,residential,False,True,105.88199999999999,"LINESTRING (129.8354639 32.8333304, 129.8353969 32.8333382, 129.8353513 32.8333427, 129.8351044 32.8333918, 129.8346071 32.8336322, 129.8345757 32.8336496, 129.83451 32.8336384, 129.8344514 32.8335837)",,,
134626143,residential,False,False,36.031,"LINESTRING (129.8354639 32.8333304, 129.8355326 32.8333617, 129.8355834 32.8334114, 129.8356313 32.8336)",,,
134625922,unclassified,False,True,121.14899999999999,"LINESTRING (129.8330259 32.8344975, 129.8330717 32.8345517, 129.8330677 32.8345731, 129.8330422 32.8346058, 129.8329765 32.8346497, 129.8326921 32.8348255, 129.8326559 32.8348582, 129.8325151 32.8351106, 129.8325017 32.8351568, 129.8325044 32.8351861, 129.8325272 32.8352278, 129.8326063 32.8353055, 129.8326418 32.8353413)",,,
195036647,tertiary,False,False,167.703,"LINESTRING (129.8330259 32.8344975, 129.8330742 32.8344489, 129.8339881 32.8338764, 129.8344514 32.8335837)",2,50,5
195036647,tertiary,False,True,132.061,"LINESTRING (129.8330259 32.8344975, 129.8326768 32.8346859, 129.8318799 32.8351915)",2,50,5
"[134625834, 973372020]",residential,False,False,270.316,"LINESTRING (129.8330259 32.8344975, 129.8329791 32.8344214, 129.8328974 32.834292, 129.8327304 32.8340474, 129.832492 32.833695, 129.832358 32.833513, 129.832231 32.833389, 129.832124 32.833316, 129.831837 32.833147, 129.831617 32.832887, 129.83147 32.832713, 129.83131 32.832577)",,,
134626132,residential,False,False,188.844,"LINESTRING (129.8346311 32.833905, 129.8346029 32.8338949, 129.8344917 32.8338543, 129.8343898 32.8338892, 129.8341887 32.8342542, 129.8340332 32.8343286, 129.8340331 32.8344008, 129.8340681 32.8344401, 129.834111 32.8344818, 129.8341283 32.8346676, 129.8340949 32.8347432, 129.8340834 32.8348475, 129.8341302 32.8349922, 129.8342226 32.8352061)",,,
134626132,residential,False,True,101.55,"LINESTRING (129.8346311 32.833905, 129.834682 32.8338836, 129.8348835 32.833711, 129.8351192 32.8335241, 129.8352469 32.8334428, 129.8353686 32.8333991, 129.8354035 32.8333743, 129.8354639 32.8333304)",,,
974291329,unclassified,False,False,79.68299999999999,"LINESTRING (129.8346311 32.833905, 129.8347856 32.8339911, 129.8348989 32.8340987, 129.835086 32.8342429, 129.8352094 32.8343015, 129.8352934 32.8343484)",,,
"[134625922, 134625823]",unclassified,False,False,335.90500000000003,"LINESTRING (129.8351679 32.8372109, 129.8350814 32.8371722, 129.835023 32.8371366, 129.8349834 32.8370934, 129.8349539 32.837047, 129.8349398 32.8370251, 129.8349317 32.8369859, 129.8349242 32.8368705, 129.834909 32.8367873, 129.8348816 32.8367276, 129.834782 32.8365781, 129.8345842 32.8364195, 129.8342414 32.836301, 129.8336669 32.836223, 129.8335284 32.8361601, 129.8333472 32.836026, 129.8329015 32.8356035, 129.8326418 32.8353413)",,,
973371985,unclassified,False,True,68.732,"LINESTRING (129.8351679 32.8372109, 129.8351759 32.8371242, 129.8352242 32.8365946)",,,
973371985,unclassified,False,False,68.732,"LINESTRING (129.8352242 32.8365946, 129.8351759 32.8371242, 129.8351679 32.8372109)",,,
134625922,unclassified,False,False,121.149,"LINESTRING (129.8326418 32.8353413, 129.8326063 32.8353055, 129.8325272 32.8352278, 129.8325044 32.8351861, 129.8325017 32.8351568, 129.8325151 32.8351106, 129.8326559 32.8348582, 129.8326921 32.8348255, 129.8329765 32.8346497, 129.8330422 32.8346058, 129.8330677 32.8345731, 129.8330717 32.8345517, 129.8330259 32.8344975)",,,
"[134625922, 134625823]",unclassified,False,True,335.905,"LINESTRING (129.8326418 32.8353413, 129.8329015 32.8356035, 129.8333472 32.836026, 129.8335284 32.8361601, 129.8336669 32.836223, 129.8342414 32.836301, 129.8345842 32.8364195, 129.834782 32.8365781, 129.8348816 32.8367276, 129.834909 32.8367873, 129.8349242 32.8368705, 129.8349317 32.8369859, 129.8349398 32.8370251, 129.8349539 32.837047, 129.8349834 32.8370934, 129.835023 32.8371366, 129.8350814 32.8371722, 129.8351679 32.8372109)",,,
"[134625878, 973372015]","['unclassified', 'residential']",False,"[False, True]",228.82300000000004,"LINESTRING (129.8326418 32.8353413, 129.8326814 32.8352565, 129.832601 32.835185, 129.8325902 32.8351624, 129.8325929 32.8351421, 129.8326928 32.8349697, 129.8327485 32.8348897, 129.8327988 32.8348475, 129.8329074 32.8347838, 129.8329637 32.8347494, 129.8329825 32.834741, 129.833007 32.8347502, 129.8330716 32.8348884, 129.8331073 32.834949, 129.8331293 32.834999, 129.8331588 32.8350362, 129.8332257 32.8350792, 129.833356 32.8351354, 129.8334779 32.8351672, 129.8336925 32.8352455, 129.8337717 32.8352571, 129.8338884 32.8352724, 129.834066 32.8352553, 129.8342226 32.8352061)",,,
134626143,residential,False,False,26.706,"LINESTRING (129.8356313 32.8336, 129.8356332 32.8336074, 129.8356133 32.8338394)",,,
134626143,residential,False,True,36.031,"LINESTRING (129.8356313 32.8336, 129.8355834 32.8334114, 129.8355326 32.8333617, 129.8354639 32.8333304)",,,
134625919,residential,False,False,67.249,"LINESTRING (129.8352934 32.8343484, 129.83531 32.8343297, 129.8354387 32.8342598, 129.8355058 32.8342193, 129.8355326 32.8341736, 129.8355433 32.8340897, 129.835538 32.8340063, 129.8355448 32.8339266, 129.8355661 32.8338835, 129.8355978 32.8338566)",,,
134625919,residential,False,True,239.24600000000004,"LINESTRING (129.8352934 32.8343484, 129.8352877 32.8343549, 129.8352908 32.8344025, 129.8352905 32.8345776, 129.8352651 32.8346683, 129.8352597 32.8347134, 129.8352686 32.8347544, 129.8352959 32.8347754, 129.835331 32.8347825, 129.8354388 32.8347853, 129.8355098 32.8347838, 129.8355602 32.8348004, 129.8356084 32.8348351, 129.8356768 32.8349051, 129.8357549 32.8349572, 129.8357921 32.8349686, 129.8358142 32.8349647, 129.8358352 32.8349535, 129.8358478 32.8349033, 129.8358491 32.8348559, 129.8358569 32.8347565, 129.835842 32.8345843, 129.8358848 32.8342845, 129.835896 32.8342226, 129.835874 32.8341853, 129.8356855 32.8340025, 129.8355978 32.8338566)",,,
974291329,unclassified,False,True,79.683,"LINESTRING (129.8352934 32.8343484, 129.8352094 32.8343015, 129.835086 32.8342429, 129.8348989 32.8340987, 129.8347856 32.8339911, 129.8346311 32.833905)",,,
134626232,unclassified,False,False,135.897,"LINESTRING (129.8284648 32.8344783, 129.8285327 32.8344508, 129.8285932 32.8344147, 129.8286192 32.8343443, 129.828648 32.8342564, 129.8286938 32.8340633, 129.8286821 32.833895, 129.828585 32.8337307, 129.8283185 32.8334204)",,,
134626232,unclassified,False,True,11.897,"LINESTRING (129.8284648 32.8344783, 129.8284533 32.8344829, 129.8283525 32.8345287)",,,
977103802,unclassified,False,True,20.159,"LINESTRING (129.8284648 32.8344783, 129.8283778 32.8344412, 129.8282726 32.8343959)",,,
977103803,unclassified,False,False,16.546,"LINESTRING (129.8282726 32.8343959, 129.8283525 32.8345287)",,,
977103802,unclassified,False,False,20.159,"LINESTRING (129.8282726 32.8343959, 129.8283778 32.8344412, 129.8284648 32.8344783)",,,
977103803,unclassified,False,True,67.788,"LINESTRING (129.8282726 32.8343959, 129.8282504 32.834359, 129.8281753 32.8342226, 129.8281002 32.8341629, 129.8280184 32.8341111, 129.8279943 32.8340807, 129.8280667 32.8339319, 129.8281069 32.8338981)",,,
977103803,unclassified,False,False,67.788,"LINESTRING (129.8281069 32.8338981, 129.8280667 32.8339319, 129.8279943 32.8340807, 129.8280184 32.8341111, 129.8281002 32.8341629, 129.8281753 32.8342226, 129.8282504 32.834359, 129.8282726 32.8343959)",,,
977103804,unclassified,False,True,85.17999999999999,"LINESTRING (129.8289934 32.8347827, 129.828933 32.8346948, 129.8289069 32.8346728, 129.8287936 32.8346644, 129.8286809 32.8346756, 129.8284408 32.8347038, 129.8283892 32.8347044, 129.8283751 32.8347004, 129.828359 32.8346914, 129.828347 32.8346739, 129.8283389 32.8346446, 129.8283525 32.8345287)",,,
