osmid,highway,oneway,reversed,length,geometry,ref,name,lanes
131734605,unclassified,False,True,52.225,"LINESTRING (143.5262311 44.0570244, 143.5256328 44.0572134)",,,
131735037,unclassified,False,True,110.548,"LINESTRING (143.5262311 44.0570244, 143.5267844 44.0579356)",,,
131734148,tertiary,False,True,106.939,"LINESTRING (143.5294513 44.0570906, 143.5294921 44.0571691, 143.5299712 44.0579767)",,,
315294712,secondary,False,True,52.106,"LINESTRING (143.5294513 44.0570906, 143.5293053 44.0571374, 143.5288498 44.0572714)",244,連隊通り,
131732409,tertiary,False,True,5.512,"LINESTRING (143.5225343 44.0570993, 143.522471 44.057119)",,,
131733933,unclassified,False,False,114.161,"LINESTRING (143.5225343 44.0570993, 143.5231104 44.0580388)",,,
131732409,tertiary,False,False,5.512,"LINESTRING (143.522471 44.057119, 143.5225343 44.0570993)",,,
131732409,tertiary,False,True,53.988,"LINESTRING (143.522471 44.057119, 143.5219842 44.0572805, 143.5218576 44.0573225)",,,
131734605,unclassified,False,False,52.225,"LINESTRING (143.5256328 44.0572134, 143.5262311 44.0570244)",,,
131734605,unclassified,False,True,51.485,"LINESTRING (143.5256328 44.0572134, 143.5250434 44.0574004)",,,
131735694,unclassified,False,True,110.86,"LINESTRING (143.5256328 44.0572134, 143.5261584 44.058048, 143.5262048 44.0581217)",,,
315294712,secondary,False,True,49.107,"LINESTRING (143.5288498 44.0572714, 143.52829 44.0574536)",244,連隊通り,
131736940,unclassified,False,True,157.31,"LINESTRING (143.5288498 44.0572714, 143.5294223 44.0581604, 143.5295138 44.0581298, 143.5299712 44.0579767)",,,
315294712,secondary,False,False,52.106,"LINESTRING (143.5288498 44.0572714, 143.5293053 44.0571374, 143.5294513 44.0570906)",244,連隊通り,
131732409,tertiary,False,False,53.988,"LINESTRING (143.5218576 44.0573225, 143.5219842 44.0572805, 143.522471 44.057119)",,,
131739945,trunk,False,True,108.94,"LINESTRING (143.5218576 44.0573225, 143.5219078 44.0574066, 143.5223587 44.0581623, 143.5223933 44.0582234)",242,国道242号,2
131734605,unclassified,False,False,51.485,"LINESTRING (143.5250434 44.0574004, 143.5256328 44.0572134)",,,
131734605,unclassified,False,True,50.762,"LINESTRING (143.5250434 44.0574004, 143.524461 44.0575827)",,,
131735646,unclassified,False,False,110.949,"LINESTRING (143.5250434 44.0574004, 143.5255965 44.0583156)",,,
315294712,secondary,False,False,49.107,"LINESTRING (143.52829 44.0574536, 143.5288498 44.0572714)",244,連隊通り,
315294712,secondary,False,True,82.019,"LINESTRING (143.52829 44.0574536, 143.5273547 44.0577574)",244,連隊通り,
131734605,unclassified,False,False,50.762,"LINESTRING (143.524461 44.0575827, 143.5250434 44.0574004)",,,
131732581,unclassified,False,False,111.507,"LINESTRING (143.524461 44.0575827, 143.5246357 44.057861, 143.5250348 44.0584968)",,,
131734605,unclassified,False,True,119.248,"LINESTRING (143.524461 44.0575827, 143.5234216 44.0579337, 143.5231104 44.0580388)",,,
315294712,secondary,False,False,82.019,"LINESTRING (143.5273547 44.0577574, 143.52829 44.0574536)",244,連隊通り,
315294712,secondary,False,True,39.149,"LINESTRING (143.5273547 44.0577574, 143.5269047 44.0578966)",244,連隊通り,
315294712,secondary,False,False,39.149,"LINESTRING (143.5269047 44.0578966, 143.5273547 44.0577574)",244,連隊通り,
315294712,secondary,False,True,10.546,"LINESTRING (143.5269047 44.0578966, 143.5267844 44.0579356)",244,連隊通り,
131736236,unclassified,False,False,129.00300000000001,"LINESTRING (143.5269047 44.0578966, 143.5272205 44.0584029, 143.5270778 44.058631, 143.5272604 44.0589611)",,,
131735037,unclassified,False,False,110.548,"LINESTRING (143.5267844 44.0579356, 143.5262311 44.0570244)",,,
315294712,secondary,False,False,10.546,"LINESTRING (143.5267844 44.0579356, 143.5269047 44.0578966)",244,連隊通り,
315294712,secondary,False,True,50.728,"LINESTRING (143.5267844 44.0579356, 143.5263358 44.0580797, 143.5262048 44.0581217)",244,連隊通り,
131734148,tertiary,False,True,70.406,"LINESTRING (143.5299712 44.0579767, 143.5303256 44.0585564)",,,
131734148,tertiary,False,False,106.939,"LINESTRING (143.5299712 44.0579767, 143.5294921 44.0571691, 143.5294513 44.0570906)",,,
