osmid,oneway,highway,maxspeed,reversed,length,bridge,geometry,lanes,ref,name,tunnel,est_width
27510447,True,unclassified,,False,62.964,,"LINESTRING (139.7169893 35.5621636, 139.7170099 35.5621452, 139.7170336 35.5621332, 139.7170588 35.5621269, 139.7176038 35.5620554, 139.7176622 35.5620477)",,,,,
445160957,False,unclassified,,False,27.888,,"LINESTRING (139.7189293 35.5618968, 139.7188787 35.5621442)",,,,,
"[445160957, 445160959]",False,unclassified,,True,25.566000000000003,,"LINESTRING (139.7189293 35.5618968, 139.7189856 35.5617348, 139.7189987 35.5616971, 139.7190064 35.5616756)",,,,,
445160957,False,unclassified,,False,50.833000000000006,,"LINESTRING (139.7188377 35.5623626, 139.7188317 35.562406, 139.7188086 35.5627348, 139.7188027 35.5628188)",,,,,
445160957,False,unclassified,,True,24.578000000000003,,"LINESTRING (139.7188377 35.5623626, 139.7188421 35.5623227, 139.7188787 35.5621442)",,,,,
1154157413,True,unclassified,,False,26.756999999999998,,"LINESTRING (139.7188377 35.5623626, 139.7188983 35.5623628, 139.7191335 35.5623622)",,,蒲田東口中央通り,,
115139818,False,tertiary,40,False,44.355999999999995,,"LINESTRING (139.720972 35.5616503, 139.7208584 35.5615925, 139.7207968 35.5615611, 139.7205564 35.5614386)",2,,,,
161916788,False,tertiary,40,True,61.164,,"LINESTRING (139.720972 35.5616503, 139.721019 35.5617963, 139.7210338 35.5618422, 139.7210493 35.5618905, 139.7211438 35.5621823)",2,,,,
445160965,True,tertiary,30,False,44.695,,"LINESTRING (139.720972 35.5616503, 139.7210465 35.5615711, 139.7212723 35.5613311)",,,バス通り商店街,,
445160959,False,unclassified,,False,30.766,,"LINESTRING (139.7190999 35.5614096, 139.7190745 35.5614827, 139.7190171 35.5616484, 139.7190064 35.5616756)",,,,,
445160960,True,tertiary,30,False,139.17200000000003,,"LINESTRING (139.7190999 35.5614096, 139.7189937 35.5614431, 139.718647 35.5615398, 139.717699 35.561661, 139.7176016 35.561673)",,,,,
445359187,False,tertiary,30,True,21.359,,"LINESTRING (139.7190999 35.5614096, 139.7191866 35.5613805, 139.7193182 35.5613364)",,,,,
115139818,False,tertiary,40,True,45.543000000000006,,"LINESTRING (139.719889 35.5610986, 139.7200616 35.5611865, 139.7203157 35.561316)",2,,,,
445359186,False,tertiary,40,False,30.548000000000002,,"LINESTRING (139.719889 35.5610986, 139.7198045 35.5610535, 139.7196949 35.560996, 139.7196087 35.5609455)",2,,,,
445359187,False,tertiary,30,False,58.010000000000005,,"LINESTRING (139.719889 35.5610986, 139.7197538 35.5611549, 139.7193182 35.5613364)",,,,,
33904091,False,residential,,False,25.264000000000003,,"LINESTRING (139.7169163 35.5627396, 139.7169068 35.5628908, 139.7169055 35.5629666)",,,,,
204351476,True,tertiary,,False,41.351,,"LINESTRING (139.7169163 35.5627396, 139.7169665 35.562772, 139.717013 35.5627821, 139.7170496 35.5627841, 139.7172916 35.562757, 139.7173462 35.5627299)",,,,,
1237528898,True,tertiary_link,,False,26.831,,"LINESTRING (139.7169163 35.5627396, 139.7169595 35.562749, 139.7169967 35.5627498, 139.7170423 35.5627434, 139.7170718 35.5627339, 139.7170971 35.5627211, 139.7171223 35.5627012, 139.7171399 35.5626819, 139.7171737 35.5626613)",,,,,
951332549,False,primary,40,True,8.512,,"LINESTRING (139.7213289 35.5627581, 139.721353 35.5628321)",4,11,東邦医大通り,,
27510444,False,tertiary,40,False,29.776,,"LINESTRING (139.7213289 35.5627581, 139.7213014 35.5626708, 139.7212435 35.5624995)",4,,,,
"[174251502, 174251501, 27512710]",True,primary,40,False,162.484,yes,"LINESTRING (139.7213289 35.5627581, 139.7211673 35.5627661, 139.7208334 35.5627784, 139.7204599 35.5627844, 139.7198834 35.5627957, 139.7198322 35.5627968, 139.7195336 35.5628033)",2,11,多摩堤通り,,
445161090,False,primary,40,True,14.304,,"LINESTRING (139.719385 35.5628473, 139.7195336 35.5628033)",2,11,多摩堤通り,,
27512709,False,tertiary,,False,26.714,,"LINESTRING (139.719385 35.5628473, 139.7192792 35.5628424, 139.7191778 35.5628382, 139.7190901 35.5628345)",2,,,,
27512711,True,primary,40,False,74.852,,"LINESTRING (139.719385 35.5628473, 139.7196738 35.5628679, 139.7198322 35.5628709, 139.7202113 35.5628661)",2,11,多摩堤通り,,
27512713,False,primary,30,False,32.94,,"LINESTRING (139.719385 35.5628473, 139.7193865 35.5629464, 139.7193889 35.5629984, 139.7193941 35.5631114, 139.7193927 35.5631434)",2,11,多摩堤通り,,
951332549,False,primary,40,False,8.512,,"LINESTRING (139.721353 35.5628321, 139.7213289 35.5627581)",4,11,東邦医大通り,,
27512709,False,tertiary,,True,35.169,,"LINESTRING (139.7184151 35.562794, 139.7188027 35.5628188)",2,,,,
27512709,False,tertiary,,False,75.039,,"LINESTRING (139.7184151 35.562794, 139.7177446 35.5627559, 139.717588 35.5627427)",2,,,,
199639609,False,residential,,True,76.976,,"LINESTRING (139.7184151 35.562794, 139.7184231 35.562894, 139.718463 35.5633932, 139.7184703 35.5634848)",,,,,
445161090,False,primary,40,False,14.304,,"LINESTRING (139.7195336 35.5628033, 139.719385 35.5628473)",2,11,多摩堤通り,,
27509908,True,tertiary,,False,40.717,,"LINESTRING (139.7195336 35.5628033, 139.7196257 35.5627538, 139.7197483 35.5626654, 139.7198739 35.5625652)",2,,バス通り商店街,,
27512713,False,primary,30,False,91.962,,"LINESTRING (139.7193927 35.5631434, 139.7193776 35.5631569, 139.7193568 35.56317, 139.7193421 35.563179, 139.7193216 35.5631884, 139.7185508 35.5634563, 139.7184703 35.5634848)",2,11,多摩堤通り,,
27512713,False,primary,30,True,32.94,,"LINESTRING (139.7193927 35.5631434, 139.7193941 35.5631114, 139.7193889 35.5629984, 139.7193865 35.5629464, 139.719385 35.5628473)",2,11,多摩堤通り,,
199639621,False,residential,,True,33.015,,"LINESTRING (139.7193927 35.5631434, 139.7194144 35.5631828, 139.7194392 35.5632279, 139.7194598 35.5632654, 139.7195418 35.5634144)",,,,,
27512717,False,primary,30,True,35.15,,"LINESTRING (139.7146943 35.5641504, 139.7148494 35.5641438, 139.7150826 35.5641385)",2,11,多摩堤通り,,
99011286,False,residential,,True,24.459,,"LINESTRING (139.7146943 35.5641504, 139.7146889 35.5642673, 139.7146755 35.5643697)",2,,,,
204351474,True,unclassified,,False,51.251999999999995,,"LINESTRING (139.7146943 35.5641504, 139.7145556 35.564079, 139.7145364 35.5640307, 139.7144953 35.5637561)",,,西口クロス通り,,
284591996,False,primary,30,True,63.887,,"LINESTRING (139.7146943 35.5641504, 139.7144883 35.5641715, 139.7139946 35.5642286)",2,11,多摩堤通り,,
284592001,False,tertiary,,False,78.045,,"LINESTRING (139.7146943 35.5641504, 139.7147641 35.5640314, 139.7150798 35.5635225)",2,,,,
99011259,True,residential,,False,35.504999999999995,,"LINESTRING (139.7133479 35.564314, 139.7133642 35.5643649, 139.7133797 35.5646313)",,,,,
187312995,False,tertiary,,False,50.8,,"LINESTRING (139.7133479 35.564314, 139.7133412 35.5642551, 139.7133001 35.5638588)",2,,,,
284591996,False,primary,30,False,26.557000000000002,,"LINESTRING (139.7133479 35.564314, 139.7134316 35.5643023, 139.7136376 35.5642752)",2,11,多摩堤通り,,
284591996,False,primary,30,True,80.746,,"LINESTRING (139.7133479 35.564314, 139.7132544 35.5643248, 139.7131166 35.564341, 139.712976 35.5643518, 139.712884 35.5643607, 139.7126481 35.5643813, 139.7124609 35.5643945)",2,11,多摩堤通り,,
99011256,False,tertiary,,False,44.802,,"LINESTRING (139.7117006 35.5644515, 139.7116969 35.5644936, 139.7116654 35.5648534)",2,,,,
99011256,False,tertiary,,True,50.055,,"LINESTRING (139.7117006 35.5644515, 139.7116999 35.5644104, 139.7116933 35.5640494, 139.7116924 35.5640014)",2,,,,
284591996,False,primary,30,False,65.13,,"LINESTRING (139.7117006 35.5644515, 139.7117779 35.5644482, 139.7124175 35.5643975)",2,11,多摩堤通り,,
284591996,False,primary,30,True,51.19799999999999,,"LINESTRING (139.7117006 35.5644515, 139.7116203 35.5644546, 139.711575 35.5644596, 139.7115509 35.5644619, 139.7111481 35.5645453)",2,11,多摩堤通り,,
284591996,False,primary,30,False,57.397999999999996,,"LINESTRING (139.7103712 35.5646657, 139.7104886 35.5646625, 139.7105487 35.5646586, 139.710642 35.5646478, 139.7107303 35.5646335, 139.7109939 35.5645772)",2,11,多摩堤通り,,
284592003,False,tertiary,30,True,45.005,,"LINESTRING (139.7103712 35.5646657, 139.7103757 35.5645868, 139.710377 35.5645283, 139.710383 35.5642611)",2,,,,
445359186,False,tertiary,40,False,12.543,,"LINESTRING (139.7184115 35.5588602, 139.7183225 35.5587737)",2,,,,
445359186,False,tertiary,40,True,50.589,,"LINESTRING (139.7184115 35.5588602, 139.7184673 35.5589508, 139.7186101 35.5592848)",2,,,,
"[1107307941, 1039808262]",True,primary,60,False,93.607,,"LINESTRING (139.7184115 35.5588602, 139.7185747 35.5588283, 139.7194118 35.5586448)",2,311,環八通り,,
685441658,False,tertiary,30,True,9.82,,"LINESTRING (139.7116351 35.5596978, 139.711637 35.5596095)",2,,,,
175034178,True,primary,60,False,113.15599999999999,,"LINESTRING (139.7116351 35.5596978, 139.7117152 35.55969, 139.7128792 35.5595917)",2,311,環八通り,,
197812558,False,tertiary,30,False,30.088,,"LINESTRING (139.7116351 35.5596978, 139.7116371 35.5597696, 139.7116365 35.5598308, 139.7116281 35.5599682)",2,,,,
115130689,False,unclassified,,False,49.169,,"LINESTRING (139.7178541 35.5645609, 139.7179598 35.5647707, 139.7180601 35.5649701)",,,,,
"[115130689, 180216172, 115130702]",False,"['unclassified', 'residential']",,True,27.987000000000002,yes,"LINESTRING (139.7178541 35.5645609, 139.717848 35.5645442, 139.7177831 35.5643642, 139.7177766 35.5643463, 139.7177669 35.5643194)",,,,,
224486762,False,unclassified,,False,85.14500000000001,,"LINESTRING (139.7178541 35.5645609, 139.7178732 35.5645492, 139.7179308 35.5645139, 139.7179668 35.5644918, 139.7186402 35.5641402)",,,,,
224486762,False,unclassified,,True,28.531999999999996,,"LINESTRING (139.7178541 35.5645609, 139.7178291 35.5645783, 139.7177907 35.564605, 139.7176144 35.5647277)",,,,,
204351450,False,residential,,True,38.322,,"LINESTRING (139.7177669 35.5643194, 139.7181256 35.564136)",,,,,
389324376,False,residential,,True,26.498,,"LINESTRING (139.7177669 35.5643194, 139.7175279 35.5644572)",,,,,
"[115130689, 180216172, 115130702]",False,"['unclassified', 'residential']",,False,27.987000000000002,yes,"LINESTRING (139.7177669 35.5643194, 139.7177766 35.5643463, 139.7177831 35.5643642, 139.717848 35.5645442, 139.7178541 35.5645609)",,,,,
115130702,False,unclassified,,True,60.760999999999996,,"LINESTRING (139.7177669 35.5643194, 139.7177535 35.5642288, 139.7176631 35.5637796)",,,,,
204351471,False,tertiary,,False,49.912,,"LINESTRING (139.716907 35.5617918, 139.7168974 35.5617059, 139.71687 35.5614605, 139.7168581 35.5613447)",2,,,,
1137837653,False,tertiary,,False,22.421,,"LINESTRING (139.716907 35.5617918, 139.7169178 35.5619242, 139.7169262 35.5619928)",,,,,
1107078021,False,tertiary,40,True,10.827,,"LINESTRING (139.7166039 35.5591355, 139.7166224 35.5592317)",,,,,
"[685441660, 28017545, 322744948]",True,primary,60,False,361.735,yes,"LINESTRING (139.7166039 35.5591355, 139.7164093 35.5591823, 139.7162932 35.5591978, 139.7161363 35.5592176, 139.7159872 35.5592325, 139.7158014 35.5592471, 139.7153173 35.5592877, 139.7131419 35.5594684, 139.7128151 35.5595079, 139.7126372 35.5595233)",2,311,環八通り,,
"[175034178, 28017548, 28017549, 1107307948]",True,primary,60,False,341.0160000000001,yes,"LINESTRING (139.7128792 35.5595917, 139.7131654 35.5595669, 139.7153205 35.5593631, 139.7160118 35.5593041, 139.7161345 35.5592948, 139.7163357 35.5592699, 139.7164233 35.5592593, 139.7165105 35.5592453, 139.7166224 35.5592317)","['2', '4']",311,環八通り,,
197812554,False,tertiary,,False,12.544,,"LINESTRING (139.7128792 35.5595917, 139.7128804 35.5596615, 139.7128812 35.5597045)",2,,,,
41747890,False,unclassified,,False,55.163999999999994,,"LINESTRING (139.7128489 35.561069, 139.7128646 35.5606163, 139.7128661 35.5605731)",,,,,
41747890,False,unclassified,,True,51.801,,"LINESTRING (139.7128489 35.561069, 139.7128316 35.5614291, 139.7128265 35.5615345)",,,,,
41747891,True,unclassified,,False,98.452,,"LINESTRING (139.7150397 35.5611229, 139.7140481 35.5611046, 139.7140133 35.561104, 139.7139516 35.5611028)",,,,,
187319291,True,unclassified,,False,59.325,,"LINESTRING (139.7150397 35.5611229, 139.715068 35.5610834, 139.7150821 35.5610638, 139.7149076 35.5606209)",,,,,
43107954,False,residential,,False,60.152,,"LINESTRING (139.7157125 35.5629226, 139.715744 35.5629878, 139.71591 35.5633418, 139.7159196 35.5633739, 139.7159368 35.5634312)",,,工学院通り,,
43108076,False,tertiary,,False,26.613,,"LINESTRING (139.7157125 35.5629226, 139.7156304 35.5629454, 139.7154341 35.563)",,,,,
43108076,False,tertiary,,True,24.771,,"LINESTRING (139.7157125 35.5629226, 139.7159224 35.5628721, 139.715976 35.562882)",,,,,
43107954,False,residential,,False,71.403,,"LINESTRING (139.7159368 35.5634312, 139.7159713 35.5634956, 139.7161328 35.563797, 139.716162 35.5640028, 139.7161671 35.5640385)",,,工学院通り,,
43107954,False,residential,,True,60.152,,"LINESTRING (139.7159368 35.5634312, 139.7159196 35.5633739, 139.71591 35.5633418, 139.715744 35.5629878, 139.7157125 35.5629226)",,,工学院通り,,
43108077,False,unclassified,,False,37.727000000000004,,"LINESTRING (139.7159368 35.5634312, 139.7158809 35.56347, 139.7158248 35.5635089, 139.7156195 35.5636514)",2,,一番街すずらん通り,,
"[43108077, 191690711]",False,"['unclassified', 'residential']",,"[False, True]",108.28,,"LINESTRING (139.7159368 35.5634312, 139.7159818 35.5634013, 139.7161623 35.5632817, 139.7164482 35.5639263, 139.7164698 35.5639751)",2,,一番街すずらん通り,,
43107954,False,residential,,False,14.341,,"LINESTRING (139.7161671 35.5640385, 139.716182 35.5641669)",,,工学院通り,,
43107954,False,residential,,True,71.40299999999999,,"LINESTRING (139.7161671 35.5640385, 139.716162 35.5640028, 139.7161328 35.563797, 139.7159713 35.5634956, 139.7159368 35.5634312)",,,工学院通り,,
191690708,False,residential,,True,28.275000000000002,,"LINESTRING (139.7161671 35.5640385, 139.7162166 35.5640276, 139.7162564 35.5640188, 139.7164698 35.5639751)",,,,,
191690710,True,residential,,False,99.872,,"LINESTRING (139.7161671 35.5640385, 139.7161376 35.5640426, 139.7160056 35.5640609, 139.7152768 35.5640766, 139.7152398 35.5640774, 139.7150826 35.5641385)",1,,,,
204351430,False,residential,,True,18.222,,"LINESTRING (139.7162039 35.5643298, 139.716182 35.5641669)",,,工学院通り,,
"[191690698, 191690703]",False,residential,,True,62.54899999999999,,"LINESTRING (139.7162039 35.5643298, 139.7157256 35.5643586, 139.7157182 35.5642238, 139.7157162 35.5641864)",,,,,
204351430,False,residential,,False,43.080999999999996,,"LINESTRING (139.7162039 35.5643298, 139.716213 35.5643958, 139.7162435 35.5646162, 139.7162886 35.5647084)",,,工学院通り,,
191690709,False,residential,,False,47.806000000000004,,"LINESTRING (139.7162886 35.5647084, 139.7163346 35.5647118, 139.7163854 35.5647156, 139.7168149 35.5647478)",,,,,
204351430,False,residential,,True,43.080999999999996,,"LINESTRING (139.7162886 35.5647084, 139.7162435 35.5646162, 139.716213 35.5643958, 139.7162039 35.5643298)",,,工学院通り,,
43108004,False,residential,,False,100.14099999999999,,"LINESTRING (139.7146546 35.5656303, 139.7148416 35.5655768, 139.7148844 35.5655614, 139.7151395 35.5654697, 139.7153403 35.5654618, 139.7156966 35.5655742)",2,,,,
99011286,False,residential,,False,61.226,,"LINESTRING (139.7146546 35.5656303, 139.7146786 35.5655502, 139.7146892 35.5651819, 139.7146843 35.5650822)",2,,,,
99011286,False,residential,,False,24.459,,"LINESTRING (139.7146755 35.5643697, 139.7146889 35.5642673, 139.7146943 35.5641504)",2,,,,
99011286,False,residential,,True,79.276,,"LINESTRING (139.7146755 35.5643697, 139.7146679 35.5644318, 139.7146767 35.5647973, 139.7146843 35.5650822)",2,,,,
191690708,False,residential,,False,76.99199999999999,,"LINESTRING (139.7168149 35.5647478, 139.7165571 35.5641281, 139.7165313 35.5640962)",,,,,
191690708,False,residential,,True,83.173,,"LINESTRING (139.7168149 35.5647478, 139.7168161 35.5648227, 139.7167921 35.5648807, 139.7167567 35.5649301, 139.7166423 35.56509, 139.7166247 35.565165, 139.7166036 35.5652976, 139.7166873 35.565442)",,,,,
191690709,False,residential,,True,47.806,,"LINESTRING (139.7168149 35.5647478, 139.7163854 35.5647156, 139.7163346 35.5647118, 139.7162886 35.5647084)",,,,,
191690708,False,residential,,True,14.57,,"LINESTRING (139.7164698 35.5639751, 139.7165313 35.5640962)",,,,,
191690708,False,residential,,False,28.275000000000002,,"LINESTRING (139.7164698 35.5639751, 139.7162564 35.5640188, 139.7162166 35.5640276, 139.7161671 35.5640385)",,,,,
"[43108077, 191690711]",False,"['residential', 'unclassified']",,"[False, True]",108.28,,"LINESTRING (139.7164698 35.5639751, 139.7164482 35.5639263, 139.7161623 35.5632817, 139.7159818 35.5634013, 139.7159368 35.5634312)",2,,一番街すずらん通り,,
187312995,False,tertiary,,False,6.08,,"LINESTRING (139.7132154 35.5627416, 139.7132117 35.562687)",2,,,,
187312995,False,tertiary,,True,40.798,,"LINESTRING (139.7132154 35.5627416, 139.7132181 35.5627887, 139.7132365 35.5631081)",2,,,,
204351475,True,tertiary,,False,54.913,,"LINESTRING (139.7132154 35.5627416, 139.7133405 35.5627386, 139.7138222 35.5627269)",,,,,
204351466,False,residential,,True,5.784,,"LINESTRING (139.7123718 35.5627619, 139.7123704 35.5627099)",,,,,
204351475,True,tertiary,,False,76.342,,"LINESTRING (139.7123718 35.5627619, 139.7130788 35.5627449, 139.7132154 35.5627416)",,,,,
43108060,False,residential,30,False,30.921000000000003,,"LINESTRING (139.7115507 35.5618376, 139.711555 35.5617587, 139.7115567 35.5617264, 139.7115592 35.5616806, 139.7115609 35.5616492, 139.7115658 35.5615598)",,,,,
43108060,False,residential,30,True,99.332,,"LINESTRING (139.7115507 35.5618376, 139.711544 35.5619826, 139.71154 35.5620939, 139.7115378 35.5621549, 139.7115364 35.5621955, 139.7115339 35.5622532, 139.7115323 35.5622917, 139.7115161 35.5626775, 139.7115135 35.5627304)",,,,,
1097618267,True,residential,,False,100.838,,"LINESTRING (139.7115507 35.5618376, 139.7112932 35.5618446, 139.7109411 35.5618551, 139.7107092 35.5618839, 139.7105043 35.5619411, 139.7104539 35.5619559)",,,,,
27512717,False,primary,30,False,35.15,,"LINESTRING (139.7150826 35.5641385, 139.7148494 35.5641438, 139.7146943 35.5641504)",2,11,多摩堤通り,,
"[27512713, 27512716, 27512717, 204351408, 204351409]",False,primary,30,True,317.716,,"LINESTRING (139.7150826 35.5641385, 139.715211 35.5641341, 139.7161103 35.5641035, 139.7163363 35.5640795, 139.7165326 35.5640312, 139.7168397 35.5639462, 139.7170111 35.5638988, 139.7176994 35.5637084, 139.7184703 35.5634848)",2,11,多摩堤通り,yes,
43108077,False,unclassified,,True,72.871,,"LINESTRING (139.7150826 35.5641385, 139.7151811 35.5640258, 139.7156195 35.5636514)",2,,一番街すずらん通り,,
191690706,True,residential,,False,58.488,,"LINESTRING (139.7150826 35.5641385, 139.715257 35.5641941, 139.7157162 35.5641864)",1,,,,
43108078,True,residential,,False,68.083,,"LINESTRING (139.7139163 35.5618911, 139.7131672 35.5618316)",,,,,
197812556,False,residential,,True,43.195,,"LINESTRING (139.7139163 35.5618911, 139.7139319 35.5615438, 139.7139337 35.5615029)",,,,,
197812557,False,residential,,False,51.86,,"LINESTRING (139.7139163 35.5618911, 139.7139065 35.5620797, 139.7139028 35.5623573)",,,,,
43108078,True,residential,,False,96.939,,"LINESTRING (139.7149807 35.5619925, 139.7139163 35.5618911)",,,,,
204351469,True,residential,,False,73.64099999999999,,"LINESTRING (139.7149807 35.5619925, 139.7149686 35.5621684, 139.7150259 35.5624753, 139.7150379 35.5625417, 139.7150677 35.5625639, 139.7150721 35.5626395)",,,,,
204351452,False,residential,,True,51.703,,"LINESTRING (139.7143928 35.5630788, 139.7138214 35.5630907)",,,,,
204351452,False,residential,,False,74.982,,"LINESTRING (139.7143928 35.5630788, 139.7151361 35.5630054, 139.7152157 35.5629975)",,,,,
204351474,True,unclassified,,False,40.699999999999996,,"LINESTRING (139.7143928 35.5630788, 139.7143883 35.5627618, 139.7143876 35.5627128)",,,西口クロス通り,,
43108076,False,tertiary,,False,24.771,,"LINESTRING (139.715976 35.562882, 139.7159224 35.5628721, 139.7157125 35.5629226)",,,,,
191690708,False,residential,,False,83.173,,"LINESTRING (139.7166873 35.565442, 139.7166036 35.5652976, 139.7166247 35.565165, 139.7166423 35.56509, 139.7167567 35.5649301, 139.7167921 35.5648807, 139.7168161 35.5648227, 139.7168149 35.5647478)",,,,,
1039808262,True,primary,60,False,120.60900000000001,,"LINESTRING (139.7194118 35.5586448, 139.7202287 35.5584743, 139.7207027 35.5583735)",2,311,環八通り,,
93902742,True,residential,,False,52.854,,"LINESTRING (139.7178423 35.5589776, 139.717863 35.5590348, 139.7178788 35.5590822, 139.7179696 35.559355, 139.7179775 35.5593784, 139.7179968 35.559436)",,,,,
1107307946,True,primary,60,False,53.121,,"LINESTRING (139.7178423 35.5589776, 139.7182546 35.5588944, 139.7184115 35.5588602)",3,311,環八通り,,
204351471,False,tertiary,,True,36.942,,"LINESTRING (139.7167635 35.5604245, 139.7167722 35.5605149, 139.7167772 35.5605664, 139.7167922 35.5607559)",2,,,,
204351478,False,tertiary,,False,54.547000000000004,,"LINESTRING (139.7167635 35.5604245, 139.7166539 35.5604382, 139.7161675 35.5604991)",,,,,
322744969,True,tertiary,40,False,81.199,,"LINESTRING (139.7167635 35.5604245, 139.7167836 35.5603365, 139.7167179 35.559698)",,,区役所前本通り,,
1107307951,False,residential,,True,63.247,,"LINESTRING (139.7167635 35.5604245, 139.7168712 35.5604165, 139.7169425 35.5604092, 139.7173801 35.5603506, 139.7174552 35.5603429)",,,,,
27509904,True,unclassified,,False,76.01100000000001,,"LINESTRING (139.7193242 35.5607512, 139.7192617 35.5608996, 139.7191229 35.5613368, 139.7190999 35.5614096)",,,,,
115139856,True,unclassified,,False,42.268,,"LINESTRING (139.7193242 35.5607512, 139.7194555 35.560674, 139.719658 35.5605745, 139.7197168 35.5605456)",,,,,3.0m〜5.5m
445359186,False,tertiary,40,False,100.15700000000001,,"LINESTRING (139.7193242 35.5607512, 139.7192341 35.5606301, 139.7190802 35.560346, 139.7190179 35.5602181, 139.7189132 35.5599782, 139.7188899 35.5599249)",2,,,,
445359186,False,tertiary,40,True,33.748999999999995,,"LINESTRING (139.7193242 35.5607512, 139.7194224 35.5608362, 139.7196087 35.5609455)",2,,,,
93903837,False,tertiary,30,False,17.993000000000002,,"LINESTRING (139.710474 35.5615195, 139.7104707 35.5615913, 139.7104694 35.5616185, 139.7104666 35.5616812)",2,,,,
93903837,False,tertiary,30,True,53.2,,"LINESTRING (139.710474 35.5615195, 139.7104756 35.5614614, 139.7104795 35.5613138, 139.710485 35.5611459, 139.7104866 35.5610956, 139.7104884 35.5610412)",2,,,,
93903841,True,unclassified,,False,98.904,,"LINESTRING (139.710474 35.5615195, 139.7105394 35.5615235, 139.710998 35.5615518, 139.7114574 35.5615583, 139.7115123 35.5615591, 139.7115658 35.5615598)",,,,,
174251499,True,primary,40,False,48.879,,"LINESTRING (139.7208133 35.5628537, 139.721186 35.5628404, 139.721353 35.5628321)",2,11,多摩堤通り,,
224486762,False,unclassified,,True,134.20499999999998,,"LINESTRING (139.7208133 35.5628537, 139.7207892 35.5628938, 139.7207455 35.5629145, 139.7206678 35.5629512, 139.7199473 35.5634658, 139.7197572 35.5635827, 139.7197046 35.5636151, 139.7196844 35.5636275)",,,,,
229519089,False,residential,,False,55.585,,"LINESTRING (139.7132888 35.5654257, 139.7132331 35.5654274, 139.7127204 35.5654428, 139.7126747 35.5654442)",,,,,
43108060,False,residential,30,True,30.921,,"LINESTRING (139.7115658 35.5615598, 139.7115609 35.5616492, 139.7115592 35.5616806, 139.7115567 35.5617264, 139.711555 35.5617587, 139.7115507 35.5618376)",,,,,
115124326,False,unclassified,,False,54.299,,"LINESTRING (139.7115658 35.5615598, 139.7115679 35.561513, 139.7115857 35.5611168, 139.7115877 35.5610718)",2,,,,
187319290,True,unclassified,,False,114.07300000000001,,"LINESTRING (139.7115658 35.5615598, 139.7116115 35.5615589, 139.7128265 35.5615345)",,,,,
204351450,False,residential,,False,41.222,,"LINESTRING (139.7185115 35.5639388, 139.7181256 35.564136)",,,,,
199639608,False,residential,,True,50.620000000000005,,"LINESTRING (139.7185115 35.5639388, 139.7184793 35.5635835, 139.7184703 35.5634848)",,,,,
204351450,False,residential,,True,109.933,,"LINESTRING (139.7185115 35.5639388, 139.7194911 35.5634402, 139.7195418 35.5634144)",,,,,
196811128,True,unclassified,,False,57.763,,"LINESTRING (139.711646 35.5652048, 139.7110081 35.5652292)",,,,,
99011256,False,tertiary,,True,39.231,,"LINESTRING (139.711646 35.5652048, 139.711675 35.5649269, 139.7116699 35.5648877, 139.7116654 35.5648534)",2,,,,
"[174251499, 174251500, 27512711]",True,primary,40,False,54.474,yes,"LINESTRING (139.7202113 35.5628661, 139.720368 35.5628608, 139.7207415 35.5628553, 139.7208133 35.5628537)",2,11,多摩堤通り,,
