osmid,highway,oneway,reversed,length,lanes,ref,name,bridge,geometry,width
188021534,unclassified,False,True,31.563,,,,,"LINESTRING (135.641726 34.5218649, 135.641784 34.5215851)",
188021777,unclassified,False,False,32.626,,,,,"LINESTRING (135.641726 34.5218649, 135.6416703 34.5221547)",
188021871,unclassified,False,False,103.21,,,,,"LINESTRING (135.641726 34.5218649, 135.6428346 34.52203)",
188021871,unclassified,False,True,103.21,,,,,"LINESTRING (135.6428346 34.52203, 135.641726 34.5218649)",
188021930,unclassified,False,False,31.522,,,,,"LINESTRING (135.6428346 34.52203, 135.6429007 34.5217518)",
188021777,unclassified,False,True,32.626,,,,,"LINESTRING (135.6416703 34.5221547, 135.641726 34.5218649)",
289074324,trunk,False,False,86.642,2,166,国道166号,,"LINESTRING (135.6482629 34.5200447, 135.6483506 34.5200093, 135.6485507 34.5199728, 135.6488169 34.5199446, 135.6489863 34.5198883, 135.6491464 34.5198009)",
289074324,trunk,False,True,51.327,2,166,国道166号,,"LINESTRING (135.6482629 34.5200447, 135.6481876 34.5201175, 135.6481346 34.520201, 135.6479943 34.5204469)",
"[188021385, 426208604, 426208605]",primary,False,True,83.063,,32,美原太子線,yes,"LINESTRING (135.6482629 34.5200447, 135.6482058 34.5199897, 135.6478292 34.519627, 135.6477098 34.5195122, 135.6476786 34.5194739)",
188021460,unclassified,False,False,40.1,,,,,"LINESTRING (135.6418288 34.5198626, 135.6419016 34.5202182)",
611854914,residential,False,False,76.042,,,,,"LINESTRING (135.6418288 34.5198626, 135.6415549 34.520003, 135.6417185 34.5202329, 135.6419016 34.5202182)",
188021460,unclassified,False,True,155.925,,,,,"LINESTRING (135.6418288 34.5198626, 135.6418714 34.5197231, 135.6419505 34.5196251, 135.6420835 34.5194666, 135.6421207 34.5194126, 135.6420802 34.5193302, 135.642 34.5191358, 135.6419579 34.5189123, 135.6418547 34.5186428, 135.6418244 34.5185637)",
"[188021760, 188021693]",unclassified,False,False,50.492,,,,,"LINESTRING (135.6460429 34.5195614, 135.6459975 34.5195918, 135.645901 34.519711, 135.6457671 34.5198958, 135.6457438 34.5199391)",
188021693,unclassified,False,True,79.849,,,,,"LINESTRING (135.6460429 34.5195614, 135.6461438 34.5193092, 135.6461893 34.5191546, 135.6462174 34.5190591, 135.6462205 34.5190017, 135.6462066 34.5189455, 135.6461582 34.518896, 135.6461454 34.5188829)",
288196316,residential,False,False,100.03999999999999,1,,,,"LINESTRING (135.6460429 34.5195614, 135.6461608 34.5196479, 135.6462669 34.5197107, 135.6463484 34.5197472, 135.6464896 34.5197855, 135.6465514 34.5198067, 135.6467627 34.5198823, 135.6468153 34.5199052, 135.6469307 34.5199706, 135.6469873 34.5199972)",3
188021860,unclassified,False,False,32.739,,,,,"LINESTRING (135.6415486 34.5209713, 135.6419004 34.521023)",
188021860,unclassified,False,True,15.915,,,,,"LINESTRING (135.6415486 34.5209713, 135.6413776 34.5209461)",
188021338,primary,False,False,65.653,,33,富田林太子線,,"LINESTRING (135.6496828 34.5160551, 135.6496113 34.5160418, 135.649562 34.5160327, 135.6494064 34.5160038, 135.6491882 34.5159441, 135.6491738 34.5159353, 135.6490248 34.5158444)",
188021338,primary,False,True,38.114,,33,富田林太子線,,"LINESTRING (135.6496828 34.5160551, 135.6498277 34.5161105, 135.650019 34.516251)",
477060818,unclassified,False,False,15.870000000000001,,,,,"LINESTRING (135.6496828 34.5160551, 135.6496887 34.516014, 135.6496469 34.5159187)",
41168894,primary,False,False,286.946,,32,,,"LINESTRING (135.6480202 34.5164104, 135.6478428 34.516298, 135.6475615 34.5160888, 135.6468786 34.5154878, 135.6466161 34.5153024, 135.6461849 34.5150742, 135.6458791 34.5149494, 135.6455733 34.5148461)",
41168894,primary,False,True,108.828,,32,,,"LINESTRING (135.6480202 34.5164104, 135.6481846 34.5165, 135.648424 34.5166129, 135.6486798 34.5167194, 135.649065 34.5168736)",
477060885,unclassified,False,False,78.171,,,,,"LINESTRING (135.6480202 34.5164104, 135.648257 34.5161216, 135.6483985 34.516004, 135.6485741 34.5158826)",
188021956,unclassified,False,False,92.493,,,,,"LINESTRING (135.6485741 34.5158826, 135.6489299 34.5163187, 135.6490201 34.5163942, 135.6490792 34.5164468, 135.6491159 34.5165719)",
477060885,unclassified,False,False,47.004999999999995,,,,,"LINESTRING (135.6485741 34.5158826, 135.6486011 34.5158493, 135.6487999 34.5157698, 135.6489068 34.5158151, 135.6490248 34.5158444)",
477060885,unclassified,False,True,78.17099999999999,,,,,"LINESTRING (135.6485741 34.5158826, 135.6483985 34.516004, 135.648257 34.5161216, 135.6480202 34.5164104)",
188021338,primary,False,False,25.672,,33,富田林太子線,,"LINESTRING (135.6490248 34.5158444, 135.6489954 34.5158265, 135.6488209 34.5156864)",
188021338,primary,False,True,65.653,,33,富田林太子線,,"LINESTRING (135.6490248 34.5158444, 135.6491738 34.5159353, 135.6491882 34.5159441, 135.6494064 34.5160038, 135.649562 34.5160327, 135.6496113 34.5160418, 135.6496828 34.5160551)",
477060885,unclassified,False,True,47.004999999999995,,,,,"LINESTRING (135.6490248 34.5158444, 135.6489068 34.5158151, 135.6487999 34.5157698, 135.6486011 34.5158493, 135.6485741 34.5158826)",
188021338,primary,False,False,46.452,,33,富田林太子線,,"LINESTRING (135.6502587 34.516639, 135.6502377 34.5165097, 135.6501999 34.5164358, 135.6500421 34.5162746)",
188021338,primary,False,True,74.172,,33,富田林太子線,,"LINESTRING (135.6502587 34.516639, 135.650258 34.5167744, 135.6502278 34.5171583, 135.6502056 34.5173041)",
188021796,unclassified,False,False,100.53999999999999,,,,,"LINESTRING (135.6502587 34.516639, 135.6500616 34.5167113, 135.6496605 34.5168308, 135.6492255 34.516941)",
188021968,unclassified,False,False,150.54,,,,,"LINESTRING (135.6502587 34.516639, 135.6508818 34.5164481, 135.651044 34.5163958, 135.6512756 34.5163186, 135.6513894 34.5162851, 135.6516594 34.5161964, 135.6517942 34.5161576)",
477060818,unclassified,False,True,67.399,,,,,"LINESTRING (135.6494285 34.5153399, 135.6496469 34.5159187)",
616116408,unclassified,False,False,115.89599999999999,,,,,"LINESTRING (135.6494285 34.5153399, 135.649792 34.5153465, 135.6499918 34.5153366, 135.6500508 34.5153244, 135.6500847 34.5153054, 135.6501098 34.5152913, 135.6501688 34.5152416, 135.6502318 34.5152405, 135.6503311 34.5152736, 135.6504156 34.5152592, 135.6505094 34.5152294, 135.6505886 34.5151852, 135.6506086 34.5151646)",
616116408,unclassified,False,True,80.782,,,,,"LINESTRING (135.6494285 34.5153399, 135.649403 34.5153344, 135.6492072 34.5152847, 135.6491214 34.5152736, 135.6489323 34.5152482, 135.6487794 34.5151697, 135.6485968 34.5151212)",
477060801,unclassified,False,True,70.123,,,,,"LINESTRING (135.6481294 34.5152859, 135.6474859 34.5156273)",
615647545,residential,False,True,47.58,,,,,"LINESTRING (135.6481294 34.5152859, 135.6485835 34.5150783)",
188021338,primary,False,False,70.684,,33,富田林太子線,,"LINESTRING (135.6481294 34.5152859, 135.6481017 34.515244, 135.6480854 34.5151314, 135.6481109 34.5150785, 135.6483628 34.5147978, 135.6483953 34.5147347)",
188021338,primary,False,True,82.864,,33,富田林太子線,,"LINESTRING (135.6481294 34.5152859, 135.6482855 34.5155223, 135.6483683 34.515577, 135.6488209 34.5156864)",
477060801,unclassified,False,False,70.123,,,,,"LINESTRING (135.6474859 34.5156273, 135.6481294 34.5152859)",
188021449,unclassified,False,True,6.131,,,,,"LINESTRING (135.6475729 34.5175614, 135.6475243 34.5175993)",
188021449,unclassified,False,False,118.693,,,,,"LINESTRING (135.6475729 34.5175614, 135.6477409 34.5174256, 135.6478714 34.517354, 135.6480827 34.5172422, 135.6487027 34.5170753)",
477060803,residential,False,False,100.753,,,,,"LINESTRING (135.6475729 34.5175614, 135.6477092 34.5177279, 135.6480189 34.5179976, 135.6477187 34.518222)",
477060803,residential,False,True,100.75299999999999,,,,,"LINESTRING (135.6477187 34.518222, 135.6480189 34.5179976, 135.6477092 34.5177279, 135.6475729 34.5175614)",
188021466,unclassified,False,False,21.552,,,,,"LINESTRING (135.6494765 34.517251, 135.6496151 34.5170944)",
188021466,unclassified,False,True,150.651,,,,,"LINESTRING (135.6494765 34.517251, 135.6493964 34.5174355, 135.6493698 34.5175525, 135.6492208 34.5177145, 135.649053 34.517858, 135.648971 34.517937, 135.6487923 34.5182479, 135.648695 34.5183515, 135.6486514 34.5183975)",
477060824,unclassified,False,True,78.156,,,,,"LINESTRING (135.6494765 34.517251, 135.6490189 34.5172387, 135.6488268 34.5172026, 135.6487027 34.5170753)",
615647542,unclassified,False,False,71.104,,,,,"LINESTRING (135.6507537 34.5148093, 135.6507254 34.5146747, 135.6506563 34.5145503, 135.6508256 34.5144115, 135.6509934 34.5143139)",
615647544,residential,False,False,20.585,,,,,"LINESTRING (135.6507537 34.5148093, 135.6508353 34.5147973, 135.6509091 34.514794, 135.6509761 34.5148029)",
615647544,residential,False,True,204.87900000000002,,,,,"LINESTRING (135.6507537 34.5148093, 135.6506892 34.5148172, 135.650543 34.5148239, 135.6503606 34.5148172, 135.650209 34.5148007, 135.649977 34.5148007, 135.6496404 34.5148283, 135.6494186 34.514837, 135.6493494 34.5148404, 135.6491093 34.5148658, 135.6489484 34.5148835, 135.6489216 34.5148846, 135.6487781 34.5149145, 135.6486225 34.5149653, 135.6485622 34.5150095)",
477060829,unclassified,False,True,70.321,,,,,"LINESTRING (135.6472002 34.5171031, 135.6465028 34.5173672)",
477060829,unclassified,False,False,62.760999999999996,,,,,"LINESTRING (135.6472002 34.5171031, 135.6474249 34.517477, 135.6475243 34.5175993)",
477060831,unclassified,False,False,116.063,,,,,"LINESTRING (135.6472002 34.5171031, 135.647433 34.5170041, 135.6474713 34.5169428, 135.6473669 34.516768, 135.647162 34.5168008, 135.6470472 34.5168439, 135.6472002 34.5171031)",
477060831,unclassified,False,True,116.06299999999999,,,,,"LINESTRING (135.6472002 34.5171031, 135.6470472 34.5168439, 135.647162 34.5168008, 135.6473669 34.516768, 135.6474713 34.5169428, 135.647433 34.5170041, 135.6472002 34.5171031)",
188021449,unclassified,False,False,6.131,,,,,"LINESTRING (135.6475243 34.5175993, 135.6475729 34.5175614)",
188021449,unclassified,False,True,157.88299999999998,,,,,"LINESTRING (135.6475243 34.5175993, 135.6472986 34.5177917, 135.646323 34.5186173)",
477060829,unclassified,False,True,62.760999999999996,,,,,"LINESTRING (135.6475243 34.5175993, 135.6474249 34.517477, 135.6472002 34.5171031)",
477060829,unclassified,False,False,70.321,,,,,"LINESTRING (135.6465028 34.5173672, 135.6472002 34.5171031)",
477060830,unclassified,False,True,14.673,,,,,"LINESTRING (135.6465028 34.5173672, 135.6465822 34.5174818)",
477060829,unclassified,False,True,170.928,,,,,"LINESTRING (135.6465028 34.5173672, 135.646297 34.5174317, 135.6462037 34.5174957, 135.6455608 34.5176074, 135.6450806 34.5176439, 135.6447019 34.5175878)",
477060830,unclassified,False,False,14.673,,,,,"LINESTRING (135.6465822 34.5174818, 135.6465028 34.5173672)",
477060830,unclassified,False,False,43.730000000000004,,,,,"LINESTRING (135.6465822 34.5174818, 135.6463539 34.5176155, 135.6464799 34.5177405)",
477060830,unclassified,False,True,73.628,,,,,"LINESTRING (135.6465822 34.5174818, 135.6467837 34.5177589, 135.646602 34.5178617, 135.6464799 34.5177405)",
188021964,tertiary,False,False,7.875,,,,,"LINESTRING (135.6416471 34.5167924, 135.6416707 34.5167243)",
477060837,unclassified,False,False,70.446,,,,,"LINESTRING (135.6416471 34.5167924, 135.6417896 34.5168284, 135.6422375 34.5168206, 135.6423207 34.5168041, 135.6424069 34.5168012)",
477060837,unclassified,False,True,50.098,,,,,"LINESTRING (135.6429536 34.51681, 135.6424069 34.5168012)",
477060838,unclassified,False,False,20.377,,,,,"LINESTRING (135.6429536 34.51681, 135.6429589 34.5166268)",
477060838,unclassified,False,True,22.325,,,,,"LINESTRING (135.6429536 34.51681, 135.6429435 34.5170106)",
477060838,unclassified,False,False,22.325,,,,,"LINESTRING (135.6429435 34.5170106, 135.6429536 34.51681)",
616116400,residential,False,False,6.698,,,,,"LINESTRING (135.6429435 34.5170106, 135.6428705 34.5170074)",
616116400,residential,False,True,15.813,,,,,"LINESTRING (135.6429435 34.5170106, 135.6431159 34.5170173)",
477060838,unclassified,False,True,20.377,,,,,"LINESTRING (135.6429589 34.5166268, 135.6429536 34.51681)",
477060839,unclassified,False,False,57.746,,,,,"LINESTRING (135.6426053 34.5164874, 135.6426747 34.5164063, 135.6430597 34.5161309)",
477060839,unclassified,False,True,40.259,,,,,"LINESTRING (135.6426053 34.5164874, 135.6424107 34.5167301, 135.6424069 34.5168012)",
477060839,unclassified,False,True,73.656,,,,,"LINESTRING (135.6426053 34.5164874, 135.6425772 34.5161459, 135.6428762 34.5159415)",
477060840,unclassified,False,False,26.948,,,,,"LINESTRING (135.6430597 34.5161309, 135.6428762 34.5159415)",
477060839,unclassified,False,False,68.87700000000001,,,,,"LINESTRING (135.6430597 34.5161309, 135.6433045 34.5163652, 135.643602 34.516175)",
477060839,unclassified,False,True,57.746,,,,,"LINESTRING (135.6430597 34.5161309, 135.6426747 34.5164063, 135.6426053 34.5164874)",
477060839,unclassified,False,False,95.526,,,,,"LINESTRING (135.643602 34.516175, 135.64347 34.5160504, 135.6434123 34.5159433, 135.6431364 34.5157572, 135.6428762 34.5159415)",
477060839,unclassified,False,True,68.87700000000001,,,,,"LINESTRING (135.643602 34.516175, 135.6433045 34.5163652, 135.6430597 34.5161309)",
616116401,residential,False,False,40.138999999999996,,,,,"LINESTRING (135.643602 34.516175, 135.6436604 34.516151, 135.6440306 34.5161145)",
477060840,unclassified,False,True,26.948,,,,,"LINESTRING (135.6428762 34.5159415, 135.6430597 34.5161309)",
477060839,unclassified,False,False,73.656,,,,,"LINESTRING (135.6428762 34.5159415, 135.6425772 34.5161459, 135.6426053 34.5164874)",
477060839,unclassified,False,True,95.52600000000001,,,,,"LINESTRING (135.6428762 34.5159415, 135.6431364 34.5157572, 135.6434123 34.5159433, 135.64347 34.5160504, 135.643602 34.516175)",
477060837,unclassified,False,False,50.098,,,,,"LINESTRING (135.6424069 34.5168012, 135.6429536 34.51681)",
477060837,unclassified,False,True,70.446,,,,,"LINESTRING (135.6424069 34.5168012, 135.6423207 34.5168041, 135.6422375 34.5168206, 135.6417896 34.5168284, 135.6416471 34.5167924)",
477060839,unclassified,False,False,40.259,,,,,"LINESTRING (135.6424069 34.5168012, 135.6424107 34.5167301, 135.6426053 34.5164874)",
188021449,unclassified,False,False,50.253,,,,,"LINESTRING (135.6487027 34.5170753, 135.6490348 34.5169917, 135.6491078 34.5169644, 135.6492255 34.516941)",
188021449,unclassified,False,True,118.693,,,,,"LINESTRING (135.6487027 34.5170753, 135.6480827 34.5172422, 135.6478714 34.517354, 135.6477409 34.5174256, 135.6475729 34.5175614)",
477060824,unclassified,False,False,78.156,,,,,"LINESTRING (135.6487027 34.5170753, 135.6488268 34.5172026, 135.6490189 34.5172387, 135.6494765 34.517251)",
374305170,primary,False,True,78.33,,32,,,"LINESTRING (135.6414924 34.5146357, 135.6423125 34.5148347)",
568683339,unclassified,False,False,18.222,,,,,"LINESTRING (135.6464799 34.5177405, 135.6463261 34.5178444)",
477060830,unclassified,False,False,73.628,,,,,"LINESTRING (135.6464799 34.5177405, 135.646602 34.5178617, 135.6467837 34.5177589, 135.6465822 34.5174818)",
477060830,unclassified,False,True,43.730000000000004,,,,,"LINESTRING (135.6464799 34.5177405, 135.6463539 34.5176155, 135.6465822 34.5174818)",
568683339,unclassified,False,True,18.222,,,,,"LINESTRING (135.6463261 34.5178444, 135.6464799 34.5177405)",
"[1185644877, 289074324, 729221021]",trunk,False,False,130.149,2,166,国道166号,yes,"LINESTRING (135.6501004 34.5184711, 135.6501087 34.5184342, 135.6501744 34.5176638, 135.6501864 34.5175322, 135.6502056 34.5173041)",
289074324,trunk,False,True,172.878,2,166,国道166号,,"LINESTRING (135.6501004 34.5184711, 135.6500821 34.5185527, 135.6500046 34.5187225, 135.6499108 34.5188678, 135.6491464 34.5198009)",
611854885,unclassified,False,False,76.441,,,,,"LINESTRING (135.6501004 34.5184711, 135.6503847 34.5186373, 135.6506301 34.5187279, 135.650838 34.5187787)",
611854886,residential,False,True,23.481,,,,,"LINESTRING (135.6504844 34.5205022, 135.6502359 34.5204505)",
611854887,residential,False,False,37.634,,,,,"LINESTRING (135.6504844 34.5205022, 135.6505515 34.5201683)",
611854887,residential,False,True,10.742,,,,,"LINESTRING (135.6504844 34.5205022, 135.6504652 34.5205975)",
611854886,residential,False,False,23.481,,,,,"LINESTRING (135.6502359 34.5204505, 135.6504844 34.5205022)",
188021923,unclassified,False,False,40.91,,,,,"LINESTRING (135.6505515 34.5201683, 135.6508831 34.5204147)",
611854887,residential,False,True,37.634,,,,,"LINESTRING (135.6505515 34.5201683, 135.6504844 34.5205022)",
188021923,unclassified,False,True,89.261,,,,,"LINESTRING (135.6505515 34.5201683, 135.6505379 34.5201583, 135.6501617 34.5200167, 135.6497663 34.5197107)",
611854887,residential,False,False,10.742,,,,,"LINESTRING (135.6504652 34.5205975, 135.6504844 34.5205022)",
188021770,unclassified,False,True,19.272,,,,,"LINESTRING (135.6512658 34.5206583, 135.6511115 34.5205405)",
"[188021770, 188021445]",unclassified,False,"[False, True]",76.829,,,,,"LINESTRING (135.6512658 34.5206583, 135.6514766 34.5208538, 135.651639 34.521083, 135.6517165 34.5212341)",
611854888,residential,False,True,50.42,,,,,"LINESTRING (135.6512658 34.5206583, 135.6511143 34.5208152, 135.6510419 34.5208229, 135.6508172 34.5207691)",
611854893,residential,False,True,28.273,,,,,"LINESTRING (135.6520048 34.5211434, 135.6517165 34.5212341)",
611854900,residential,False,True,51.105999999999995,,,,,"LINESTRING (135.6481456 34.52212, 135.6479882 34.5219997, 135.6480338 34.5219323, 135.6480458 34.521887, 135.6480364 34.5218527, 135.647952 34.52175)",
611854900,residential,False,False,51.105999999999995,,,,,"LINESTRING (135.647952 34.52175, 135.6480364 34.5218527, 135.6480458 34.521887, 135.6480338 34.5219323, 135.6479882 34.5219997, 135.6481456 34.52212)",
611854900,residential,False,True,40.433,,,,,"LINESTRING (135.647952 34.52175, 135.6478782 34.5215986, 135.6477924 34.5215235, 135.647748 34.5214333)",
188021830,unclassified,False,False,17.896,,,,,"LINESTRING (135.647748 34.5214333, 135.6475531 34.5214441)",
188021830,unclassified,False,True,165.512,,,,,"LINESTRING (135.647748 34.5214333, 135.6482696 34.5214044, 135.6489967 34.5211788, 135.6494711 34.5210317)",
611854900,residential,False,False,40.433,,,,,"LINESTRING (135.647748 34.5214333, 135.6477924 34.5215235, 135.6478782 34.5215986, 135.647952 34.52175)",
188021864,unclassified,False,True,55.201,,,,,"LINESTRING (135.6492614 34.5205663, 135.6494711 34.5210317)",
188021864,unclassified,False,False,196.149,,,,,"LINESTRING (135.6492614 34.5205663, 135.6492095 34.5204511, 135.6493859 34.5203951, 135.6496556 34.5204556, 135.6501802 34.5216339)",
"[611854902, 611854903]",residential,False,"[False, True]",135.502,,,,,"LINESTRING (135.6492614 34.5205663, 135.6491362 34.52055, 135.648648 34.5207301, 135.6484963 34.5205144, 135.648184 34.5205047, 135.6479943 34.5204469)",
289074324,trunk,False,False,51.327,2,166,国道166号,,"LINESTRING (135.6479943 34.5204469, 135.6481346 34.520201, 135.6481876 34.5201175, 135.6482629 34.5200447)",
289074324,trunk,False,True,82.928,2,166,国道166号,,"LINESTRING (135.6479943 34.5204469, 135.6478813 34.5206451, 135.647654 34.5211375)",
"[611854902, 611854903]",residential,False,"[False, True]",135.502,,,,,"LINESTRING (135.6479943 34.5204469, 135.648184 34.5205047, 135.6484963 34.5205144, 135.648648 34.5207301, 135.6491362 34.52055, 135.6492614 34.5205663)",
188021930,unclassified,False,False,32.77,,,,,"LINESTRING (135.6429651 34.5214809, 135.6430339 34.5211917)",
188021930,unclassified,False,True,30.695,,,,,"LINESTRING (135.6429651 34.5214809, 135.6429007 34.5217518)",
611854906,residential,False,True,104.722,,,,,"LINESTRING (135.6429651 34.5214809, 135.6418392 34.5213183)",
188021534,unclassified,False,False,30.095,,,,,"LINESTRING (135.6418392 34.5213183, 135.641784 34.5215851)",
188021534,unclassified,False,True,33.311,,,,,"LINESTRING (135.6418392 34.5213183, 135.6419004 34.521023)",
611854906,residential,False,False,104.722,,,,,"LINESTRING (135.6418392 34.5213183, 135.6429651 34.5214809)",
188021930,unclassified,False,False,30.695,,,,,"LINESTRING (135.6429007 34.5217518, 135.6429651 34.5214809)",
188021930,unclassified,False,True,31.522,,,,,"LINESTRING (135.6429007 34.5217518, 135.6428346 34.52203)",
611854907,residential,False,True,103.972,,,,,"LINESTRING (135.6429007 34.5217518, 135.641784 34.5215851)",
188021534,unclassified,False,False,31.563,,,,,"LINESTRING (135.641784 34.5215851, 135.641726 34.5218649)",
188021534,unclassified,False,True,30.095,,,,,"LINESTRING (135.641784 34.5215851, 135.6418392 34.5213183)",
611854907,residential,False,False,103.972,,,,,"LINESTRING (135.641784 34.5215851, 135.6429007 34.5217518)",
611854908,residential,False,True,73.77,,,,,"LINESTRING (135.6427565 34.52082, 135.6419646 34.5206999)",
611854909,residential,False,False,31.104,,,,,"LINESTRING (135.6427565 34.52082, 135.6428173 34.5205448)",
611854909,residential,False,True,36.067,,,,,"LINESTRING (135.6427565 34.52082, 135.6426859 34.5211391)",
611854909,residential,False,True,31.104,,,,,"LINESTRING (135.6428173 34.5205448, 135.6427565 34.52082)",
611854911,residential,False,True,84.39,,,,,"LINESTRING (135.6428173 34.5205448, 135.6419127 34.5204017)",
611854911,residential,False,False,98.045,,,,,"LINESTRING (135.6428173 34.5205448, 135.6431508 34.5205975, 135.6430339 34.5211917)",
611854911,residential,False,False,84.39,,,,,"LINESTRING (135.6419127 34.5204017, 135.6428173 34.5205448)",
188021460,unclassified,False,False,42.32,,,,,"LINESTRING (135.6419127 34.5204017, 135.6418531 34.520685, 135.6419646 34.5206999)",
188021460,unclassified,False,True,20.698,,,,,"LINESTRING (135.6419127 34.5204017, 135.6419261 34.520338, 135.6419016 34.5202182)",
188021460,unclassified,False,True,40.1,,,,,"LINESTRING (135.6419016 34.5202182, 135.6418288 34.5198626)",
611854914,residential,False,True,76.042,,,,,"LINESTRING (135.6419016 34.5202182, 135.6417185 34.5202329, 135.6415549 34.520003, 135.6418288 34.5198626)",
188021460,unclassified,False,False,20.698,,,,,"LINESTRING (135.6419016 34.5202182, 135.6419261 34.520338, 135.6419127 34.5204017)",
615647544,residential,False,True,20.585,,,,,"LINESTRING (135.6509761 34.5148029, 135.6509091 34.514794, 135.6508353 34.5147973, 135.6507537 34.5148093)",
616116406,residential,False,True,72.012,,,,,"LINESTRING (135.6509761 34.5148029, 135.6509896 34.5148902, 135.6510258 34.5149664, 135.651062 34.515078, 135.6510687 34.5151355, 135.6510553 34.5151985, 135.6510258 34.5152637, 135.6509534 34.5153576, 135.6508972 34.5153953)",
616116408,unclassified,False,True,54.546,,,,,"LINESTRING (135.6509761 34.5148029, 135.650889 34.5148393, 135.6508005 34.5148891, 135.6507267 34.5149609, 135.6506838 34.5150183, 135.6506315 34.515141, 135.6506086 34.5151646)",
615647545,residential,False,False,47.58,,,,,"LINESTRING (135.6485835 34.5150783, 135.6481294 34.5152859)",
615647546,residential,False,False,4.923,,,,,"LINESTRING (135.6485835 34.5150783, 135.6485968 34.5151212)",
615647546,residential,False,True,7.895,,,,,"LINESTRING (135.6485835 34.5150783, 135.6485622 34.5150095)",
615647546,residential,False,True,66.116,,,,,"LINESTRING (135.6488209 34.5156864, 135.6485968 34.5151212)",
188021338,primary,False,False,82.864,,33,富田林太子線,,"LINESTRING (135.6488209 34.5156864, 135.6483683 34.515577, 135.6482855 34.5155223, 135.6481294 34.5152859)",
188021338,primary,False,True,25.672,,33,富田林太子線,,"LINESTRING (135.6488209 34.5156864, 135.6489954 34.5158265, 135.6490248 34.5158444)",
615647546,residential,False,False,7.895,,,,,"LINESTRING (135.6485622 34.5150095, 135.6485835 34.5150783)",
615647544,residential,False,False,204.879,,,,,"LINESTRING (135.6485622 34.5150095, 135.6486225 34.5149653, 135.6487781 34.5149145, 135.6489216 34.5148846, 135.6489484 34.5148835, 135.6491093 34.5148658, 135.6493494 34.5148404, 135.6494186 34.514837, 135.6496404 34.5148283, 135.649977 34.5148007, 135.650209 34.5148007, 135.6503606 34.5148172, 135.650543 34.5148239, 135.6506892 34.5148172, 135.6507537 34.5148093)",
615647546,residential,False,True,35.027,,,,,"LINESTRING (135.6485622 34.5150095, 135.6484495 34.5147664, 135.6483953 34.5147347)",
188021338,primary,False,False,100.53099999999999,,33,富田林太子線,,"LINESTRING (135.6483953 34.5147347, 135.6484536 34.5146213, 135.6485189 34.5144104, 135.6485365 34.5143109, 135.6485637 34.5141574, 135.6485668 34.5138498)",
188021338,primary,False,True,70.684,,33,富田林太子線,,"LINESTRING (135.6483953 34.5147347, 135.6483628 34.5147978, 135.6481109 34.5150785, 135.6480854 34.5151314, 135.6481017 34.515244, 135.6481294 34.5152859)",
615647546,residential,False,False,35.027,,,,,"LINESTRING (135.6483953 34.5147347, 135.6484495 34.5147664, 135.6485622 34.5150095)",
188021964,tertiary,False,True,7.875,,,,,"LINESTRING (135.6416707 34.5167243, 135.6416471 34.5167924)",
188021964,tertiary,False,False,218.19899999999998,,,,,"LINESTRING (135.6416707 34.5167243, 135.642184 34.515243, 135.6423125 34.5148347)",
616116396,residential,False,True,15.725,,,,,"LINESTRING (135.6434202 34.5170947, 135.6432487 34.5170892)",
616116399,residential,False,False,24.085,,,,,"LINESTRING (135.6434202 34.5170947, 135.6434221 34.5168781)",
"[283835801, 616116399]","['residential', 'unclassified']",False,"[False, True]",156.78699999999998,,,,,"LINESTRING (135.6434202 34.5170947, 135.6434176 34.5174079, 135.6447487 34.5174184)",
616116396,residential,False,False,15.725,,,,,"LINESTRING (135.6432487 34.5170892, 135.6434202 34.5170947)",
616116397,residential,False,True,20.85,,,,,"LINESTRING (135.6434221 34.5168781, 135.6431951 34.5168648)",
616116399,residential,False,False,30.346,,,,,"LINESTRING (135.6434221 34.5168781, 135.6434244 34.5166052)",
616116399,residential,False,True,24.085,,,,,"LINESTRING (135.6434221 34.5168781, 135.6434202 34.5170947)",
616116397,residential,False,False,20.85,,,,,"LINESTRING (135.6431951 34.5168648, 135.6434221 34.5168781)",
616116398,residential,False,True,25.472,,,,,"LINESTRING (135.6434244 34.5166052, 135.6431481 34.5165798)",
616116399,residential,False,False,17.703,,,,,"LINESTRING (135.6434244 34.5166052, 135.6434257 34.516446)",
616116399,residential,False,True,30.346,,,,,"LINESTRING (135.6434244 34.5166052, 135.6434221 34.5168781)",
616116398,residential,False,False,25.472,,,,,"LINESTRING (135.6431481 34.5165798, 135.6434244 34.5166052)",
616116399,residential,False,True,17.703,,,,,"LINESTRING (135.6434257 34.516446, 135.6434244 34.5166052)",
616116400,residential,False,True,6.698,,,,,"LINESTRING (135.6428705 34.5170074, 135.6429435 34.5170106)",
616116400,residential,False,False,15.813,,,,,"LINESTRING (135.6431159 34.5170173, 135.6429435 34.5170106)",
616116401,residential,False,True,40.138999999999996,,,,,"LINESTRING (135.6440306 34.5161145, 135.6436604 34.516151, 135.643602 34.516175)",
188021385,primary,False,True,2.009,,32,美原太子線,,"LINESTRING (135.646323 34.5186173, 135.6463056 34.5186063)",
188021385,primary,False,False,156.861,,32,美原太子線,,"LINESTRING (135.646323 34.5186173, 135.6471747 34.5191025, 135.647452 34.5192916, 135.6476786 34.5194739)",
188021449,unclassified,False,False,157.88299999999998,,,,,"LINESTRING (135.646323 34.5186173, 135.6472986 34.5177917, 135.6475243 34.5175993)",
