osmid,highway,oneway,reversed,length,geometry,name,bridge,ref,maxspeed
143944088,tertiary,False,True,113.46700000000001,"LINESTRING (137.9148506 35.5930279, 137.9146883 35.5930729, 137.9144993 35.5930885, 137.9141985 35.5930754, 137.9140666 35.5930762, 137.9139056 35.5930931, 137.913752 35.5931326, 137.9136781 35.5931502, 137.9136373 35.5931858)",,,,
143944078,unclassified,False,True,76.859,"LINESTRING (137.9086337 35.593154, 137.9087786 35.5934609, 137.9089419 35.5937469, 137.9089722 35.5937871)",,,,
143944232,unclassified,False,True,224.329,"LINESTRING (137.9086337 35.593154, 137.908245 35.593331, 137.907866 35.593512, 137.9073862 35.5937259, 137.9071462 35.5938953, 137.9068102 35.5940781, 137.9065251 35.5942078)",,,,
143944088,tertiary,False,False,113.46699999999998,"LINESTRING (137.9136373 35.5931858, 137.9136781 35.5931502, 137.913752 35.5931326, 137.9139056 35.5930931, 137.9140666 35.5930762, 137.9141985 35.5930754, 137.9144993 35.5930885, 137.9146883 35.5930729, 137.9148506 35.5930279)",,,,
143944088,tertiary,False,True,138.45299999999997,"LINESTRING (137.9136373 35.5931858, 137.913629 35.593227, 137.9136426 35.5932667, 137.9139995 35.59397, 137.9140589 35.5940902, 137.9141508 35.5942687, 137.9141856 35.5943417)",,,,
143944090,residential,False,True,126.40199999999999,"LINESTRING (137.9136373 35.5931858, 137.9136136 35.5931757, 137.9135998 35.5931727, 137.9134909 35.5931882, 137.9130583 35.5932817, 137.9127242 35.593377, 137.9124341 35.5934394, 137.912304 35.5934907)",,,,
143943799,unclassified,False,False,269.115,"LINESTRING (137.9109003 35.593471, 137.9109425 35.593531, 137.9111032 35.5938463, 137.9111289 35.594007, 137.9111411 35.5941003, 137.9111463 35.594211, 137.9111044 35.594475, 137.9110534 35.5947205, 137.911025 35.5948536, 137.9110036 35.5949537, 137.9109939 35.5949989, 137.9110122 35.5953051, 137.9110165 35.5956263, 137.9110017 35.5957009, 137.9109354 35.5958323)",竜西線,,,
143943942,residential,False,False,177.863,"LINESTRING (137.9109003 35.593471, 137.909941 35.5936173, 137.9089722 35.5937871)",,,,
143944090,residential,False,False,126.40199999999999,"LINESTRING (137.912304 35.5934907, 137.9124341 35.5934394, 137.9127242 35.593377, 137.9130583 35.5932817, 137.9134909 35.5931882, 137.9135998 35.5931727, 137.9136136 35.5931757, 137.9136373 35.5931858)",,,,
143944251,residential,False,True,181.503,"LINESTRING (137.912304 35.5934907, 137.9122479 35.5936285, 137.9122686 35.5937038, 137.9124213 35.5939714, 137.9126185 35.5941619, 137.9127905 35.5942896, 137.9130948 35.594599, 137.9133061 35.5948206)",,,,
143943855,residential,False,False,389.424,"LINESTRING (137.9089722 35.5937871, 137.9081439 35.594282, 137.9080148 35.594414, 137.9079497 35.5944881, 137.9080967 35.5946411, 137.9076706 35.5948788, 137.907197 35.595066, 137.906777 35.595235, 137.906536 35.595314, 137.90608 35.595454, 137.9056542 35.5955991)",,,,
143943942,residential,False,True,177.863,"LINESTRING (137.9089722 35.5937871, 137.909941 35.5936173, 137.9109003 35.593471)",,,,
143944078,unclassified,False,False,76.85900000000001,"LINESTRING (137.9089722 35.5937871, 137.9089419 35.5937469, 137.9087786 35.5934609, 137.9086337 35.593154)",,,,
143944254,unclassified,False,True,187.221,"LINESTRING (137.9089722 35.5937871, 137.9091721 35.5940493, 137.9096425 35.5946094, 137.9101936 35.5951432)",,,,
143944232,unclassified,False,False,224.329,"LINESTRING (137.9065251 35.5942078, 137.9068102 35.5940781, 137.9071462 35.5938953, 137.9073862 35.5937259, 137.907866 35.593512, 137.908245 35.593331, 137.9086337 35.593154)",,,,
143944246,unclassified,False,True,173.151,"LINESTRING (137.9065251 35.5942078, 137.906439 35.594261, 137.906281 35.594374, 137.906143 35.594497, 137.905881 35.594835, 137.9056853 35.5951928, 137.9054329 35.5954645)",,,,
143944088,tertiary,False,True,61.958,"LINESTRING (137.9141856 35.5943417, 137.9144463 35.594857)",,,,
143943923,unclassified,False,False,95.946,"LINESTRING (137.9141856 35.5943417, 137.9141153 35.5943769, 137.9134925 35.5946881, 137.9133061 35.5948206)",,,,
143944088,tertiary,False,False,138.453,"LINESTRING (137.9141856 35.5943417, 137.9141508 35.5942687, 137.9140589 35.5940902, 137.9139995 35.59397, 137.9136426 35.5932667, 137.913629 35.593227, 137.9136373 35.5931858)",,,,
143944210,unclassified,False,True,147.32299999999998,"LINESTRING (137.904543 35.594367, 137.9047188 35.5947139, 137.9049722 35.5950087, 137.90524 35.595269, 137.9053524 35.5953844, 137.9054329 35.5954645)",,,,
143943923,unclassified,False,True,95.946,"LINESTRING (137.9133061 35.5948206, 137.9134925 35.5946881, 137.9141153 35.5943769, 137.9141856 35.5943417)",,,,
143944251,residential,False,False,181.50300000000004,"LINESTRING (137.9133061 35.5948206, 137.9130948 35.594599, 137.9127905 35.5942896, 137.9126185 35.5941619, 137.9124213 35.5939714, 137.9122686 35.5937038, 137.9122479 35.5936285, 137.912304 35.5934907)",,,,
677425375,unclassified,False,True,66.999,"LINESTRING (137.9133061 35.5948206, 137.91329 35.5948588, 137.9132413 35.5949741, 137.9132211 35.5950838, 137.9133317 35.5954006)",,,,
143944017,unclassified,False,False,49.03,"LINESTRING (137.9147129 35.5953748, 137.9147616 35.5953578, 137.9151576 35.5952191, 137.9152111 35.5952007)",,,,
143944088,tertiary,False,False,62.419,"LINESTRING (137.9147129 35.5953748, 137.9146917 35.5953341, 137.9144463 35.594857)",,,,
143944088,tertiary,False,True,128.058,"LINESTRING (137.9147129 35.5953748, 137.9152078 35.5963493, 137.9152506 35.5964402)",,,,
143944017,unclassified,False,True,49.03,"LINESTRING (137.9152111 35.5952007, 137.9151576 35.5952191, 137.9147616 35.5953578, 137.9147129 35.5953748)",,,,
143944010,unclassified,False,True,101.833,"LINESTRING (137.9101936 35.5951432, 137.9109354 35.5958323)",,,,
143944254,unclassified,False,False,187.221,"LINESTRING (137.9101936 35.5951432, 137.9096425 35.5946094, 137.9091721 35.5940493, 137.9089722 35.5937871)",,,,
327260924,unclassified,False,True,139.601,"LINESTRING (137.9101936 35.5951432, 137.90987 35.5955662, 137.909753 35.5956668, 137.9093093 35.5958381, 137.9091189 35.5959231, 137.9090922 35.59596)",,,,
143944002,unclassified,False,True,24.988,"LINESTRING (137.9054329 35.5954645, 137.9056542 35.5955991)",,,,
"[1024170753, 1024170754, 143944182]",unclassified,False,True,78.798,"LINESTRING (137.9054329 35.5954645, 137.9052591 35.5956796, 137.9052394 35.5957039, 137.9051394 35.5957725, 137.9051195 35.5957843, 137.9050588 35.5958182, 137.9050356 35.5958297, 137.9048957 35.5958986, 137.9047967 35.5959053)",,yes,,
143944210,unclassified,False,False,147.323,"LINESTRING (137.9054329 35.5954645, 137.9053524 35.5953844, 137.90524 35.595269, 137.9049722 35.5950087, 137.9047188 35.5947139, 137.904543 35.594367)",,,,
143944246,unclassified,False,False,173.151,"LINESTRING (137.9054329 35.5954645, 137.9056853 35.5951928, 137.905881 35.594835, 137.906143 35.594497, 137.906281 35.594374, 137.906439 35.594261, 137.9065251 35.5942078)",,,,
143944002,unclassified,False,False,24.988,"LINESTRING (137.9056542 35.5955991, 137.9054329 35.5954645)",,,,
143943855,residential,False,True,389.424,"LINESTRING (137.9056542 35.5955991, 137.90608 35.595454, 137.906536 35.595314, 137.906777 35.595235, 137.907197 35.595066, 137.9076706 35.5948788, 137.9080967 35.5946411, 137.9079497 35.5944881, 137.9080148 35.594414, 137.9081439 35.594282, 137.9089722 35.5937871)",,,,
143944159,unclassified,False,False,74.401,"LINESTRING (137.9056542 35.5955991, 137.9057992 35.5957034, 137.9058886 35.5958069, 137.9059395 35.5959786, 137.906002 35.5961809)",,,,
143944243,tertiary,False,False,179.417,"LINESTRING (137.9128818 35.5956404, 137.9128184 35.5956856, 137.9128085 35.595715, 137.9128147 35.5957443, 137.9131098 35.5962282, 137.913272 35.5964924, 137.9133728 35.5966796, 137.9134653 35.5967953, 137.913513 35.5968722, 137.913556 35.5969863, 137.9135542 35.5970878)",,,,
1236749573,primary,False,False,268.39300000000003,"LINESTRING (137.9128818 35.5956404, 137.9125625 35.5951297, 137.9125212 35.5950709, 137.9124448 35.5949991, 137.9123677 35.5949486, 137.9122756 35.5949092, 137.9121972 35.5948883, 137.9121113 35.5948817, 137.9120023 35.594888, 137.9119009 35.5949087, 137.9118082 35.5949411, 137.911723 35.594994, 137.9117064 35.5950086, 137.9116621 35.5950478, 137.9116087 35.5951138, 137.9115619 35.5951927, 137.9115428 35.5952737, 137.9115386 35.5954504, 137.9115488 35.5956154, 137.9115541 35.5958421, 137.9115336 35.5959829)",松川インター大鹿線,,59,40
1236749573,primary,False,True,219.591,"LINESTRING (137.9128818 35.5956404, 137.9129245 35.59571, 137.9134142 35.5964714, 137.9135205 35.5966125, 137.9135972 35.5966826, 137.9136954 35.5967504, 137.9137956 35.5968025, 137.9139065 35.5968415, 137.9140646 35.5968741, 137.9142646 35.5968742, 137.9143812 35.5968554, 137.9144798 35.5968219)",松川インター大鹿線,,59,40
143943799,unclassified,False,False,57.373,"LINESTRING (137.9109354 35.5958323, 137.9106458 35.5962914)",竜西線,,,
143944010,unclassified,False,False,101.833,"LINESTRING (137.9109354 35.5958323, 137.9101936 35.5951432)",,,,
