osmid,oneway,highway,reversed,length,geometry,bridge,lanes,maxspeed,name,ref
136076893,False,tertiary,False,39.751,"LINESTRING (139.8985629 35.6488524, 139.8988764 35.6486016)",,,,,
136076893,False,tertiary,True,54.204,"LINESTRING (139.8985629 35.6488524, 139.8981364 35.6491952)",,,,,
136076893,False,tertiary,True,39.751,"LINESTRING (139.8988764 35.6486016, 139.8985629 35.6488524)",,,,,
136079610,False,residential,False,132.475,"LINESTRING (139.8988764 35.6486016, 139.8999022 35.6494528)",,,,,
136078981,False,residential,False,27.862,"LINESTRING (139.8969314 35.6494282, 139.896716 35.6492489)",,,,,
136078981,False,residential,True,29.802,"LINESTRING (139.8969314 35.6494282, 139.8971619 35.6496199)",,,,,
136078981,False,residential,False,29.802,"LINESTRING (139.8971619 35.6496199, 139.8969314 35.6494282)",,,,,
136078981,False,residential,True,28.009,"LINESTRING (139.8971619 35.6496199, 139.8973785 35.6498001)",,,,,
136080910,False,residential,True,93.713,"LINESTRING (139.8971619 35.6496199, 139.8964049 35.650196)",,,,,
136076888,False,residential,True,30.232,"LINESTRING (139.8964049 35.650196, 139.8966378 35.6503912)",,,,,
136080910,False,residential,False,93.713,"LINESTRING (139.8964049 35.650196, 139.8971619 35.6496199)",,,,,
221488362,False,tertiary,False,21.941,"LINESTRING (139.8985023 35.6495067, 139.89867 35.6496494)",,,,,
162683084,False,residential,True,132.96599999999998,"LINESTRING (139.8985023 35.6495067, 139.8980616 35.6498623, 139.8982197 35.6499972, 139.89867 35.6496494)",,,,,
221488362,False,tertiary,True,23.134,"LINESTRING (139.8985023 35.6495067, 139.8983254 35.6493563)",,,,,
221488362,False,tertiary,False,23.134,"LINESTRING (139.8983254 35.6493563, 139.8985023 35.6495067)",,,,,
221488362,False,tertiary,True,24.749,"LINESTRING (139.8983254 35.6493563, 139.8981364 35.6491952)",,,,,
162683085,False,residential,False,62.887,"LINESTRING (139.8983254 35.6493563, 139.8980136 35.6495965, 139.897824 35.6494445)",,,,,
136078981,False,residential,False,27.932,"LINESTRING (139.896716 35.6492489, 139.8965 35.6490692)",,,,,
162683086,False,residential,False,153.37099999999998,"LINESTRING (139.896716 35.6492489, 139.8962062 35.6496464, 139.8960077 35.6494764, 139.8965 35.6490692)",,,,,
136078981,False,residential,True,27.862,"LINESTRING (139.896716 35.6492489, 139.8969314 35.6494282)",,,,,
221488362,False,tertiary,False,61.852,"LINESTRING (139.89867 35.6496494, 139.8991516 35.6500447)",,,,,
221488362,False,tertiary,True,21.941,"LINESTRING (139.89867 35.6496494, 139.8985023 35.6495067)",,,,,
162683084,False,residential,False,132.96599999999998,"LINESTRING (139.89867 35.6496494, 139.8982197 35.6499972, 139.8980616 35.6498623, 139.8985023 35.6495067)",,,,,
136078981,False,residential,True,27.932,"LINESTRING (139.8965 35.6490692, 139.896716 35.6492489)",,,,,
162683086,False,residential,True,153.371,"LINESTRING (139.8965 35.6490692, 139.8960077 35.6494764, 139.8962062 35.6496464, 139.896716 35.6492489)",,,,,
136076893,False,tertiary,False,39.563,"LINESTRING (139.897824 35.6494445, 139.8981364 35.6491952)",,,,,
136076893,False,tertiary,True,56.426,"LINESTRING (139.897824 35.6494445, 139.8973785 35.6498001)",,,,,
162683085,False,residential,True,62.887,"LINESTRING (139.897824 35.6494445, 139.8980136 35.6495965, 139.8983254 35.6493563)",,,,,
60194401,False,residential,True,59.888,"LINESTRING (139.9001062 35.654691, 139.8997892 35.655164)",,,,,
60194401,False,residential,False,39.772999999999996,"LINESTRING (139.9001062 35.654691, 139.900183 35.6545972, 139.900329 35.6543828)",,,,,
"[163930884, 163930885, 163930886]",False,residential,True,35.078,"LINESTRING (139.9001062 35.654691, 139.9000422 35.654664, 139.8998006 35.6545707, 139.8997567 35.6545537)",yes,,,,
60194398,False,residential,False,19.764,"LINESTRING (139.8997567 35.6545537, 139.8998597 35.6543969)",,,,,
60194398,False,residential,True,34.451,"LINESTRING (139.8997567 35.6545537, 139.8995771 35.654827)",,,,,
"[163930884, 163930885, 163930886]",False,residential,False,35.078,"LINESTRING (139.8997567 35.6545537, 139.8998006 35.6545707, 139.9000422 35.654664, 139.9001062 35.654691)",yes,,,,
60194401,False,residential,True,43.929,"LINESTRING (139.8991936 35.6560864, 139.8989556 35.6564309)",,,,,
60194401,False,residential,False,43.42,"LINESTRING (139.8991936 35.6560864, 139.8992257 35.6560321, 139.8994062 35.6557362)",,,,,
729258351,False,tertiary,True,67.64699999999999,"LINESTRING (139.8991936 35.6560864, 139.8994169 35.6564092, 139.8995745 35.6566099)",,,,,
165289276,False,residential,False,179.357,"LINESTRING (139.8963868 35.6542913, 139.897453 35.6556519)",,,,,
720402604,False,tertiary,True,8.687,"LINESTRING (139.8963868 35.6542913, 139.896466 35.654247)",,,40,さくら通り,
60238926,False,residential,False,6.363,"LINESTRING (139.8974057 35.6556943, 139.897453 35.6556519)",,,,,
60238926,False,residential,True,51.117,"LINESTRING (139.8974057 35.6556943, 139.8970209 35.6560313)",,,,,
165289271,False,residential,False,149.479,"LINESTRING (139.8974057 35.6556943, 139.8982967 35.656827)",,,,,
165289271,False,residential,True,149.479,"LINESTRING (139.8982967 35.656827, 139.8974057 35.6556943)",,,,,
60194398,False,residential,False,118.643,"LINESTRING (139.8982967 35.656827, 139.8988967 35.6558966, 139.8989049 35.6558814)",,,,,
60194398,False,residential,True,52.598,"LINESTRING (139.8982967 35.656827, 139.8980635 35.6572006, 139.8980478 35.6572532)",,,,,
60238926,False,residential,False,48.745,"LINESTRING (139.8966329 35.6563711, 139.8969998 35.6560497)",,,,,
60238926,False,residential,True,12.72,"LINESTRING (139.8966329 35.6563711, 139.8965412 35.6564579)",,,,,
165289274,False,residential,False,121.904,"LINESTRING (139.8966329 35.6563711, 139.8973256 35.6573119)",,,,,
60238926,False,residential,False,75.432,"LINESTRING (139.897453 35.6556519, 139.8980099 35.6551465)",,,,,
60238926,False,residential,True,6.363,"LINESTRING (139.897453 35.6556519, 139.8974057 35.6556943)",,,,,
165289276,False,residential,True,179.357,"LINESTRING (139.897453 35.6556519, 139.8963868 35.6542913)",,,,,
26322782,False,tertiary,False,45.863,"LINESTRING (139.9070168 35.6522761, 139.9073823 35.6519899)",,,,,
720402604,False,tertiary,False,10.021,"LINESTRING (139.8967106 35.6541275, 139.8966172 35.6541761)",,,40,さくら通り,
720402604,False,tertiary,True,26.392,"LINESTRING (139.8967106 35.6541275, 139.8969576 35.6540008)",,,40,さくら通り,
60238926,False,residential,False,2.796,"LINESTRING (139.8969998 35.6560497, 139.8970209 35.6560313)",,,,,
60238926,False,residential,True,48.745,"LINESTRING (139.8969998 35.6560497, 139.8966329 35.6563711)",,,,,
245463512,False,residential,False,117.625,"LINESTRING (139.8969998 35.6560497, 139.8976708 35.6569562)",,,,,
117315973,False,residential,False,157.291,"LINESTRING (139.9023597 35.6522784, 139.9035726 35.6532931)",,,,,
720927239,False,tertiary,False,48.98,"LINESTRING (139.9023597 35.6522784, 139.9027436 35.6519674)",,2,40,,
720927239,False,tertiary,True,15.998,"LINESTRING (139.9023597 35.6522784, 139.902238 35.6523829)",,2,40,,
720927239,False,tertiary,False,15.998,"LINESTRING (139.902238 35.6523829, 139.9023597 35.6522784)",,2,40,,
"[720927240, 117315979]",False,tertiary,False,77.289,"LINESTRING (139.902238 35.6523829, 139.9024661 35.6529371, 139.9025054 35.6530431)",,2,40,,
"[720927237, 720927238]",False,tertiary,True,213.03100000000003,"LINESTRING (139.902238 35.6523829, 139.9017147 35.6527164, 139.9013011 35.6529861, 139.9012104 35.6530653, 139.9011268 35.6531612, 139.9009921 35.6533784, 139.9007189 35.653799)",,2,40,,
117315980,False,residential,False,49.534,"LINESTRING (139.9043526 35.6526711, 139.9039613 35.6529831)",,,,,
117315980,False,residential,True,48.992,"LINESTRING (139.9043526 35.6526711, 139.9047396 35.6523625)",,,,,
117315981,False,residential,False,153.264,"LINESTRING (139.9043526 35.6526711, 139.905536 35.6536586)",,,,,
117315981,False,residential,True,158.193,"LINESTRING (139.9043526 35.6526711, 139.9031312 35.6516518)",,,,,
117315974,False,residential,False,153.26,"LINESTRING (139.9039613 35.6529831, 139.9051449 35.6539704)",,,,,
117315974,False,residential,True,157.673,"LINESTRING (139.9039613 35.6529831, 139.9027436 35.6519674)",,,,,
117315980,False,residential,False,49.21,"LINESTRING (139.9039613 35.6529831, 139.9035726 35.6532931)",,,,,
117315980,False,residential,True,49.534,"LINESTRING (139.9039613 35.6529831, 139.9043526 35.6526711)",,,,,
117315978,False,residential,False,87.377,"LINESTRING (139.9025054 35.6530431, 139.9031789 35.653607)",,,,,
720927240,False,tertiary,False,98.691,"LINESTRING (139.9025054 35.6530431, 139.9028384 35.6538884)",,2,40,,
"[720927240, 117315979]",False,tertiary,True,77.289,"LINESTRING (139.9025054 35.6530431, 139.9024661 35.6529371, 139.902238 35.6523829)",,2,40,,
117315973,False,residential,False,153.245,"LINESTRING (139.9035726 35.6532931, 139.9047547 35.6542814)",,,,,
117315973,False,residential,True,157.291,"LINESTRING (139.9035726 35.6532931, 139.9023597 35.6522784)",,,,,
117315980,False,residential,False,49.836,"LINESTRING (139.9035726 35.6532931, 139.9031789 35.653607)",,,,,
117315980,False,residential,True,49.21,"LINESTRING (139.9035726 35.6532931, 139.9039613 35.6529831)",,,,,
117315978,False,residential,False,153.244,"LINESTRING (139.9031789 35.653607, 139.9043644 35.6545926)",,,,,
117315978,False,residential,True,87.377,"LINESTRING (139.9031789 35.653607, 139.9025054 35.6530431)",,,,,
117315980,False,residential,False,43.881,"LINESTRING (139.9031789 35.653607, 139.9028384 35.6538884)",,,,,
117315980,False,residential,True,49.836,"LINESTRING (139.9031789 35.653607, 139.9035726 35.6532931)",,,,,
117315972,False,residential,False,49.104,"LINESTRING (139.905536 35.6536586, 139.9059239 35.6533493)",,,,,
117315972,False,residential,True,49.505,"LINESTRING (139.905536 35.6536586, 139.9051449 35.6539704)",,,,,
117315981,False,residential,False,158.169,"LINESTRING (139.905536 35.6536586, 139.9067573 35.6546777)",,,,,
117315981,False,residential,True,153.264,"LINESTRING (139.905536 35.6536586, 139.9043526 35.6526711)",,,,,
117315972,False,residential,False,49.505,"LINESTRING (139.9051449 35.6539704, 139.905536 35.6536586)",,,,,
117315972,False,residential,True,49.384,"LINESTRING (139.9051449 35.6539704, 139.9047547 35.6542814)",,,,,
117315974,False,residential,False,158.109,"LINESTRING (139.9051449 35.6539704, 139.906366 35.6549889)",,,,,
117315974,False,residential,True,153.26,"LINESTRING (139.9051449 35.6539704, 139.9039613 35.6529831)",,,,,
117315972,False,residential,False,49.384,"LINESTRING (139.9047547 35.6542814, 139.9051449 35.6539704)",,,,,
117315972,False,residential,True,49.406,"LINESTRING (139.9047547 35.6542814, 139.9043644 35.6545926)",,,,,
117315973,False,residential,False,84.727,"LINESTRING (139.9047547 35.6542814, 139.9054083 35.6548278)",,,,,
117315973,False,residential,True,153.245,"LINESTRING (139.9047547 35.6542814, 139.9035726 35.6532931)",,,,,
117315972,False,residential,False,49.406,"LINESTRING (139.9043644 35.6545926, 139.9047547 35.6542814)",,,,,
117315972,False,residential,True,49.975,"LINESTRING (139.9043644 35.6545926, 139.9039695 35.6549073)",,,,,
117315978,False,residential,True,153.244,"LINESTRING (139.9043644 35.6545926, 139.9031789 35.653607)",,,,,
117315971,False,residential,False,49.471,"LINESTRING (139.9067573 35.6546777, 139.906366 35.6549889)",,,,,
117315971,False,residential,True,34.654,"LINESTRING (139.9067573 35.6546777, 139.9070314 35.6544597)",,,,,
117315981,False,residential,False,38.145,"LINESTRING (139.9067573 35.6546777, 139.9070518 35.6549235)",,,,,
117315981,False,residential,True,158.169,"LINESTRING (139.9067573 35.6546777, 139.905536 35.6536586)",,,,,
117315973,False,residential,False,73.325,"LINESTRING (139.9054083 35.6548278, 139.9059739 35.6553007)",,,,,
117315973,False,residential,True,84.727,"LINESTRING (139.9054083 35.6548278, 139.9047547 35.6542814)",,,,,
246249272,False,residential,False,49.566,"LINESTRING (139.9054083 35.6548278, 139.9050188 35.6551417)",,,,,
117315972,False,residential,False,49.975,"LINESTRING (139.9039695 35.6549073, 139.9043644 35.6545926)",,,,,
117315972,False,residential,True,49.709,"LINESTRING (139.9039695 35.6549073, 139.9035768 35.6552204)",,,,,
118426377,False,residential,False,85.269,"LINESTRING (139.9039695 35.6549073, 139.9046279 35.6554567)",,,,,
118426377,False,residential,True,141.161,"LINESTRING (139.9039695 35.6549073, 139.9028795 35.6539978)",,,,,
117315971,False,residential,False,49.569,"LINESTRING (139.906366 35.6549889, 139.9059739 35.6553007)",,,,,
117315971,False,residential,True,49.471,"LINESTRING (139.906366 35.6549889, 139.9067573 35.6546777)",,,,,
117315974,False,residential,False,88.027,"LINESTRING (139.906366 35.6549889, 139.9070458 35.655556)",,,,,
117315974,False,residential,True,158.109,"LINESTRING (139.906366 35.6549889, 139.9051449 35.6539704)",,,,,
246249271,False,residential,False,73.001,"LINESTRING (139.9050188 35.6551417, 139.9055809 35.6556133)",,,,,
246249272,False,residential,False,49.741,"LINESTRING (139.9050188 35.6551417, 139.9046279 35.6554567)",,,,,
246249272,False,residential,True,49.566,"LINESTRING (139.9050188 35.6551417, 139.9054083 35.6548278)",,,,,
117315972,False,residential,False,49.709,"LINESTRING (139.9035768 35.6552204, 139.9039695 35.6549073)",,,,,
117315972,False,residential,True,21.593,"LINESTRING (139.9035768 35.6552204, 139.9034062 35.6553564)",,,,,
117315975,False,residential,False,157.879,"LINESTRING (139.9035768 35.6552204, 139.9047968 35.6562369)",,,,,
117315971,False,residential,False,49.689,"LINESTRING (139.9059739 35.6553007, 139.9055809 35.6556133)",,,,,
117315971,False,residential,True,49.569,"LINESTRING (139.9059739 35.6553007, 139.906366 35.6549889)",,,,,
117315973,False,residential,False,131.976,"LINESTRING (139.9059739 35.6553007, 139.906992 35.6561518)",,,,,
117315973,False,residential,True,73.325,"LINESTRING (139.9059739 35.6553007, 139.9054083 35.6548278)",,,,,
117315972,False,residential,False,21.593,"LINESTRING (139.9034062 35.6553564, 139.9035768 35.6552204)",,,,,
720402606,False,tertiary,False,79.554,"LINESTRING (139.9034062 35.6553564, 139.9036803 35.6560363)",,2,40,,
720402606,False,tertiary,True,64.11,"LINESTRING (139.9034062 35.6553564, 139.9031853 35.6548085)",,2,40,,
118426377,False,residential,False,72.673,"LINESTRING (139.9046279 35.6554567, 139.9051891 35.6559249)",,,,,
118426377,False,residential,True,85.269,"LINESTRING (139.9046279 35.6554567, 139.9039695 35.6549073)",,,,,
246249272,False,residential,True,49.741,"LINESTRING (139.9046279 35.6554567, 139.9050188 35.6551417)",,,,,
117315974,False,residential,True,88.027,"LINESTRING (139.9070458 35.655556, 139.906366 35.6549889)",,,,,
246249273,False,unclassified,False,70.333,"LINESTRING (139.9070458 35.655556, 139.9070518 35.6549235)",,,,,
246249273,False,unclassified,True,66.668,"LINESTRING (139.9070458 35.655556, 139.9070452 35.6556223, 139.907041 35.6558713, 139.9070356 35.6559508, 139.9070275 35.6560272, 139.9070116 35.6560897, 139.906992 35.6561518)",,,,,
117315971,False,residential,False,49.534,"LINESTRING (139.9055809 35.6556133, 139.9051891 35.6559249)",,,,,
117315971,False,residential,True,49.689,"LINESTRING (139.9055809 35.6556133, 139.9059739 35.6553007)",,,,,
246249271,False,residential,False,144.795,"LINESTRING (139.9055809 35.6556133, 139.9066957 35.6565488)",,,,,
246249271,False,residential,True,73.001,"LINESTRING (139.9055809 35.6556133, 139.9050188 35.6551417)",,,,,
117315971,False,residential,False,49.597,"LINESTRING (139.9051891 35.6559249, 139.9047968 35.6562369)",,,,,
117315971,False,residential,True,49.534,"LINESTRING (139.9051891 35.6559249, 139.9055809 35.6556133)",,,,,
118426377,False,residential,False,144.993,"LINESTRING (139.9051891 35.6559249, 139.9063087 35.6568591)",,,,,
118426377,False,residential,True,72.673,"LINESTRING (139.9051891 35.6559249, 139.9046279 35.6554567)",,,,,
720402606,False,tertiary,False,91.292,"LINESTRING (139.9036803 35.6560363, 139.9039949 35.6568165)",,2,40,,
720402606,False,tertiary,True,79.554,"LINESTRING (139.9036803 35.6560363, 139.9034062 35.6553564)",,2,40,,
246459923,False,unclassified,True,90.89699999999999,"LINESTRING (139.9036803 35.6560363, 139.9037647 35.6560145, 139.9044058 35.6565478)",,,,,
117315973,False,residential,True,131.976,"LINESTRING (139.906992 35.6561518, 139.9059739 35.6553007)",,,,,
246249273,False,unclassified,False,66.668,"LINESTRING (139.906992 35.6561518, 139.9070116 35.6560897, 139.9070275 35.6560272, 139.9070356 35.6559508, 139.907041 35.6558713, 139.9070452 35.6556223, 139.9070458 35.655556)",,,,,
246249273,False,unclassified,True,52.398,"LINESTRING (139.906992 35.6561518, 139.9069772 35.6561985, 139.9069619 35.6562414, 139.90686 35.656394, 139.906753 35.6565028, 139.9066957 35.6565488)",,,,,
117315971,False,residential,False,49.428,"LINESTRING (139.9047968 35.6562369, 139.9044058 35.6565478)",,,,,
117315971,False,residential,True,49.597,"LINESTRING (139.9047968 35.6562369, 139.9051891 35.6559249)",,,,,
117315975,False,residential,False,156.695,"LINESTRING (139.9047968 35.6562369, 139.9060084 35.6572452)",,,,,
117315975,False,residential,True,157.879,"LINESTRING (139.9047968 35.6562369, 139.9035768 35.6552204)",,,,,
117315971,False,residential,True,49.428,"LINESTRING (139.9044058 35.6565478, 139.9047968 35.6562369)",,,,,
117315971,False,residential,False,48.368,"LINESTRING (139.9044058 35.6565478, 139.9040846 35.6567938, 139.9039949 35.6568165)",,,,,
246459923,False,unclassified,False,90.89699999999999,"LINESTRING (139.9044058 35.6565478, 139.9037647 35.6560145, 139.9036803 35.6560363)",,,,,
246249271,False,residential,True,144.795,"LINESTRING (139.9066957 35.6565488, 139.9055809 35.6556133)",,,,,
246249273,False,unclassified,False,52.398,"LINESTRING (139.9066957 35.6565488, 139.906753 35.6565028, 139.90686 35.656394, 139.9069619 35.6562414, 139.9069772 35.6561985, 139.906992 35.6561518)",,,,,
246249273,False,unclassified,True,49.123,"LINESTRING (139.9066957 35.6565488, 139.9066548 35.6565815, 139.9063087 35.6568591)",,,,,
117315975,False,residential,True,156.695,"LINESTRING (139.9060084 35.6572452, 139.9047968 35.6562369)",,,,,
246249273,False,unclassified,False,51.035999999999994,"LINESTRING (139.9060084 35.6572452, 139.9060477 35.6571957, 139.9061205 35.657071, 139.9061578 35.6570184, 139.9061993 35.656968, 139.9062683 35.6568947, 139.9063087 35.6568591)",,,,,
246413592,False,residential,True,140.319,"LINESTRING (139.9059746 35.6496703, 139.9070619 35.6505713)",,,,,
"[246413604, 246413599]",False,residential,"[False, True]",175.458,"LINESTRING (139.9059746 35.6496703, 139.9062506 35.6494492, 139.9072732 35.6502966, 139.9073388 35.650351)",,,,,
246413604,False,residential,True,34.351,"LINESTRING (139.9059746 35.6496703, 139.9057732 35.6498317, 139.9057039 35.6498872)",,,,,
246413600,False,residential,True,22.463,"LINESTRING (139.9055298 35.649743, 139.9057039 35.6498872)",,,,,
720927239,False,tertiary,False,106.54,"LINESTRING (139.9055298 35.649743, 139.9062818 35.6491436, 139.9063695 35.6490704)",,2,40,,
720927239,False,tertiary,True,254.301,"LINESTRING (139.9055298 35.649743, 139.9047173 35.6503884, 139.9043906 35.6506326, 139.9035174 35.6513415)",,2,40,,
246413600,False,residential,False,22.463,"LINESTRING (139.9057039 35.6498872, 139.9055298 35.649743)",,,,,
246413600,False,residential,True,140.192,"LINESTRING (139.9057039 35.6498872, 139.9067902 35.6507874)",,,,,
246413604,False,residential,True,35.019,"LINESTRING (139.9057039 35.6498872, 139.9054279 35.6501083)",,,,,
246413604,False,residential,False,34.351,"LINESTRING (139.9057039 35.6498872, 139.9057732 35.6498317, 139.9059746 35.6496703)",,,,,
246413598,False,residential,True,140.071,"LINESTRING (139.9054279 35.6501083, 139.9065133 35.6510077)",,,,,
246413604,False,residential,False,35.019,"LINESTRING (139.9054279 35.6501083, 139.9057039 35.6498872)",,,,,
246413604,False,residential,True,34.463,"LINESTRING (139.9054279 35.6501083, 139.9051563 35.6503259)",,,,,
246413594,False,residential,True,139.944,"LINESTRING (139.9051563 35.6503259, 139.9062407 35.6512245)",,,,,
246413604,False,residential,False,34.463,"LINESTRING (139.9051563 35.6503259, 139.9054279 35.6501083)",,,,,
"[246413601, 246413604]",False,residential,True,67.789,"LINESTRING (139.9051563 35.6503259, 139.9048926 35.6505371, 139.9051586 35.6507576)",,,,,
228954254,False,residential,True,35.015,"LINESTRING (139.9073388 35.650351, 139.9070619 35.6505713)",,,,,
"[246413604, 246413599]",False,residential,"[False, True]",175.458,"LINESTRING (139.9073388 35.650351, 139.9072732 35.6502966, 139.9062506 35.6494492, 139.9059746 35.6496703)",,,,,
228954254,False,residential,False,35.015,"LINESTRING (139.9070619 35.6505713, 139.9073388 35.650351)",,,,,
228954254,False,residential,True,34.352,"LINESTRING (139.9070619 35.6505713, 139.9067902 35.6507874)",,,,,
246413592,False,residential,False,140.319,"LINESTRING (139.9070619 35.6505713, 139.9059746 35.6496703)",,,,,
246413601,False,residential,True,105.497,"LINESTRING (139.9051586 35.6507576, 139.9059761 35.651435)",,,,,
"[246413603, 246413596]",False,residential,True,139.347,"LINESTRING (139.9051586 35.6507576, 139.9048909 35.650972, 139.9057075 35.6516487)",,,,,
"[246413601, 246413604]",False,residential,False,67.789,"LINESTRING (139.9051586 35.6507576, 139.9048926 35.6505371, 139.9051563 35.6503259)",,,,,
228954254,False,residential,False,34.352,"LINESTRING (139.9067902 35.6507874, 139.9070619 35.6505713)",,,,,
228954254,False,residential,True,35.015,"LINESTRING (139.9067902 35.6507874, 139.9065133 35.6510077)",,,,,
246413600,False,residential,False,140.192,"LINESTRING (139.9067902 35.6507874, 139.9057039 35.6498872)",,,,,
228954254,False,residential,False,35.015,"LINESTRING (139.9065133 35.6510077, 139.9067902 35.6507874)",,,,,
228954254,False,residential,True,20.106,"LINESTRING (139.9065133 35.6510077, 139.9063543 35.6511342)",,,,,
246413598,False,residential,False,140.071,"LINESTRING (139.9065133 35.6510077, 139.9054279 35.6501083)",,,,,
228954254,False,residential,False,20.106,"LINESTRING (139.9063543 35.6511342, 139.9065133 35.6510077)",,,,,
228954254,False,residential,True,14.359,"LINESTRING (139.9063543 35.6511342, 139.9062407 35.6512245)",,,,,
246413602,False,residential,True,36.168,"LINESTRING (139.9063543 35.6511342, 139.9066341 35.6513668)",,,,,
228954254,False,residential,False,14.359,"LINESTRING (139.9062407 35.6512245, 139.9063543 35.6511342)",,,,,
228954254,False,residential,True,33.458,"LINESTRING (139.9062407 35.6512245, 139.9059761 35.651435)",,,,,
246413594,False,residential,False,139.944,"LINESTRING (139.9062407 35.6512245, 139.9051563 35.6503259)",,,,,
246413595,False,residential,True,81.725,"LINESTRING (139.9066341 35.6513668, 139.90599 35.6518828)",,,,,
246413602,False,residential,False,36.168,"LINESTRING (139.9066341 35.6513668, 139.9063543 35.6511342)",,,,,
246413602,False,residential,True,35.955,"LINESTRING (139.9066341 35.6513668, 139.9069123 35.651598)",,,,,
228954254,False,residential,False,33.458,"LINESTRING (139.9059761 35.651435, 139.9062407 35.6512245)",,,,,
228954254,False,residential,True,33.965,"LINESTRING (139.9059761 35.651435, 139.9057075 35.6516487)",,,,,
246413601,False,residential,False,105.497,"LINESTRING (139.9059761 35.651435, 139.9051586 35.6507576)",,,,,
246413593,False,residential,True,81.669,"LINESTRING (139.9069123 35.651598, 139.9062687 35.6521137)",,,,,
246413602,False,residential,False,35.955,"LINESTRING (139.9069123 35.651598, 139.9066341 35.6513668)",,,,,
246413602,False,residential,True,35.969,"LINESTRING (139.9069123 35.651598, 139.9071906 35.6518293)",,,,,
228954254,False,residential,False,33.965,"LINESTRING (139.9057075 35.6516487, 139.9059761 35.651435)",,,,,
246413603,False,residential,True,36.457,"LINESTRING (139.9057075 35.6516487, 139.90599 35.6518828)",,,,,
"[246413603, 246413596]",False,residential,False,139.347,"LINESTRING (139.9057075 35.6516487, 139.9048909 35.650972, 139.9051586 35.6507576)",,,,,
246413602,False,residential,False,35.969,"LINESTRING (139.9071906 35.6518293, 139.9069123 35.651598)",,,,,
246413602,False,residential,True,24.878,"LINESTRING (139.9071906 35.6518293, 139.9073823 35.6519899)",,,,,
"[246413603, 246413597]",False,residential,"[False, True]",117.575,"LINESTRING (139.9071906 35.6518293, 139.9065473 35.6523446, 139.9062687 35.6521137)",,,,,
246413595,False,residential,False,81.725,"LINESTRING (139.90599 35.6518828, 139.9066341 35.6513668)",,,,,
246413603,False,residential,False,36.457,"LINESTRING (139.90599 35.6518828, 139.9057075 35.6516487)",,,,,
246413603,False,residential,True,35.963,"LINESTRING (139.90599 35.6518828, 139.9062687 35.6521137)",,,,,
26322782,False,tertiary,True,45.863,"LINESTRING (139.9073823 35.6519899, 139.9070168 35.6522761)",,,,,
246413602,False,residential,False,24.878,"LINESTRING (139.9073823 35.6519899, 139.9071906 35.6518293)",,,,,
246413593,False,residential,False,81.669,"LINESTRING (139.9062687 35.6521137, 139.9069123 35.651598)",,,,,
246413603,False,residential,False,35.963,"LINESTRING (139.9062687 35.6521137, 139.90599 35.6518828)",,,,,
"[246413603, 246413597]",False,residential,"[False, True]",117.575,"LINESTRING (139.9062687 35.6521137, 139.9065473 35.6523446, 139.9071906 35.6518293)",,,,,
117315634,False,residential,True,162.747,"LINESTRING (139.9002387 35.657293, 139.9016457 35.6563791)",,,,,
729258351,False,tertiary,False,96.802,"LINESTRING (139.9002387 35.657293, 139.8995745 35.6566099)",,,,,
720402604,False,tertiary,False,10.744,"LINESTRING (139.8987817 35.6530533, 139.8986814 35.6531052)",,,40,さくら通り,
720402604,False,tertiary,True,133.591,"LINESTRING (139.8987817 35.6530533, 139.8991186 35.6528818, 139.9000294 35.6524087)",,,40,さくら通り,
847291604,True,tertiary,False,88.932,"LINESTRING (139.8987817 35.6530533, 139.8984164 35.6529145, 139.8978901 35.6527145)",,2,50,市役所通り（段差道路）,
720402604,False,tertiary,False,69.976,"LINESTRING (139.8986814 35.6531052, 139.8980278 35.6534428)",,,40,さくら通り,
720402604,False,tertiary,True,10.744,"LINESTRING (139.8986814 35.6531052, 139.8987817 35.6530533)",,,40,さくら通り,
847291605,True,tertiary,False,36.429,"LINESTRING (139.8986814 35.6531052, 139.8990482 35.6532412)",,,40,市役所通り（段差道路）,
60238922,False,residential,False,69.0,"LINESTRING (139.8990482 35.6532412, 139.8986867 35.6537878)",,,,,
847291605,True,tertiary,False,50.35,"LINESTRING (139.8990482 35.6532412, 139.8995546 35.6534302)",,,40,市役所通り（段差道路）,
136079610,False,residential,True,132.475,"LINESTRING (139.8999022 35.6494528, 139.8988764 35.6486016)",,,,,
1125716414,False,residential,True,94.507,"LINESTRING (139.8999022 35.6494528, 139.8991516 35.6500447)",,,,,
