osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,lanes
170726827,residential,False,True,74.597,"LINESTRING (130.470195 33.7245343, 130.4708542 33.7246699, 130.470978 33.7246954)",,,,,
546463906,residential,False,True,90.35499999999999,"LINESTRING (130.470195 33.7245343, 130.4696915 33.7244361, 130.4694265 33.7243771, 130.4692494 33.7243312)",,,,,
170725798,secondary,False,False,48.457,"LINESTRING (130.4717637 33.7244108, 130.4719095 33.7243174, 130.4721687 33.7241345)",536,米多比谷山古賀線,30,,
"[170725771, 170725797, 170725886]",secondary,False,True,80.497,"LINESTRING (130.4717637 33.7244108, 130.4716823 33.724467, 130.471553 33.7245364, 130.4715276 33.7245504, 130.471424 33.7245951, 130.4712758 33.7246375, 130.4711004 33.7246819, 130.470978 33.7246954)",536,米多比谷山古賀線,,yes,
170728780,unclassified,False,True,123.408,"LINESTRING (130.4717637 33.7244108, 130.4717987 33.724589, 130.4717907 33.7246717, 130.4717483 33.7248284, 130.4716761 33.7249415, 130.4715624 33.7251359, 130.4715 33.725279, 130.4714889 33.725468)",,,,,
1175526317,secondary,False,False,56.114,"LINESTRING (130.470978 33.7246954, 130.4708194 33.7251825)",536,米多比谷山古賀線,,,
"[170725771, 170725797, 170725886]",secondary,False,False,80.497,"LINESTRING (130.470978 33.7246954, 130.4711004 33.7246819, 130.4712758 33.7246375, 130.471424 33.7245951, 130.4715276 33.7245504, 130.471553 33.7245364, 130.4716823 33.724467, 130.4717637 33.7244108)",536,米多比谷山古賀線,,yes,
170726827,residential,False,False,74.597,"LINESTRING (130.470978 33.7246954, 130.4708542 33.7246699, 130.470195 33.7245343)",,,,,
1244816048,residential,False,False,48.944,"LINESTRING (130.4736992 33.724853, 130.4737376 33.724414)",,,,,
170726611,residential,False,True,120.99600000000001,"LINESTRING (130.4736992 33.724853, 130.4736838 33.7248985, 130.4736022 33.7255354, 130.4735936 33.7255831, 130.4735481 33.7259332)",,,,,
170728788,residential,False,True,80.13499999999999,"LINESTRING (130.4736992 33.724853, 130.4740748 33.7249485, 130.4745241 33.7250734)",,,,,
496687114,residential,False,False,177.488,"LINESTRING (130.4736992 33.724853, 130.4726122 33.7247744, 130.4726361 33.7244204, 130.4724906 33.724418, 130.4724827 33.724205)",,,,,
170726333,unclassified,False,False,43.105,"LINESTRING (130.4665803 33.7250945, 130.4661635 33.725268)",,,,,
170726333,unclassified,False,True,177.777,"LINESTRING (130.4665803 33.7250945, 130.4669231 33.7249339, 130.4669984 33.7249264, 130.4670694 33.7249375, 130.4684111 33.7252087)",,,,,
"[496687147, 170727855]",residential,False,False,200.914,"LINESTRING (130.4665803 33.7250945, 130.4673577 33.7263605, 130.4669465 33.726538)",,,,,
170728788,residential,False,True,17.592,"LINESTRING (130.4749324 33.7251943, 130.4750908 33.7252819)",,,,,
627048274,residential,False,False,43.932,"LINESTRING (130.4749324 33.7251943, 130.4751318 33.7248357)",,,,,
170728788,residential,False,False,40.082,"LINESTRING (130.4749324 33.7251943, 130.4747519 33.7251418, 130.4745241 33.7250734)",,,,,
170726333,unclassified,False,False,50.828,"LINESTRING (130.4657518 33.7254501, 130.4652657 33.7256634)",,,,,
170726333,unclassified,False,True,43.124,"LINESTRING (130.4657518 33.7254501, 130.4661635 33.725268)",,,,,
170726371,residential,False,False,78.232,"LINESTRING (130.4657518 33.7254501, 130.46614 33.7260752)",,,,,
170726333,unclassified,False,False,70.729,"LINESTRING (130.4706462 33.7256639, 130.4699028 33.7255145)",,,,,
1175526317,secondary,False,False,103.71000000000001,"LINESTRING (130.4706462 33.7256639, 130.4705919 33.7257373, 130.4705302 33.7257964, 130.4703983 33.7259184, 130.4701439 33.726131, 130.4698789 33.7263407)",536,米多比谷山古賀線,,,
1175526317,secondary,False,True,55.968,"LINESTRING (130.4706462 33.7256639, 130.470685 33.7255928, 130.4708194 33.7251825)",536,米多比谷山古賀線,,,
170726333,unclassified,False,True,50.828,"LINESTRING (130.4652657 33.7256634, 130.4657518 33.7254501)",,,,,
170726576,tertiary,False,True,78.093,"LINESTRING (130.4652657 33.7256634, 130.4653563 33.7258052, 130.4654318 33.7259341, 130.4656479 33.7262896)",,,40,,
170726611,residential,False,False,41.968,"LINESTRING (130.4734768 33.7265697, 130.4735189 33.7261939)",,,,,
170728187,unclassified,False,False,31.249000000000002,"LINESTRING (130.4712351 33.7270237, 130.47124 33.726882, 130.4712634 33.7267441)",,,,,
170728187,unclassified,False,True,59.682,"LINESTRING (130.4712351 33.7270237, 130.4714636 33.7273378, 130.4715692 33.7274829)",,,,,
