osmid,highway,oneway,reversed,length,geometry,ref,name,lanes
128368124,tertiary,False,False,240.37800000000001,"LINESTRING (133.8670096 35.4864788, 133.8645294 35.4864821, 133.8643547 35.4864823)",,,
128368369,tertiary,False,False,110.74000000000001,"LINESTRING (133.8670096 35.4864788, 133.866935 35.4873453, 133.8669229 35.4874722)",,,
128368777,residential,False,False,50.94,"LINESTRING (133.8595421 35.4864502, 133.8601047 35.4864463)",,,
128367936,residential,False,False,44.141,"LINESTRING (133.8595421 35.4864502, 133.8595607 35.4865141, 133.8595617 35.4868454)",,,
128369270,secondary,False,True,204.071,"LINESTRING (133.8643547 35.4864823, 133.8643713 35.4883175)",248,長江羽合線,
128368124,tertiary,False,True,240.37800000000001,"LINESTRING (133.8643547 35.4864823, 133.8645294 35.4864821, 133.8670096 35.4864788)",,,
128367580,trunk,False,True,22.358,"LINESTRING (133.8594498 35.4871219, 133.8596364 35.4872536)",179,国道179号,2
128367936,residential,False,True,34.205,"LINESTRING (133.8594498 35.4871219, 133.8595623 35.4870026, 133.8595617 35.4868454)",,,
128368369,tertiary,False,True,4.642,"LINESTRING (133.8669204 35.4875139, 133.8669229 35.4874722)",,,
449166255,unclassified,False,False,111.191,"LINESTRING (133.8669204 35.4875139, 133.8681456 35.4874453)",,,
128368185,residential,False,True,52.196,"LINESTRING (133.8669204 35.4875139, 133.8668653 35.4876897, 133.866845 35.4879772)",,,
128368185,residential,False,False,52.196,"LINESTRING (133.866845 35.4879772, 133.8668653 35.4876897, 133.8669204 35.4875139)",,,
128368442,residential,False,True,39.013999999999996,"LINESTRING (133.866845 35.4879772, 133.8668304 35.4880632, 133.8667739 35.4883232)",,,
128369074,residential,False,True,75.565,"LINESTRING (133.866845 35.4879772, 133.8673772 35.4879655, 133.8676772 35.4879952)",,,
128368749,residential,False,False,26.353,"LINESTRING (133.8621657 35.4882547, 133.8621825 35.4884913)",,,
128367580,trunk,False,False,210.277,"LINESTRING (133.8621657 35.4882547, 133.8617112 35.4881133, 133.8610462 35.4879264, 133.8605484 35.4877523, 133.8600401 35.4875073)",179,国道179号,2
128367580,trunk,False,True,59.361,"LINESTRING (133.8621657 35.4882547, 133.8622596 35.4882843, 133.8627827 35.4884352)",179,国道179号,2
"[128368013, 128368407]",unclassified,False,True,203.369,"LINESTRING (133.8621657 35.4882547, 133.8621762 35.4874968, 133.8621686 35.4865014, 133.8621636 35.4864701, 133.8621631 35.4864261)",,,
448879810,residential,False,False,90.92,"LINESTRING (133.8595943 35.4885068, 133.8605985 35.4885027)",,,
128369034,residential,False,False,117.676,"LINESTRING (133.8595943 35.4885068, 133.859573 35.4875925, 133.85957 35.4874487)",,,
128369034,residential,False,True,114.34700000000001,"LINESTRING (133.8595943 35.4885068, 133.8596278 35.4888552, 133.8597133 35.4895305)",,,
128368172,residential,False,False,22.737,"LINESTRING (133.8643713 35.4883175, 133.8641202 35.4883208)",,,
128368495,residential,False,True,34.24,"LINESTRING (133.8643713 35.4883175, 133.864749 35.488333)",,,
128369270,secondary,False,False,204.071,"LINESTRING (133.8643713 35.4883175, 133.8643547 35.4864823)",248,長江羽合線,
128369270,secondary,False,True,59.283,"LINESTRING (133.8643713 35.4883175, 133.8642706 35.4886702, 133.864222 35.4888366)",248,長江羽合線,
128368495,residential,False,False,83.479,"LINESTRING (133.8667739 35.4883232, 133.8658519 35.4883177)",,,
128368442,residential,False,False,39.013999999999996,"LINESTRING (133.8667739 35.4883232, 133.8668304 35.4880632, 133.866845 35.4879772)",,,
128368774,residential,False,True,122.56299999999999,"LINESTRING (133.8667739 35.4883232, 133.8666969 35.4885926, 133.8666276 35.488874, 133.8664974 35.4894021)",,,
128367580,trunk,False,True,13.872,"LINESTRING (133.8627827 35.4884352, 133.8629271 35.4884769)",179,国道179号,2
128368172,residential,False,True,12.16,"LINESTRING (133.8627827 35.4884352, 133.862844 35.4883379)",,,
128367580,trunk,False,False,59.361,"LINESTRING (133.8627827 35.4884352, 133.8622596 35.4882843, 133.8621657 35.4882547)",179,国道179号,2
"[128369074, 128368355]",residential,False,"[False, True]",168.683,"LINESTRING (133.869414 35.488557, 133.869414 35.488473, 133.8694131 35.4879429, 133.8691776 35.4879498, 133.8686049 35.4879605, 133.8683046 35.4879663)",,,
128368403,residential,False,True,167.01500000000001,"LINESTRING (133.869414 35.488557, 133.8693899 35.4888756, 133.8693707 35.4891308, 133.869337 35.489742, 133.8693392 35.4900573)",,,
128367580,trunk,False,False,123.879,"LINESTRING (133.864222 35.4888366, 133.8636713 35.4886896, 133.8629271 35.4884769)",179,国道179号,2
128367766,secondary,False,True,39.432,"LINESTRING (133.864222 35.4888366, 133.864199 35.4889602, 133.8641453 35.4891856)",320,羽合東伯線,
128369270,secondary,False,False,59.283,"LINESTRING (133.864222 35.4888366, 133.8642706 35.4886702, 133.8643713 35.4883175)",248,長江羽合線,
1150101725,trunk,False,True,101.953,"LINESTRING (133.864222 35.4888366, 133.8643986 35.4888954, 133.8652747 35.489162)",179,国道179号,2
128368749,residential,False,True,53.73,"LINESTRING (133.8621818 35.4889745, 133.8621825 35.4884913)",,,
448879825,residential,False,False,45.853,"LINESTRING (133.8621818 35.4889745, 133.8626857 35.4890158)",,,
128368749,residential,False,False,72.25200000000001,"LINESTRING (133.8621818 35.4889745, 133.862214 35.489459, 133.8622198 35.4896235)",,,
1150101725,trunk,False,True,92.212,"LINESTRING (133.8652747 35.489162, 133.8662353 35.4894376)",179,国道179号,2
128368695,residential,False,False,144.257,"LINESTRING (133.8652747 35.489162, 133.8650111 35.4900718, 133.8649716 35.4901414, 133.8648726 35.4902265, 133.8647188 35.4903395)",,,
1150101725,trunk,False,False,101.953,"LINESTRING (133.8652747 35.489162, 133.8643986 35.4888954, 133.864222 35.4888366)",179,国道179号,2
128369023,residential,False,False,88.27600000000001,"LINESTRING (133.8613008 35.4893838, 133.8616335 35.4894546, 133.8622122 35.4896597)",,,
128369023,residential,False,True,62.255,"LINESTRING (133.8613008 35.4893838, 133.861118 35.4893528, 133.8606211 35.4894042)",,,
448879806,residential,False,True,68.024,"LINESTRING (133.8613008 35.4893838, 133.8612548 35.4896364, 133.861211 35.489991)",,,
