osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
124097236,2,tertiary,False,True,352.86400000000003,"LINESTRING (127.7636766 26.2094204, 127.7637143 26.2094889, 127.7638807 26.2097905, 127.763897 26.2098216, 127.7639006 26.2098795, 127.7638769 26.2099499, 127.7638222 26.2100064, 127.7636286 26.2100928, 127.7626855 26.2105135, 127.7626247 26.2105032, 127.7618269 26.2099533, 127.7614535 26.2096956)",,,,
124097359,2,tertiary,False,False,72.072,"LINESTRING (127.7636766 26.2094204, 127.7636314 26.209337, 127.76336 26.2088378)",,,,
124097427,2,tertiary,False,False,45.192,"LINESTRING (127.7636766 26.2094204, 127.7639459 26.2092945, 127.7639835 26.2092768, 127.7640781 26.2092322)",,,,
124096900,,unclassified,False,True,42.136,"LINESTRING (127.7608334 26.2067487, 127.7610239 26.2070869)",,,,
124097219,,tertiary,False,True,42.667,"LINESTRING (127.7608334 26.2067487, 127.7612144 26.2065744)",,,,
124097250,,tertiary,False,True,38.942,"LINESTRING (127.76336 26.2088378, 127.7632963 26.2088654, 127.7630086 26.2089903)",,,,
124097359,2,tertiary,False,False,80.276,"LINESTRING (127.76336 26.2088378, 127.7630922 26.2083501, 127.7630028 26.2081909)",,,,
124097359,2,tertiary,False,True,72.072,"LINESTRING (127.76336 26.2088378, 127.7636314 26.209337, 127.7636766 26.2094204)",,,,
124097300,,unclassified,False,False,38.525,"LINESTRING (127.7615759 26.2088374, 127.7619198 26.2086798)",,,,
124097314,,unclassified,False,True,39.413,"LINESTRING (127.7615759 26.2088374, 127.7612293 26.2090075)",,,,
124097403,,unclassified,False,False,67.25,"LINESTRING (127.7615759 26.2088374, 127.7616512 26.2089634, 127.7618447 26.2091031, 127.7620821 26.2089947)",,,,
124097117,,tertiary,False,True,44.404,"LINESTRING (127.7615257 26.2059776, 127.7613245 26.2056214)",,,,
124097182,2,tertiary,False,False,57.377,"LINESTRING (127.7615257 26.2059776, 127.7610116 26.2062089)",,,,
"[1033391049, 124097182]",2,tertiary,False,True,66.12400000000001,"LINESTRING (127.7615257 26.2059776, 127.7617226 26.205887, 127.7619753 26.2057734, 127.7620062 26.2057595, 127.7621173 26.2057095)",,,,
124097020,,unclassified,False,False,81.812,"LINESTRING (127.7615742 26.2080693, 127.7623103 26.207745)",,,,
124097195,,unclassified,False,False,40.614,"LINESTRING (127.7615742 26.2080693, 127.7613904 26.2077434)",,,,
124097323,,unclassified,False,True,76.138,"LINESTRING (127.7615742 26.2080693, 127.7619198 26.2086798)",,,,
124097158,,unclassified,False,True,114.69299999999998,"LINESTRING (127.7615742 26.2080693, 127.7612508 26.2082248, 127.7614155 26.2085339, 127.7610567 26.2086943)",,,,
124097008,,residential,False,True,31.422,"LINESTRING (127.7612927 26.2020891, 127.7615991 26.2020237)",,,,
1033391041,2,tertiary,False,False,10.656,"LINESTRING (127.7610044 26.2037082, 127.761109 26.2036888)",,,,
1033391046,2,primary,True,False,103.383,"LINESTRING (127.7610044 26.2037082, 127.7611167 26.2039119, 127.7613901 26.2043819, 127.7614765 26.2045358)",77,県道77号糸満与那原線,50,
124096903,,tertiary,False,True,36.999,"LINESTRING (127.7617225 26.2075953, 127.7613904 26.2077434)",,,,
124097005,,unclassified,False,False,124.953,"LINESTRING (127.7617225 26.2075953, 127.761541 26.2072655, 127.761934 26.207071, 127.7617685 26.2067505)",,,,
124097344,,tertiary,False,False,84.69,"LINESTRING (127.7617225 26.2075953, 127.7624181 26.2072827, 127.7624815 26.2072542)",,,,
124097117,,tertiary,False,False,44.404,"LINESTRING (127.7613245 26.2056214, 127.7615257 26.2059776)",,,,
124097117,,tertiary,False,True,45.229,"LINESTRING (127.7613245 26.2056214, 127.7611224 26.2052573)",,,,
124097048,,tertiary,False,True,82.81,"LINESTRING (127.7630086 26.2089903, 127.7622677 26.2093261)",,,,
124096973,,unclassified,False,True,89.28899999999999,"LINESTRING (127.7630086 26.2089903, 127.7628262 26.2086555, 127.7623971 26.2088478)",,,,
124097250,,tertiary,False,False,38.942,"LINESTRING (127.7630086 26.2089903, 127.7632963 26.2088654, 127.76336 26.2088378)",,,,
1033391054,2,tertiary,False,True,9.967,"LINESTRING (127.7640781 26.2092322, 127.7641657 26.2091891)",,臨港道路3号線,,
124097427,2,tertiary,False,True,45.192,"LINESTRING (127.7640781 26.2092322, 127.7639835 26.2092768, 127.7639459 26.2092945, 127.7636766 26.2094204)",,,,
124097114,,unclassified,False,True,83.171,"LINESTRING (127.7617685 26.2067505, 127.7610239 26.2070869)",,,,
124097357,,unclassified,False,False,38.994,"LINESTRING (127.7617685 26.2067505, 127.7621167 26.2065912)",,,,
124097005,,unclassified,False,True,124.953,"LINESTRING (127.7617685 26.2067505, 127.761934 26.207071, 127.761541 26.2072655, 127.7617225 26.2075953)",,,,
124096872,,tertiary,False,False,82.217,"LINESTRING (127.7624815 26.2072542, 127.7624471 26.2071916, 127.7621445 26.2066435, 127.7621167 26.2065912)",,,,
124097344,,tertiary,False,True,84.69,"LINESTRING (127.7624815 26.2072542, 127.7624181 26.2072827, 127.7617225 26.2075953)",,,,
124097359,2,tertiary,False,True,40.985,"LINESTRING (127.7624815 26.2072542, 127.7625156 26.2073153, 127.7626654 26.2075838)",,,,
124097394,,tertiary,False,False,44.138,"LINESTRING (127.7624815 26.2072542, 127.7625472 26.2072244, 127.7628086 26.2071054, 127.7628761 26.2070747)",,,,
124097198,,unclassified,False,False,34.326,"LINESTRING (127.7619198 26.2086798, 127.7622252 26.2085376)",,,,
124097300,,unclassified,False,True,38.525,"LINESTRING (127.7619198 26.2086798, 127.7615759 26.2088374)",,,,
124097323,,unclassified,False,False,76.138,"LINESTRING (127.7619198 26.2086798, 127.7615742 26.2080693)",,,,
124097117,,tertiary,False,False,56.514,"LINESTRING (127.7608636 26.2048052, 127.7611224 26.2052573)",,,,
364781839,,unclassified,False,False,30.734,"LINESTRING (127.7608636 26.2048052, 127.7607238 26.2045589)",,,,
124097185,,tertiary,False,False,68.092,"LINESTRING (127.7608636 26.2048052, 127.7613249 26.2046006, 127.7614096 26.2045645, 127.7614765 26.2045358)",,,,
124097029,,unclassified,False,True,42.356,"LINESTRING (127.7611981 26.2074038, 127.7613904 26.2077434)",,,,
124097443,,unclassified,False,False,39.29,"LINESTRING (127.7611981 26.2074038, 127.7610239 26.2070869)",,,,
"[1033391050, 124097167]",2,tertiary,False,False,250.907,"LINESTRING (127.7644465 26.2046583, 127.7642932 26.2047255, 127.7634104 26.2051124, 127.7632327 26.2051942, 127.7626569 26.2054594, 127.7623696 26.2055932, 127.7623369 26.2056084, 127.7621999 26.2056722)",,臨港道路1号線,,
364781823,2,tertiary,False,False,79.06899999999999,"LINESTRING (127.7644465 26.2046583, 127.7646186 26.2045831, 127.765159 26.2043469)",,臨港道路マリーナ線,,
364781847,2,tertiary,False,True,108.42,"LINESTRING (127.7644465 26.2046583, 127.7643551 26.204495, 127.7639723 26.203781)",,,,
1021402744,2,tertiary,False,True,204.699,"LINESTRING (127.7644465 26.2046583, 127.7645136 26.2047788, 127.7653631 26.2063053)",,臨港道路1号線,50,
124097185,,tertiary,False,True,68.092,"LINESTRING (127.7614765 26.2045358, 127.7614096 26.2045645, 127.7613249 26.2046006, 127.7608636 26.2048052)",,,,
"[1136676764, 1033391046]",2,primary,True,False,145.32800000000003,"LINESTRING (127.7614765 26.2045358, 127.7615559 26.2046792, 127.7618156 26.2051556, 127.7618905 26.2052943, 127.7620158 26.2055261, 127.762035 26.2055616, 127.7621173 26.2057095)",77,県道77号糸満与那原線,50,
124096903,,tertiary,False,False,36.999,"LINESTRING (127.7613904 26.2077434, 127.7617225 26.2075953)",,,,
124097029,,unclassified,False,False,42.356,"LINESTRING (127.7613904 26.2077434, 127.7611981 26.2074038)",,,,
124097195,,unclassified,False,True,40.614,"LINESTRING (127.7613904 26.2077434, 127.7615742 26.2080693)",,,,
124097423,,tertiary,False,True,77.302,"LINESTRING (127.7613904 26.2077434, 127.7607709 26.208025, 127.7606992 26.2080576)",,,,
124096897,,tertiary,False,True,78.15099999999998,"LINESTRING (127.7617751 26.2094938, 127.7614345 26.2092649, 127.7613811 26.2092254, 127.761327 26.2091708, 127.7612757 26.2091, 127.7612293 26.2090075)",,,,
124097027,,tertiary,False,True,40.702,"LINESTRING (127.7617751 26.2094938, 127.761727 26.2095765, 127.7615326 26.2096611, 127.7614535 26.2096956)",,,,
124097048,,tertiary,False,False,53.502,"LINESTRING (127.7617751 26.2094938, 127.7619083 26.2094897, 127.7620138 26.2094414, 127.7622677 26.2093261)",,,,
124097278,,tertiary,False,True,89.321,"LINESTRING (127.7614535 26.2096956, 127.760743 26.2092068)",,,,
124097027,,tertiary,False,False,40.702,"LINESTRING (127.7614535 26.2096956, 127.7615326 26.2096611, 127.761727 26.2095765, 127.7617751 26.2094938)",,,,
124097236,2,tertiary,False,False,352.8640000000001,"LINESTRING (127.7614535 26.2096956, 127.7618269 26.2099533, 127.7626247 26.2105032, 127.7626855 26.2105135, 127.7636286 26.2100928, 127.7638222 26.2100064, 127.7638769 26.2099499, 127.7639006 26.2098795, 127.763897 26.2098216, 127.7638807 26.2097905, 127.7637143 26.2094889, 127.7636766 26.2094204)",,,,
124097020,,unclassified,False,True,81.812,"LINESTRING (127.7623103 26.207745, 127.7615742 26.2080693)",,,,
124097063,,unclassified,False,False,39.703,"LINESTRING (127.7623103 26.207745, 127.7626654 26.2075838)",,,,
124097066,,unclassified,False,True,121.30099999999999,"LINESTRING (127.7623103 26.207745, 127.762468 26.208036, 127.76206 26.208205, 127.7622252 26.2085376)",,,,
124097139,,unclassified,False,False,38.521,"LINESTRING (127.7623971 26.2088478, 127.7622252 26.2085376)",,,,
124097403,,unclassified,False,True,35.417,"LINESTRING (127.7623971 26.2088478, 127.7620821 26.2089947)",,,,
124096973,,unclassified,False,False,89.28899999999999,"LINESTRING (127.7623971 26.2088478, 127.7628262 26.2086555, 127.7630086 26.2089903)",,,,
124097093,,unclassified,False,True,45.399,"LINESTRING (127.7610116 26.2062089, 127.7612144 26.2065744)",,,,
124097182,2,tertiary,False,True,57.377,"LINESTRING (127.7610116 26.2062089, 127.7615257 26.2059776)",,,,
124097357,,unclassified,False,True,38.994,"LINESTRING (127.7621167 26.2065912, 127.7617685 26.2067505)",,,,
124096872,,tertiary,False,True,82.217,"LINESTRING (127.7621167 26.2065912, 127.7621445 26.2066435, 127.7624471 26.2071916, 127.7624815 26.2072542)",,,,
124097241,,tertiary,False,False,113.388,"LINESTRING (127.7621167 26.2065912, 127.7620889 26.2065415, 127.7620072 26.2063952, 127.7619631 26.2063514, 127.7619004 26.2063203, 127.7618252 26.2063116, 127.7617478 26.2063303, 127.7612144 26.2065744)",,,,
124096937,,tertiary,False,False,24.822,"LINESTRING (127.7610567 26.2086943, 127.761167 26.2088944)",,,,
124097033,,tertiary,False,True,11.68,"LINESTRING (127.7610567 26.2086943, 127.761004 26.2086005)",,,,
124097158,,unclassified,False,False,114.69299999999998,"LINESTRING (127.7610567 26.2086943, 127.7614155 26.2085339, 127.7612508 26.2082248, 127.7615742 26.2080693)",,,,
124096937,,tertiary,False,True,14.028,"LINESTRING (127.7612293 26.2090075, 127.761167 26.2088944)",,,,
124097314,,unclassified,False,False,39.413,"LINESTRING (127.7612293 26.2090075, 127.7615759 26.2088374)",,,,
124096897,,tertiary,False,False,78.151,"LINESTRING (127.7612293 26.2090075, 127.7612757 26.2091, 127.761327 26.2091708, 127.7613811 26.2092254, 127.7614345 26.2092649, 127.7617751 26.2094938)",,,,
124097033,,tertiary,False,False,67.593,"LINESTRING (127.7606992 26.2080576, 127.7607322 26.2081164, 127.761004 26.2086005)",,,,
124097423,,tertiary,False,False,77.302,"LINESTRING (127.7606992 26.2080576, 127.7607709 26.208025, 127.7613904 26.2077434)",,,,
124097394,,tertiary,False,True,44.138,"LINESTRING (127.7628761 26.2070747, 127.7628086 26.2071054, 127.7625472 26.2072244, 127.7624815 26.2072542)",,,,
"[1033391057, 124626276]","['2', '3']",primary,True,False,268.226,"LINESTRING (127.7628761 26.2070747, 127.7630281 26.207348, 127.7634918 26.2081663, 127.7638142 26.2087425, 127.7639855 26.2090485, 127.7640024 26.2090791, 127.7640781 26.2092322)",77,県道77号糸満与那原線,50,
124097093,,unclassified,False,False,45.399,"LINESTRING (127.7612144 26.2065744, 127.7610116 26.2062089)",,,,
124097219,,tertiary,False,False,42.667,"LINESTRING (127.7612144 26.2065744, 127.7608334 26.2067487)",,,,
124097241,,tertiary,False,True,113.388,"LINESTRING (127.7612144 26.2065744, 127.7617478 26.2063303, 127.7618252 26.2063116, 127.7619004 26.2063203, 127.7619631 26.2063514, 127.7620072 26.2063952, 127.7620889 26.2065415, 127.7621167 26.2065912)",,,,
124097063,,unclassified,False,True,39.703,"LINESTRING (127.7626654 26.2075838, 127.7623103 26.207745)",,,,
124097359,2,tertiary,False,True,75.433,"LINESTRING (127.7626654 26.2075838, 127.7630028 26.2081909)",,,,
124097359,2,tertiary,False,False,40.985,"LINESTRING (127.7626654 26.2075838, 127.7625156 26.2073153, 127.7624815 26.2072542)",,,,
124097204,,unclassified,False,True,86.627,"LINESTRING (127.7630028 26.2081909, 127.7622252 26.2085376)",,,,
124097359,2,tertiary,False,False,75.433,"LINESTRING (127.7630028 26.2081909, 127.7626654 26.2075838)",,,,
124097359,2,tertiary,False,True,80.276,"LINESTRING (127.7630028 26.2081909, 127.7630922 26.2083501, 127.76336 26.2088378)",,,,
124097008,,residential,False,False,31.422,"LINESTRING (127.7615991 26.2020237, 127.7612927 26.2020891)",,,,
124097028,,unclassified,False,False,18.658,"LINESTRING (127.7615991 26.2020237, 127.7616046 26.202112, 127.7616059 26.2021326, 127.7616077 26.2021913)",,,,
124097139,,unclassified,False,True,38.521,"LINESTRING (127.7622252 26.2085376, 127.7623971 26.2088478)",,,,
124097198,,unclassified,False,True,34.326,"LINESTRING (127.7622252 26.2085376, 127.7619198 26.2086798)",,,,
124097204,,unclassified,False,False,86.627,"LINESTRING (127.7622252 26.2085376, 127.7630028 26.2081909)",,,,
124097066,,unclassified,False,False,121.30099999999999,"LINESTRING (127.7622252 26.2085376, 127.76206 26.208205, 127.762468 26.208036, 127.7623103 26.207745)",,,,
1033391047,2,tertiary,False,True,9.226,"LINESTRING (127.7621173 26.2057095, 127.7621999 26.2056722)",,臨港道路1号線,,
124626276,2,primary,True,False,169.642,"LINESTRING (127.7621173 26.2057095, 127.7622051 26.2058574, 127.7624275 26.2062564, 127.762509 26.206409, 127.7628761 26.2070747)",77,県道77号糸満与那原線,50,
"[1033391049, 124097182]",2,tertiary,False,False,66.124,"LINESTRING (127.7621173 26.2057095, 127.7620062 26.2057595, 127.7619753 26.2057734, 127.7617226 26.205887, 127.7615257 26.2059776)",,,,
124096900,,unclassified,False,False,42.136,"LINESTRING (127.7610239 26.2070869, 127.7608334 26.2067487)",,,,
124097114,,unclassified,False,False,83.171,"LINESTRING (127.7610239 26.2070869, 127.7617685 26.2067505)",,,,
124097443,,unclassified,False,True,39.29,"LINESTRING (127.7610239 26.2070869, 127.7611981 26.2074038)",,,,
124097117,,tertiary,False,False,45.229,"LINESTRING (127.7611224 26.2052573, 127.7613245 26.2056214)",,,,
124097117,,tertiary,False,True,56.514,"LINESTRING (127.7611224 26.2052573, 127.7608636 26.2048052)",,,,
577095898,2,tertiary,False,False,91.264,"LINESTRING (127.7664062 26.2081762, 127.7672271 26.207814)",,臨港道路マリーナ2号線,,
"[124097088, 1033391052]",2,tertiary,False,False,250.295,"LINESTRING (127.7664062 26.2081762, 127.7662447 26.2082492, 127.7645878 26.2089984, 127.7643293 26.2091135, 127.7642935 26.2091292, 127.7641657 26.2091891)",,臨港道路3号線,,
1021402744,2,tertiary,False,False,232.61100000000002,"LINESTRING (127.7664062 26.2081762, 127.7663144 26.2080116, 127.7653631 26.2063053)",,臨港道路1号線,50,
364781823,2,tertiary,False,True,52.842,"LINESTRING (127.7679522 26.2030784, 127.7674789 26.2032917)",,臨港道路マリーナ線,,
364781835,,tertiary,False,True,53.504,"LINESTRING (127.7679522 26.2030784, 127.7677275 26.2026415)",,,,
364781847,2,tertiary,False,False,36.0,"LINESTRING (127.7637567 26.2035297, 127.7638166 26.2035638, 127.7638738 26.2036177, 127.7639723 26.203781)",,,,
"[1033391043, 364781847]",2,tertiary,False,True,266.49,"LINESTRING (127.7637567 26.2035297, 127.7636621 26.2035176, 127.7634247 26.2035133, 127.7621962 26.2034911, 127.7618053 26.2035573, 127.7615869 26.2035984, 127.7612862 26.2036554, 127.761246 26.203663, 127.761109 26.2036888)",,,,
"[483027777, 483027775]",,tertiary,False,"[False, True]",97.20700000000001,"LINESTRING (127.7637567 26.2035297, 127.7637592 26.2034472, 127.7637545 26.2034146, 127.7637358 26.2033705, 127.7635696 26.2030759, 127.7635598 26.2030095, 127.7635799 26.2029555, 127.7636255 26.202936, 127.7638612 26.2029188)",,,,
124097033,,tertiary,False,False,11.68,"LINESTRING (127.761004 26.2086005, 127.7610567 26.2086943)",,,,
124097033,,tertiary,False,True,67.593,"LINESTRING (127.761004 26.2086005, 127.7607322 26.2081164, 127.7606992 26.2080576)",,,,
124096937,,tertiary,False,False,14.028,"LINESTRING (127.761167 26.2088944, 127.7612293 26.2090075)",,,,
124096937,,tertiary,False,True,24.822,"LINESTRING (127.761167 26.2088944, 127.7610567 26.2086943)",,,,
364781840,,residential,False,True,56.123,"LINESTRING (127.761167 26.2088944, 127.7609169 26.2090065, 127.760743 26.2092068)",,,,
124097278,,tertiary,False,False,89.321,"LINESTRING (127.760743 26.2092068, 127.7614535 26.2096956)",,,,
364781840,,residential,False,False,56.123,"LINESTRING (127.760743 26.2092068, 127.7609169 26.2090065, 127.761167 26.2088944)",,,,
483027761,2,tertiary,False,False,348.42400000000004,"LINESTRING (127.7650515 26.2017817, 127.7647706 26.2018763, 127.764505 26.2019497, 127.7641872 26.2020075, 127.7639565 26.2020448, 127.7634402 26.2020953, 127.7620763 26.2021868, 127.7616077 26.2021913)",,,,
"[483027768, 483027770, 483027771]",,tertiary,False,False,112.30600000000001,"LINESTRING (127.7650515 26.2017817, 127.7650668 26.2018196, 127.7654096 26.202611, 127.7654645 26.2027211)",,くじら橋,,yes
124097028,,unclassified,False,True,18.658,"LINESTRING (127.7616077 26.2021913, 127.7616059 26.2021326, 127.7616046 26.202112, 127.7615991 26.2020237)",,,,
483027761,2,tertiary,False,True,348.42400000000004,"LINESTRING (127.7616077 26.2021913, 127.7620763 26.2021868, 127.7634402 26.2020953, 127.7639565 26.2020448, 127.7641872 26.2020075, 127.764505 26.2019497, 127.7647706 26.2018763, 127.7650515 26.2017817)",,,,
483027767,,tertiary,False,False,38.755,"LINESTRING (127.7654645 26.2027211, 127.7656291 26.2030368)",,,,
"[483027768, 483027770, 483027771]",,tertiary,False,True,112.30600000000001,"LINESTRING (127.7654645 26.2027211, 127.7654096 26.202611, 127.7650668 26.2018196, 127.7650515 26.2017817)",,くじら橋,,yes
483027774,,tertiary,False,False,63.754999999999995,"LINESTRING (127.7654645 26.2027211, 127.7658538 26.2026028, 127.7660695 26.2025365)",,,,
483027777,,tertiary,False,True,80.925,"LINESTRING (127.7654645 26.2027211, 127.765261 26.2027865, 127.7650986 26.2028256, 127.7649489 26.2028501, 127.7646758 26.2028762)",,,,
364781823,2,tertiary,False,False,87.399,"LINESTRING (127.7661166 26.2039071, 127.7668997 26.2035548)",,臨港道路マリーナ線,,
364781823,2,tertiary,False,True,51.737,"LINESTRING (127.7661166 26.2039071, 127.765657 26.2041226)",,臨港道路マリーナ線,,
483027767,,tertiary,False,True,27.724,"LINESTRING (127.7661166 26.2039071, 127.7659932 26.2036837)",,,,
483027777,,tertiary,False,True,81.409,"LINESTRING (127.7646758 26.2028762, 127.7638612 26.2029188)",,,,
483027796,,tertiary,False,False,57.485,"LINESTRING (127.7646758 26.2028762, 127.7649301 26.2033401)",,,,
483027777,,tertiary,False,False,80.925,"LINESTRING (127.7646758 26.2028762, 127.7649489 26.2028501, 127.7650986 26.2028256, 127.765261 26.2027865, 127.7654645 26.2027211)",,,,
483027774,,tertiary,False,True,118.653,"LINESTRING (127.7671938 26.2021886, 127.7660695 26.2025365)",,,,
483027778,,unclassified,False,False,13.964,"LINESTRING (127.7671938 26.2021886, 127.767249 26.202304)",,,,
"[364781835, 483027774]",,tertiary,False,False,87.60400000000001,"LINESTRING (127.7671938 26.2021886, 127.7673594 26.2021368, 127.7674253 26.202142, 127.7674678 26.2021784, 127.7677275 26.2026415)",,,,
483027778,,unclassified,False,False,38.87,"LINESTRING (127.767249 26.202304, 127.7674144 26.2026205)",,,,
483027778,,unclassified,False,True,13.964,"LINESTRING (127.767249 26.202304, 127.7671938 26.2021886)",,,,
483027779,,unclassified,False,False,87.928,"LINESTRING (127.767249 26.202304, 127.7664621 26.2026601)",,,,
483027767,,tertiary,False,False,39.714,"LINESTRING (127.7656291 26.2030368, 127.7658163 26.203352)",,,,
483027767,,tertiary,False,True,38.755,"LINESTRING (127.7656291 26.2030368, 127.7654645 26.2027211)",,,,
483027779,,unclassified,False,True,63.76,"LINESTRING (127.7656291 26.2030368, 127.7661995 26.2027782)",,,,
483027792,,tertiary,False,False,77.465,"LINESTRING (127.7656291 26.2030368, 127.7649301 26.2033401)",,,,
483027767,,tertiary,False,False,21.92,"LINESTRING (127.7658163 26.203352, 127.7659128 26.2035291)",,,,
483027767,,tertiary,False,True,39.714,"LINESTRING (127.7658163 26.203352, 127.7656291 26.2030368)",,,,
483027781,,unclassified,False,False,61.377,"LINESTRING (127.7658163 26.203352, 127.7663645 26.2031015)",,,,
483027778,,unclassified,False,False,16.523,"LINESTRING (127.7674144 26.2026205, 127.7674962 26.2027497)",,,,
483027778,,unclassified,False,True,38.87,"LINESTRING (127.7674144 26.2026205, 127.767249 26.202304)",,,,
483027781,,unclassified,False,True,56.567,"LINESTRING (127.7674144 26.2026205, 127.7669097 26.2028523)",,,,
483027778,,unclassified,False,True,16.523,"LINESTRING (127.7674962 26.2027497, 127.7674144 26.2026205)",,,,
483027782,,unclassified,False,False,26.024,"LINESTRING (127.7674962 26.2027497, 127.7677275 26.2026415)",,,,
"[483027778, 483027783]",,unclassified,False,"[False, True]",54.7,"LINESTRING (127.7674962 26.2027497, 127.7676182 26.2029516, 127.7673539 26.2030636)",,,,
364781835,,tertiary,False,False,53.504,"LINESTRING (127.7677275 26.2026415, 127.7679522 26.2030784)",,,,
483027782,,unclassified,False,True,26.024,"LINESTRING (127.7677275 26.2026415, 127.7674962 26.2027497)",,,,
"[364781835, 483027774]",,tertiary,False,True,87.604,"LINESTRING (127.7677275 26.2026415, 127.7674678 26.2021784, 127.7674253 26.202142, 127.7673594 26.2021368, 127.7671938 26.2021886)",,,,
483027767,,tertiary,False,False,27.724,"LINESTRING (127.7659932 26.2036837, 127.7661166 26.2039071)",,,,
483027767,,tertiary,False,True,18.97,"LINESTRING (127.7659932 26.2036837, 127.7659128 26.2035291)",,,,
483027783,,unclassified,False,False,61.712,"LINESTRING (127.7659932 26.2036837, 127.7665455 26.2034338)",,,,
483027783,,unclassified,False,True,31.643,"LINESTRING (127.7673539 26.2030636, 127.7670731 26.2031959)",,,,
483027785,,unclassified,False,False,28.264,"LINESTRING (127.7673539 26.2030636, 127.7674789 26.2032917)",,,,
"[483027778, 483027783]",,unclassified,False,"[False, True]",54.7,"LINESTRING (127.7673539 26.2030636, 127.7676182 26.2029516, 127.7674962 26.2027497)",,,,
364781823,2,tertiary,False,False,52.842,"LINESTRING (127.7674789 26.2032917, 127.7679522 26.2030784)",,臨港道路マリーナ線,,
