osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge
71229116,unclassified,False,False,23.421,,,,"LINESTRING (135.1999169 35.5799647, 135.2001391 35.5798565)",
154132399,unclassified,False,True,59.197,,,,"LINESTRING (135.1999169 35.5799647, 135.1995263 35.5795375)",
276973011,tertiary,False,False,51.173,,,,"LINESTRING (135.1999169 35.5799647, 135.2003041 35.5803003)",
276973011,tertiary,False,True,149.48,,,,"LINESTRING (135.1999169 35.5799647, 135.1984802 35.5806294)",
154164297,trunk,False,True,37.665,2,178;482,国道178号,"LINESTRING (135.1969406 35.5815133, 135.1968024 35.5815211, 135.1966827 35.5815289, 135.1965299 35.5815612)",
276973011,tertiary,False,False,22.36,,,,"LINESTRING (135.1969406 35.5815133, 135.1969412 35.5814223, 135.1969533 35.5813602, 135.19696 35.5813133)",
672581845,trunk,False,False,40.926,2,178;482,国道178号,"LINESTRING (135.1969406 35.5815133, 135.1971127 35.581524, 135.1971625 35.5815271, 135.19739 35.5815546)",
154126691,residential,False,True,32.164,,,,"LINESTRING (135.1977278 35.5815888, 135.1977534 35.5816759, 135.1977314 35.5818748)",
672581845,trunk,False,False,62.556,2,178;482,国道178号,"LINESTRING (135.1977278 35.5815888, 135.1979912 35.5816566, 135.198244 35.5817562, 135.1983611 35.5818101)",
672581845,trunk,False,True,30.841,2,178;482,国道178号,"LINESTRING (135.1977278 35.5815888, 135.1974738 35.5815558, 135.19739 35.5815546)",
154164297,trunk,False,False,37.665,2,178;482,国道178号,"LINESTRING (135.1965299 35.5815612, 135.1966827 35.5815289, 135.1968024 35.5815211, 135.1969406 35.5815133)",
154164297,trunk,False,True,125.826,2,178;482,国道178号,"LINESTRING (135.1965299 35.5815612, 135.1963958 35.5816027, 135.196107 35.5816896, 135.1959122 35.5817475, 135.1957391 35.5818262, 135.1955288 35.5819107, 135.1953471 35.5819665, 135.1952484 35.5819967)",
"[686301923, 686301926]",secondary,False,True,17.755,,607,天の橋立線,"LINESTRING (135.1965299 35.5815612, 135.1965131 35.5814576, 135.1965025 35.5814031)",
71229116,unclassified,False,True,17.141,,,,"LINESTRING (135.2009889 35.5793955, 135.2008252 35.5794732)",
