osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,tunnel
107385588,unclassified,False,False,35.907,"LINESTRING (139.4630377 37.6770307, 139.4629048 37.6769329, 139.4627536 37.6767994)",,,,,
107389499,unclassified,False,True,97.891,"LINESTRING (139.4630377 37.6770307, 139.4632315 37.6771333, 139.4635025 37.6773817, 139.4635659 37.6775143, 139.4636099 37.6775704, 139.4637333 37.6776969)",,,,,
107390263,unclassified,False,False,101.46600000000001,"LINESTRING (139.4630377 37.6770307, 139.462764 37.6772524, 139.4626205 37.6773416, 139.4624803 37.6773902, 139.4624551 37.6774183, 139.4623744 37.6775848, 139.4623151 37.6776998)",,,,,
107390457,unclassified,False,False,19.331,"LINESTRING (139.4621802 37.6735476, 139.462343 37.6736643)",,,,,
107388141,trunk,False,False,253.48,"LINESTRING (139.4621802 37.6735476, 139.4613786 37.6738188, 139.459535 37.6744493)",2,49,津川バイパス,,
107388141,trunk,False,True,166.697,"LINESTRING (139.4621802 37.6735476, 139.463065 37.673216, 139.463357 37.673098, 139.463725 37.672895, 139.4638303 37.6728236)",2,49,津川バイパス,,
107390457,unclassified,False,True,168.01,"LINESTRING (139.4621802 37.6735476, 139.461174 37.672873, 139.4607354 37.6725603)",,,,,
736945474,unclassified,False,True,33.766,"LINESTRING (139.4600603 37.6716351, 139.4597724 37.6718358)",,,,,
107390061,primary,False,False,530.1349999999999,"LINESTRING (139.4569225 37.6762878, 139.456463 37.67596, 139.456408 37.67591, 139.456378 37.675858, 139.456335 37.675746, 139.456332 37.675701, 139.456349 37.675639, 139.456427 37.675481, 139.456796 37.674901, 139.456916 37.674653, 139.457136 37.674055, 139.457157 37.673937, 139.457171 37.67391, 139.457228 37.6736, 139.457221 37.673285, 139.457178 37.67311, 139.4571 37.672947, 139.457015 37.672857, 139.456852 37.67276, 139.456696 37.672705, 139.456392 37.672637, 139.456045 37.67258, 139.455853 37.672564)",,89,津川インター線,,
"[107389005, 436655630, 107389726]",trunk,False,False,108.252,"LINESTRING (139.4569225 37.6762878, 139.4571709 37.6764738, 139.457763 37.6769064, 139.4578221 37.6769517)",2,459,国道459号,yes,
"[986130304, 986130305, 107388141]",trunk,False,True,308.972,"LINESTRING (139.4569225 37.6762878, 139.4578632 37.6755634, 139.4580493 37.6754088, 139.4588297 37.6748106, 139.4591238 37.6746336, 139.459535 37.6744493)",2,49,津川バイパス,yes,
107388413,primary,False,False,67.6,"LINESTRING (139.4635858 37.675456, 139.4631465 37.6759547)",,14,新発田津川線,,
107388413,primary,False,True,106.244,"LINESTRING (139.4635858 37.675456, 139.4637617 37.6752505, 139.4641949 37.6747442, 139.464266 37.6746667)",,14,新発田津川線,,
107390457,unclassified,False,True,231.22700000000003,"LINESTRING (139.4635858 37.675456, 139.4632995 37.6752396, 139.4632076 37.6751119, 139.4630103 37.674623, 139.462655 37.673982, 139.462535 37.67382, 139.462464 37.673751, 139.462343 37.6736643)",,,,,
107390398,unclassified,False,False,10.734,"LINESTRING (139.4563143 37.679477, 139.4564065 37.6794138)",,,,,
107388188,tertiary,False,True,30.989,"LINESTRING (139.4557445 37.6729256, 139.4555413 37.6731532)",,,,,
107388188,tertiary,False,False,41.468999999999994,"LINESTRING (139.4557445 37.6729256, 139.455768 37.672879, 139.455804 37.672767, 139.455825 37.672642, 139.455853 37.672564)",,,,,
382594711,residential,False,True,65.419,"LINESTRING (139.4557445 37.6729256, 139.4555928 37.6728569, 139.4554687 37.6727147, 139.455378 37.6726488, 139.4552836 37.672662, 139.4552028 37.6727438)",,,,,
107388503,trunk,False,False,68.486,"LINESTRING (139.459531 37.67846, 139.4598815 37.6790099)",2,459,国道459号,,
107388413,primary,False,True,246.32500000000002,"LINESTRING (139.459531 37.67846, 139.4611212 37.677599, 139.4618423 37.6772106)",,14,新発田津川線,,
