osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed
41322332,unclassified,False,False,28.755,"LINESTRING (140.2185061 36.0296865, 140.2183855 36.029926)",,,,
199497660,residential,False,True,235.50900000000001,"LINESTRING (140.2185061 36.0296865, 140.218204 36.029586, 140.217733 36.029404, 140.217358 36.029259, 140.217171 36.029202, 140.2168626 36.0291914, 140.2160277 36.0293024)",,,,
41322332,unclassified,False,False,75.601,"LINESTRING (140.2178016 36.0313441, 140.2178554 36.0320226)",,,,
41322332,unclassified,False,True,60.099,"LINESTRING (140.2178016 36.0313441, 140.2177913 36.0312402, 140.2178004 36.0311257, 140.2178348 36.0310389, 140.2179387 36.0308244)",,,,
47415333,tertiary,False,True,75.103,"LINESTRING (140.2178016 36.0313441, 140.217669 36.0312797, 140.217258 36.0311697, 140.2170223 36.0311084)",2,,,
199499504,unclassified,False,False,106.225,"LINESTRING (140.2178016 36.0313441, 140.2186853 36.0317596, 140.2188228 36.0318243)",,,,
256318998,unclassified,False,True,81.387,"LINESTRING (140.2178016 36.0313441, 140.217661 36.0314012, 140.2169134 36.0313897)",,,,
296323161,unclassified,False,True,15.461,"LINESTRING (140.2145056 36.0267164, 140.2143404 36.0267549)",,,,
790709599,primary,False,False,47.928000000000004,"LINESTRING (140.2145056 36.0267164, 140.2145174 36.0268034, 140.2145371 36.0268924, 140.2145735 36.0270053, 140.2146328 36.027133)",2,34,竜ヶ崎阿見線,40
790709599,primary,False,True,20.579,"LINESTRING (140.2145056 36.0267164, 140.2145094 36.0266301, 140.2145115 36.0265314)",2,34,竜ヶ崎阿見線,40
790709599,primary,False,True,254.19199999999998,"LINESTRING (140.2159196 36.0296987, 140.2158849 36.0296108, 140.2157308 36.029298, 140.2148939 36.0276575, 140.2148549 36.0275814)",2,34,竜ヶ崎阿見線,40
"[41324128, 1245598654]",tertiary,False,True,50.084,"LINESTRING (140.2159196 36.0296987, 140.2159834 36.0296802, 140.2160165 36.0296617, 140.2160308 36.0296386, 140.2160399 36.0296055, 140.2160403 36.0295591, 140.2160396 36.0295133, 140.2160277 36.0293024)",2,,,
"[1268102808, 1245598657]",primary,False,False,131.50900000000001,"LINESTRING (140.2159196 36.0296987, 140.2159449 36.0298025, 140.2159471 36.0298707, 140.2159403 36.0299395, 140.215749 36.0305109, 140.2156756 36.0307299, 140.2156353 36.0308462)",2,34,竜ヶ崎阿見線,40
199498833,unclassified,False,False,68.15299999999999,"LINESTRING (140.215212 36.0327013, 140.2153011 36.0327182, 140.2153761 36.0326841, 140.2154485 36.0326415, 140.215521 36.0325988, 140.2156895 36.0325161, 140.2158765 36.0324501)",,,,
1245598655,tertiary,False,False,174.92200000000003,"LINESTRING (140.215212 36.0327013, 140.2151717 36.0327745, 140.2151195 36.0328369, 140.215073 36.0328808, 140.2149824 36.0329573, 140.214909 36.0330094, 140.2148271 36.0330616, 140.2141473 36.0334183, 140.213692 36.0336505)",2,,,40
1245598655,tertiary,False,True,78.792,"LINESTRING (140.215212 36.0327013, 140.2152504 36.032587, 140.2152563 36.0325626, 140.2153552 36.032003)",2,,,40
43944739,tertiary,False,False,81.795,"LINESTRING (140.2125239 36.0342332, 140.2126102 36.034345, 140.2126535 36.0344109, 140.2129645 36.0348765)",2,,,
47361275,tertiary,False,False,90.487,"LINESTRING (140.2125239 36.0342332, 140.2123797 36.0342362, 140.2122324 36.0342392, 140.2121089 36.0342406, 140.2115177 36.0342422)",2,,,40
97115377,tertiary,False,True,318.803,"LINESTRING (140.2125239 36.0342332, 140.2123331 36.0340735, 140.2122546 36.0340056, 140.211162 36.0330518, 140.21014 36.0321115)",2,,,
1245598655,tertiary,False,True,123.416,"LINESTRING (140.2125239 36.0342332, 140.212641 36.034175, 140.2127624 36.0341113, 140.213692 36.0336505)",2,,,40
390160062,unclassified,False,False,296.828,"LINESTRING (140.2085368 36.0264474, 140.2095645 36.027422, 140.2095808 36.0274533, 140.2095795 36.0274751, 140.2095579 36.0275039, 140.2083819 36.0283123, 140.2083572 36.0283591)",,,,
199498586,residential,False,False,282.361,"LINESTRING (140.2093425 36.0293237, 140.211387 36.031251)",,,,
97115374,unclassified,False,True,149.09099999999998,"LINESTRING (140.2093425 36.0293237, 140.208147 36.0301496, 140.2080819 36.0301946)",,,,
313303037,unclassified,False,False,302.116,"LINESTRING (140.2093425 36.0293237, 140.210626 36.02843, 140.2119098 36.0275714)",,,,
313303038,unclassified,False,True,139.808,"LINESTRING (140.2093425 36.0293237, 140.2083725 36.0284132, 140.2083572 36.0283591)",,,,
"[1245598656, 1245598655]",tertiary,False,False,131.264,"LINESTRING (140.2156353 36.0308462, 140.2155783 36.0310094, 140.2155599 36.0310624, 140.2155076 36.0312325, 140.2154665 36.031389, 140.2154382 36.0315282, 140.2153552 36.032003)",2,,,40
"[1268102808, 1245598657]",primary,False,True,131.509,"LINESTRING (140.2156353 36.0308462, 140.2156756 36.0307299, 140.215749 36.0305109, 140.2159403 36.0299395, 140.2159471 36.0298707, 140.2159449 36.0298025, 140.2159196 36.0296987)",2,34,竜ヶ崎阿見線,40
"[1245598658, 47415333]",tertiary,False,False,50.372,"LINESTRING (140.2156353 36.0308462, 140.215752 36.0308682, 140.2158116 36.0308794, 140.2160341 36.0309199, 140.2161815 36.0309467)",2,,,
41324128,tertiary,False,True,92.815,"LINESTRING (140.2160277 36.0293024, 140.215951 36.02847)",2,,,
"[41324128, 1245598654]",tertiary,False,False,50.084,"LINESTRING (140.2160277 36.0293024, 140.2160396 36.0295133, 140.2160403 36.0295591, 140.2160399 36.0296055, 140.2160308 36.0296386, 140.2160165 36.0296617, 140.2159834 36.0296802, 140.2159196 36.0296987)",2,,,
199497660,residential,False,False,235.509,"LINESTRING (140.2160277 36.0293024, 140.2168626 36.0291914, 140.217171 36.029202, 140.217358 36.029259, 140.217733 36.029404, 140.218204 36.029586, 140.2185061 36.0296865)",,,,
47361275,tertiary,False,False,22.443,"LINESTRING (140.2099415 36.0343747, 140.2097043 36.0344375)",2,,,40
47361275,tertiary,False,True,130.10500000000002,"LINESTRING (140.2099415 36.0343747, 140.2101945 36.0343192, 140.2104525 36.0342828, 140.2106692 36.0342661, 140.2108806 36.0342579, 140.2109693 36.0342549, 140.2113739 36.0342461)",2,,,40
47361275,tertiary,False,False,22.927,"LINESTRING (140.2097043 36.0344375, 140.2094825 36.0345392)",2,,,40
