osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge
186527622,unclassified,False,True,45.643,"LINESTRING (143.7727767 44.0133189, 143.7726872 44.0137243)",,,,
186527622,unclassified,False,False,45.643,"LINESTRING (143.7726872 44.0137243, 143.7727767 44.0133189)",,,,
186527775,unclassified,False,False,186.776,"LINESTRING (143.7726872 44.0137243, 143.774999 44.0139636)",,,,
186527622,unclassified,False,True,140.372,"LINESTRING (143.7726872 44.0137243, 143.7725169 44.0146298, 143.7724519 44.0149753)",,,,
186527775,unclassified,False,True,186.776,"LINESTRING (143.774999 44.0139636, 143.7726872 44.0137243)",,,,
186527768,unclassified,False,False,263.097,"LINESTRING (143.774999 44.0139636, 143.7756369 44.0140164, 143.7757294 44.0140414, 143.7760982 44.014297, 143.7761881 44.0143838, 143.7762177 44.0144455, 143.776085 44.014835, 143.7758597 44.0157105)",,,,
186527775,unclassified,False,False,138.60199999999998,"LINESTRING (143.774999 44.0139636, 143.7749463 44.0143201, 143.774906 44.0145934, 143.7748095 44.0152026)",,,,
186527669,unclassified,False,False,190.216,"LINESTRING (143.7724519 44.0149753, 143.7748095 44.0152026)",,,,
186527622,unclassified,False,False,140.372,"LINESTRING (143.7724519 44.0149753, 143.7725169 44.0146298, 143.7726872 44.0137243)",,,,
186527622,unclassified,False,True,145.37099999999998,"LINESTRING (143.7724519 44.0149753, 143.7724283 44.0151022, 143.7723915 44.0153001, 143.7722267 44.0161849, 143.7722107 44.0162711)",,,,
186527732,unclassified,False,False,98.057,"LINESTRING (143.7688825 44.015123, 143.7685393 44.0159696)",,,,
657110645,primary,False,False,5.355,"LINESTRING (143.7688825 44.015123, 143.7689429 44.0151438)",2,103,留辺蘂浜佐呂間線,
657110645,primary,False,True,5.355,"LINESTRING (143.7689429 44.0151438, 143.7688825 44.015123)",2,103,留辺蘂浜佐呂間線,
657110645,primary,False,False,210.153,"LINESTRING (143.7689429 44.0151438, 143.7698175 44.0154442, 143.7702481 44.0155958, 143.7704827 44.0156765, 143.771312 44.0159618)",2,103,留辺蘂浜佐呂間線,
186527669,unclassified,False,True,190.216,"LINESTRING (143.7748095 44.0152026, 143.7724519 44.0149753)",,,,
186527775,unclassified,False,False,44.166,"LINESTRING (143.7748095 44.0152026, 143.7747465 44.0155972)",,,,
186527775,unclassified,False,True,138.602,"LINESTRING (143.7748095 44.0152026, 143.774906 44.0145934, 143.7749463 44.0143201, 143.774999 44.0139636)",,,,
186527776,unclassified,False,False,45.272,"LINESTRING (143.7769717 44.0154866, 143.7769339 44.0156912, 143.7768226 44.0158753)",,,,
186527752,unclassified,False,False,89.905,"LINESTRING (143.7747465 44.0155972, 143.7758597 44.0157105)",,,,
186527775,unclassified,False,False,44.284,"LINESTRING (143.7747465 44.0155972, 143.7746769 44.0159923)",,,,
186527775,unclassified,False,True,44.166,"LINESTRING (143.7747465 44.0155972, 143.7748095 44.0152026)",,,,
186527752,unclassified,False,True,89.905,"LINESTRING (143.7758597 44.0157105, 143.7747465 44.0155972)",,,,
186527768,unclassified,False,False,44.347,"LINESTRING (143.7758597 44.0157105, 143.7757764 44.0161048)",,,,
186527752,unclassified,False,False,80.95,"LINESTRING (143.7758597 44.0157105, 143.7766861 44.0157932, 143.7768226 44.0158753)",,,,
186527768,unclassified,False,True,263.097,"LINESTRING (143.7758597 44.0157105, 143.776085 44.014835, 143.7762177 44.0144455, 143.7761881 44.0143838, 143.7760982 44.014297, 143.7757294 44.0140414, 143.7756369 44.0140164, 143.774999 44.0139636)",,,,
186527776,unclassified,False,False,138.189,"LINESTRING (143.7768226 44.0158753, 143.776091 44.0170012)",,,,
186527634,unclassified,False,True,249.9,"LINESTRING (143.7768226 44.0158753, 143.7786462 44.0164224, 143.7790063 44.0165304, 143.7790706 44.0165627, 143.7790779 44.0166177, 143.7790048 44.0170487)",,,,
