osmid,highway,oneway,reversed,length,geometry,tunnel,bridge,lanes,ref,name
113233362,residential,False,True,106.247,"LINESTRING (136.7438559 35.0663756, 136.7439483 35.0673281)",,,,,
113233041,residential,False,True,280.096,"LINESTRING (136.7438559 35.0663756, 136.743451 35.0662891, 136.7421168 35.0663734, 136.7421235 35.0665544, 136.7421256 35.0667062, 136.7421405 35.0668719, 136.7421618 35.067022, 136.7421895 35.0671249, 136.7422258 35.0672191, 136.7422961 35.0673743, 136.7423223 35.0674318)",,,,,
"[113233362, 113232154, 113232972]",residential,False,False,130.659,"LINESTRING (136.7438559 35.0663756, 136.7438535 35.0663507, 136.743828 35.0661444, 136.7437456 35.0652041)",yes,,,,
113232438,residential,False,True,115.414,"LINESTRING (136.7400882 35.0675456, 136.739985 35.0665111)",,,,,
113233428,tertiary,False,True,207.722,"LINESTRING (136.7400882 35.0675456, 136.7378141 35.0677048)",,,,,
113233608,residential,False,False,79.396,"LINESTRING (136.7400882 35.0675456, 136.7401488 35.0682579)",,,,,
"[907734360, 371062449, 113233428]",tertiary,False,False,54.747,"LINESTRING (136.7400882 35.0675456, 136.740107 35.0675443, 136.7401455 35.0675419, 136.7406871 35.0674995)",,yes,,,
113231984,residential,False,True,98.102,"LINESTRING (136.7406871 35.0674995, 136.7405526 35.0677789, 136.7401488 35.0682579)",,,,,
907734360,tertiary,False,False,66.989,"LINESTRING (136.7406871 35.0674995, 136.7410263 35.0674808, 136.7414216 35.0674604)",,,,,
"[907734360, 371062449, 113233428]",tertiary,False,True,54.747,"LINESTRING (136.7406871 35.0674995, 136.7401455 35.0675419, 136.740107 35.0675443, 136.7400882 35.0675456)",,yes,,,
113232651,unclassified,False,True,98.681,"LINESTRING (136.7435663 35.0632537, 136.7436577 35.064138)",,,,,
"[371062461, 113233494]",unclassified,False,False,114.90899999999999,"LINESTRING (136.7435663 35.0632537, 136.7436171 35.0632496, 136.74439 35.0631875, 136.7448197 35.0631328)",,yes,,,
113233531,unclassified,False,False,151.53099999999998,"LINESTRING (136.7435663 35.0632537, 136.7422608 35.0634926, 136.7420025 35.0635495, 136.7419457 35.0635645)",,,,,
113233462,residential,False,False,38.948,"LINESTRING (136.7412979 35.0660739, 136.7413297 35.0664232)",,,,,
113233183,residential,False,True,132.577,"LINESTRING (136.7412979 35.0660739, 136.7406508 35.0661152, 136.7405649 35.066026, 136.7405285 35.066009, 136.7399203 35.0658844)",,,,,
"[113233680, 113233323, 113232701]",residential,False,False,79.102,"LINESTRING (136.7412979 35.0660739, 136.7412676 35.0657418, 136.7412445 35.0655237, 136.741232 35.0653646)",yes,,,,
113232429,residential,False,True,156.413,"LINESTRING (136.7377106 35.0666548, 136.7359973 35.0667653)",,,,,
113232644,residential,False,True,207.612,"LINESTRING (136.7377106 35.0666548, 136.739985 35.0665111)",,,,,
113232843,residential,False,True,117.134,"LINESTRING (136.7377106 35.0666548, 136.7378141 35.0677048)",,,,,
113233310,residential,False,True,82.29,"LINESTRING (136.7377106 35.0666548, 136.7376209 35.0659184)",,,,,
113232313,residential,False,False,115.634,"LINESTRING (136.7414216 35.0674604, 136.7413297 35.0664232)",,,,,
370809826,residential,False,True,166.362,"LINESTRING (136.7414216 35.0674604, 136.7415772 35.0689511)",,,,,
907734360,tertiary,False,False,50.93,"LINESTRING (136.7414216 35.0674604, 136.7419783 35.0674138)",,,,,
907734360,tertiary,False,True,66.989,"LINESTRING (136.7414216 35.0674604, 136.7410263 35.0674808, 136.7406871 35.0674995)",,,,,
113233033,unclassified,False,False,11.75,"LINESTRING (136.7354969 35.0706853, 136.7353989 35.0707541)",,,,,
113233476,unclassified,False,False,112.677,"LINESTRING (136.7354969 35.0706853, 136.7364212 35.0700111)",,,,,
113232998,unclassified,False,True,221.374,"LINESTRING (136.738112 35.0713872, 136.7364653 35.0699839, 136.7364212 35.0700111)",,,,,
370809789,residential,False,False,118.91,"LINESTRING (136.738112 35.0713872, 136.7385681 35.0711799, 136.7388456 35.07103, 136.7391847 35.0707849)",,,,,
113233608,residential,False,True,79.396,"LINESTRING (136.7401488 35.0682579, 136.7400882 35.0675456)",,,,,
113231984,residential,False,False,98.102,"LINESTRING (136.7401488 35.0682579, 136.7405526 35.0677789, 136.7406871 35.0674995)",,,,,
113233673,residential,False,True,46.436,"LINESTRING (136.7401488 35.0682579, 136.7400484 35.0683951, 136.740005 35.0685921, 136.7399826 35.0686466)",,,,,
"[370809803, 113233501, 370809830]",unclassified,False,True,146.34300000000002,"LINESTRING (136.7391408 35.0710517, 136.7395473 35.0707649, 136.7396203 35.0707308, 136.7403704 35.0702054)",,yes,,,
"[113233003, 371062452, 371062463]",unclassified,False,False,46.833,"LINESTRING (136.7461559 35.0650495, 136.7457211 35.0650774, 136.745672 35.0650805, 136.7456429 35.0650824)",,yes,,,
666462486,tertiary,False,False,94.78999999999999,"LINESTRING (136.7461559 35.0650495, 136.7461334 35.0648956, 136.7459697 35.0644817, 136.7458663 35.0642333)",,,2,,
"[370710648, 370710658, 113233651]",residential,False,False,43.938,"LINESTRING (136.7459415 35.0710447, 136.7462157 35.0707828, 136.7462435 35.0707694, 136.7462686 35.0707573)",,yes,,,
"[370710665, 370710653, 370710639]",residential,False,True,126.388,"LINESTRING (136.7459415 35.0710447, 136.745279 35.0705835, 136.7452475 35.0705759, 136.7451575 35.070613, 136.7451106 35.070608, 136.7450875 35.0705961, 136.7450598 35.0705608, 136.7450018 35.0704556, 136.7449816 35.0704192, 136.7449529 35.0703672)",,yes,,,
113233587,residential,False,False,118.54,"LINESTRING (136.741232 35.0653646, 136.7411273 35.064302)",,,,,
"[113233680, 113233323, 113232701]",residential,False,True,79.102,"LINESTRING (136.741232 35.0653646, 136.7412445 35.0655237, 136.7412676 35.0657418, 136.7412979 35.0660739)",yes,,,,
"[371062467, 113233199]",residential,False,False,176.538,"LINESTRING (136.741232 35.0653646, 136.7418572 35.0653247, 136.7419138 35.0645867, 136.7418991 35.064252)",,,,,
113232753,unclassified,False,True,35.695,"LINESTRING (136.7411631 35.0713608, 136.7409114 35.0711146)",,,,,
113233427,unclassified,False,True,81.892,"LINESTRING (136.7411631 35.0713608, 136.7418616 35.0708965)",,,,,
113231977,residential,False,False,67.768,"LINESTRING (136.7399826 35.0686466, 136.7400507 35.0692535)",,,,,
113233275,residential,False,True,189.194,"LINESTRING (136.7399826 35.0686466, 136.7379105 35.0687836)",,,,,
113233673,residential,False,False,46.436,"LINESTRING (136.7399826 35.0686466, 136.740005 35.0685921, 136.7400484 35.0683951, 136.7401488 35.0682579)",,,,,
113232309,unclassified,False,False,35.864,"LINESTRING (136.7408738 35.0707006, 136.7406217 35.0704527)",,,,,
113233625,unclassified,False,False,26.926,"LINESTRING (136.7408738 35.0707006, 136.7406497 35.0708587)",,,,,
113232342,unclassified,False,False,92.815,"LINESTRING (136.7408738 35.0707006, 136.7413318 35.0703774, 136.7415989 35.0706375)",,,,,
666462486,tertiary,False,True,12.322,"LINESTRING (136.744775 35.0630282, 136.7448197 35.0631328)",,,2,,
"[113232024, 370809797, 370809832]",unclassified,False,False,93.166,"LINESTRING (136.7369111 35.0690812, 136.7369009 35.0690997, 136.73684 35.0691699, 136.7366353 35.0694717, 136.7366115 35.0695209, 136.7364847 35.0696081, 136.7363077 35.0697428)",,yes,,,
113232024,unclassified,False,True,26.799,"LINESTRING (136.7369111 35.0690812, 136.7369178 35.0690474, 136.7369171 35.0689489, 136.7368914 35.0688427)",,,,,
370809788,residential,False,True,149.64299999999997,"LINESTRING (136.7369111 35.0690812, 136.736958 35.0696698, 136.7369624 35.0696949, 136.7369832 35.0697138, 136.7370128 35.0697263, 136.7370512 35.0697272, 136.737817 35.069569)",,,,,
113232843,residential,False,False,117.134,"LINESTRING (136.7378141 35.0677048, 136.7377106 35.0666548)",,,,,
113233346,residential,False,False,120.278,"LINESTRING (136.7378141 35.0677048, 136.7379105 35.0687836)",,,,,
113233428,tertiary,False,False,207.722,"LINESTRING (136.7378141 35.0677048, 136.7400882 35.0675456)",,,,,
113233428,tertiary,False,True,155.306,"LINESTRING (136.7378141 35.0677048, 136.7361125 35.0678102)",,,,,
666462486,tertiary,False,True,27.693,"LINESTRING (136.7457157 35.0640169, 136.7458663 35.0642333)",,,2,,
"[371062448, 371062444, 113232789]",unclassified,False,True,187.792,"LINESTRING (136.7457157 35.0640169, 136.7454137 35.0640324, 136.7453412 35.0640367, 136.7436577 35.064138)",,yes,,,
666462486,tertiary,False,False,128.90800000000002,"LINESTRING (136.7457157 35.0640169, 136.7454631 35.0636499, 136.7448197 35.0631328)",,,2,,
113233045,unclassified,False,True,17.168,"LINESTRING (136.7358843 35.0656522, 136.735697 35.0656339)",,,,,
113233410,tertiary,False,True,60.318,"LINESTRING (136.7358843 35.0656522, 136.7359459 35.0661923)",,,2,,
113232370,unclassified,False,False,183.445,"LINESTRING (136.7358843 35.0656522, 136.7362329 35.0656365, 136.7372818 35.0655386, 136.7377347 35.0655394, 136.7377839 35.0655667, 136.7378537 35.0656235)",,,,,
113233045,unclassified,False,False,17.168,"LINESTRING (136.735697 35.0656339, 136.7358843 35.0656522)",,,,,
113233444,unclassified,False,False,90.054,"LINESTRING (136.735697 35.0656339, 136.7354673 35.0652272, 136.7354581 35.0651483, 136.73545 35.0650781, 136.7354255 35.064867)",,,,,
113233476,unclassified,False,True,112.677,"LINESTRING (136.7364212 35.0700111, 136.7354969 35.0706853)",,,,,
370809832,unclassified,False,True,31.571,"LINESTRING (136.7364212 35.0700111, 136.7363077 35.0697428)",,,,,
113232998,unclassified,False,False,221.374,"LINESTRING (136.7364212 35.0700111, 136.7364653 35.0699839, 136.738112 35.0713872)",,,,,
113232152,unclassified,False,False,37.107,"LINESTRING (136.7409114 35.0711146, 136.7406497 35.0708587)",,,,,
113232753,unclassified,False,False,35.695,"LINESTRING (136.7409114 35.0711146, 136.7411631 35.0713608)",,,,,
113233552,unclassified,False,False,82.031,"LINESTRING (136.7409114 35.0711146, 136.7415989 35.0706375)",,,,,
198261738,residential,False,False,108.722,"LINESTRING (136.7373155 35.0632822, 136.7378715 35.0631101, 136.7384598 35.0630131)",,,,,
198261738,residential,False,True,83.894,"LINESTRING (136.7373155 35.0632822, 136.7369652 35.0634751, 136.7365551 35.0637086)",,,,,
370549289,unclassified,False,True,118.21200000000002,"LINESTRING (136.7462686 35.0707573, 136.7461847 35.0706379, 136.7461139 35.0705646, 136.7460109 35.0704728, 136.7457375 35.0702983, 136.7456918 35.0702555, 136.7454429 35.0699506)",,,,,
"[370710648, 370710658, 113233651]",residential,False,True,43.938,"LINESTRING (136.7462686 35.0707573, 136.7462435 35.0707694, 136.7462157 35.0707828, 136.7459415 35.0710447)",,yes,,,
113233428,tertiary,False,False,155.306,"LINESTRING (136.7361125 35.0678102, 136.7378141 35.0677048)",,,,,
113233428,tertiary,False,True,52.508,"LINESTRING (136.7361125 35.0678102, 136.7355373 35.0678469)",,,,,
113233482,unclassified,False,False,149.159,"LINESTRING (136.7361125 35.0678102, 136.7361744 35.0682567, 136.7361921 35.0683116, 136.7362138 35.0683398, 136.7362471 35.068361, 136.7366455 35.0685097, 136.7367248 35.0685455, 136.7367738 35.0685812, 136.7368098 35.0686234, 136.7368441 35.068691, 136.7368914 35.0688427)",,,,,
113233012,unclassified,False,False,35.602,"LINESTRING (136.7418616 35.0708965, 136.7421114 35.0711429)",,,,,
113233427,unclassified,False,False,81.892,"LINESTRING (136.7418616 35.0708965, 136.7411631 35.0713608)",,,,,
113233453,unclassified,False,True,37.43,"LINESTRING (136.7418616 35.0708965, 136.7415989 35.0706375)",,,,,
113232182,unclassified,False,False,192.96,"LINESTRING (136.739262 35.0647415, 136.7393212 35.0646604, 136.7394712 35.0645142, 136.7398645 35.064359, 136.7405128 35.0640718, 136.7410389 35.0638397)",,,,,
"[113233508, 113233693]",unclassified,False,"[False, True]",83.385,"LINESTRING (136.739262 35.0647415, 136.7389744 35.064946, 136.7384392 35.0649492)",yes,,,,
113233682,residential,False,True,180.083,"LINESTRING (136.739262 35.0647415, 136.7393748 35.0647049, 136.7402059 35.0643571, 136.7411273 35.064302)",,,,,
113233033,unclassified,False,True,11.75,"LINESTRING (136.7353989 35.0707541, 136.7354969 35.0706853)",,,,,
113232920,unclassified,False,True,82.83,"LINESTRING (136.7418025 35.0692019, 136.7425173 35.0687408)",,,,,
113233473,unclassified,False,True,171.574,"LINESTRING (136.7418025 35.0692019, 136.7403704 35.0702054)",,,,,
"[113233384, 113232208, 113233613]","['unclassified', 'residential']",False,False,27.683999999999997,"LINESTRING (136.7418025 35.0692019, 136.7417886 35.0691859, 136.7416313 35.0690263, 136.7416076 35.0690117)",,yes,,,
113233191,tertiary,False,True,33.713,"LINESTRING (136.7384392 35.0649492, 136.7386657 35.0647093)",,,2,,
113233320,tertiary,False,True,92.563,"LINESTRING (136.7384392 35.0649492, 136.7382686 35.0650786, 136.7378537 35.0656235)",,,2,,
"[113233508, 113233693]",unclassified,False,"[False, True]",83.385,"LINESTRING (136.7384392 35.0649492, 136.7389744 35.064946, 136.739262 35.0647415)",yes,,,,
113233183,residential,False,False,132.577,"LINESTRING (136.7399203 35.0658844, 136.7405285 35.066009, 136.7405649 35.066026, 136.7406508 35.0661152, 136.7412979 35.0660739)",,,,,
"[113233456, 371062446, 371062455]",residential,False,False,69.934,"LINESTRING (136.7399203 35.0658844, 136.7399208 35.0658893, 136.7399244 35.0659237, 136.739985 35.0665111)",,yes,,,
113233484,residential,False,True,194.339,"LINESTRING (136.7399203 35.0658844, 136.7396042 35.0658246, 136.7394232 35.0657963, 136.7378032 35.0656765)",,,,,
113232438,residential,False,False,115.414,"LINESTRING (136.739985 35.0665111, 136.7400882 35.0675456)",,,,,
113232644,residential,False,False,207.612,"LINESTRING (136.739985 35.0665111, 136.7377106 35.0666548)",,,,,
"[113232193, 371062443, 371062453]",residential,False,False,122.773,"LINESTRING (136.739985 35.0665111, 136.7400002 35.0665101, 136.7400436 35.0665073, 136.7413297 35.0664232)",,yes,,,
"[113233456, 371062446, 371062455]",residential,False,True,69.934,"LINESTRING (136.739985 35.0665111, 136.7399244 35.0659237, 136.7399208 35.0658893, 136.7399203 35.0658844)",,yes,,,
113232313,residential,False,True,115.634,"LINESTRING (136.7413297 35.0664232, 136.7414216 35.0674604)",,,,,
113233462,residential,False,True,38.948,"LINESTRING (136.7413297 35.0664232, 136.7412979 35.0660739)",,,,,
"[113232193, 371062443, 371062453]",residential,False,True,122.77300000000001,"LINESTRING (136.7413297 35.0664232, 136.7400436 35.0665073, 136.7400002 35.0665101, 136.739985 35.0665111)",,yes,,,
906569455,residential,False,False,159.62699999999998,"LINESTRING (136.7413297 35.0664232, 136.7417866 35.0663943, 136.7418016 35.0665422, 136.7418208 35.0666399, 136.74184 35.0667254, 136.7418677 35.0668161, 136.7419231 35.0669923, 136.7419849 35.0671476, 136.7420403 35.0672836, 136.7420469 35.0672979, 136.7419783 35.0674138)",,,,,
113233683,tertiary,False,False,7.474,"LINESTRING (136.7378032 35.0656765, 136.7378537 35.0656235)",,,,,
113233484,residential,False,False,194.339,"LINESTRING (136.7378032 35.0656765, 136.7394232 35.0657963, 136.7396042 35.0658246, 136.7399203 35.0658844)",,,,,
"[371062456, 113233042, 371062447]",tertiary,False,True,31.602999999999998,"LINESTRING (136.7378032 35.0656765, 136.737783 35.0657033, 136.7377575 35.0657371, 136.7376209 35.0659184)",,yes,,,
113233310,residential,False,False,82.29,"LINESTRING (136.7376209 35.0659184, 136.7377106 35.0666548)",,,,,
"[371062456, 113233042, 371062447]",tertiary,False,False,31.602999999999998,"LINESTRING (136.7376209 35.0659184, 136.7377575 35.0657371, 136.737783 35.0657033, 136.7378032 35.0656765)",,yes,,,
113233150,tertiary,False,True,159.106,"LINESTRING (136.7376209 35.0659184, 136.7374926 35.0660017, 136.7374048 35.0660523, 136.737293 35.0660953, 136.7371995 35.066114, 136.7369271 35.0661329, 136.7359459 35.0661923)",,,2,,
113233455,secondary,False,False,108.67699999999999,"LINESTRING (136.7440639 35.0710184, 136.7444901 35.0707343, 136.7449529 35.0703672)",,,2,108,木曽岬弥富停車場線
113232920,unclassified,False,False,82.83,"LINESTRING (136.7425173 35.0687408, 136.7418025 35.0692019)",,,,,
113232920,unclassified,False,True,125.005,"LINESTRING (136.7425173 35.0687408, 136.7436014 35.0680505)",,,,,
"[370710667, 370710660, 370710655]",residential,False,False,28.060000000000002,"LINESTRING (136.7425173 35.0687408, 136.7425012 35.0687242, 136.742351 35.0685688, 136.742326 35.0685429)",,yes,,,
113232010,tertiary,False,True,125.58399999999999,"LINESTRING (136.7411062 35.0630131, 136.7408734 35.063057, 136.739754 35.0632375)",,,2,,
113233663,tertiary,False,False,72.205,"LINESTRING (136.7411062 35.0630131, 136.7413427 35.0629504, 136.7418355 35.0627604)",,,2,,
"[371294374, 371294366, 113232628]",unclassified,False,True,79.065,"LINESTRING (136.7411062 35.0630131, 136.7412874 35.0634239, 136.7413117 35.0634789, 136.7414012 35.0636819)",,yes,,,
113233299,tertiary,False,True,63.886,"LINESTRING (136.7359459 35.0661923, 136.7359973 35.0667653)",,,2,,
113233410,tertiary,False,False,60.318,"LINESTRING (136.7359459 35.0661923, 136.7358843 35.0656522)",,,2,,
113233150,tertiary,False,False,159.106,"LINESTRING (136.7359459 35.0661923, 136.7369271 35.0661329, 136.7371995 35.066114, 136.737293 35.0660953, 136.7374048 35.0660523, 136.7374926 35.0660017, 136.7376209 35.0659184)",,,2,,
113232875,unclassified,False,False,37.352,"LINESTRING (136.7410389 35.0638397, 136.7414012 35.0636819)",,,,,
113232182,unclassified,False,True,192.95999999999998,"LINESTRING (136.7410389 35.0638397, 136.7405128 35.0640718, 136.7398645 35.064359, 136.7394712 35.0645142, 136.7393212 35.0646604, 136.739262 35.0647415)",,,,,
113232677,residential,False,True,52.606,"LINESTRING (136.7410389 35.0638397, 136.7411 35.0639589, 136.7411273 35.064302)",,,,,
113233455,secondary,False,False,25.708,"LINESTRING (136.7456321 35.0697885, 136.7458188 35.069615)",,,2,108,木曽岬弥富停車場線
113233455,secondary,False,True,20.374,"LINESTRING (136.7456321 35.0697885, 136.7454762 35.06992)",,,2,108,木曽岬弥富停車場線
113232152,unclassified,False,True,37.107,"LINESTRING (136.7406497 35.0708587, 136.7409114 35.0711146)",,,,,
113232343,unclassified,False,False,59.872,"LINESTRING (136.7406497 35.0708587, 136.7401331 35.0711921)",,,,,
113233625,unclassified,False,True,26.926,"LINESTRING (136.7406497 35.0708587, 136.7408738 35.0707006)",,,,,
370809832,unclassified,False,False,31.571,"LINESTRING (136.7363077 35.0697428, 136.7364212 35.0700111)",,,,,
"[370809832, 113232024, 370809797]",unclassified,False,True,93.16600000000003,"LINESTRING (136.7363077 35.0697428, 136.7364847 35.0696081, 136.7366115 35.0695209, 136.7366353 35.0694717, 136.73684 35.0691699, 136.7369009 35.0690997, 136.7369111 35.0690812)",,yes,,,
113233692,unclassified,False,False,92.688,"LINESTRING (136.7381205 35.0634775, 136.7377346 35.0642489)",,,,,
"[113232976, 113232601, 113232955]",tertiary,False,"[False, True]",137.33,"LINESTRING (136.7381205 35.0634775, 136.7378818 35.0635706, 136.7376701 35.0636765, 136.7374491 35.063782, 136.7372895 35.0638716, 136.7371723 35.0639579, 136.7369551 35.0641427, 136.7369032 35.0641882)",yes,,2,,
113233067,tertiary,False,False,151.531,"LINESTRING (136.7381205 35.0634775, 136.7382426 35.0634331, 136.7384194 35.063397, 136.738646 35.0633628, 136.7389528 35.0633343, 136.739754 35.0632375)",,,2,,
113232875,unclassified,False,True,37.352,"LINESTRING (136.7414012 35.0636819, 136.7410389 35.0638397)",,,,,
"[371294366, 113232628, 371294374]",unclassified,False,False,79.065,"LINESTRING (136.7414012 35.0636819, 136.7413117 35.0634789, 136.7412874 35.0634239, 136.7411062 35.0630131)",,yes,,,
113233531,unclassified,False,True,51.252,"LINESTRING (136.7414012 35.0636819, 136.7418542 35.0635821, 136.7419457 35.0635645)",,,,,
113232429,residential,False,False,156.413,"LINESTRING (136.7359973 35.0667653, 136.7377106 35.0666548)",,,,,
113233299,tertiary,False,False,63.886,"LINESTRING (136.7359973 35.0667653, 136.7359459 35.0661923)",,,2,,
"[113232073, 113233211]",tertiary,False,True,144.866,"LINESTRING (136.7359973 35.0667653, 136.7360485 35.0674201, 136.736031 35.0675084, 136.7360032 35.067579, 136.7359699 35.0676306, 136.7358972 35.0676994, 136.7358233 35.0677496, 136.7357354 35.0677938, 136.7356562 35.0678175, 136.7355373 35.0678469)",,,2,,
113233453,unclassified,False,False,37.43,"LINESTRING (136.7415989 35.0706375, 136.7418616 35.0708965)",,,,,
113233552,unclassified,False,True,82.031,"LINESTRING (136.7415989 35.0706375, 136.7409114 35.0711146)",,,,,
113232342,unclassified,False,True,92.815,"LINESTRING (136.7415989 35.0706375, 136.7413318 35.0703774, 136.7408738 35.0707006)",,,,,
113233428,tertiary,False,False,52.508,"LINESTRING (136.7355373 35.0678469, 136.7361125 35.0678102)",,,,,
"[113232073, 113233211]",tertiary,False,False,144.86599999999999,"LINESTRING (136.7355373 35.0678469, 136.7356562 35.0678175, 136.7357354 35.0677938, 136.7358233 35.0677496, 136.7358972 35.0676994, 136.7359699 35.0676306, 136.7360032 35.067579, 136.736031 35.0675084, 136.7360485 35.0674201, 136.7359973 35.0667653)",,,2,,
113233587,residential,False,True,118.54,"LINESTRING (136.7411273 35.064302, 136.741232 35.0653646)",,,,,
666462488,residential,False,True,70.464,"LINESTRING (136.7411273 35.064302, 136.7418991 35.064252)",,,,,
113232677,residential,False,False,52.606,"LINESTRING (136.7411273 35.064302, 136.7411 35.0639589, 136.7410389 35.0638397)",,,,,
113233682,residential,False,False,180.083,"LINESTRING (136.7411273 35.064302, 136.7402059 35.0643571, 136.7393748 35.0647049, 136.739262 35.0647415)",,,,,
113233362,residential,False,False,106.247,"LINESTRING (136.7439483 35.0673281, 136.7438559 35.0663756)",,,,,
113233362,residential,False,True,148.432,"LINESTRING (136.7439483 35.0673281, 136.7423223 35.0674318)",,,,,
371062451,residential,False,False,17.555,"LINESTRING (136.7439483 35.0673281, 136.7439674 35.0674852)",,,,,
113233455,secondary,False,True,25.708,"LINESTRING (136.7458188 35.069615, 136.7456321 35.0697885)",,,2,108,木曽岬弥富停車場線
666462486,tertiary,False,False,12.322,"LINESTRING (136.7448197 35.0631328, 136.744775 35.0630282)",,,2,,
"[371062461, 113233494]",unclassified,False,True,114.909,"LINESTRING (136.7448197 35.0631328, 136.74439 35.0631875, 136.7436171 35.0632496, 136.7435663 35.0632537)",,yes,,,
666462486,tertiary,False,True,128.90800000000002,"LINESTRING (136.7448197 35.0631328, 136.7454631 35.0636499, 136.7457157 35.0640169)",,,2,,
113233618,residential,False,True,83.762,"LINESTRING (136.7379837 35.0695345, 136.7379105 35.0687836)",,,,,
370809788,residential,False,False,15.649,"LINESTRING (136.7379837 35.0695345, 136.737817 35.069569)",,,,,
370809788,residential,False,True,128.642,"LINESTRING (136.7379837 35.0695345, 136.738551 35.0694597, 136.7393802 35.0693556)",,,,,
113233455,secondary,False,False,20.374,"LINESTRING (136.7454762 35.06992, 136.7456321 35.0697885)",,,2,108,木曽岬弥富停車場線
113233455,secondary,False,True,4.557,"LINESTRING (136.7454762 35.06992, 136.7454429 35.0699506)",,,2,108,木曽岬弥富停車場線
113232920,unclassified,False,False,268.937,"LINESTRING (136.7454762 35.06992, 136.744634 35.069085, 136.744285 35.068735, 136.744169 35.068622, 136.7436014 35.0680505)",,,,,
371062459,secondary,False,True,89.973,"LINESTRING (136.7418355 35.0627604, 136.7419457 35.0635645)",,,2,108,木曽岬弥富停車場線
113233663,tertiary,False,True,72.205,"LINESTRING (136.7418355 35.0627604, 136.7413427 35.0629504, 136.7411062 35.0630131)",,,2,,
113232920,unclassified,False,False,125.005,"LINESTRING (136.7436014 35.0680505, 136.7425173 35.0687408)",,,,,
370809831,residential,False,False,194.979,"LINESTRING (136.7436014 35.0680505, 136.7452912 35.0669726)",,,,,
113232920,unclassified,False,True,268.937,"LINESTRING (136.7436014 35.0680505, 136.744169 35.068622, 136.744285 35.068735, 136.744634 35.069085, 136.7454762 35.06992)",,,,,
113233012,unclassified,False,True,35.602,"LINESTRING (136.7421114 35.0711429, 136.7418616 35.0708965)",,,,,
