osmid,oneway,highway,reversed,length,ref,name,geometry
858948982,True,tertiary,False,28.04,,,"LINESTRING (103.0824622 3.0601837, 103.082234 3.0602917)"
744241157,False,secondary,True,20.145,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.0773476 3.0603162, 103.0772522 3.0604703)"
1196022572,True,tertiary,False,8.977,,,"LINESTRING (103.082234 3.0602917, 103.0821631 3.0603305)"
1196022568,True,tertiary,False,43.58,,,"LINESTRING (103.0821631 3.0603305, 103.0818172 3.0605157)"
1196022569,True,tertiary,False,8.934,,,"LINESTRING (103.0821631 3.0603305, 103.0822026 3.0604005)"
422253583,True,tertiary,False,8.721,,,"LINESTRING (103.0822678 3.0603625, 103.082234 3.0602917)"
1196022570,True,tertiary,False,8.382,,,"LINESTRING (103.0822026 3.0604005, 103.0822678 3.0603625)"
744241157,False,secondary,False,20.145,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.0772522 3.0604703, 103.0773476 3.0603162)"
744241157,False,secondary,True,9.587,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.0772522 3.0604703, 103.077212 3.0605466)"
1196022568,True,tertiary,False,320.969,,,"LINESTRING (103.0818172 3.0605157, 103.0812844 3.0608384, 103.0803957 3.0613125, 103.0802686 3.0613931, 103.080056 3.0615695, 103.079904 3.0617579, 103.0797943 3.0619194, 103.0797177 3.0620786, 103.0796557 3.0622877)"
422253569,True,tertiary,False,20.818,,,"LINESTRING (103.077212 3.0605466, 103.0773754 3.0606384)"
744241157,False,secondary,False,9.587,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.077212 3.0605466, 103.0772522 3.0604703)"
744241157,False,secondary,True,18.135,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.077212 3.0605466, 103.0771248 3.0606845)"
422253571,True,tertiary,False,16.57,,,"LINESTRING (103.0773857 3.0605369, 103.0772522 3.0604703)"
422253593,True,secondary_link,False,25.607000000000003,,,"LINESTRING (103.0773857 3.0605369, 103.0773596 3.0604903, 103.0773435 3.0604441, 103.0773441 3.0603978, 103.0773476 3.0603162)"
422253569,True,tertiary,False,315.08099999999996,,,"LINESTRING (103.0773754 3.0606384, 103.0779376 3.061, 103.0780526 3.0610935, 103.0781228 3.0611786, 103.0784805 3.061878, 103.0787551 3.062369, 103.0788743 3.0624775, 103.0789569 3.0625326, 103.079065 3.0625764, 103.0792417 3.062625)"
744241157,False,secondary,False,18.135,63,Jalan Muadzam Shah - Rompin,"LINESTRING (103.0771248 3.0606845, 103.077212 3.0605466)"
422253595,True,secondary_link,False,29.076999999999998,,,"LINESTRING (103.0771248 3.0606845, 103.0772047 3.0606504, 103.0772436 3.0606323, 103.0772845 3.0606315, 103.0773754 3.0606384)"
422253591,True,tertiary_link,False,54.505,,,"LINESTRING (103.0796557 3.0622877, 103.0795982 3.0623998, 103.0795552 3.0624418, 103.0795189 3.0624689, 103.0794589 3.0624936, 103.0792708 3.0625425)"
1196022568,True,tertiary,False,31.657,,,"LINESTRING (103.0796557 3.0622877, 103.0796243 3.0624545, 103.0796093 3.0625685)"
422253571,True,tertiary,False,37.697,,,"LINESTRING (103.0796093 3.0625685, 103.0792708 3.0625425)"
1196022568,True,tertiary,False,9.118,,,"LINESTRING (103.0796093 3.0625685, 103.0795986 3.0626498)"
422253571,True,tertiary,False,140.218,,,"LINESTRING (103.0792708 3.0625425, 103.0790806 3.0624942, 103.0789888 3.0624572, 103.0789271 3.0624153, 103.0788237 3.0623251, 103.0784681 3.0616593)"
422253571,True,tertiary,False,8.283,,,"LINESTRING (103.0796835 3.0625762, 103.0796093 3.0625685)"
422253588,True,tertiary,False,385.826,,,"LINESTRING (103.0796835 3.0625762, 103.0796926 3.0624511, 103.0797302 3.062314, 103.0798913 3.0619596, 103.0799871 3.0618221, 103.0801274 3.0616517, 103.0803197 3.0614845, 103.0822026 3.0604005)"
422253569,True,tertiary,False,39.725,,,"LINESTRING (103.0792417 3.062625, 103.0795986 3.0626498)"
