osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,access
540331140,False,,59,Jalan Tapah - Cameron Highlands,primary,False,28.297,"LINESTRING (101.2611952 4.2007043, 101.2611552 4.2006623, 101.2611001 4.2006252, 101.2609754 4.2005865)",,
1243981560,False,,59,Jalan Tapah - Cameron Highlands,primary,True,47.964,"LINESTRING (101.2611952 4.2007043, 101.2612443 4.200815, 101.2612782 4.200946, 101.2613072 4.2011186)",,
407434421,True,2,1,Laluan Persekutuan 1,trunk,False,17.375,"LINESTRING (101.2608143 4.2010891, 101.2608618 4.2009402)",,
764595980,True,,,,trunk_link,False,82.89100000000002,"LINESTRING (101.2608143 4.2010891, 101.2609267 4.2009066, 101.2610095 4.2008545, 101.2611206 4.2008654, 101.2611838 4.2009023, 101.261223 4.2009588, 101.2612535 4.2010131, 101.2613072 4.2011186)",,
1088333658,False,,,Jalan 2,residential,False,39.573,"LINESTRING (101.2631044 4.2018762, 101.263224 4.2022115)",,
407434455,False,2,,Jalan Satu,residential,False,187.609,"LINESTRING (101.2631044 4.2018762, 101.2621998 4.2022088, 101.2619879 4.2022275, 101.2617546 4.2021579, 101.2615007 4.2020623)",,
"[407434433, 407434426]",False,4,59,Jalan Tapah - Cameron Highlands,primary,False,107.36699999999999,"LINESTRING (101.2615007 4.2020623, 101.261493 4.2019662, 101.2614635 4.2017976, 101.2614114 4.2016445, 101.2613551 4.2014037, 101.2613072 4.2011186)",,
407434455,False,2,,Jalan Satu,residential,True,187.609,"LINESTRING (101.2615007 4.2020623, 101.2617546 4.2021579, 101.2619879 4.2022275, 101.2621998 4.2022088, 101.2631044 4.2018762)",,
407434421,True,2,1,Laluan Persekutuan 1,trunk,False,41.298,"LINESTRING (101.2608618 4.2009402, 101.2609754 4.2005865)",,
540331142,False,,,Jalan Hospital,unclassified,False,8.517,"LINESTRING (101.2608618 4.2009402, 101.2607872 4.200922)",,
259326702,False,4,1,Laluan Persekutuan 1,trunk,True,140.505,"LINESTRING (101.2596738 4.2019318, 101.2600504 4.2017262, 101.2605111 4.2014824, 101.2606345 4.2013687, 101.2606656 4.2013102, 101.2607039 4.2012382)",,
"[540331142, 540331143]",False,,,Jalan Hospital,unclassified,True,360.37600000000003,"LINESTRING (101.2596738 4.2019318, 101.2595382 4.2017409, 101.2589845 4.2012205, 101.2589753 4.2011155, 101.2589957 4.2010047, 101.2590203 4.2009506, 101.259055 4.2008841, 101.2591352 4.2007354, 101.2591797 4.200687, 101.259218 4.2006653, 101.2592859 4.200627, 101.2593779 4.2005987, 101.2594947 4.2006093, 101.2597808 4.2006708, 101.2599367 4.2007103, 101.2600452 4.2007378, 101.2603122 4.2008055, 101.2603831 4.2008234, 101.2607872 4.200922)",,
540331200,False,,,Jalan 4/3,residential,False,67.406,"LINESTRING (101.2634787 4.2029836, 101.2640443 4.2027616)",,
540331200,False,,,Jalan 4/3,residential,True,70.759,"LINESTRING (101.2634787 4.2029836, 101.2631152 4.2031317, 101.262888 4.2032242)",,
1088333658,False,,,Jalan 2,residential,True,58.633,"LINESTRING (101.2634787 4.2029836, 101.2634081 4.2027695, 101.263356 4.2026114, 101.2633135 4.2024827)",,
540331200,False,,,Jalan 4/3,residential,False,46.903,"LINESTRING (101.2624965 4.2033838, 101.262888 4.2032242)",,
1088333658,False,,,Jalan 2,residential,True,31.747,"LINESTRING (101.2633135 4.2024827, 101.263224 4.2022115)",,
540331201,False,,,,residential,False,207.37300000000002,"LINESTRING (101.2633135 4.2024827, 101.2622426 4.2028766, 101.2618611 4.2030169, 101.2617525 4.2030795, 101.2616998 4.2031465, 101.2616312 4.2032337)",,
1088333658,False,,,Jalan 2,residential,False,58.633,"LINESTRING (101.2633135 4.2024827, 101.263356 4.2026114, 101.2634081 4.2027695, 101.2634787 4.2029836)",,
540331201,False,,,,residential,True,207.373,"LINESTRING (101.2616312 4.2032337, 101.2616998 4.2031465, 101.2617525 4.2030795, 101.2618611 4.2030169, 101.2622426 4.2028766, 101.2633135 4.2024827)",,
1088333658,False,,,Jalan 2,residential,False,31.747,"LINESTRING (101.263224 4.2022115, 101.2633135 4.2024827)",,
1088333658,False,,,Jalan 2,residential,True,39.573,"LINESTRING (101.263224 4.2022115, 101.2631044 4.2018762)",,
540331203,False,,,,residential,False,66.227,"LINESTRING (101.263224 4.2022115, 101.2635327 4.2020917, 101.2637807 4.2019959)",,
540331205,False,,,,residential,False,90.021,"LINESTRING (101.2637807 4.2019959, 101.2640443 4.2027616)",,
540331203,False,,,,residential,False,60.358,"LINESTRING (101.2637807 4.2019959, 101.2639148 4.2019441, 101.2641592 4.2017965, 101.2642636 4.201749)",,
540331203,False,,,,residential,True,66.227,"LINESTRING (101.2637807 4.2019959, 101.2635327 4.2020917, 101.263224 4.2022115)",,
540331200,False,,,Jalan 4/3,residential,True,67.406,"LINESTRING (101.2640443 4.2027616, 101.2634787 4.2029836)",,
540331205,False,,,,residential,True,90.021,"LINESTRING (101.2640443 4.2027616, 101.2637807 4.2019959)",,
540331203,False,,,,residential,True,60.358,"LINESTRING (101.2642636 4.201749, 101.2641592 4.2017965, 101.2639148 4.2019441, 101.2637807 4.2019959)",,
540331200,False,,,Jalan 4/3,residential,True,46.903,"LINESTRING (101.262888 4.2032242, 101.2624965 4.2033838)",,
540331200,False,,,Jalan 4/3,residential,False,70.759,"LINESTRING (101.262888 4.2032242, 101.2631152 4.2031317, 101.2634787 4.2029836)",,
1243981295,False,,,Jalan Baldwin 3,unclassified,True,8.736,"LINESTRING (101.261055 4.1960854, 101.2611335 4.1960788)",,
540403639,True,2,1,Jalan Besar,trunk,False,92.29100000000001,"LINESTRING (101.261055 4.1960854, 101.2610908 4.1963498, 101.2611034 4.1964458, 101.2611365 4.1967171, 101.2611499 4.1969097)",,
540403640,False,,A10,,secondary,True,7.783,"LINESTRING (101.2613013 4.1975722, 101.2612703 4.1975762, 101.2612317 4.1975812)",,no
540590918,True,2,1,Jalan Besar,trunk,False,73.583,"LINESTRING (101.2613013 4.1975722, 101.2612613 4.1973163, 101.2612196 4.1969157)",,
"[947174241, 947174242, 540590919]",False,,,Jalan Baldwin,tertiary,False,100.929,"LINESTRING (101.2613013 4.1975722, 101.2614614 4.1975523, 101.2615389 4.1975426, 101.2617494 4.1975164, 101.2618103 4.1975091, 101.262026 4.1974829, 101.2622046 4.1974613)",yes,
769624591,False,,,,tertiary,False,19.321,"LINESTRING (101.2637302 4.197297, 101.2639037 4.1972812)",,
540403680,False,,,Jalan Baldwin 1,unclassified,False,79.64699999999999,"LINESTRING (101.2637302 4.197297, 101.2636828 4.1969384, 101.2636426 4.1965861)",,
540590919,False,,,Jalan Baldwin,tertiary,True,141.20000000000002,"LINESTRING (101.2637302 4.197297, 101.2635983 4.1973097, 101.2630918 4.1973434, 101.2630367 4.1973499, 101.2624643 4.1974273)",,
769624591,False,,,,tertiary,True,19.321,"LINESTRING (101.2639037 4.1972812, 101.2637302 4.197297)",,
540403680,False,,,Jalan Baldwin 1,unclassified,True,80.363,"LINESTRING (101.2635608 4.195868, 101.2636026 4.1962348, 101.2636233 4.1964165, 101.2636426 4.1965861)",,
540403683,False,,,Jalan Baldwin 3,unclassified,False,141.424,"LINESTRING (101.2635608 4.195868, 101.2633068 4.1959034, 101.2629039 4.1959595, 101.2628576 4.1959659, 101.2625033 4.1960152, 101.2622965 4.1960324)",,
540403681,False,,,,unclassified,False,75.045,"LINESTRING (101.2624643 4.1974273, 101.2623838 4.1967572)",,
540590919,False,,,Jalan Baldwin,tertiary,True,29.047,"LINESTRING (101.2624643 4.1974273, 101.2622046 4.1974613)",,
540590919,False,,,Jalan Baldwin,tertiary,False,141.20000000000002,"LINESTRING (101.2624643 4.1974273, 101.2630367 4.1973499, 101.2630918 4.1973434, 101.2635983 4.1973097, 101.2637302 4.197297)",,
"[947174248, 540403683, 947174246, 947174247]",False,,,Jalan Baldwin 3,unclassified,False,129.14399999999998,"LINESTRING (101.2622965 4.1960324, 101.2622445 4.1960367, 101.2620142 4.1960488, 101.2620067 4.1960486, 101.2619435 4.1960473, 101.2616635 4.196047, 101.2613093 4.1960641, 101.2611335 4.1960788)",yes,
540403683,False,,,Jalan Baldwin 3,unclassified,True,141.424,"LINESTRING (101.2622965 4.1960324, 101.2625033 4.1960152, 101.2628576 4.1959659, 101.2629039 4.1959595, 101.2633068 4.1959034, 101.2635608 4.195868)",,
540403691,False,,,,unclassified,True,81.174,"LINESTRING (101.2622965 4.1960324, 101.2623421 4.196411, 101.2623838 4.1967572)",,
540590918,True,2,1,Jalan Besar,trunk,False,93.551,"LINESTRING (101.2612196 4.1969157, 101.2611808 4.1965359, 101.2611572 4.1963307, 101.2611335 4.1960788)",,
"[540403682, 947174243, 947174244, 947174245]",False,,,Jalan Baldwin 2,unclassified,False,130.303,"LINESTRING (101.2612196 4.1969157, 101.2612516 4.1969113, 101.2617905 4.1968375, 101.2618471 4.1968296, 101.2618575 4.1968281, 101.2623838 4.1967572)",yes,
540403681,False,,,,unclassified,True,75.045,"LINESTRING (101.2623838 4.1967572, 101.2624643 4.1974273)",,
"[540403682, 947174243, 947174244, 947174245]",False,,,Jalan Baldwin 2,unclassified,True,130.303,"LINESTRING (101.2623838 4.1967572, 101.2618575 4.1968281, 101.2618471 4.1968296, 101.2617905 4.1968375, 101.2612516 4.1969113, 101.2612196 4.1969157)",yes,
540403691,False,,,,unclassified,False,81.174,"LINESTRING (101.2623838 4.1967572, 101.2623421 4.196411, 101.2622965 4.1960324)",,
"[540403696, 540403693]",False,,,Jalan Baldwin 2,unclassified,True,140.888,"LINESTRING (101.2623838 4.1967572, 101.2624557 4.1967474, 101.2627445 4.1967082, 101.2629452 4.1966809, 101.2629965 4.1966739, 101.2636426 4.1965861)",,
540403680,False,,,Jalan Baldwin 1,unclassified,False,80.363,"LINESTRING (101.2636426 4.1965861, 101.2636233 4.1964165, 101.2636026 4.1962348, 101.2635608 4.195868)",,
540403680,False,,,Jalan Baldwin 1,unclassified,True,79.64699999999999,"LINESTRING (101.2636426 4.1965861, 101.2636828 4.1969384, 101.2637302 4.197297)",,
"[540403696, 540403693]",False,,,Jalan Baldwin 2,unclassified,False,140.888,"LINESTRING (101.2636426 4.1965861, 101.2629965 4.1966739, 101.2629452 4.1966809, 101.2627445 4.1967082, 101.2624557 4.1967474, 101.2623838 4.1967572)",,
540590919,False,,,Jalan Baldwin,tertiary,False,29.047,"LINESTRING (101.2622046 4.1974613, 101.2624643 4.1974273)",,
540403713,False,,,Jalan Masjid,unclassified,False,130.267,"LINESTRING (101.2622046 4.1974613, 101.2622221 4.1976025, 101.2622608 4.1979431, 101.2623383 4.1986252)",,
"[947174241, 947174242, 540590919]",False,,,Jalan Baldwin,tertiary,True,100.929,"LINESTRING (101.2622046 4.1974613, 101.262026 4.1974829, 101.2618103 4.1975091, 101.2617494 4.1975164, 101.2615389 4.1975426, 101.2614614 4.1975523, 101.2613013 4.1975722)",yes,
540403713,False,,,Jalan Masjid,unclassified,True,130.267,"LINESTRING (101.2623383 4.1986252, 101.2622608 4.1979431, 101.2622221 4.1976025, 101.2622046 4.1974613)",,
540403639,True,2,1,Jalan Besar,trunk,False,75.217,"LINESTRING (101.2611499 4.1969097, 101.2612317 4.1975812)",,
540403723,False,,,Jalan Raja,tertiary,False,112.241,"LINESTRING (101.2611499 4.1969097, 101.2607943 4.1969554, 101.2603311 4.1970098, 101.2601452 4.1970316)",,
540403723,False,,,Jalan Raja,tertiary,False,72.033,"LINESTRING (101.2564982 4.197475, 101.2565173 4.1977065, 101.2565299 4.1978774, 101.2565478 4.1981209)",,
540403723,False,,,Jalan Raja,tertiary,True,165.78699999999998,"LINESTRING (101.2564982 4.197475, 101.2566592 4.1974525, 101.256772 4.197438, 101.2574082 4.1973696, 101.2576162 4.1973473, 101.2579827 4.1972998)",,
540403723,False,,,Jalan Raja,tertiary,True,72.033,"LINESTRING (101.2565478 4.1981209, 101.2565299 4.1978774, 101.2565173 4.1977065, 101.2564982 4.197475)",,
540403729,False,,A10,Jalan Stesen,secondary,False,81.529,"LINESTRING (101.2565478 4.1981209, 101.2558877 4.1982241, 101.2558215 4.1982345)",,
540403729,False,,A10,Jalan Stesen,secondary,True,80.939,"LINESTRING (101.2565478 4.1981209, 101.2569724 4.1980703, 101.2572725 4.1980345)",,
540432515,False,,,,unclassified,False,50.01,"LINESTRING (101.2594748 4.1977735, 101.2595178 4.1982212)",,
540403726,True,,,Jalan Tok Bayas,unclassified,False,73.26400000000001,"LINESTRING (101.2594748 4.1977735, 101.2594397 4.1974294, 101.259408 4.197118)",,
540403729,False,,A10,Jalan Stesen,secondary,False,75.199,"LINESTRING (101.2594748 4.1977735, 101.2592282 4.1978012, 101.2588013 4.1978521)",,
540403729,False,,A10,Jalan Stesen,secondary,True,83.196,"LINESTRING (101.2594748 4.1977735, 101.2601971 4.1976924, 101.2602203 4.1976898)",,
540403723,False,,,Jalan Raja,tertiary,False,77.02000000000001,"LINESTRING (101.259408 4.197118, 101.2591554 4.1971477, 101.2588547 4.1971867, 101.2587189 4.1972043)",,
540403723,False,,,Jalan Raja,tertiary,True,82.316,"LINESTRING (101.259408 4.197118, 101.2595322 4.1971034, 101.2598747 4.1970633, 101.2601452 4.1970316)",,
540403723,False,,,Jalan Raja,tertiary,False,82.316,"LINESTRING (101.2601452 4.1970316, 101.2598747 4.1970633, 101.2595322 4.1971034, 101.259408 4.197118)",,
540403723,False,,,Jalan Raja,tertiary,True,112.24100000000001,"LINESTRING (101.2601452 4.1970316, 101.2603311 4.1970098, 101.2607943 4.1969554, 101.2611499 4.1969097)",,
174823264,False,,A10,Jalan Stesen,secondary,True,112.812,"LINESTRING (101.2602203 4.1976898, 101.2608839 4.1976153, 101.2612317 4.1975812)",,
540403727,True,,,Jalan Ho Khye Cheong,unclassified,False,73.661,"LINESTRING (101.2602203 4.1976898, 101.2601801 4.1973374, 101.2601452 4.1970316)",,
540403729,False,,A10,Jalan Stesen,secondary,False,83.196,"LINESTRING (101.2602203 4.1976898, 101.2601971 4.1976924, 101.2594748 4.1977735)",,
540403723,False,,,Jalan Raja,tertiary,False,82.33,"LINESTRING (101.2587189 4.1972043, 101.2586999 4.1972067, 101.2585433 4.1972271, 101.2582586 4.197264, 101.2579827 4.1972998)",,
540403723,False,,,Jalan Raja,tertiary,True,77.02000000000001,"LINESTRING (101.2587189 4.1972043, 101.2588547 4.1971867, 101.2591554 4.1971477, 101.259408 4.197118)",,
540403731,True,,,Jalan Mahkamah,unclassified,False,72.61,"LINESTRING (101.2587189 4.1972043, 101.2587598 4.1975255, 101.2588013 4.1978521)",,
540403729,False,,A10,Jalan Stesen,secondary,False,170.74699999999999,"LINESTRING (101.2588013 4.1978521, 101.258765 4.1978564, 101.2583415 4.1979069, 101.2580718 4.1979391, 101.2578272 4.1979683, 101.2576843 4.1979854, 101.2572725 4.1980345)",,
540403729,False,,A10,Jalan Stesen,secondary,True,75.199,"LINESTRING (101.2588013 4.1978521, 101.2592282 4.1978012, 101.2594748 4.1977735)",,
540403723,False,,,Jalan Raja,tertiary,False,165.78699999999998,"LINESTRING (101.2579827 4.1972998, 101.2576162 4.1973473, 101.2574082 4.1973696, 101.256772 4.197438, 101.2566592 4.1974525, 101.2564982 4.197475)",,
540403723,False,,,Jalan Raja,tertiary,True,82.33,"LINESTRING (101.2579827 4.1972998, 101.2582586 4.197264, 101.2585433 4.1972271, 101.2586999 4.1972067, 101.2587189 4.1972043)",,
769994346,False,,,Jalan Kelab,tertiary,False,89.626,"LINESTRING (101.2579827 4.1972998, 101.257934 4.196867, 101.2579277 4.1968112, 101.2578926 4.1964988)",,
540403762,False,,,,residential,False,35.971,"LINESTRING (101.2578926 4.1964988, 101.2578549 4.1961775)",,
540403763,False,,,Jalan Damai,tertiary,False,211.05599999999998,"LINESTRING (101.2578926 4.1964988, 101.2580363 4.1964783, 101.2581087 4.1964634, 101.2581811 4.1964252, 101.2582364 4.1963626, 101.2582822 4.1962819, 101.2585018 4.1958569, 101.2589172 4.1950091)",,
769994346,False,,,Jalan Kelab,tertiary,True,89.626,"LINESTRING (101.2578926 4.1964988, 101.2579277 4.1968112, 101.257934 4.196867, 101.2579827 4.1972998)",,
540403766,False,,,,unclassified,True,24.431,"LINESTRING (101.2588521 4.1947992, 101.2589172 4.1950091)",,
780622271,False,,,,residential,False,17.852,"LINESTRING (101.2588521 4.1947992, 101.2588953 4.1948275, 101.2589389 4.1948318, 101.2589663 4.1948266, 101.2590018 4.1948143)",,
540403762,False,,,,residential,True,35.971,"LINESTRING (101.2578549 4.1961775, 101.2578926 4.1964988)",,
540432476,True,,,,residential,False,272.056,"LINESTRING (101.2578549 4.1961775, 101.25749 4.196218, 101.2568834 4.1962837, 101.2566586 4.1963427, 101.2565583 4.196411, 101.2564875 4.1964816, 101.2564364 4.196541, 101.2564194 4.1965947, 101.2564166 4.1966937, 101.256428 4.1968029, 101.2564678 4.1971838, 101.2564982 4.197475)",,
540432505,False,,,,residential,False,49.96,"LINESTRING (101.2572725 4.1980345, 101.2573395 4.1984788)",,
540403729,False,,A10,Jalan Stesen,secondary,False,80.939,"LINESTRING (101.2572725 4.1980345, 101.2569724 4.1980703, 101.2565478 4.1981209)",,
540403729,False,,A10,Jalan Stesen,secondary,True,170.74699999999999,"LINESTRING (101.2572725 4.1980345, 101.2576843 4.1979854, 101.2578272 4.1979683, 101.2580718 4.1979391, 101.2583415 4.1979069, 101.258765 4.1978564, 101.2588013 4.1978521)",,
540432505,False,,,,residential,True,49.96,"LINESTRING (101.2573395 4.1984788, 101.2572725 4.1980345)",,
540432515,False,,,,unclassified,True,50.01,"LINESTRING (101.2595178 4.1982212, 101.2594748 4.1977735)",,
660631232,False,,,,residential,True,98.039,"LINESTRING (101.2619159 4.2005356, 101.2610773 4.2002565)",,
660631232,False,,,,residential,False,98.039,"LINESTRING (101.2610773 4.2002565, 101.2619159 4.2005356)",,
407434421,True,2,1,Laluan Persekutuan 1,trunk,False,92.495,"LINESTRING (101.2610773 4.2002565, 101.2611915 4.1998448, 101.2612696 4.1994477)",,
"[407434433, 407434426]",False,4,59,Jalan Tapah - Cameron Highlands,primary,True,107.36699999999999,"LINESTRING (101.2613072 4.2011186, 101.2613551 4.2014037, 101.2614114 4.2016445, 101.2614635 4.2017976, 101.261493 4.2019662, 101.2615007 4.2020623)",,
1243981560,False,,59,Jalan Tapah - Cameron Highlands,primary,False,47.964000000000006,"LINESTRING (101.2613072 4.2011186, 101.2612782 4.200946, 101.2612443 4.200815, 101.2611952 4.2007043)",,
540403763,False,,,Jalan Damai,tertiary,True,23.633000000000003,"LINESTRING (101.2590018 4.1948143, 101.2589666 4.1949082, 101.2589172 4.1950091)",,
780622271,False,,,,residential,True,17.852,"LINESTRING (101.2590018 4.1948143, 101.2589663 4.1948266, 101.2589389 4.1948318, 101.2588953 4.1948275, 101.2588521 4.1947992)",,
540403766,False,,,,unclassified,False,24.431,"LINESTRING (101.2589172 4.1950091, 101.2588521 4.1947992)",,
540403763,False,,,Jalan Damai,tertiary,False,23.633000000000003,"LINESTRING (101.2589172 4.1950091, 101.2589666 4.1949082, 101.2590018 4.1948143)",,
540403763,False,,,Jalan Damai,tertiary,True,211.05599999999998,"LINESTRING (101.2589172 4.1950091, 101.2585018 4.1958569, 101.2582822 4.1962819, 101.2582364 4.1963626, 101.2581811 4.1964252, 101.2581087 4.1964634, 101.2580363 4.1964783, 101.2578926 4.1964988)",,
540331142,False,,,Jalan Hospital,unclassified,True,8.517,"LINESTRING (101.2607872 4.200922, 101.2608618 4.2009402)",,
407434419,True,2,1,Laluan Persekutuan 1,trunk,False,36.396,"LINESTRING (101.2607872 4.200922, 101.2607402 4.2010695, 101.2607039 4.2012382)",,
"[540331142, 540331143]",False,,,Jalan Hospital,unclassified,False,360.376,"LINESTRING (101.2607872 4.200922, 101.2603831 4.2008234, 101.2603122 4.2008055, 101.2600452 4.2007378, 101.2599367 4.2007103, 101.2597808 4.2006708, 101.2594947 4.2006093, 101.2593779 4.2005987, 101.2592859 4.200627, 101.259218 4.2006653, 101.2591797 4.200687, 101.2591352 4.2007354, 101.259055 4.2008841, 101.2590203 4.2009506, 101.2589957 4.2010047, 101.2589753 4.2011155, 101.2589845 4.2012205, 101.2595382 4.2017409, 101.2596738 4.2019318)",,
407434421,True,2,1,Laluan Persekutuan 1,trunk,False,27.939,"LINESTRING (101.2609754 4.2005865, 101.2610522 4.2003472)",,
540331140,False,,59,Jalan Tapah - Cameron Highlands,primary,False,8.585,"LINESTRING (101.2609754 4.2005865, 101.2609015 4.2005635)",,
540331140,False,,59,Jalan Tapah - Cameron Highlands,primary,True,28.297,"LINESTRING (101.2609754 4.2005865, 101.2611001 4.2006252, 101.2611552 4.2006623, 101.2611952 4.2007043)",,
1243981295,False,,,Jalan Baldwin 3,unclassified,False,8.736,"LINESTRING (101.2611335 4.1960788, 101.261055 4.1960854)",,
"[947174248, 540403683, 947174246, 947174247]",False,,,Jalan Baldwin 3,unclassified,True,129.144,"LINESTRING (101.2611335 4.1960788, 101.2613093 4.1960641, 101.2616635 4.196047, 101.2619435 4.1960473, 101.2620067 4.1960486, 101.2620142 4.1960488, 101.2622445 4.1960367, 101.2622965 4.1960324)",yes,
