osmid,oneway,highway,junction,reversed,length,geometry,name,ref,bridge
514594805,True,tertiary,,False,130.58,"LINESTRING (100.9440834 4.7729401, 100.9441388 4.7725031, 100.9441142 4.7724396, 100.9440377 4.7723795, 100.9439546 4.7723066, 100.9435005 4.7722335)",Persiaran Sungai Perak,,
257072271,False,tertiary,,True,38.657,"LINESTRING (100.9391754 4.7700418, 100.939168 4.7698629, 100.9391448 4.7696959)",Jalan Bendahara,,
282197195,False,unclassified,,False,109.647,"LINESTRING (100.9391754 4.7700418, 100.9398951 4.7700306, 100.9399906 4.7700309, 100.9400591 4.7700343, 100.9401646 4.7700395)",Persiaran Bendahara,,
"[514594720, 514594716]",False,tertiary,,False,206.38299999999998,"LINESTRING (100.9391754 4.7700418, 100.9391798 4.7703374, 100.9391786 4.7704882, 100.9391824 4.7707737, 100.9391938 4.7716327, 100.9391953 4.7718977)",Jalan Bendahara,,
514594763,True,unclassified,,False,48.765,"LINESTRING (100.9416504 4.771865, 100.9414811 4.7714602)",Persiaran Bendahara,,
514594761,False,unclassified,,True,44.056,"LINESTRING (100.9416504 4.771865, 100.941711 4.7718567, 100.9417772 4.7718402, 100.9420282 4.7717461)",,,
"[76378433, 475640601]",False,secondary,,False,462.622,"LINESTRING (100.9420282 4.7717461, 100.9420094 4.7716808, 100.9419642 4.7715498, 100.9416705 4.770697, 100.94142 4.770026, 100.9413555 4.7699342, 100.9412782 4.7698461, 100.9412122 4.7697953, 100.94092 4.7697353, 100.940502 4.7696441, 100.940099 4.7695666, 100.9397771 4.7695005, 100.9396007 4.7694761, 100.9394188 4.7694736, 100.9392192 4.7695241)",Jalan Kangsar,,
76378433,False,secondary,,True,32.108,"LINESTRING (100.9420282 4.7717461, 100.9420696 4.7718762, 100.9421172 4.7720209)",Jalan Kangsar,,
514594761,False,unclassified,,False,44.056,"LINESTRING (100.9420282 4.7717461, 100.9417772 4.7718402, 100.941711 4.7718567, 100.9416504 4.771865)",,,
514594732,False,unclassified,,False,25.22,"LINESTRING (100.9391953 4.7718977, 100.9394215 4.7718726)",Persiaran Bendahara 2,,
514594720,False,tertiary,,False,85.152,"LINESTRING (100.9391953 4.7718977, 100.9392026 4.772123, 100.9392064 4.7722416, 100.9392199 4.7726631)",Jalan Bendahara,,
"[514594720, 514594716]",False,tertiary,,True,206.383,"LINESTRING (100.9391953 4.7718977, 100.9391938 4.7716327, 100.9391824 4.7707737, 100.9391786 4.7704882, 100.9391798 4.7703374, 100.9391754 4.7700418)",Jalan Bendahara,,
"[113106898, 313670948, 313670917]",False,tertiary,,True,142.58,"LINESTRING (100.9435496 4.7711178, 100.9433139 4.7712972, 100.9429625 4.7715926, 100.9427001 4.7718615, 100.9425766 4.7719532)",Jalan Istana,A136,yes
514626728,False,tertiary,,False,193.253,"LINESTRING (100.9435496 4.7711178, 100.9437319 4.771003, 100.9439727 4.7708775, 100.9442799 4.7707579, 100.9443909 4.770701, 100.944485 4.770644, 100.9446669 4.7704783, 100.9446986 4.7704479, 100.9447919 4.7703587, 100.944877 4.7703045, 100.9450223 4.7702144)",Jalan Istana,A136,
514626727,False,unclassified,,True,32.787,"LINESTRING (100.9439823 4.7685081, 100.944042 4.7687969)",Jalan Bukit Kerajaan,,
514626726,False,tertiary,,False,343.36000000000007,"LINESTRING (100.9439823 4.7685081, 100.9440444 4.7685586, 100.9440995 4.7685712, 100.9442797 4.7685641, 100.9443395 4.7685695, 100.944398 4.7685843, 100.9444857 4.7686335, 100.9446932 4.7687909, 100.9447449 4.7688659, 100.9448138 4.7689512, 100.9449036 4.7690279, 100.9450523 4.7691165, 100.9452409 4.7691939, 100.9453951 4.7692672, 100.9454904 4.7693225, 100.9455546 4.7693917, 100.9455969 4.7694518, 100.9456113 4.7694818, 100.9456201 4.7695103, 100.9456172 4.7696076, 100.9456015 4.7697005, 100.9455376 4.7698582, 100.9455015 4.7699104, 100.9454382 4.7699526, 100.945401 4.7699675, 100.9453597 4.7699769, 100.9451491 4.7699792, 100.9451113 4.7699866, 100.9450836 4.7700058, 100.9450657 4.7700247, 100.9450526 4.7700491, 100.9450223 4.7702144)",Jalan Bukit Kerajaan,,
455561921,True,secondary,roundabout,False,24.723000000000003,"LINESTRING (100.9392192 4.7695241, 100.9391966 4.7694946, 100.9391661 4.7694735, 100.9391305 4.7694628, 100.9390933 4.7694635, 100.9390582 4.7694756, 100.9390284 4.7694978)",,,
"[76378433, 475640601]",False,secondary,,True,462.62199999999996,"LINESTRING (100.9392192 4.7695241, 100.9394188 4.7694736, 100.9396007 4.7694761, 100.9397771 4.7695005, 100.940099 4.7695666, 100.940502 4.7696441, 100.94092 4.7697353, 100.9412122 4.7697953, 100.9412782 4.7698461, 100.9413555 4.7699342, 100.94142 4.770026, 100.9416705 4.770697, 100.9419642 4.7715498, 100.9420094 4.7716808, 100.9420282 4.7717461)",Jalan Kangsar,,
257072271,False,tertiary,,False,38.657,"LINESTRING (100.9391448 4.7696959, 100.939168 4.7698629, 100.9391754 4.7700418)",Jalan Bendahara,,
455561921,True,secondary,roundabout,False,23.842000000000002,"LINESTRING (100.9391448 4.7696959, 100.9391778 4.7696816, 100.939205 4.7696581, 100.9392239 4.7696278, 100.939233 4.7695933, 100.9392313 4.7695577, 100.9392192 4.7695241)",,,
"[949393795, 257072285]",False,secondary,,False,192.604,"LINESTRING (100.9390284 4.7694978, 100.9386245 4.769058, 100.9383854 4.7687977, 100.9380221 4.7684046, 100.93798 4.7683612, 100.9378666 4.7682106)",,,
455561921,True,secondary,roundabout,False,17.784,"LINESTRING (100.9390284 4.7694978, 100.9390057 4.7695307, 100.9389952 4.7695693, 100.9389981 4.7696092, 100.9390141 4.7696459)",,,
282196937,False,unclassified,,True,101.339,"LINESTRING (100.9428981 4.7746685, 100.9428925 4.7748486, 100.9425831 4.7748991, 100.9423527 4.774932, 100.9421677 4.7749621)",Jalan Dato Maharajalela,,
514594805,True,tertiary,,False,71.125,"LINESTRING (100.9435005 4.7722335, 100.9431982 4.7721917, 100.9428638 4.7721528)",Persiaran Sungai Perak,,
514594780,True,tertiary,,False,42.617,"LINESTRING (100.9425766 4.7719532, 100.942201 4.7720356)",Jalan Istana,A136,
"[113106898, 313670948, 313670917]",False,tertiary,,False,142.58,"LINESTRING (100.9425766 4.7719532, 100.9427001 4.7718615, 100.9429625 4.7715926, 100.9433139 4.7712972, 100.9435496 4.7711178)",Jalan Istana,A136,yes
512024597,True,trunk,,False,9.797999999999998,"LINESTRING (100.942201 4.7720356, 100.9421753 4.7720212, 100.9421463 4.7720161, 100.9421172 4.7720209)",,1,
514594778,True,tertiary,,False,1.954,"LINESTRING (100.9422116 4.7721613, 100.9422273 4.7721533)",Jalan Istana,A136,
512024597,True,trunk,,False,15.6,"LINESTRING (100.9422116 4.7721613, 100.9422264 4.7721379, 100.9422332 4.7721109, 100.9422311 4.7720833, 100.9422204 4.7720576, 100.942201 4.7720356)",,1,
76378433,False,secondary,,False,32.108,"LINESTRING (100.9421172 4.7720209, 100.9420696 4.7718762, 100.9420282 4.7717461)",Jalan Kangsar,,
512024597,True,trunk,,False,13.052999999999999,"LINESTRING (100.9421172 4.7720209, 100.9420914 4.772035, 100.9420717 4.7720568, 100.9420603 4.7720839, 100.9420587 4.7721132)",,1,
512024597,True,trunk,,False,14.440999999999999,"LINESTRING (100.9420587 4.7721132, 100.9420668 4.7721415, 100.9420839 4.7721654, 100.9421079 4.7721823, 100.9421363 4.7721904, 100.9421487 4.7721898)",,1,
539160022,False,trunk,,True,88.77000000000001,"LINESTRING (100.9420587 4.7721132, 100.9418667 4.7722177, 100.9417695 4.7722754, 100.9413788 4.7725343)",,1,
514594756,True,unclassified,,False,42.4,"LINESTRING (100.9403147 4.7717204, 100.9406972 4.7717102)",Persiaran Bendahara 2,,
514594732,False,unclassified,,True,101.179,"LINESTRING (100.9403147 4.7717204, 100.9402428 4.7717231, 100.9401428 4.7717533, 100.9401265 4.7717606, 100.9400228 4.7718074, 100.9398332 4.7718322, 100.939584 4.7718546, 100.9394215 4.7718726)",Persiaran Bendahara 2,,
514594763,True,unclassified,,False,48.611,"LINESTRING (100.9414811 4.7714602, 100.9413275 4.7710507)",Persiaran Bendahara,,
514594732,False,unclassified,,True,25.22,"LINESTRING (100.9394215 4.7718726, 100.9391953 4.7718977)",Persiaran Bendahara 2,,
514594732,False,unclassified,,False,101.17900000000002,"LINESTRING (100.9394215 4.7718726, 100.939584 4.7718546, 100.9398332 4.7718322, 100.9400228 4.7718074, 100.9401265 4.7717606, 100.9401428 4.7717533, 100.9402428 4.7717231, 100.9403147 4.7717204)",Persiaran Bendahara 2,,
"[514594737, 514594735]",True,unclassified,,False,215.69100000000003,"LINESTRING (100.9394215 4.7718726, 100.9394345 4.7717243, 100.9394579 4.7716312, 100.9394906 4.7715707, 100.9395606 4.7715474, 100.9396774 4.7715381, 100.9397568 4.7715281, 100.9397844 4.7714769, 100.9398003 4.7712247, 100.9398279 4.7711498, 100.9398398 4.7710828, 100.9398383 4.7710398, 100.9402891 4.7710351, 100.9404765 4.7710331, 100.9406267 4.7710316, 100.9406954 4.7710254)",,,
514594753,True,unclassified,,False,56.788,"LINESTRING (100.9409628 4.7710079, 100.9410094 4.7711725, 100.9411967 4.7710993, 100.9412459 4.7710833, 100.9413275 4.7710507)",Persiaran Pasar,,
514594740,False,unclassified,,False,37.139,"LINESTRING (100.9401646 4.7700395, 100.9401643 4.7703735)",,,
282197195,False,unclassified,,True,109.647,"LINESTRING (100.9401646 4.7700395, 100.9400591 4.7700343, 100.9399906 4.7700309, 100.9398951 4.7700306, 100.9391754 4.7700418)",Persiaran Bendahara,,
514594742,True,unclassified,,False,33.766999999999996,"LINESTRING (100.9404567 4.7704405, 100.9403855 4.7704011, 100.9402787 4.7703814, 100.9401643 4.7703735)",,,
514594750,True,unclassified,,False,103.53,"LINESTRING (100.9404567 4.7704405, 100.940758 4.7704342, 100.940807 4.7704529, 100.9408351 4.7704994, 100.9409628 4.7710079)",Jalan Pasar,,
514594740,False,unclassified,,True,37.139,"LINESTRING (100.9401643 4.7703735, 100.9401646 4.7700395)",,,
"[514594744, 514594742]",True,unclassified,,False,101.517,"LINESTRING (100.9401643 4.7703735, 100.9401642 4.7705272, 100.9401617 4.7707231, 100.9404685 4.7706967, 100.9404606 4.7705233, 100.9404567 4.7704405)",,,
514594737,True,unclassified,,False,29.697000000000003,"LINESTRING (100.9406954 4.7710254, 100.9407572 4.7710198, 100.9409628 4.7710079)",,,
514594763,True,unclassified,,False,194.772,"LINESTRING (100.9413275 4.7710507, 100.9412856 4.7709359, 100.9412466 4.7708378, 100.9410625 4.7703298, 100.9410316 4.7702536, 100.9410112 4.7702277, 100.9409446 4.7701919, 100.9402668 4.7700445, 100.9401646 4.7700395)",Persiaran Bendahara,,
512024597,True,trunk,,False,7.884,"LINESTRING (100.9421487 4.7721898, 100.9421641 4.772189, 100.9421901 4.7721789, 100.9422116 4.7721613)",,1,
514594790,False,trunk,,True,80.11,"LINESTRING (100.9421487 4.7721898, 100.9421434 4.7724152, 100.94215 4.772546, 100.9421406 4.7729099)",Jalan Daeng Selili,1,
514594778,True,tertiary,,False,44.645,"LINESTRING (100.9422273 4.7721533, 100.9425766 4.7719532)",Jalan Istana,A136,
514594779,True,tertiary,,False,31.373,"LINESTRING (100.9422273 4.7721533, 100.9425101 4.7721668)",,,
514594788,True,unclassified,,False,82.666,"LINESTRING (100.9425101 4.7721668, 100.9425036 4.7729102)",Jalan Temenggong Hassan,,
514594793,False,tertiary,,False,27.285,"LINESTRING (100.9425101 4.7721668, 100.9427551 4.7721423)",,,
282196938,False,unclassified,,False,41.316,"LINESTRING (100.9425036 4.7729102, 100.9428764 4.772904)",Jalan Temenggong,,
282196938,False,unclassified,,True,40.224,"LINESTRING (100.9425036 4.7729102, 100.9421406 4.7729099)",Jalan Temenggong,,
514594788,True,unclassified,,False,74.233,"LINESTRING (100.9425036 4.7729102, 100.9424954 4.7730974, 100.9424917 4.7735776)",Jalan Temenggong Hassan,,
282196935,False,tertiary,,True,38.994,"LINESTRING (100.9424917 4.7735776, 100.9421398 4.7735788)",Jalan Laksamana,,
282196935,False,tertiary,,False,43.637,"LINESTRING (100.9424917 4.7735776, 100.9425722 4.7735793, 100.9428854 4.7735866)",Jalan Laksamana,,
"[514594800, 282196935]",False,tertiary,,True,64.925,"LINESTRING (100.9434712 4.7735983, 100.9431901 4.7735921, 100.9428854 4.7735866)",Jalan Laksamana,,
"[514594804, 514594805]",True,tertiary,,False,122.13199999999999,"LINESTRING (100.9434712 4.7735983, 100.9438653 4.7735994, 100.9438834 4.773595, 100.9438931 4.7735826, 100.9439003 4.7735687, 100.9439849 4.7733403, 100.944051 4.7730965, 100.9440834 4.7729401)","['Jalan Laksamana', 'Persiaran Sungai Perak']",,
514594806,True,unclassified,,False,75.494,"LINESTRING (100.9434761 4.772912, 100.9435005 4.7722335)",Jalan Nakhoda,,
514594802,True,unclassified,,False,67.476,"LINESTRING (100.9434761 4.772912, 100.9436059 4.772908, 100.9438849 4.7729161, 100.9440834 4.7729401)",Jalan Temenggong,,
514594810,False,unclassified,,False,22.229,"LINESTRING (100.9406824 4.7726604, 100.9406806 4.7724605)",,,
514883951,False,trunk,,False,27.135,"LINESTRING (100.9406824 4.7726604, 100.9409271 4.772651)",Jalan Taiping,1,
514883951,False,trunk,,True,162.059,"LINESTRING (100.9406824 4.7726604, 100.9392199 4.7726631)",Jalan Taiping,1,
514594810,False,unclassified,,True,41.521,"LINESTRING (100.9406821 4.7720871, 100.9406822 4.7722266, 100.9406806 4.7724605)",,,
514626727,False,unclassified,,False,32.787,"LINESTRING (100.944042 4.7687969, 100.9439823 4.7685081)",Jalan Bukit Kerajaan,,
282197804,True,unclassified,,False,312.438,"LINESTRING (100.944042 4.7687969, 100.944395 4.7703483, 100.9443874 4.7704805, 100.944343 4.7705589, 100.9442742 4.7706138, 100.9437728 4.770861, 100.943633 4.7709625, 100.9435648 4.7710579, 100.9435496 4.7711178)",Jalan Bukit Kerajaan,,
514626872,False,tertiary,,True,64.144,"LINESTRING (100.9412481 4.7751323, 100.9412421 4.7748127, 100.9412496 4.7745556)",Jalan Raja Chulan,,
514883915,False,unclassified,,False,196.43399999999997,"LINESTRING (100.9412481 4.7751323, 100.941428 4.7751446, 100.9414227 4.7747962, 100.9414306 4.7747313, 100.9414645 4.7747027, 100.9415271 4.7746819, 100.9415984 4.7746834, 100.9417384 4.7746838, 100.9419419 4.7746845, 100.941981 4.7746975, 100.942015 4.7747339, 100.9420332 4.7747962, 100.9420306 4.7751576, 100.9421631 4.7751694)",,,
539142140,False,unclassified,,True,8.988,"LINESTRING (100.9365883 4.7715733, 100.9365315 4.7715156)",Jalan Juragan Abdul Shukor,,
539142139,True,secondary_link,,False,28.7,"LINESTRING (100.9365883 4.7715733, 100.9365858 4.7715151, 100.9365958 4.77148, 100.9366243 4.7714483, 100.9367287 4.7713869)",,,
539142141,False,unclassified,,False,173.20999999999998,"LINESTRING (100.9365883 4.7715733, 100.9370261 4.771959, 100.9373575 4.7722441, 100.9375165 4.7723718, 100.9376341 4.7724877, 100.9376838 4.7725561, 100.9376885 4.7726423)",Jalan Juragan Abdul Shukor,,
282196929,False,unclassified,,True,10.564,"LINESTRING (100.9365193 4.7715032, 100.9364955 4.7714112)",Jalan Juragan Abdul Shukor,,
539142140,False,unclassified,,False,1.931,"LINESTRING (100.9365193 4.7715032, 100.9365315 4.7715156)",Jalan Juragan Abdul Shukor,,
514883937,False,trunk,,False,23.056,"LINESTRING (100.9421631 4.7751694, 100.9421677 4.7749621)",Jalan Daeng Selili,1,
514883915,False,unclassified,,True,196.43400000000003,"LINESTRING (100.9421631 4.7751694, 100.9420306 4.7751576, 100.9420332 4.7747962, 100.942015 4.7747339, 100.941981 4.7746975, 100.9419419 4.7746845, 100.9417384 4.7746838, 100.9415984 4.7746834, 100.9415271 4.7746819, 100.9414645 4.7747027, 100.9414306 4.7747313, 100.9414227 4.7747962, 100.941428 4.7751446, 100.9412481 4.7751323)",,,
539142142,False,secondary,,True,25.997,"LINESTRING (100.9367287 4.7713869, 100.9366609 4.7713977, 100.9364955 4.7714112)",Jalan Dato' Sagor,,
539142143,False,secondary,,False,342.78600000000006,"LINESTRING (100.9367287 4.7713869, 100.93693 4.7713549, 100.9369917 4.7713455, 100.9372397 4.7713077, 100.937696 4.7712234, 100.9377491 4.7712045, 100.9377803 4.7711928, 100.9378372 4.7711716, 100.9379238 4.7711154, 100.9380298 4.7710338, 100.9380539 4.7710086, 100.9381124 4.7709475, 100.9382243 4.7707316, 100.9383134 4.7704937, 100.9383436 4.7704439, 100.9384551 4.7702605, 100.9385871 4.7701031, 100.9387095 4.7699732, 100.9387968 4.7698806, 100.9390141 4.7696459)",Jalan Dato' Sagor,,
514594752,True,unclassified,,False,76.15100000000001,"LINESTRING (100.9406972 4.7717102, 100.9407 4.7714138, 100.9406954 4.7710254)",Jalan Khoo Leng Yan,,
514594756,True,unclassified,,False,92.249,"LINESTRING (100.9406972 4.7717102, 100.9408809 4.7717054, 100.9409984 4.771655, 100.941336 4.7715167, 100.9413871 4.771498, 100.9414811 4.7714602)",Persiaran Bendahara 2,,
514883951,False,trunk,,True,27.135,"LINESTRING (100.9409271 4.772651, 100.9406824 4.7726604)",Jalan Taiping,1,
539160017,True,trunk_link,,False,40.995000000000005,"LINESTRING (100.9409271 4.772651, 100.941031 4.7726948, 100.9410968 4.7727361, 100.9411356 4.7727791, 100.9412011 4.7728809)",,,
539160018,False,trunk,,False,30.622999999999998,"LINESTRING (100.9409271 4.772651, 100.9411023 4.7726317, 100.9412001 4.7726105)",,1,
