osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,bridge,junction
651553393,True,Jalan Petri,secondary,False,26.325,"LINESTRING (100.4872196 5.6400536, 100.4869818 5.6400468)",,,,
577793340,True,Jalan Petri,secondary,False,24.726,"LINESTRING (100.4872196 5.6400536, 100.4871754 5.6400953, 100.4871499 5.6401407, 100.4871229 5.6402471)",,,,
47062173,True,Jalan Ibrahim,primary,False,18.615,"LINESTRING (100.4889039 5.6413049, 100.4888821 5.6411389)",1,,,
"[430204368, 207210993, 430204365]",True,Jalan Kuala Ketil,primary,False,131.339,"LINESTRING (100.4904667 5.6415224, 100.4904828 5.6414301, 100.4904777 5.6413344, 100.4904274 5.6409916, 100.4904078 5.6408662, 100.4904049 5.6408081, 100.4904083 5.6407619, 100.4904199 5.6407186, 100.4904422 5.6406626, 100.4904828 5.6405926, 100.4905272 5.6405136, 100.4905919 5.6403922)",67,"['1', '2']",,
"[430204370, 430204363, 1237977598]",False,Jalan Kuala Ketil,primary,False,358.6410000000001,"LINESTRING (100.4904667 5.6415224, 100.4904771 5.6415863, 100.4905492 5.6420305, 100.4905603 5.6420992, 100.4906021 5.6423562, 100.4906303 5.6425299, 100.4906807 5.6428402, 100.4907628 5.6433458, 100.4908154 5.6436703, 100.4909276 5.6443611, 100.4909449 5.6444584, 100.4909887 5.6447056)",67,"['2', '4']",,
45895586,True,Jalan Sungai Layar,secondary,False,10.053,"LINESTRING (100.4881614 5.6462066, 100.488247 5.6461763)",K659,,,
387591567,True,Jalan Kolam Air,secondary,False,105.877,"LINESTRING (100.4881614 5.6462066, 100.4883005 5.6465424, 100.4883729 5.6467585, 100.4884215 5.6469195, 100.4884839 5.6471023)",K167,,,
720518742,True,Jalan Badlishah,primary,False,32.847,"LINESTRING (100.4914425 5.6458695, 100.4911457 5.6458647)",1,,,
577793340,True,Jalan Petri,secondary,False,39.931,"LINESTRING (100.4886618 5.6399621, 100.4883013 5.639978)",,,,
430278308,True,Jalan Ibrahim,primary,False,151.166,"LINESTRING (100.4886618 5.6399621, 100.4887271 5.640616, 100.4887999 5.6413146)",1,,,
49323699,True,,unclassified,False,20.932,"LINESTRING (100.4891094 5.6446067, 100.4889205 5.6446167)",,,,
255519984,True,Jalan Ibrahim,primary,False,37.369,"LINESTRING (100.4891094 5.6446067, 100.4891387 5.6449415)",1,,,
430278309,True,Jalan Ibrahim,primary,False,30.431,"LINESTRING (100.4892847 5.6454252, 100.4894709 5.6456266)",1,,,
46907503,True,,primary_link,False,6.896,"LINESTRING (100.4892847 5.6454252, 100.4892977 5.6454025, 100.489303 5.645367)",,,,
771558790,True,Jalan Pengkalan,secondary,False,115.17699999999999,"LINESTRING (100.482595 5.6391365, 100.4825985 5.6392032, 100.4826354 5.6393004, 100.4827018 5.6394005, 100.4827783 5.6394902, 100.4829535 5.6396731, 100.4832326 5.6399248)",K661,,,
46908264,False,Jalan Masjid,unclassified,True,60.484,"LINESTRING (100.4849349 5.6397204, 100.4850155 5.6391824)",,,,
46908264,False,Jalan Masjid,unclassified,False,50.444,"LINESTRING (100.4849349 5.6397204, 100.4848839 5.6400278, 100.4848607 5.640168)",,,,
199153722,False,Jalan Petri,unclassified,False,95.893,"LINESTRING (100.4849349 5.6397204, 100.4850618 5.6397421, 100.4853912 5.6397986, 100.4857155 5.6398542, 100.4857889 5.6398668)",,,,
818042369,True,Jalan Masjid,unclassified,False,8.323,"LINESTRING (100.4847276 5.6411787, 100.4847413 5.6411051)",,,,
199293806,True,Jalan Pengkalan,secondary,False,54.182,"LINESTRING (100.4847276 5.6411787, 100.4847988 5.6412041, 100.4848834 5.6412233, 100.4850153 5.6412452, 100.4852086 5.6412541)",K661,,,
577793340,True,Jalan Petri,secondary,False,73.856,"LINESTRING (100.4878855 5.6400106, 100.4876599 5.6400303, 100.4874962 5.6400419, 100.487338 5.6400488, 100.4872196 5.6400536)",,,,
1237977602,False,Jalan Pengkalan,secondary,True,8.066,"LINESTRING (100.4864185 5.6414225, 100.4863463 5.6414125)",K661,,,
818065065,True,Jalan Jerai,unclassified,False,24.693,"LINESTRING (100.4864185 5.6414225, 100.4864257 5.6412809, 100.4863988 5.6412052)",,1,,
1237977602,False,Jalan Pengkalan,secondary,False,67.969,"LINESTRING (100.4864185 5.6414225, 100.4868238 5.6414784, 100.4870269 5.6415065)",K661,,,
46158738,False,Jalan Pegawai,tertiary,True,137.35,"LINESTRING (100.4841435 5.64629, 100.4841436 5.6465598, 100.484158 5.6468843, 100.4841941 5.6475239)",K658,,,
650566944,False,Jalan Sungai Layar,secondary,False,393.7709999999999,"LINESTRING (100.4841435 5.64629, 100.4843025 5.6463134, 100.4845054 5.6463422, 100.4846473 5.6463603, 100.4848504 5.6463777, 100.4849588 5.6463837, 100.4850494 5.6463853, 100.4851662 5.646381, 100.4852774 5.6463724, 100.4853651 5.6463612, 100.4854682 5.6463416, 100.4856867 5.6462877, 100.4861096 5.646166, 100.4863235 5.6461111, 100.4864261 5.6460862, 100.4865139 5.6460675, 100.4865811 5.6460574, 100.4867059 5.6460468, 100.4868415 5.6460485, 100.4869362 5.6460526, 100.4870188 5.6460595, 100.4871493 5.646078, 100.4873194 5.6461033, 100.4876495 5.646147)",K659,,,
771558791,True,Jalan Patani,secondary,False,11.123,"LINESTRING (100.4838376 5.6404597, 100.483908 5.6403883)",K674,,,
