osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction
428693069,True,2,R20,Jalan Tun Razak,primary,False,36.637,"LINESTRING (100.192508 6.4394365, 100.1928355 6.439488)",,,
1240077369,False,,R102,Jalan Tun Razak,secondary,True,35.021,"LINESTRING (100.192508 6.4394365, 100.1921936 6.4393966)",,,
430167102,False,,R5,Jalan Hospital,primary,False,38.616,"LINESTRING (100.192508 6.4394365, 100.1926221 6.4391486, 100.1926342 6.4391127)",,,
1240077368,False,,R5,Jalan Hospital,secondary,True,34.941,"LINESTRING (100.192508 6.4394365, 100.1924437 6.4396038, 100.1923983 6.4397312)",,,
1064254719,True,,R14,Jalan Jubli Perak,tertiary,False,10.448,"LINESTRING (100.1907094 6.436902, 100.1906829 6.4369922)",,,
832408330,True,,,,primary,False,6.644,"LINESTRING (100.1940379 6.4377827, 100.1940081 6.4378346)",,,
1240679339,True,,7,Jalan Kampung Wan Abdullah,primary,False,21.933,"LINESTRING (100.1940379 6.4377827, 100.1938561 6.4377035)",,,
1243992958,True,2,7,Persiaran Jubli Emas,primary,False,30.199,"LINESTRING (100.1971721 6.4394435, 100.19694 6.4393001)",,,
788168729,False,,,Jalan Belakang Hotel Federal,residential,True,52.734,"LINESTRING (100.1971721 6.4394435, 100.1972566 6.4393085, 100.1973291 6.4392426, 100.1974446 6.4390577)",,,
1268105402,True,,7,Jalan Tuanku Syed Putra,primary,False,9.472,"LINESTRING (100.1906829 6.4369922, 100.1907663 6.4370119)",80,,
255382011,False,,,Jalan Belakang Hotel Federal,residential,False,99.73499999999999,"LINESTRING (100.1978435 6.4373297, 100.1976621 6.4375397, 100.1975112 6.4376525, 100.1974598 6.4377507, 100.1974048 6.4378557, 100.1973349 6.4380168, 100.1973266 6.4380436)",,,
255381984,False,,R28,Jalan Kapitol,unclassified,False,191.703,"LINESTRING (100.1954509 6.4392001, 100.1957367 6.4393431, 100.1959976 6.4394632, 100.1960715 6.4395044, 100.1960528 6.439554, 100.1960367 6.4395866, 100.1958969 6.4398337, 100.1958308 6.4399518, 100.1955552 6.4404035)",,,
255382000,True,,R3,Jalan Penjara,tertiary,False,136.201,"LINESTRING (100.1954509 6.4392001, 100.1952913 6.4395081, 100.1950459 6.4399341, 100.1949889 6.4400432, 100.1949928 6.4400953, 100.1950169 6.44013, 100.1951555 6.4402301)",,,
"[494418305, 494418306, 155833307]",True,,7,,primary,False,132.89100000000002,"LINESTRING (100.19694 6.4393001, 100.1968728 6.4392439, 100.1966911 6.4391146, 100.1965949 6.4390559, 100.1963371 6.4389211, 100.1962081 6.4388536, 100.195906 6.4386956)",,yes,
494418307,True,2,R20,Jalan Lencongan Dua,primary,False,87.543,"LINESTRING (100.1972094 6.4399274, 100.1972933 6.4397399, 100.1972947 6.4396906, 100.1972679 6.4396199, 100.1971994 6.4395399, 100.1971529 6.4395016, 100.19694 6.4393001)",,,
255382025,True,2,R20,Jalan Lencongan Dua,primary,False,48.259,"LINESTRING (100.1951555 6.4402301, 100.1952923 6.4402775, 100.1953695 6.4403145, 100.1955552 6.4404035)",,,
255381984,False,,R28,Jalan Kapitol,unclassified,True,191.70299999999997,"LINESTRING (100.1955552 6.4404035, 100.1958308 6.4399518, 100.1958969 6.4398337, 100.1960367 6.4395866, 100.1960528 6.439554, 100.1960715 6.4395044, 100.1959976 6.4394632, 100.1957367 6.4393431, 100.1954509 6.4392001)",,,
255382025,True,2,R20,Jalan Lencongan Dua,primary,False,108.363,"LINESTRING (100.1955552 6.4404035, 100.1958114 6.4405501, 100.196228 6.4408139, 100.1963946 6.4409069)",,,
255382025,True,2,R20,Jalan Lencongan Dua,primary,False,23.628,"LINESTRING (100.1963946 6.4409069, 100.196484 6.4409382, 100.1965187 6.4409414, 100.1965539 6.4409376, 100.1965984 6.4409177)",,,
494418302,True,1,,,residential,False,33.809,"LINESTRING (100.1963946 6.4409069, 100.196407 6.4409878, 100.1964092 6.4410315, 100.1964192 6.4411044, 100.1964421 6.4412068)",,,
320528619,False,,R5,Jalan Abi Tok Hashim,secondary,True,57.999,"LINESTRING (100.1910295 6.4429531, 100.1912196 6.442499, 100.1912311 6.4424715)",,,
299526156,True,,7,Persiaran Jubli Emas,primary,False,34.213,"LINESTRING (100.1913128 6.4371259, 100.1916151 6.4371925)",,,
790362453,False,2,R18,Jalan Home Guard,secondary,True,25.045,"LINESTRING (100.1913128 6.4371259, 100.1912945 6.4373504)",,,
821987908,False,,,,secondary,False,9.213,"LINESTRING (100.1913128 6.4371259, 100.1913157 6.4370431)",,,
788580609,False,,,,residential,True,11.985,"LINESTRING (100.1942915 6.4414622, 100.1942204 6.4413808)",,,
299526170,True,2,R3,Jalan Penjara,tertiary,False,172.531,"LINESTRING (100.1942915 6.4414622, 100.1947241 6.440588, 100.1948334 6.4404294, 100.194903 6.4403505, 100.1949599 6.4403089, 100.1950682 6.4402586, 100.1951555 6.4402301)",,,
458686341,False,1,,Lorong Cempaka,residential,True,90.676,"LINESTRING (100.1942915 6.4414622, 100.1944777 6.4415859, 100.1946598 6.441673, 100.1950094 6.4418548)",,,
300059923,True,,,,tertiary,False,25.669999999999998,"LINESTRING (100.1920947 6.4344881, 100.1920697 6.4344587, 100.1920369 6.4344384, 100.1919993 6.4344289, 100.1919607 6.4344312, 100.1919246 6.4344452, 100.1918945 6.4344694)",,,roundabout
300059495,False,,,,unclassified,False,64.633,"LINESTRING (100.1932482 6.436507, 100.1933667 6.4366045, 100.1933839 6.4366254, 100.1934459 6.4366983, 100.1935288 6.436816, 100.1935544 6.4368355, 100.1936705 6.4368959)",,,
"[1064752384, 832710174, 300059495]",False,,R27,Jalan Market Kangar,unclassified,True,181.52900000000002,"LINESTRING (100.1932482 6.436507, 100.1930851 6.4364191, 100.1928412 6.4363252, 100.1924308 6.4361671, 100.192251 6.4360978, 100.1922708 6.436029, 100.192314 6.4358403, 100.1923263 6.4358022, 100.1923424 6.435766, 100.19245 6.43558)",,,
300059743,True,,,,unclassified,False,47.378,"LINESTRING (100.1932482 6.436507, 100.1933201 6.4363714, 100.193448 6.43613)",,,
300059880,True,,R2,Jalan Bukit Lagi,tertiary,False,92.037,"LINESTRING (100.1920393 6.4346668, 100.1921287 6.4346922, 100.192234 6.4347596, 100.1924899 6.4349275, 100.1927475 6.4350954)",,,
300059923,True,,,,tertiary,False,23.394000000000002,"LINESTRING (100.1920393 6.4346668, 100.1920744 6.4346432, 100.1920996 6.4346094, 100.1921121 6.4345692, 100.1921104 6.4345272, 100.1920947 6.4344881)",,,roundabout
300059752,True,,R14,Jalan Jubli Perak,tertiary,False,287.394,"LINESTRING (100.1918742 6.4346065, 100.1918793 6.4346811, 100.1918746 6.4347226, 100.1918558 6.4347663, 100.1913417 6.4357241, 100.1911517 6.436078, 100.1908763 6.4365911, 100.1907094 6.436902)",,,
300059923,True,,,,tertiary,False,18.686999999999998,"LINESTRING (100.1918742 6.4346065, 100.1918985 6.4346409, 100.1919329 6.4346654, 100.1919735 6.434677, 100.1920157 6.4346747)",,,roundabout
"[300059897, 300059741]",False,,,,residential,False,357.456,"LINESTRING (100.1953169 6.4370736, 100.1954856 6.4371691, 100.1955152 6.4371825, 100.1955374 6.4371377, 100.1955981 6.43704, 100.1956196 6.4370073, 100.1956571 6.4369647, 100.1956947 6.436942, 100.1957403 6.4369247, 100.1958026 6.436924, 100.1958765 6.4369379, 100.1959408 6.4369493, 100.195998 6.4369314, 100.1960883 6.4368605, 100.1961929 6.4367658, 100.1962544 6.436662, 100.1963259 6.4364972, 100.1964468 6.4362294, 100.1967618 6.4356785, 100.1970675 6.4350373, 100.1970698 6.4349428, 100.1970371 6.4348593)",,,
300059741,False,,,,residential,True,81.29999999999998,"LINESTRING (100.1953169 6.4370736, 100.1950401 6.4369903, 100.194729 6.4368967, 100.1946127 6.4368617)",,,
"[300059749, 504897623]",False,2,,Lorong Seberang Tambang,residential,False,301.06800000000004,"LINESTRING (100.1953169 6.4370736, 100.1955185 6.4366416, 100.1957112 6.4362285, 100.195702 6.436171, 100.1956597 6.4361325, 100.1952325 6.4359563, 100.1953476 6.4355549, 100.1953722 6.4354487, 100.1953828 6.4354029, 100.1954889 6.4349452, 100.1955017 6.434888, 100.1955234 6.4347908)",50,,
765586315,False,,,,residential,False,86.517,"LINESTRING (100.1953169 6.4370736, 100.1950729 6.4375003, 100.1950587 6.4375336, 100.1950632 6.4375542, 100.1952738 6.4376497)",,,
"[300059801, 300059790]",False,,,Lorong Menanti Paya,unclassified,True,110.179,"LINESTRING (100.1936706 6.4345024, 100.1935679 6.4347116, 100.1942451 6.4350607)",,,
832710174,False,,R27,Jalan Market Kangar,unclassified,True,63.12,"LINESTRING (100.19245 6.43558, 100.1927475 6.4350954)",,,
"[1064752384, 832710174, 300059495]",False,,R27,Jalan Market Kangar,unclassified,False,181.52900000000002,"LINESTRING (100.19245 6.43558, 100.1923424 6.435766, 100.1923263 6.4358022, 100.192314 6.4358403, 100.1922708 6.436029, 100.192251 6.4360978, 100.1924308 6.4361671, 100.1928412 6.4363252, 100.1930851 6.4364191, 100.1932482 6.436507)",,,
1253552264,True,,R2,Jalan Bukit Lagi,tertiary,False,15.211,"LINESTRING (100.1946737 6.4360881, 100.1947959 6.4361511)",,,
1253552265,True,,R1,,primary,False,74.748,"LINESTRING (100.1946737 6.4360881, 100.1945198 6.4367427)",,,
300059743,True,,,,unclassified,False,53.474,"LINESTRING (100.193448 6.43613, 100.1935666 6.4359035, 100.1936714 6.4357034)",,,
300059862,True,,,Lorong Seruling,unclassified,False,126.097,"LINESTRING (100.193448 6.43613, 100.192542 6.4356307, 100.19245 6.43558)",40,,
300059880,True,,R2,Jalan Bukit Lagi,tertiary,False,122.11,"LINESTRING (100.1927475 6.4350954, 100.193728 6.435602)",,,
832710174,False,,R27,Jalan Market Kangar,unclassified,False,63.12,"LINESTRING (100.1927475 6.4350954, 100.19245 6.43558)",,,
300059880,True,,R2,Jalan Bukit Lagi,tertiary,False,33.583,"LINESTRING (100.193728 6.435602, 100.1939983 6.4357401)",,,
832749883,True,,,,unclassified,False,9.625,"LINESTRING (100.1939983 6.4357401, 100.194035 6.4356616)",,,
1268105393,True,,R2,Jalan Bukit Lagi,tertiary,False,84.064,"LINESTRING (100.1939983 6.4357401, 100.1946737 6.4360881)",,,
300059707,False,,,,unclassified,True,62.562,"LINESTRING (100.1939402 6.4364012, 100.1936705 6.4368959)",,,
300059862,True,,,Lorong Seruling,unclassified,False,62.187,"LINESTRING (100.1939402 6.4364012, 100.193683 6.4362595, 100.193448 6.43613)",40,,
300059923,True,,,,tertiary,False,2.752,"LINESTRING (100.1920157 6.4346747, 100.1920393 6.4346668)",,,roundabout
"[300059801, 300059790]",False,,,Lorong Menanti Paya,unclassified,False,110.179,"LINESTRING (100.1942451 6.4350607, 100.1935679 6.4347116, 100.1936706 6.4345024)",,,
300059825,False,,,Lorong Menanti Bukit,unclassified,False,71.116,"LINESTRING (100.1942451 6.4350607, 100.1941759 6.4353401, 100.1941301 6.4354799, 100.1940908 6.4355549, 100.194035 6.4356616)",,,
"[300059825, 504897635]",False,,,Lorong Menanti Bukit,unclassified,True,132.262,"LINESTRING (100.1942451 6.4350607, 100.1942863 6.434826, 100.1943274 6.4345984, 100.1943396 6.4345688, 100.1943675 6.4345432, 100.1943941 6.4345342, 100.1944226 6.434535, 100.1949988 6.4346931)",,,
300059707,False,,,,unclassified,False,62.562,"LINESTRING (100.1936705 6.4368959, 100.1939402 6.4364012)",,,
"[788759436, 300059495]",False,,,,unclassified,False,71.07000000000001,"LINESTRING (100.1936705 6.4368959, 100.1938871 6.4370527, 100.1940286 6.4371671, 100.1940662 6.4371844, 100.1941024 6.4371817, 100.1941292 6.437163, 100.1941699 6.4370919)",,,
300059495,False,,,,unclassified,True,64.633,"LINESTRING (100.1936705 6.4368959, 100.1935544 6.4368355, 100.1935288 6.436816, 100.1934459 6.4366983, 100.1933839 6.4366254, 100.1933667 6.4366045, 100.1932482 6.436507)",,,
299526178,True,,,Jalan Indera Kayangan,tertiary,False,97.71900000000001,"LINESTRING (100.1937507 6.4382938, 100.1936852 6.438404, 100.1936348 6.4385056, 100.1934327 6.4389289, 100.1934126 6.4389726, 100.1933619 6.4390826)",,,
300059587,True,,R26,Jalan Barrack,unclassified,False,206.782,"LINESTRING (100.1937507 6.4382938, 100.19439 6.4386015, 100.1944408 6.438626, 100.1945945 6.4387, 100.1950529 6.4389207, 100.1954349 6.4391046)",,,
1064410153,True,,,,unclassified,False,17.179,"LINESTRING (100.1945198 6.4367427, 100.1943943 6.4366515)",,,
1253552265,True,,R1,,primary,False,51.949,"LINESTRING (100.1945198 6.4367427, 100.1944957 6.4368274, 100.1943403 6.4371737)",,,
1240679337,True,,7,Jalan Kampung Wan Abdullah,primary,False,8.199,"LINESTRING (100.1941048 6.4378146, 100.1940379 6.4377827)",,,
"[320528613, 787472294, 320528615]",True,2,R1,,primary,False,119.923,"LINESTRING (100.1941048 6.4378146, 100.194232 6.4375881, 100.1943689 6.4373127, 100.1944315 6.4371962, 100.1946127 6.4368617)",,yes,
255381895,True,,7,Jalan Kampung Wan Abdullah,primary,False,183.711,"LINESTRING (100.1957075 6.4385918, 100.1949155 6.438214, 100.1945261 6.4380275, 100.1942128 6.4378684)",,,
"[320528712, 255382029, 819986950]",False,,,,residential,True,243.50600000000003,"LINESTRING (100.1957075 6.4385918, 100.1960113 6.4381113, 100.1960735 6.4381453, 100.1961006 6.438149, 100.1961292 6.4381398, 100.1961734 6.4380558, 100.1961928 6.4380293, 100.1962212 6.438044, 100.1963765 6.438104, 100.1963916 6.4381055, 100.1964097 6.4380922, 100.1964773 6.4379479, 100.1965441 6.4378329, 100.1969842 6.4380204, 100.1971595 6.4380824, 100.1972136 6.4380574, 100.1972488 6.4380341, 100.1972871 6.4380341, 100.1973266 6.4380436)",,,
320528772,True,,R3,Jalan Penjara,tertiary,False,64.487,"LINESTRING (100.1954349 6.4391046, 100.1957075 6.4385918)",,,
1253552262,True,2,R1,,primary,False,10.19,"LINESTRING (100.1947959 6.4361511, 100.1948143 6.4360613)",,,
"[255382025, 494418307, 494418308]",True,2,R20,Jalan Lencongan Dua,primary,False,129.16500000000002,"LINESTRING (100.1965984 6.4409177, 100.1966762 6.4407935, 100.1967164 6.4407287, 100.1972094 6.4399274)",,yes,
155520904,True,,R5,,primary,False,88.157,"LINESTRING (100.1929491 6.4383772, 100.1931119 6.4381035, 100.1932344 6.4378179, 100.1932994 6.4376667)",,,
"[1240077366, 1240077367]",False,,R5,Jalan Hospital,primary,True,88.88499999999999,"LINESTRING (100.1929491 6.4383772, 100.1928343 6.438642, 100.192805 6.4387095, 100.1927911 6.438739, 100.1927116 6.4389222, 100.1926847 6.4389884, 100.1926342 6.4391127)",,,
787472294,True,2,R1,,primary,False,81.567,"LINESTRING (100.1946127 6.4368617, 100.1947959 6.4361511)",,,
300059741,False,,,,residential,False,81.3,"LINESTRING (100.1946127 6.4368617, 100.194729 6.4368967, 100.1950401 6.4369903, 100.1953169 6.4370736)",,,
"[300059825, 504897635]",False,,,Lorong Menanti Bukit,unclassified,False,132.262,"LINESTRING (100.1949988 6.4346931, 100.1944226 6.434535, 100.1943941 6.4345342, 100.1943675 6.4345432, 100.1943396 6.4345688, 100.1943274 6.4345984, 100.1942863 6.434826, 100.1942451 6.4350607)",,,
787472295,True,,R1,,primary,False,149.204,"LINESTRING (100.1949988 6.4346931, 100.1949456 6.4349366, 100.1948306 6.4354179, 100.1946916 6.4359997)",,,
504897713,False,,,Jalan Kenanga,residential,False,99.261,"LINESTRING (100.1946313 6.442595, 100.1944068 6.4430531, 100.1942433 6.4434001)",,,
504897713,False,,,Jalan Kenanga,residential,True,92.321,"LINESTRING (100.1946313 6.442595, 100.1947429 6.4423933, 100.1950094 6.4418548)",,,
"[504897714, 798426796]",False,,,"['Lorong Teratai', 'Jalan Melati']",residential,False,233.22100000000003,"LINESTRING (100.1946313 6.442595, 100.1950358 6.442778, 100.1955803 6.4430429, 100.1959124 6.4432289, 100.1959989 6.4432726, 100.1960667 6.4432927, 100.1961243 6.4432909, 100.1962072 6.443282, 100.196341 6.4432687, 100.1964588 6.443259, 100.196527 6.4432467, 100.1965733 6.4432341)",,,
458686341,False,1,,Lorong Cempaka,residential,False,90.676,"LINESTRING (100.1950094 6.4418548, 100.1946598 6.441673, 100.1944777 6.4415859, 100.1942915 6.4414622)",,,
"[765327643, 458686341]",False,1,,Lorong Cempaka,residential,True,181.711,"LINESTRING (100.1950094 6.4418548, 100.1954446 6.4420726, 100.1958477 6.4422776, 100.1959081 6.4422927, 100.1959755 6.4422974, 100.1961015 6.4422807, 100.1965465 6.442234)",,,
504897713,False,,,Jalan Kenanga,residential,False,92.321,"LINESTRING (100.1950094 6.4418548, 100.1947429 6.4423933, 100.1946313 6.442595)",,,
504897713,False,,,Jalan Kenanga,residential,True,99.261,"LINESTRING (100.1942433 6.4434001, 100.1944068 6.4430531, 100.1946313 6.442595)",,,
1243993351,False,2,R8,Jalan Sekolah Derma,tertiary,True,92.81,"LINESTRING (100.1942433 6.4434001, 100.1939298 6.4432847, 100.1934622 6.4430935)",,,
300059825,False,,,Lorong Menanti Bukit,unclassified,True,71.116,"LINESTRING (100.194035 6.4356616, 100.1940908 6.4355549, 100.1941301 6.4354799, 100.1941759 6.4353401, 100.1942451 6.4350607)",,,
1268105394,True,,R2,Jalan Bukit Lagi,tertiary,False,252.63899999999998,"LINESTRING (100.194035 6.4356616, 100.1931834 6.4352229, 100.1929085 6.4350814, 100.1928106 6.4350309, 100.1926555 6.4349271, 100.1924237 6.4347718, 100.1922124 6.4346303, 100.1921682 6.4345885, 100.1920947 6.4344881)",,,
504897623,False,,,,residential,True,47.211,"LINESTRING (100.1951041 6.4347095, 100.1951947 6.4347302, 100.1955234 6.4347908)",,,
504897623,False,,,,residential,False,47.211,"LINESTRING (100.1955234 6.4347908, 100.1951947 6.4347302, 100.1951041 6.4347095)",,,
"[300059749, 504897623]",False,2,,Lorong Seberang Tambang,residential,True,301.068,"LINESTRING (100.1955234 6.4347908, 100.1955017 6.434888, 100.1954889 6.4349452, 100.1953828 6.4354029, 100.1953722 6.4354487, 100.1953476 6.4355549, 100.1952325 6.4359563, 100.1956597 6.4361325, 100.195702 6.436171, 100.1957112 6.4362285, 100.1955185 6.4366416, 100.1953169 6.4370736)",50,,
686225394,False,1,,Jalan Belakang,residential,False,177.907,"LINESTRING (100.1955234 6.4347908, 100.1958253 6.4348475, 100.1958788 6.4348576, 100.1960538 6.4348897, 100.1961871 6.4348975, 100.1962704 6.434877, 100.196322 6.4348518, 100.196395 6.4347528, 100.1964311 6.4347233, 100.1964754 6.4347226, 100.1967593 6.4348067, 100.1970371 6.4348593)",40,,
"[300059897, 300059741]",False,,,,residential,True,357.4559999999999,"LINESTRING (100.1970371 6.4348593, 100.1970698 6.4349428, 100.1970675 6.4350373, 100.1967618 6.4356785, 100.1964468 6.4362294, 100.1963259 6.4364972, 100.1962544 6.436662, 100.1961929 6.4367658, 100.1960883 6.4368605, 100.195998 6.4369314, 100.1959408 6.4369493, 100.1958765 6.4369379, 100.1958026 6.436924, 100.1957403 6.4369247, 100.1956947 6.436942, 100.1956571 6.4369647, 100.1956196 6.4370073, 100.1955981 6.43704, 100.1955374 6.4371377, 100.1955152 6.4371825, 100.1954856 6.4371691, 100.1953169 6.4370736)",,,
686222403,False,1,,Kampung Padang Bakau,residential,False,43.14,"LINESTRING (100.1970371 6.4348593, 100.1972987 6.434869, 100.1974258 6.4348492)",40,,
