osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,maxspeed,access
667825768,True,4,Jalan Penjara,trunk,False,46.449,,"LINESTRING (103.3242199 3.8019927, 103.323924 3.8022882)",,
924743242,True,3,Jalan Penjara,tertiary,False,87.047,,"LINESTRING (103.3237493 3.8024349, 103.3232193 3.8030121)",,
552301120,False,,Jalan Mat Kilau,unclassified,True,63.237,,"LINESTRING (103.3178218 3.7966416, 103.3180009 3.7971815)",,
"[720077524, 924825260]",True,3,Jalan Tanah Putih,trunk,False,452.57,2,"LINESTRING (103.3178218 3.7966416, 103.3184887 3.7969946, 103.3187717 3.7971364, 103.3191206 3.797324, 103.3193227 3.7974323, 103.3197763 3.7976757, 103.3202952 3.7979541, 103.3205755 3.7981093, 103.320849 3.7982723, 103.3210253 3.7983915, 103.3211938 3.7985228, 103.3213511 3.798664)",,
552301119,False,,Jalan Mat Kilau,residential,False,17.509,,"LINESTRING (103.3201002 3.8019042, 103.3200242 3.8017662)",,
131875288,False,,Jalan Mat Kilau,residential,True,40.825,,"LINESTRING (103.3201002 3.8019042, 103.3202806 3.8021327, 103.3203279 3.8021926)",,
750627773,False,,,residential,True,72.946,,"LINESTRING (103.3201002 3.8019042, 103.3196705 3.8022254, 103.3196231 3.8022585, 103.3195704 3.8022924)",,
1152333576,True,2,Jalan Besar,trunk,False,35.209,2,"LINESTRING (103.3254278 3.8027256, 103.3254076 3.802704, 103.3252114 3.802494)",60,
35571466,True,2,,trunk_link,False,101.87700000000001,,"LINESTRING (103.3252114 3.802494, 103.3250245 3.802359, 103.3245988 3.8019503, 103.3245599 3.8019287, 103.324509 3.8019171)",,
"[552294504, 834880880, 924743247]",True,3,"['Jalan Tanah Putih', 'Jalan Besar']",trunk,False,255.33500000000004,2,"LINESTRING (103.3252114 3.802494, 103.3250098 3.8022427, 103.3249062 3.8021284, 103.3248384 3.8020553, 103.3248067 3.8020127, 103.324468 3.8016712, 103.3243212 3.8015175, 103.3238845 3.8010804, 103.3238441 3.8010386, 103.3237678 3.8009542, 103.3237036 3.8008847, 103.3236413 3.8008177)",60,
924743244,True,2,,trunk_link,False,33.692,,"LINESTRING (103.324509 3.8019171, 103.3244251 3.8019196, 103.3243725 3.8019275, 103.3243102 3.8019471, 103.3242199 3.8019927)",,
924743246,True,2,,trunk_link,False,92.71400000000001,,"LINESTRING (103.324509 3.8019171, 103.324468 3.801934, 103.3244298 3.8019565, 103.3243978 3.8019819, 103.3243695 3.8020114, 103.3240168 3.8023793, 103.324001 3.8024042, 103.32399 3.8024315, 103.3239837 3.8024628, 103.3239836 3.8024946, 103.3239897 3.8025259)",,
262851066,True,,,residential,False,92.596,,"LINESTRING (103.3180516 3.8026025, 103.3177096 3.8018429)",,
262850997,False,,,residential,False,65.906,,"LINESTRING (103.3180516 3.8026025, 103.3182856 3.8023772, 103.3185143 3.8022362)",,
758890344,True,,,unclassified,False,10.902,,"LINESTRING (103.3210655 3.8017831, 103.321154 3.8017405)",,
750684405,False,,,residential,False,12.884,,"LINESTRING (103.3187441 3.8006834, 103.3188001 3.8007849)",,
262851017,False,,Lorong Mat Kilau 10,residential,False,77.3,,"LINESTRING (103.3183553 3.8014496, 103.3189518 3.8010904)",,
552975852,False,,,residential,True,66.873,,"LINESTRING (103.3183553 3.8014496, 103.3181133 3.8008988)",,
552975852,False,,,residential,False,78.99199999999999,,"LINESTRING (103.3183553 3.8014496, 103.3184577 3.8016511, 103.3186702 3.8020867)",,
"[750627772, 1019926806, 750684407]",False,,,residential,"[False, True]",84.63300000000001,,"LINESTRING (103.3183553 3.8014496, 103.3180477 3.8016393, 103.3180244 3.801679, 103.3177096 3.8018429)",,
262850997,False,,,residential,False,23.99,,"LINESTRING (103.3185143 3.8022362, 103.3186702 3.8020867)",,
262850997,False,,,residential,True,65.906,,"LINESTRING (103.3185143 3.8022362, 103.3182856 3.8023772, 103.3180516 3.8026025)",,
262850999,False,,,residential,True,37.28,,"LINESTRING (103.3196908 3.8026054, 103.3195704 3.8022924)",,
552975829,False,,,unclassified,False,60.646,,"LINESTRING (103.3196908 3.8026054, 103.3192511 3.8029294)",,
552975829,False,,,unclassified,True,8.079,,"LINESTRING (103.3196908 3.8026054, 103.31975 3.8025631)",,
262850997,False,,,residential,True,23.99,,"LINESTRING (103.3186702 3.8020867, 103.3185143 3.8022362)",,
262850997,False,,,residential,False,81.81,,"LINESTRING (103.3186702 3.8020867, 103.3189595 3.801832, 103.3192264 3.8016037)",,
552975852,False,,,residential,True,78.99199999999999,,"LINESTRING (103.3186702 3.8020867, 103.3184577 3.8016511, 103.3183553 3.8014496)",,
552301119,False,,Jalan Mat Kilau,residential,False,36.524,,"LINESTRING (103.3195108 3.8007707, 103.3193618 3.8004778)",,
552301119,False,,Jalan Mat Kilau,residential,True,8.868,,"LINESTRING (103.3195108 3.8007707, 103.3195464 3.8008421)",,
262851017,False,,Lorong Mat Kilau 10,residential,True,71.487,,"LINESTRING (103.3195108 3.8007707, 103.319201 3.8009479, 103.3189518 3.8010904)",,
262851017,False,,Lorong Mat Kilau 10,residential,True,77.3,,"LINESTRING (103.3189518 3.8010904, 103.3183553 3.8014496)",,
750684405,False,,,residential,True,37.911,,"LINESTRING (103.3189518 3.8010904, 103.3188001 3.8007849)",,
814884350,False,,,residential,False,64.699,,"LINESTRING (103.3189518 3.8010904, 103.3192264 3.8016037)",,
262851017,False,,Lorong Mat Kilau 10,residential,False,71.487,,"LINESTRING (103.3189518 3.8010904, 103.319201 3.8009479, 103.3195108 3.8007707)",,
814884350,False,,,residential,False,28.365,,"LINESTRING (103.3192264 3.8016037, 103.3193539 3.8018248)",,
814884350,False,,,residential,True,64.699,,"LINESTRING (103.3192264 3.8016037, 103.3189518 3.8010904)",,
262850997,False,,,residential,True,81.81,,"LINESTRING (103.3192264 3.8016037, 103.3189595 3.801832, 103.3186702 3.8020867)",,
265412841,False,,,unclassified,True,103.451,,"LINESTRING (103.3203818 3.8006446, 103.3201606 3.8006471, 103.3198803 3.8006029, 103.3197758 3.8006302, 103.3197203 3.8006725, 103.3196354 3.8007936, 103.3195853 3.8008223, 103.3195464 3.8008421)",,
758890344,True,,,unclassified,False,154.535,,"LINESTRING (103.3203818 3.8006446, 103.3205834 3.8012139, 103.3206747 3.801365, 103.3209425 3.8017377, 103.3209738 3.8017813, 103.3210154 3.8017986, 103.3210655 3.8017831)",,
552301119,False,,Jalan Mat Kilau,residential,False,8.868,,"LINESTRING (103.3195464 3.8008421, 103.3195108 3.8007707)",,
265412841,False,,,unclassified,False,103.451,,"LINESTRING (103.3195464 3.8008421, 103.3195853 3.8008223, 103.3196354 3.8007936, 103.3197203 3.8006725, 103.3197758 3.8006302, 103.3198803 3.8006029, 103.3201606 3.8006471, 103.3203818 3.8006446)",,
552301119,False,,Jalan Mat Kilau,residential,True,72.959,,"LINESTRING (103.3195464 3.8008421, 103.3197268 3.801205, 103.319839 3.8014297)",,
758890345,True,,,unclassified,False,43.237,,"LINESTRING (103.3207555 3.8005418, 103.3205026 3.8006282, 103.3204485 3.8006409, 103.3203818 3.8006446)",,
552301121,True,,Jalan Mat Kilau 1,unclassified,False,155.85,,"LINESTRING (103.321539 3.800274, 103.32147 3.8000804, 103.3214222 3.7999243, 103.321378 3.7997767, 103.3213039 3.7995325, 103.3212261 3.7992675, 103.321187 3.7991584, 103.3211495 3.7990781, 103.3211133 3.7990246, 103.3210583 3.7989684)",,
789034767,True,,,unclassified,False,91.929,,"LINESTRING (103.321539 3.800274, 103.3214848 3.8002965, 103.3213748 3.8003407, 103.3210737 3.8004383, 103.3208278 3.8005181, 103.3207555 3.8005418)",,
789034766,False,,,unclassified,False,4.64,,"LINESTRING (103.3222463 3.7998244, 103.3222744 3.7997935)",,
789034767,True,,,unclassified,False,94.367,,"LINESTRING (103.3222463 3.7998244, 103.3220189 3.80004, 103.3219647 3.8000861, 103.321905 3.8001166, 103.321539 3.800274)",,
265412873,True,,,unclassified,False,140.43200000000002,,"LINESTRING (103.321154 3.8017405, 103.3208976 3.8009703, 103.320838 3.8007912, 103.3207555 3.8005418)",,
546779612,True,,,unclassified,False,186.468,,"LINESTRING (103.321154 3.8017405, 103.3214722 3.8016305, 103.321699 3.8015522, 103.3227422 3.801192)",,
924743242,True,3,Jalan Penjara,tertiary,False,25.334,,"LINESTRING (103.323924 3.8022882, 103.3237493 3.8024349)",,
1215897925,True,,Jalan Mahkota,trunk,False,28.644,,"LINESTRING (103.323924 3.8022882, 103.3239159 3.8023531, 103.3239236 3.8024008, 103.3239337 3.8024465, 103.3239715 3.8025006, 103.3239897 3.8025259)",,
552301120,False,,Jalan Mat Kilau,unclassified,False,84.441,,"LINESTRING (103.3186584 3.7990707, 103.3184129 3.7983519)",,
398379329,False,,Jalan Mat Kilau 1,unclassified,True,73.03200000000001,,"LINESTRING (103.3186584 3.7990707, 103.3183481 3.7991615, 103.3180262 3.7992536)",,
552301119,False,,Jalan Mat Kilau,residential,True,147.57999999999998,,"LINESTRING (103.3186584 3.7990707, 103.3188407 3.7994257, 103.3190239 3.7997827, 103.3192549 3.8002569)",,
398379342,False,,Lorong Mat Kilau 2,residential,True,9.455,,"LINESTRING (103.3180009 3.7971815, 103.3179203 3.7972091)",,
