osmid,oneway,highway,reversed,length,geometry,name,bridge,lanes,junction,ref
"[460024416, 23780477, 973002014]",True,primary,False,264.348,"LINESTRING (101.5183171 3.0745357, 101.5182434 3.0748748, 101.5178585 3.0765057, 101.517777 3.076851)",Persiaran Sultan,yes,,,
27206974,True,secondary,False,52.339999999999996,"LINESTRING (101.5172503 3.0729162, 101.5173531 3.0724664, 101.5173552 3.0724573)",,,,,
836384767,True,secondary,False,50.778999999999996,"LINESTRING (101.5169574 3.0721111, 101.5168662 3.0720785, 101.516788 3.0720506, 101.5165268 3.0719573)",Persiaran Perbandaran,,,,
"[23780289, 601446147, 460024420]",True,primary,False,364.99300000000005,"LINESTRING (101.5179009 3.076788, 101.5179601 3.0765231, 101.5183461 3.0748919, 101.5184581 3.0744795, 101.518654 3.0735932)",Persiaran Sultan,yes,,,
20265964,True,primary,False,40.236999999999995,"LINESTRING (101.5166934 3.0779837, 101.5166505 3.0780832, 101.5166371 3.0781957, 101.516631 3.0783358)",Bulatan Setia Jasa,,,roundabout,
20265964,True,primary,False,26.371,"LINESTRING (101.5171845 3.0777659, 101.5169481 3.0777887)",Bulatan Setia Jasa,,,roundabout,
"[23055379, 20270732]",True,primary_link,False,122.146,"LINESTRING (101.517777 3.076851, 101.5175672 3.0772014, 101.5173781 3.0775637, 101.517272 3.0776978, 101.5171845 3.0777659)",,,,,
22717050,False,residential,True,38.185,"LINESTRING (101.5155278 3.0767491, 101.5154355 3.0768892, 101.5153388 3.077036)",Jalan Bangkung 4/2,,,,
1160899880,True,primary,False,194.88000000000002,"LINESTRING (101.5155278 3.0767491, 101.5161831 3.0772777, 101.5166174 3.0776745, 101.5166585 3.0777511, 101.5166816 3.0778218, 101.5166934 3.0779837)",Persiaran Masjid,,2,,BSA4
1160899883,True,secondary,False,23.331,"LINESTRING (101.5140528 3.0755309, 101.5141776 3.0753621)",Persiaran Tasik,,,,
1160899884,True,unclassified,False,28.411,"LINESTRING (101.5152149 3.0738858, 101.515419 3.0740399)",Jalan Indah,,,,
1160899885,True,secondary,False,7.35,"LINESTRING (101.5152149 3.0738858, 101.5152337 3.0738586, 101.5152525 3.0738314)",Persiaran Tasik,,,,
746607053,True,primary,False,111.579,"LINESTRING (101.5185551 3.0735608, 101.5183171 3.0745357)",Persiaran Sultan,,,,
1201847838,True,tertiary,False,52.437,"LINESTRING (101.5185551 3.0735608, 101.51811 3.0734032)",,,,,
27206966,True,tertiary,False,75.355,"LINESTRING (101.51811 3.0734032, 101.5179922 3.0733655, 101.5177835 3.0733225, 101.5176116 3.0732998, 101.5174439 3.0732837)",,,,,
1201847839,False,tertiary,False,17.419,"LINESTRING (101.51811 3.0734032, 101.5180366 3.0734296, 101.5179957 3.073449, 101.5179667 3.0734659)",,,,,
23639155,True,tertiary,False,11.557,"LINESTRING (101.518654 3.0735932, 101.5185551 3.0735608)",,,,,
"[746607050, 746607051, 399673494, 23780287]",True,primary,False,170.401,"LINESTRING (101.518654 3.0735932, 101.5186759 3.0735102, 101.5187365 3.0733087, 101.5188241 3.0730172, 101.5189464 3.0724619, 101.5190166 3.0721054)",Persiaran Sultan,yes,,,
23780478,True,unclassified,False,74.68700000000001,"LINESTRING (101.5187074 3.0753331, 101.5187061 3.075375, 101.5187197 3.0754148, 101.5187463 3.0754473, 101.5187827 3.0754683, 101.5188241 3.0754753, 101.5188654 3.0754673, 101.5189012 3.0754454, 101.5189271 3.0754123, 101.5189397 3.0753722, 101.5189374 3.0753303, 101.5189306 3.0753148, 101.5189205 3.0752919, 101.5188911 3.0752618, 101.5188531 3.0752439, 101.5188112 3.0752405, 101.5187708 3.075252, 101.5187369 3.0752769)",,,,roundabout,
22732535,True,unclassified,False,10.17,"LINESTRING (101.5151421 3.0738303, 101.5151785 3.0738581, 101.5152149 3.0738858)",Jalan Indah,,,,
"[613245680, 1160899891, 613245683]",True,secondary,False,188.496,"LINESTRING (101.5151421 3.0738303, 101.5149807 3.0740607, 101.514764 3.074355, 101.5146145 3.0745794, 101.5141822 3.0752281)",Persiaran Tasik,yes,,,
972787343,False,unclassified,False,8.292,"LINESTRING (101.5175051 3.0749811, 101.5175466 3.0749191)",,,,,
972787341,True,unclassified,False,139.118,"LINESTRING (101.5175051 3.0749811, 101.5178156 3.0750736, 101.5178918 3.0750957, 101.5187074 3.0753331)",Jalan Indah,,,,
"[1252794241, 24994902]",True,secondary,False,219.849,"LINESTRING (101.5165268 3.0719573, 101.5164422 3.0718792, 101.516388 3.0717706, 101.5163769 3.0716645, 101.5164049 3.0715855, 101.5165513 3.0711474, 101.5166691 3.0707947, 101.5168477 3.0701006)",Persiaran Tasik,,2,,
24994903,True,secondary,False,57.396,"LINESTRING (101.5165268 3.0719573, 101.5163641 3.0719365, 101.5162732 3.0719676, 101.5161859 3.0720212, 101.5161524 3.07205, 101.5160924 3.0721422)",,,,,
"[859295813, 1252794245]",True,secondary,False,38.423,"LINESTRING (101.5160924 3.0721422, 101.5160779 3.0721896, 101.5160149 3.072396, 101.5159914 3.0724727)",Persiaran Tasik,,2,,
14367131,True,secondary,False,197.541,"LINESTRING (101.5200933 3.0710004, 101.519599 3.070883, 101.5188522 3.0706748, 101.518368 3.0705691)",Jalan 14/2,,,,
"[26818400, 24994908]",True,primary_link,False,150.134,"LINESTRING (101.5200933 3.0710004, 101.5196728 3.0707918, 101.5195642 3.0706479, 101.5194815 3.0704132, 101.5194642 3.0699612)",,,1,,
27206967,True,tertiary,False,33.221999999999994,"LINESTRING (101.5176731 3.0734429, 101.5177448 3.0734644, 101.5178058 3.0734744, 101.5178521 3.0734784, 101.5179071 3.0734791, 101.5179667 3.0734659)",,,,,
615747875,True,tertiary,False,28.119999999999997,"LINESTRING (101.5176731 3.0734429, 101.517712 3.0734764, 101.5177482 3.0735139, 101.5177689 3.0735414, 101.517785 3.0735722, 101.5177951 3.0736137, 101.5178031 3.0736505)",,,,,
157859971,False,secondary_link,True,10.089,"LINESTRING (101.5168477 3.0701006, 101.5167578 3.0700874)",,,,,
973002015,True,tertiary,False,47.708,"LINESTRING (101.5179864 3.0743082, 101.5181957 3.0743709, 101.5182587 3.0744151, 101.5183171 3.0745357)",,,,,
607078479,True,tertiary,False,65.36500000000001,"LINESTRING (101.5177573 3.0738601, 101.5177485 3.0739381, 101.5177401 3.0740295, 101.5177408 3.0740683, 101.5177428 3.0741105, 101.5177542 3.0741453, 101.5177669 3.0741782, 101.5177897 3.0742043, 101.5178099 3.074229, 101.5178402 3.0742606, 101.5178778 3.0742802, 101.5179864 3.0743082)",,,,,
607191280,True,unclassified,False,80.25,"LINESTRING (101.5177573 3.0738601, 101.5177191 3.0739303, 101.5176329 3.0743013, 101.5175924 3.0745591)",,,,,
23780478,True,unclassified,False,7.121,"LINESTRING (101.5187369 3.0752769, 101.5187183 3.075303, 101.5187074 3.0753331)",,,,roundabout,
972787342,True,unclassified,False,138.024,"LINESTRING (101.5187369 3.0752769, 101.5183252 3.0751531, 101.518184 3.0751107, 101.5181454 3.0750991, 101.5175466 3.0749191)",Jalan Indah,,,,
1160899886,True,unclassified,False,10.123,"LINESTRING (101.5152525 3.0738314, 101.51518 3.0737762)",Jalan Indah,,,,
1160899887,True,secondary,False,23.891,"LINESTRING (101.5152525 3.0738314, 101.5153749 3.0736547)",Persiaran Tasik,,,,
1160899888,True,secondary,False,7.341,"LINESTRING (101.51518 3.0737762, 101.5151421 3.0738303)",Persiaran Tasik,,,,
27206965,True,unclassified,False,56.84599999999999,"LINESTRING (101.5175924 3.0745591, 101.5176616 3.0744331, 101.5176974 3.0743854, 101.5177342 3.0743534, 101.517772 3.0743331, 101.5178359 3.0743171, 101.5179864 3.0743082)",,,,,
607078482,False,unclassified,True,40.355,"LINESTRING (101.5175924 3.0745591, 101.5175486 3.0749087, 101.5175466 3.0749191)",,,,,
972787343,False,unclassified,True,8.292,"LINESTRING (101.5175466 3.0749191, 101.5175051 3.0749811)",,,,,
27206964,True,unclassified,False,260.226,"LINESTRING (101.5175466 3.0749191, 101.5174916 3.0749075, 101.5162681 3.0745644, 101.5160411 3.0744516, 101.5156165 3.074133, 101.5154377 3.0739855)",Jalan Indah,,,,
607078482,False,unclassified,False,40.355,"LINESTRING (101.5175466 3.0749191, 101.5175486 3.0749087, 101.5175924 3.0745591)",,,,,
1201847837,True,tertiary,False,27.437,"LINESTRING (101.5179667 3.0734659, 101.5179368 3.0734956, 101.5178985 3.0735354, 101.5178575 3.0735827, 101.5178031 3.0736505)",,,,,
1201847839,False,tertiary,True,17.419,"LINESTRING (101.5179667 3.0734659, 101.5179957 3.073449, 101.5180366 3.0734296, 101.51811 3.0734032)",,,,,
22717050,False,residential,False,67.022,"LINESTRING (101.5146696 3.0779822, 101.5150127 3.0774863)",Jalan Bangkung 4/2,,,,
22717050,False,residential,False,61.791,"LINESTRING (101.5150127 3.0774863, 101.5153388 3.077036)",Jalan Bangkung 4/2,,,,
22717050,False,residential,True,67.022,"LINESTRING (101.5150127 3.0774863, 101.5146696 3.0779822)",Jalan Bangkung 4/2,,,,
34686830,False,residential,False,126.894,"LINESTRING (101.5150127 3.0774863, 101.515857 3.0782554)",Jalan Pauh 4/2C,,,,
34686830,False,residential,True,126.894,"LINESTRING (101.515857 3.0782554, 101.5150127 3.0774863)",Jalan Pauh 4/2C,,,,
22717050,False,residential,True,61.791,"LINESTRING (101.5153388 3.077036, 101.5150127 3.0774863)",Jalan Bangkung 4/2,,,,
34686831,False,residential,False,137.972,"LINESTRING (101.5153388 3.077036, 101.5162856 3.0778396)",Jalan Pauh 4/2D,,,,
22717050,False,residential,False,38.185,"LINESTRING (101.5153388 3.077036, 101.5154355 3.0768892, 101.5155278 3.0767491)",Jalan Bangkung 4/2,,,,
34686831,False,residential,True,137.972,"LINESTRING (101.5162856 3.0778396, 101.5153388 3.077036)",Jalan Pauh 4/2D,,,,
460058260,True,secondary,False,8.518,"LINESTRING (101.5218176 3.0732934, 101.5218306 3.0732179)",Persiaran Bandaraya,,,,
460058261,True,secondary,False,27.01,"LINESTRING (101.5218176 3.0732934, 101.5220561 3.0733412)",Persiaran Perbandaran,,,,
157859971,False,secondary_link,False,10.089,"LINESTRING (101.5167578 3.0700874, 101.5168477 3.0701006)",,,,,
"[1252794244, 1252794245, 859295814]",True,secondary,False,240.64199999999997,"LINESTRING (101.5167578 3.0700874, 101.5164555 3.0711137, 101.5164168 3.071245, 101.5161857 3.071787, 101.5161069 3.0720335, 101.5160924 3.0721422)",Persiaran Tasik,,2,,
14367131,True,secondary,False,75.108,"LINESTRING (101.518368 3.0705691, 101.5180787 3.0705048, 101.5180231 3.0704773, 101.5179849 3.0704499, 101.5179534 3.0704098, 101.5179271 3.0703374, 101.517928 3.0701948)",Jalan 14/2,,,,
245157055,True,primary_link,False,126.81600000000002,"LINESTRING (101.5193168 3.0700863, 101.5192371 3.070201, 101.519021 3.0704366, 101.5189424 3.0704968, 101.5188499 3.070533, 101.5187453 3.0705517, 101.518368 3.0705691)",,,,,
"[399673478, 399673481, 399673489, 399673492, 399673466]",True,primary,False,226.628,"LINESTRING (101.5193168 3.0700863, 101.5191664 3.0706844, 101.5190913 3.0710599, 101.5190729 3.071144, 101.518996 3.0715364, 101.5189163 3.0719276, 101.5188882 3.0720784)",Persiaran Sultan,yes,3,,
460060792,True,secondary,False,10.456,"LINESTRING (101.5217255 3.0732738, 101.5218176 3.0732934)",Persiaran Perbandaran,,,,
1126618981,True,secondary,False,16.504,"LINESTRING (101.5217255 3.0732738, 101.5217528 3.0734197)",Persiaran Bandaraya,,2,,
460060790,True,secondary,False,8.961,"LINESTRING (101.5217381 3.0731942, 101.5217255 3.0732738)",Persiaran Bandaraya,,,,
836384769,True,secondary,False,33.887,"LINESTRING (101.5217381 3.0731942, 101.5214404 3.0731271)",Persiaran Perbandaran,,,,
859295815,True,secondary,False,117.70500000000001,"LINESTRING (101.521816 3.0713955, 101.5210389 3.0712037, 101.5207869 3.0711415)",Jalan 14/2,,,,
"[19973720, 1199796121]",True,secondary,False,81.268,"LINESTRING (101.5217703 3.0723142, 101.521852 3.0723455, 101.5218782 3.0723752, 101.5218953 3.0724299, 101.5218867 3.0725183, 101.5218763 3.0726, 101.5218608 3.0726693, 101.5217944 3.0729664)",Persiaran Bandaraya,,,,
399673512,True,secondary,False,51.748000000000005,"LINESTRING (101.5217703 3.0723142, 101.5218818 3.0722939, 101.5219376 3.0722551, 101.5219697 3.0722045, 101.5220341 3.0719895)",,,,,
569329110,True,unclassified,False,28.871000000000002,"LINESTRING (101.5221371 3.0723851, 101.5220889 3.0723054, 101.5220482 3.0721439)",,,1,,
683848505,False,unclassified,False,87.086,"LINESTRING (101.5221371 3.0723851, 101.5223032 3.0724292, 101.5229025 3.0725552)",Jalan Pelaburan,,,,
859295816,True,secondary,False,13.685,"LINESTRING (101.5220341 3.0719895, 101.5220582 3.0718688)",Persiaran Bandaraya,,,,
859295817,True,secondary,False,17.24,"LINESTRING (101.5220482 3.0721439, 101.5220341 3.0719895)",Persiaran Bandaraya,,,,
399673514,True,secondary,False,69.768,"LINESTRING (101.5220582 3.0718688, 101.5220812 3.071619, 101.5220626 3.0715229, 101.5220018 3.0714773, 101.521816 3.0713955)",,,,,
460060784,True,secondary,False,10.603,"LINESTRING (101.5218306 3.0732179, 101.5217381 3.0731942)",Persiaran Perbandaran,,,,
859295817,True,secondary,False,33.403999999999996,"LINESTRING (101.5218306 3.0732179, 101.5218397 3.0731651, 101.5218814 3.0729218)",Persiaran Bandaraya,,,,
23042546,True,secondary,False,46.499,"LINESTRING (101.5213143 3.0731946, 101.5217255 3.0732738)",Persiaran Perbandaran,,,,
460058256,True,secondary_link,False,66.369,"LINESTRING (101.5213143 3.0731946, 101.5215711 3.0732862, 101.5216468 3.0733257, 101.5216687 3.0733582, 101.5217354 3.0735469)",,,,,
460060793,False,secondary,False,14.275,"LINESTRING (101.5217528 3.0734197, 101.5217354 3.0735469)",Persiaran Bandaraya,,4,,
1126618982,True,secondary,False,15.78,"LINESTRING (101.5217528 3.0734197, 101.5218176 3.0732934)",Persiaran Bandaraya,,2,,
1034599042,True,secondary,False,37.821,"LINESTRING (101.5221641 3.0732871, 101.5218306 3.0732179)",Persiaran Perbandaran,,,,
460058258,True,secondary_link,False,53.409000000000006,"LINESTRING (101.5221641 3.0732871, 101.5220108 3.0731637, 101.521945 3.0730971, 101.5219122 3.0730435, 101.5218883 3.0729922, 101.5218814 3.0729218)",,,,,
859295817,True,secondary,False,28.326,"LINESTRING (101.5218814 3.0729218, 101.5219348 3.0726727)",Persiaran Bandaraya,,,,
460058259,True,secondary_link,False,46.78000000000001,"LINESTRING (101.5217944 3.0729664, 101.5217245 3.073067, 101.5216936 3.0730911, 101.5216373 3.0731139, 101.5215662 3.0731299, 101.5214404 3.0731271)",,,,,
836384770,True,secondary,False,26.091,"LINESTRING (101.5217944 3.0729664, 101.5217494 3.0731487, 101.5217381 3.0731942)",Persiaran Bandaraya,,,,
460060791,True,secondary,False,234.611,"LINESTRING (101.5214404 3.0731271, 101.5211671 3.0730888, 101.5210952 3.0730787, 101.5209287 3.0730553, 101.5203161 3.072946, 101.5198822 3.0728546, 101.519367 3.0727284)",Persiaran Perbandaran,,,,
683848505,False,unclassified,True,87.086,"LINESTRING (101.5229025 3.0725552, 101.5223032 3.0724292, 101.5221371 3.0723851)",Jalan Pelaburan,,,,
859295817,True,secondary,False,60.133,"LINESTRING (101.5219348 3.0726727, 101.5220482 3.0721439)",Persiaran Bandaraya,,,,
569329111,True,unclassified,False,39.661,"LINESTRING (101.5219348 3.0726727, 101.5220339 3.0724802, 101.5221371 3.0723851)",,,2,,
"[1160899881, 613245684, 22732510]",True,secondary,False,169.703,"LINESTRING (101.5141776 3.0753621, 101.5146939 3.0746291, 101.5148533 3.0744028, 101.5150569 3.0741138)",Persiaran Tasik,yes,,,
20265960,True,primary,False,28.993,"LINESTRING (101.5142615 3.0756876, 101.5140528 3.0755309)",Persiaran Masjid,,2,,BSA4
601438897,True,primary_link,False,37.805,"LINESTRING (101.5142615 3.0756876, 101.5141949 3.0755227, 101.5141808 3.0754571, 101.5141781 3.0754149, 101.5141776 3.0753621)",,,,,
"[22732509, 1160899887]",True,secondary,False,107.553,"LINESTRING (101.5153749 3.0736547, 101.5157093 3.0731615, 101.5157659 3.0731044, 101.5158085 3.0730789, 101.5158553 3.0730598, 101.5159277 3.0730534, 101.5160465 3.0730542)",Persiaran Tasik,,,,
1160899889,True,unclassified,False,26.767,"LINESTRING (101.5154377 3.0739855, 101.5152525 3.0738314)",Jalan Indah,,,,
607191275,True,secondary_link,False,37.883,"LINESTRING (101.5154377 3.0739855, 101.5154019 3.0738969, 101.5153871 3.073846, 101.5153764 3.0737777, 101.5153749 3.0736547)",,,,,
1160899890,True,unclassified,False,257.674,"LINESTRING (101.515419 3.0740399, 101.5156373 3.0742052, 101.5160181 3.0744928, 101.5162548 3.074614, 101.5175051 3.0749811)",Jalan Indah,,,,
22732510,True,secondary,False,30.831,"LINESTRING (101.5150569 3.0741138, 101.5152149 3.0738858)",Persiaran Tasik,,,,
607191277,True,secondary_link,False,42.15,"LINESTRING (101.5150569 3.0741138, 101.5151904 3.0740479, 101.5152983 3.0740292, 101.515419 3.0740399)",,,,,
460060793,False,secondary,True,14.275,"LINESTRING (101.5217354 3.0735469, 101.5217528 3.0734197)",Persiaran Bandaraya,,4,,
460058257,True,secondary_link,False,43.056,"LINESTRING (101.5217354 3.0735469, 101.5218146 3.0734645, 101.5218474 3.0734374, 101.5218904 3.0734112, 101.521949 3.0733792, 101.5220561 3.0733412)",,,,,
"[1161013064, 1185244812]",False,secondary,False,323.327,"LINESTRING (101.5217354 3.0735469, 101.5217012 3.0736956, 101.5216656 3.073948, 101.521658 3.0740838, 101.5216513 3.0742085, 101.5216864 3.0744206, 101.5217104 3.0745021, 101.5217344 3.0745836, 101.5219048 3.0748939, 101.5221519 3.0753087, 101.5224728 3.0758214, 101.5226854 3.0761761)",Persiaran Bandaraya,,4,,
"[1161013064, 1185244812]",False,secondary,True,323.327,"LINESTRING (101.5226854 3.0761761, 101.5224728 3.0758214, 101.5221519 3.0753087, 101.5219048 3.0748939, 101.5217344 3.0745836, 101.5217104 3.0745021, 101.5216864 3.0744206, 101.5216513 3.0742085, 101.521658 3.0740838, 101.5216656 3.073948, 101.5217012 3.0736956, 101.5217354 3.0735469)",Persiaran Bandaraya,,4,,
