osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed
217704506,secondary,roundabout,True,False,13.477,"LINESTRING (111.4607091 1.2369084, 111.460708 1.236868, 111.4606952 1.2368296, 111.4606719 1.2367967)",,,
217819675,tertiary,,False,False,73.628,"LINESTRING (111.4627777 1.2387052, 111.4632049 1.2381992)",,,
519286264,secondary,,False,True,166.952,"LINESTRING (111.4627777 1.2387052, 111.4626188 1.2389184, 111.4625862 1.2389541, 111.4625544 1.2389801, 111.4624988 1.2390075, 111.4624349 1.2390347, 111.4623321 1.2390724, 111.4620307 1.2391872, 111.4618888 1.2392498, 111.4615004 1.2394292)",Jalan Astana,,
217704505,tertiary,roundabout,True,False,22.971000000000004,"LINESTRING (111.4656505 1.2333293, 111.465682 1.2333703, 111.4657252 1.2333985, 111.4657754 1.2334108, 111.4658268 1.2334059)",,2,
520380068,tertiary,,True,False,39.316,"LINESTRING (111.4656505 1.2333293, 111.465642 1.2333702, 111.4656383 1.2333903, 111.4656363 1.2334034, 111.4656316 1.2334238, 111.4656202 1.233458, 111.4655893 1.233513, 111.4655571 1.2335612, 111.4655317 1.2335941, 111.4655028 1.233645)",,,
217704506,secondary,roundabout,True,False,7.851,"LINESTRING (111.4604355 1.236886, 111.4604386 1.2369212, 111.4604505 1.2369544)",,,
519286264,secondary,,False,False,19.257,"LINESTRING (111.4613474 1.2395104, 111.4615004 1.2394292)",Jalan Astana,,
519286264,secondary,,False,True,153.259,"LINESTRING (111.4613474 1.2395104, 111.4612301 1.2395747, 111.4610477 1.2396753, 111.4609484 1.239753, 111.4609035 1.2397926, 111.4608157 1.2398992, 111.4606762 1.2400829, 111.4603763 1.2404598)",Jalan Astana,,
217704506,secondary,roundabout,True,False,9.343,"LINESTRING (111.4605601 1.236755, 111.4605193 1.2367652, 111.4604836 1.2367873)",,,
217704506,secondary,roundabout,True,False,13.672,"LINESTRING (111.4606719 1.2367967, 111.4606399 1.2367719, 111.4606021 1.2367576, 111.4605601 1.236755)",,,
"[803214769, 801016263]",secondary,,True,False,85.445,"LINESTRING (111.4606719 1.2367967, 111.4606682 1.2367362, 111.4606829 1.2366705, 111.4607104 1.2366136, 111.4607359 1.2365707, 111.4607721 1.2365224, 111.4608271 1.2364621, 111.4609779 1.2363253, 111.4611076 1.2361978)",Jalan Polis,,80
801016268,secondary,,True,False,23.6,"LINESTRING (111.460611 1.2370236, 111.4608162 1.237078)",,,
217704506,secondary,roundabout,True,False,17.752000000000002,"LINESTRING (111.460611 1.2370236, 111.4606469 1.2370073, 111.4606767 1.2369815, 111.4606983 1.2369473, 111.4607091 1.2369084)",,,
217704505,tertiary,roundabout,True,False,19.625,"LINESTRING (111.465704 1.2331275, 111.4656613 1.233168, 111.4656369 1.2332215, 111.4656344 1.2332803)",,2,
