osmid,oneway,highway,reversed,length,lanes,ref,name,geometry,bridge
147382692,True,unclassified,False,6.101,,,,"LINESTRING (102.0965203 6.0055939, 102.0965409 6.005543)",
812781754,True,primary,False,22.084,1,3,,"LINESTRING (102.0965203 6.0055939, 102.0967043 6.0056711)",
147382685,False,unclassified,True,29.005,,,Jalan Tok Guru 1/1,"LINESTRING (102.0958396 6.0062568, 102.0960834 6.006353)",
"[147382685, 147382687]",False,unclassified,"[False, True]",375.00800000000004,,,"['Jalan Tok Guru 1/1', 'Jalan Tok Guru 1/2']","LINESTRING (102.0958396 6.0062568, 102.0948866 6.0058982, 102.0948648 6.0058883, 102.0948429 6.0058698, 102.0948274 6.0058458, 102.0948234 6.0058248, 102.0949162 6.0055275, 102.0949864 6.0053206, 102.0949981 6.005308, 102.0950179 6.0052973, 102.0950387 6.0052906, 102.0950618 6.0052926, 102.0959877 6.0056486, 102.0960041 6.0056569, 102.0960157 6.0056683, 102.0960217 6.0056818, 102.0960264 6.0056978, 102.0960245 6.0057144, 102.0960204 6.0057338, 102.0959611 6.0059189, 102.0958396 6.0062568)",
"[147382685, 147382687]",False,unclassified,"[False, True]",375.00800000000004,,,"['Jalan Tok Guru 1/1', 'Jalan Tok Guru 1/2']","LINESTRING (102.0958396 6.0062568, 102.0959611 6.0059189, 102.0960204 6.0057338, 102.0960245 6.0057144, 102.0960264 6.0056978, 102.0960217 6.0056818, 102.0960157 6.0056683, 102.0960041 6.0056569, 102.0959877 6.0056486, 102.0950618 6.0052926, 102.0950387 6.0052906, 102.0950179 6.0052973, 102.0949981 6.005308, 102.0949864 6.0053206, 102.0949162 6.0055275, 102.0948234 6.0058248, 102.0948274 6.0058458, 102.0948429 6.0058698, 102.0948648 6.0058883, 102.0948866 6.0058982, 102.0958396 6.0062568)",
147382692,True,unclassified,False,73.656,,,,"LINESTRING (102.0961859 6.0063977, 102.0964378 6.0057845)",
839148029,False,unclassified,False,12.377,,,Jalan Tok Guru 1/1,"LINESTRING (102.0961859 6.0063977, 102.0960834 6.006353)",
700804530,False,unclassified,True,83.688,,,,"LINESTRING (102.0961859 6.0063977, 102.0966192 6.0065824, 102.0968847 6.0066864)",
147382690,False,residential,True,128.831,,,Jalan Tok Guru 1/7,"LINESTRING (102.0942171 6.0063623, 102.0942579 6.0063772, 102.0949805 6.0066022, 102.0953204 6.0067327)",
147382691,False,residential,False,62.234,,,Jalan Tok Guru 1/8,"LINESTRING (102.0942171 6.0063623, 102.0941651 6.0065789, 102.0940865 6.0069067)",
765288901,False,residential,True,51.408,,,,"LINESTRING (102.0942171 6.0063623, 102.0942788 6.006075, 102.0942977 6.0059701, 102.0943081 6.005909)",
147382690,False,residential,False,128.831,,,Jalan Tok Guru 1/7,"LINESTRING (102.0953204 6.0067327, 102.0949805 6.0066022, 102.0942579 6.0063772, 102.0942171 6.0063623)",
147382693,False,residential,False,62.224000000000004,,,Jalan Tok Guru 1/4,"LINESTRING (102.0953204 6.0067327, 102.0952375 6.0069858, 102.0951513 6.0072664)",
765288903,False,residential,True,58.126000000000005,,,,"LINESTRING (102.0953204 6.0067327, 102.0955789 6.0068305, 102.095812 6.0069177)",
147382688,False,residential,True,57.261,,,Jalan Tok Guru 1/5,"LINESTRING (102.0940865 6.0069067, 102.0945768 6.0070723)",
147382691,False,residential,False,4.969,,,Jalan Tok Guru 1/8,"LINESTRING (102.0940865 6.0069067, 102.0940814 6.0069511)",
147382691,False,residential,True,62.234,,,Jalan Tok Guru 1/8,"LINESTRING (102.0940865 6.0069067, 102.0941651 6.0065789, 102.0942171 6.0063623)",
812781758,False,residential,True,9.857,,,,"LINESTRING (102.0959912 6.0069748, 102.0959064 6.0069475)",
147382692,True,unclassified,False,67.756,,,,"LINESTRING (102.0959912 6.0069748, 102.0961089 6.006585, 102.0961859 6.0063977)",
147382688,False,residential,False,57.261,,,Jalan Tok Guru 1/5,"LINESTRING (102.0945768 6.0070723, 102.0940865 6.0069067)",
147382688,False,residential,True,67.097,,,Jalan Tok Guru 1/5,"LINESTRING (102.0945768 6.0070723, 102.0951513 6.0072664)",
147382689,False,residential,True,109.916,,,Jalan Tok Guru 1/6,"LINESTRING (102.0945768 6.0070723, 102.0944358 6.0080508)",
147382688,False,residential,False,67.097,,,Jalan Tok Guru 1/5,"LINESTRING (102.0951513 6.0072664, 102.0945768 6.0070723)",
