osmid,oneway,lanes,highway,reversed,length,geometry,ref,name
422721206,False,2,residential,False,35.298,"LINESTRING (-15.8141672 16.5142161, -15.8140114 16.5144962)",,
316457620,False,,tertiary,False,146.606,"LINESTRING (-15.8141672 16.5142161, -15.8139488 16.5143113, -15.8137556 16.514399, -15.8134402 16.514598, -15.8129445 16.5148127)",,
359186940,False,2,trunk,False,35.599,"LINESTRING (-15.812974 16.5151316, -15.8129445 16.5148127)",RN2,طريق وطني 2
359186940,False,2,trunk,True,11.589,"LINESTRING (-15.812974 16.5151316, -15.8129793 16.5152357)",RN2,طريق وطني 2
422721206,False,2,residential,True,138.33,"LINESTRING (-15.812974 16.5151316, -15.8135326 16.5149889, -15.8136222 16.514951, -15.813696 16.5149102, -15.813754 16.514858, -15.8140114 16.5144962)",,
226928357,False,,unclassified,False,68.608,"LINESTRING (-15.8053505 16.5088104, -15.8053086 16.5094261)",,
359614143,False,2,trunk,False,56.163,"LINESTRING (-15.8053505 16.5088104, -15.8058728 16.5088763)",,شارع الإستقلال
359614143,False,2,trunk,True,117.678,"LINESTRING (-15.8118917 16.5099071, -15.8108202 16.5096529)",,شارع الإستقلال
448207955,False,2,trunk,False,49.62,"LINESTRING (-15.8118917 16.5099071, -15.8120191 16.5094779)",,
359186940,False,2,trunk,True,63.534000000000006,"LINESTRING (-15.8118917 16.5099071, -15.8118299 16.5103883, -15.8118277 16.5104398, -15.8118316 16.5104746)",RN2,طريق وطني 2
226928360,False,,tertiary,False,28.589,"LINESTRING (-15.809338 16.5123007, -15.8093404 16.5120436)",,
226928360,False,,tertiary,True,43.586,"LINESTRING (-15.809338 16.5123007, -15.8093297 16.5126926)",,
447772819,False,,unclassified,True,200.832,"LINESTRING (-15.809338 16.5123007, -15.810295 16.5123163, -15.8112214 16.5122948)",,
431047326,False,,residential,True,108.486,"LINESTRING (-15.809304 16.5148648, -15.8102068 16.515315)",,
226928360,False,,tertiary,False,40.324,"LINESTRING (-15.809304 16.5148648, -15.8093285 16.5148024, -15.8093419 16.5146935, -15.8093511 16.5145074)",,
226928360,False,,tertiary,True,74.338,"LINESTRING (-15.809304 16.5148648, -15.80929 16.5150292, -15.80926 16.5151525, -15.8091433 16.5155125)",,
447767138,False,,unclassified,True,196.401,"LINESTRING (-15.809304 16.5148648, -15.8099918 16.5148953, -15.8111455 16.5148858)",,
447767703,False,,residential,False,131.884,"LINESTRING (-15.809304 16.5148648, -15.8089429 16.5148198, -15.8080972 16.5146123)",,
226928356,False,,residential,False,75.394,"LINESTRING (-15.8093297 16.5126926, -15.808623 16.5127181)",,
226928360,False,,tertiary,False,43.586,"LINESTRING (-15.8093297 16.5126926, -15.809338 16.5123007)",,
226928360,False,,tertiary,True,201.81,"LINESTRING (-15.8093297 16.5126926, -15.8093511 16.5145074)",,
358383918,False,,tertiary,False,67.482,"LINESTRING (-15.8115092 16.5110968, -15.8121195 16.5112578)",,
358383918,False,,tertiary,True,106.702,"LINESTRING (-15.8115092 16.5110968, -15.810537 16.5108688)",,
431068285,False,,residential,True,125.625,"LINESTRING (-15.8115092 16.5110968, -15.8112477 16.5121984)",,
358383918,False,,tertiary,True,67.482,"LINESTRING (-15.8121195 16.5112578, -15.8115092 16.5110968)",,
359186940,False,2,trunk,True,105.432,"LINESTRING (-15.8121195 16.5112578, -15.8123463 16.5121807)",RN2,طريق وطني 2
359186940,False,2,trunk,False,92.734,"LINESTRING (-15.8121195 16.5112578, -15.8120701 16.5110299, -15.8120231 16.5109103, -15.8119842 16.5108216, -15.8118443 16.5105217, -15.8118316 16.5104746)",RN2,طريق وطني 2
226928359,False,,residential,False,60.448,"LINESTRING (-15.808307 16.5114972, -15.8088509 16.5116508)",,
226928359,False,,residential,True,37.177,"LINESTRING (-15.808307 16.5114972, -15.80796 16.511464)",,
359314558,False,,residential,False,58.404,"LINESTRING (-15.808307 16.5114972, -15.8081597 16.5120031)",,
359314558,False,,residential,True,61.397,"LINESTRING (-15.808307 16.5114972, -15.8084291 16.5109576)",,
226928359,False,,residential,True,55.995,"LINESTRING (-15.809367 16.5117443, -15.8088509 16.5116508)",,
226928360,False,,tertiary,False,61.111,"LINESTRING (-15.809367 16.5117443, -15.8094899 16.5112075)",,
226928360,False,,tertiary,True,33.401,"LINESTRING (-15.809367 16.5117443, -15.8093404 16.5120436)",,
226928359,False,,residential,False,207.37,"LINESTRING (-15.809367 16.5117443, -15.8095382 16.5118182, -15.8097496 16.5118399, -15.8100145 16.5118891, -15.8102803 16.5119555, -15.8107483 16.5120841, -15.8112477 16.5121984)",,
226928360,False,,tertiary,True,65.699,"LINESTRING (-15.8096334 16.5106329, -15.8094899 16.5112075)",,
358383918,False,,tertiary,False,99.84,"LINESTRING (-15.8096334 16.5106329, -15.810537 16.5108688)",,
358383918,False,,tertiary,True,53.912,"LINESTRING (-15.8096334 16.5106329, -15.8091358 16.5105465)",,
431058184,False,,unclassified,False,73.444,"LINESTRING (-15.8096334 16.5106329, -15.8098004 16.5099921)",,
358383918,False,,tertiary,False,63.738,"LINESTRING (-15.8085534 16.510417, -15.8091358 16.5105465)",,
358383918,False,,tertiary,True,31.207,"LINESTRING (-15.8085534 16.510417, -15.8082645 16.5103718)",,
359314558,False,,residential,False,61.555,"LINESTRING (-15.8085534 16.510417, -15.8084291 16.5109576)",,
359186940,False,2,trunk,True,46.012,"LINESTRING (-15.8129659 16.5156588, -15.8128774 16.5160638)",RN2,طريق وطني 2
359186940,False,2,trunk,False,47.102,"LINESTRING (-15.8129659 16.5156588, -15.8129726 16.515543, -15.8129807 16.5154466, -15.8129807 16.5153296, -15.8129793 16.5152357)",RN2,طريق وطني 2
