osmid,oneway,lanes,highway,reversed,length,geometry,junction
175093352,True,2,primary,False,27.852,"LINESTRING (-14.2570218 16.5976043, -14.2571023 16.5975875, -14.2572029 16.5975554, -14.2572646 16.5975181)",roundabout
175456842,False,,residential,True,77.536,"LINESTRING (-14.2640124 16.5939065, -14.2645282 16.5943983)",
668441420,False,,residential,True,47.359,"LINESTRING (-14.2640124 16.5939065, -14.264414 16.5937241)",
668441420,False,,residential,False,36.888999999999996,"LINESTRING (-14.2640124 16.5939065, -14.2639406 16.5939124, -14.2638481 16.5939233, -14.263669 16.5939478)",
175456831,False,,residential,False,59.796,"LINESTRING (-14.2645282 16.5943983, -14.264054 16.5946858)",
175456842,False,,residential,False,77.536,"LINESTRING (-14.2645282 16.5943983, -14.2640124 16.5939065)",
175456841,False,,residential,False,90.162,"LINESTRING (-14.264703 16.5959049, -14.2646326 16.595989, -14.2645753 16.5960546, -14.2644978 16.5961217, -14.26407 16.5964373)",
449104205,False,,residential,False,45.722,"LINESTRING (-14.264703 16.5959049, -14.2645669 16.5957375, -14.2644375 16.5955819)",
449104222,False,,residential,False,40.653,"LINESTRING (-14.2643221 16.5967117, -14.26407 16.5964373)",
449104222,False,,residential,True,53.305,"LINESTRING (-14.2643221 16.5967117, -14.2646594 16.5970657)",
448919901,False,2,tertiary,True,15.158,"LINESTRING (-14.2618508 16.5999729, -14.261988 16.5999369)",
175093348,True,1,primary,False,19.46,"LINESTRING (-14.2570071 16.5971647, -14.2569418 16.5971276, -14.2568498 16.5970758)",
175093352,True,2,primary,False,42.265,"LINESTRING (-14.2570071 16.5971647, -14.2569387 16.5971827, -14.2568676 16.5972135, -14.2568167 16.5972534, -14.2567791 16.5973048, -14.2567536 16.5973549, -14.2567389 16.5974089)",roundabout
175093352,True,2,primary,False,5.025,"LINESTRING (-14.2567389 16.5974089, -14.2567509 16.5974526)",roundabout
449104210,False,,residential,False,73.463,"LINESTRING (-14.2628838 16.5983937, -14.2625324 16.5978253)",
449104210,False,,residential,True,51.113,"LINESTRING (-14.2628838 16.5983937, -14.2631722 16.598761)",
449104220,False,,residential,True,56.444,"LINESTRING (-14.2628838 16.5983937, -14.262452 16.5986877)",
449104220,False,,residential,False,109.48899999999999,"LINESTRING (-14.2628838 16.5983937, -14.2634977 16.5979705, -14.2637066 16.5978047)",
449104215,False,,residential,True,94.182,"LINESTRING (-14.262452 16.5986877, -14.2629245 16.5994035)",
449104220,False,,residential,False,56.444,"LINESTRING (-14.262452 16.5986877, -14.2628838 16.5983937)",
449104220,False,,residential,True,52.472,"LINESTRING (-14.262452 16.5986877, -14.2620228 16.598919)",
449104215,False,,residential,False,77.812,"LINESTRING (-14.262452 16.5986877, -14.262165 16.5982224, -14.2620835 16.5980836)",
449104216,False,,residential,False,49.255,"LINESTRING (-14.2641478 16.5974687, -14.2642839 16.5976396, -14.2644346 16.597816)",
449104216,False,,residential,True,99.355,"LINESTRING (-14.2641478 16.5974687, -14.2638434 16.5970902, -14.2636979 16.5969044, -14.2635819 16.5967586)",
449104220,False,,residential,False,28.195,"LINESTRING (-14.2641478 16.5974687, -14.2642169 16.5974083, -14.2643456 16.5973003)",
449104220,False,,residential,True,60.063,"LINESTRING (-14.2641478 16.5974687, -14.2640633 16.5975361, -14.2639554 16.5976194, -14.263834 16.5977064, -14.2637066 16.5978047)",
449104202,False,,residential,True,63.367,"LINESTRING (-14.2639862 16.5981903, -14.2644346 16.597816)",
449104217,False,,residential,False,52.213,"LINESTRING (-14.2639862 16.5981903, -14.2637066 16.5978047)",
449104217,False,,residential,True,67.173,"LINESTRING (-14.2639862 16.5981903, -14.2643644 16.5986736)",
449104202,False,,residential,False,107.5,"LINESTRING (-14.2639862 16.5981903, -14.2637314 16.5983741, -14.263553 16.5984898, -14.2633787 16.5986106, -14.2631722 16.598761)",
449104211,False,,residential,False,86.429,"LINESTRING (-14.2644375 16.5955819, -14.2637723 16.5960266)",
175456833,False,,residential,True,42.842,"LINESTRING (-14.2644375 16.5955819, -14.2644455 16.595528, -14.2644522 16.5955055, -14.264475 16.5954676, -14.2646742 16.5952857)",
449104205,False,,residential,True,45.722,"LINESTRING (-14.2644375 16.5955819, -14.2645669 16.5957375, -14.264703 16.5959049)",
449104202,False,,residential,False,63.367,"LINESTRING (-14.2644346 16.597816, -14.2639862 16.5981903)",
449104216,False,,residential,False,67.92,"LINESTRING (-14.2644346 16.597816, -14.264864 16.5982674)",
449104216,False,,residential,True,49.255,"LINESTRING (-14.2644346 16.597816, -14.2642839 16.5976396, -14.2641478 16.5974687)",
449104207,False,,residential,False,71.644,"LINESTRING (-14.2629245 16.5994035, -14.2623433 16.5997274)",
449104207,False,,residential,True,61.891,"LINESTRING (-14.2629245 16.5994035, -14.2634431 16.5991529)",
449104215,False,,residential,False,94.182,"LINESTRING (-14.2629245 16.5994035, -14.262452 16.5986877)",
449104215,False,,residential,True,40.623999999999995,"LINESTRING (-14.2629245 16.5994035, -14.2630206 16.5995694, -14.2630447 16.5996336, -14.2630575 16.5996953, -14.2630614 16.5997396)",
222279087,False,,residential,True,43.803,"LINESTRING (-14.2646594 16.5970657, -14.2649893 16.5968307)",
449104222,False,,residential,False,53.305,"LINESTRING (-14.2646594 16.5970657, -14.2643221 16.5967117)",
449104220,False,,residential,True,42.415,"LINESTRING (-14.2646594 16.5970657, -14.2644288 16.5972354, -14.2643456 16.5973003)",
449104211,False,,residential,True,86.429,"LINESTRING (-14.2637723 16.5960266, -14.2644375 16.5955819)",
449104222,False,,residential,True,55.605,"LINESTRING (-14.2637723 16.5960266, -14.26407 16.5964373)",
449104211,False,,residential,False,58.658,"LINESTRING (-14.2637723 16.5960266, -14.2635591 16.5961372, -14.2632848 16.5962715)",
449104222,False,,residential,False,55.974000000000004,"LINESTRING (-14.2637723 16.5960266, -14.2635765 16.595767, -14.2635564 16.5957503, -14.2635178 16.5957403, -14.2634913 16.59574, -14.2634548 16.5957384, -14.2634283 16.5957317, -14.2634026 16.5957104)",
449104207,False,,residential,False,61.891,"LINESTRING (-14.2634431 16.5991529, -14.2629245 16.5994035)",
449104207,False,,residential,True,111.708,"LINESTRING (-14.2634431 16.5991529, -14.2643644 16.5986736)",
449104210,False,,residential,False,52.272,"LINESTRING (-14.2634431 16.5991529, -14.2631722 16.598761)",
449104216,False,,residential,True,56.06,"LINESTRING (-14.2632848 16.5962715, -14.2630613 16.5958151)",
449104211,False,,residential,True,58.658,"LINESTRING (-14.2632848 16.5962715, -14.2635591 16.5961372, -14.2637723 16.5960266)",
449104216,False,,residential,False,62.804,"LINESTRING (-14.2632848 16.5962715, -14.2635202 16.5966737, -14.263547 16.5967162, -14.2635819 16.5967586)",
449104210,False,,residential,False,51.113,"LINESTRING (-14.2631722 16.598761, -14.2628838 16.5983937)",
449104210,False,,residential,True,52.272,"LINESTRING (-14.2631722 16.598761, -14.2634431 16.5991529)",
449104202,False,,residential,True,107.5,"LINESTRING (-14.2631722 16.598761, -14.2633787 16.5986106, -14.263553 16.5984898, -14.2637314 16.5983741, -14.2639862 16.5981903)",
449104217,False,,residential,True,52.213,"LINESTRING (-14.2637066 16.5978047, -14.2639862 16.5981903)",
449104217,False,,residential,False,99.569,"LINESTRING (-14.2637066 16.5978047, -14.2634511 16.597486, -14.2632781 16.5972547, -14.2631695 16.5970735)",
449104220,False,,residential,False,60.063,"LINESTRING (-14.2637066 16.5978047, -14.263834 16.5977064, -14.2639554 16.5976194, -14.2640633 16.5975361, -14.2641478 16.5974687)",
449104220,False,,residential,True,109.48899999999999,"LINESTRING (-14.2637066 16.5978047, -14.2634977 16.5979705, -14.2628838 16.5983937)",
449104214,False,,residential,False,38.188,"LINESTRING (-14.2630613 16.5958151, -14.2634026 16.5957104)",
449104216,False,,residential,False,56.06,"LINESTRING (-14.2630613 16.5958151, -14.2632848 16.5962715)",
668257912,False,,residential,False,50.107,"LINESTRING (-14.2630613 16.5958151, -14.2628396 16.5958718, -14.2626102 16.5959418)",
449104209,False,,residential,True,72.645,"LINESTRING (-14.2611102 16.5971229, -14.2614073 16.5977109)",
668263329,False,,residential,True,38.149,"LINESTRING (-14.2611102 16.5971229, -14.2607957 16.5972868)",
449104209,False,,residential,False,101.274,"LINESTRING (-14.2611102 16.5971229, -14.2610519 16.5970208, -14.2610029 16.5969449, -14.2608306 16.5966815, -14.2607689 16.5965587, -14.2607293 16.596461, -14.2606817 16.5963148)",
175456832,False,,residential,False,69.817,"LINESTRING (-14.264864 16.5982674, -14.2643644 16.5986736)",
449104216,False,,residential,True,67.92,"LINESTRING (-14.264864 16.5982674, -14.2644346 16.597816)",
449104214,False,,residential,True,38.188,"LINESTRING (-14.2634026 16.5957104, -14.2630613 16.5958151)",
449104218,False,,residential,False,61.973,"LINESTRING (-14.2634026 16.5957104, -14.2631461 16.5952102)",
449104222,False,,residential,True,55.974000000000004,"LINESTRING (-14.2634026 16.5957104, -14.2634283 16.5957317, -14.2634548 16.5957384, -14.2634913 16.59574, -14.2635178 16.5957403, -14.2635564 16.5957503, -14.2635765 16.595767, -14.2637723 16.5960266)",
175456832,False,,residential,True,69.817,"LINESTRING (-14.2643644 16.5986736, -14.264864 16.5982674)",
449104207,False,,residential,False,111.708,"LINESTRING (-14.2643644 16.5986736, -14.2634431 16.5991529)",
449104217,False,,residential,False,67.173,"LINESTRING (-14.2643644 16.5986736, -14.2639862 16.5981903)",
448919901,False,2,tertiary,False,41.741,"LINESTRING (-14.2623688 16.5998489, -14.261988 16.5999369)",
449104209,False,,residential,False,13.781,"LINESTRING (-14.2623688 16.5998489, -14.2623433 16.5997274)",
448919901,False,2,tertiary,True,74.798,"LINESTRING (-14.2623688 16.5998489, -14.2629757 16.5997525, -14.2630614 16.5997396)",
175456841,False,,residential,False,56.19,"LINESTRING (-14.2635819 16.5967586, -14.2631695 16.5970735)",
175456841,False,,residential,True,63.101,"LINESTRING (-14.2635819 16.5967586, -14.26407 16.5964373)",
449104216,False,,residential,False,99.355,"LINESTRING (-14.2635819 16.5967586, -14.2636979 16.5969044, -14.2638434 16.5970902, -14.2641478 16.5974687)",
449104216,False,,residential,True,62.804,"LINESTRING (-14.2635819 16.5967586, -14.263547 16.5967162, -14.2635202 16.5966737, -14.2632848 16.5962715)",
449104200,False,,residential,False,43.393,"LINESTRING (-14.261012 16.5961934, -14.2614006 16.5960768)",
668263327,False,,residential,True,59.482,"LINESTRING (-14.261012 16.5961934, -14.2607763 16.5957085)",
449104200,False,,residential,True,37.735,"LINESTRING (-14.261012 16.5961934, -14.2607129 16.5962985, -14.2606817 16.5963148)",
449119682,False,,residential,True,130.952,"LINESTRING (-14.261012 16.5961934, -14.2611987 16.5965908, -14.2612644 16.5967342, -14.2613147 16.596835, -14.2614093 16.5970156, -14.2615483 16.5972521)",
175456841,False,,residential,False,63.101,"LINESTRING (-14.26407 16.5964373, -14.2635819 16.5967586)",
449104222,False,,residential,False,55.605,"LINESTRING (-14.26407 16.5964373, -14.2637723 16.5960266)",
449104222,False,,residential,True,40.653,"LINESTRING (-14.26407 16.5964373, -14.2643221 16.5967117)",
175456841,False,,residential,True,90.162,"LINESTRING (-14.26407 16.5964373, -14.2644978 16.5961217, -14.2645753 16.5960546, -14.2646326 16.595989, -14.264703 16.5959049)",
449104224,False,,residential,False,21.593,"LINESTRING (-14.2643456 16.5973003, -14.2644748 16.5974499)",
449104220,False,,residential,False,42.415,"LINESTRING (-14.2643456 16.5973003, -14.2644288 16.5972354, -14.2646594 16.5970657)",
449104220,False,,residential,True,28.195,"LINESTRING (-14.2643456 16.5973003, -14.2642169 16.5974083, -14.2641478 16.5974687)",
668257910,False,,residential,False,9.056,"LINESTRING (-14.2606817 16.5963148, -14.2606108 16.5963597)",
449104200,False,,residential,False,37.735,"LINESTRING (-14.2606817 16.5963148, -14.2607129 16.5962985, -14.261012 16.5961934)",
449104209,False,,residential,True,101.274,"LINESTRING (-14.2606817 16.5963148, -14.2607293 16.596461, -14.2607689 16.5965587, -14.2608306 16.5966815, -14.2610029 16.5969449, -14.2610519 16.5970208, -14.2611102 16.5971229)",
449104217,False,,residential,False,73.098,"LINESTRING (-14.2624547 16.5956237, -14.2620939 16.5950646)",
449104217,False,,residential,True,39.06,"LINESTRING (-14.2624547 16.5956237, -14.2626102 16.5959418)",
449104200,False,,residential,False,39.001000000000005,"LINESTRING (-14.2624547 16.5956237, -14.2626806 16.5954855, -14.262764 16.5954362)",
449104200,False,,residential,True,123.92399999999999,"LINESTRING (-14.2624547 16.5956237, -14.2622941 16.5957252, -14.2622082 16.5957718, -14.262106 16.5958287, -14.2620044 16.5958785, -14.2619346 16.5959119, -14.2618681 16.5959391, -14.2617888 16.5959662, -14.2614006 16.5960768)",
175456841,False,,residential,True,56.19,"LINESTRING (-14.2631695 16.5970735, -14.2635819 16.5967586)",
449119685,False,,residential,False,42.979,"LINESTRING (-14.2631695 16.5970735, -14.2628982 16.5973595)",
449104217,False,,residential,False,139.288,"LINESTRING (-14.2631695 16.5970735, -14.2629871 16.596729, -14.2627537 16.5962188, -14.2626102 16.5959418)",
449104217,False,,residential,True,99.56899999999999,"LINESTRING (-14.2631695 16.5970735, -14.2632781 16.5972547, -14.2634511 16.597486, -14.2637066 16.5978047)",
449104217,False,,residential,True,73.098,"LINESTRING (-14.2620939 16.5950646, -14.2624547 16.5956237)",
668259211,False,,residential,True,47.98,"LINESTRING (-14.2620939 16.5950646, -14.2624622 16.5948164)",
668259211,False,,residential,False,79.497,"LINESTRING (-14.2620939 16.5950646, -14.2616688 16.595332, -14.2616057 16.5953667, -14.2615038 16.5954104, -14.2614549 16.5954303)",
175456833,False,,residential,False,42.842,"LINESTRING (-14.2646742 16.5952857, -14.264475 16.5954676, -14.2644522 16.5955055, -14.2644455 16.595528, -14.2644375 16.5955819)",
449130279,False,,residential,True,93.908,"LINESTRING (-14.2646742 16.5952857, -14.2641773 16.5947999, -14.264054 16.5946858)",
449104209,False,,residential,False,75.763,"LINESTRING (-14.2620228 16.598919, -14.2616976 16.5983131)",
449104220,False,,residential,False,52.472,"LINESTRING (-14.2620228 16.598919, -14.262452 16.5986877)",
449104220,False,,residential,True,47.387,"LINESTRING (-14.2620228 16.598919, -14.2616326 16.5991234)",
449104209,False,,residential,True,96.15899999999999,"LINESTRING (-14.2620228 16.598919, -14.2622005 16.599365, -14.2623433 16.5997274)",
449104224,False,,residential,True,21.593,"LINESTRING (-14.2644748 16.5974499, -14.2643456 16.5973003)",
449104210,False,,residential,True,55.741,"LINESTRING (-14.26199 16.5970237, -14.2622746 16.5974443)",
449119687,False,,residential,True,53.483,"LINESTRING (-14.26199 16.5970237, -14.2615483 16.5972521)",
449104210,False,,residential,False,122.67099999999999,"LINESTRING (-14.26199 16.5970237, -14.2618196 16.5967226, -14.2616721 16.5965051, -14.2614763 16.5962066, -14.2614006 16.5960768)",
449104207,False,,residential,True,71.644,"LINESTRING (-14.2623433 16.5997274, -14.2629245 16.5994035)",
449104209,False,,residential,True,13.781,"LINESTRING (-14.2623433 16.5997274, -14.2623688 16.5998489)",
449104209,False,,residential,False,96.15899999999999,"LINESTRING (-14.2623433 16.5997274, -14.2622005 16.599365, -14.2620228 16.598919)",
448919901,False,2,tertiary,False,13.743,"LINESTRING (-14.2590804 16.5991324, -14.2590321 16.5990178)",
449119709,False,,residential,False,61.894,"LINESTRING (-14.2590804 16.5991324, -14.2596129 16.5989101)",
449104209,False,,residential,False,72.645,"LINESTRING (-14.2614073 16.5977109, -14.2611102 16.5971229)",
449104209,False,,residential,True,23.392,"LINESTRING (-14.2614073 16.5977109, -14.2614984 16.5979023)",
449119708,False,,residential,True,32.972,"LINESTRING (-14.2614073 16.5977109, -14.2611285 16.5978395)",
449119708,False,,residential,False,41.498000000000005,"LINESTRING (-14.2614073 16.5977109, -14.2616835 16.5975734, -14.2617513 16.5975361)",
449119703,False,,residential,False,33.933,"LINESTRING (-14.2603009 16.5985257, -14.2604001 16.5987115, -14.2604399 16.5988001)",
449119703,False,,residential,True,101.282,"LINESTRING (-14.2603009 16.5985257, -14.2599153 16.5978144, -14.2598985 16.597779, -14.2598643 16.5977167)",
449119709,False,,residential,False,100.562,"LINESTRING (-14.2603009 16.5985257, -14.260728 16.5983066, -14.2611263 16.5980875)",
449119709,False,,residential,True,84.866,"LINESTRING (-14.2603009 16.5985257, -14.2599803 16.5987031, -14.2596129 16.5989101)",
449119709,False,,residential,True,61.894,"LINESTRING (-14.2596129 16.5989101, -14.2590804 16.5991324)",
449119693,False,,residential,False,122.33000000000001,"LINESTRING (-14.2596129 16.5989101, -14.259932 16.5995475, -14.260093 16.5998482, -14.2601185 16.5998977)",
449119693,False,,residential,True,104.96600000000001,"LINESTRING (-14.2596129 16.5989101, -14.2594178 16.5984631, -14.2591885 16.5980596)",
449119709,False,,residential,False,84.866,"LINESTRING (-14.2596129 16.5989101, -14.2599803 16.5987031, -14.2603009 16.5985257)",
449129866,False,,residential,False,45.331,"LINESTRING (-14.2562172 16.5982276, -14.2558934 16.5979632)",
30018599,False,2,primary,False,17.794,"LINESTRING (-14.2562172 16.5982276, -14.2561676 16.5982841, -14.2561126 16.5983523)",
30018599,False,2,primary,True,47.677,"LINESTRING (-14.2562172 16.5982276, -14.256362 16.5980721, -14.2565173 16.5979096)",
449104210,False,,residential,False,50.493,"LINESTRING (-14.2625324 16.5978253, -14.2622746 16.5974443)",
449104210,False,,residential,True,73.463,"LINESTRING (-14.2625324 16.5978253, -14.2628838 16.5983937)",
449119685,False,,residential,False,55.796,"LINESTRING (-14.2625324 16.5978253, -14.2620835 16.5980836)",
449119685,False,,residential,True,65.877,"LINESTRING (-14.2625324 16.5978253, -14.262633 16.5977585, -14.2626907 16.5976981, -14.2627403 16.597628, -14.2627779 16.5975567, -14.2628141 16.5974924, -14.2628557 16.5974192, -14.2628982 16.5973595)",
449119696,False,,residential,False,82.264,"LINESTRING (-14.2573085 16.5998067, -14.2568717 16.5991967)",
449119701,False,,residential,True,69.252,"LINESTRING (-14.2573085 16.5998067, -14.2578795 16.5995093)",
449119708,False,,residential,False,32.972,"LINESTRING (-14.2611285 16.5978395, -14.2614073 16.5977109)",
668269177,False,,residential,False,23.943,"LINESTRING (-14.2611285 16.5978395, -14.2612262 16.5980334)",
449119708,False,,residential,True,73.239,"LINESTRING (-14.2611285 16.5978395, -14.2610988 16.597842, -14.26108 16.5978317, -14.2610586 16.597797, -14.2607957 16.5972868)",
449119705,False,,residential,True,86.586,"LINESTRING (-14.2561201 16.5994926, -14.2568717 16.5991967)",
"[668676369, 449119716]",False,,residential,True,55.955,"LINESTRING (-14.2561201 16.5994926, -14.2558692 16.5996121, -14.2556753 16.5997555)",
449104220,False,,residential,False,47.387,"LINESTRING (-14.2616326 16.5991234, -14.2620228 16.598919)",
449104220,False,,residential,True,99.399,"LINESTRING (-14.2616326 16.5991234, -14.2611182 16.5994415, -14.2609989 16.5995109, -14.2608983 16.5995597, -14.2608357 16.5995858)",
449119692,False,,residential,False,98.069,"LINESTRING (-14.2616326 16.5991234, -14.2618552 16.599624, -14.261988 16.5999369)",
449119692,False,,residential,True,77.305,"LINESTRING (-14.2616326 16.5991234, -14.2614347 16.5987218, -14.2613254 16.5984936)",
449119685,False,,residential,True,44.451,"LINESTRING (-14.2613254 16.5984936, -14.2616976 16.5983131)",
449119692,False,,residential,True,49.892,"LINESTRING (-14.2613254 16.5984936, -14.2611263 16.5980875)",
449119685,False,,residential,False,100.523,"LINESTRING (-14.2613254 16.5984936, -14.2610291 16.5986209, -14.2609446 16.5986511, -14.2608695 16.5986703, -14.2607501 16.5987018, -14.2606978 16.598716, -14.2606321 16.5987346, -14.2604399 16.5988001)",
449119692,False,,residential,False,77.305,"LINESTRING (-14.2613254 16.5984936, -14.2614347 16.5987218, -14.2616326 16.5991234)",
449119705,False,,residential,False,62.326,"LINESTRING (-14.2574037 16.5989638, -14.2568717 16.5991967)",
449119717,False,,residential,False,79.057,"LINESTRING (-14.2574037 16.5989638, -14.2578795 16.5995093)",
449119717,False,,residential,True,150.542,"LINESTRING (-14.2574037 16.5989638, -14.2565173 16.5979096)",
449119705,False,,residential,True,159.207,"LINESTRING (-14.2574037 16.5989638, -14.2578483 16.5987474, -14.2587358 16.5983155)",
449119694,False,,residential,False,66.38,"LINESTRING (-14.256399 16.5989438, -14.2559624 16.598518)",
449119696,False,,residential,True,82.264,"LINESTRING (-14.2568717 16.5991967, -14.2573085 16.5998067)",
449119705,False,,residential,False,86.586,"LINESTRING (-14.2568717 16.5991967, -14.2561201 16.5994926)",
449119705,False,,residential,True,62.326,"LINESTRING (-14.2568717 16.5991967, -14.2574037 16.5989638)",
449119696,False,,residential,False,124.40699999999998,"LINESTRING (-14.2568717 16.5991967, -14.2565867 16.5988101, -14.2564848 16.598697, -14.2563882 16.5986096, -14.2561126 16.5983523)",
449104209,False,,residential,False,50.37,"LINESTRING (-14.2616976 16.5983131, -14.2614984 16.5979023)",
449104209,False,,residential,True,75.763,"LINESTRING (-14.2616976 16.5983131, -14.2620228 16.598919)",
449119685,False,,residential,False,44.451,"LINESTRING (-14.2616976 16.5983131, -14.2613254 16.5984936)",
449119685,False,,residential,True,48.397,"LINESTRING (-14.2616976 16.5983131, -14.2620835 16.5980836)",
449119693,False,,residential,False,6.194,"LINESTRING (-14.2591583 16.598012, -14.2591885 16.5980596)",
449119704,False,,residential,True,55.416,"LINESTRING (-14.2591583 16.598012, -14.2586888 16.5982263)",
449119693,False,,residential,True,57.328,"LINESTRING (-14.2591583 16.598012, -14.2590335 16.5977623, -14.2589008 16.5975603)",
449119687,False,,residential,False,53.483,"LINESTRING (-14.2615483 16.5972521, -14.26199 16.5970237)",
449119682,False,,residential,False,130.952,"LINESTRING (-14.2615483 16.5972521, -14.2614093 16.5970156, -14.2613147 16.596835, -14.2612644 16.5967342, -14.2611987 16.5965908, -14.261012 16.5961934)",
449119682,False,,residential,True,38.282000000000004,"LINESTRING (-14.2615483 16.5972521, -14.2617191 16.5974944, -14.2617513 16.5975361)",
449119710,False,,residential,False,52.172,"LINESTRING (-14.2559632 16.5972832, -14.2561425 16.5968466)",
449119710,False,,residential,True,67.54,"LINESTRING (-14.2559632 16.5972832, -14.2557392 16.5978514)",
668651998,False,,residential,True,83.671,"LINESTRING (-14.2559632 16.5972832, -14.2563862 16.5974809, -14.2566639 16.5976225)",
448919901,False,2,tertiary,True,11.111,"LINESTRING (-14.2586888 16.5982263, -14.2587358 16.5983155)",
449119704,False,,residential,False,55.416,"LINESTRING (-14.2586888 16.5982263, -14.2591583 16.598012)",
448919901,False,2,tertiary,False,38.615,"LINESTRING (-14.2586888 16.5982263, -14.2586105 16.5980872, -14.2585301 16.5979813, -14.2584899 16.5979376)",
449119701,False,,residential,False,69.252,"LINESTRING (-14.2578795 16.5995093, -14.2573085 16.5998067)",
449119717,False,,residential,True,79.057,"LINESTRING (-14.2578795 16.5995093, -14.2574037 16.5989638)",
668676363,False,,residential,True,134.66299999999998,"LINESTRING (-14.2578795 16.5995093, -14.25832 16.5993072, -14.2585346 16.5991941, -14.2588632 16.5990784, -14.2590321 16.5990178)",
449119710,False,,residential,False,67.54,"LINESTRING (-14.2557392 16.5978514, -14.2559632 16.5972832)",
449129866,False,,residential,True,20.605,"LINESTRING (-14.2557392 16.5978514, -14.2558934 16.5979632)",
30018599,False,2,primary,False,24.406,"LINESTRING (-14.2561126 16.5983523, -14.2559624 16.598518)",
30018599,False,2,primary,True,17.794,"LINESTRING (-14.2561126 16.5983523, -14.2561676 16.5982841, -14.2562172 16.5982276)",
449119696,False,,residential,True,124.407,"LINESTRING (-14.2561126 16.5983523, -14.2563882 16.5986096, -14.2564848 16.598697, -14.2565867 16.5988101, -14.2568717 16.5991967)",
449104200,False,,residential,True,43.393,"LINESTRING (-14.2614006 16.5960768, -14.261012 16.5961934)",
449104200,False,,residential,False,123.924,"LINESTRING (-14.2614006 16.5960768, -14.2617888 16.5959662, -14.2618681 16.5959391, -14.2619346 16.5959119, -14.2620044 16.5958785, -14.262106 16.5958287, -14.2622082 16.5957718, -14.2622941 16.5957252, -14.2624547 16.5956237)",
449104210,False,,residential,True,122.67099999999999,"LINESTRING (-14.2614006 16.5960768, -14.2614763 16.5962066, -14.2616721 16.5965051, -14.2618196 16.5967226, -14.26199 16.5970237)",
30018599,False,2,primary,True,16.305,"LINESTRING (-14.2558604 16.5986273, -14.2559624 16.598518)",
30018599,False,2,primary,False,16.305,"LINESTRING (-14.2559624 16.598518, -14.2558604 16.5986273)",
30018599,False,2,primary,True,24.406,"LINESTRING (-14.2559624 16.598518, -14.2561126 16.5983523)",
449119694,False,,residential,True,66.38,"LINESTRING (-14.2559624 16.598518, -14.256399 16.5989438)",
449119693,False,,residential,True,6.194,"LINESTRING (-14.2591885 16.5980596, -14.2591583 16.598012)",
449119703,False,,residential,False,74.239,"LINESTRING (-14.2591885 16.5980596, -14.2598027 16.5977445)",
449119693,False,,residential,False,104.96600000000001,"LINESTRING (-14.2591885 16.5980596, -14.2594178 16.5984631, -14.2596129 16.5989101)",
188693142,False,2,primary,True,15.072,"LINESTRING (-14.2561425 16.5968466, -14.2562786 16.5968835)",
449119710,False,,residential,True,52.172,"LINESTRING (-14.2561425 16.5968466, -14.2559632 16.5972832)",
448919901,False,2,tertiary,False,15.158,"LINESTRING (-14.261988 16.5999369, -14.2618508 16.5999729)",
448919901,False,2,tertiary,True,41.741,"LINESTRING (-14.261988 16.5999369, -14.2623688 16.5998489)",
