osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,junction
142157847,tertiary,False,False,186.84,"LINESTRING (-7.5950129 40.4944653, -7.5946977 40.4934425, -7.5946911 40.493421, -7.594616 40.4933108, -7.5945301 40.4932251, -7.5943478 40.4931436, -7.5940809 40.4930727)",,,,
142157847,tertiary,False,True,62.325,"LINESTRING (-7.5950129 40.4944653, -7.5949995 40.4945518, -7.5949352 40.4946212, -7.5948011 40.4947109, -7.5946535 40.4947509, -7.5944793 40.4947677)",,,,
323869098,residential,False,False,53.608,"LINESTRING (-7.5950129 40.4944653, -7.5951435 40.494525, -7.5954238 40.4948228)",,,,
142157852,tertiary,False,False,31.705000000000002,"LINESTRING (-7.5941493 40.4927927, -7.5940956 40.4929763, -7.5940809 40.4930727)",,,Rua Casimiro Andrade,
323897138,residential,False,False,156.532,"LINESTRING (-7.5941493 40.4927927, -7.5944923 40.4926392, -7.5948196 40.4925331, -7.5950663 40.4924719, -7.5952487 40.4924515, -7.5953775 40.4924679, -7.5956832 40.4925617, -7.5957233 40.4925617, -7.5958764 40.4925617)",,,,
146477827,residential,False,True,43.5,"LINESTRING (-7.5971709 40.4901177, -7.5967268 40.4903151)",,,,
146477826,residential,False,True,18.490000000000002,"LINESTRING (-7.5971709 40.4901177, -7.597282 40.4900797, -7.5973474 40.4900254)",,,,
691612829,secondary,False,False,5.526,"LINESTRING (-7.5927633 40.4940181, -7.5927853 40.4940649)",,,,
142157856,residential,True,False,28.157999999999998,"LINESTRING (-7.5927633 40.4940181, -7.5928439 40.493984, -7.5929879 40.4938828, -7.5930136 40.493855)",,,,
691612829,secondary,False,True,54.477000000000004,"LINESTRING (-7.5927633 40.4940181, -7.5926253 40.4936914, -7.5926159 40.4936263, -7.5926042 40.4935455)",,,,
160255797,residential,False,False,42.033,"LINESTRING (-7.5920331 40.4957983, -7.5924366 40.495786, -7.5924845 40.4957801, -7.5925204 40.4957598)",,,,
323869089,residential,True,False,9.304000000000002,"LINESTRING (-7.5920331 40.4957983, -7.5920273 40.4957872, -7.5920168 40.4957783, -7.592003 40.4957725, -7.5919875 40.4957706, -7.5919721 40.4957728, -7.5919585 40.4957788, -7.5919483 40.4957879)",,,,roundabout
37142521,secondary,False,False,150.687,"LINESTRING (-7.5920034 40.4908853, -7.5923688 40.4909395, -7.5925477 40.4910821, -7.59269 40.4913139, -7.5927772 40.4916265, -7.5928161 40.4919246)",,,,
160259252,residential,False,False,39.598,"LINESTRING (-7.5920034 40.4908853, -7.5920228 40.4910216, -7.5920565 40.4910562, -7.5921508 40.491153, -7.5921645 40.4912075)",,,,
197689788,secondary,True,False,30.089,"LINESTRING (-7.5926459 40.4954025, -7.5926062 40.4954578, -7.5925786 40.495511, -7.5925393 40.4956584)",,,,
197689791,secondary,False,True,93.2,"LINESTRING (-7.5926459 40.4954025, -7.5926893 40.4953419, -7.5927536 40.4952886, -7.5930709 40.4950567, -7.5931691 40.4948623, -7.5931561 40.4947087)",,,,
469608490,residential,False,False,34.271,"LINESTRING (-7.5926459 40.4954025, -7.5926164 40.4953641, -7.5926057 40.4953233, -7.5926003 40.4952601, -7.5926003 40.4952132, -7.5926111 40.4951601, -7.5926276 40.4951033)",,,,
323869127,unclassified,False,True,168.04000000000002,"LINESTRING (-7.5927453 40.496388, -7.5928877 40.4967614, -7.5929252 40.4969531, -7.5929199 40.4971326, -7.5928555 40.4974875, -7.5928076 40.4975946, -7.5927589 40.4977037, -7.5927098 40.4977725, -7.592657 40.4978465)",,,,
691612832,secondary,False,False,67.912,"LINESTRING (-7.5927453 40.496388, -7.5926968 40.4960255, -7.5926835 40.4959108, -7.5926647 40.4958455, -7.5926361 40.4957849)",,EN 330-1,,
691612832,secondary,False,True,44.249,"LINESTRING (-7.5927453 40.496388, -7.5927244 40.496488, -7.5924827 40.4967209)",,EN 330-1,,
160255797,residential,False,True,42.033,"LINESTRING (-7.5925204 40.4957598, -7.5924845 40.4957801, -7.5924366 40.495786, -7.5920331 40.4957983)",,,,
197689772,secondary,True,False,10.908999999999999,"LINESTRING (-7.5925204 40.4957598, -7.5925444 40.4957776, -7.5925617 40.4957847, -7.5925928 40.4957903, -7.5926361 40.4957849)",,,,roundabout
197689772,secondary,True,False,15.576999999999998,"LINESTRING (-7.5926361 40.4957849, -7.5926637 40.4957718, -7.592678 40.4957597, -7.5926901 40.4957426, -7.5926962 40.4957193, -7.5926917 40.4956942, -7.5926719 40.4956676)",,,,roundabout
691612832,secondary,False,True,67.912,"LINESTRING (-7.5926361 40.4957849, -7.5926647 40.4958455, -7.5926835 40.4959108, -7.5926968 40.4960255, -7.5927453 40.496388)",,EN 330-1,,
197689772,secondary,True,False,12.498000000000001,"LINESTRING (-7.5925393 40.4956584, -7.5925149 40.4956799, -7.5925046 40.4956997, -7.592503 40.4957271, -7.5925204 40.4957598)",,,,roundabout
197689772,secondary,True,False,12.326,"LINESTRING (-7.5926719 40.4956676, -7.5926449 40.4956514, -7.5926137 40.4956436, -7.5925772 40.4956446, -7.5925393 40.4956584)",,,,roundabout
197689775,secondary,True,False,29.636000000000003,"LINESTRING (-7.5926719 40.4956676, -7.5926681 40.4955313, -7.5926627 40.4954666, -7.5926459 40.4954025)",,,,
37142524,residential,False,True,125.988,"LINESTRING (-7.5886621 40.4979391, -7.5888491 40.4978371, -7.5897995 40.4972082)",,,,
255472369,residential,True,False,198.24099999999999,"LINESTRING (-7.5886621 40.4979391, -7.5888519 40.4979512, -7.5890417 40.4980113, -7.5891129 40.4980113, -7.589192 40.4980053, -7.5893265 40.4979752, -7.5898484 40.4977587, -7.5903229 40.4974219, -7.5904653 40.4973077, -7.5905048 40.4972535, -7.5905395 40.4971618)",1,,,
323869125,unclassified,False,False,60.664,"LINESTRING (-7.5907975 40.4967303, -7.5910474 40.4972417)",,,,
255472369,residential,True,False,111.43,"LINESTRING (-7.5907975 40.4967303, -7.591185 40.4966281, -7.5912403 40.49658, -7.5913273 40.4964837, -7.5913669 40.4963935, -7.5913669 40.4962973, -7.5913273 40.496171, -7.5912641 40.4960688, -7.5912166 40.4960026)",1,,,
255472369,residential,True,False,29.982999999999997,"LINESTRING (-7.5912166 40.4960026, -7.591185 40.4959244, -7.5911794 40.4958688, -7.5911771 40.4958463, -7.5911567 40.4957379)",1,,,
255472370,residential,True,False,26.449,"LINESTRING (-7.5912166 40.4960026, -7.5911158 40.4959423, -7.5910438 40.4959277, -7.5909347 40.4959169)",1,,,
459583912,tertiary,False,False,54.69200000000001,"LINESTRING (-7.5909347 40.4959169, -7.590873 40.4959574, -7.5905564 40.4961653, -7.5904452 40.4962384)",,,,
459583912,tertiary,False,True,27.428,"LINESTRING (-7.5909347 40.4959169, -7.5910163 40.495863, -7.5911567 40.4957379)",,,,
255472371,residential,False,True,37.189,"LINESTRING (-7.5905395 40.4971618, -7.5902437 40.4969143)",,,,
255472369,residential,True,False,54.531,"LINESTRING (-7.5905395 40.4971618, -7.5906709 40.4968145, -7.5907263 40.4967664, -7.5907975 40.4967303)",1,,,
255472372,residential,True,False,71.45,"LINESTRING (-7.5892913 40.4964206, -7.5894737 40.4963075, -7.5895218 40.4962929, -7.5895746 40.4963075, -7.589613 40.4963294, -7.5899006 40.4965962)",1,,,
323869081,residential,False,True,82.35399999999998,"LINESTRING (-7.5892913 40.4964206, -7.5892003 40.4964916, -7.5891359 40.4965814, -7.589152 40.4966466, -7.5892647 40.4967323, -7.5895557 40.4970056)",,,,
459583913,residential,False,True,54.324,"LINESTRING (-7.5892913 40.4964206, -7.5888838 40.496202, -7.5887518 40.4961587)",,,,
255472373,tertiary,False,False,150.061,"LINESTRING (-7.5904452 40.4962384, -7.5899109 40.4957746, -7.5893095 40.4952503, -7.5892909 40.4952159)",,CM 1112,,
459583911,residential,False,False,60.855999999999995,"LINESTRING (-7.5904452 40.4962384, -7.5904234 40.4962527, -7.5899006 40.4965962)",,,,
459583912,tertiary,False,True,54.69200000000001,"LINESTRING (-7.5904452 40.4962384, -7.5905564 40.4961653, -7.590873 40.4959574, -7.5909347 40.4959169)",,,,
323869076,residential,False,True,141.488,"LINESTRING (-7.5885718 40.4955297, -7.5886231 40.4954282, -7.5885432 40.4950488, -7.5885715 40.4948898, -7.5886529 40.4947686, -7.5890085 40.4943685)",,,,
323869078,residential,False,False,58.172,"LINESTRING (-7.5890085 40.4943685, -7.5895786 40.4946613)",,,,
323869076,residential,False,False,141.488,"LINESTRING (-7.5890085 40.4943685, -7.5886529 40.4947686, -7.5885715 40.4948898, -7.5885432 40.4950488, -7.5886231 40.4954282, -7.5885718 40.4955297)",,,,
323869076,residential,False,True,117.357,"LINESTRING (-7.5890085 40.4943685, -7.5895128 40.4938481, -7.5895825 40.4938033, -7.5900281 40.4937815)",,,,
323869079,residential,False,False,115.188,"LINESTRING (-7.5887518 40.4961587, -7.5892008 40.4952826, -7.5892909 40.4952159)",,,,
323869083,unclassified,False,True,105.606,"LINESTRING (-7.5887518 40.4961587, -7.5883366 40.4960225, -7.5876553 40.4957084)",,,,
459583913,residential,False,False,54.324,"LINESTRING (-7.5887518 40.4961587, -7.5888838 40.496202, -7.5892913 40.4964206)",,,,
323869081,residential,False,True,30.537,"LINESTRING (-7.5895557 40.4970056, -7.5897995 40.4972082)",,,,
323869080,residential,False,False,54.826,"LINESTRING (-7.5895557 40.4970056, -7.5891426 40.4972667, -7.5890917 40.4972667, -7.5890407 40.4972422)",,,,
323869081,residential,False,False,82.354,"LINESTRING (-7.5895557 40.4970056, -7.5892647 40.4967323, -7.589152 40.4966466, -7.5891359 40.4965814, -7.5892003 40.4964916, -7.5892913 40.4964206)",,,,
323869080,residential,False,False,113.12,"LINESTRING (-7.5890407 40.4972422, -7.5887886 40.4970301, -7.588574 40.4971729, -7.5888208 40.4973931, -7.5890407 40.4972422)",,,,
323869080,residential,False,True,113.12,"LINESTRING (-7.5890407 40.4972422, -7.5888208 40.4973931, -7.588574 40.4971729, -7.5887886 40.4970301, -7.5890407 40.4972422)",,,,
323869080,residential,False,True,54.826,"LINESTRING (-7.5890407 40.4972422, -7.5890917 40.4972667, -7.5891426 40.4972667, -7.5895557 40.4970056)",,,,
37142524,residential,False,True,49.787,"LINESTRING (-7.5897995 40.4972082, -7.5902437 40.4969143)",,,,
323869081,residential,False,False,30.537,"LINESTRING (-7.5897995 40.4972082, -7.5895557 40.4970056)",,,,
37142524,residential,False,False,125.988,"LINESTRING (-7.5897995 40.4972082, -7.5888491 40.4978371, -7.5886621 40.4979391)",,,,
323869082,residential,False,False,122.664,"LINESTRING (-7.5876553 40.4957084, -7.5873925 40.4959205, -7.587312 40.4960796, -7.5868078 40.4965936)",,,,
323869083,unclassified,False,False,105.606,"LINESTRING (-7.5876553 40.4957084, -7.5883366 40.4960225, -7.5887518 40.4961587)",,,,
323869082,residential,False,True,122.66400000000002,"LINESTRING (-7.5868078 40.4965936, -7.587312 40.4960796, -7.5873925 40.4959205, -7.5876553 40.4957084)",,,,
323869085,residential,False,False,38.681000000000004,"LINESTRING (-7.5915861 40.4955268, -7.5916209 40.495552, -7.5919175 40.4957666)",,,,
323869085,residential,False,False,3.52,"LINESTRING (-7.5919175 40.4957666, -7.5919483 40.4957879)",,,,
323869085,residential,False,True,38.681000000000004,"LINESTRING (-7.5919175 40.4957666, -7.5916209 40.495552, -7.5915861 40.4955268)",,,,
323869086,residential,False,False,63.94499999999999,"LINESTRING (-7.5919175 40.4957666, -7.5919536 40.4955309, -7.5920153 40.4951964)",,,,
323869086,residential,False,True,63.94499999999999,"LINESTRING (-7.5920153 40.4951964, -7.5919536 40.4955309, -7.5919175 40.4957666)",,,,
323869087,residential,True,False,82.291,"LINESTRING (-7.5920153 40.4951964, -7.5921842 40.4949414, -7.5921628 40.4949231, -7.592136 40.4949047, -7.5920743 40.4948966, -7.5919321 40.4951067, -7.5919402 40.4951536, -7.5920153 40.4951964)",,,,
323869085,residential,False,True,3.52,"LINESTRING (-7.5919483 40.4957879, -7.5919175 40.4957666)",,,,
323869089,residential,True,False,7.449000000000001,"LINESTRING (-7.5919483 40.4957879, -7.591943 40.4957983, -7.5919422 40.4958095, -7.5919461 40.4958202, -7.5919543 40.4958295, -7.5919659 40.4958364, -7.5919797 40.4958401)",,,,roundabout
323869089,residential,True,False,7.627,"LINESTRING (-7.5919797 40.4958401, -7.5919947 40.4958404, -7.592009 40.4958369, -7.5920211 40.4958301, -7.5920297 40.4958207, -7.5920339 40.4958097, -7.5920331 40.4957983)",,,,roundabout
323869092,residential,False,False,99.376,"LINESTRING (-7.5919797 40.4958401, -7.5919744 40.4960051, -7.5919958 40.496358, -7.5919824 40.4964212, -7.5918487 40.4967155)",,,,
323869090,residential,True,False,31.467000000000002,"LINESTRING (-7.5918487 40.4967155, -7.59183 40.4967092, -7.5918095 40.4967081, -7.5917898 40.4967124, -7.5917732 40.4967215, -7.5917616 40.4967344, -7.5917565 40.4967495, -7.5917584 40.4967651, -7.5917671 40.4967792, -7.5917803 40.4967895, -7.5917971 40.4967961, -7.5918158 40.4967984, -7.5918345 40.4967961, -7.5918512 40.4967894, -7.5918644 40.4967791, -7.5918727 40.4967662, -7.5918752 40.496752, -7.5918718 40.4967378, -7.5918626 40.4967252, -7.5918487 40.4967155)",,,,
323869092,residential,False,True,99.376,"LINESTRING (-7.5918487 40.4967155, -7.5919824 40.4964212, -7.5919958 40.496358, -7.5919744 40.4960051, -7.5919797 40.4958401)",,,,
323869094,residential,False,True,73.064,"LINESTRING (-7.5954238 40.4948228, -7.5955579 40.4947901, -7.5957242 40.4947514, -7.5961695 40.4945556, -7.5961986 40.4945409)",,,,
323869098,residential,False,False,143.986,"LINESTRING (-7.5954238 40.4948228, -7.5956585 40.495141, -7.5956585 40.4952348, -7.595562 40.4955244, -7.5954761 40.4956387, -7.5952347 40.4957855, -7.595047 40.4958793)",,,,
323869098,residential,False,True,53.608,"LINESTRING (-7.5954238 40.4948228, -7.5951435 40.494525, -7.5950129 40.4944653)",,,,
323869094,residential,False,False,23.279,"LINESTRING (-7.5964283 40.4944255, -7.5961986 40.4945409)",,,,
323869095,residential,False,False,147.06699999999998,"LINESTRING (-7.5964283 40.4944255, -7.5963278 40.4943037, -7.595912 40.4941547, -7.595739 40.4941171, -7.5956759 40.4941231, -7.5956411 40.4941598, -7.5956379 40.4941964, -7.5956813 40.4942261, -7.5957577 40.4942402, -7.5958308 40.4942981, -7.5959415 40.4943577, -7.5961105 40.4944373, -7.5961986 40.4945409)",,,,
411385104,residential,False,True,69.212,"LINESTRING (-7.5964283 40.4944255, -7.5965593 40.494524, -7.5967309 40.4945578, -7.5968833 40.4946207, -7.5971081 40.4947522)",,,,
323869094,residential,False,True,23.279,"LINESTRING (-7.5961986 40.4945409, -7.5964283 40.4944255)",,,,
323869095,residential,False,True,147.067,"LINESTRING (-7.5961986 40.4945409, -7.5961105 40.4944373, -7.5959415 40.4943577, -7.5958308 40.4942981, -7.5957577 40.4942402, -7.5956813 40.4942261, -7.5956379 40.4941964, -7.5956411 40.4941598, -7.5956759 40.4941231, -7.595739 40.4941171, -7.595912 40.4941547, -7.5963278 40.4943037, -7.5964283 40.4944255)",,,,
323869094,residential,False,False,73.06400000000001,"LINESTRING (-7.5961986 40.4945409, -7.5961695 40.4945556, -7.5957242 40.4947514, -7.5955579 40.4947901, -7.5954238 40.4948228)",,,,
142157847,tertiary,False,True,34.975,"LINESTRING (-7.5944793 40.4947677, -7.5940678 40.4947994)",,,,
142157847,tertiary,False,False,62.325,"LINESTRING (-7.5944793 40.4947677, -7.5946535 40.4947509, -7.5948011 40.4947109, -7.5949352 40.4946212, -7.5949995 40.4945518, -7.5950129 40.4944653)",,,,
323869097,residential,False,False,252.29300000000003,"LINESTRING (-7.5944793 40.4947677, -7.5945588 40.4950063, -7.5945213 40.4950675, -7.5937595 40.4955815, -7.5937327 40.495655, -7.5938614 40.4958263, -7.593958 40.4958467, -7.5941297 40.4958549, -7.5942423 40.4958712, -7.5948753 40.495863, -7.595047 40.4958793)",,,,
323869097,residential,False,True,252.29300000000003,"LINESTRING (-7.595047 40.4958793, -7.5948753 40.495863, -7.5942423 40.4958712, -7.5941297 40.4958549, -7.593958 40.4958467, -7.5938614 40.4958263, -7.5937327 40.495655, -7.5937595 40.4955815, -7.5945213 40.4950675, -7.5945588 40.4950063, -7.5944793 40.4947677)",,,,
323869098,residential,False,False,55.947,"LINESTRING (-7.595047 40.4958793, -7.5949987 40.4959976, -7.5949182 40.4963322, -7.5949107 40.4963709)",,,,
323869098,residential,False,True,143.986,"LINESTRING (-7.595047 40.4958793, -7.5952347 40.4957855, -7.5954761 40.4956387, -7.595562 40.4955244, -7.5956585 40.4952348, -7.5956585 40.495141, -7.5954238 40.4948228)",,,,
323869098,residential,False,True,250.58100000000002,"LINESTRING (-7.5955777 40.4984644, -7.5953581 40.4982902, -7.5952455 40.4981801, -7.5950738 40.4978823, -7.5950094 40.4977069, -7.5949719 40.4975682, -7.5949772 40.4974458, -7.5949021 40.497299, -7.5949021 40.4971235, -7.5949343 40.4969441, -7.5948431 40.4967156, -7.5949107 40.4963709)",,,,
323869100,residential,False,False,62.618,"LINESTRING (-7.5949107 40.4963709, -7.5956317 40.4964994)",,,,
323869098,residential,False,False,250.581,"LINESTRING (-7.5949107 40.4963709, -7.5948431 40.4967156, -7.5949343 40.4969441, -7.5949021 40.4971235, -7.5949021 40.497299, -7.5949772 40.4974458, -7.5949719 40.4975682, -7.5950094 40.4977069, -7.5950738 40.4978823, -7.5952455 40.4981801, -7.5953581 40.4982902, -7.5955777 40.4984644)",,,,
323869098,residential,False,True,55.947,"LINESTRING (-7.5949107 40.4963709, -7.5949182 40.4963322, -7.5949987 40.4959976, -7.595047 40.4958793)",,,,
323869100,residential,False,True,62.618,"LINESTRING (-7.5956317 40.4964994, -7.5949107 40.4963709)",,,,
142157847,tertiary,False,False,34.975,"LINESTRING (-7.5940678 40.4947994, -7.5944793 40.4947677)",,,,
142157847,tertiary,False,True,80.151,"LINESTRING (-7.5940678 40.4947994, -7.5935967 40.4948284, -7.5932856 40.4947754, -7.5931561 40.4947087)",,,,
323869101,residential,False,False,63.063,"LINESTRING (-7.5940678 40.4947994, -7.5942182 40.49468, -7.5946775 40.4944814)",,,,
323869101,residential,False,True,6.723,"LINESTRING (-7.5947466 40.4944515, -7.5946775 40.4944814)",,,,
323869101,residential,False,False,6.723,"LINESTRING (-7.5946775 40.4944814, -7.5947466 40.4944515)",,,,
323869101,residential,False,True,63.063,"LINESTRING (-7.5946775 40.4944814, -7.5942182 40.49468, -7.5940678 40.4947994)",,,,
323869103,residential,False,False,117.911,"LINESTRING (-7.5946775 40.4944814, -7.5946822 40.4944148, -7.5947117 40.4943353, -7.5947488 40.4942668, -7.594768 40.4942312, -7.5947868 40.4941517, -7.5947385 40.4940252, -7.5946929 40.4939355, -7.5945919 40.4936208, -7.5945864 40.4936036, -7.5945402 40.4934596)",,,,
323869103,residential,False,True,117.911,"LINESTRING (-7.5945402 40.4934596, -7.5945864 40.4936036, -7.5945919 40.4936208, -7.5946929 40.4939355, -7.5947385 40.4940252, -7.5947868 40.4941517, -7.594768 40.4942312, -7.5947488 40.4942668, -7.5947117 40.4943353, -7.5946822 40.4944148, -7.5946775 40.4944814)",,,,
323869107,residential,False,False,31.855,"LINESTRING (-7.5944467 40.4941454, -7.5941409 40.4943127)",,,,
323869106,residential,False,False,75.93200000000002,"LINESTRING (-7.5944467 40.4941454, -7.5944667 40.4941639, -7.5945352 40.494227, -7.5945486 40.4942678, -7.5945245 40.4943208, -7.5943877 40.4944004, -7.594216 40.4944922, -7.5941409 40.4943127)",,,,
323869107,residential,False,True,71.524,"LINESTRING (-7.5944467 40.4941454, -7.5945071 40.4940353, -7.5944977 40.4939241, -7.5943636 40.4935875, -7.5942898 40.4935641)",,,,
323869107,residential,False,True,31.855,"LINESTRING (-7.5941409 40.4943127, -7.5944467 40.4941454)",,,,
323869106,residential,False,True,75.93199999999999,"LINESTRING (-7.5941409 40.4943127, -7.594216 40.4944922, -7.5943877 40.4944004, -7.5945245 40.4943208, -7.5945486 40.4942678, -7.5945352 40.494227, -7.5944667 40.4941639, -7.5944467 40.4941454)",,,,
323869107,residential,False,False,29.503,"LINESTRING (-7.5941409 40.4943127, -7.5940819 40.4943269, -7.5937949 40.4943249)",,,,
142157856,residential,True,False,33.757,"LINESTRING (-7.5931837 40.4934891, -7.593232 40.4933475, -7.5932936 40.4932423, -7.5933267 40.4932085)",,,,
323869107,residential,False,False,98.32100000000001,"LINESTRING (-7.5931837 40.4934891, -7.5932558 40.4935029, -7.5934436 40.4934519, -7.5935214 40.4934233, -7.5937091 40.4934274, -7.5941329 40.493509, -7.5942482 40.4935335, -7.5942898 40.4935641)",,,,
323869107,residential,False,False,71.524,"LINESTRING (-7.5942898 40.4935641, -7.5943636 40.4935875, -7.5944977 40.4939241, -7.5945071 40.4940353, -7.5944467 40.4941454)",,,,
323869107,residential,False,True,98.32100000000001,"LINESTRING (-7.5942898 40.4935641, -7.5942482 40.4935335, -7.5941329 40.493509, -7.5937091 40.4934274, -7.5935214 40.4934233, -7.5934436 40.4934519, -7.5932558 40.4935029, -7.5931837 40.4934891)",,,,
323869109,residential,False,False,115.009,"LINESTRING (-7.5942898 40.4935641, -7.5937306 40.4937742, -7.5937923 40.4938721, -7.5935214 40.4940455, -7.5933229 40.4941474)",,,,
323869107,residential,False,True,29.503,"LINESTRING (-7.5937949 40.4943249, -7.5940819 40.4943269, -7.5941409 40.4943127)",,,,
