osmid,lanes,ref,name,highway,junction,oneway,reversed,length,geometry,service,access,width,maxspeed
152196189,,,Rua Dom Álvaro Abranches da Câmara,residential,,True,False,37.301,"LINESTRING (-9.1623055 38.6806865, -9.1619862 38.680462)",,,,
229701610,,,Rua Diogo Paiva de Andrade,residential,,True,False,57.695,"LINESTRING (-9.1623055 38.6806865, -9.1627589 38.6803071)",,,,
23718291,,,Rua Dona Leonor de Mascarenhas,residential,,False,False,38.215,"LINESTRING (-9.1627589 38.6803071, -9.1624296 38.680079)",,,,
23718291,,,Rua Dona Leonor de Mascarenhas,residential,,False,True,56.843,"LINESTRING (-9.1627589 38.6803071, -9.1632487 38.6806464)",,,,
153552239,,,Rua Diogo Paiva de Andrade,residential,,False,False,52.404,"LINESTRING (-9.1627589 38.6803071, -9.1630928 38.6800079, -9.1631582 38.6800621)",,,,
23750061,2,,Rua Dom Sancho I,secondary,,False,False,43.57,"LINESTRING (-9.1524247 38.6822456, -9.1524053 38.68221, -9.1523965 38.682177, -9.1523932 38.682155, -9.1523899 38.6820869, -9.1523927 38.6819175, -9.1523947 38.6818578)",,,,
226075489,2,EN 377,Praça Gil Vicente,primary,roundabout,True,False,60.13400000000001,"LINESTRING (-9.1524247 38.6822456, -9.1523744 38.6822576, -9.1523221 38.682278, -9.1522318 38.6823246, -9.1521401 38.6823889, -9.1520839 38.6824335, -9.1520294 38.6824887, -9.152012 38.682512, -9.1519849 38.6825494, -9.151946 38.6826138)",,,,
226072847,1,EN 377,Praça Gil Vicente,primary,roundabout,True,False,2.619,"LINESTRING (-9.1521225 38.6827482, -9.1521525 38.6827457)",,,,
23750061,2,,Rua Dom Sancho I,secondary,,False,False,200.67499999999998,"LINESTRING (-9.1523947 38.6818578, -9.1523966 38.6817791, -9.1524037 38.6814935, -9.152404 38.6813777, -9.1524044 38.6812321, -9.1524119 38.6811194, -9.1524233 38.6809852, -9.1524371 38.680851, -9.1524382 38.6808457, -9.1524693 38.6806927, -9.1524932 38.6805757, -9.152526 38.6804376, -9.1525429 38.6803874, -9.1525794 38.6802989, -9.1526388 38.6801673, -9.1526783 38.6800792)",,,,
23750061,2,,Rua Dom Sancho I,secondary,,False,True,43.57,"LINESTRING (-9.1523947 38.6818578, -9.1523927 38.6819175, -9.1523899 38.6820869, -9.1523932 38.682155, -9.1523965 38.682177, -9.1524053 38.68221, -9.1524247 38.6822456)",,,,
23750087,1,,Rua Lourenço Pires de Távora,residential,,True,False,60.455,"LINESTRING (-9.1553535 38.6786973, -9.1546747 38.6788189)",,,,
23750087,1,,Rua Lourenço Pires de Távora,residential,,True,False,55.945,"LINESTRING (-9.1546747 38.6788189, -9.1545112 38.6788765, -9.1543574 38.6789633, -9.1542706 38.679044, -9.1541966 38.6791371)",,,,
251162088,,,Rua Cruzado Liberche,residential,,True,False,105.75799999999998,"LINESTRING (-9.1546747 38.6788189, -9.1547982 38.6792043, -9.1547955 38.6792378, -9.1547741 38.6792692, -9.1547311 38.679288, -9.1546836 38.6792883, -9.1541966 38.6791371)",,,,
23750087,1,,Rua Lourenço Pires de Távora,residential,,True,False,115.641,"LINESTRING (-9.1541966 38.6791371, -9.153631 38.6800787)",,,,
106810385,,,Rua Infanta Dona Maria,residential,,True,False,51.7,"LINESTRING (-9.153631 38.6800787, -9.1530865 38.6798903)",,,,
23750087,1,,Rua Lourenço Pires de Távora,residential,,True,False,59.869,"LINESTRING (-9.153631 38.6800787, -9.1535992 38.6801465, -9.1535885 38.6802344, -9.1535939 38.6803266, -9.1536207 38.6804229, -9.1536619 38.6804937, -9.1537305 38.680589)",,,,
251162092,,,Rua Cruzado Osberno,residential,,True,False,99.633,"LINESTRING (-9.153631 38.6800787, -9.154074 38.6802428, -9.1541142 38.6802742, -9.154133 38.680314, -9.1541196 38.6803538, -9.1540843 38.6803867, -9.1537305 38.680589)",,,,
107124268,2,,Rua Lourenço Pires de Távora,residential,,False,False,77.969,"LINESTRING (-9.1537305 38.680589, -9.1542607 38.681155)",,,,
23750093,,,Rua Infante Dom Luis,residential,,False,True,70.351,"LINESTRING (-9.1537305 38.680589, -9.1532355 38.6808745, -9.153349 38.6809983)",,,,
23750093,,,Rua Infante Dom Luis,residential,,False,False,70.351,"LINESTRING (-9.153349 38.6809983, -9.1532355 38.6808745, -9.1537305 38.680589)",,,,
"[23750106, 106810650]",,,"['Rua Doutor Herculano Pires', 'Rua Dom João IV']",residential,,True,False,365.74300000000005,"LINESTRING (-9.1530865 38.6798903, -9.1530481 38.6797639, -9.1538492 38.6781028, -9.1538765 38.6780464, -9.1539247 38.6779985, -9.1541293 38.6779542, -9.1542768 38.6779302, -9.1543201 38.6779397, -9.15437 38.6779508, -9.154402 38.6779792, -9.1544758 38.678229, -9.1546747 38.6788189)",,,,
150178274,,,Rua Dom João IV,residential,,False,True,31.205,"LINESTRING (-9.1530865 38.6798903, -9.1529472 38.6799529, -9.152881 38.6800992)",,,,
107085827,,,Rua Dona Maria da Silva,residential,,False,False,61.322,"LINESTRING (-9.1531089 38.6836746, -9.1527747 38.6834193, -9.1525655 38.6833293)",,,,
23848397,,,Rua Infanta Dona Beatriz,residential,,True,False,150.894,"LINESTRING (-9.1525655 38.6833293, -9.1526295 38.6834275, -9.1525688 38.6836535, -9.1524723 38.6839656, -9.1522852 38.684577, -9.1522791 38.6846431)",,,,
107085827,,,Rua Dona Maria da Silva,residential,,False,True,61.322,"LINESTRING (-9.1525655 38.6833293, -9.1527747 38.6834193, -9.1531089 38.6836746)",,,,
147039497,2,,Rua Elias Garcia,residential,,False,False,83.79200000000002,"LINESTRING (-9.1540143 38.6843801, -9.1537982 38.684427, -9.1537707 38.684433, -9.1536061 38.6844687, -9.1533078 38.6845336, -9.1530843 38.6845822)",,,,
"[147039497, 147039493]",2,,"['Rua Dom José Mascarenhas', 'Rua Elias Garcia']",residential,,False,True,141.451,"LINESTRING (-9.1540143 38.6843801, -9.1542797 38.6842631, -9.1545717 38.6840867, -9.1550566 38.6838176, -9.1553805 38.6836938)",,,,
87557647,,,Rua José Fontana,residential,,False,True,41.576,"LINESTRING (-9.1561163 38.6828882, -9.1564101 38.6831835)",,,,
23750130,,,Rua Dom João de Portugal,residential,,True,False,297.72899999999987,"LINESTRING (-9.1561163 38.6828882, -9.1547332 38.6831698, -9.154669 38.6831896, -9.1546417 38.683198, -9.1545546 38.6832331, -9.1544793 38.683271, -9.1544088 38.683314, -9.1540395 38.6835807, -9.1539786 38.6836383, -9.1539277 38.6837014, -9.1538874 38.6837691, -9.1538593 38.683838, -9.1538508 38.6838656, -9.1538263 38.6839595, -9.1538199 38.6839897, -9.1538182 38.6840188, -9.1538207 38.684048, -9.1538277 38.6840769, -9.1538447 38.6841177, -9.153855 38.684138, -9.1538653 38.6841584, -9.1538917 38.6842023, -9.1539712 38.6843176, -9.1540143 38.6843801)",,,,
77401369,,,Rua José Fontana,residential,,True,False,70.55,"LINESTRING (-9.1561163 38.6828882, -9.1558885 38.6823709, -9.1559102 38.6822851)",,,,
76837118,,,Avenida Heliodoro Salgado,residential,,False,False,34.418,"LINESTRING (-9.1572827 38.6826356, -9.1570732 38.6823728)",,,,
76837118,,,Avenida Heliodoro Salgado,residential,,False,True,54.773,"LINESTRING (-9.1572827 38.6826356, -9.1576067 38.6830583)",,,,
"[77489221, 1231565311]",,,Rua Carvalho Serra,residential,,True,False,105.609,"LINESTRING (-9.1572827 38.6826356, -9.1565333 38.6827934, -9.1565049 38.6828157, -9.1561956 38.6828808, -9.1561163 38.6828882)",,,,
77489222,,,Rua Francisco de Andrade,residential,,True,False,204.951,"LINESTRING (-9.1533567 38.6838586, -9.1532836 38.6836012, -9.1533051 38.6834103, -9.153396 38.6832261, -9.153468 38.6831483, -9.1535494 38.6830887, -9.1537123 38.6829615, -9.1540527 38.6827249, -9.1541424 38.6825832, -9.1541177 38.6822701)",,,,
107085826,,,Rua Dona Maria da Silva,living_street,,False,True,43.676,"LINESTRING (-9.1533567 38.6838586, -9.1534335 38.6839114, -9.1537341 38.6841184)",,,,
76837118,,,Avenida Heliodoro Salgado,residential,,False,True,34.418,"LINESTRING (-9.1570732 38.6823728, -9.1572827 38.6826356)",,,,
40760601,2,,Rua Bernardo Francisco da Costa,residential,,False,False,102.367,"LINESTRING (-9.1570732 38.6823728, -9.1569459 38.6823886, -9.1568156 38.6823971, -9.1567222 38.6823989, -9.1566045 38.6823941, -9.1563888 38.682366, -9.1559102 38.6822851)",,,,
107216714,2,,Avenida Dom João I,residential,,False,True,96.713,"LINESTRING (-9.1570732 38.6823728, -9.1570259 38.6821612, -9.1569899 38.6819903, -9.1569708 38.6818642, -9.1569883 38.6817445, -9.1570913 38.6815244)",,,,
40760601,2,,Rua Bernardo Francisco da Costa,residential,,False,True,102.36699999999999,"LINESTRING (-9.1559102 38.6822851, -9.1563888 38.682366, -9.1566045 38.6823941, -9.1567222 38.6823989, -9.1568156 38.6823971, -9.1569459 38.6823886, -9.1570732 38.6823728)",,,,
229701619,,,Praça do Comércio,residential,,True,False,75.536,"LINESTRING (-9.1559102 38.6822851, -9.1559962 38.6821551, -9.1560522 38.6819863, -9.1560546 38.6819725, -9.1560535 38.6819608, -9.1560476 38.6819452, -9.1558345 38.6816757)",,,,
77504043,2,,Rua Bernardo Francisco da Costa,residential,,False,False,99.884,"LINESTRING (-9.1553267 38.6822148, -9.1551935 38.68222, -9.154471 38.6822532, -9.1541779 38.6822666)",,,,
77504044,1,,Rua Bernardo Francisco da Costa,residential,,True,False,51.449,"LINESTRING (-9.1553267 38.6822148, -9.1553808 38.6822128, -9.1554355 38.6822155, -9.1557372 38.68227, -9.1559102 38.6822851)",,,,
40760600,2,,Rua Bernardo Francisco da Costa,residential,,False,False,3.759,"LINESTRING (-9.1541177 38.6822701, -9.1540745 38.6822725)",,,,
77504043,2,,Rua Bernardo Francisco da Costa,residential,,False,True,5.24,"LINESTRING (-9.1541177 38.6822701, -9.1541779 38.6822666)",,,,
"[1023425594, 106853755]",,,Rua Garcia de Orta,residential,,True,False,18.973,"LINESTRING (-9.1567616 38.6790864, -9.1568485 38.6790702, -9.1569179 38.6790568, -9.1569727 38.6790426)",drive-through,designated,,
229701599,,,Rua Mendo Gomes de Seabra,residential,,False,False,18.143,"LINESTRING (-9.1594508 38.6789841, -9.1593103 38.6788633)",,,,
229701599,,,Rua Mendo Gomes de Seabra,residential,,False,True,70.227,"LINESTRING (-9.1594508 38.6789841, -9.1600313 38.679424)",,,,
23780398,,,Rua São Salvador da Bahia,residential,,True,False,239.28400000000002,"LINESTRING (-9.1594508 38.6789841, -9.1587968 38.6792662, -9.1578843 38.6796475, -9.1578699 38.6796566, -9.1577915 38.6796908, -9.1577052 38.6797285, -9.1576855 38.6797809, -9.1577345 38.6798557, -9.1579742 38.6802179, -9.1580049 38.6802647)",,,,
197409421,,,Avenida Dom João I,residential,,True,False,35.523,"LINESTRING (-9.1580049 38.6802647, -9.1583647 38.6801125)",,,,
23780394,2,,Avenida Dom João I,residential,,False,False,80.045,"LINESTRING (-9.1580049 38.6802647, -9.1578974 38.680311, -9.1578338 38.680338, -9.1577819 38.6803689, -9.1577428 38.6804074, -9.1577042 38.680459, -9.1574869 38.6808297)",,,,
23780402,,,Rua Cândido Capilé,residential,,True,False,138.988,"LINESTRING (-9.1585506 38.6812662, -9.1587486 38.680885, -9.1587416 38.6807898, -9.1587269 38.680704, -9.1586841 38.6806018, -9.1583647 38.6801125)",,,,
254182502,2,,Avenida Dom João I,residential,,False,True,73.679,"LINESTRING (-9.1570913 38.6815244, -9.1574343 38.6809183)",,,,
23780402,,,Rua Cândido Capilé,residential,,True,False,156.851,"LINESTRING (-9.1570913 38.6815244, -9.157393 38.6816333, -9.1574884 38.6816661, -9.1575897 38.681701, -9.1576458 38.6817139, -9.1577214 38.6817313, -9.1578353 38.6817428, -9.1579506 38.6817419, -9.1580755 38.6817126, -9.1581654 38.6816728, -9.1582839 38.6816072, -9.1583643 38.6815283, -9.1585506 38.6812662)",,,,
107216714,2,,Avenida Dom João I,residential,,False,False,96.713,"LINESTRING (-9.1570913 38.6815244, -9.1569883 38.6817445, -9.1569708 38.6818642, -9.1569899 38.6819903, -9.1570259 38.6821612, -9.1570732 38.6823728)",,,,
107085825,,,Rua Dona Maria da Silva,residential,,True,False,61.714000000000006,"LINESTRING (-9.1522252 38.682842, -9.1522466 38.6828726, -9.1525655 38.6833293)",,,,
227166224,2,,Rua Elias Garcia,residential,,True,False,53.675,"LINESTRING (-9.1526893 38.6849534, -9.1528355 38.6848213, -9.1529849 38.6846716, -9.1530843 38.6845822)",,,,
23848397,,,Rua Infanta Dona Beatriz,residential,,True,False,49.887,"LINESTRING (-9.1522791 38.6846431, -9.1524172 38.6847813, -9.1526893 38.6849534)",,,,
"[77401371, 229701613]",1,,Rua de Olivença,residential,,False,"[False, True]",94.607,"LINESTRING (-9.1558345 38.6816757, -9.1558901 38.6814736, -9.1558989 38.6814374, -9.155901 38.6814289, -9.1559055 38.681388, -9.1559104 38.6813389, -9.1559131 38.681299, -9.1559143 38.6812464, -9.1559101 38.6811047, -9.1559033 38.6810061, -9.1558913 38.6808311)",,,,
229701619,,,Praça do Comércio,residential,,True,False,80.82000000000001,"LINESTRING (-9.1558345 38.6816757, -9.155727 38.6817046, -9.1555664 38.681781, -9.1555297 38.6817987, -9.155517 38.6818045, -9.1554971 38.6818182, -9.1554792 38.6818366, -9.1554709 38.6818495, -9.1553319 38.6821002, -9.1553267 38.6822148)",,,,
"[77401371, 229701613]",1,,Rua de Olivença,residential,,False,"[False, True]",94.60699999999999,"LINESTRING (-9.1558913 38.6808311, -9.1559033 38.6810061, -9.1559101 38.6811047, -9.1559143 38.6812464, -9.1559131 38.681299, -9.1559104 38.6813389, -9.1559055 38.681388, -9.155901 38.6814289, -9.1558989 38.6814374, -9.1558901 38.6814736, -9.1558345 38.6816757)",,,,
77504043,2,,Rua Bernardo Francisco da Costa,residential,,False,False,5.24,"LINESTRING (-9.1541779 38.6822666, -9.1541177 38.6822701)",,,,
77504043,2,,Rua Bernardo Francisco da Costa,residential,,False,True,99.88399999999999,"LINESTRING (-9.1541779 38.6822666, -9.154471 38.6822532, -9.1551935 38.68222, -9.1553267 38.6822148)",,,,
87557647,,,Rua José Fontana,residential,,False,False,41.576,"LINESTRING (-9.1564101 38.6831835, -9.1561163 38.6828882)",,,,
255079530,,,Rua Henriques Nogueira,residential,,True,False,19.219,"LINESTRING (-9.1569191 38.683951, -9.1570041 38.6837914)",,,,
87891354,,,Rua Henriques Nogueira,residential,,False,True,46.451,"LINESTRING (-9.1569191 38.683951, -9.1567201 38.6843248, -9.1567094 38.6843347)",,,,
87891348,,,Rua Maestro Leonel Duarte Ferreira,residential,,True,False,70.231,"LINESTRING (-9.1606869 38.680444, -9.1606817 38.6805307, -9.1606488 38.6810749)",,,,
229701603,,,Rua Manuel de Sousa Coutinho,residential,,True,False,87.589,"LINESTRING (-9.1606869 38.680444, -9.1614126 38.6807553, -9.1615712 38.6808234)",,,,
87893512,,,Travessa Henriques Nogueira,residential,,True,False,57.45,"LINESTRING (-9.1570041 38.6837914, -9.1566307 38.6834274, -9.1565797 38.6833966)",,,,
255079530,,,Rua Henriques Nogueira,residential,,True,False,85.18900000000001,"LINESTRING (-9.1570041 38.6837914, -9.1570366 38.6837424, -9.157093 38.6836639, -9.1571386 38.6836084, -9.1571708 38.6835728, -9.157211 38.6835309, -9.1572526 38.6834911, -9.1572982 38.6834597, -9.1573585 38.6834168, -9.1574092 38.6833779, -9.1574326 38.6833689, -9.1576091 38.6832204, -9.1576308 38.683214)",,,,
106581170,,,Rua Serpa Pinto,residential,,True,False,138.329,"LINESTRING (-9.1591023 38.6835536, -9.1591644 38.6833982, -9.1593061 38.6830874, -9.1595921 38.68237)",,,,
107161599,,,Largo da Boca do Vento,residential,,False,False,5.113,"LINESTRING (-9.1583578 38.6837518, -9.1583044 38.6837324)",,,narrow,
361380936,,,Calçada da Cerca,residential,,True,False,92.461,"LINESTRING (-9.1583578 38.6837518, -9.1588354 38.6839208, -9.1591023 38.6835536)",,,,
87891339,,,Rua Visconde de Almeida Garrett,residential,,True,False,40.783,"LINESTRING (-9.1597542 38.6823992, -9.1598844 38.6821233, -9.1599143 38.6820544)",,,,
106898005,,,Travessa Academia de Instrução e Recreio Familiar Almadense,residential,,False,True,24.147,"LINESTRING (-9.1606488 38.6810749, -9.1604026 38.6809738)",,,,
87891348,,,Rua Maestro Leonel Duarte Ferreira,residential,,True,False,68.152,"LINESTRING (-9.1606488 38.6810749, -9.1606364 38.6812821, -9.1606334 38.6813305, -9.1606154 38.6815869, -9.1605953 38.6816859)",,,,
153273432,,,Largo Conde de Ferreira,residential,,False,False,14.989,"LINESTRING (-9.1600981 38.6816865, -9.1602701 38.6816984)",,,,
153273432,,,Largo Conde de Ferreira,residential,,False,True,0.934,"LINESTRING (-9.1600981 38.6816865, -9.1600882 38.6816832)",,,,
227166227,,,Rua Visconde de Almeida Garrett,residential,,False,False,43.91,"LINESTRING (-9.1600981 38.6816865, -9.1599143 38.6820544)",,,,
"[343558976, 227166229]",,,"['Rua Conde de Ferreira', 'Campo de São Paulo']",residential,,False,True,141.65800000000002,"LINESTRING (-9.1619851 38.6812458, -9.1619995 38.6813817, -9.161939 38.6813948, -9.1614382 38.6815033, -9.1606956 38.6816641, -9.1606122 38.6816822, -9.1605953 38.6816859)",,,,
836507147,,,Campo de São Paulo,residential,,True,False,31.129,"LINESTRING (-9.1619851 38.6812458, -9.1621091 38.6811705, -9.1622992 38.6811183)",,,,
87891342,,,Rua da Cerca,residential,,True,False,106.414,"LINESTRING (-9.1597424 38.6829897, -9.1596584 38.6831857, -9.1594448 38.6836281, -9.1592755 38.6835913, -9.1591023 38.6835536)",,,,
204662568,,,Rua da Cerca,residential,,True,False,81.18900000000001,"LINESTRING (-9.1597424 38.6829897, -9.1599536 38.6824468, -9.1597542 38.6823992)",,,,
323661886,,,Rua Conde de Ferreira,residential,,False,True,28.262,"LINESTRING (-9.1605953 38.6816859, -9.1602701 38.6816984)",,,,
"[343558976, 227166229]",,,"['Rua Conde de Ferreira', 'Campo de São Paulo']",residential,,False,False,141.658,"LINESTRING (-9.1605953 38.6816859, -9.1606122 38.6816822, -9.1606956 38.6816641, -9.1614382 38.6815033, -9.161939 38.6813948, -9.1619995 38.6813817, -9.1619851 38.6812458)",,,,
229701618,,,Rua Leonel Duarte Ferreira,residential,,True,False,60.974,"LINESTRING (-9.1605953 38.6816859, -9.1605608 38.6818157, -9.1604794 38.6822266)",,,,
229701597,,,Travessa do Campo,residential,,True,False,14.442,"LINESTRING (-9.1595921 38.68237, -9.1596117 38.6823729, -9.1596519 38.6823803, -9.1597542 38.6823992)",,,,
87891341,,,Rua do Castelo,residential,,True,False,33.687,"LINESTRING (-9.1557485 38.6836012, -9.15594 38.6838647)",,,,
147039493,,,Rua Dom José Mascarenhas,residential,,False,False,33.561,"LINESTRING (-9.1557485 38.6836012, -9.1553805 38.6836938)",,,,
87891336,,,Largo 1.º de Maio,residential,,True,False,95.084,"LINESTRING (-9.15594 38.6838647, -9.1561822 38.683774, -9.1565552 38.6837505, -9.156725 38.6838064, -9.1569191 38.683951)",,,,
"[156162258, 87891341]",,,"['Alameda do Castelo', 'Rua do Castelo']",residential,,True,False,199.307,"LINESTRING (-9.15594 38.6838647, -9.1562697 38.6841067, -9.1562598 38.6841317, -9.1562408 38.6841505, -9.1561718 38.6841816, -9.1556776 38.6842659, -9.155451 38.6843373, -9.1552967 38.6844289, -9.1549929 38.6847079, -9.1548703 38.6849101)",,,,
153273430,,,Praceta José Maria de Oliveira,residential,,False,False,43.757,"LINESTRING (-9.1604794 38.6822266, -9.1608699 38.6823355, -9.1609568 38.682319)",,,,
229701618,,,Rua Leonel Duarte Ferreira,residential,,True,False,123.93,"LINESTRING (-9.1604794 38.6822266, -9.1604442 38.6823552, -9.1603995 38.6825167, -9.1603657 38.6826388, -9.16027 38.6827963, -9.1601236 38.6829605, -9.1600354 38.6830069, -9.1599256 38.6830263, -9.1597424 38.6829897)",,,,
"[253984600, 253984597]",,,"['Rua Rodrigues de Freitas', 'Travessa do Castelo']",residential,,True,False,207.86299999999997,"LINESTRING (-9.1548703 38.6849101, -9.1547378 38.6848942, -9.1546703 38.684788, -9.1546477 38.6847455, -9.1545641 38.6845885, -9.1545536 38.6845413, -9.1545694 38.6844704, -9.1546955 38.6843008, -9.1548113 38.6841552, -9.15491 38.684083, -9.1550256 38.6840444, -9.155038 38.6840381, -9.1551386 38.6840107, -9.1553639 38.6839814, -9.1555409 38.68395, -9.1557907 38.6839115, -9.15594 38.6838647)",,,,
"[238578940, 697831222]",,,Alameda do Castelo,residential,,False,True,82.27300000000001,"LINESTRING (-9.1548703 38.6849101, -9.1548319 38.6850267, -9.1547994 38.6851252, -9.1548011 38.685137, -9.154818 38.6852595, -9.1548557 38.6852834, -9.1549079 38.6852792, -9.1549403 38.6852455, -9.1549638 38.6851442, -9.154981 38.6851239, -9.1550246 38.685115, -9.1551476 38.6850899)",,no,,
