osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,tunnel,bridge
"[318308593, 26182078]","['Estrada da Cruz', 'Estrada Regional 110']",secondary,False,True,258.151,"LINESTRING (-16.8293016 32.7698343, -16.8293258 32.7700873, -16.8293383 32.7701727, -16.8293589 32.7702345, -16.8293936 32.7703124, -16.8295967 32.7705388, -16.8296119 32.7705732, -16.8296186 32.7706166, -16.829611 32.7706585, -16.8295922 32.7707022, -16.8290109 32.7713703, -16.8289479 32.7714637, -16.8289267 32.7715464, -16.828928 32.7716273, -16.8289712 32.7718384, -16.8289791 32.771868, -16.8289865 32.7719037)",2,ER 110,,
"[138471560, 111652977, 138471562]",,unclassified,False,True,127.044,"LINESTRING (-16.8293016 32.7698343, -16.8290746 32.7698205, -16.8289559 32.7698186, -16.8286636 32.769809, -16.828581 32.7698232, -16.828504 32.7698525, -16.8284131 32.7699419, -16.8283642 32.7700337, -16.8283548 32.7700857, -16.8283714 32.7701913, -16.8283647 32.7702772)",,,,yes
166775632,Estrada Regional 110,secondary,False,False,152.176,"LINESTRING (-16.8293016 32.7698343, -16.8292819 32.769727, -16.8292373 32.7696476, -16.8291788 32.7696046, -16.8291135 32.7695878, -16.8287949 32.7696125, -16.8287224 32.7695979, -16.828665 32.7695577, -16.8286199 32.7695095, -16.8284743 32.7692309, -16.8284676 32.769158, -16.8284739 32.7691034, -16.8285238 32.7689477)",2,ER 110,,
932618273,,residential,False,True,188.198,"LINESTRING (-16.8293016 32.7698343, -16.8294706 32.7698216, -16.8295983 32.7698289, -16.8297002 32.7698628, -16.8297941 32.7699327, -16.8298692 32.7700364, -16.8299443 32.7701379, -16.8300355 32.7702394, -16.8300998 32.7703499, -16.8301347 32.7704649, -16.830124 32.7706296, -16.8300891 32.770722, -16.8300703 32.7708145, -16.8300864 32.7709002, -16.8302357 32.7710458)",,,,
"[392016063, 166775863]",Rua Padre João de Faria,residential,False,True,208.88,"LINESTRING (-16.8268152 32.7706327, -16.8271018 32.771048, -16.8271305 32.7710753, -16.8271752 32.7710923, -16.8272336 32.7710995, -16.8272891 32.771095, -16.8273391 32.7710745, -16.8282587 32.7703359, -16.828306 32.7702996, -16.8283647 32.7702772)",,,,
388671015,Caminho da Cal,residential,False,False,104.653,"LINESTRING (-16.8302357 32.7710458, -16.8310195 32.7703739)",,,,
"[625656561, 388671014]","['Caminho da Cal', 'Rua dos Leais']",residential,False,"[False, True]",162.37699999999998,"LINESTRING (-16.8302357 32.7710458, -16.8298842 32.7713546, -16.8297682 32.7714754, -16.8296955 32.771528, -16.829613 32.771565, -16.8295848 32.7715834, -16.8295688 32.7716097, -16.8295246 32.7717776, -16.8295105 32.7718064, -16.8294784 32.7718267, -16.8290055 32.7719677)",,,,
932618273,,residential,False,False,188.19800000000004,"LINESTRING (-16.8302357 32.7710458, -16.8300864 32.7709002, -16.8300703 32.7708145, -16.8300891 32.770722, -16.830124 32.7706296, -16.8301347 32.7704649, -16.8300998 32.7703499, -16.8300355 32.7702394, -16.8299443 32.7701379, -16.8298692 32.7700364, -16.8297941 32.7699327, -16.8297002 32.7698628, -16.8295983 32.7698289, -16.8294706 32.7698216, -16.8293016 32.7698343)",,,,
26783575,Rua Padre João de Faria,residential,False,False,175.51000000000005,"LINESTRING (-16.8279618 32.7714479, -16.8278305 32.7713217, -16.8277916 32.7712507, -16.8277852 32.7711961, -16.8277873 32.7711478, -16.8278167 32.7710921, -16.8280152 32.7709254, -16.828524 32.770508, -16.8285617 32.7704518, -16.8285586 32.770387, -16.8285113 32.7703288, -16.8284088 32.7702836, -16.8283647 32.7702772)",,,,
"[165212119, 165212118, 138470855]","['Rua Sousa e Freitas', 'Rua da Praia']",residential,False,"[False, True]",140.917,"LINESTRING (-16.8279618 32.7714479, -16.8271789 32.7720731, -16.8271257 32.7721156, -16.8271727 32.772166, -16.8272588 32.7722527, -16.8273489 32.7723467)",,,,yes
"[29725210, 138470916]","['Rua da Igreja', 'Rua Padre João de Faria']",residential,False,True,37.119,"LINESTRING (-16.8279618 32.7714479, -16.8280882 32.7715542, -16.8282635 32.7716635)",,,,yes
166775632,Estrada Regional 110,secondary,False,True,152.17600000000002,"LINESTRING (-16.8285238 32.7689477, -16.8284739 32.7691034, -16.8284676 32.769158, -16.8284743 32.7692309, -16.8286199 32.7695095, -16.828665 32.7695577, -16.8287224 32.7695979, -16.8287949 32.7696125, -16.8291135 32.7695878, -16.8291788 32.7696046, -16.8292373 32.7696476, -16.8292819 32.769727, -16.8293016 32.7698343)",2,ER 110,,
388671015,Caminho da Cal,residential,False,True,104.653,"LINESTRING (-16.8310195 32.7703739, -16.8302357 32.7710458)",,,,
26783575,Rua Padre João de Faria,residential,False,True,175.51000000000002,"LINESTRING (-16.8283647 32.7702772, -16.8284088 32.7702836, -16.8285113 32.7703288, -16.8285586 32.770387, -16.8285617 32.7704518, -16.828524 32.770508, -16.8280152 32.7709254, -16.8278167 32.7710921, -16.8277873 32.7711478, -16.8277852 32.7711961, -16.8277916 32.7712507, -16.8278305 32.7713217, -16.8279618 32.7714479)",,,,
"[138471560, 111652977, 138471562]",,unclassified,False,False,127.04399999999998,"LINESTRING (-16.8283647 32.7702772, -16.8283714 32.7701913, -16.8283548 32.7700857, -16.8283642 32.7700337, -16.8284131 32.7699419, -16.828504 32.7698525, -16.828581 32.7698232, -16.8286636 32.769809, -16.8289559 32.7698186, -16.8290746 32.7698205, -16.8293016 32.7698343)",,,,yes
"[166775863, 392016063]",Rua Padre João de Faria,residential,False,False,208.87999999999997,"LINESTRING (-16.8283647 32.7702772, -16.828306 32.7702996, -16.8282587 32.7703359, -16.8273391 32.7710745, -16.8272891 32.771095, -16.8272336 32.7710995, -16.8271752 32.7710923, -16.8271305 32.7710753, -16.8271018 32.771048, -16.8268152 32.7706327)",,,,
"[138470856, 138470915]","['Rua Sousa e Freitas', 'Rua da Praia']",residential,True,False,110.85100000000001,"LINESTRING (-16.8273489 32.7723467, -16.8274449 32.7724427, -16.8275363 32.7724976, -16.8276238 32.7725905, -16.8276667 32.7726376, -16.8277598 32.7727497, -16.8278005 32.7728099, -16.8279454 32.7730868, -16.8279294 32.7731765)",,,,
"[138470855, 165212118, 165212119]","['Rua Sousa e Freitas', 'Rua da Praia']",residential,False,"[False, True]",140.917,"LINESTRING (-16.8273489 32.7723467, -16.8272588 32.7722527, -16.8271727 32.772166, -16.8271257 32.7721156, -16.8271789 32.7720731, -16.8279618 32.7714479)",,,,yes
"[29725210, 138470916]","['Rua da Igreja', 'Rua Padre João de Faria']",residential,False,False,37.119,"LINESTRING (-16.8282635 32.7716635, -16.8280882 32.7715542, -16.8279618 32.7714479)",,,,yes
29725210,Rua da Igreja,residential,False,True,52.348,"LINESTRING (-16.8282635 32.7716635, -16.8284183 32.7718003, -16.8284248 32.7718084, -16.8286287 32.771978, -16.8286529 32.7720014)",,,,
"[138471549, 1158051837]",,residential,True,False,89.50099999999999,"LINESTRING (-16.8282635 32.7716635, -16.8284678 32.7715134, -16.8285092 32.7715044, -16.8285454 32.7715144, -16.8286546 32.7716112, -16.8287384 32.7716958, -16.8287671 32.7717311, -16.8288813 32.7718802, -16.8289101 32.7719183)",,,,
26166957,Rua Doutor Abel de Freitas,residential,False,False,25.761,"LINESTRING (-16.8289101 32.7719183, -16.8286529 32.7720014)",,,,
26166957,Rua Doutor Abel de Freitas,residential,False,True,7.325,"LINESTRING (-16.8289101 32.7719183, -16.8289865 32.7719037)",,,,
165185530,Caminho Municpal das Paredes,residential,False,False,305.82399999999996,"LINESTRING (-16.8317992 32.7733514, -16.8319551 32.7733884, -16.8322354 32.7734619, -16.8322892 32.7734915, -16.8323523 32.7735372, -16.8324345 32.7736257, -16.8324647 32.7736746, -16.832546 32.7739091, -16.8325847 32.7739666, -16.832693 32.7740588, -16.832708 32.7740901, -16.8326981 32.7741201, -16.8326178 32.7741812, -16.8326101 32.7742171, -16.8326226 32.7742516, -16.8326622 32.7742706, -16.8331109 32.7743068, -16.8331399 32.7743275, -16.8331514 32.774359, -16.8331383 32.7743936, -16.833058 32.7744447, -16.8330385 32.7744852, -16.8330715 32.7745243, -16.8331273 32.7745503, -16.8332424 32.7745749, -16.8333435 32.7745918, -16.8334041 32.7746157, -16.8334918 32.7747095, -16.83351 32.774753, -16.8334807 32.7749021, -16.8334653 32.7749511, -16.8334235 32.774985)",,,,
"[373280750, 318308591]",Estrada da Cruz,secondary,False,False,508.58799999999997,"LINESTRING (-16.8317992 32.7733514, -16.8319555 32.7735539, -16.8319773 32.7736034, -16.831989 32.7736537, -16.8319828 32.7736979, -16.8319516 32.7737485, -16.8319081 32.7737952, -16.8313832 32.7740189, -16.8312813 32.7740483, -16.831197 32.7740562, -16.8311141 32.7740436, -16.8308339 32.7739675, -16.8307603 32.7739628, -16.8306899 32.7739711, -16.8306226 32.7739943, -16.830575 32.7740348, -16.8305446 32.7740817, -16.8305238 32.7741301, -16.8304526 32.7745379, -16.8304106 32.7746092, -16.8303714 32.7746429, -16.8303083 32.7746628, -16.8302365 32.7746533, -16.8301855 32.7746024, -16.8301647 32.7745349, -16.8302089 32.7742415, -16.8301982 32.774167, -16.830171 32.7741089, -16.8301366 32.7740536, -16.8297018 32.7737575, -16.8296143 32.7736866, -16.8295437 32.7735953, -16.8294416 32.7733609, -16.8294336 32.7732523, -16.829448 32.7732006, -16.8295312 32.7730687, -16.8295565 32.7729973, -16.8295761 32.772856)",2,ER 110,,
165185530,Caminho Municpal das Paredes,residential,False,True,305.824,"LINESTRING (-16.8334235 32.774985, -16.8334653 32.7749511, -16.8334807 32.7749021, -16.83351 32.774753, -16.8334918 32.7747095, -16.8334041 32.7746157, -16.8333435 32.7745918, -16.8332424 32.7745749, -16.8331273 32.7745503, -16.8330715 32.7745243, -16.8330385 32.7744852, -16.833058 32.7744447, -16.8331383 32.7743936, -16.8331514 32.774359, -16.8331399 32.7743275, -16.8331109 32.7743068, -16.8326622 32.7742706, -16.8326226 32.7742516, -16.8326101 32.7742171, -16.8326178 32.7741812, -16.8326981 32.7741201, -16.832708 32.7740901, -16.832693 32.7740588, -16.8325847 32.7739666, -16.832546 32.7739091, -16.8324647 32.7736746, -16.8324345 32.7736257, -16.8323523 32.7735372, -16.8322892 32.7734915, -16.8322354 32.7734619, -16.8319551 32.7733884, -16.8317992 32.7733514)",,,,
26166956,Rua do Cais,residential,False,True,101.162,"LINESTRING (-16.8282107 32.7743911, -16.8282551 32.7738275, -16.8282651 32.773745, -16.8282625 32.773483)",,,,
318308588,Estrada da Cruz,secondary,False,False,7.335,"LINESTRING (-16.8290055 32.7719677, -16.8289865 32.7719037)",2,ER 110,,
"[318308594, 318308588]",Estrada da Cruz,secondary,False,True,101.559,"LINESTRING (-16.8290055 32.7719677, -16.8291024 32.7722827, -16.8291615 32.7723816, -16.8292021 32.7724209, -16.8292551 32.772456, -16.8294721 32.772556, -16.8295367 32.7726006, -16.829612 32.7726648)",2,ER 110,,
"[625656561, 388671014]","['Caminho da Cal', 'Rua dos Leais']",residential,False,"[False, True]",162.377,"LINESTRING (-16.8290055 32.7719677, -16.8294784 32.7718267, -16.8295105 32.7718064, -16.8295246 32.7717776, -16.8295688 32.7716097, -16.8295848 32.7715834, -16.829613 32.771565, -16.8296955 32.771528, -16.8297682 32.7714754, -16.8298842 32.7713546, -16.8302357 32.7710458)",,,,
