osmid,highway,junction,oneway,reversed,length,geometry,ref,lanes,maxspeed,name,bridge,access,tunnel
"[150090313, 149930889]",residential,,False,"[False, True]",50.32000000000001,"LINESTRING (-9.2608792 39.0938459, -9.2609904 39.0937884, -9.2610857 39.0937647, -9.2613674 39.0938147, -9.2613785 39.0937686)",,,,"['Largo Coronel Morais Sarmento', 'Travessa do Castelo']",,,
37068978,residential,,False,False,3.216,"LINESTRING (-9.2610976 39.0933793, -9.2610893 39.0933511)",,,,Largo Padre Jacinto Brio Sobreiro,,,
37068978,residential,,False,True,21.982,"LINESTRING (-9.2610976 39.0933793, -9.2612404 39.093543)",,,,Largo Padre Jacinto Brio Sobreiro,,,
37069006,residential,,True,False,41.73,"LINESTRING (-9.2595869 39.0934692, -9.2591085 39.0934146)",,,,Rua Mouzinho de Albuquerque,,,
149953929,residential,,False,True,40.824,"LINESTRING (-9.2582399 39.093498, -9.2582013 39.0933026, -9.258194 39.0932656, -9.2581682 39.0931351)",,,,Travessa do Rosário,,,
1034547069,residential,,True,False,41.678,"LINESTRING (-9.2582399 39.093498, -9.2581478 39.0935137, -9.2577682 39.0935784)",,1,50,Rua Cândido dos Reis,,,
149963487,residential,,True,False,70.424,"LINESTRING (-9.2600793 39.0900835, -9.2598258 39.0894815)",,,,Rua Doutor Carlos França,,,
"[36932403, 36932404]",residential,,True,False,199.62300000000002,"LINESTRING (-9.2600793 39.0900835, -9.2593522 39.0902585, -9.2593055 39.0902676, -9.2595019 39.0909381, -9.25889 39.0910036)",,1,30,"['Rua António Batalha Reis', 'Praça 25 de Abril']",,,
150011877,residential,,True,False,83.08,"LINESTRING (-9.2633183 39.0935827, -9.2642803 39.0935545)",,,,,,,
150011878,residential,,False,False,38.857,"LINESTRING (-9.2633183 39.0935827, -9.2633496 39.0939313)",,,,,,,
150011878,residential,,False,True,10.785,"LINESTRING (-9.2633183 39.0935827, -9.263313 39.0934858)",,,,,,,
150011878,residential,,False,True,38.857,"LINESTRING (-9.2633496 39.0939313, -9.2633183 39.0935827)",,,,,,,
150011878,residential,,False,False,33.564,"LINESTRING (-9.2633201 39.093184, -9.263313 39.0934858)",,,,,,,
835259511,residential,,True,False,10.203,"LINESTRING (-9.2642803 39.0935545, -9.2642733 39.0934629)",,,,,,,
150011881,residential,,False,False,163.193,"LINESTRING (-9.2642803 39.0935545, -9.2643089 39.0938896, -9.2643255 39.0940835, -9.2644278 39.0942259, -9.2645913 39.0943496, -9.2652441 39.0946658)",,,,,,,
26232666,residential,,False,True,10.905,"LINESTRING (-9.2631186 39.0934904, -9.263126 39.0935883)",,,,Rua Gonçalo de Lagos,,,
26232666,residential,,False,False,59.995000000000005,"LINESTRING (-9.2631186 39.0934904, -9.263113 39.0934169, -9.2630524 39.0931918, -9.2629283 39.0929764)",,,,Rua Gonçalo de Lagos,,,
150011879,residential,,True,False,82.914,"LINESTRING (-9.2642733 39.0934629, -9.263313 39.0934858)",,,,,,,
1032889203,residential,,False,False,28.755,"LINESTRING (-9.2642733 39.0934629, -9.2642742 39.0932043)",,,,,,,
150011878,residential,,False,False,10.785,"LINESTRING (-9.263313 39.0934858, -9.2633183 39.0935827)",,,,,,,
150011878,residential,,False,True,33.564,"LINESTRING (-9.263313 39.0934858, -9.2633201 39.093184)",,,,,,,
150011879,residential,,True,False,16.785,"LINESTRING (-9.263313 39.0934858, -9.2631186 39.0934904)",,,,,,,
26232666,residential,,False,False,10.905,"LINESTRING (-9.263126 39.0935883, -9.2631186 39.0934904)",,,,Rua Gonçalo de Lagos,,,
150011877,residential,,True,False,16.607,"LINESTRING (-9.263126 39.0935883, -9.2633183 39.0935827)",,,,,,,
26232666,residential,,False,True,118.09300000000002,"LINESTRING (-9.263126 39.0935883, -9.2631362 39.0937233, -9.2630458 39.0941816, -9.2629072 39.0946321)",,,,Rua Gonçalo de Lagos,,,
150014167,residential,,False,False,7.513,"LINESTRING (-9.2622454 39.090658, -9.2621766 39.0906994)",,,,,,,
37040520,residential,,False,True,26.903999999999996,"LINESTRING (-9.2622454 39.090658, -9.2622492 39.0907175, -9.2622599 39.0908114, -9.2622733 39.0908989)",,,,,,,
150014167,residential,,False,True,93.825,"LINESTRING (-9.2622454 39.090658, -9.2622242 39.0904195, -9.2621028 39.0900333, -9.2621032 39.0899734, -9.2620486 39.0899072, -9.2621041 39.0898537)",,,,,,,
150014167,residential,,False,True,7.513,"LINESTRING (-9.2621766 39.0906994, -9.2622454 39.090658)",,,,,,,
1079883794,residential,,False,False,12.294,"LINESTRING (-9.2621766 39.0906994, -9.2620342 39.0907024)",,,,,,,
150014173,residential,,True,False,23.753999999999998,"LINESTRING (-9.2621766 39.0906994, -9.2621991 39.0907609, -9.2622222 39.0908125, -9.2622733 39.0908989)",,,,,,,
37040520,residential,,False,False,26.904,"LINESTRING (-9.2622733 39.0908989, -9.2622599 39.0908114, -9.2622492 39.0907175, -9.2622454 39.090658)",,,,,,,
150014170,residential,,False,False,103.18299999999999,"LINESTRING (-9.2622733 39.0908989, -9.2623395 39.0910912, -9.2624351 39.0913002, -9.2626451 39.0916954, -9.2626889 39.0917674)",,,,Rua Luís Augusto Albino,,,
296205340,residential,,True,False,23.799,"LINESTRING (-9.2628981 39.0919066, -9.26279 39.0918402, -9.2626889 39.0917674)",,,,,,,
1079883793,residential,roundabout,True,False,12.283000000000001,"LINESTRING (-9.2628981 39.0919066, -9.2628557 39.0919148, -9.2628177 39.0919396, -9.2628076 39.0919768)",,,,,,,
36932389,residential,,False,True,125.143,"LINESTRING (-9.2629857 39.0919592, -9.2631468 39.0919323, -9.2640815 39.0914898, -9.2642458 39.0914151)",,,,,,,
1079883793,residential,roundabout,True,False,10.017,"LINESTRING (-9.2629857 39.0919592, -9.2629635 39.0919309, -9.2629302 39.0919137, -9.2628981 39.0919066)",,,,,,,
150014176,residential,roundabout,True,False,10.802,"LINESTRING (-9.2628076 39.0919768, -9.262813 39.0919986, -9.2628415 39.0920343, -9.2628795 39.092049)",,,,,,,
36932425,residential,,False,True,22.948,"LINESTRING (-9.2628795 39.092049, -9.2628139 39.0921474, -9.2627429 39.0922255)",,,,Rua Raimundo Porta,,,
150014176,residential,roundabout,True,False,15.596,"LINESTRING (-9.2628795 39.092049, -9.2629192 39.0920451, -9.262962 39.0920265, -9.262981 39.0919986, -9.2629857 39.0919592)",,,,,,,
150090313,residential,,False,False,27.773,"LINESTRING (-9.2613785 39.0937686, -9.2612404 39.093543)",,,,Largo Coronel Morais Sarmento,,,
150090313,residential,,False,True,20.804,"LINESTRING (-9.2613785 39.0937686, -9.2614021 39.0935824)",,,,Largo Coronel Morais Sarmento,,,
"[150090313, 149930889]",residential,,False,"[False, True]",50.32,"LINESTRING (-9.2613785 39.0937686, -9.2613674 39.0938147, -9.2610857 39.0937647, -9.2609904 39.0937884, -9.2608792 39.0938459)",,,,"['Travessa do Castelo', 'Largo Coronel Morais Sarmento']",,,
26232666,residential,,False,False,62.644000000000005,"LINESTRING (-9.2629283 39.0929764, -9.2628787 39.0929163, -9.2627398 39.0927949, -9.2624306 39.0925689)",,,,Rua Gonçalo de Lagos,,,
26232666,residential,,False,True,59.995,"LINESTRING (-9.2629283 39.0929764, -9.2630524 39.0931918, -9.263113 39.0934169, -9.2631186 39.0934904)",,,,Rua Gonçalo de Lagos,,,
150013981,residential,,False,True,160.213,"LINESTRING (-9.2603579 39.0951264, -9.2603588 39.0948077, -9.2603903 39.0941616, -9.2606678 39.0937376)",,,,Rua do Quebra Costas,,,
150016963,residential,,True,False,115.723,"LINESTRING (-9.2603579 39.0951264, -9.2604606 39.0952905, -9.2605816 39.0954862, -9.260949 39.0956777, -9.2612652 39.0958463)",,,,Rua Casal dos Ossos,,,
150016976,residential,,False,False,78.049,"LINESTRING (-9.2612652 39.0958463, -9.2613722 39.0958947, -9.2614694 39.0959087, -9.2617741 39.0959584, -9.2619447 39.0959708, -9.2621437 39.095969)",,,,Rua Casal dos Ossos,,,
565767307,residential,,False,True,8.107,"LINESTRING (-9.2589254 39.0931152, -9.2589899 39.0930622)",,1,50,,,,
565767307,residential,,False,False,8.107,"LINESTRING (-9.2589899 39.0930622, -9.2589254 39.0931152)",,1,50,,,,
150029814,tertiary,roundabout,True,False,1.959,"LINESTRING (-9.2565753 39.0937398, -9.2565839 39.0937561)",,2,50,,,,
150029814,tertiary,roundabout,True,False,18.672,"LINESTRING (-9.2566736 39.093611, -9.2566332 39.093623, -9.2566002 39.0936447, -9.2565781 39.0936736, -9.2565695 39.0937065, -9.2565753 39.0937398)",,2,50,,,,
264582077,tertiary,,True,False,28.624000000000002,"LINESTRING (-9.2566736 39.093611, -9.2565493 39.0936049, -9.2564848 39.0935942, -9.2563486 39.0935654)",,1,50,,,,
150029814,tertiary,roundabout,True,False,15.604999999999999,"LINESTRING (-9.2567067 39.0938105, -9.2567422 39.093805, -9.2567743 39.0937922, -9.2568007 39.093773, -9.2568192 39.0937488, -9.2568284 39.0937217)",,2,50,,,,
264582080,tertiary,,True,False,24.073999999999998,"LINESTRING (-9.2567067 39.0938105, -9.2568146 39.0938363, -9.2569576 39.0939018)",,1,40,,,,
150029814,tertiary,roundabout,True,False,3.494,"LINESTRING (-9.2568284 39.0937217, -9.2568268 39.0936903)",,2,50,,,,
150029814,tertiary,roundabout,True,False,6.7509999999999994,"LINESTRING (-9.2566317 39.0937959, -9.2566678 39.0938077, -9.2567067 39.0938105)",,2,50,,,,
150029814,tertiary,roundabout,True,False,17.588,"LINESTRING (-9.2568268 39.0936903, -9.2568127 39.0936606, -9.2567875 39.0936358, -9.2567536 39.0936182, -9.2567143 39.0936097, -9.2566736 39.093611)",,2,50,,,,
"[36932369, 565767305]","['living_street', 'residential']",,True,False,131.428,"LINESTRING (-9.25889 39.0910036, -9.2586659 39.0904122, -9.2584367 39.0898754)",,1,20,Rua Santos Bernardes,,,
150404724,residential,,True,False,84.71199999999999,"LINESTRING (-9.2643471 39.092752, -9.2644571 39.0926334, -9.2651048 39.0922779)",,,,,,,
1032889203,residential,,False,True,51.203,"LINESTRING (-9.2643471 39.092752, -9.2642827 39.0929019, -9.2642742 39.0932043)",,,,,,,
150011881,residential,,False,True,163.193,"LINESTRING (-9.2652441 39.0946658, -9.2645913 39.0943496, -9.2644278 39.0942259, -9.2643255 39.0940835, -9.2643089 39.0938896, -9.2642803 39.0935545)",,,,,,,
"[150404777, 835259500]",residential,,True,False,294.79999999999995,"LINESTRING (-9.2652441 39.0946658, -9.2654961 39.094338, -9.2655979 39.0942055, -9.2656483 39.0941399, -9.2657808 39.09387, -9.2658391 39.0936114, -9.2658427 39.0935665, -9.2658238 39.0933109, -9.2657 39.0929809, -9.2655246 39.0927292, -9.2651048 39.0922779)",,,,,,,
150404724,residential,,True,False,46.396,"LINESTRING (-9.2651048 39.0922779, -9.2653019 39.0921515, -9.2655278 39.0920206)",,,,,,,
36932390,tertiary,,False,True,10.822,"LINESTRING (-9.2658727 39.0919658, -9.2657474 39.0919619)",,,,,,,
175640081,tertiary,,True,False,42.016,"LINESTRING (-9.2658727 39.0919658, -9.2659981 39.0919368, -9.2662158 39.0919157, -9.2663521 39.0919086)",,,,,,,
36932406,residential,,True,False,65.7,"LINESTRING (-9.2591484 39.0896657, -9.2584367 39.0898754)",,,,Rua Brigadeiro Neves Costa,,,
565767305,residential,,True,False,22.996,"LINESTRING (-9.2582148 39.0894341, -9.2581194 39.089241)",,,,Rua Santos Bernardes,,,
"[296309792, 176301813, 176301814, 176301815]",residential,,False,"[False, True]",75.85900000000001,"LINESTRING (-9.2582148 39.0894341, -9.2580884 39.0894783, -9.2578887 39.089542, -9.2578138 39.0895659, -9.2578231 39.0895957, -9.2574581 39.08973)",,,,Rua Luís Brandão de Melo,,destination,
1079883794,residential,,False,True,12.294,"LINESTRING (-9.2620342 39.0907024, -9.2621766 39.0906994)",,,,,,,
"[36876777, 26232686, 36876775]",residential,,False,False,207.59300000000005,"LINESTRING (-9.2598365 39.0968608, -9.259675 39.0968674, -9.2596151 39.0966591, -9.2595466 39.0964107, -9.259447 39.0963081, -9.2592461 39.0962523, -9.2588479 39.0961656, -9.2586041 39.0961028, -9.2584629 39.096053, -9.2581616 39.0960602, -9.2580263 39.0960676)",,,50,,,,
984724973,primary,roundabout,True,False,6.687,"LINESTRING (-9.2598365 39.0968608, -9.2598471 39.0968897, -9.2598679 39.0969151)",,,,,,,
26232662,primary,,True,False,52.934,"LINESTRING (-9.2623153 39.0964814, -9.2628936 39.0963227)",,1,50,,,,
26232661,primary,roundabout,True,False,11.924,"LINESTRING (-9.2623153 39.0964814, -9.2623323 39.0964644, -9.262342 39.0964444, -9.2623434 39.096423, -9.2623365 39.0964022, -9.2623219 39.096384)",,1,50,,,,
26232661,primary,roundabout,True,False,13.293,"LINESTRING (-9.2621621 39.0964283, -9.2621666 39.096452, -9.262181 39.0964731, -9.2622036 39.0964893, -9.262232 39.0964987, -9.2622627 39.0965002)",,1,50,,,,
734423474,primary,,True,False,22.778,"LINESTRING (-9.2621621 39.0964283, -9.2620736 39.096536, -9.2620242 39.0966029)",,1,50,,,,
26232661,primary,roundabout,True,False,5.063000000000001,"LINESTRING (-9.2622627 39.0965002, -9.262291 39.0964941, -9.2623153 39.0964814)",,1,50,,,,
264582073,tertiary,,True,False,33.448,"LINESTRING (-9.2575635 39.0943561, -9.2576926 39.094483, -9.2578202 39.0945807)",,,,,,,
264582076,tertiary,,False,True,72.705,"LINESTRING (-9.2575635 39.0943561, -9.2573656 39.0942076, -9.2569576 39.0939018)",,1,50,,,,
149953928,residential,,False,True,11.842,"LINESTRING (-9.257969 39.0943815, -9.2579868 39.0942759)",,,,,,,
264582074,residential,,True,False,13.437,"LINESTRING (-9.257969 39.0943815, -9.2579026 39.0944908)",,,,,,,
36932371,tertiary,roundabout,True,False,24.064999999999998,"LINESTRING (-9.2578202 39.0945807, -9.2578414 39.0946213, -9.2578938 39.0946797, -9.2579461 39.0946975, -9.2580197 39.0946987)",,,,,,,
150029816,residential,,True,False,7.32,"LINESTRING (-9.2569082 39.0937088, -9.2568268 39.0936903)",,1,50,Rua Cândido dos Reis,,,
264582078,tertiary,,True,False,13.57,"LINESTRING (-9.256899 39.0938286, -9.2568634 39.093792, -9.2568504 39.0937786, -9.2568284 39.0937217)",,2,40,,,,
264582079,residential,,True,False,13.405,"LINESTRING (-9.256899 39.0938286, -9.256899 39.093742, -9.2569082 39.0937088)",,,,,,,
36932370,tertiary,roundabout,True,False,5.048,"LINESTRING (-9.2573667 39.0915091, -9.25738 39.0915201, -9.2573965 39.0915283, -9.257415 39.091533)",,,,,,,
296205367,tertiary,,True,False,84.277,"LINESTRING (-9.2573667 39.0915091, -9.257323 39.0915402, -9.2565023 39.0918581)",,,,Avenida 5 de Outubro,,,
36932409,residential,,False,False,58.128,"LINESTRING (-9.2565023 39.0918581, -9.2564422 39.0917695, -9.2561807 39.0913988)",,,,Rua Princesa Maria Benedita,,,
296205367,tertiary,,True,False,91.042,"LINESTRING (-9.2565023 39.0918581, -9.2558763 39.0921005, -9.2555584 39.0922237)",,,,Avenida 5 de Outubro,,,
296495783,residential,,False,True,5.442,"LINESTRING (-9.2555584 39.0922237, -9.2555878 39.092267)",,,,Avenida Tenente Valadim,,,
36932395,residential,,True,False,41.711,"LINESTRING (-9.2574581 39.08973, -9.2573176 39.089512, -9.2572738 39.0894819, -9.2572132 39.0894688, -9.2571655 39.0894716)",,,,Praceta Doutor Vilela,,,
"[296309792, 176301813, 176301814, 176301815]",residential,,False,"[False, True]",75.859,"LINESTRING (-9.2574581 39.08973, -9.2578231 39.0895957, -9.2578138 39.0895659, -9.2578887 39.089542, -9.2580884 39.0894783, -9.2582148 39.0894341)",,,,Rua Luís Brandão de Melo,,destination,
36932389,residential,,False,False,125.143,"LINESTRING (-9.2642458 39.0914151, -9.2640815 39.0914898, -9.2631468 39.0919323, -9.2629857 39.0919592)",,,,,,,
1079883792,tertiary,roundabout,True,False,11.769,"LINESTRING (-9.2642458 39.0914151, -9.2642707 39.0914239, -9.2642977 39.0914267, -9.2643246 39.0914234, -9.2643491 39.0914141, -9.2643692 39.0913998)",,,,,,,
36932390,tertiary,,False,False,120.992,"LINESTRING (-9.2643692 39.0913998, -9.2649319 39.0916665, -9.265595 39.091926)",,,,,,,
1079883792,tertiary,roundabout,True,False,11.474,"LINESTRING (-9.2643692 39.0913998, -9.2643827 39.091382, -9.2643893 39.091362, -9.2643883 39.0913414, -9.2643799 39.0913218, -9.2643647 39.0913049)",,,,,,,
"[37040530, 37040523, 37040524]",tertiary,,False,False,172.76399999999998,"LINESTRING (-9.2643647 39.0913049, -9.2650545 39.0908403, -9.2654278 39.0905428, -9.2656516 39.0903809, -9.2658487 39.0902647)",,,,,viaduct,,
1079883792,tertiary,roundabout,True,False,27.128999999999998,"LINESTRING (-9.2643647 39.0913049, -9.2643398 39.0912902, -9.2643102 39.0912827, -9.264279 39.0912832, -9.2642497 39.0912917, -9.2642255 39.0913074, -9.2642094 39.0913285, -9.2642033 39.0913526, -9.2642079 39.0913768, -9.2642226 39.0913985, -9.2642458 39.0914151)",,,,,,,
565762999,residential,,False,True,17.663,"LINESTRING (-9.2611976 39.0899585, -9.2612807 39.0900229, -9.2612854 39.0900905)",,1,40,Rua Luis Augusto Albino,,,
565763005,tertiary,roundabout,True,False,15.34,"LINESTRING (-9.2611976 39.0899585, -9.2612378 39.0899439, -9.2612699 39.08992, -9.2612906 39.0898895, -9.2612975 39.0898554)",,2,40,,,,
37040517,residential,,True,False,60.053000000000004,"LINESTRING (-9.2612854 39.0900905, -9.2612777 39.090546, -9.2612697 39.0906303)",,,,,,,
565762999,residential,,False,False,17.663,"LINESTRING (-9.2612854 39.0900905, -9.2612807 39.0900229, -9.2611976 39.0899585)",,1,40,Rua Luis Augusto Albino,,,
"[562076113, 36932380]",residential,,True,False,106.785,"LINESTRING (-9.2578535 39.0928096, -9.2582274 39.0928083, -9.2588084 39.092786, -9.2588663 39.0927837, -9.2589462 39.0927391, -9.2589708 39.0926437)",,1,50,Avenida Tenente Coronel João Luís de Moura,,,
36932418,residential,,True,False,86.334,"LINESTRING (-9.2578535 39.0928096, -9.2578717 39.0929898, -9.2578645 39.0931526, -9.2578186 39.0933107, -9.2577931 39.0934775, -9.2577682 39.0935784)",,,,Rua 1º de Dezembro,,,
150404724,residential,,True,False,12.012,"LINESTRING (-9.2655278 39.0920206, -9.265595 39.091926)",,,,,,,
835259498,residential,,True,False,20.044,"LINESTRING (-9.2655278 39.0920206, -9.2657474 39.0919619)",,,,,,,
36932390,tertiary,,False,False,10.822,"LINESTRING (-9.2657474 39.0919619, -9.2658727 39.0919658)",,,,,,,
36932390,tertiary,,False,True,13.745,"LINESTRING (-9.2657474 39.0919619, -9.265595 39.091926)",,,,,,,
36932409,residential,,False,True,54.79599999999999,"LINESTRING (-9.2557027 39.0911047, -9.2559145 39.0911589, -9.2560452 39.0912432, -9.2561807 39.0913988)",,,,Rua Princesa Maria Benedita,,,
562096890,residential,,False,False,26.516,"LINESTRING (-9.2557027 39.0911047, -9.255618 39.0911874, -9.2555027 39.0912395, -9.2554651 39.0912418)",,,,,,,
562096891,residential,,False,False,28.448,"LINESTRING (-9.2554651 39.0912418, -9.2554705 39.0914976)",,,,,,,
562096890,residential,,False,True,26.516,"LINESTRING (-9.2554651 39.0912418, -9.2555027 39.0912395, -9.255618 39.0911874, -9.2557027 39.0911047)",,,,,,,
562096891,residential,,False,True,28.448,"LINESTRING (-9.2554705 39.0914976, -9.2554651 39.0912418)",,,,,,,
565763008,residential,,False,False,10.844999999999999,"LINESTRING (-9.2614228 39.0898481, -9.2613724 39.089851, -9.2612975 39.0898554)",,,,,,,
565763005,tertiary,roundabout,True,False,11.942,"LINESTRING (-9.2612325 39.0897652, -9.2611897 39.0897517, -9.2611437 39.08975, -9.2610995 39.0897602)",,2,40,,,,
565763010,residential,,False,True,12.076,"LINESTRING (-9.261026 39.0898794, -9.2609689 39.0898601, -9.2608958 39.0898804)",,1,50,,,,
1079883795,tertiary,roundabout,True,False,11.514,"LINESTRING (-9.261026 39.0898794, -9.2610427 39.0899114, -9.2610717 39.0899376, -9.2611099 39.0899552)",,2,40,,,,
565763005,tertiary,roundabout,True,False,11.940000000000001,"LINESTRING (-9.2612975 39.0898554, -9.2612896 39.0898201, -9.261267 39.0897889, -9.2612325 39.0897652)",,2,40,,,,
565763008,residential,,False,True,10.844999999999999,"LINESTRING (-9.2612975 39.0898554, -9.2613724 39.089851, -9.2614228 39.0898481)",,,,,,,
36932379,residential,,True,False,230.266,"LINESTRING (-9.2589708 39.0926437, -9.2588877 39.0926607, -9.2585927 39.0926663, -9.2582267 39.0926865, -9.2581226 39.0926908, -9.2579335 39.092667, -9.257889 39.0926401, -9.2578028 39.0926126, -9.2574951 39.0925571, -9.2563518 39.0924102)",,,,Avenida Tenente Valadim,,,
"[562076113, 149924443, 150026156]",residential,,True,False,119.223,"LINESTRING (-9.2589708 39.0926437, -9.2590063 39.0926395, -9.2590688 39.0926146, -9.2591144 39.0925984, -9.2596624 39.0926179, -9.2598126 39.0926252, -9.259873 39.0926525, -9.2599489 39.0926437, -9.2600879 39.0925834, -9.2601716 39.0925471, -9.2602801 39.0925)",,1,50,"['Rua Almirante Gago Coutinho', 'Rua do Terreirinho']",,,
150029814,tertiary,roundabout,True,False,6.107,"LINESTRING (-9.2565839 39.0937561, -9.2566043 39.0937786, -9.2566317 39.0937959)",,2,50,,,,
"[837241946, 837241947]",tertiary,,True,False,38.438,"LINESTRING (-9.2565839 39.0937561, -9.2564346 39.0938177, -9.2563545 39.0938425, -9.2562506 39.0938527, -9.2561678 39.0938366)",,1,40,,,,yes
565769218,tertiary,roundabout,True,False,14.3,"LINESTRING (-9.2561656 39.0939562, -9.2561829 39.0939343, -9.2561921 39.0939096, -9.2561925 39.0938839, -9.2561843 39.093859, -9.2561678 39.0938366)",,1,40,,,,
"[565768803, 565769220]",tertiary,,True,False,45.441,"LINESTRING (-9.2561656 39.0939562, -9.2562845 39.0939545, -9.2563717 39.0939364, -9.2564186 39.0939167, -9.2565088 39.0938697, -9.2566317 39.0937959)",,1,40,Rua Cândido dos Reis,,,yes
758563858,tertiary,,True,False,37.248,"LINESTRING (-9.2559959 39.0938169, -9.2555685 39.0938636)",N 9,1,50,Rua Cândido dos Reis,,,
565769218,tertiary,roundabout,True,False,15.314,"LINESTRING (-9.2559959 39.0938169, -9.2559704 39.0938361, -9.2559529 39.09386, -9.2559447 39.0938868, -9.2559467 39.0939143, -9.2559585 39.0939403)",,1,40,,,,
565769218,tertiary,roundabout,True,False,21.165,"LINESTRING (-9.2559585 39.0939403, -9.2559831 39.0939655, -9.256017 39.0939833, -9.2560564 39.0939916, -9.2560972 39.0939895, -9.256135 39.0939773, -9.2561656 39.0939562)",,1,40,,,,
565769218,tertiary,roundabout,True,False,8.273,"LINESTRING (-9.2561678 39.0938366, -9.2561453 39.093819, -9.2561178 39.0938064, -9.256087 39.0937997)",,1,40,,,,
565769218,tertiary,roundabout,True,False,8.274,"LINESTRING (-9.256087 39.0937997, -9.256055 39.0937992, -9.256024 39.0938051, -9.2559959 39.0938169)",,1,40,,,,
758563862,tertiary,,True,False,34.793,"LINESTRING (-9.2555685 39.0938636, -9.2558283 39.093912, -9.255898 39.0939213, -9.2559585 39.0939403)",N 9,1,50,Rua Cândido dos Reis,,,
"[36876777, 26232686, 36876775]",residential,,False,True,207.593,"LINESTRING (-9.2580263 39.0960676, -9.2581616 39.0960602, -9.2584629 39.096053, -9.2586041 39.0961028, -9.2588479 39.0961656, -9.2592461 39.0962523, -9.259447 39.0963081, -9.2595466 39.0964107, -9.2596151 39.0966591, -9.259675 39.0968674, -9.2598365 39.0968608)",,,50,,,,
36932422,residential,,True,False,147.327,"LINESTRING (-9.2596778 39.0946637, -9.2593218 39.0938826, -9.2591085 39.0934146)",,,,Rua Dias Neiva,,,
37068999,residential,,True,False,136.894,"LINESTRING (-9.2596778 39.0946637, -9.2597053 39.0945983, -9.2597852 39.0943556, -9.2597868 39.0939462, -9.259743 39.093799, -9.2595869 39.0934692)",,,,,,,
26232676,tertiary,,True,False,23.354,"LINESTRING (-9.2599523 39.0967426, -9.2597665 39.0965899)",,1,50,,,,
984724974,primary,roundabout,True,False,14.863999999999999,"LINESTRING (-9.2599523 39.0967426, -9.2599111 39.0967523, -9.2598759 39.0967716, -9.2598503 39.0967984, -9.2598369 39.0968302)",,,,,,,
984724972,primary,roundabout,True,False,5.383,"LINESTRING (-9.260036 39.0969384, -9.2600613 39.0969244, -9.2600819 39.0969061)",,,,,,,
734423471,primary,,True,False,20.783,"LINESTRING (-9.2599553 39.0971145, -9.2600062 39.0970036, -9.260036 39.0969384)",,1,50,,,,
984724970,primary,roundabout,True,False,9.494,"LINESTRING (-9.2600556 39.0967651, -9.2600243 39.0967503, -9.2599889 39.0967426, -9.2599523 39.0967426)",,,,,,,
984724973,primary,roundabout,True,False,3.403,"LINESTRING (-9.2598369 39.0968302, -9.2598365 39.0968608)",,,,,,,
26232666,residential,,False,False,162.86399999999998,"LINESTRING (-9.2621437 39.095969, -9.2621662 39.0959219, -9.2623388 39.095697, -9.2629072 39.0946321)",,,,Rua Gonçalo de Lagos,,,
"[26232665, 26232666]",residential,,False,True,37.733,"LINESTRING (-9.2621437 39.095969, -9.2621007 39.0960992, -9.2621716 39.0962966)",,,,"['Rua Gonçalo de Lagos', 'Ponte de São Miguel']",yes,,
37068972,residential,,False,False,167.563,"LINESTRING (-9.2621437 39.095969, -9.2621026 39.0957599, -9.2621033 39.0956162, -9.2621314 39.0953151, -9.262205 39.0946895, -9.2622372 39.0944693)",,,,Rua de São Miguel,,,
150016976,residential,,False,True,78.049,"LINESTRING (-9.2621437 39.095969, -9.2619447 39.0959708, -9.2617741 39.0959584, -9.2614694 39.0959087, -9.2613722 39.0958947, -9.2612652 39.0958463)",,,,Rua Casal dos Ossos,,,
"[26232665, 26232666]",residential,,False,False,37.733,"LINESTRING (-9.2621716 39.0962966, -9.2621007 39.0960992, -9.2621437 39.095969)",,,,"['Rua Gonçalo de Lagos', 'Ponte de São Miguel']",yes,,
734423475,residential,,True,False,12.148,"LINESTRING (-9.2621716 39.0962966, -9.2621692 39.0963633, -9.2621676 39.0964058)",,1,50,,,,
26232661,primary,roundabout,True,False,2.547,"LINESTRING (-9.2621676 39.0964058, -9.2621621 39.0964283)",,1,50,,,,
26232663,primary,,False,False,167.082,"LINESTRING (-9.2620242 39.0966029, -9.2614523 39.0969529, -9.2611881 39.0970128, -9.2609953 39.0969917, -9.2602823 39.0968443)",EN 9,,,,,,
734423473,primary,,True,False,23.538,"LINESTRING (-9.2620242 39.0966029, -9.2622089 39.0965237, -9.2622627 39.0965002)",,1,50,,,,
782701540,residential,,False,False,35.319,"LINESTRING (-9.2631009 39.0923794, -9.2627429 39.0922255)",,,,,,,
36932425,residential,,False,True,46.738,"LINESTRING (-9.2627429 39.0922255, -9.2624306 39.0925689)",,,,Rua Raimundo Porta,,,
782701540,residential,,False,True,35.319,"LINESTRING (-9.2627429 39.0922255, -9.2631009 39.0923794)",,,,,,,
36932425,residential,,False,False,22.948,"LINESTRING (-9.2627429 39.0922255, -9.2628139 39.0921474, -9.2628795 39.092049)",,,,Rua Raimundo Porta,,,
1032889203,residential,,False,True,28.755,"LINESTRING (-9.2642742 39.0932043, -9.2642733 39.0934629)",,,,,,,
782701539,residential,,True,False,151.92899999999997,"LINESTRING (-9.2642742 39.0932043, -9.2639961 39.0932073, -9.2639746 39.093174, -9.2639639 39.092525, -9.2639961 39.0924917, -9.2641944 39.0925125, -9.2643471 39.092752)",,,,,,,
