osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,tunnel
417604700,True,3,Estrada Salvador Allende,secondary,50,False,36.349999999999994,"LINESTRING (-9.2344718 38.7565616, -9.2342992 38.756631, -9.2340901 38.7566958)",,,
27418519,False,,Avenida General Humberto Delgado,tertiary,,False,79.889,"LINESTRING (-9.2333291 38.7611734, -9.2342089 38.7613868)",,,
27418520,True,,Praça 25 de Abril,tertiary,,False,15.360000000000001,"LINESTRING (-9.2333291 38.7611734, -9.2333247 38.761139, -9.2333081 38.761107, -9.2332804 38.7610801, -9.233244 38.7610604)",roundabout,,
24712681,True,,Avenida Combatentes da Grande Guerra,residential,,False,117.807,"LINESTRING (-9.2366809 38.7619562, -9.2367891 38.7630123)",,,
27418519,False,,Avenida General Humberto Delgado,tertiary,,False,73.935,"LINESTRING (-9.2366809 38.7619562, -9.2374932 38.7621585)",,,
27418519,False,,Avenida General Humberto Delgado,tertiary,,True,31.704,"LINESTRING (-9.2366809 38.7619562, -9.2363273 38.7618836)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,False,23.858,"LINESTRING (-9.2359913 38.763056, -9.2362658 38.763041)",,,
27418515,False,,Rua Vasco da Gama,residential,,False,144.257,"LINESTRING (-9.2359913 38.763056, -9.2359697 38.7629356, -9.2357606 38.7617712)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,False,70.362,"LINESTRING (-9.2367891 38.7630123, -9.2375994 38.7629775)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,True,45.484,"LINESTRING (-9.2367891 38.7630123, -9.2362658 38.763041)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,False,75.558,"LINESTRING (-9.2387022 38.7630926, -9.2395428 38.7632718)",,,
1042108480,True,,Rua 9 de Abril,residential,,False,78.236,"LINESTRING (-9.2387022 38.7630926, -9.2385917 38.7623943)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,True,97.395,"LINESTRING (-9.2387022 38.7630926, -9.2379323 38.7629571, -9.237719 38.7629668, -9.2375994 38.7629775)",,,
27418510,False,,Avenida Marquês de Pombal,residential,,True,75.558,"LINESTRING (-9.2395428 38.7632718, -9.2387022 38.7630926)",,,
633747056,False,2,Avenida Pedro Álvares Cabral,tertiary,,True,43.743,"LINESTRING (-9.2395428 38.7632718, -9.2396903 38.7628956)",,,
27418519,False,,Avenida General Humberto Delgado,tertiary,,False,98.788,"LINESTRING (-9.2374932 38.7621585, -9.2385917 38.7623943)",,,
27418519,False,,Avenida General Humberto Delgado,tertiary,,True,73.935,"LINESTRING (-9.2374932 38.7621585, -9.2366809 38.7619562)",,,
27418509,True,,Rua Luís Gomes,residential,,False,84.397,"LINESTRING (-9.2374932 38.7621585, -9.2371953 38.7615304, -9.2371626 38.7614448)",,,
633747055,True,,Praça José Niza,tertiary,,False,9.619,"LINESTRING (-9.2397905 38.7625615, -9.2397621 38.7625799, -9.2397418 38.762604, -9.2397313 38.7626317)",roundabout,,
24712712,False,,Rua António Feijó,tertiary,,False,145.837,"LINESTRING (-9.2401939 38.7615468, -9.2402152 38.7614874, -9.240478 38.7607563, -9.2405421 38.7605781, -9.2406039 38.760402, -9.2406393 38.7602822)",,,
26957242,True,,Praça Mariana Viegas,tertiary,,False,10.219000000000001,"LINESTRING (-9.2401939 38.7615468, -9.2401514 38.7615476, -9.2401223 38.7615535, -9.2400859 38.7615745)",,,
24712712,False,,Rua António Feijó,tertiary,,True,145.837,"LINESTRING (-9.2406393 38.7602822, -9.2406039 38.760402, -9.2405421 38.7605781, -9.240478 38.7607563, -9.2402152 38.7614874, -9.2401939 38.7615468)",,,
26957504,False,2,Rua Elias Garcia,tertiary,50,False,75.324,"LINESTRING (-9.2406393 38.7602822, -9.2408121 38.7603188, -9.2414771 38.7604613)",,,
1083618448,False,2,Rua Elias Garcia,tertiary,50,True,67.262,"LINESTRING (-9.2406393 38.7602822, -9.2405013 38.760253, -9.2398898 38.7601262)",,,
1147053178,False,2,Avenida Dom Nuno Álvares Pereira,tertiary,50,False,30.584,"LINESTRING (-9.2406393 38.7602822, -9.2406698 38.7601793, -9.2407546 38.7600233)",,,
1147053178,False,2,Avenida Dom Nuno Álvares Pereira,tertiary,50,True,30.584,"LINESTRING (-9.2407546 38.7600233, -9.2406698 38.7601793, -9.2406393 38.7602822)",,,
1160221258,False,2,Avenida Dom Nuno Álvares Pereira,tertiary,50,False,108.61699999999999,"LINESTRING (-9.2407546 38.7600233, -9.2408729 38.7598535, -9.2409619 38.7597438, -9.2411122 38.7595941, -9.2412488 38.7594859, -9.2414252 38.7593714, -9.2415677 38.7592986)",,,
26957204,False,2,Avenida Dom Nuno Álvares Pereira,tertiary,50,True,10.685,"LINESTRING (-9.2416743 38.7592504, -9.2415677 38.7592986)",,,
26957204,False,2,Avenida Dom Nuno Álvares Pereira,tertiary,50,False,53.929,"LINESTRING (-9.2416743 38.7592504, -9.2418944 38.7591758, -9.2421603 38.7591156, -9.2422612 38.7590927)",,,
27197352,True,,Praceta de Goa,residential,,False,59.809999999999995,"LINESTRING (-9.2416743 38.7592504, -9.2416364 38.7591931, -9.2413585 38.7587722)",,,
26957232,True,,Praça Mariana Viegas,tertiary,,False,9.319,"LINESTRING (-9.2400414 38.7619474, -9.2400802 38.7619538, -9.2401131 38.7619565, -9.2401477 38.7619541)",,,
