osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,junction,maxspeed,bridge
139245591,True,Rua da República,primary,False,21.489,,,"LINESTRING (-9.1711757 38.8320737, -9.1709904 38.8322022)",,,
986054170,False,Rua da República,primary,True,22.5,2,EN 8,"LINESTRING (-9.1711757 38.8320737, -9.1714036 38.8319766)",,,
893143275,False,Rua da República,primary,False,17.817,2,EN 8,"LINESTRING (-9.172541 38.8316035, -9.172345 38.8316521)",,,
963735720,False,Rua da República,primary,True,8.924,2,,"LINESTRING (-9.172541 38.8316035, -9.1726419 38.8315873)",,,
893143276,False,Rua da República,primary,False,32.348,2,EN 8,"LINESTRING (-9.1730152 38.8315792, -9.1726419 38.8315873)",,,
133994904,True,,tertiary,False,44.598000000000006,,,"LINESTRING (-9.1730152 38.8315792, -9.1727492 38.8315418, -9.1726767 38.8314978, -9.1725962 38.8314561, -9.1725426 38.8314435)",,,
168117726,False,Rua Avelar Brotero,primary,True,69.845,2,EN 8,"LINESTRING (-9.1730152 38.8315792, -9.1731491 38.8315884, -9.1733258 38.8316125, -9.1735004 38.8316472, -9.1735511 38.8316573, -9.1738013 38.8317124)",,,
26015554,True,Rua da República,primary,False,15.49,,,"LINESTRING (-9.1710977 38.8323127, -9.1711418 38.8321777)",,,
986054171,True,,primary,False,15.708,3,,"LINESTRING (-9.1710977 38.8323127, -9.1710584 38.8322494, -9.1709904 38.8322022)",roundabout,,
26015556,True,Rua da República,primary,False,25.092,,,"LINESTRING (-9.1709049 38.832179, -9.1706674 38.8320498)",,,
935164969,True,,primary,False,38.589,3,,"LINESTRING (-9.1709049 38.832179, -9.1708143 38.8321831, -9.1707329 38.8322137, -9.1706723 38.8322665, -9.1705904 38.8323856)",roundabout,,
26015556,True,Rua da República,primary,False,39.121,,,"LINESTRING (-9.1706674 38.8320498, -9.1705973 38.8320245, -9.1702576 38.8319019)",,,
139245593,True,Rua da República,primary,False,61.879,1,,"LINESTRING (-9.1702576 38.8319019, -9.1704514 38.8320986, -9.1705584 38.8322741, -9.1705904 38.8323856)",,,
858231832,False,Rua da República,primary,True,84.26700000000001,2,EN 8,"LINESTRING (-9.1702576 38.8319019, -9.170016 38.8318063, -9.1699705 38.8317883, -9.1698492 38.8317403, -9.1693972 38.8315484)",,50,
543153419,True,,primary,False,20.567,1,EN 250,"LINESTRING (-9.1632775 38.8269027, -9.1632593 38.8267945, -9.1632467 38.8267193)",,,
940248880,False,Rua da República,primary,False,108.74900000000001,2,EN 250;EN 8,"LINESTRING (-9.1632775 38.8269027, -9.163632 38.8272644, -9.1639174 38.8275549, -9.1639343 38.8275722, -9.163958 38.8275963, -9.1640399 38.8276797)",,50,
26016133,True,,primary,False,16.579,1,EN 250,"LINESTRING (-9.1631344 38.8268037, -9.1631858 38.8268393, -9.1632775 38.8269027)",,,
938619053,True,,primary,False,14.042000000000002,2,EN 250,"LINESTRING (-9.1631344 38.8268037, -9.1631827 38.8267864, -9.1632215 38.826758, -9.1632467 38.8267193)",roundabout,,
938619052,True,,primary,False,6.668,2,EN 250,"LINESTRING (-9.1632467 38.8267193, -9.1632539 38.8266596)",roundabout,,
26016114,True,,primary,False,16.608,2,EN 250,"LINESTRING (-9.1632539 38.8266596, -9.1632329 38.8266126, -9.1631905 38.8265753, -9.1631332 38.8265533)",roundabout,,
26016114,True,,primary,False,6.191,2,EN 250,"LINESTRING (-9.1631332 38.8265533, -9.1630618 38.8265509)",roundabout,,
26016138,True,,primary,False,24.133,,EN 250,"LINESTRING (-9.1630618 38.8265509, -9.1628314 38.8264289)",,,
938619051,True,,primary,False,11.113,2,EN 250,"LINESTRING (-9.1630618 38.8265509, -9.1630024 38.8265708, -9.1629561 38.8266048)",roundabout,,
938619050,True,,primary,False,6.944,2,EN 250,"LINESTRING (-9.1629561 38.8266048, -9.1629267 38.8266629)",roundabout,,
133983169,True,Rua Alfredo Duarte Pinto,tertiary,False,20.489,,,"LINESTRING (-9.1629267 38.8266629, -9.1628344 38.826717, -9.1627485 38.8267834)",,,
938619049,True,,primary,False,15.811000000000002,2,EN 250,"LINESTRING (-9.1629267 38.8266629, -9.16293 38.8267102, -9.162955 38.8267534, -9.1629985 38.8267866)",roundabout,,
938619054,True,,primary,False,12.206,2,EN 250,"LINESTRING (-9.1629985 38.8267866, -9.163064 38.8268067, -9.1631344 38.8268037)",roundabout,,
406960492,True,,primary,False,22.344,,EN 250,"LINESTRING (-9.1628314 38.8264289, -9.1629561 38.8266048)",,,
986054171,True,,primary,False,7.842,3,,"LINESTRING (-9.1709904 38.8322022, -9.1709049 38.832179)",roundabout,,
893143279,True,,primary,False,7.886,3,,"LINESTRING (-9.171103 38.8323835, -9.1710977 38.8323127)",roundabout,,
950162841,True,,residential,False,37.565,1,,"LINESTRING (-9.171103 38.8323835, -9.1711465 38.8323031, -9.1711919 38.8322769, -9.1712542 38.8322585, -9.1713316 38.8322572, -9.1714527 38.832255)",,,
114518216,True,,primary,False,23.595,3,,"LINESTRING (-9.170668 38.8328971, -9.1707586 38.8328931, -9.17084 38.8328625, -9.1709007 38.8328094)",roundabout,,
140339492,True,Rua do Funchal,primary,False,27.539,2,,"LINESTRING (-9.170668 38.8328971, -9.1707844 38.8329912, -9.1708127 38.8330036, -9.1709154 38.8330484)",,,
1034828601,False,Rua Doutor Barbas de Albuquerque,residential,True,78.715,2,,"LINESTRING (-9.1632574 38.8280365, -9.1633742 38.8279863, -9.1639347 38.8277471, -9.1640399 38.8276797)",,,
133983449,True,Rua Alfredo Duarte Pinto,tertiary,False,22.189999999999998,,,"LINESTRING (-9.1627485 38.8267834, -9.1628956 38.8267639, -9.1629985 38.8267866)",,,
1155579955,True,Rua Barbosa de Resende,residential,False,21.636,,,"LINESTRING (-9.1688358 38.8308668, -9.1688959 38.83089, -9.1690585 38.8309549)",,,
133994878,False,Avenida Major Rosa Bastos,tertiary,True,37.733,2,,"LINESTRING (-9.1697679 38.8312294, -9.1702023 38.8312041)",,,
"[168117915, 893143277]",True,Rua Barbosa de Resende,tertiary,False,37.806,,,"LINESTRING (-9.1697679 38.8312294, -9.1695259 38.8311297, -9.1693746 38.8310831)",,,
133994878,False,Avenida Major Rosa Bastos,tertiary,False,88.118,2,,"LINESTRING (-9.1723286 38.831413, -9.1713413 38.831222)",,,
133994880,True,,tertiary,False,33.363,,,"LINESTRING (-9.1723286 38.831413, -9.1724251 38.8314799, -9.1724412 38.8315342, -9.1724167 38.8315953, -9.172345 38.8316521)",,,
"[133994905, 963735722]",True,,tertiary,False,29.973999999999997,1,,"LINESTRING (-9.1723286 38.831413, -9.172446 38.8314519, -9.1725083 38.8315258, -9.172541 38.8316035)",,,
133994865,True,Praça da Liberdade,residential,False,38.263000000000005,,,"LINESTRING (-9.1686094 38.8311615, -9.168736 38.8309797, -9.1687807 38.8309225, -9.1688358 38.8308668)",,,
471640649,True,Rua da República,primary,False,63.784,2,EN 8,"LINESTRING (-9.1686094 38.8311615, -9.1687027 38.8312008, -9.1692351 38.8314636)",,50,
133994871,False,Avenida Doutor António Carvalho de Figueiredo,tertiary,True,12.864,2,,"LINESTRING (-9.1698663 38.82952, -9.1698048 38.8296253)",,,
133994871,False,Avenida Doutor António Carvalho de Figueiredo,tertiary,False,120.981,2,,"LINESTRING (-9.1698663 38.82952, -9.1700823 38.8291316, -9.1703425 38.8287271, -9.1704196 38.8286021, -9.1704598 38.8285355)",,,
471640649,True,Rua da República,primary,False,52.260999999999996,2,EN 8,"LINESTRING (-9.1681008 38.8309087, -9.168328 38.8310239, -9.1683556 38.8310372, -9.1686094 38.8311615)",,50,
893143274,True,,tertiary,False,18.844,,,"LINESTRING (-9.1725426 38.8314435, -9.1723286 38.831413)",,,
893143275,False,Rua da República,primary,True,17.817,2,EN 8,"LINESTRING (-9.172345 38.8316521, -9.172541 38.8316035)",,,
893143273,False,Rua da República,primary,False,89.185,2,EN 8,"LINESTRING (-9.172345 38.8316521, -9.1720644 38.8317416, -9.1717178 38.831864, -9.1715848 38.8319125, -9.1714036 38.8319766)",,,
140339482,True,Rua do Funchal,primary,False,26.623,2,,"LINESTRING (-9.1709154 38.8330484, -9.1709049 38.8329576, -9.1709034 38.8329446, -9.1709007 38.8328094)",,,
"[316115045, 316115046]",False,Rua do Funchal,primary,False,65.445,4,EN 115,"LINESTRING (-9.1709154 38.8330484, -9.1710298 38.8332354, -9.1710796 38.8333431, -9.171109 38.8334365, -9.1711182 38.8335157, -9.1711218 38.8336069)",,,yes
140375630,False,Rua da Horta da Ponte,unclassified,False,237.19899999999998,,,"LINESTRING (-9.1711218 38.8336069, -9.1712535 38.8336025, -9.1715378 38.8337363, -9.1718329 38.8338742, -9.1721172 38.8339953, -9.172498 38.8341249, -9.1729109 38.8342428, -9.1729808 38.8342628, -9.1734207 38.8344049, -9.1736085 38.8344592)",,30,
"[168117760, 168117761, 316115046]",False,Rua do Funchal,primary,False,59.615,"['2', '4']",EN 115,"LINESTRING (-9.1711218 38.8336069, -9.1711307 38.8336811, -9.1711328 38.8340618, -9.1711325 38.8341427)",,,yes
"[316115045, 316115046]",False,Rua do Funchal,primary,True,65.445,4,EN 115,"LINESTRING (-9.1711218 38.8336069, -9.1711182 38.8335157, -9.171109 38.8334365, -9.1710796 38.8333431, -9.1710298 38.8332354, -9.1709154 38.8330484)",,,yes
893143279,True,,primary,False,50.73,3,,"LINESTRING (-9.1709007 38.8328094, -9.1709673 38.8327079, -9.171024 38.8326053, -9.1710732 38.832491, -9.171103 38.8323835)",roundabout,,
1007608195,True,Rua Doutor Manuel Arriaga,secondary,False,51.399,,EN 250,"LINESTRING (-9.1670684 38.8302508, -9.1674935 38.8299283)",,,
471640649,True,Rua da República,primary,False,52.011,2,EN 8,"LINESTRING (-9.1670684 38.8302508, -9.1673958 38.8304873, -9.1675092 38.8305684)",,50,
140349624,True,Avenida Major Rosa Bastos,tertiary,False,30.252,2,,"LINESTRING (-9.1692351 38.8314636, -9.1692956 38.8313828, -9.1694003 38.831224)",,,
858231831,False,Rua da República,primary,False,16.914,2,EN 8,"LINESTRING (-9.1692351 38.8314636, -9.169349 38.8315234, -9.1693972 38.8315484)",,50,
140349629,True,Rua Doutor Manuel Arriaga,secondary,False,45.992000000000004,,EN 250,"LINESTRING (-9.1678388 38.8296663, -9.1679177 38.8296084, -9.1682253 38.8293827)",,,
894324274,True,Rua Antero de Quental,residential,False,82.733,2,,"LINESTRING (-9.1678388 38.8296663, -9.1677713 38.8296188, -9.1672051 38.8292203, -9.16713 38.8291676)",,,
944778364,False,Rua 4 de Outubro,residential,False,75.304,,,"LINESTRING (-9.1707558 38.8278161, -9.1708374 38.8278688, -9.1711933 38.8283461, -9.1712182 38.8283841)",,,
"[1004188665, 140349638]",False,Rua 4 de Outubro,tertiary,False,171.34,,,"LINESTRING (-9.1707558 38.8278161, -9.1707325 38.8276818, -9.1707087 38.827601, -9.1706888 38.8275158, -9.1706622 38.8273913, -9.170666 38.8272217, -9.1707682 38.8270299, -9.1711268 38.8266396, -9.1713118 38.8264324)",,,
1155579951,False,Avenida Doutor António Carvalho de Figueiredo,tertiary,True,9.869,,,"LINESTRING (-9.1707558 38.8278161, -9.17076 38.8278611, -9.1707622 38.8279047)",,,
140349630,True,Travessa do Parque,residential,False,62.295,,,"LINESTRING (-9.1715084 38.8306771, -9.1713413 38.831222)",,,
"[140349651, 804481245]",False,"['Rua Professor Luis Albuquerque', 'Rua de Angola']",residential,True,338.5830000000001,,,"LINESTRING (-9.1715084 38.8306771, -9.1717548 38.8307304, -9.1718533 38.830734, -9.1719412 38.8307215, -9.1720341 38.8306838, -9.1721208 38.8306269, -9.1722034 38.8305308, -9.1722691 38.8304023, -9.1722744 38.8303685, -9.1722806 38.8301798, -9.1722705 38.8301406, -9.1720954 38.8298815, -9.1720586 38.8298581, -9.1720055 38.8298476, -9.1719547 38.8298522, -9.1719194 38.8298679, -9.17161 38.8300095, -9.1714832 38.8300665, -9.1714349 38.8300816, -9.1713786 38.8300873, -9.1708797 38.8300885, -9.1702546 38.8300899, -9.1699791 38.8300856)",,,
140349634,False,Rua do Mercado Municipal,residential,True,54.477,,,"LINESTRING (-9.1650897 38.8307391, -9.1654757 38.8305943, -9.1656571 38.8305278)",,,
140349653,True,Rua 4 de Outubro,tertiary,False,12.054,,,"LINESTRING (-9.1713118 38.8264324, -9.171437 38.8263851)",,,
"[1004188665, 140349638]",False,Rua 4 de Outubro,tertiary,True,171.33999999999997,,,"LINESTRING (-9.1713118 38.8264324, -9.1711268 38.8266396, -9.1707682 38.8270299, -9.170666 38.8272217, -9.1706622 38.8273913, -9.1706888 38.8275158, -9.1707087 38.827601, -9.1707325 38.8276818, -9.1707558 38.8278161)",,,
1076188551,False,Rua Macau,residential,False,48.08,,,"LINESTRING (-9.1699209 38.829821, -9.1704746 38.8298512)",,,
140349627,True,Rua António Francisco da Silva Porto,residential,False,33.805,,,"LINESTRING (-9.1699209 38.829821, -9.1699069 38.8297524, -9.1698934 38.8296809, -9.1698663 38.82952)",,,
133994878,False,Avenida Major Rosa Bastos,tertiary,False,37.733,2,,"LINESTRING (-9.1702023 38.8312041, -9.1697679 38.8312294)",,,
133994878,False,Avenida Major Rosa Bastos,tertiary,True,99.37299999999999,2,,"LINESTRING (-9.1702023 38.8312041, -9.1702978 38.8311977, -9.1704651 38.8311905, -9.1709231 38.8311665, -9.1712122 38.831197, -9.1713413 38.831222)",,,
140349627,True,Rua António Francisco da Silva Porto,residential,False,65.551,,,"LINESTRING (-9.1702023 38.8312041, -9.1701953 38.8311361, -9.1700892 38.8306214)",,,
140349647,True,Rua Combatentes da Grande Guerra,residential,False,24.578,,,"LINESTRING (-9.1687762 38.8301365, -9.1687338 38.8301932, -9.1686334 38.8303275)",,,
140349862,True,Rua Frederico Tarré,residential,False,38.551,2,,"LINESTRING (-9.1687762 38.8301365, -9.1686839 38.8301024, -9.1683835 38.8299736)",,,
1155579953,True,Rua Barbosa de Resende,tertiary,False,30.874000000000002,2,,"LINESTRING (-9.1693746 38.8310831, -9.1691582 38.8309977, -9.1690585 38.8309549)",,,
894672182,True,Avenida Doutor António Carvalho de Figueiredo,tertiary,False,40.715,2,,"LINESTRING (-9.1690585 38.8309549, -9.1690938 38.830899, -9.1691119 38.8308678, -9.1692553 38.8306224)",,,
140349627,True,Rua António Francisco da Silva Porto,residential,False,60.338,,,"LINESTRING (-9.1700892 38.8306214, -9.1700466 38.8304149, -9.1699885 38.8301381, -9.1699791 38.8300856)",,,
140349643,True,Rua de Angola,residential,False,123.643,,,"LINESTRING (-9.1700892 38.8306214, -9.1704087 38.8306154, -9.1710239 38.8306254, -9.1713002 38.8306322, -9.1715084 38.8306771)",,,
140349640,True,Praça da Liberdade,residential,False,44.819,,,"LINESTRING (-9.1683729 38.8306635, -9.1682874 38.8306198, -9.1682034 38.8307499, -9.1681008 38.8309087)",,,
1155579954,True,Praça da Liberdade,residential,False,46.032,,,"LINESTRING (-9.1683729 38.8306635, -9.1685515 38.8307403, -9.1687246 38.830818, -9.1688358 38.8308668)",,,
